Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,2,,,01653,Leo Simon; Thibault Fally,,Ag & Resource Econ & Pol,201,001,A,Letter Grade,A+,Industrial Organz'N
1,1,,,01668,Michael Anderson,,Ag & Resource Econ & Pol,213,001,A,Letter Grade,A+,Applied Econometric
1,1,,,01689,Alain Dejanvry,,Ag & Resource Econ & Pol,C253,002,A,Letter Grade,A+,Int Ec Dev Policy
1,1,,,01697,David Sunding; Peter Berck,,Ag & Resource Econ & Pol,265,001,A,Letter Grade,A+,Tpcs Env Res Econ
1,1,,,03089,Christine Hastorf,,Anthropology,229A,001,A,Letter Grade,A+,Archaeol Rsch Strat
1,3,,,03092,Stefania Pandolfo,,Anthropology,240A,001,A,Letter Grade,A+,Fund Anthro Theo
1,1,,,03094,Nancy Scheper-Hughes,,Anthropology,250R,001,A,Letter Grade,A+,Dissertation Writng
1,2,,,03104,Daniel Fisher,,Anthropology,250X,002,A,Letter Grade,A+,Special Topics
1,1,,,03113,Laura Nader,,Anthropology,250X,005,A,Letter Grade,A+,Special Topics
1,2,,,03167,Sabrina Agarwal,,Anthropology,298,001,A,Letter Grade,A+,Dir Read
1,1,,,03227,Stefania Pandolfo,,Anthropology,298,021,A,Letter Grade,A+,Dir Read
1,1,,,03230,Paul Rabinow,,Anthropology,298,022,A,Letter Grade,A+,Dir Read
1,2,,,03272,Sabrina Agarwal,,Anthropology,299,001,A,Letter Grade,A+,Directed Research
1,2,,,03311,Patrick Kirch,,Anthropology,299,014,A,Letter Grade,A+,Directed Research
1,4,,,03344,Laurie Wilkie,,Anthropology,299,025,A,Letter Grade,A+,Directed Research
1,1,,,03362,Lisa Maher,,Anthropology,299,031,A,Letter Grade,A+,Directed Research
1,2,,,04077,Marco Cenzatti,,Architecture,239,002,A,Letter Grade,A+,Spec Top Thr/Crit
1,2,,,04082,Stefano Schiavon,,Architecture,241,001,A,Letter Grade,A+,Res Meth Bldg Sci
1,1,,,04100,R.Gary Black,,Architecture,259,002,A,Letter Grade,A+,Spec Top Bldg Struc
1,8,,,04113,Greg Castillo,,Architecture,270,001,A,Letter Grade,A+,Hist Of Modern Arch
1,1,,,04230,Andrew Shanken,,Architecture,279,003,A,Letter Grade,A+,Spec Top His Arch
1,1,,,04790,Greg Niemeyer,,Art Practice,290,002,A,Letter Grade,A+,Indep Stud Grad
1,5,,,04847,Brody Reiman,,Art Practice,294,294,A,Letter Grade,A+,Sem For Mfa Student
1,1,,,05220,Gregory Levine,,History of Art,234,001,A,Letter Grade,A+,Sem: Japanese Art
1,1,,,06062,Aaron Parsons,,Astronomy,C207,001,A,Letter Grade,A+,Rad Proc In Astron
1,4,,,06065,Martin White,,Astronomy,C228,001,A,Letter Grade,A+,Extra Astro & Cosmo
1,2,,,06070,Eliot Quataert,,Astronomy,252,001,A,Letter Grade,A+,Stel Struct Evol
1,1,,,06113,James Graham,,Astronomy,299,004,A,Letter Grade,A+,"Adv Study, Research"
1,6,,,07003,Kevin Healy,,Bioengineering,C208,001,A,Letter Grade,A+,Biolog Perf Mats
1,2,,,07020,Danielle Ercek,,Bioengineering,C219,001,A,Letter Grade,A+,Protein Engin
1,4,,,07042,Adam Arkin,,Bioengineering,247,001,A,Letter Grade,A+,Prin Of Syn Bio
1,2,,,07048,Gerard Marriott,,Bioengineering,263,001,A,Letter Grade,A+,Prin Of Molec & Cel
1,2,,,07234,Steven Conolly,,Bioengineering,C261,001,A,Letter Grade,A+,Med Img Sig & S
1,1,,,07697,Jan Nattier,,Buddhist Studies,220,001,A,Letter Grade,A+,Sem Buddhist Texts
1,1,,,08599,Lucas Davis,,Business Admin-MBA,200S,01A,A,Letter Grade,A+,Data And Decisions
1,1,,,08602,Lucas Davis,,Business Admin-MBA,200S,02A,A,Letter Grade,A+,Data And Decisions
1,1,,,08605,Gregory La Blanc,,Business Admin-MBA,200S,03A,A,Letter Grade,A+,Data And Decisions
1,1,,,08608,Gregory La Blanc,,Business Admin-MBA,200S,04A,A,Letter Grade,A+,Data And Decisions
1,2,,,08629,Jonathan Leonard,,Business Admin-MBA,201A,03A,A,Letter Grade,A+,Microeconomics
1,1,,,08632,Jonathan Leonard,,Business Admin-MBA,201A,04A,A,Letter Grade,A+,Microeconomics
1,5,,,08650,Omri Even Tov,,Business Admin-MBA,202,01B,A,Letter Grade,A+,Financial Acct
1,4,,,08653,Omri Even Tov,,Business Admin-MBA,202,02B,A,Letter Grade,A+,Financial Acct
1,8,,,08656,Yaniv Konchitchki,,Business Admin-MBA,202,03B,A,Letter Grade,A+,Financial Acct
1,12,,,08659,Yaniv Konchitchki,,Business Admin-MBA,202,04B,A,Letter Grade,A+,Financial Acct
1,2,,,08680,Brett Green,,Business Admin-MBA,203,03B,A,Letter Grade,A+,Intro To Finance
1,1,,,08683,Brett Green,,Business Admin-MBA,203,04B,A,Letter Grade,A+,Intro To Finance
1,2,,,08707,Jo-Ellen Pozner Zeitlin,,Business Admin-MBA,205,03A,A,Letter Grade,A+,Leading People
1,5,,,08725,David Robinson; Elizabeth Bailey; Frank Schultz,,Business Admin-MBA,209F,001,A,Letter Grade,A+,Bus Fundamentals
1,2,,,08731,John Morgan,,Business Admin-MBA,211,001,A,Letter Grade,A+,Game Theory
1,11,,,08746,Richard Sloan,,Business Admin-MBA,222,001,A,Letter Grade,A+,Fin Info Analysis
1,10,,,08749,Richard Sloan,,Business Admin-MBA,222,002,A,Letter Grade,A+,Fin Info Analysis
