Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,10102,Leigh Raiford; Selina Makana; Selina Makana,,African American Studies,R1B,001,A,Letter Grade,A+,Freshmn Compositi
1,1,,,10110,Arif Gamal,,African American Studies,4B,001,A,Letter Grade,A+,Africa:  Hist & C
1,1,,,10116,Cara Stanley; Cara Stanley; Leigh Raiford,,African American Studies,39D,002,A,Letter Grade,A+,Fresh/Soph Semina
1,1,,,10122,Stephen Small; Stephen Small,,African American Studies,W111,001,A,Letter Grade,A+,"Race, Class & Gen"
1,1,,,10130,Frederick Vincent; Frederick Vincent,,African American Studies,159,001,A,Letter Grade,A+,Spec Top Afam Lit
1,2,,,11402,Ashley Lipps; Ashley Lipps,,Anthropology,1,001,A,Letter Grade,A+,Intro To Bio Anthro
1,2,,,11412,Kimberly Christensen; Kimberly Christensen,,Anthropology,2AC,001,A,Letter Grade,A+,Intro Archaeology
1,3,,,11420,M. George; Mary Mather George,,Anthropology,3AC,001,A,Letter Grade,A+,Intro Soc/Cult Ac
1,2,,,11432,Laurie Wilkie; Milad Odabaei; Milad Odabaei,,Anthropology,R5B,002,A,Letter Grade,A+,Reading & Comp
1,1,,,11436,Ian Steele; Ian Steele; Laurie Wilkie,,Anthropology,R5B,004,A,Letter Grade,A+,Reading & Comp
1,2,,,11438,Christopher Lowman; Christopher Lowman; Laurie Wilkie,,Anthropology,R5B,005,A,Letter Grade,A+,Reading & Comp
1,1,,,11442,Stephanie Etting,,Anthropology,105,001,A,Letter Grade,A+,Primate Evolution
1,1,,,11454,Jillian Swift; Jillian Swift,,Anthropology,128M,001,A,Letter Grade,A+,Topics:Arch/Method
1,3,,,11456,Brian Karl,,Anthropology,166,001,A,Letter Grade,A+,"Lang,Culture,Socity"
1,3,,,11458,M. George; Mary Mather George,,Anthropology,169B,001,A,Letter Grade,A+,Res Theo/Meth Soc
1,10,,,11462,Kimberly Christensen; Kimberly Christensen,,Anthropology,174AC,001,A,Letter Grade,A+,Ca Historical Anth
1,1,,,12010,Luis Jaggy; Luis Jaggy,,Architecture,124B,002,A,Letter Grade,A+,3-D Computer Tech
1,3,,,12014,Brendon Levitt; Brendon Levitt,,Architecture,149,001,A,Letter Grade,A+,Spec Top Erg Envir
1,1,,,12302,Jose Figueroa; Jose Figueroa,,Art Practice,8,001,A,Letter Grade,A+,Intro Vis Thinking
1,2,,,12304,Clement Goldberg; Clement Goldberg,,Art Practice,8,002,A,Letter Grade,A+,Intro Vis Thinking
1,9,,,12308,Michael Berens; Michael Berens,,Art Practice,8,004,A,Letter Grade,A+,Intro Vis Thinking
1,6,,,12312,Aida Gamez; Aida Gamez,,Art Practice,12,002,A,Letter Grade,A+,Lang Of Draw
1,2,,,12314,Azin Seraj; Azin Seraj,,Art Practice,21,001,A,Letter Grade,A+,Digital Photography
1,3,,,12316,Lark Buckingham; Megan Buckingham,,Art Practice,26,001,A,Letter Grade,A+,Mov Image Media
1,2,,,12324,Jenifer Wofford; Jenifer Wofford,,Art Practice,119,001,A,Letter Grade,A+,Gpca
1,5,,,12326,Jennifer Justice,,Art Practice,160,001,A,Letter Grade,A+,Spec Topics Vis Std
1,1,,,12328,Michelle Ott; Michelle Ott,,Art Practice,180,002,A,Letter Grade,A+,Advanced Digital Ph
1,1,,,12610,Emma Silverman; Emma Silverman; Gregory Levine,,History of Art,187AC,001,A,Letter Grade,A+,American Art/Ac
1,1,,,12916,Hannah Michell,,Asian American Studies,138,001,A,Letter Grade,A+,Topics Asn Pop Cult
1,4,,,12924,Fae Ng,,Asian American Studies,172,001,A,Letter Grade,A+,Asian Amer Lit
1,2,,,12926,Fae Ng,,Asian American Studies,173,001,A,Letter Grade,A+,Creative Writing
1,10,,,12927,Maria Barrios-Leblanc,,Asian American Studies,175,001,A,Letter Grade,A+,Contemp Narratives
1,1,,,13302,Bryan Mendez; Bryan Mendez; Steven Beckwith,,Astronomy,9,001,A,Letter Grade,A+,Select Topics Astro
1,1,,,13304,Gaspard Duchene,,Astronomy,10,001,A,Letter Grade,A+,General Astronomy
1,1,,,13558,Dorian Liepmann,,Bioengineering,H194,002,A,Letter Grade,A+,Hon Undergrad Res
1,2,,,13638,Dorian Liepmann,,Bioengineering,196,016,A,Letter Grade,A+,Hon Underg Des Re
