Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,18,,,10573,Cristina Banks; John Briginshaw; Judith Hopelain; Omar Romero-hernandez,,Business Admin-Undergrad,10,001,A,Letter Grade,A+,Principles Of Bus
1,2,,,10592,Terrance Odean,,Business Admin-Undergrad,96,001,A,Letter Grade,A+,Ld Spec Top Bus Adm
1,7,,,10593,Terrance Odean,,Business Admin-Undergrad,96,002,A,Letter Grade,A+,Ld Spec Top Bus Adm
1,1,,,10616,Krystal Thomas,,Business Admin-Undergrad,100,003,A,Letter Grade,A+,Business Comm
1,3,,,10617,Krystal Thomas,,Business Admin-Undergrad,100,004,A,Letter Grade,A+,Business Comm
1,1,,,10630,Tiffany Rasmussen,,Business Admin-Undergrad,102A,001,A,Letter Grade,A+,Intro Fin Account
1,6,,,10633,John Briginshaw,,Business Admin-Undergrad,102B,001,A,Letter Grade,A+,Intro Manager Acct
1,5,,,10634,James Webb,,Business Admin-Undergrad,102B,002,A,Letter Grade,A+,Intro Manager Acct
1,1,,,10658,Andrew Shogan; Yiangos Papanastasiou,,Business Admin-Undergrad,104,001,A,Letter Grade,A+,Sprdsheetmodeling
1,1,,,10663,Holly Schroth,,Business Admin-Undergrad,105,001,A,Letter Grade,A+,Leading People
1,1,,,10664,Holly Schroth,,Business Admin-Undergrad,105,002,A,Letter Grade,A+,Leading People
1,10,,,10665,Wasim Azhar,,Business Admin-Undergrad,106,001,A,Letter Grade,A+,Marketing
1,4,,,10673,Alan Ross; Alexandria Yuan; Benjamin Fong; Korinna Anderson,,Business Admin-Undergrad,107,001,A,Letter Grade,A+,Soc & Pol Eth Env
1,5,,,10687,Francis Stanton,,Business Admin-Undergrad,120AB,001,A,Letter Grade,A+,Int Fin Accnting 2
1,3,,,10690,Francis Stanton,,Business Admin-Undergrad,120B,001,A,Letter Grade,A+,Adv Fin Accounting
1,2,,,10700,Stephen Etter,,Business Admin-Undergrad,131,001,A,Letter Grade,A+,Corp Fin Analysis
1,3,,,10708,Sumon Mazumdar,,Business Admin-Undergrad,137,001,A,Letter Grade,A+,Spec Topics In Fin
1,2,,,10713,Timothy Dayonot,,Business Admin-Undergrad,152,002,A,Letter Grade,A+,Negotiation
1,4,,,10715,Daniel Mulhern,,Business Admin-Undergrad,155,001,A,Letter Grade,A+,Leadership
1,1,,,10720,David Robinson,,Business Admin-Undergrad,167,001,A,Letter Grade,A+,Spec Topics In Mkt
1,5,,,10722,Yuichiro Kamada,,Business Admin-Undergrad,169,001,A,Letter Grade,A+,Pricing
1,2,,,10723,John Phillips,,Business Admin-Undergrad,170,001,A,Letter Grade,A+,Ethical Leadership
1,1,,,10725,Christine Rosen,,Business Admin-Undergrad,C172,001,A,Letter Grade,A+,Hist American Bus
1,5,,,10730,Calvin Zhang; Hoai-Luu Nguyen,,Business Admin-Undergrad,180,001,A,Letter Grade,A+,Intro Real Estate
1,1,,,10735,Chris Mccoy,,Business Admin-Undergrad,190T,001,A,Letter Grade,A+,Topics Innov/Design
1,1,,,10752,Jon Metzler,,Business Admin-Undergrad,193I,001,A,Letter Grade,A+,Business Abroad
1,2,,,10754,Anne Leschin; Kurt Beyer,,Business Admin-Undergrad,195A,001,A,Letter Grade,A+,Entrepreneurship
1,12,,,10818,David Skyrud; Peter Marsden,,Chemistry,1A,001,A,Letter Grade,A+,General Chemistry
1,6,,,10819,David Skyrud; Peter Marsden,,Chemistry,1A,002,A,Letter Grade,A+,General Chemistry
1,103,,,10853,Anthony Rizzuto; Laura Armstrong,,Chemistry,1AL,001,A,Letter Grade,A+,General Chem Lab
