Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,10304,John Arnold; Korshid Tarin,,Chemistry,196,003,A,Letter Grade,A+,Special Lab Study
1,1,,,10309,Carlos Bustamante,,Chemistry,196,008,A,Letter Grade,A+,Special Lab Study
1,1,,,10318,Felix Fischer,,Chemistry,196,017,A,Letter Grade,A+,Special Lab Study
1,1,,,10445,John Arnold; Korshid Tarin,,Chemistry,H194,003,A,Letter Grade,A+,Honors Research
1,1,,,10450,Carlos Bustamante,,Chemistry,H194,008,A,Letter Grade,A+,Honors Research
1,1,,,10503,Omar Yaghi,,Chemistry,H194,061,A,Letter Grade,A+,Honors Research
1,1,,,10973,Jay Keasling,,Chemical Engineering,H194,008,A,Letter Grade,A+,Resrch Adv Undergrd
1,1,,,11285,Moriel Vandsburger,,Bioengineering,196,022,A,Letter Grade,A+,Underg Des Res
1,4,,,12036,Anke Hemmerling,,Public Health,196,001,A,Letter Grade,A+,Spec Topics Pb Hlth
1,24,,,13071,Alan Karras; Breanne Tcheng; Joan Kask,,International & Area Stds,196,007,A,Letter Grade,A+,Special Research
1,1,,,13072,Breanne Tcheng; Joan Kask; Michael Burtscher,,International & Area Stds,196,004,A,Letter Grade,A+,Special Research
1,1,,,13074,Breanne Tcheng; Joan Kask; Kelvin Lawrence,,International & Area Stds,196,002,A,Letter Grade,A+,Special Research
1,6,,,13081,Kenneth Singer,,Industrial Eng & Ops Rsch,192,001,A,Letter Grade,A+,Bme Bootcamp
1,3,,,13102,Olga Holtz,,Mathematics,191,001,A,Letter Grade,A+,Exper Math
1,1,,,13166,Thomas Mccullough,,Business Admin-Undergrad,101A,001A,A,Letter Grade,A+,Microeconomic Analy
1,2,,,13173,Torsor Kotee,,Business Admin-Undergrad,102A,001A,A,Letter Grade,A+,Intro Fin Account
1,5,,,13175,John Briginshaw,,Business Admin-Undergrad,102A,003D,A,Letter Grade,A+,Intro Fin Account
1,32,,,13184,Gary Pieroni,,Business Admin-Undergrad,102B,002D,A,Letter Grade,A+,Managerial Acct
1,3,,,13188,Avinash Verma,,Business Admin-Undergrad,103,002D,A,Letter Grade,A+,Intro To Finance
1,6,,,13193,Richard Huntsinger,,Business Admin-Undergrad,104,001A,A,Letter Grade,A+,Business Analytics
1,4,,,13195,Holly Schroth,,Business Admin-Undergrad,105,002D,A,Letter Grade,A+,Leading People
1,1,,,13197,Janet Brady,,Business Admin-Undergrad,106,001A,A,Letter Grade,A+,Marketing
1,4,,,13199,David Robinson,,Business Admin-Undergrad,106,003D,A,Letter Grade,A+,Marketing
1,2,,,13200,David Robinson,,Business Admin-Undergrad,106,004D,A,Letter Grade,A+,Marketing
1,1,,,13201,Wasim Azhar,,Business Admin-Undergrad,106,005D,A,Letter Grade,A+,Marketing
1,4,,,13205,James Webb,,Business Admin-Undergrad,120AA,001D,A,Letter Grade,A+,Int Fin Acct 1
