UC Berkeley Fall 2007 Course Grades,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
CourseID,CNUM,SECTION,CDESC,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
CHM ENG, 170B,001,BIOCHEMICAL ENGIN  ,"CLARK, D S        ",2,3,3,4,3,2,0,0,0,0,0,0,0
CHM ENG, 179,001,SOLID STATE DEVICES,"MABOUDIAN, R      ",1,4,0,0,4,3,0,2,0,0,1,0,0
CHM ENG, 195,022,SPECIAL TOPICS     ,"RADKE, C J        ",3,5,0,0,0,2,1,1,0,0,0,0,0
CHM ENG, 196,006,SPECIAL LAB STUDY  ,"RADKE, C J        ",3,5,0,0,0,1,1,1,0,0,0,0,0
CHM ENG,C170L,001,BIOCHEM ENG LAB    ,"EPPLER, R K       ",0,2,6,4,3,3,1,0,1,0,0,0,0
CIV ENG, 011,001,ENG SYS & SUSTAIN  ,"HORVATH, A        ",5,16,4,0,10,2,1,1,0,0,0,0,0
CIV ENG, 060,001,CIVIL ENGRG MATLS  ,"OSTERTAG, C P     ",3,12,5,9,14,9,4,4,3,0,0,0,2
CIV ENG, 070,001,ENGINEERING GEOLOGY,"SITAR, N          ",1,10,22,21,5,7,3,1,0,0,1,0,0
CIV ENG, 093,001,ENGRG DATA ANALYSIS,"DER KIUREGHIAN, A ",1,9,3,10,11,8,4,1,0,0,1,0,1
CIV ENG, 100,001,ELEM FLUID MECHANIC,"SHIH, L H         ",1,11,6,7,12,5,1,3,3,0,0,0,1
CIV ENG, 107,001,CLIMATE CHG MITIG  ,"NAZAROFF, W W     ",2,15,10,12,6,6,3,1,0,0,0,0,0
CIV ENG, 111,001,ENVIRONMENTAL ENGIN,"KIRCHSTETTER, T W ",5,5,4,4,12,6,2,3,2,0,0,0,1
CIV ENG, 112,001,ENVIRON ENG DESIGN ,"HERMANOWICZ, S W  ",0,14,10,4,0,0,0,0,0,0,0,0,0
CIV ENG, 120,001,STRUCTURAL ENGRG   ,"MOEHLE, J P       ",1,10,6,5,19,4,0,4,0,0,1,0,1
CIV ENG, 121,001,ADV STRUCT ANALYSIS,"FILIPPOU, F       ",1,8,13,15,11,2,2,0,1,0,0,0,1
CIV ENG, 122,001,DESIGN STEEL STRUCT,"STOJADINOVIC, B   ",2,8,5,6,3,1,0,0,0,0,0,0,0
CIV ENG, 123,001,DES REINF CON STRUC,"MAHIN, S A        ",3,12,5,3,8,4,0,0,0,0,0,0,0
CIV ENG, 130,001,MECHS OF MATS I    ,"LI, S             ",6,34,22,17,22,8,4,3,0,0,1,0,0
CIV ENG, 130,002,MECHS OF MATS I    ,"MORGAN, T A       ",3,8,3,6,9,3,3,6,1,0,2,0,2
CIV ENG, 140,001,FAIL MECHS CE MATLS,"OSTERTAG, C P     ",0,8,5,6,11,8,6,1,0,0,0,0,0
CIV ENG, 155,001,TRANS SYS ENGRG    ,"DAGANZO, C F      ",4,5,2,22,9,10,1,0,3,0,0,0,0
CIV ENG, 165,001,CONCRETE MAT/CONS  ,"MONTEIRO, P J     ",2,22,10,13,12,5,1,1,0,0,0,0,1
CIV ENG, 167,001,ENG PROJECT MGMT   ,"TOMMELEIN, I D    ",4,7,8,12,14,7,8,4,1,0,0,0,1
CIV ENG, 172,001,INTRO TO ROCK MECH ,"GLASER, S D       ",0,2,3,1,6,3,1,3,0,0,0,0,0
CIV ENG, 175,001,GEOT GEOENV ENGRG  ,PESTANA-NASCIMENTO,2,29,15,6,0,0,0,0,0,0,0,0,0
CIV ENG, 180,001,CEE SYSTEMS DESIGN ,"BEA, R G          ",12,8,7,0,0,0,0,0,0,0,0,0,0
CIV ENG, 192,001,ART/SCI OF PRACTICE,"KANAFANI, A       ",0,47,23,14,0,0,0,0,0,0,0,0,0
CIV ENG,C116,001,ENV AQUEOUS GEOCHEM,"SPOSITO, G        ",1,15,3,2,5,0,1,3,0,1,0,0,1
CIV ENG,C133,001,ENG ANALYFINITE MTH,"ZOHDI, T I        ",0,1,2,1,6,1,0,0,0,0,1,0,0
CIV ENG,C154,001,INTRO URB REG TRANS,"FRICK, K T        ",0,8,6,10,2,1,0,0,0,0,0,0,1
CLASSIC, 010B,001,INTRO ROMAN CIV    ,"MURPHY, T M       ",11,36,20,14,13,4,1,5,3,0,2,1,1
CLASSIC, 017B,001,ELEM ROMAN ARCH    ,"ALLEN, M          ",3,13,4,2,5,5,1,0,1,0,3,0,0
CLASSIC, 028,001,CLASSIC MYTHS      ,"SHELTON, K S      ",13,62,63,52,31,25,16,13,8,2,3,2,12
CLASSIC, 036,001,GREEK PHILOSOPHY   ,"FERRARI, G R      ",5,26,21,18,4,4,2,0,0,0,0,0,0
CLASSIC, 124,001,CLASSICAL POETICS  ,"FERRARI, G R      ",1,7,13,4,3,0,0,0,0,0,0,0,0
CLASSIC, 161,001,GENDER ANC WORLD   ,"GRIFFITH, M       ",2,7,6,10,5,2,1,0,0,0,0,0,0
CLASSIC, 175D,001,TOP AND MON        ,"GREENEWALT, C H   ",0,7,15,2,3,0,0,1,0,0,0,0,0
COG SCI,C001,001,INTRO TO COG SCI   ,"HUDIN, J I        ",1,25,33,16,4,1,0,0,0,0,0,0,4
COG SCI,C101,001,MIND AND LANGUAGE  ,"SWEETSER, E E     ",0,5,7,5,11,8,2,5,0,0,1,0,3
COG SCI,C104,001,"MIND,LANG,POLITICS ","LAKOFF, G P       ",1,7,3,0,3,0,0,0,0,0,1,0,0
COG SCI,C131,001,COMP MODELS OF COG ,"CARMENA, J M      ",6,11,4,5,4,1,1,0,1,0,0,0,3
COLWRIT, 010A,001,PUBLIC SPEAKING    ,"HILL, C           ",0,8,7,2,0,0,0,0,0,0,0,0,0
COLWRIT, 010A,002,PUBLIC SPEAKING    ,"LEVINE, J         ",0,9,5,1,0,0,0,0,0,0,0,0,0
COLWRIT, 151,001,INTRO TO PROF WTNG ,"COLE, C           ",0,10,0,1,1,0,0,1,0,0,0,0,0
COLWRIT,R001A,005,COLLEGE WRITING 1A ,"KIRN, H N         ",0,1,0,2,0,6,1,1,0,0,1,0,1
COLWRIT,R001A,009,COLLEGE WRITING 1A ,"SKOLNICK, D N     ",0,1,1,2,3,4,0,0,0,0,0,0,0
COLWRIT,R001A,010,COLLEGE WRITING 1A ,"LANG, J C         ",0,4,0,2,3,0,1,0,1,0,0,0,0
COLWRIT,R001A,015,COLLEGE WRITING 1A ,"CHIANG, Y D       ",0,1,2,2,4,0,0,0,1,0,0,0,1
COLWRIT,R001A,017,COLLEGE WRITING 1A ,"WALD, M           ",0,1,0,1,2,1,1,2,0,1,1,0,1
COLWRIT,R001A,020,COLLEGE WRITING 1A ,"LEVINE, J         ",0,3,0,1,5,0,3,0,0,0,0,0,1
COLWRIT,R001A,021,COLLEGE WRITING 1A ,"HILL, C           ",0,0,4,3,1,1,1,0,1,0,0,1,0
COLWRIT,R001A,022,COLLEGE WRITING 1A ,"HAMMONS, P J      ",0,4,1,3,0,0,3,0,0,1,0,0,0
COLWRIT,R001A,023,COLLEGE WRITING 1A ,"ERICKSON, M B     ",0,0,2,1,4,1,3,0,0,0,0,0,0
COLWRIT,R001A,024,COLLEGE WRITING 1A ,"GATES, C          ",0,0,4,3,2,1,0,0,0,0,1,0,0
COLWRIT,R004B,001,"READ,COMP,RESEARCH ","BOBO, S           ",1,3,2,4,3,0,0,0,0,0,0,0,1
COLWRIT,R004B,002,"READ,COMP,RESEARCH ","OAKES, C J        ",0,1,6,5,2,2,1,0,0,0,0,0,0
COLWRIT,R004B,004,"READ,COMP,RESEARCH ","BOBO, S           ",0,0,1,6,6,2,0,0,0,0,0,0,1
COLWRIT,R004B,005,"READ,COMP,RESEARCH ","HAMMONS, P J      ",0,6,1,3,0,0,3,1,1,0,0,0,0
COLWRIT,R004B,006,"READ,COMP,RESEARCH ","OFFEN-BROWN, G    ",0,2,5,4,3,1,0,0,0,0,0,0,0
COLWRIT,R004B,007,"READ,COMP,RESEARCH ","LANG, J C         ",0,3,2,2,4,1,3,0,0,0,0,0,0
COLWRIT,R004B,008,"READ,COMP,RESEARCH ","STEENLAND, P      ",0,4,1,2,2,3,2,1,0,0,1,0,0
COLWRIT,R004B,009,"READ,COMP,RESEARCH ","LARKIN, M E       ",0,3,1,2,4,5,1,0,0,0,0,0,0
COLWRIT,R004B,010,"READ,COMP,RESEARCH ","STEENLAND, P      ",0,6,2,3,1,1,1,1,1,0,1,0,0
COLWRIT,R004B,012,"READ,COMP,RESEARCH ","LARKIN, M E       ",0,4,4,3,2,1,1,0,0,0,0,0,0
COLWRIT,R004B,014,"READ,COMP,RESEARCH ","BAPTISTE, M C     ",0,5,6,2,1,0,0,0,0,0,0,0,0
COLWRIT,R004B,015,"READ,COMP,RESEARCH ","FLASH, D M        ",0,0,1,6,3,2,0,0,0,0,0,0,1
COM LIT, 041A,001,FORMS OF THE EPIC  ,"TRAMEL, S M       ",2,9,3,2,2,0,1,0,0,0,0,0,0
COM LIT, 041E,001,FORMS OF THE CINEMA,"HAACKE, P         ",0,5,4,3,1,0,1,0,0,0,0,0,0
COM LIT, 050,001,CREATIVE WRITING   ,"SMITH, L          ",0,11,2,1,0,0,0,0,0,0,0,0,0
COM LIT, 060AC,001,LIT AMER CULTURES  ,"ALLAN, M B        ",1,10,6,2,1,1,1,0,1,1,0,0,0
COM LIT, 060AC,002,LIT AMER CULTURES  ,"RAMOS, L          ",0,6,10,7,0,0,0,0,0,0,0,0,0
COM LIT, 100,001,INTRO TO COMP LIT  ,"MCCARTHY, K       ",0,6,8,1,3,1,0,0,0,0,0,0,0
COM LIT, 100,002,INTRO TO COMP LIT  ,"GARCIA-MORENO, L  ",0,4,3,4,0,0,0,0,0,0,0,0,1
COM LIT, 155,001,THE MODERN PERIOD  ,"KAUFMAN, R G      ",0,4,2,9,0,0,1,0,0,0,0,0,0
COM LIT, 155,002,THE MODERN PERIOD  ,"LUCEY, M          ",1,3,11,2,1,0,0,0,0,0,0,0,0
COM LIT, 190,001,SENIOR SEMINAR     ,"MASIELLO, F R     ",0,9,3,1,0,0,0,0,0,0,0,0,0
COM LIT,R001A,001,ENGL COMP WORLD LIT,"SAYAR, Y S        ",0,8,6,6,0,0,1,1,0,0,0,0,0
COM LIT,R001A,002,ENGL COMP WORLD LIT,"MILKOVA, S V      ",0,5,4,6,1,1,0,0,0,0,0,0,0
COM LIT,R001A,003,ENGL COMP WORLD LIT,"RAMEY, J T        ",1,3,6,3,0,0,0,0,0,0,0,0,0
COM LIT,R001A,004,ENGL COMP WORLD LIT,"LORENZ, S R       ",0,4,4,4,3,2,0,0,0,0,0,0,1
COM LIT,R001B,001,ENGL COMP WORLD LIT,"RUBMAN, L H       ",0,8,3,2,2,1,1,0,0,0,0,0,0
COM LIT,R001B,002,ENGL COMP WORLD LIT,"SPIRA, K A        ",0,2,9,12,5,0,0,0,0,0,0,0,0
COM LIT,R001B,003,ENGL COMP WORLD LIT,"CUDAHY, M A       ",0,4,6,3,2,2,1,0,0,0,0,0,0
COM LIT,R001B,004,ENGL COMP WORLD LIT,"POPKIN, S         ",0,7,7,2,0,0,0,0,0,0,0,0,0
COM LIT,R001B,005,ENGL COMP WORLD LIT,"RAMEY, J T        ",2,17,4,2,0,0,0,0,0,0,0,0,0
COM LIT,R001B,007,ENGL COMP WORLD LIT,"CUDAHY, M A       ",0,3,6,2,5,0,1,0,0,0,0,0,0
COM LIT,R001B,008,ENGL COMP WORLD LIT,"WARNER, T         ",0,11,3,4,4,5,2,1,1,0,0,0,1
COM LIT,R001B,009,ENGL COMP WORLD LIT,"SIMON, D C        ",0,6,11,3,2,1,0,0,0,0,0,0,0
COM LIT,R001B,011,ENGL COMP WORLD LIT,"CRUZ, J H         ",0,5,27,3,1,0,0,0,0,0,0,0,0
COM LIT,R001B,012,ENGL COMP WORLD LIT,"SINGLETON, T D    ",2,11,2,1,0,0,0,0,0,0,0,0,0
COM LIT,R001B,013,ENGL COMP WORLD LIT,"PALAU, K R        ",0,11,3,6,5,4,1,0,1,0,0,0,0
COM LIT,R001B,014,ENGL COMP WORLD LIT,"SCHWARTZ, S       ",0,5,6,5,2,1,0,0,0,0,0,0,0
COM LIT,R001B,015,ENGL COMP WORLD LIT,"MILKOVA, S V      ",0,4,13,8,5,2,1,0,0,0,0,0,0
COM LIT,R001B,016,ENGL COMP WORLD LIT,"HERBOLD, S        ",1,0,4,3,2,1,2,0,0,0,0,0,0
COM LIT,R001B,017,ENGL COMP WORLD LIT,"NIELSEN, K        ",0,3,4,4,2,1,1,0,0,0,0,0,0
COMPSCI, 003L,001,INTRO SYMBOLIC PROG,"TITTERTON, N A    ",3,38,14,9,6,2,1,2,0,0,0,0,1
COMPSCI, 003S,001,INTRO SYMBOLIC PROG,"GARCIA, D D       ",1,18,2,1,6,0,0,5,0,0,0,0,6
COMPSCI, 047B,001,SUPL DATA STRUCTURE,"GARCIA, D D       ",0,4,4,0,1,0,1,5,0,0,1,0,1
COMPSCI, 061A,001,STR INTERP CMP PRGS,"HARVEY, B         ",30,18,15,24,19,19,17,13,10,2,8,2,15
COMPSCI, 061BL,001,DATA STRS PROG METH,"CLANCY, M J       ",3,34,30,25,15,17,9,6,4,0,4,0,6
COMPSCI, 061C,001,MACHINE STRUCTURES ,"GARCIA, D D       ",10,26,18,37,6,30,10,15,7,0,19,0,16
COMPSCI, 070,001,DISCRETE MATH&PROB ,"WAGNER, D         ",3,54,24,13,10,8,3,6,3,0,0,0,1
COMPSCI, 150,001,DIGITAL DESIGN     ,"PISTER, K S       ",3,13,9,1,5,3,0,3,0,0,1,0,1
COMPSCI, 152,001,COMP ARCH & ENG    ,"ASANOVIC, K       ",1,6,0,5,3,0,0,4,1,1,0,0,1
COMPSCI, 160,001,USER INTERFACES    ,"AGRAWALA, M       ",0,19,9,13,9,5,4,4,0,0,1,0,0
COMPSCI, 161,001,COMPUTER SECURITY  ,"SONG, D X         ",6,15,6,10,27,6,5,11,4,0,2,0,1
COMPSCI, 162,001,OP SYS AND SYS PROG,"JOSEPH, A D       ",1,15,11,16,32,9,3,6,7,0,2,0,1
COMPSCI, 164,001,PROG LANG AND COMP ,"HILFINGER, P N    ",4,3,4,4,4,8,2,2,2,3,0,1,2
COMPSCI, 169,001,SOFTWARE ENGINEER  ,"NECULA, G         ",3,8,5,9,14,5,0,3,3,0,1,0,0
COMPSCI, 170,001,INTRO CS THEORY    ,"RAO, S B          ",4,17,8,16,3,5,5,10,5,0,2,0,1
COMPSCI, 172,001,COMP AND COMPLEXITY,"SESHIA, S A       ",1,4,5,2,5,2,1,1,0,0,1,0,1
COMPSCI, 174,001,COMB AND DISC PROB ,"CANNY, J F        ",0,3,3,1,2,0,2,0,0,0,0,0,0
COMPSCI, 184,001,COMPUTER GRAPHICS  ,"O'BRIEN, J        ",5,9,1,8,11,6,1,1,0,0,2,0,1
COMPSCI, 186,001,INTRO TO DATABASE  ,"TAVAKOLI, A       ",4,13,2,7,27,3,3,10,2,0,4,0,0
COMPSCI, 188,001,ARTIF INTELLIGENCE ,"MALIK, J          ",4,11,11,7,9,7,6,3,1,0,4,0,4
COMPSCI, 194,005,SPECIAL TOPICS     ,"CULLER, D E       ",0,7,2,2,0,0,0,0,1,0,0,0,0
COMPSCI,C182,001,NEURAL COGNITION   ,"FELDMAN, J A      ",1,3,1,4,0,1,3,1,3,0,0,0,1
CY PLAN, 110,001,INTRO TO CITY PLNG ,"CHRISTENSEN, K S  ",12,30,32,7,13,4,0,2,0,0,0,0,1
CY PLAN, 111,001,INTRO TO HOUSING   ,"ALSAYYAD, N       ",0,18,14,17,11,1,1,2,1,0,0,0,1
CY PLAN, 112A,001,IDEA OF PLANNING   ,"COHEN, S S        ",0,20,49,14,5,0,0,0,0,0,0,0,0
CY PLAN, 116,001,URBAN PLNG PROCESS ,"ROOD, T           ",0,9,4,3,4,0,0,0,0,0,0,0,0
CY PLAN, 118AC,001,THE URBAN COMM     ,"BLAUSTEIN, A I    ",0,5,13,9,3,1,0,1,0,0,0,0,0
CY PLAN,C114,001,INTRO URB REG TRANS,"FRICK, K T        ",0,8,13,15,6,5,1,1,1,0,0,0,0
DEMOG, 145AC,001,AMER IMMIGRANT EXP ,"MASON, C N        ",0,5,3,8,9,2,1,0,0,0,0,0,0
DEMOG,C175,001,ECON DEMOGRAPHY    ,"LEE, R D          ",3,10,18,12,19,2,3,1,0,0,0,0,0
DEV STD,C100,001,HIS DEV/UNDERDEV   ,"HART, G P         ",0,17,23,19,24,11,5,4,2,0,1,0,5
DUTCH, 001,001,ELEM DUTCH         ,"HOLLANDER LAKE, I ",4,2,1,2,0,2,0,0,0,0,0,0,0
EA LANG, 105,001,ROMANTIC VALUES    ,"WALLACE, J        ",2,29,10,6,2,0,0,0,0,0,0,0,0
EA LANG,C050,001,INTRO TO BUDDHISM  ,"KELLNER, B        ",0,4,3,6,5,2,0,1,0,0,0,0,0
ECON, 001,001,INTRO TO ECONOMICS ,"OLNEY, M L        ",6,74,78,70,83,99,85,65,42,0,7,0,13
ECON, 002,001,INTRO ECON-LECTURE ,"ROMER, C D        ",8,40,33,32,35,38,28,20,18,0,9,0,13
ECON, 100A,001,MICRO ANALYSIS     ,"WOROCH, G A       ",5,77,29,28,82,27,14,62,19,2,2,0,3
ECON, 100B,001,MACRO ANALYSIS     ,"WOOD, S A         ",1,26,77,68,44,39,48,29,16,0,3,0,5
ECON, 101A,001,ECON THEORY--MICRO ,"DELLAVIGNA, S     ",5,19,8,9,5,5,7,6,3,0,0,0,0
ECON, 101B,001,ECON THEORY--MACRO ,"DELONG, J B       ",2,24,16,10,1,0,0,0,0,0,0,0,0
ECON, 105,001,HIST ECON THOUGHT  ,"PEARSON, H D      ",2,8,6,11,8,4,0,2,0,0,0,0,1
ECON, 115,001,20TH CEN WORLD ECON,"EICHENGREEN, B J  ",0,25,23,19,14,15,9,9,7,0,1,0,0
ECON, 119,001,PSYCH AND ECON     ,"KOSZEGI, B        ",6,23,19,21,22,15,9,8,7,0,3,0,1
ECON, 121,001,IND ORG & PUB POL  ,"EDLIN, A S        ",2,5,25,19,8,6,3,1,1,0,2,0,1
ECON, 123,001,GOVT REG INDUSTRY  ,"FARRELL, J        ",0,3,0,0,3,2,1,1,2,0,0,0,0
ECON, 131,001,PUBLIC ECONOMICS   ,"LOONEY, W A       ",0,6,6,8,6,3,4,3,1,1,0,0,1
ECON, 138,001,FINAN & BEHAV ECON ,"MALMENDIER, U     ",2,7,3,3,2,2,3,2,3,0,1,0,0
ECON, 140,001,ECONOMETRICS       ,"DUNCAN, G M       ",3,15,20,45,93,19,18,0,4,0,0,0,0
ECON, 151,001,LABOR ECONOMICS    ,"REICH, M          ",2,10,9,10,14,2,5,4,1,0,0,0,1
ECON, 154,001,ECON OF DISCRIM    ,"OLNEY, M L        ",1,6,6,0,0,1,0,0,0,0,0,0,0
ECON, 162,001,CHINESE ECONOMY    ,"ROLAND-HOLST, D   ",1,17,22,19,41,11,15,16,3,0,1,0,1
ECON, 173,001,ECON DEV SEM       ,"BARDHAN, P K      ",0,2,4,3,3,0,0,0,0,0,0,0,0
ECON, 182,001,INTL MONET ECON    ,"KASA, K A         ",2,15,9,17,18,9,9,8,1,0,0,0,0
ECON, 190,001,ECON TOPICS SEMINAR,"ARNON, A          ",1,8,3,3,2,1,0,0,0,0,0,0,0
ECON,C003,001,INTRO TO ENV ECON  ,"GILLESS, J K      ",3,5,5,3,12,6,3,2,2,1,0,1,0
ECON,C103,001,INTRO MATH ECONOMIC,"SRAER, D          ",2,6,2,4,2,3,1,0,1,0,0,0,0
ECON,C125,001,ENVIRONMENTAL ECON ,"ZILBERMAN, D      ",0,34,9,15,4,1,3,3,1,0,1,0,0
ECON,C175,001,ECON DEMOGRAPHY    ,"LEE, R D          ",5,13,56,62,30,14,6,2,1,0,0,0,0
ECON,C181,001,INTERNATIONAL TRADE,"ROLAND-HOLST, D   ",0,17,7,7,10,9,0,11,1,0,0,0,1
EDUC, 052,001,LANG IN SOCIETY    ,"MIRABELLI, A A    ",0,8,7,1,2,1,0,3,3,0,0,0,0
EDUC, 112,001,REFORMS/ELEM EDUC  ,"GEARHART, M       ",2,8,5,4,1,1,1,0,1,0,0,0,0
EDUC, 114A,001,EARLY DEVELOP/EDUC ,"HOLLOWAY, S       ",10,15,4,4,4,0,0,0,0,0,0,0,0
EDUC, 140AC,001,LITER:IND & SOC DEV,"HULL, G A         ",3,36,18,7,8,1,1,1,0,0,0,0,0
EDUC, 143,001,INTRO TEACH ENGLISH,"STERLING, R       ",2,17,3,1,0,0,0,0,0,0,0,0,0
EDUC, 162A,001,TEACHERS' WORK     ,"MAYER, D E        ",0,7,9,4,0,1,0,1,0,0,0,0,0
EDUC, 185,001,GENDER & EDUCATION ,"MURPHY-GRAHAM, E  ",4,12,32,5,0,2,0,1,0,0,0,0,0
EDUC, 190,001,CURRENT ISSUES     ,"HURST, J G        ",3,29,4,3,0,0,0,0,0,0,0,0,0
EDUC, 190,002,CURRENT ISSUES     ,"HURST, J G        ",1,32,3,0,0,1,0,0,0,0,0,0,0
EDUC, 190,003,CURRENT ISSUES     ,"HURST, J G        ",0,36,1,0,1,0,0,0,0,0,0,0,0
EDUC, 190,004,CURRENT ISSUES     ,"HURST, J G        ",10,22,0,0,0,0,0,0,0,0,0,0,0
EDUC, 190B,001,UNRAVELING EDUC    ,"HURST, J G        ",11,18,0,0,0,0,0,0,0,0,0,0,0
EDUC, 195B,001,SPECIAL TOPICS     ,"MCCALLUM, R D     ",0,10,2,1,0,0,0,0,0,0,0,0,0
EDUC,C001,001,INTRO TO COG SCI   ,"HUDIN, J I        ",0,3,6,7,1,0,0,0,0,0,0,0,1
EDUC,C193B,001,ENVIRONMENTAL ED   ,"HURST, J G        ",3,21,1,0,0,0,0,0,0,0,0,0,0
EL ENG, 020N,001,SYS AND SIGNALS    ,"AYAZIFAR, B       ",6,21,13,5,33,6,4,3,3,0,7,0,5
EL ENG, 040,001,INT MICRO CIRCUITS ,"ANANTHARAM, V     ",4,13,10,14,38,28,8,14,2,0,10,0,4
EL ENG, 042,001,INTRO DIGIT ELEC   ,"BOSER, B E        ",0,3,6,7,3,6,6,3,3,1,0,0,1
EL ENG, 100,001,ELEC TECH FOR ENG  ,"BOSER, B E        ",3,18,29,25,23,13,11,4,1,2,1,1,4
EL ENG, 105,001,MICRO DEV & CIR    ,"WU, M A           ",3,16,6,12,8,8,7,3,3,0,1,0,1
EL ENG, 117,001,EM FIELDS & WAVES  ,"GUSTAFSON, T K    ",1,4,0,2,2,0,1,4,0,0,0,0,0
EL ENG, 120,001,SIGNALS AND SYSTEMS,"EL GHAOUI, L      ",13,33,7,6,20,7,4,8,1,0,4,0,1
EL ENG, 121,001,INTRO DIG COM SYS  ,"TSE, D N          ",1,5,4,3,1,4,1,1,1,1,1,0,1
EL ENG, 122,001,INTRO COMM NETWKS  ,"PAREKH, S P       ",3,3,4,16,4,4,0,0,0,0,0,0,3
EL ENG, 123,001,DIGIT SIG PROCESS  ,"RAMCHANDRAN, K    ",2,6,3,6,5,4,2,2,2,0,0,3,0
EL ENG, 124,001,INTRO EMBEDDED SYS ,"LEE, E A          ",2,6,2,2,4,1,1,1,0,0,0,0,0
EL ENG, 126,001,PROB & RANDOM PROC ,"WALRAND, J C      ",0,2,9,10,11,2,0,0,1,0,0,0,4
EL ENG, 129,001,NEU & NONI INF PROC,"CHUA, L O         ",6,21,0,0,0,0,0,0,0,0,0,0,0
EL ENG, 130,001,IC DEVICES         ,"HU, C             ",3,5,6,6,3,5,4,6,3,0,1,0,0
EL ENG, 140,001,LIN INTEG CIRC     ,"PISTER, K S       ",0,9,2,4,7,1,0,5,3,0,0,0,2
EL ENG, 141,001,INTRO DIG INTE CIR ,"RABAEY, J M       ",3,12,4,8,9,10,3,4,0,0,0,0,2
EL ENG, 143,001,MICROFAB TECH      ,"JAVEY, A          ",1,9,6,7,6,4,3,1,1,0,1,0,0
EL ENG, 192,001,MECHTRON DESIGN LAB,"FEARING, R S      ",1,2,4,7,5,0,0,0,0,0,0,0,0
EL ENG,C145M,001,INTR MICRO INTERF L,"DERENZO, S E      ",0,5,4,2,1,2,0,0,1,0,0,0,0
"ENE,RES", 102,001,GLOBAL ENV PROBS   ,"HARTE, J          ",2,17,17,7,17,4,0,0,1,0,0,0,0
"ENE,RES",C180,001,ECOL ECON HISTORY  ,"NORGAARD, R B     ",0,3,5,5,0,0,0,0,0,0,0,0,0
ENGIN, 007,001,INTR COMPUTER PROG ,"BAYEN, A M        ",6,18,20,27,34,17,18,11,12,5,4,3,7
ENGIN, 007,002,INTR COMPUTER PROG ,"PATZEK, T         ",9,13,19,16,30,21,16,14,7,6,10,3,13
ENGIN, 010,001,ENGIN DESIGN & ANAL,"AGOGINO, A M      ",1,9,16,19,2,1,0,0,0,0,0,0,0
ENGIN, 010,002,ENGIN DESIGN & ANAL,"PETERSON, P F     ",2,8,15,18,8,0,2,0,0,0,0,0,0
ENGIN, 010,003,ENGIN DESIGN & ANAL,"SEED, R B         ",0,15,25,14,11,0,0,0,0,0,0,0,0
ENGIN, 028,001,BASIC ENGR DES GRPH,"MCMAINS, S        ",1,6,2,6,12,7,5,2,3,0,0,0,0
ENGIN, 036,001,ENGR MECH          ,"LI, S             ",9,29,23,17,8,3,4,3,1,2,0,0,1
ENGIN, 045,001,PROP OF MATLS      ,"RAMESH, R         ",3,25,6,11,17,15,10,8,2,2,1,0,1
ENGIN, 110,001,INTRO TO COMPUTERS ,"AZEVEDO, A        ",7,25,20,17,7,11,3,0,0,0,0,0,2
ENGIN, 120,001,PRIN OF ENGR ECONOM,"ADLER, I          ",0,30,20,32,23,21,3,0,0,0,0,0,0
ENGIN, 128,001,ADV ENGR DES GRAPH ,"LIEU, D K         ",1,12,18,14,10,2,1,0,0,0,1,0,0
ENGIN, 140,001,TECH COMM NON-NAT  ,"JONES, S M        ",0,2,2,2,8,1,0,0,0,0,0,0,0
ENGIN, 177,001,ADV PROGRMMNG MTLAB,"PACKARD, A K      ",0,17,4,4,4,1,0,0,0,0,0,0,1
ENGIN, 190,001,TECH COMMUNICATION ,"PHILIPPI, T R     ",0,0,8,9,2,2,0,0,0,0,0,0,0
ENGIN, 190,002,TECH COMMUNICATION ,"WELSH, J          ",0,4,10,7,0,0,0,0,0,0,0,0,0
ENGIN, 190,003,TECH COMMUNICATION ,"WELSH, J          ",0,1,10,8,2,0,0,0,0,0,0,0,0
ENGIN, 190,004,TECH COMMUNICATION ,"SENG, H W         ",0,4,1,2,6,4,2,0,1,0,0,0,0
ENGIN, 190,005,TECH COMMUNICATION ,"SENG, H W         ",0,2,1,8,4,2,0,0,0,0,0,0,0
ENGIN, 190,006,TECH COMMUNICATION ,"BIBBS, C S        ",2,6,5,5,0,1,0,0,0,0,0,0,1
ENGIN, 190,007,TECH COMMUNICATION ,"BIBBS, C S        ",1,5,3,8,0,0,0,0,0,0,0,0,0
ENGIN, 190,009,TECH COMMUNICATION ,"NEVADER, A S      ",3,10,9,2,0,0,0,0,0,0,0,0,1
ENGIN, 190,010,TECH COMMUNICATION ,"KRISTEL, M P      ",0,21,3,3,0,0,0,0,0,0,0,0,0
ENGIN, 190,011,TECH COMMUNICATION ,"KRISTEL, M P      ",0,22,0,4,0,0,0,0,0,0,0,0,0
ENGIN, 195,001,"SCI, TECH & CULTURE","PHILIPPI, T R     ",0,2,3,3,1,2,0,0,0,0,0,0,0
ENGLISH, 025,001,ENG AS A LANGUAGE  ,"HANSON, K         ",2,7,0,4,8,1,0,2,0,0,1,0,1
ENGLISH, 031AC,001,LIT AMER CULTURES  ,"GISCOMBE, C S     ",0,23,6,12,8,0,0,1,0,0,0,0,0
