UC Berkeley Fall 2010 Course Grades,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
CourseID,CNUM,SECTION,CDESC,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
CHEM, 003AL,001,ORGANIC CHEM LAB   ,"PEDERSEN, S F     ",0,126,145,19,9,4,2,0,0,0,0,0,4
CHEM, 003AL,002,ORGANIC CHEM LAB   ,"PEDERSEN, S F     ",0,71,114,14,11,2,0,0,0,0,0,0,1
CHEM, 003B,001,CHEM STRUCT REACT  ,"VOLLHARDT, K P    ",3,39,22,22,27,17,26,19,31,4,6,5,9
CHEM, 003B,002,CHEM STRUCT REACT  ,"VOLLHARDT, K P    ",3,51,30,30,26,22,31,43,31,10,10,8,17
CHEM, 003BL,001,ORGANIC CHEM LAB   ,"ROBAK, M T        ",6,217,29,9,21,7,5,4,3,0,3,0,2
CHEM, 003BL,002,ORGANIC CHEM LAB   ,"ROBAK, M T        ",5,160,22,12,28,7,3,3,3,0,1,0,2
CHEM, 004A,001,GEN CHM QUANT ANALY,"SAYKALLY, R J     ",3,41,29,30,66,18,9,8,4,0,0,0,3
CHEM, 015,001,BIO/ANALYTICAL CHEM,"MORETTO, L G      ",0,19,5,9,6,0,0,3,8,0,0,0,2
CHEM, 103,001,INORG CHEM BIO     ,"CHANG, C          ",0,23,8,14,25,2,2,7,3,0,0,0,2
CHEM, 104A,001,ADV INORGANIC CHEM ,"YANG, P           ",3,15,3,5,27,4,2,14,3,0,6,0,3
CHEM, 105,001,INSTRUMEN ANALYSIS ,"WILLIAMS, E       ",1,7,6,3,5,0,4,4,2,0,2,0,0
CHEM, 108,001,INORGANIC SYNTHESIS,"ANDERSEN, R A     ",0,3,4,2,2,1,0,0,0,0,0,0,1
CHEM, 112A,001,ORGANIC CHEMISTRY  ,"FRANCIS, M B      ",2,52,21,18,31,7,9,39,10,0,11,0,4
CHEM, 113,001,ADV MECH ORGAN CHEM,"BRENNAN, M K      ",5,13,10,12,1,7,2,0,1,0,0,0,0
CHEM, 120A,001,PHYSICAL CHEMISTRY ,"WHALEY, K B       ",3,3,5,9,18,9,5,2,3,0,3,0,1
CHEM, 120B,001,PHYSICAL CHEMISTRY ,"GINSBERG, N S     ",3,12,16,4,9,3,2,2,0,0,7,0,3
CHEM, 125,001,PHYS CHEM LAB      ,"HARRIS, C B       ",6,2,1,2,2,2,0,1,0,0,0,0,3
CHEM, 135,001,CHEMICAL BIOLOGY   ,"CHANG, M C        ",2,21,17,11,30,10,7,8,8,0,3,0,1
CHEM, 143,001,NUCLEAR CHEMISTRY  ,"CERNY, J          ",0,1,4,6,1,0,0,0,0,0,0,0,2
CHICANO, 050,001,INTRO CHICANO HIST ,"MONTEJANO, D      ",2,15,18,5,11,3,1,4,1,0,0,0,0
CHICANO, 130,001,MEX CHIC ART HIST  ,"RODRIGUEZ, C H    ",4,1,13,6,4,0,1,0,1,0,0,0,0
CHICANO, 135A,001,LATINO FILM TO 1980,"TELLES, R         ",0,13,36,23,6,2,0,0,0,0,0,0,0
CHICANO, 163,001,CARIBBEAN MIGRATION,"GROSFOGUEL, R     ",5,8,2,1,0,0,0,0,0,0,0,0,0
CHICANO, 174,001,"CHIC, LAW, CRIM JST","GONZALEZ, M T     ",1,9,5,4,7,2,0,0,1,0,0,0,0
CHICANO, 176,001,CHIC HEALTH CARE   ,"TULLY, S R        ",0,7,9,3,1,0,0,0,0,0,0,0,0
CHICANO, 180,001,TOPICS IN CHIC STUD,"RODRIGUEZ, C H    ",1,7,9,1,3,0,1,2,0,0,0,0,0
CHICANO, 180,002,TOPICS IN CHIC STUD,"SARAGOZA, A M     ",1,5,7,1,2,6,0,0,0,0,0,0,1
CHINESE, 001A,001,ELEMENTARY CHINESE ,"YANG, Y           ",0,5,7,1,1,1,0,0,0,0,0,0,0
CHINESE, 001A,002,ELEMENTARY CHINESE ,"YANG, Y           ",0,6,3,3,3,2,0,0,0,0,0,0,1
CHINESE, 001A,003,ELEMENTARY CHINESE ,"YANG, Y           ",0,4,4,5,1,1,0,0,0,0,0,0,0
CHINESE, 001A,004,ELEMENTARY CHINESE ,"YANG, Y           ",0,6,1,3,0,0,0,2,1,0,0,0,0
CHINESE, 001A,005,ELEMENTARY CHINESE ,"YANG, Y           ",0,5,6,2,0,1,0,1,0,0,0,0,0
CHINESE, 001A,006,ELEMENTARY CHINESE ,"YANG, Y           ",0,6,3,2,1,0,0,0,0,0,0,0,0
CHINESE, 001X,001,ELEM CHINESE MANDAR,"LIU, L            ",0,2,6,2,0,1,1,0,0,0,0,0,0
CHINESE, 001X,002,ELEM CHINESE MANDAR,"LIU, L            ",0,5,7,1,1,0,0,0,0,0,0,0,0
CHINESE, 001X,003,ELEM CHINESE MANDAR,"LIU, L            ",0,5,6,1,0,1,0,0,0,0,0,0,0
CHINESE, 001X,004,ELEM CHINESE MANDAR,"LIU, L            ",0,4,6,2,1,0,0,0,0,1,0,0,0
CHINESE, 001Y,001,ELEM CHINESE DIALEC,"YANG, Y           ",0,6,9,2,1,0,0,0,0,0,0,0,0
CHINESE, 001Y,002,ELEM CHINESE DIALEC,"YANG, Y           ",0,10,3,3,2,0,0,0,0,0,0,0,0
CHINESE, 001Y,003,ELEM CHINESE DIALEC,"YANG, Y           ",0,6,7,0,1,1,0,0,0,0,0,0,0
CHINESE, 001Y,004,ELEM CHINESE DIALEC,"YANG, Y           ",0,7,5,4,2,2,0,0,0,0,0,0,0
CHINESE, 007A,001,PRE MOD CHINESE LIT,"JONES, A F        ",0,6,16,11,2,6,2,0,0,0,0,0,0
CHINESE, 010A,001,INTER CHINESE      ,"LIU, L            ",0,6,4,4,2,0,0,0,0,0,0,0,0
CHINESE, 010A,002,INTER CHINESE      ,"LIU, L            ",0,3,2,6,1,1,0,1,0,0,0,0,0
CHINESE, 010A,003,INTER CHINESE      ,"LIU, L            ",0,3,3,4,1,0,0,0,0,0,0,0,0
CHINESE, 100A,001,ADVANCED CHINESE   ,"ZHANG, L          ",0,5,4,7,5,0,0,0,1,0,0,0,0
CHINESE, 100XA,001,ADV CHINESE HERITAG,"ZHANG, L          ",0,5,1,4,0,1,0,0,0,0,0,0,0
CHINESE, 100XA,003,ADV CHINESE HERITAG,"ZHANG, L          ",0,4,7,5,1,1,0,0,0,0,0,0,0
CHINESE, 100XA,004,ADV CHINESE HERITAG,"ZHANG, L          ",0,7,5,5,0,0,0,0,1,0,0,0,0
CHINESE, 100XA,005,ADV CHINESE HERITAG,"ZHANG, L          ",0,3,5,1,0,2,0,0,0,0,0,0,0
CHINESE, 101,001,4TH YEAR READ:LIT  ,"LI, I             ",0,6,4,2,0,0,0,0,0,0,0,0,0
CHINESE, 101,002,4TH YEAR READ:LIT  ,"LI, I             ",0,3,6,3,2,0,0,0,0,0,0,0,0
CHINESE, 101,003,4TH YEAR READ:LIT  ,"LI, I             ",0,3,4,4,0,0,0,0,0,0,0,0,0
CHINESE, 101,004,4TH YEAR READ:LIT  ,"LI, I             ",0,7,3,2,0,0,1,0,0,0,0,0,0
CHINESE, 110A,001,LITERARY CHINESE   ,"VARSANO, P M      ",0,4,6,6,8,2,2,3,4,0,0,0,0
CHINESE, 111,001,5TH-YEAR CHINESE A ,"LI, I             ",0,7,6,3,1,0,0,0,0,0,0,0,0
CHINESE, 111,002,5TH-YEAR CHINESE A ,"LI, I             ",0,4,11,1,2,1,0,0,0,0,0,0,0
CHINESE, 155,001,VERN CHINESE LIT   ,"ASHMORE, R        ",0,6,12,1,2,2,0,0,0,0,0,0,0
CHM ENG, 140,001,CHEM PROC ANALYSIS ,"RADKE, C J        ",1,17,3,19,14,6,7,18,10,0,4,0,8
CHM ENG, 142,001,CHEM KIN REACT ENG ,"KATZ, A           ",3,19,18,15,24,9,5,5,3,0,2,0,1
CHM ENG, 150B,001,TRANS & SEPARA PROC,"BELL, A T         ",1,10,10,12,35,21,12,3,2,0,0,0,1
CHM ENG, 154,001,CHEM ENG LABORATORY,"MABOUDIAN, R      ",2,12,4,5,5,4,0,1,1,0,1,0,0
CHM ENG, 160,001,CHEM PROCESS DESIGN,"UPADHYE, R S      ",1,3,1,5,7,6,2,2,1,0,0,0,0
CHM ENG, 162,001,DYN CONTR CHEM PROC,"WALLMAN, P        ",2,10,2,4,17,3,3,2,6,0,0,0,1
CHM ENG, 170A,001,BIOCHEMICAL ENGIN  ,"CLARK, D S        ",2,12,10,13,16,1,4,2,0,0,0,0,1
CHM ENG, 179,001,SOLID STATE DEVICES,"GRAVES, D B       ",1,1,3,5,1,3,0,1,0,0,0,0,0
CHM ENG, 195,006,SPECIAL TOPICS     ,"REIMER, J A       ",0,4,0,7,2,2,2,1,1,0,0,0,1
CIV ENG, 060,001,CIVIL ENGRG MATLS  ,"OSTERTAG, C P     ",0,5,10,17,14,9,5,3,1,0,0,1,0
CIV ENG, 070,001,ENGINEERING GEOLOGY,"GLASER, S D       ",2,4,8,5,6,5,10,5,1,0,0,0,1
CIV ENG, 093,001,ENGRG DATA ANALYSIS,"HANSEN, M         ",0,14,17,10,10,4,3,5,1,1,2,0,1
CIV ENG, 100,001,ELEM FLUID MECHANIC,"STACEY, M T       ",1,13,11,16,13,12,4,4,1,0,0,0,0
CIV ENG, 101,001,FLUD MEC RIV STR WT,"VARIANO, E A      ",0,7,3,5,3,1,1,1,0,0,0,0,0
CIV ENG, 103,001,INTRO TO HYDROLOGY ,"HUNT, J R         ",1,4,4,5,5,3,2,7,0,0,0,0,0
CIV ENG, 111,001,ENVIRONMENTAL ENGIN,"NAZAROFF, W W     ",3,7,9,14,13,10,5,4,2,0,2,0,0
CIV ENG, 115,001,WATER CHEMISTRY    ,"SEDLAK, D L       ",1,9,7,12,7,5,2,4,1,0,2,0,1
CIV ENG, 120,001,STRUCTURAL ENGRG   ,"PANAGIOTOU, M A   ",1,11,19,15,11,9,0,4,0,0,0,0,0
