Grade Distribution for Spring 2012 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2011-2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Spring (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (kbs) 5/5/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Grades for Course
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,011,Engl Comp World Lit,Francine Masiello; Kfir Cohen,17254,,2,6,4,2,,3,,,,,,,,,,,,17
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,013,Engl Comp World Lit,Francine Masiello; Juan Caballero,17260,,1,2,3,3,,,,1,,,,,,,1,,1,12
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,014,Engl Comp World Lit,Francine Masiello; Jennifer Lillie,17263,,5,1,3,3,1,,,,,,,,,,,,1,14
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,016,Engl Comp World Lit,Trinh Luu; Tyfahra Singleton,17269,1,10,6,8,,,,,,,,,2,,,,,,27
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,017,Engl Comp World Lit,Francine Masiello; Francisco Brito; Keith Budner,17272,,4,4,7,1,1,3,,,,,,3,,,,,,23
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,018,Engl Comp World Lit,Paul Haacke,17275,,5,1,4,2,2,,,,,,,,,,,,,14
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,021,Engl Comp World Lit,Monique Inciarte,17284,,2,5,3,4,,2,,,,,,,,,,,,16
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,022,Engl Comp World Lit,Francine Masiello; Sarah Chihaya; Simona Schneider,17286,,7,9,6,6,2,,,,,,,,,,,,1,31
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,023,Engl Comp World Lit,Francine Masiello; Irina Popescu,17500,,3,2,1,1,2,,,,,,,1,,,,,,10
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,024,Engl Comp World Lit,Adeline Tran; Francine Masiello,17503,1,6,4,5,,,,,,,,,,,,,,,16
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,025,Engl Comp World Lit,Francine Masiello; Margarita Gordon,17506,2,5,5,,3,,1,,,,1,,,,,,,,17
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,026,Engl Comp World Lit,Francine Masiello; Gabriel Page,17509,,3,3,2,,1,1,,,,,,,,,,,,10
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,027,Engl Comp World Lit,Mary Cudahy,17512,,4,6,1,,,1,1,,,,,,,,,,,13
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,029,Engl Comp World Lit,Francine Masiello; Jane Raisch; Jordan Greenwald,17524,,5,2,4,2,,,,,,,,,,,,,,13
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,60AC,002,Lit Amer Cultures,Enrique Lima,17305,,6,3,1,1,,2,,2,,,,1,4,,2,,,22
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,100,002,Intro To Comp Lit,Frank Bezner,17317,,7,2,1,1,,,,,,,,,,,,,2,13
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,112B,001,Mod Greek Lang Comp,Maria Kotzamanidou,17320,,6,2,,,,,,,,,,,1,1,,,,10
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,151,001,Ancient Medit Wrld,Leslie Kurke,17323,1,7,1,3,3,1,,,,,,,,,,,,,16
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,155,001,The Modern Period,Saskia Ziolkowski,17326,3,6,2,1,1,,,1,,,,,1,,,,,,15
2012 Spring,Comparative Literature,COM LIT,Comparative Literature,171,001,Modern Greek Lit,Maria Kotzamanidou,17332,,12,4,,,,,,,,,,,,,,,,16
2012 Spring,Demography,DEMOG,Demography,145AC,001,Amer Immigrant Exp,Carl Mason,18203,,2,5,4,1,,,1,,,,,,10,,1,,,24
2012 Spring,Demography,DEMOG,Demography,C165,001,Fam In Comp Perspec,Jennifer Johnson-Hanks,18212,,4,5,1,6,1,,1,,,,1,1,2,,,,1,23
2012 Spring,Demography,DEMOG,Demography,C175,001,Econ Demography,Ronald Lee,18215,4,9,12,23,17,6,6,1,,,,,1,11,,,,,90
2012 Spring,Demography,DEMOG,Demography,198,001,Directed Group Stdy,Carl Mason,18227,,,,,,,,,,,,,,13,,2,,,15
2012 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,3,001,Water Planet,William Dietrich,19003,,46,32,12,15,5,6,1,3,,,,1,57,,9,,,187
2012 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,C12,001,The Planets,Burkhard Militzer; Geoffrey Marcy,19006,,6,2,6,4,5,2,1,1,,,,1,26,,4,,,58
2012 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,39A,001,Fresh/Soph Seminar,Colin Amos; Roland Burgmann,19036,,6,8,2,3,,,,,,,,,,,1,,,20
2012 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,50,001,The Planet Earth,Chi Wang,19039,2,4,8,5,10,4,3,,3,,,,3,3,,,,,45
2012 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,84,001,Sophomore Seminar,Bonnye Ingram,19054,2,5,1,,,,,,,,,,,2,,1,,,11
2012 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,100B,001,Gen/Interp Of Rocks,Paul Renne,19063,,4,2,2,2,,2,,,,,,,2,,1,,,15
2012 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,101,001,Fld Geol & Dig Map,Russell Mcarthur,19069,,1,4,3,1,4,,2,,1,,,,,,1,,1,18
2012 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,102,001,Hist/Evol Pl Earth,Bruce Buffett,19075,3,5,7,10,8,11,11,5,3,,1,,,,,,,,64
2012 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,103,001,Intro Mar Chem,James Bishop,19084,2,3,4,1,5,5,4,4,3,,1,1,,1,,,,,34
2012 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,118,001,Adv Field Course,David Shimabukuro,19093,,3,1,2,1,2,1,2,,,,,,,,,,,12
2012 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,119,001,Geologic Field Stud,Donald Depaolo,19096,2,4,10,1,,,,,,,,,,2,,,,,19
2012 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,122,001,Physics Of Earth,Barbara Romanowicz,19099,1,5,,,,1,2,5,,,,,,1,1,,,,16
2012 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,130,001,Stg Motion Seismol,Douglas Dreger,19102,,16,10,,3,3,,,,,,,,3,,,,,35
2012 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,150,001,Case Stdy-Earth Sys,Bonnye Ingram,19105,,5,13,5,,,,,,,,,,,,,,1,24
2012 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,C182,001,Atmos Chem Phys Lab,Kristie Boering,19111,,7,5,1,,,,,,,,,,,,,,,13
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,1B,001,Elementary Chinese,Chen-Hui Tsai; Menghsin Horng; Shao Wen Song,20603,,6,4,,,1,1,,,,,,,1,1,,,,14
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,1B,002,Elementary Chinese,Chen-Hui Tsai; Menghsin Horng; Shao Wen Song,20606,,5,4,3,,,,,1,,,,,3,,,,,16
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,1B,003,Elementary Chinese,Chen-Hui Tsai; Hsiu Hsia Hsu,20609,,6,6,,1,,,,,,,,,3,,,,,16
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,1B,004,Elementary Chinese,Chen-Hui Tsai; Menghsin Horng,20612,,6,5,3,1,,1,,,,,,,1,,,,,17
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,1B,005,Elementary Chinese,Chen-Hui Tsai; Hsiu Hsia Hsu,20615,,10,1,1,2,,1,,,,,,,1,,,,,16
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,1B,006,Elementary Chinese,Chen-Hui Tsai; Hsiu Hsia Hsu,20618,,3,7,1,,,,,,,,,,1,,1,,,13
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,7B,001,Modern Chinese Lit,Lin Zou,20624,1,9,8,9,3,1,,2,,,,,1,2,,,,,36
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,10B,001,Inter Chinese,Li Liu; Weisi Cai,20639,,6,10,,2,3,,,,,,,,2,,,,,23
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,10B,002,Inter Chinese,Li Liu; Weisi Cai,20642,,4,8,2,,4,,,,,,,,7,,,,,25
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,10X,001,Int Chinese Mandar,Hsiu Hsia Hsu; Li Liu; Li Shao,20648,,4,3,2,,,,,,,,,,2,,1,,,12
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,10X,002,Int Chinese Mandar,Hsiu Hsia Hsu; Li Liu,20651,,6,6,1,1,1,,,,,,,,4,,,,,19
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,10X,003,Int Chinese Mandar,Li Liu; Li Shao,20654,,5,7,,,1,,,,,,,,5,,,,,18
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,10Y,001,Int Chinese Dialec,Chao Chen; Hsinyu Lin,20660,,6,5,2,,,1,1,,,,,,,,,,,15
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,10Y,002,Int Chinese Dialec,Chao Chen; Hsinyu Lin; Weisi Cai,20662,,7,7,3,1,,,,,,,,,1,,1,,,20
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,10Y,003,Int Chinese Dialec,Chao Chen; Hsinyu Lin,20663,,11,6,2,,,,,,,,,,,1,,,,20
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,90,001,Huang Seminar,Chen-Hui Tsai,20671,,8,3,1,,,,,,,,,,,,,,,12
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,100B,001,Advanced Chinese,Lihua Zhang; Shao Wen Song,20702,,4,2,4,2,1,,,,,,,,2,3,,,,18
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,100XB,001,Adv Chinese Heritag,Lihua Zhang; Weisi Cai,20708,,6,5,1,,,,,,,,,,,,,,,12
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,100XB,002,Adv Chinese Heritag,I-Hsuan Chen; Lihua Zhang,20711,,8,4,1,,,,,,,,,,2,,,,,15
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,100XB,003,Adv Chinese Heritag,I-Hsuan Chen; Lihua Zhang; Weisi Cai,20714,,5,4,2,,,,,,,,,1,1,,,,,13
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,100XB,004,Adv Chinese Heritag,I-Hsuan Chen; Lihua Zhang,20717,,5,4,2,,,1,,,,,,,1,1,,,,14
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,102,001,4th Yr Read-Soc/His,I-Hao Li,20720,,4,5,,1,,1,,,,,,,1,,,,,12
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,102,002,4th Yr Read-Soc/His,I-Hao Li; Yuanxi Huang,20723,,3,8,,1,1,,,,,,,,,,,,,13
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,102,003,4th Yr Read-Soc/His,I-Hao Li; Yuanxi Huang,20726,,7,6,1,,,,,,,,,,4,,,,,18
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,110B,001,Literary Chinese,Robert Ashmore,20729,,5,6,1,3,1,2,,,,1,,1,1,,,,,21
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,112,001,5th-Year Chinese B,I-Hao Li,20732,,5,8,1,,,,,,,,,,,2,,,,16
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,112,002,5th-Year Chinese B,I-Hao Li,20735,,7,8,2,2,,,,,,,,,1,,,,,20
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,155,001,Vern Chinese Lit,Robert Ashmore,20738,,4,8,8,,1,,,,,,,3,4,,,,,28
2012 Spring,East Asian Lang & Culture,CHINESE,Chinese,156,001,Modern Chinese Lit,Lin Zou,20740,,7,7,3,,,,,1,1,,,,3,,,,,22
2012 Spring,East Asian Lang & Culture,EA LANG,East Asian Languages,105,001,Romantic Values,John Wallace,20506,1,9,11,9,1,,,,,,,,,1,,,,,32
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,1B,001,Elementary Japanese,Chika Shibahara; Ikuko Yuasa; Maki Takata; Rachel Carden,21003,1,5,2,2,1,,,,,,,1,,1,,1,,,14
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,1B,002,Elementary Japanese,Maki Takata; Marianne Tarcov; Miki Wood,21006,,5,2,2,,,,,,,,,,2,1,1,,,13
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,1B,003,Elementary Japanese,Chika Shibahara; Maki Takata; Miki Wood,21009,,3,4,1,,,1,2,,,,,,1,,,,,12
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,1B,004,Elementary Japanese,Ikuko Yuasa; Maki Takata; Marianne Tarcov,21012,,3,4,3,,1,,,1,,1,,,1,,,,,14
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,1B,005,Elementary Japanese,Chika Shibahara; Ikuko Yuasa; Maki Takata; Miki Wood; Rachel Carden,21015,1,4,5,1,2,,1,,,1,,,1,,,,,,16
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,1B,006,Elementary Japanese,Ikuko Yuasa; Maki Takata; Miki Wood,21018,,4,5,2,3,,,,,,,,,1,,1,,,16
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,1B,007,Elementary Japanese,Ikuko Yuasa; Maki Takata; Marianne Tarcov,21021,,2,6,2,,,1,,,1,,,,3,,,,,15
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,1B,008,Elementary Japanese,Chika Shibahara; Maki Takata; Rachel Carden,21024,1,5,4,1,1,,,1,,,,,,3,,,,,16
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,1B,009,Elementary Japanese,Chika Shibahara; Kayoko Imagawa; Maki Takata; Rachel Carden,21027,,4,2,1,3,,,,,,,,,2,,1,,,13
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,1B,010,Elementary Japanese,Kayoko Imagawa; Maki Takata; Marianne Tarcov; Miki Wood,21030,,3,3,1,2,,1,,,,,,,3,,2,,,15
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,7B,001,Intro Japan Lit,John Wallace,21039,2,16,15,5,4,4,,1,,,1,,,2,,,,,50
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,10B,001,Interm Japanese,Noriko Wallace; Yasuko Baker; Yuriko Caltabiano,21060,,6,3,,4,,,,,1,,1,,2,,,,,17
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,10B,002,Interm Japanese,Noriko Wallace; Yuriko Caltabiano,21063,,4,5,2,1,2,2,,,,,,,2,,,,,18
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,10B,003,Interm Japanese,Noriko Wallace; Yasuko Baker; Yuriko Caltabiano,21066,,4,5,3,1,,1,1,,,,,,3,,,,,18
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,10B,004,Interm Japanese,Yasuko Baker; Yuriko Caltabiano,21069,,5,3,,1,3,,2,,,,,,3,,,,,17
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,10B,005,Interm Japanese,Yasuko Baker; Yuriko Caltabiano,21072,,7,3,4,3,1,,,,,,,,,,,,,18
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,100B,001,Advanced Japanese,Kayoko Imagawa; Wakae Kambara,21105,,3,2,3,1,2,,1,,,,,,1,,1,,,14
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,100B,002,Advanced Japanese,Kayoko Imagawa; Wakae Kambara,21108,1,2,2,2,2,,,,,,,,,1,1,,,,11
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,100B,003,Advanced Japanese,Kayoko Imagawa; Wakae Kambara,21111,,3,6,2,2,1,1,1,,,,,,,,,,,16
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,100B,004,Advanced Japanese,Kayoko Imagawa; Wakae Kambara,21114,,5,4,2,1,2,,,1,,,,,,1,,,,16
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,102,001,Fourth-Yr: Culture,Chika Shibahara,21117,2,2,5,1,3,1,,,,,,,,,2,,,,16
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,104,001,Fourth-Yr: History,Yasuko Baker,21120,2,4,2,2,,,,,,,,,,2,2,,,,14
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,144,001,Edo Literature,Masaki Matsubara,21129,,2,1,3,3,,,,1,,1,,1,,,,,,12
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,146,001,Japanese Hist Doc,H Horton,21126,4,3,4,4,3,1,,1,,,,,,1,,,,,21
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,155,001,Modern Japanese Lit,John Wallace,21132,2,9,8,1,3,,,,,,,,,,,,,,23
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,161,001,Japan Ling: Usage,Yoko Hasegawa,21135,,15,1,1,2,,,,,,,,,2,,,,,21
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,185,001,Intro Japan Cinema,Michael Raine,21138,,6,2,3,2,1,,,,,,,2,2,,,,,18
2012 Spring,East Asian Lang & Culture,JAPAN,Japanese,189,001,Topics Japanese Fil,Michael Raine,21144,,2,5,2,2,2,,,,,,,,2,,2,,,17
2012 Spring,East Asian Lang & Culture,KOREAN,Korean,1B,001,Elementary Korean,Seung-Eun Chang; Soojin Lee,21903,1,13,3,1,,,,,,,,,,1,,,,,19
2012 Spring,East Asian Lang & Culture,KOREAN,Korean,1B,002,Elementary Korean,Seung-Eun Chang; Soojin Lee,21906,3,14,1,,,,,,,,,,,2,,,,,20
2012 Spring,East Asian Lang & Culture,KOREAN,Korean,1B,003,Elementary Korean,Seung-Eun Chang; Soojin Lee,21909,3,12,1,2,,,,,,,,,,,,,,,18
2012 Spring,East Asian Lang & Culture,KOREAN,Korean,1B,004,Elementary Korean,Junghee Park; Seung-Eun Chang; Soojin Lee,21911,1,10,5,,,,,,,,,,,,,1,,,17
2012 Spring,East Asian Lang & Culture,KOREAN,Korean,1BX,001,Elem Korean Heritag,Junghee Park; Soojin Lee,21912,1,15,2,1,,,,,,,,,,1,,,,,20
2012 Spring,East Asian Lang & Culture,KOREAN,Korean,1BX,002,Elem Korean Heritag,Junghee Park; Soojin Lee,21915,,12,5,1,,,,,1,,,,,1,,,,,20
2012 Spring,East Asian Lang & Culture,KOREAN,Korean,7B,001,Modern Korean Lit,Jinsoo An,21918,,7,6,2,2,4,1,,,,,,1,8,,,,,31
2012 Spring,East Asian Lang & Culture,KOREAN,Korean,10B,001,Intermediate Korean,Hyun Jin Seo; Minsook Kim,21930,,7,4,1,,1,,,,,,,,,1,,,,14
2012 Spring,East Asian Lang & Culture,KOREAN,Korean,10BX,001,Int Korean Heritag,Hyun Jin Seo; Minsook Kim; Seung-Eun Chang,21933,2,11,3,,,,,1,,,,,,1,2,,,,20
2012 Spring,East Asian Lang & Culture,KOREAN,Korean,10BX,002,Int Korean Heritag,Hyun Jin Seo; Minsook Kim,21936,1,16,1,,,,,,,,,,,,,,,,18
2012 Spring,East Asian Lang & Culture,KOREAN,Korean,100B,001,Advanced Korean,Meehyei Lee,21945,,15,3,,1,,,,,,,,,,,,,,19
2012 Spring,East Asian Lang & Culture,KOREAN,Korean,100B,002,Advanced Korean,Meehyei Lee,21948,,14,3,,,,,,,,,,,1,,,,,18
2012 Spring,East Asian Lang & Culture,KOREAN,Korean,102,001,4th Yr Read--Soc/Hi,Kijoo Ko,21954,1,15,4,,1,,,,,,,,,1,,,,,22
2012 Spring,East Asian Lang & Culture,KOREAN,Korean,112,001,Fifth-Year Korean B,Kijoo Ko,21957,1,16,3,1,,,,,,,,,,,,,,,21
2012 Spring,East Asian Lang & Culture,TIBETAN,Tibetan,C114,001,Tibetan Buddhism,Jann Ronis,22206,1,1,4,2,1,,,,,,,,,3,,,,,12
2012 Spring,Economics,ECON,Economics,1,001,Intro To Economics,James Delong; Lanwei Yang,22303,17,87,87,134,114,53,39,28,12,7,3,,7,61,,7,,4,660
2012 Spring,Economics,ECON,Economics,C3,001,Intro To Env Econ,Gordon Rausser,22372,2,5,5,1,3,4,3,6,6,,1,,,6,,,,,42
2012 Spring,Economics,ECON,Economics,100A,001,Micro Analysis,Daniel Acland,22390,18,36,33,30,40,25,15,12,5,,,,,30,,9,,,253
2012 Spring,Economics,ECON,Economics,100B,001,Macro Analysis,Steven Wood,22429,,41,63,80,94,55,15,13,8,,5,,5,25,,8,,1,413
2012 Spring,Economics,ECON,Economics,101A,001,Econ Theory--Micro,Stefano Dellavigna,22468,8,22,15,16,6,6,6,2,2,,,,,5,,1,,,89
2012 Spring,Economics,ECON,Economics,101B,001,Econ Theory--Macro,Yuriy Gorodnichenko,22480,3,12,5,5,7,4,3,4,1,,3,,,,,3,,1,51
2012 Spring,Economics,ECON,Economics,C103,001,Intro Math Economic,David Ahn,22489,,5,3,3,2,1,,,,,,,,1,,,,,15
2012 Spring,Economics,ECON,Economics,104,001,Adv Micro Theory,Cristian Santesteban,22492,3,1,2,3,1,2,1,1,1,,,,,2,,,,,17
2012 Spring,Economics,ECON,Economics,105,001,Hist Econ Thought,Joseph Lough,22500,,14,16,12,11,18,5,1,,1,3,,2,18,,4,,2,107
2012 Spring,Economics,ECON,Economics,121,001,Ind Org & Pub Pol,Glenn Woroch,22528,1,16,7,5,10,4,6,8,1,,,,3,6,,2,,1,70
2012 Spring,Economics,ECON,Economics,C125,001,Environmental Econ,David Zilberman,22543,6,17,15,10,3,6,1,1,,,,,,,,,,,59
2012 Spring,Economics,ECON,Economics,131,001,Public Economics,Calanit Kamala,22564,3,8,6,5,2,2,4,3,1,1,,,,3,,1,,,39
2012 Spring,Economics,ECON,Economics,134,001,Macro Econ Policy,Christina Romer; David Romer,22579,4,24,29,35,26,17,10,3,6,,,,6,25,,7,,1,193
2012 Spring,Economics,ECON,Economics,136,001,Financial Economics,Gregory Duncan,22606,2,27,14,8,6,1,1,2,1,,,,1,9,,1,,,73
2012 Spring,Economics,ECON,Economics,140,001,Econometrics,Enrico Moretti,22633,9,20,10,25,43,31,7,13,10,3,4,3,7,3,,2,,,190
2012 Spring,Economics,ECON,Economics,141,001,Econometric Analys,Glenn Woroch,22654,3,12,4,17,6,5,2,1,2,,,,,1,,,,,53
2012 Spring,Economics,ECON,Economics,C142,001,Appl Metric/Pub Pol,Bryan Graham,22663,4,7,8,1,1,1,,,,,,,,3,,,,,25
2012 Spring,Economics,ECON,Economics,151,001,Labor Economics,Michael Reich,22666,3,7,11,19,25,14,3,1,,,,,1,14,,2,,,100
2012 Spring,Economics,ECON,Economics,155,001,Urban Econ,Patrick Kline,22669,14,33,31,55,20,7,,2,,,,,2,9,,3,,,176
2012 Spring,Economics,ECON,Economics,162,001,Chinese Economy,David Roland-Holst,22672,2,25,39,22,30,20,22,17,9,,2,,3,26,,4,,1,222
2012 Spring,Economics,ECON,Economics,172,001,Econ Dev-Case Study,Edward Miguel,22675,1,12,14,11,8,5,,1,,,,,,10,2,1,,,65
2012 Spring,Economics,ECON,Economics,C175,001,Econ Demography,Ronald Lee,22693,6,23,29,50,34,13,3,1,1,,,,1,15,,2,,,178
2012 Spring,Economics,ECON,Economics,C181,001,International Trade,David Roland-Holst,22705,2,21,16,20,16,8,3,,2,,4,,4,6,,1,,1,104
2012 Spring,Economics,ECON,Economics,191,001,Topic Econ Research,Barry Eichengreen,22725,,3,3,2,,1,,1,,,,1,,2,,,,,13
2012 Spring,Education,EDUC,Education,40AC,001,Experiencing Educ,Gilberto Conchas,24454,4,11,6,1,2,,,,1,,,,1,5,,,,,31
2012 Spring,Education,EDUC,Education,97,005,Field Study,John Hurst,23536,,,,,,,,,,,,,,113,,3,,,116
2012 Spring,Education,EDUC,Education,97,055,Field Study,John Hurst,23617,,,,,,,,,,,,,,17,,2,,,19
2012 Spring,Education,EDUC,Education,98,015,Directed Group Stdy,Richard Mccallum; Ronald Williams,23668,,,,,,,,,,,,,,11,,1,,,12
2012 Spring,Education,EDUC,Education,114A,001,Early Develop/Educ,Susan Holloway,23713,,3,3,5,4,6,3,,1,,,,,4,,,,,29
2012 Spring,Education,EDUC,Education,130,001,Know Learn Math Sci,Dor Abrahamson,23722,8,19,7,,2,1,,,,,,,,1,,,,,38
2012 Spring,Education,EDUC,Education,140AC,001,Liter:Ind & Soc Dev,Glynda Hull,23725,4,26,23,8,6,2,,2,,,1,,1,11,,2,,,86
2012 Spring,Education,EDUC,Education,143,001,Intro Teach English,Richard Sterling,23728,,16,3,1,,,,,,,,,2,1,,,,1,24
2012 Spring,Education,EDUC,Education,162A,001,Teachers' Work,Jessica Charles; Judith Little,23730,,2,7,1,5,3,1,,1,,,,,2,,,,,22
2012 Spring,Education,EDUC,Education,182AC,001,Pol Educ Inequality,Lisa Garcia-Bedolla,23733,3,25,5,6,8,,,2,1,,,,,11,,3,,,64
2012 Spring,Education,EDUC,Education,185,001,Gender & Education,Erin Murphy-Graham,24424,1,11,15,19,7,4,,,,,,,1,,,1,,,59
2012 Spring,Education,EDUC,Education,189,001,Democracy And Educ,John Hurst,23731,9,35,,,,,,,,,,,,,,,,1,45
2012 Spring,Education,EDUC,Education,190,001,Crit Studies In Ed,Glynda Hull,23734,,37,,,2,,,,,,,,,,,,,,39
2012 Spring,Education,EDUC,Education,190,002,Crit Studies In Ed,Glynda Hull,23737,5,28,3,,2,,,,,,,,,,,,,,38
2012 Spring,Education,EDUC,Education,190,003,Crit Studies In Ed,Glynda Hull,23740,1,35,1,1,,,,,,,,,,,,,,,38
2012 Spring,Education,EDUC,Education,190B,001,Unraveling Educ,Glynda Hull,23743,6,15,,,,,,,,,,,,,,,,,21
2012 Spring,Education,EDUC,Education,195B,001,Special Topics,Richard Mccallum,23746,,22,3,,,,,,,,,,,1,,,,,26
2012 Spring,Education,EDUC,Education,197,001,Field Study,Richard Mccallum,23749,,,,,,,,,,,,,,26,1,,,2,29
2012 Spring,Education,EDUC,Education,197,005,Field Study,John Hurst,23761,,,,,,,,,,,,,,72,,3,,,75
2012 Spring,Education,EDUC,Education,197,018,Field Study,Caroline Kane,23776,,,,,,,,,,,,,,42,,1,,,43
2012 Spring,Education,EDUC,Education,197,048,Field Study,Glynda Hull,23839,,,,,,,,,,,,,,57,,4,,1,62
2012 Spring,Education,EDUC,Education,197,063,Field Study,Richard Mccallum,23851,,,,,,,,,,,,,,18,,1,,,19
2012 Spring,Education,EDUC,Education,198,014,Directed Group Stdy,Gonzalo Arrizon; Richard Mccallum,23884,,,,,,,,,,,,,,9,,1,,,10
