UC Berkeley Fall 2009 Course Grades,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
CourseID,CNUM,SECTION,CDESC,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
AFRICAM,C011A,001,ELEMENTARY SWAHILI ,"NJOROGE, J        ",0,2,2,1,3,3,0,0,0,0,0,0,0
AFRICAM,C133A,001,RACE URBAN SCH     ,"SUAD-BAKARI, N    ",0,4,1,2,3,0,0,1,0,0,0,0,1
AFRICAM,C134,001,INFO TECH AND SOC  ,"LAGUERRE, M S     ",0,7,3,0,3,0,0,0,0,0,0,0,0
AFRICAM,R001A,001,FRESH COMPOSITION  ,"HENRY, C P        ",1,10,8,11,6,2,0,0,0,0,0,0,1
AFRICAM,R001B,001,FRESHMN COMPOSITION,"NANDA, A          ",0,5,3,5,5,2,3,1,1,0,0,0,0
AMERSTD, 010,001,INTRO AMERICAN STDY,"BRILLIANT, M      ",0,1,6,7,25,3,8,9,1,3,0,2,7
AMERSTD, 101,001,US CULTURES IN TIME,"PALMER, C         ",0,2,6,5,1,6,2,1,2,0,1,1,5
AMERSTD, 101AC,001,US CULTURES IN TIME,"COHEN, M M        ",0,18,18,17,27,14,0,2,1,0,0,0,3
AMERSTD, 102,001,US CULTURES/PLACE  ,"BIESTMAN, K W     ",1,4,1,2,10,4,4,8,2,1,1,0,2
AMERSTD, 110,001,SPECIAL TOPICS     ,"MORAN, K S        ",0,19,20,14,15,6,3,4,1,2,0,0,2
AMERSTD, 191,001,SENIOR SEMINAR     ,"PALMER, C         ",0,0,5,0,1,2,2,1,0,0,0,0,1
AMERSTD, 191,002,SENIOR SEMINAR     ,"BIESTMAN, K W     ",0,5,1,2,2,1,0,0,0,0,0,0,2
AMERSTD,C111E,001,TOPICS IN AMER STUD,"GONZALEZ, R M     ",0,1,4,3,6,0,0,0,0,0,0,0,1
AMERSTD,C111E,002,TOPICS IN AMER STUD,"MCQUADE, D A      ",0,2,9,3,6,3,1,0,1,0,0,0,0
AMERSTD,C112A,001,AM LANDSCPE TO 1900,"GROTH, P E        ",2,4,3,5,8,2,3,8,0,0,2,0,2
AMERSTD,C134,001,INFO TECH AND SOC  ,"LAGUERRE, M S     ",0,8,5,2,0,0,0,0,0,0,0,0,0
ANTHRO, 002AC,001,INTRO ARCHAEOLOGY  ,"WILKIE, L A       ",1,44,42,69,66,11,14,14,6,2,3,0,9
ANTHRO, 003AC,001,INTRO SOC/CULT AC  ,"HIRSCHKIND, C K   ",1,87,107,103,66,19,13,2,4,0,0,0,2
ANTHRO, 111,001,HUMAN BEHAVIOR     ,"DEACON, T W       ",0,19,27,18,14,27,6,8,5,0,0,0,2
ANTHRO, 115,001,INTRO MED ANTHRO   ,"SCHEPER-HUGHES, N ",6,16,41,20,4,0,0,1,1,0,0,0,4
ANTHRO, 122F,001,CALIF ARCHAEOLOGY  ,"LIGHTFOOT, K G    ",8,29,12,6,2,2,2,3,0,0,0,0,0
ANTHRO, 123A,001,STONE AGE ARCHAEOL ,"CONKEY, M W       ",1,15,12,9,3,1,0,0,0,0,0,0,3
ANTHRO, 136I,001,ARCHAEOLOGY & MEDIA,"TRINGHAM, R E     ",1,7,3,1,0,1,1,0,0,0,0,0,0
ANTHRO, 137,001,ENERGY/CULT/SOC ORG,"NADER, L          ",1,14,52,22,32,30,9,5,4,2,2,0,2
ANTHRO, 141,001,COMPARATIVE SOCIETY,"LIU, X            ",2,8,11,4,1,1,0,0,1,0,0,0,2
ANTHRO, 142,002,KINSHIP AND FAMILY ,"HAYDEN, C P       ",1,11,10,6,15,8,1,3,0,0,0,0,1
ANTHRO, 149,001,PSYCHOLOGICAL ANTH ,"PANDOLFO, S       ",10,39,24,5,3,0,0,0,0,0,0,0,1
ANTHRO, 150,001,UTOPIA: ART & POWER,"YURCHAK, A        ",6,23,20,9,2,0,0,0,0,0,0,0,0
ANTHRO, 169B,001,RES THEO/METH SOC  ,"FERME, M C        ",0,3,1,3,4,2,0,0,0,0,0,0,0
ANTHRO, 171,001,JAPAN              ,"KONISHI, Y        ",0,28,29,9,2,0,1,1,0,0,0,0,0
ANTHRO, 189,001,SPEC TOP:SOC/CULT  ,"ONG, A            ",1,3,17,4,1,2,0,0,0,0,0,0,4
ANTHRO, 189,003,SPEC TOP:SOC/CULT  ,"DUBUISSON, E      ",0,4,5,4,3,0,1,0,0,0,0,0,0
ANTHRO,C147B,001,SEXUALITY CULTURE  ,"ALFONSO, D R      ",0,16,1,4,0,1,1,0,0,0,0,0,0
ARABIC, 001A,004,ELEMENTARY ARABIC  ,"SAYLOR, E         ",4,6,1,1,0,0,0,0,0,0,0,0,0
ARABIC, 001A,005,ELEMENTARY ARABIC  ,"S'HIRI, S         ",4,6,5,1,0,0,0,0,0,0,0,0,0
ARABIC, 001A,006,ELEMENTARY ARABIC  ,"BAZIAN, H A       ",6,6,4,2,0,0,0,0,0,0,0,0,0
ARABIC, 001A,007,ELEMENTARY ARABIC  ,"NEALE, H          ",1,6,4,0,0,0,0,0,0,0,0,0,0
ARABIC, 020A,001,INTERMEDIATE ARABIC,"BAZIAN, H A       ",6,5,2,0,0,0,0,0,0,0,0,0,0
ARABIC, 020A,003,INTERMEDIATE ARABIC,"S'HIRI, S         ",3,4,0,5,1,2,0,0,0,0,0,0,0
ARABIC, 104B,001,CLASS ARABIC PROSE ,"LARKIN, M         ",0,8,1,3,1,0,0,0,0,0,0,0,0
ARABIC, 107,001,HIST & GEOGR TEXTS ,"HAYES, J L        ",0,8,3,0,1,2,0,0,0,0,0,0,0
ARCH, 100A,001,FUND OF ARCH DESIGN,"DAVIDS, R C       ",0,9,16,19,10,8,3,1,0,0,0,0,0
ARCH, 100B,001,FUND OF ARCH DESIGN,"PLYMALE, K D      ",7,8,16,11,8,5,0,0,0,0,0,0,0
ARCH, 101,002,CASE STDS IN ARCH  ,"LIFCHEZ, R        ",0,3,2,5,1,0,0,3,0,0,0,0,0
ARCH, 101,003,CASE STDS IN ARCH  ,"RAEL, R L         ",0,10,0,0,2,0,0,0,0,0,0,0,0
ARCH, 110AC,001,SOC/CULT BAS DSGN  ,"CRANZ, G L        ",6,32,22,14,21,9,3,2,2,1,0,0,1
ARCH, 122,001,COMP AIDED ARCH DES,"KALAY, Y E        ",2,22,6,5,5,0,0,0,0,0,0,0,0
ARCH, 150,001,INTRO TO STRUCTURES,"BLACK, R          ",2,16,20,17,30,25,16,8,5,4,3,0,1
ARCH, 170A,001,"HIST, ARCH&URBANISM","SHANKEN, A        ",0,12,12,41,45,36,11,15,5,0,0,0,3
ARCH, 173,001,MODERN ARCH        ,"CASTILLO, G       ",3,7,4,3,4,0,1,0,0,0,0,0,0
ART, 008,001,INTRO VIS THINKING ,"MCNAMARA, J S     ",30,50,13,1,0,0,0,0,0,0,0,0,0
ART, 012,001,LANG OF DRAW       ,"CARNWATH, S       ",0,2,7,3,0,0,1,1,0,0,0,0,1
ART, 012,002,LANG OF DRAW       ,"DEJESUS, V        ",7,4,7,2,1,0,0,0,0,0,0,0,0
ART, 013,001,LANG OF PAINTING   ,"NAGASAWA, C K     ",0,13,0,2,2,0,0,0,0,0,0,0,0
ART, 013,002,LANG OF PAINTING   ,"MCNAMARA, J S     ",0,18,6,1,0,0,0,0,0,0,0,0,1
ART, 014,001,LANG OF SCULPTURE  ,"HUSSONG, R M      ",0,14,2,0,1,0,0,0,0,0,0,0,0
ART, 014,002,LANG OF SCULPTURE  ,"VAN DEN DOOL, M   ",0,3,4,5,1,1,0,0,0,0,0,0,0
ART, 016,001,INTRO PRINTMAKING  ,"HUSSONG, R M      ",0,17,4,0,0,0,0,0,0,0,0,0,0
ART, 023AC,001,AMER CYBER CULTURE ,"NIEMEYER, G       ",18,6,13,5,4,2,2,2,0,0,0,1,2
ART, 102,001,APPROACHES TO PTNG ,"NAGASAWA, C K     ",0,14,4,0,0,0,0,0,0,0,0,1,0
ART, 102,002,APPROACHES TO PTNG ,"CARNWATH, S       ",3,0,6,6,0,0,1,0,0,0,0,0,0
ART, 117,001,DRAWING COMPOSITION,"CORTEZ, J         ",1,6,7,4,2,2,2,1,0,0,0,0,0
ART, 118,001,FIGURE DRAWING     ,"SHAW, R B         ",0,15,0,5,6,1,1,1,0,0,0,0,0
ART, 122,001,APP TO PRNTMG LITH ,"HUSSONG, R M      ",3,14,1,1,1,0,0,0,0,0,0,1,0
ART, 132,001,APP TO SCULP CERAM ,"DONAHUE, T        ",1,2,4,0,2,1,0,0,1,0,0,0,0
ART, 133,001,MEANING/MATERIAL   ,"REIMAN, B L       ",1,9,3,3,0,0,0,0,0,0,0,0,0
ART, 137,001,ADV PROJ CERAM SCUL,"SHAW, R B         ",0,9,0,5,2,0,1,0,0,0,0,0,0
ART, 160,001,SPEC TOPICS VIS STD,"SHERWOOD, K D     ",2,8,7,1,2,0,0,0,0,0,0,0,0
ART, 160,002,SPEC TOPICS VIS STD,"HAMILTON, J       ",0,1,1,6,3,0,0,0,0,0,0,0,0
ART, 171,001,DIGITAL VIDEO      ,"HOLMAN, D A       ",0,6,8,2,0,0,0,0,0,0,0,0,0
ART, 173,001,SOUND ART          ,"KUBICK, C S       ",0,4,9,3,3,0,0,1,0,0,0,0,0
ART, 185,001,SN PROJECTS        ,"REIMAN, B L       ",0,13,1,0,0,0,0,0,0,0,0,0,0
ASAMST, 020A,001,INTRO ASIAN AM HIST,"OMI, M            ",9,29,28,21,22,9,4,5,1,0,0,0,1
ASAMST, 121,001,CHINESE AMER HIST  ,"DONG, H C         ",1,23,5,1,1,0,0,0,0,0,0,0,0
ASAMST, 122,001,JAPANESE AMER HIST ,"TAKAHASHI, J H    ",0,4,6,2,0,1,0,0,0,0,0,0,0
ASAMST, 124,001,FILIPINO AMER HIST ,"CHOY, C C         ",0,4,15,4,0,1,0,1,0,0,0,0,1
ASAMST, 126,001,SE MIGRATION & COMM,"UM, K             ",0,2,0,2,5,0,2,0,0,0,0,0,0
ASAMST, 128AC,001,MUSLIMS IN AMERICA ,"BAZIAN, H A       ",22,61,55,30,4,1,1,0,0,0,0,0,1
ASAMST, 141,001,LAW IN ASAM COMMUN ,"FLEMING, T M      ",8,9,3,5,9,2,3,0,1,0,0,0,0
ASAMST, 171,001,"ASAM IN FILM, VIDEO","KIM, E H          ",3,12,19,10,15,3,1,1,0,0,0,0,2
ASAMST, 172,001,ASIAN AMER LIT     ,"CHOY, G P         ",0,29,5,0,1,0,1,0,0,0,0,0,0
ASAMST, 177,001,ASIAN AMERICAN ART ,"CHOY, G P         ",0,23,6,6,0,1,0,0,0,0,0,0,1
ASAMST,R002A,001,READING&COMPOSITION,"LEONG, A P        ",0,3,7,14,6,0,0,0,0,0,0,0,0
ASAMST,R002A,002,READING&COMPOSITION,"NIUMEITOLU, F A   ",0,2,9,17,1,0,0,0,0,0,0,0,0
ASAMST,R002B,001,READING&COMPOSITION,"LEONG, A P        ",0,3,10,9,4,2,0,0,0,0,0,0,1
ASAMST,R002B,002,READING&COMPOSITION,"FIGUEROA, Y       ",3,13,7,5,2,3,0,1,1,0,0,0,1
ASIANST, 010,001,INTRO TO ASIA      ,"YAMANAKA, K       ",0,26,46,36,10,1,1,0,0,0,0,0,1
ASIANST, 150,003,SPECIAL TOPICS     ,"PATTERSON, W K    ",1,4,1,3,2,0,0,0,0,0,0,0,0
ASTRON, 003,001,DESCRIPT COSMOLOGY ,"MA, C             ",2,7,10,2,2,1,0,0,1,0,0,0,1
ASTRON, 007A,001,INTRO ASTROPHYSICS ,"CHIANG, E         ",2,3,0,6,10,4,6,4,3,0,4,0,0
ASTRON, 010,001,GENERAL ASTRONOMY  ,"DAVIS, M          ",8,16,11,5,1,6,2,2,0,0,0,0,0
ASTRON, 122,001,IR ASTRO LAB       ,"GRAHAM, J R       ",0,7,7,2,2,0,1,0,0,0,0,0,0
ASTRON, 160,001,STELLAR PHYSICS    ,"FILIPPENKO, A V   ",3,5,2,2,9,4,3,2,1,0,0,0,0
ASTRON,C010,001,GENERAL ASTRONOMY  ,"FILIPPENKO, A V   ",41,112,76,65,85,31,16,23,5,1,2,0,5
ASTRON,C162,001,PLANETARY ASTROPHYS,"DE PATER, I       ",0,1,2,3,1,1,1,1,1,0,0,0,0
BANGLA, 001A,001,INTRO BENGALI      ,"PAUL, A           ",2,6,1,3,1,0,0,0,0,0,0,0,0
BIO ENG, 010,001,INTRO/BIOMED ENGIN ,"CONBOY, I M       ",11,25,32,0,21,12,0,2,0,0,0,0,2
BIO ENG, 022,001,BIOTECHNOLOGY      ,"DUECK, M E        ",1,7,0,0,3,0,1,1,0,0,2,0,0
BIO ENG, 022L,102,BIOTECHNOLOGY LAB  ,"DUECK, M E        ",1,9,2,0,2,0,0,0,1,0,0,0,0
BIO ENG, 102,001,BIOMECHANICS       ,"MOFRAD, M         ",2,3,15,17,19,20,21,3,6,3,1,0,0
BIO ENG, 115,001,CELL BIO FOR ENG   ,"JOHNSON, T D      ",0,14,18,6,5,2,0,0,0,0,0,0,0
BIO ENG, 121,001,INTRO TO BIOMEMS   ,"LIEPMANN, D       ",5,11,7,9,8,1,0,0,1,0,0,0,0
BIO ENG, 131,001,INTRO TO COMP MCB  ,"HOLMES, I H       ",4,3,2,3,1,2,0,0,0,0,0,0,2
BIO ENG, 135,001,FRONT/MICRO SYS BIO,"ARKIN, A P        ",0,2,3,3,2,1,0,0,0,0,0,0,0
BIO ENG, 150,001,INTRO TO BIO & BION,"LEE, S            ",12,33,0,16,5,0,1,0,0,0,0,0,0
BIO ENG, 164,001,OPTICS & MICROSCOPY,"FLETCHER, D A     ",6,19,8,4,6,3,0,2,0,0,0,0,0
BIO ENG, 192,001,SR DESIGN PROJECT  ,"HERR, A E         ",0,20,1,0,1,1,0,0,0,0,0,0,0
BIO ENG,C118,001,BIOLOG PERF MATS   ,"HEALY, K E        ",5,11,2,6,7,3,1,0,0,0,0,0,0
BIO ENG,C119,001,ORTHOP BIOMECH     ,"KEAVENY, T M      ",0,3,3,1,1,1,0,0,0,1,0,0,1
BIO ENG,C144,001,INTRO TO PRO INFOR ,"SJOLANDER, K V    ",2,1,3,3,2,1,2,0,0,0,1,0,0
BIO ENG,C165,001,IMAGE PROCESSING   ,"CONOLLY, S        ",3,3,4,1,0,0,0,0,0,1,0,0,0
BIO-CDB, 001A,001,GENERAL BIOLOGY LEC,"FORTE, J G        ",2,85,40,56,80,38,64,125,39,2,27,5,31
BIO-CDB, 001AL,001,GENERAL BIOLOGY LAB,"MEIGHAN, M R      ",4,93,79,47,95,47,47,75,40,7,10,3,14
BIO-IB, 001B,001,GENERAL BIOLOGY    ,"POWER, M E        ",2,32,81,114,177,103,65,52,29,13,11,0,12
BUDDSTD,C050,001,INTRO TO BUDDHISM  ,"DALTON, J         ",0,1,4,8,4,4,0,1,1,0,0,0,0
BUDDSTD,C120,001,BUDDHSM-SILK ROAD  ,"MEHENDALE, S      ",0,4,4,0,1,1,0,0,0,0,0,0,1
BUDDSTD,C126,001,BUDDHISM & ENVIRON ,"WILLIAMS, D       ",2,4,1,3,4,1,1,0,0,0,0,0,0
CELTIC, 015,001,ELEM MODERN IRISH  ,"O'HARA, E R       ",6,6,5,1,0,0,0,0,0,0,0,0,1
CELTIC, 070,001,WORLD OF THE CELTS ,"KLAR, K A         ",5,8,7,5,8,0,0,4,0,0,0,0,1
CELTIC, 139,001,IRISH LITERATURE   ,"KLAR, K A         ",0,24,0,1,0,0,0,0,0,0,0,0,1
CHEM, 001A,001,GENERAL CHEMISTRY  ,"STACY, A M        ",14,91,77,90,64,88,43,25,21,0,7,0,5
CHEM, 001A,002,GENERAL CHEMISTRY  ,"MAJDA, M M        ",15,65,68,96,81,76,36,18,22,0,10,0,12
CHEM, 001A,003,GENERAL CHEMISTRY  ,"ARNOLD, J         ",4,33,38,41,51,33,22,10,6,0,3,0,2
CHEM, 003A,001,CHEM STRUCT REACT  ,"PEDERSEN, S F     ",9,47,42,81,53,57,70,60,59,0,0,0,49
CHEM, 003AL,001,ORGANIC CHEM LAB   ,"PEDERSEN, S F     ",0,236,127,66,25,7,8,4,1,0,0,0,7
CHEM, 003B,001,CHEM STRUCT REACT  ,"VOLLHARDT, K P    ",3,39,18,28,14,24,21,25,19,6,4,8,12
CHEM, 003B,002,CHEM STRUCT REACT  ,"VOLLHARDT, K P    ",2,56,23,29,29,32,34,29,28,13,11,8,15
CHEM, 003BL,001,ORGANIC CHEM LAB   ,"LI, C             ",56,172,59,30,37,0,0,2,0,0,0,0,1
CHEM, 003BL,002,ORGANIC CHEM LAB   ,"LI, C             ",50,111,31,24,23,1,1,1,0,0,0,0,1
CHEM, 004A,001,GEN CHM QUANT ANALY,"SAYKALLY, R J     ",5,39,12,18,61,18,7,28,17,0,3,0,8
CHEM, 015,001,BIO/ANALYTICAL CHEM,"GROVES, J         ",0,25,0,0,22,0,0,4,0,0,0,0,0
CHEM, 103,001,INORG CHEM BIO     ,"CHANG, C          ",2,23,7,11,12,6,2,4,2,0,0,0,0
CHEM, 104A,001,ADV INORGANIC CHEM ,"YANG, P           ",0,3,8,9,15,10,5,9,4,0,3,0,4
CHEM, 105,001,INSTRUMEN ANALYSIS ,"WILLIAMS, E       ",2,7,2,2,4,3,1,3,1,0,1,0,0
CHEM, 108,001,INORGANIC SYNTHESIS,"ANDERSEN, R A     ",1,3,2,0,3,1,0,0,0,0,0,0,1
CHEM, 112A,001,ORGANIC CHEMISTRY  ,"ELLMAN, J A       ",6,44,9,14,38,8,8,46,8,0,6,0,11
CHEM, 113,001,ADV MECH ORGAN CHEM,"VIERNES, N L      ",5,17,4,6,2,3,3,0,0,0,0,0,1
CHEM, 120A,001,PHYSICAL CHEMISTRY ,"LESTER, W A       ",0,6,6,4,17,7,15,14,6,0,5,0,3
CHEM, 120B,001,PHYSICAL CHEMISTRY ,"CHANDLER, D       ",2,23,14,0,24,0,0,9,0,0,0,0,1
CHEM, 125,001,PHYS CHEM LAB      ,"HARRIS, C B       ",2,1,1,1,5,0,0,2,0,1,3,0,1
CHEM, 135,001,CHEMICAL BIOLOGY   ,"FRANCIS, M B      ",2,51,3,9,20,1,6,8,2,0,3,0,0
CHEM, 143,001,NUCLEAR CHEMISTRY  ,"CERNY, J          ",0,5,0,5,2,2,1,2,2,0,0,0,1
CHEM,C178,001,POLYMER SCI & TECH ,"SEGALMAN, R A     ",1,1,2,4,4,1,0,1,0,0,0,0,0
CHICANO, 040,001,INTRO CHICANO LIT  ,"DAVILA-SANCHEZ, A ",0,11,7,7,0,0,0,0,0,0,0,0,1
CHICANO, 050,001,INTRO CHICANO HIST ,"SARAGOZA, A M     ",7,15,28,14,18,8,4,1,1,0,1,0,2
CHICANO, 130,001,MEX CHIC ART HIST  ,"RODRIGUEZ, C H    ",4,6,4,6,2,1,1,0,0,0,0,0,1
CHICANO, 135A,001,LATINO FILM TO 1980,"TELLES, R         ",0,18,25,13,6,1,0,1,0,0,0,0,0
CHICANO, 150B,001,HIST OF SOUTHWEST  ,"MONTEJANO, D      ",0,1,7,6,2,2,0,0,0,0,0,0,0
CHICANO, 172,001,CHICANO & EDUC SYST,"GUERRERO, B       ",0,4,12,5,3,3,2,0,0,0,0,0,0
CHICANO, 180,001,TOPICS IN CHIC STUD,"RODRIGUEZ, C H    ",5,6,3,3,1,0,0,0,1,0,0,0,0
CHINESE, 001A,001,ELEMENTARY CHINESE ,"YANG, Y           ",0,6,5,0,0,0,0,0,0,0,0,0,0
CHINESE, 001A,002,ELEMENTARY CHINESE ,"YANG, Y           ",0,8,2,2,0,0,0,1,0,0,0,0,1
CHINESE, 001A,003,ELEMENTARY CHINESE ,"YANG, Y           ",0,7,4,1,3,1,0,0,0,0,0,0,0
CHINESE, 001A,004,ELEMENTARY CHINESE ,"YANG, Y           ",0,6,7,4,2,1,0,0,0,0,0,0,0
CHINESE, 001A,005,ELEMENTARY CHINESE ,"YANG, Y           ",0,3,4,5,3,0,0,1,0,0,0,0,0
CHINESE, 001A,006,ELEMENTARY CHINESE ,"YANG, Y           ",0,10,5,0,2,0,0,0,0,0,0,0,0
CHINESE, 001AX,001,ELEM CHINESE MANDAR,"LIU, L            ",0,9,5,3,1,0,0,0,0,0,0,0,0
CHINESE, 001AX,002,ELEM CHINESE MANDAR,"LIU, L            ",0,6,7,1,0,0,0,0,0,0,0,0,0
CHINESE, 001AX,003,ELEM CHINESE MANDAR,"LIU, L            ",0,5,4,1,1,1,0,0,0,0,0,0,0
CHINESE, 001AX,004,ELEM CHINESE MANDAR,"LIU, L            ",0,11,4,2,0,0,0,0,0,0,0,0,0
CHINESE, 001AY,001,ELEM CHINESE DIALEC,"ZHANG, L          ",0,15,3,0,1,0,0,1,0,0,0,0,0
CHINESE, 001AY,002,ELEM CHINESE DIALEC,"ZHANG, L          ",0,8,9,3,1,0,0,0,0,0,0,0,0
CHINESE, 001AY,003,ELEM CHINESE DIALEC,"ZHANG, L          ",0,13,2,2,1,0,0,0,0,0,0,0,0
CHINESE, 007A,001,PRE MOD CHINESE LIT,"CSIKSZENTMIHALYI, ",0,17,7,5,12,1,1,3,1,0,0,0,0
CHINESE, 010A,001,INTER CHINESE      ,"CHU, C P          ",0,7,1,2,1,0,0,1,0,0,0,0,0
CHINESE, 010A,002,INTER CHINESE      ,"CHU, C P          ",0,9,3,0,1,1,0,0,0,0,0,0,0
CHINESE, 010A,003,INTER CHINESE      ,"CHU, C P          ",0,7,4,0,1,0,0,0,0,0,0,0,0
CHINESE, 010AX,001,INTERMED CHINESE MA,"HUANG, C          ",0,6,8,1,0,1,0,0,0,0,0,0,0
CHINESE, 010AX,002,INTERMED CHINESE MA,"HUANG, C          ",0,11,1,1,0,0,0,0,0,0,1,0,0
CHINESE, 010AX,003,INTERMED CHINESE MA,"GAO, H            ",0,11,1,1,1,0,0,0,0,0,0,0,0
CHINESE, 010AX,004,INTERMED CHINESE MA,"GAO, H            ",0,6,2,2,2,0,1,0,0,0,0,0,0
CHINESE, 010AX,005,INTERMED CHINESE MA,"ZHANG, L          ",0,6,2,4,1,0,0,0,0,0,0,0,0
CHINESE, 010AX,006,INTERMED CHINESE MA,"ZHANG, L          ",0,4,5,2,0,0,0,0,0,0,0,0,0
CHINESE, 100A,001,ADVANCED CHINESE   ,"ZHANG, Y          ",0,4,4,1,2,2,1,0,0,0,0,0,1
CHINESE, 100A,002,ADVANCED CHINESE   ,"ZHANG, Y          ",0,6,5,0,1,1,0,0,0,0,0,0,0
CHINESE, 100AX,001,ADV CHINESE MANDAR ,"LI, I             ",0,9,5,1,3,1,0,0,0,0,0,0,0
CHINESE, 100AX,002,ADV CHINESE MANDAR ,"GUO, S            ",0,10,1,2,1,2,0,0,0,0,0,0,0
CHINESE, 100AX,003,ADV CHINESE MANDAR ,"ZHU, Y            ",0,9,7,2,0,0,0,0,0,0,0,0,0
CHINESE, 100AX,004,ADV CHINESE MANDAR ,"ZHU, Y            ",0,8,5,2,2,0,0,0,0,0,0,0,0
CHINESE, 101,001,4TH YEAR READ:LIT  ,"LI, I             ",0,7,8,1,0,0,0,0,0,0,0,0,0
CHINESE, 101,002,4TH YEAR READ:LIT  ,"GUO, S            ",0,3,8,1,5,0,0,0,0,0,0,0,0
CHINESE, 110A,001,LITERARY CHINESE   ,"ASHMORE, R        ",0,13,11,4,1,1,0,1,2,0,0,0,0
CHINESE, 111,001,5TH-YEAR CHINESE A ,"LI, I             ",0,11,3,3,1,0,0,0,0,0,0,0,1
CHINESE, 155,001,VERN CHINESE LIT   ,"VOLPP, S Y        ",0,4,10,5,1,0,0,0,0,0,0,0,0
CHINESE, 159,001,CITIES AND COUNTRY ,"SCHAEFER, W       ",0,3,7,3,3,4,0,0,0,1,0,0,0
CHM ENG, 140,001,CHEM PROC ANALYSIS ,"RADKE, C J        ",2,11,10,12,15,14,24,18,5,0,5,0,1
CHM ENG, 150B,001,TRANS & SEPARA PROC,"BELL, A T         ",5,20,16,21,13,6,6,4,1,0,0,0,3
CHM ENG, 154,001,CHEM ENG LABORATORY,"KATZ, A           ",1,19,12,7,12,4,0,5,0,0,0,0,1
CHM ENG, 160,001,CHEM PROCESS DESIGN,"BLANCH, H W       ",3,20,5,4,3,0,0,0,0,0,0,0,0
CHM ENG, 160,002,CHEM PROCESS DESIGN,"ALESANDRINI, C G  ",0,6,4,2,1,0,0,0,0,0,0,0,0
CHM ENG, 162,001,DYN CONTR CHEM PROC,"BALSARA, N P      ",2,7,1,5,5,5,1,1,1,0,2,0,2
CHM ENG, 170A,001,BIOCHEMICAL ENGIN  ,"CLARK, D S        ",1,11,8,0,13,8,0,2,1,0,1,0,0
CHM ENG,C178,001,POLYMER SCI & TECH ,"SEGALMAN, R A     ",4,11,6,7,4,2,0,2,0,0,0,0,0
CIV ENG, 060,001,CIVIL ENGRG MATLS  ,"OSTERTAG, C P     ",3,9,7,20,16,8,5,4,2,2,1,0,1
CIV ENG, 070,001,ENGINEERING GEOLOGY,"JOHNSON, K A      ",0,16,16,9,13,6,5,6,2,0,0,0,0
CIV ENG, 093,001,ENGRG DATA ANALYSIS,"HANSEN, M         ",1,23,24,16,11,3,3,4,0,2,2,0,0
