UC Berkeley Spring 2011 Course Grades,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
CourseID,CNUM,SECTION,CDESC,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
ART, 138,001,INSTALLATIONS      ,"REIMAN, B L       ",2,13,3,2,0,0,0,0,0,0,0,0,0
ART, 160,001,SPEC TOPICS VIS STD,"SAMANCI, O        ",2,4,4,1,0,0,1,0,0,0,0,0,0
ART, 165,001,"ART,MED & DISABIL  ","SHERWOOD, K D     ",1,17,2,3,0,0,0,0,0,0,0,0,1
ART, 171,001,DIGITAL VIDEO      ,"WALSH, A G        ",0,7,5,0,0,0,0,0,0,0,0,0,1
ART, 185,001,SN PROJECTS        ,"WALSH, A G        ",0,10,6,0,0,1,0,0,0,0,0,0,0
ASAMST, 020A,001,INTRO ASIAN AM HIST,"KIM, J U          ",1,23,32,13,8,5,1,0,2,0,1,0,0
ASAMST, 020B,001,INTRO CONTEMP ISSUE,"DONG, H C         ",9,56,16,5,7,0,0,1,0,0,0,0,0
ASAMST, 123,001,KOREAN AMER HISTORY,"KIM, E H          ",0,5,8,2,0,0,0,0,0,0,0,0,0
ASAMST, 125,001,ISSUES OF SE ASIANS,"UM, K             ",0,0,5,2,3,3,2,0,0,0,0,0,0
ASAMST, 127,001,SO AS-AMER ISSUES  ,"SINGH, J K        ",0,19,2,2,0,0,0,0,0,0,0,0,0
ASAMST, 131,001,ASIAN DIASPORA     ,"WANG, L L         ",0,2,4,1,4,2,1,2,0,0,0,0,0
ASAMST, 132AC,001,ISLAMOPHOBIA       ,"BAZIAN, H A       ",24,23,5,0,0,0,0,0,0,0,0,0,0
ASAMST, 145,001,POLITICS/PUB POLICY,"OMI, M            ",0,3,16,9,5,1,1,0,0,0,0,0,0
ASAMST, 146,001,ASIAN AMER & EDUC  ,"TAKAHASHI, J H    ",1,6,17,3,2,0,0,0,0,0,0,0,0
ASAMST, 151,001,ASIAN AMER WOMEN   ,"YAMANAKA, K       ",0,26,5,1,0,0,0,0,0,0,0,0,0
