Grade Distribution for Spring 2014 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2013-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Spring (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (Sereeta Alexander) 3/16/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Grades for Course
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,61C,001,Machine Structures,Daniel Garcia,26333,18,53,28,42,55,35,49,29,9,,26,,14,4,,5,,4,371
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,70,001,Discrete Math&Prob,Anant Sahai,26420,12,103,79,63,66,53,47,26,18,13,5,,6,5,,22,,10,528
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,97,200,Field Study,Daniel Garcia,26474,,,,,,,,,,,,,,30,,,,1,31
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,97,204,Field Study,David Culler,26485,,,,,,,,,,,,,,13,,,,8,21
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,98,001,Directed Group Stdy,Daniel Garcia; Glenn Sugden,26486,,,,,,,,,,,,,,9,,1,,,10
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,98,003,Directed Group Stdy,Daniel Garcia,26492,,,,,,,,,,,,,,22,,,,1,23
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,98,030,Directed Group Stdy,Ben Sklaroff; Hurshal Patel; Paul Hilfinger,26044,,,,,,,,,,,,,,13,,1,,,14
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,98,032,Directed Group Stdy,Bjorn Hartmann; Jiafu Zhan; Si Park,26493,,,,,,,,,,,,,,34,,2,,,36
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,98,034,Directed Group Stdy,Bjorn Hartmann; Elizabeth Lin,27341,,,,,,,,,,,,,,10,,1,,,11
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,98,100,Directed Group Stdy,Paul Hilfinger,26031,,,,,,,,,,,,,,24,,5,,,29
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,152,001,Comp Arch & Eng,John Lazzaro,26540,2,3,3,11,17,5,2,,,,,,1,2,,2,,,48
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,160,001,User Interfaces,Bjorn Hartmann; Maneesh Agrawala,26546,,10,22,22,17,5,5,,,,,,,4,,,,,85
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,161,001,Computer Security,David Wagner,26561,6,73,8,67,83,38,41,23,2,,6,,5,11,,1,,1,365
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,162,001,Op Sys And Sys Prog,Anthony Joseph,26600,3,74,29,25,60,30,22,23,10,2,1,,1,6,1,1,,,288
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,164,001,Prog Lang And Comp,Koushik Sen,26627,4,12,4,18,19,7,7,5,4,1,,,4,3,,2,,,90
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,169,001,Software Engineer,George Necula,26639,4,6,9,11,39,12,6,3,4,5,,,4,,,,,,103
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,170,001,Intro Cs Theory,Elchanan Mossel,26651,12,45,44,55,65,67,40,37,14,,,,5,22,,10,,1,417
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,174,001,Comb And Disc Prob,Guy Kindler,26684,2,6,4,5,4,7,5,2,,,,,3,2,,4,,,44
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,184,001,Computer Graphics,James O'Brien,26693,7,19,9,17,13,14,6,2,3,,1,,2,2,,,,1,96
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,186,001,Intro To Database,Dan Olteanu,26708,4,17,6,7,42,3,4,12,4,,3,,,1,,3,,,106
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,188,001,Artif Intelligence,Pieter Abbeel,26723,10,43,63,67,96,88,38,21,4,,,,3,3,,1,,3,440
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,189,001,Intro Machine Learn,Alexei Efros; Jitendra Malik,26750,11,56,37,16,9,3,,1,,,2,,,15,,4,,,154
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,194,016,Special Topics,Michael Franklin,26774,1,19,13,3,4,9,,3,,,,,,3,,,,,55
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,194,024,Special Topics,John Kubiatowicz,26777,1,3,6,1,,3,,,,,,,,2,,,,,16
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,195,001,Social Implic Comp,Ruzena Bajcsy,26780,,,,,,,,,,,,,,151,,2,,,153
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,198,001,Directed Group Stdy,Daniel Garcia; Glenn Sugden,26816,,,,,,,,,,,,,,24,,15,,,39
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,198,003,Directed Group Stdy,Daniel Garcia,26822,,,,,,,,,,,,,,31,,1,,,32
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,198,030,Directed Group Stdy,Ben Sklaroff; Hurshal Patel; Paul Hilfinger,26046,,,,,,,,,,,,,,16,,4,,,20
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,198,032,Directed Group Stdy,Bjorn Hartmann; Jiafu Zhan; Si Park,26823,,,,,,,,,,,,,,50,,2,,,52
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,198,037,Directed Group Stdy,Dohyeong Kim; Jaihee Lee; Pieter Abbeel,27308,,,,,,,,,,,,,,45,,5,,,50
2014 Spring,Electrical Eng & Comp Sci,COMPSCI,Computer Science,198,100,Directed Group Stdy,Paul Hilfinger,26032,,,,,,,,,,,,,,10,1,1,,,12
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,20,001,Sys And Signals,David Tse; Thomas Courtade,25003,2,40,10,45,49,26,35,22,10,1,9,,3,1,,5,,1,259
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,40,001,Int Micro Circuits,Michel Maharbiz,25051,30,36,35,54,54,45,43,22,24,11,10,5,5,1,,2,,,377
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,98,004,Directed Group Stdy,Pieter Abbeel,25107,,,,,,,,,,,,,,9,,1,,,10
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,105,001,Micro Dev & Cir,David Allstot,25111,1,8,4,4,7,12,4,,2,2,,,,,,1,,,45
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,117,001,Em Fields & Waves,Constance Chang-Hasnain,25129,1,4,2,6,1,1,,,,,,,,,,,,,15
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,118,001,Intro Optical Eng,Laura Waller,25138,,2,3,1,1,2,1,,,,,,,,,,,,10
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,120,001,Signals And Systems,Ronald Fearing,25144,1,16,9,7,6,4,3,2,2,,4,1,,1,,2,,1,59
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,122,001,Comm Networks,Shyam Parekh,25156,4,3,6,15,6,4,3,1,,,2,,1,1,,,,,46
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,123,001,Digit Sig Process,Shimon Lustig,25165,3,8,10,4,8,7,2,4,2,,1,,,6,,,,2,57
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,126,001,Prob & Random Proc,Jean Walrand,25171,,3,8,7,2,3,,,,,,,2,1,,2,,,28
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,127,001,Optimization Models,Laurent El Ghaoui,25177,6,11,4,5,10,4,,15,,,6,,5,2,,,,1,69
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,C128,001,Feedback Cntrl Sys,Jose Carmena,25183,2,5,4,5,4,5,1,,,,,,,,,,,,26
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,130,001,Ic Devices,Sayeef Salahuddin,25192,1,4,3,2,2,1,3,2,1,,2,,,,,1,,1,23
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,134,001,Photovoltaic Devic,Ana Arias,25201,3,3,1,,3,1,,2,,,,,,1,,,,,14
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,137B,001,Elec Power Systems,Alexandra Von Meier,25210,,8,1,2,1,1,1,,,,,,,,,,,,14
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,140,001,Lin Integ Circ,Vladimir Stojanovic,25216,1,3,2,,2,1,2,1,1,,,,,,,,,,13
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,143,001,Microfab Tech,Ali Javey,25237,,13,10,6,8,3,4,1,,1,,,,,,,,,46
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,192,001,Mechtron Design Lab,Ronald Fearing,25261,1,3,8,4,5,3,,,,,,,,1,,,,,25
2014 Spring,Electrical Eng & Comp Sci,EL ENG,Electrical Eng & Comp Sci,198,004,Directed Group Stdy,Pieter Abbeel,25299,,,,,,,,,,,,,,15,,2,,,17
2014 Spring,Energy & Resources Group,"ENE,RES",Energy and Resources,102,001,Global Env Probs,John Harte,27362,8,12,13,7,11,5,6,7,9,,,,,1,,,,3,82
2014 Spring,Energy & Resources Group,"ENE,RES",Energy and Resources,175,001,Water & Development,Isha Ray,27380,,6,5,1,2,2,1,,,,,,,1,,1,,,19
2014 Spring,Energy & Resources Group,"ENE,RES",Energy and Resources,C180,001,Ecol Econ History,Isha Ray; Jalel Sager,27386,2,4,3,,2,,,,,,,,,,,,,,11
2014 Spring,Engineering Science,ENGIN,Engineering,7,001,Intr Computer Prog,Robert Harley,27603,5,32,31,59,58,61,58,30,19,,7,,3,1,,2,,,366
2014 Spring,Engineering Science,ENGIN,Engineering,10,001,Eng Design & Analys,George Johnson,27654,1,8,6,9,7,6,2,,1,,,,,1,,,,,41
2014 Spring,Engineering Science,ENGIN,Engineering,28,001,Basic Engr Des Grph,Sara Mcmains,27666,2,6,6,5,10,4,4,7,3,,2,,,3,,,,,52
2014 Spring,Engineering Science,ENGIN,Engineering,45,001,Prop Of Matls,John Morris,27678,3,10,10,9,9,1,,3,1,,,,,1,,,,,47
2014 Spring,Engineering Science,ENGIN,Engineering,120,001,Prin Of Engr Econom,Nicholas Gunther,27699,2,11,21,23,21,14,7,6,5,,2,,5,7,2,1,,2,129
2014 Spring,Engineering Science,ENGIN,Engineering,125,001,Engineering Ethics,Raluca Scarlat,27708,11,32,10,5,1,,,,,,,,,25,1,,,3,88
2014 Spring,Engineering Science,ENGIN,Engineering,157AC,001,"Eng,Envrn & Society",Khalid Kadir,27713,2,13,8,3,1,,,,,,,,,6,,,,2,35
2014 Spring,Engineering Science,ENGIN,Engineering,198,001,Directed Group Stdy,Ikhlaq Sidhu,27720,,,,,,,,,,,,,,30,2,1,,,33
2014 Spring,English,ENGLISH,English,R1A,001,Reading And Comp,David Landreth; Tyleen Kelly,27853,,2,3,3,5,1,,,1,,,,,,,,,1,16
2014 Spring,English,ENGLISH,English,R1A,002,Reading And Comp,David Landreth; Rachel Trocchio,27856,,2,7,7,1,,,,,,,,,,,,,,17
2014 Spring,English,ENGLISH,English,R1A,004,Reading And Comp,David Landreth; Jacob Hobson,27859,,5,2,5,4,1,,,,,,,,,,1,,,18
2014 Spring,English,ENGLISH,English,R1A,005,Reading And Comp,David Landreth; Maude Emerson,27862,,5,3,5,2,,1,,,,,,1,,,,,,17
2014 Spring,English,ENGLISH,English,R1A,006,Reading And Comp,David Landreth; Edward Alexander,27865,,2,5,2,4,,,,1,,,,2,1,,,,,17
2014 Spring,English,ENGLISH,English,R1A,007,Reading And Comp,David Landreth; Katherine Ding,27868,1,4,1,,5,2,,,,,,,1,,,,,,14
2014 Spring,English,ENGLISH,English,R1A,008,Reading And Comp,David Landreth; Ryan Mcwilliams,27871,,2,4,7,1,2,,,,,,,,,,,,,16
2014 Spring,English,ENGLISH,English,R1B,001,Reading And Comp,Alexandra Dumont; David Landreth,27874,,2,5,3,6,1,1,,,,,,,,,,,,18
2014 Spring,English,ENGLISH,English,R1B,002,Reading And Comp,Adam Ahmed; David Landreth,27877,,3,5,4,2,,,,,,,,,,,,,,14
2014 Spring,English,ENGLISH,English,R1B,003,Reading And Comp,David Landreth; Javier Huerta,27880,,4,6,4,2,1,,,,,,,,,,,,,17
2014 Spring,English,ENGLISH,English,R1B,004,Reading And Comp,David Landreth; Jessica Ling,27883,,1,4,3,3,,,1,,,,,,,,,,,12
2014 Spring,English,ENGLISH,English,R1B,005,Reading And Comp,Charity Ketz; David Landreth,27886,1,14,1,3,,,,,,,,,,,,,,,19
2014 Spring,English,ENGLISH,English,R1B,006,Reading And Comp,David Landreth; Lynn Huang,27889,,5,5,2,1,3,,,,,,,1,,,,,,17
2014 Spring,English,ENGLISH,English,R1B,007,Reading And Comp,David Landreth; Stephanie Moore,27892,,5,8,2,2,,,,,,,,,,,,,,17
2014 Spring,English,ENGLISH,English,R1B,008,Reading And Comp,David Landreth; Juliana Chow,27895,,1,6,3,2,,2,,,,,,1,,,,,,15
2014 Spring,English,ENGLISH,English,R1B,009,Reading And Comp,Benjamin Cannon; David Landreth,27898,,2,8,4,1,,,,,,,,,,,,,,15
2014 Spring,English,ENGLISH,English,R1B,010,Reading And Comp,David Landreth; Richard Lee,27901,,1,5,7,4,,,,,,,,,,,,,,17
2014 Spring,English,ENGLISH,English,R1B,011,Reading And Comp,Adrian Acu; David Landreth,27904,,2,2,6,,,1,,,,,,2,1,,,,,14
2014 Spring,English,ENGLISH,English,R1B,012,Reading And Comp,David Landreth; Erin Greer,27907,,3,2,2,2,1,,1,,,,,1,,,,,,12
2014 Spring,English,ENGLISH,English,R1B,013,Reading And Comp,David Landreth; Sharon Hsu,27910,1,2,2,5,3,3,1,,,,,,,,,,,,17
2014 Spring,English,ENGLISH,English,R1B,014,Reading And Comp,David Landreth; Irene Yoon,27913,,6,2,3,3,,,,,,,,,,,,,,14
2014 Spring,English,ENGLISH,English,R1B,015,Reading And Comp,David Landreth; Jasmin Borja,27916,,,6,3,3,2,,,,,,,,,,,,,14
2014 Spring,English,ENGLISH,English,R1B,016,Reading And Comp,David Landreth; Kathryn Fleishman,27919,,4,5,5,1,,2,,,,,,,,,,,,17
2014 Spring,English,ENGLISH,English,R1B,017,Reading And Comp,David Landreth; Matthew Langione,27922,,5,8,3,3,,,,,,,,,,,,,,19
2014 Spring,English,ENGLISH,English,R1B,018,Reading And Comp,David Landreth; Jennifer Lorden,27925,,4,4,,3,2,,,,,,,,,,,,1,14
2014 Spring,English,ENGLISH,English,R1B,019,Reading And Comp,Claire Marie Stancek; David Landreth,27928,,4,7,1,3,2,,,,,,,,,,,,,17
2014 Spring,English,ENGLISH,English,R1B,020,Reading And Comp,David Landreth; David Vandeloo,27931,,2,4,6,2,,1,,,,,,,,,,,,15
2014 Spring,English,ENGLISH,English,R1B,021,Reading And Comp,David Landreth; Jesse Cordes Selbin,27934,,5,2,5,,1,1,,,,,,,,,,,,14
2014 Spring,English,ENGLISH,English,R1B,022,Reading And Comp,David Landreth; Stephanie Bahr,27937,,,1,2,3,4,1,,,,,,4,,,,,,15
2014 Spring,English,ENGLISH,English,37,001,Chicana/O Lit & Cul,Genaro Padilla,27955,,7,4,1,3,2,,,,,,,,,,,,,17
2014 Spring,English,ENGLISH,English,45A,001,Lit In English,Oliver Arnold,27961,,13,26,26,14,2,1,,,,,,,5,,1,,2,90
2014 Spring,English,ENGLISH,English,45B,001,Lit In English,Steven Goldsmith,27976,,15,13,21,28,9,3,2,2,,,,2,,,,,1,96
2014 Spring,English,ENGLISH,English,45B,002,Lit In English,Ian Duncan,27988,,6,9,2,6,1,,,,,,,1,,,,,,25
2014 Spring,English,ENGLISH,English,45C,001,Lit In English,Elizabeth Abel,28000,2,23,27,23,7,2,2,,,,,,,1,,,,,87
2014 Spring,English,ENGLISH,English,45C,002,Lit In English,Catherine Flynn,28012,,2,6,5,5,4,2,,,,,,,,,,,,24
2014 Spring,English,ENGLISH,English,98,013,Directed Group Stdy,Georgina Kleege,28066,,,,,,,,,,,,,,15,,1,,,16
2014 Spring,English,ENGLISH,English,102,001,Topics In Eng Lang,Kristin Hanson,28105,,9,,4,1,2,,3,,,,,,1,,1,,,21
2014 Spring,English,ENGLISH,English,110,001,Medieval Literature,Emily Thornbury,28108,,19,15,11,5,3,3,3,,,,,,2,,,,,61
2014 Spring,English,ENGLISH,English,117S,001,Shakespeare,Charles Altieri,28117,2,6,6,7,1,1,,1,,,,,,1,,,,2,27
2014 Spring,English,ENGLISH,English,117S,002,Shakespeare,Oliver Arnold,28120,1,24,23,16,9,6,,,,,,,,6,,,,3,88
2014 Spring,English,ENGLISH,English,118,001,Milton,James Turner,28132,,1,8,6,4,1,1,,,,,,1,2,,,,,24
2014 Spring,English,ENGLISH,English,120,001,Lit Later 18th Cent,Janet Sorensen,28135,,16,4,4,2,5,,2,1,,,1,,1,,,,2,38
2014 Spring,English,ENGLISH,English,121,001,Romantic Period,Anne-Lise Francois,28138,2,8,3,3,,,,,,,,,,,,1,,,17
2014 Spring,English,ENGLISH,English,127,001,Modern Poetry,Charles Blanton,28141,,4,15,11,13,2,1,,,,,,2,6,,,,,54
2014 Spring,English,ENGLISH,English,130A,001,Am Lit: Before 1800,Elisa Tamarkin,28144,,16,13,7,9,,,,,,,,,,,,,,45
2014 Spring,English,ENGLISH,English,130D,001,Am Lit: 1900-45,Mark Goble,28147,,14,26,18,14,15,1,,,,,,1,9,,1,,3,102
2014 Spring,English,ENGLISH,English,C136,002,American Studies,Greil Marcus; Kathleen Moran,28150,1,8,8,7,8,,1,,,,,,1,1,,1,,1,37
2014 Spring,English,ENGLISH,English,141,001,Modes Of Writing,Melanie Chandra,28165,,13,14,13,5,3,,,,,,,,1,,,,,49
2014 Spring,English,ENGLISH,English,143A,001,Short Fiction,Georgina Kleege,28168,,13,3,1,,,,,,,,,,,,,,,17
2014 Spring,English,ENGLISH,English,143A,002,Short Fiction,Kirsten Tranter,28171,2,10,3,,,,,,,,,,,,,,,,15
2014 Spring,English,ENGLISH,English,143B,001,Verse,John Shoptaw,28174,2,10,3,,,,,,,,,,,,,,,,15
2014 Spring,English,ENGLISH,English,143N,001,Prose Nonfiction,Rebecca Solnit,28180,,6,5,,1,,,,,,,,,1,,,,,13
2014 Spring,English,ENGLISH,English,161,001,Int To Lit Theory,Celeste Langan,28183,,3,12,3,2,,,,,,,,2,2,,1,,,25
2014 Spring,English,ENGLISH,English,165,001,Special Topics,David Marno,28186,,1,10,6,7,,,,,,,,,1,,,,,25
2014 Spring,English,ENGLISH,English,165,002,Special Topics,Joseph Lavery,28189,3,11,15,11,3,,,,,,,,,7,,1,,2,53
2014 Spring,English,ENGLISH,English,165,003,Special Topics,John Campion,28192,,7,4,,7,,1,,,,,,,5,,,,,24
2014 Spring,English,ENGLISH,English,166,001,Special Topics,Emily Thornbury,28195,3,5,4,4,2,2,,,,,,,1,1,,,,,22
2014 Spring,English,ENGLISH,English,166,002,Special Topics,Eric Falci,28198,1,16,18,5,6,2,1,1,,,,,,4,,1,,,55
2014 Spring,English,ENGLISH,English,166AC,001,Spe Top Am Cultures,Steven Lee,28201,,6,7,15,4,,1,2,,,,,,11,,,,1,47
2014 Spring,English,ENGLISH,English,171,001,Lit And Sexual Iden,Elizabeth Abel,28204,,2,7,2,6,1,,,,,,,,,,,,1,19
2014 Spring,English,ENGLISH,English,174,001,Lit & History,John Savarese,28207,,12,2,,,,,,,,,,,4,,,,,18
2014 Spring,English,ENGLISH,English,180A,001,Autobiography,Georgina Kleege,28210,,6,10,14,,2,,,,,,,,3,,,,2,37
2014 Spring,English,ENGLISH,English,180H,001,Short Story,Vikram Chandra,28213,1,36,33,6,6,2,,1,,,,,,7,,,,,92
2014 Spring,English,ENGLISH,English,180L,001,Lyric Verse,Robert Hass,28216,4,26,16,4,1,,,,,,,,,1,,,,2,54
2014 Spring,English,ENGLISH,English,180N,001,The Novel,Zachary Gordon,28219,1,14,11,14,5,1,,,,,,,,2,,2,,1,51
2014 Spring,English,ENGLISH,English,190,001,Research Seminar,Kathleen Donegan,28222,2,10,5,2,3,2,,,,,,,,,,,,1,25
2014 Spring,English,ENGLISH,English,190,002,Research Seminar,Ian Duncan,28225,,2,6,2,,,,,,,,,,,,,,1,11
2014 Spring,English,ENGLISH,English,190,004,Research Seminar,Charles Blanton,28231,1,5,3,6,6,,,,,,,,,,,,,,21
2014 Spring,English,ENGLISH,English,190,005,Research Seminar,Catherine Browning,28234,2,8,2,2,,,,,,,,,,,,,,1,15
2014 Spring,English,ENGLISH,English,190,007,Research Seminar,Jasper Bernes,28240,,6,5,3,5,,,,,,,,1,,,,,1,21
2014 Spring,English,ENGLISH,English,190,008,Research Seminar,Mitchell Breitwieser,28243,2,13,8,3,,,1,,,,,,,,,,,2,29
2014 Spring,English,ENGLISH,English,190,012,Research Seminar,Mitchell Breitwieser,28252,2,9,3,1,,,,,,,,,1,,,,,1,17
2014 Spring,English,ENGLISH,English,190,013,Research Seminar,Mark Goble,28255,1,5,,1,3,,,,,,,,,,,,,,10
2014 Spring,English,ENGLISH,English,190,014,Research Seminar,Steven Lee,28258,,2,7,5,1,,,,,,,,,,,,,1,16
2014 Spring,English,ENGLISH,English,190,015,Research Seminar,D Miller,28261,1,8,3,7,5,,,,,,,,,,,,,,24
2014 Spring,English,ENGLISH,English,190,016,Research Seminar,Julia Bader,28267,,8,3,,,,,,,,,,,,,,,5,16
2014 Spring,English,ENGLISH,English,H195B,001,Honors Course,Carla Serpell,28273,3,9,3,1,,,,,,,,,,,,,,1,17
2014 Spring,English,ENGLISH,English,H195B,002,Honors Course,Celeste Langan,28276,1,9,3,1,,,,,,,,,,,,,,2,16
2014 Spring,English,ENGLISH,English,198,010,Directed Group Stdy,Kathleen Donegan,28306,,,,,,,,,,,,,,14,,1,,,15
2014 Spring,English,ENGLISH,English,198,012,Directed Group Stdy,Kristin Hanson,28312,,,,,,,,,,,,,,27,,1,,,28
2014 Spring,English,ENGLISH,English,198,013,Directed Group Stdy,Georgina Kleege,28315,,,,,,,,,,,,,,23,,3,,,26
2014 Spring,English,ENGLISH,English,198,014,Directed Group Stdy,Steven Lee,28318,,,,,,,,,,,,,,24,,,,1,25
2014 Spring,English,ENGLISH,English,198,027,Directed Group Stdy,Genaro Padilla,28344,,,,,,,,,,,,,,12,,2,,,14
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",C10,001,Environ Issues,Ronald Amundson,28903,8,30,21,9,5,3,2,2,3,,,,,8,,1,,1,93
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",C11,001,Us & Global Forest,Lynn Huntsinger,28927,3,35,12,8,12,3,4,3,,,,,2,8,,2,,,92
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",15,001,Intro Environ Sci,Allen Goldstein; Laura Dane,28945,1,31,19,16,15,7,5,11,6,,,,,28,,6,,1,146
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",24,001,Freshman Seminar,David Wood,28966,,,,,,,,,,,,,,12,,,,1,13
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",24,003,Freshman Seminar,Kathryn De Master,28969,,,,,,,,,,,,,,12,,2,,,14
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",39A,001,Fresh/Soph Seminar,Garrison Sposito,28971,13,6,,,1,,,,,,,,,4,,,,,24
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",42,001,Insect Natural Hist,Kipling Will,28975,,7,4,1,1,,1,,,,,,1,26,,5,,,46
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",50AC,001,Intro Cult/Res Mgt,Carolyn Finney,28978,1,89,49,20,13,3,,1,,1,,,,39,,1,,2,219
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",60,001,U.S. Environ Policy,Ian Boisvert,29008,,4,6,11,2,1,1,2,1,1,,,,3,,1,,,33
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",72,001,Gis,Peng Gong,29020,1,3,3,3,4,4,3,2,1,,,,,7,,,,2,33
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",90,001,Intro To Crs Major,Ignacio Chapela,29026,,43,,,,,,,,,,,,,,,,1,44
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",100ES,001,Methods Of Env Sci,John Battles,29335,,21,15,6,3,1,,1,,,,,,,,,,1,48
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",102C,001,Resource Mangmt,Federico Castillo,29347,4,2,7,4,4,1,1,1,,,,,,,,,,,24
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",102D,001,Resource Policy,Kurt Spreyer,29356,3,32,10,9,6,1,,1,,,,,,4,,,,2,68
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",111,001,Ecosystem Ecology,Dennis Baldocchi; Whendee Silver,29371,,4,4,11,3,2,4,2,5,,2,,,1,,5,1,,44
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",113,001,Insect Ecology,Nicholas Mills,29389,,6,10,7,5,3,3,2,,,,,,8,,2,,,46
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",114,001,Wildlife Ecology,Justin Brashares,29392,16,34,37,19,15,16,4,8,4,,1,1,5,13,,4,,3,180
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",C130,001,Water In Terres Env,Laurel Larsen,29419,3,2,1,2,3,1,,1,,,1,,,2,,,,,16
2014 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",131,001,Microbial Ecology,Mary Firestone,29428,,14,2,8,5,4,7,2,2,,,,1,1,,2,,,48
