UC Berkeley Spring 2007 Course Grades,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
CourseID,CNUM,SECTION,CDESC,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
CIV ENG, 180,001,CEE SYSTEMS DESIGN ,"BEA, R G          ",0,10,5,5,0,0,0,0,0,0,0,0,0
CIV ENG, 192,001,ART/SCI OF PRACTICE,"FENVES, G L       ",51,46,0,0,0,0,0,0,0,0,0,0,0
CIV ENG,C116,001,ENV AQUEOUS GEOCHEM,"SPOSITO, G        ",1,10,1,3,3,1,1,1,0,0,0,0,0
CIV ENG,C154,001,INTRO URB REG TRANS,"FRICK, K T        ",0,11,11,5,2,3,0,0,0,0,0,0,0
CLASSIC, 010B,001,INTRO ROMAN CIV    ,"MCCARTHY, K       ",0,15,48,24,15,4,3,3,0,1,2,0,1
CLASSIC, 017B,001,ELEM ROMAN ARCH    ,"HALLETT, C H      ",2,4,5,8,7,5,0,1,1,0,0,0,1
CLASSIC, 028,001,CLASSIC MYTHS      ,"BULLOCH, A W      ",4,92,115,88,39,21,3,0,0,0,0,0,2
CLASSIC, 036,001,GREEK PHILOSOPHY   ,"FERRARI, G R      ",5,18,25,8,7,1,2,0,0,0,0,0,0
CLASSIC, 130,001,TOPICS             ,"FURIYA, S         ",1,3,5,6,4,1,0,0,0,0,0,0,0
CLASSIC, 163,001,TOPIC GREEK PHILOS ,"LONG, A A         ",0,4,5,5,4,0,1,1,0,0,0,0,0
CLASSIC, 170A,001,CLASSICAL ARCH     ,"SHELTON, K S      ",2,2,2,1,3,2,1,1,1,0,1,1,1
COG SCI,C001,001,INTRO TO COG SCI   ,"CARMENA, J M      ",11,18,11,12,10,1,2,2,1,0,3,0,2
COG SCI,C101,001,MIND AND LANGUAGE  ,"LAKOFF, G P       ",2,9,6,9,13,7,2,1,2,0,0,0,0
COG SCI,C124,001,PSYCHOLINGUISTICS  ,"HUDSON, C L       ",1,3,5,3,2,0,2,0,0,0,0,0,0
COG SCI,C127,001,COGNITIVE NEUROSCI ,"IVRY, R           ",0,4,5,4,13,4,4,2,2,0,1,0,2
COG SCI,C131,001,COMP MODELS OF COG ,"GRIFFITHS, T      ",4,5,1,3,1,1,2,0,1,0,0,0,0
COLWRIT, 010A,001,PUBLIC SPEAKING    ,"LEVINE, J         ",0,3,8,2,0,0,0,0,0,0,0,0,0
COLWRIT, 010A,002,PUBLIC SPEAKING    ,"HILL, C           ",0,13,0,3,0,0,0,0,0,0,0,0,0
COLWRIT, 151,001,INTRO TO PROF WTNG ,"COLE, C           ",0,12,0,2,1,0,0,0,0,0,0,0,0
COLWRIT,R001A,001,COLLEGE WRITING 1A ,"COLE, C           ",0,0,0,2,5,2,0,0,1,2,0,0,0
COLWRIT,R001A,004,COLLEGE WRITING 1A ,"CHIANG, Y D       ",0,2,0,5,1,0,0,1,0,0,1,1,0
COLWRIT,R001A,006,COLLEGE WRITING 1A ,"FLASH, D M        ",0,0,1,3,6,0,0,0,0,0,0,0,1
COLWRIT,R001A,007,COLLEGE WRITING 1A ,"OFFEN-BROWN, G    ",0,2,3,2,3,2,1,0,0,1,0,0,0
COLWRIT,R001A,008,COLLEGE WRITING 1A ,"WALD, M           ",0,1,2,1,2,4,0,1,0,0,0,0,2
COLWRIT,R001A,009,COLLEGE WRITING 1A ,"LARKIN, M E       ",0,2,0,3,1,4,2,0,1,0,0,0,0
COLWRIT,R001A,012,COLLEGE WRITING 1A ,"WILLIAMS, D E     ",0,0,2,3,1,4,3,1,0,0,0,0,0
COLWRIT,R001A,013,COLLEGE WRITING 1A ,"GATES, C          ",0,0,2,5,2,1,0,1,0,0,2,0,1
COLWRIT,R001A,014,COLLEGE WRITING 1A ,"LANG, J C         ",0,1,5,0,2,1,1,1,0,0,0,0,0
COLWRIT,R001A,015,COLLEGE WRITING 1A ,"OFFEN-BROWN, G    ",0,1,5,2,2,0,2,1,0,0,0,0,0
COLWRIT,R001A,017,COLLEGE WRITING 1A ,"ERICKSON, M B     ",0,1,2,1,5,3,1,0,0,0,0,0,0
COLWRIT,R001A,019,COLLEGE WRITING 1A ,"BAPTISTE, M C     ",0,0,3,1,5,1,0,0,1,0,0,0,1
COLWRIT,R001A,020,COLLEGE WRITING 1A ,"LEVINE, J         ",0,2,1,2,2,3,0,1,0,0,0,0,1
COLWRIT,R001A,021,COLLEGE WRITING 1A ,"HILL, C           ",0,0,1,6,1,3,0,1,0,0,0,0,0
COLWRIT,R004B,001,"READ,COMP,RESEARCH ","HAMMONS, P J      ",0,6,5,0,2,1,3,0,0,0,0,0,0
COLWRIT,R004B,002,"READ,COMP,RESEARCH ","OAKES, C J        ",0,0,5,3,5,1,1,0,1,0,0,0,0
COLWRIT,R004B,003,"READ,COMP,RESEARCH ","HAMMONS, P J      ",0,4,2,2,2,2,1,0,0,0,0,0,0
COLWRIT,R004B,004,"READ,COMP,RESEARCH ","STEENLAND, P      ",0,2,3,4,2,1,1,0,0,0,2,0,1
COLWRIT,R004B,005,"READ,COMP,RESEARCH ","LARKIN, M E       ",1,1,3,2,3,3,2,0,0,1,0,0,0
COLWRIT,R004B,006,"READ,COMP,RESEARCH ","STEENLAND, P      ",0,4,2,3,2,3,0,0,0,0,0,0,1
COLWRIT,R004B,008,"READ,COMP,RESEARCH ","STEENLAND, P      ",0,6,1,2,3,0,0,1,1,0,1,0,0
COLWRIT,R004B,009,"READ,COMP,RESEARCH ","OAKES, C J        ",0,1,6,2,6,1,0,0,1,0,0,0,0
COLWRIT,R004B,010,"READ,COMP,RESEARCH ","OAKES, C J        ",0,1,5,4,4,1,0,0,0,0,0,0,0
COLWRIT,R004B,012,"READ,COMP,RESEARCH ","HAMMONS, P J      ",0,9,3,2,2,1,0,0,0,0,0,0,0
COM LIT, 040,001,WOMEN & LITERATURE ,"SIEGEL, I R       ",1,4,4,1,1,0,0,0,0,0,0,0,0
COM LIT, 041D,001,FORMS OF THE DRAMA ,"FISHER, M         ",0,3,5,2,1,0,2,0,0,0,0,0,0
COM LIT, 060AC,001,LIT AMER CULTURES  ,"RAMOS, L          ",0,7,9,4,2,0,0,0,0,0,0,0,1
COM LIT, 100,001,INTRO TO COMP LIT  ,"SPACKMAN, B G     ",0,6,4,2,2,0,1,0,0,0,0,0,0
COM LIT, 152,001,THE MIDDLE AGES    ,"REJHON, A C       ",1,4,1,0,2,1,0,1,0,0,0,0,1
COM LIT,R001A,001,ENGL COMP WORLD LIT,"CABALLERO, J      ",0,3,11,2,9,4,1,0,0,0,0,0,0
COM LIT,R001A,002,ENGL COMP WORLD LIT,"LIPKIN, E         ",0,5,1,2,0,4,0,1,1,0,1,0,0
COM LIT,R001A,003,ENGL COMP WORLD LIT,"HAUSDOERFFER, W   ",3,5,8,6,3,4,1,1,2,0,0,0,0
COM LIT,R001A,004,ENGL COMP WORLD LIT,"ROBERTS, S C      ",0,12,5,1,0,0,0,0,0,0,0,0,0
COM LIT,R001B,001,ENGL COMP WORLD LIT,"RUBMAN, L H       ",0,4,5,2,1,3,0,1,0,0,0,0,0
COM LIT,R001B,002,ENGL COMP WORLD LIT,"GILL, A           ",0,3,2,3,5,1,1,0,0,0,0,0,1
COM LIT,R001B,003,ENGL COMP WORLD LIT,"TRIPLETTE, S      ",0,5,6,2,3,1,0,1,0,0,0,0,0
COM LIT,R001B,004,ENGL COMP WORLD LIT,"LORENZ, S R       ",0,6,9,12,2,0,0,0,0,0,0,0,1
COM LIT,R001B,005,ENGL COMP WORLD LIT,"CHANG-AUGST, J    ",0,7,5,2,0,0,0,0,0,0,0,0,0
COM LIT,R001B,006,ENGL COMP WORLD LIT,"CRUZ, J H         ",2,3,10,1,2,0,0,0,0,0,0,0,0
COM LIT,R001B,007,ENGL COMP WORLD LIT,"SUMNER, C B       ",0,3,7,1,1,1,0,0,0,0,0,0,0
COM LIT,R001B,008,ENGL COMP WORLD LIT,"GURTON-WACHTER, L ",0,3,17,9,5,0,0,0,0,0,0,0,0
COM LIT,R001B,009,ENGL COMP WORLD LIT,"HENRY, A          ",1,2,3,4,2,1,0,0,0,0,0,0,0
COM LIT,R001B,010,ENGL COMP WORLD LIT,"BERMUDEZ, L       ",0,5,9,2,1,0,0,0,0,0,0,0,0
COM LIT,R001B,011,ENGL COMP WORLD LIT,"HERBOLD, S        ",2,2,5,4,4,3,0,0,4,0,0,0,0
COM LIT,R001B,012,ENGL COMP WORLD LIT,BRUCKEL-LICHTENOEC,0,2,3,0,1,3,1,0,0,0,0,0,1
COM LIT,R001B,013,ENGL COMP WORLD LIT,"SINGLETON, T D    ",3,13,9,4,0,0,0,0,0,0,0,0,0
COM LIT,R001B,014,ENGL COMP WORLD LIT,"CHANG-AUGST, J    ",2,7,4,2,0,0,0,0,0,0,0,0,0
COM LIT,R001B,015,ENGL COMP WORLD LIT,"HAUSDOERFFER, W   ",0,5,15,1,7,0,2,0,0,0,0,0,2
COM LIT,R001B,016,ENGL COMP WORLD LIT,"POPKIN, S         ",1,5,9,2,0,0,0,0,0,0,0,0,0
COM LIT,R003B,001,ENGLISH COMP/READ  ,"INCIARTE, M D     ",0,2,3,3,3,1,0,0,0,0,0,0,0
COMPSCI, 003L,001,INTRO SYMBOLIC PROG,"TITTERTON, N A    ",3,21,18,15,11,3,3,1,0,0,3,0,1
COMPSCI, 003S,001,INTRO SYMBOLIC PROG,"GARCIA, D D       ",1,13,0,0,2,0,1,3,0,0,1,0,5
COMPSCI, 061A,001,STR INTERP CMP PRGS,"HARVEY, B         ",22,28,15,19,17,16,13,14,18,9,7,8,17
COMPSCI, 061BL,001,DATA STRS PROG METH,"CLANCY, M J       ",14,34,32,12,16,16,14,4,4,0,4,0,5
COMPSCI, 061C,001,MACHINE STRUCTURES ,"GARCIA, D D       ",8,45,10,12,29,20,10,29,1,0,19,0,14
COMPSCI, 070,001,DISCRETE MATH&PROB ,"TREVISAN, L       ",4,12,10,11,15,0,7,4,0,3,0,0,2
COMPSCI, 150,001,DIGITAL DESIGN     ,"KATZ, R H         ",2,34,11,19,16,20,4,5,3,0,0,0,2
COMPSCI, 160,001,USER INTERFACES    ,"ARNOLD, S         ",0,3,6,15,8,6,4,0,0,0,0,0,0
COMPSCI, 162,001,OP SYS AND SYS PROG,"SMITH, A J        ",3,4,3,2,5,2,2,5,3,0,0,0,0
COMPSCI, 164,001,PROG LANG AND COMP ,"BODIK, R          ",10,14,4,3,7,13,2,5,3,1,0,0,3
COMPSCI, 169,001,SOFTWARE ENGINEER  ,"BODIK, R          ",7,11,11,6,0,2,0,0,0,0,0,0,0
COMPSCI, 170,001,INTRO CS THEORY    ,"DEMMEL, J W       ",5,20,7,11,11,9,2,15,1,0,4,0,8
COMPSCI, 174,001,COMB AND DISC PROB ,"SINCLAIR, A J     ",3,14,4,4,2,1,4,2,1,0,0,0,1
COMPSCI, 184,001,COMPUTER GRAPHICS  ,"BARSKY, B A       ",3,5,10,12,7,5,1,5,3,0,0,0,2
COMPSCI, 186,001,INTRO TO DATABASE  ,"HELLERSTEIN, J M  ",5,12,12,16,9,6,8,3,3,1,1,0,2
COMPSCI, 188,001,ARTIF INTELLIGENCE ,"NARAYANAN, S      ",2,23,7,7,7,6,4,9,1,4,1,0,4
COMPSCI,C182,001,NEURAL COGNITION   ,"FELDMAN, J A      ",1,6,2,7,3,2,0,1,3,0,0,0,0
CY PLAN, 110,001,INTRO TO CITY PLNG ,"CHRISTENSEN, K S  ",1,16,34,10,6,1,2,2,0,0,0,0,0
CY PLAN, 111,001,INTRO TO HOUSING   ,"ALSAYYAD, N       ",1,17,10,9,8,3,2,0,1,0,0,0,1
CY PLAN, 112A,001,IDEA OF PLANNING   ,"COHEN, S S        ",0,8,30,27,5,3,1,0,1,0,0,0,0
CY PLAN, 113B,001,COMMTY & ECON DEV  ,"BLAUSTEIN, A I    ",0,3,11,15,5,3,1,0,0,0,0,0,0
CY PLAN, 116,001,URBAN PLNG PROCESS ,"ROOD, T           ",0,8,2,6,1,0,0,0,0,0,0,0,0
CY PLAN, 118AC,001,THE URBAN COMM     ,"CAMPT, D W        ",4,42,18,10,4,5,1,0,0,0,0,0,0
CY PLAN, 120,001,COM PLAN/PB POL DIS,"COLLIGNON, F C    ",1,12,10,3,1,0,2,1,0,0,0,0,1
CY PLAN,C114,001,INTRO URB REG TRANS,"FRICK, K T        ",0,17,11,6,4,2,0,1,1,0,0,0,2
DEMOG, 160,001,SPECIAL TOPICS     ,"FEENEY, G         ",8,5,3,2,5,4,1,2,1,0,0,0,1
DEMOG,C175,001,ECON DEMOGRAPHY    ,"LEE, R D          ",2,4,13,14,12,6,2,2,0,0,0,0,0
DEV STD,C100,001,HIS DEV/UNDERDEV   ,"HART, G P         ",2,16,24,18,14,6,8,0,1,0,0,0,1
ECON, 001,001,INTRO TO ECONOMICS ,"OLNEY, M L        ",7,85,73,88,71,87,91,85,61,0,6,0,21
ECON, 100A,001,MICRO ANALYSIS     ,"WOROCH, G A       ",6,74,20,23,80,13,23,58,13,3,0,0,3
ECON, 100B,001,MACRO ANALYSIS     ,"WOOD, S A         ",1,17,63,82,53,62,40,23,14,0,5,0,4
ECON, 101A,001,ECON THEORY--MICRO ,"CARD, D E         ",6,12,7,6,4,1,0,2,0,0,1,0,0
ECON, 101B,001,ECON THEORY--MACRO ,"LEESON, R         ",3,7,14,11,4,1,0,0,0,0,0,0,0
ECON, 104,001,ADV MICRO THEORY   ,"KARIV, S          ",0,17,18,8,3,0,0,1,0,0,0,0,0
ECON, 105,001,HIST ECON THOUGHT  ,"PEARSON, H D      ",1,8,16,8,10,11,6,3,0,0,1,0,4
ECON, 115,001,20TH CEN WORLD ECON,"EICHENGREEN, B J  ",1,24,17,14,12,16,13,7,5,0,1,0,2
ECON, 119,001,PSYCH AND ECON     ,"KOSZEGI, B        ",0,15,21,30,10,3,8,6,2,0,0,0,2
ECON, 131,001,PUBLIC ECONOMICS   ,"SAEZ, E           ",3,5,5,6,5,5,0,1,1,1,0,0,1
ECON, 137,001,AGGREGATE ECON SEM ,"CRAINE, R         ",2,5,3,1,0,0,0,0,0,0,0,0,0
ECON, 140,001,ECONOMETRICS       ,"MORETTI, E        ",7,18,10,11,28,12,15,34,23,0,10,1,13
ECON, 141,001,ECONOMETRIC ANALYS ,"JANSSON, M        ",2,13,13,8,10,2,2,0,0,0,0,0,0
ECON, 151,001,LABOR ECONOMICS    ,"REICH, M          ",1,8,11,20,18,13,2,3,1,0,0,0,1
ECON, 162,001,CHINESE ECONOMY    ,"QIAN, Y           ",7,21,25,28,25,22,13,8,8,0,0,0,2
ECON, 172,001,ECON DEV-CASE STUDY,"MIGUEL, E         ",3,18,19,34,25,11,8,3,0,0,0,0,2
ECON, 173,001,ECON DEV SEM       ,"BARDHAN, P K      ",0,4,6,4,2,0,0,1,0,0,0,0,0
ECON, 183,001,INTL ECON SEMINAR  ,"EICHENGREEN, B J  ",0,5,9,5,0,0,0,1,0,0,0,0,0
ECON, 190,001,ECON TOPICS SEMINAR,"LEESON, R         ",2,8,14,3,0,0,0,0,0,0,0,0,0
ECON,C003,001,INTRO TO ENV ECON  ,"GILLESS, J K      ",6,11,6,3,4,3,1,0,1,0,0,0,2
ECON,C125,001,ENVIRONMENTAL ECON ,"ZILBERMAN, D      ",1,14,5,8,11,6,3,4,3,2,2,0,1
ECON,C175,001,ECON DEMOGRAPHY    ,"LEE, R D          ",5,19,44,50,26,15,5,1,0,0,0,0,0
EDUC, 112,001,REFORMS/ELEM EDUC  ,"GEARHART, M       ",8,12,5,3,1,0,0,1,0,0,0,0,2
EDUC, 114A,001,EARLY DEVELOP/EDUC ,"HOLLOWAY, S       ",5,12,6,5,1,2,1,0,0,0,0,1,2
EDUC, 140AC,001,LITER:IND & SOC DEV,"HULL, G A         ",11,28,16,7,4,2,1,3,1,0,3,0,1
EDUC, 143,001,INTRO TEACH ENGLISH,"STERLING, R       ",0,17,6,0,0,0,0,0,0,0,0,0,0
EDUC, 162A,001,TEACHERS' WORK     ,"MAYER, D E        ",2,16,3,3,0,0,0,0,0,0,0,0,0
EDUC, 190,001,CURRENT ISSUES     ,"HURST, J G        ",28,10,0,0,0,0,0,0,0,0,0,0,0
EDUC, 190,003,CURRENT ISSUES     ,"HURST, J G        ",0,38,1,1,0,0,0,0,0,0,0,0,0
EDUC, 190,004,CURRENT ISSUES     ,"HURST, J G        ",6,26,0,0,0,1,0,0,0,0,0,0,0
EDUC, 190B,001,UNRAVELING EDUC    ,"HURST, J G        ",9,13,0,0,0,0,0,0,0,0,0,0,0
EDUC, 195B,003,SPECIAL TOPICS     ,"HURST, J G        ",1,10,4,0,1,1,0,0,0,0,0,0,0
EDUC, 195C,001,SPECIAL TOPICS     ,"POLKINGHORN, R    ",3,28,11,0,1,1,0,0,0,0,0,0,0
EDUC,C001,001,INTRO TO COG SCI   ,"CARMENA, J M      ",4,2,5,3,0,0,2,0,0,0,0,1,0
EDUC,C193B,001,ENVIRONMENTAL ED   ,"HURST, J G        ",2,23,0,0,0,0,0,0,0,0,0,0,0
EL ENG, 020N,001,SYS AND SIGNALS    ,"AYAZIFAR, B       ",4,26,26,5,41,7,3,15,3,0,5,4,1
EL ENG, 040,001,INT MICRO CIRCUITS ,"CHANG-HASNAIN, C J",4,26,8,11,25,14,3,12,3,0,8,0,4
EL ENG, 042,001,INTRO DIGIT ELEC   ,"CHANG-HASNAIN, C J",3,5,2,5,9,3,0,2,0,0,0,0,3
EL ENG, 100,001,ELEC TECH FOR ENG  ,"CHANG-HASNAIN, C J",6,39,5,17,41,6,7,10,7,1,4,0,0
EL ENG, 105,001,MICRO DEV & CIR    ,"WU, M A           ",4,13,9,9,9,9,5,6,4,0,2,0,1
EL ENG, 117,001,EM FIELDS & WAVES  ,"NIKNEJAD, A M     ",2,5,3,3,3,2,1,2,2,0,0,0,0
EL ENG, 120,001,SIGNALS AND SYSTEMS,"AYAZIFAR, B       ",8,20,13,3,20,5,2,1,0,0,3,1,2
EL ENG, 121,001,INTRO DIG COM SYS  ,"TSE, D N          ",1,2,3,1,2,2,0,0,0,1,0,0,0
EL ENG, 122,001,INTRO COMM NETWKS  ,"WOLISZ, A M       ",2,10,3,4,11,2,4,0,1,0,0,0,0
EL ENG, 123,001,DIGIT SIG PROCESS  ,"SAHAI, A          ",1,8,2,0,1,0,0,0,0,0,0,0,0
EL ENG, 126,001,PROB & RANDOM PROC ,"WALRAND, J C      ",2,4,3,6,10,2,8,0,0,0,0,0,2
EL ENG, 129,001,NEU & NONI INF PROC,"CHUA, L O         ",3,22,3,0,0,0,0,0,0,0,0,0,0
EL ENG, 130,001,IC DEVICES         ,"LIU, T K          ",2,28,7,3,4,1,0,0,0,0,0,0,0
EL ENG, 140,001,LIN INTEG CIRC     ,"SANDERS, S R      ",3,8,7,3,8,1,2,1,1,0,0,0,0
EL ENG, 141,001,INTRO DIG INTE CIR ,"VLADIMIRESCU, A   ",3,6,2,3,7,4,2,1,3,0,0,0,0
EL ENG, 143,001,MICROFAB TECH      ,"SUBRAMANIAN, V    ",0,3,13,18,3,3,2,2,1,0,0,0,0
EL ENG, 192,001,MECHTRON DESIGN LAB,"FEARING, R S      ",0,3,7,7,2,2,0,0,0,0,0,0,0
"ENE,RES", 102,001,GLOBAL ENV PROBS   ,"HARTE, J          ",7,14,25,16,8,13,0,4,1,0,2,0,0
ENGIN, 010,001,ENGIN DESIGN & ANAL,"GRONSKY, R        ",9,20,1,1,2,0,0,0,0,0,0,0,0
ENGIN, 011,001,ENG SYS & SUSTAIN  ,"HARLEY, R A       ",6,13,12,15,15,9,6,8,2,0,0,0,1
ENGIN, 028,001,BASIC ENGR DES GRPH,"MCMAINS, S        ",3,6,17,22,10,19,13,15,7,0,9,0,4
ENGIN, 036,001,ENGR MECH          ,"LI, S             ",4,32,14,22,8,9,1,4,3,0,0,0,1
ENGIN, 036,002,ENGR MECH          ,"YANG, M           ",3,3,5,3,4,5,4,0,3,0,3,0,4
ENGIN, 045,001,PROP OF MATLS      ,"RAMESH, R         ",12,34,21,36,40,20,17,5,8,2,1,1,3
ENGIN, 077,001,INTR COMPUTER PROG ,"SENGUPTA, R       ",4,6,22,33,20,17,14,7,3,1,3,1,1
ENGIN, 077,002,INTR COMPUTER PROG ,"SENGUPTA, R       ",4,15,11,27,19,9,9,14,6,3,0,0,3
ENGIN, 120,001,PRIN OF ENGR ECONOM,"ZHANG, M          ",4,22,35,24,16,7,10,4,3,0,0,0,1
ENGIN, 124,001,"ETHICS, TECH, SOC  ","KASTENBERG, W E   ",1,16,7,6,8,0,1,2,0,0,0,0,2
ENGIN, 128,001,ADV ENGR DES GRAPH ,"LIEU, D K         ",0,17,8,8,3,3,2,3,1,0,0,0,0
ENGIN, 177,001,ADV PROGRMMNG MTLAB,"FRENKLACH, M Y    ",2,7,4,3,2,0,0,2,1,0,1,1,0
ENGIN, 190,001,TECH COMMUNICATION ,"NEVADER, A S      ",4,13,4,2,0,0,0,0,0,0,0,0,2
ENGIN, 190,002,TECH COMMUNICATION ,"KRISTEL, M P      ",0,15,3,10,0,0,0,0,0,0,0,0,0
ENGIN, 190,006,TECH COMMUNICATION ,"PHILIPPI, T R     ",0,2,5,8,4,3,0,0,0,0,0,0,0
ENGIN, 190,007,TECH COMMUNICATION ,"SOKOLIK, M E      ",0,5,7,7,5,0,0,0,0,0,0,0,0
ENGIN, 190,008,TECH COMMUNICATION ,"BIBBS, C S        ",0,0,3,7,1,0,0,0,0,0,0,0,0
ENGIN, 190,009,TECH COMMUNICATION ,"BIBBS, C S        ",0,5,4,2,1,0,0,0,0,0,0,0,0
ENGIN, 190,010,TECH COMMUNICATION ,"KRISTEL, M P      ",0,16,2,9,0,0,0,0,0,0,0,0,0
ENGIN, 190,013,TECH COMMUNICATION ,"NEVADER, A S      ",3,8,2,1,0,0,0,0,0,1,0,0,2
ENGIN, 195,001,"SCI, TECH & CULTURE","PHILIPPI, T R     ",0,4,1,5,3,3,0,0,0,0,0,0,0
ENGLISH, 043B,001,INTRO/WRITING VERSE,"FISHER, J         ",3,6,0,1,1,0,0,0,0,0,0,0,0
ENGLISH, 045A,001,LIT IN ENGLISH     ,"NOLAN, M B        ",1,5,27,17,16,10,3,3,5,1,0,0,3
ENGLISH, 045A,002,LIT IN ENGLISH     ,"LANDRETH, D       ",0,2,14,14,16,8,4,3,4,0,0,0,5
ENGLISH, 045B,001,LIT IN ENGLISH     ,"LANGAN, C G       ",0,8,12,21,14,4,1,0,0,0,0,0,4
ENGLISH, 045B,002,LIT IN ENGLISH     ,"KNAPP, J D        ",1,12,23,18,23,11,1,0,0,0,0,0,2
ENGLISH, 045C,001,LIT IN ENGLISH     ,"ALTIERI, C F      ",0,11,11,16,24,5,3,3,0,0,0,0,3
ENGLISH, 045C,002,LIT IN ENGLISH     ,"BISHOP, J M       ",0,20,19,37,13,5,2,0,1,0,0,0,2
ENGLISH, 100,001,JUNIOR SEMINAR     ,"MILLER, D A       ",0,9,3,5,3,0,1,0,0,0,0,0,2
ENGLISH, 100,002,JUNIOR SEMINAR     ,"GOLDSMITH, S      ",0,4,3,5,6,2,1,0,0,0,0,0,1
ENGLISH, 100,003,JUNIOR SEMINAR     ,"LANDRETH, D       ",0,1,5,0,3,2,0,0,0,0,0,0,0
ENGLISH, 100,005,JUNIOR SEMINAR     ,"PICCIOTTO, J M    ",0,6,5,2,1,1,0,0,0,0,0,0,0
ENGLISH, 100,009,JUNIOR SEMINAR     ,"HOLLIS, C W       ",0,7,6,8,1,0,0,0,0,0,0,0,0
ENGLISH, 100,010,JUNIOR SEMINAR     ,"BREITWIESER, M R  ",1,11,7,3,3,0,0,0,0,0,0,0,0
ENGLISH, 100,012,JUNIOR SEMINAR     ,"STARR, G A        ",0,3,10,5,1,0,0,0,0,0,0,0,0
ENGLISH, 100,014,JUNIOR SEMINAR     ,"PUCKETT, K        ",0,17,5,2,0,1,0,0,0,0,0,0,0
ENGLISH, 100,015,JUNIOR SEMINAR     ,"BADER, J K        ",0,10,1,1,0,0,0,0,1,0,0,0,0
ENGLISH, 101,001,HISTORY ENG LANG   ,"HANSON, K         ",1,8,13,6,4,3,2,0,2,0,1,0,0
ENGLISH, 111,001,CHAUCER            ,"MILLER, J         ",2,7,9,13,15,8,1,1,0,0,0,0,2
ENGLISH, 117B,001,SHAKESPEARE        ,"ADELMAN, J        ",0,5,11,33,29,14,1,1,0,0,0,0,0
ENGLISH, 117S,001,SHAKESPEARE        ,"NELSON, A H       ",0,6,12,13,14,10,1,1,0,0,0,0,1
ENGLISH, 118,001,MILTON             ,"KAHN, V           ",0,6,8,13,9,3,9,4,2,0,1,0,7
ENGLISH, 125C,001,EUROPEAN NOVEL     ,"GOLBURT, L        ",2,14,6,2,7,1,1,1,0,0,0,0,0
ENGLISH, 125D,001,20TH CENTURY NOVEL ,"BERNSTEIN, M A    ",0,12,14,12,6,2,0,0,0,0,0,0,0
ENGLISH, 130A,001,AM LIT: BEFORE 1800,"BREITWIESER, M R  ",2,14,16,21,9,3,0,0,0,0,0,0,1
ENGLISH, 130B,001,AMER LIT: 1800-1865,"OTTER, S          ",0,10,14,7,6,2,0,0,0,0,1,0,1
ENGLISH, 130C,001,AM LIT: 1865-1900  ,"WAGNER, B         ",0,4,10,7,2,0,0,1,0,0,0,0,0
ENGLISH, 131,001,AMERICAN POETRY    ,"HASS, R           ",3,27,47,16,7,2,1,0,0,0,0,0,0
ENGLISH, 133T,001,TOPICS AF AM       ,"JANMOHAMED, A R   ",1,1,14,28,11,1,1,0,0,0,0,0,0
ENGLISH, 135AC,001,LIT AMER CULTURES  ,"SCHWEIK, S M      ",7,52,25,25,12,4,0,4,1,0,2,0,1
ENGLISH, 137T,001,TOPICS CHIC LIT/CUL,"SALDIVAR, J D     ",0,7,20,3,5,2,0,0,0,0,0,0,0
ENGLISH, 138,001,STUD WOR LIT ENG   ,"RUBENSTEIN, M D   ",1,2,17,3,5,1,0,0,0,0,0,0,0
ENGLISH, 141,001,MODES OF WRITING   ,"CHANDRA, M J      ",0,12,22,7,1,1,0,0,0,0,0,0,0
ENGLISH, 143A,001,SHORT FICTION      ,"CHANDRA, M J      ",0,14,1,0,0,0,0,0,0,0,0,0,0
ENGLISH, 143A,002,SHORT FICTION      ,"FARBER, T         ",0,11,2,0,0,0,0,0,0,0,0,0,0
ENGLISH, 143B,001,VERSE              ,"SHOPTAW, J        ",1,6,6,0,0,0,0,0,0,0,0,0,0
ENGLISH, 143N,001,PROSE NONFICTION   ,"FARBER, T         ",0,13,1,0,0,0,0,0,0,0,0,0,0
ENGLISH, 143N,002,PROSE NONFICTION   ,"KLEEGE, G         ",0,8,3,0,0,0,0,0,0,0,0,0,0
ENGLISH, 150,002,SENIOR SEMINAR     ,"NOLAN, M B        ",0,9,7,0,2,1,0,0,0,0,0,0,0
ENGLISH, 150,003,SENIOR SEMINAR     ,"ABEL, E           ",0,5,4,2,2,0,0,3,0,0,1,0,1
ENGLISH, 150,006,SENIOR SEMINAR     ,"BEAM, D           ",0,3,1,6,3,0,1,0,1,0,0,0,0
ENGLISH, 150,008,SENIOR SEMINAR     ,"FIELDING, J D     ",0,4,7,2,3,2,0,0,0,0,0,0,1
ENGLISH, 150,011,SENIOR SEMINAR     ,"HALE, D J         ",0,6,6,3,2,1,0,0,0,0,0,0,0
ENGLISH, 150,012,SENIOR SEMINAR     ,"HIRST, R H        ",4,2,7,0,3,2,0,0,0,0,0,0,0
ENGLISH, 150,016,SENIOR SEMINAR     ,"HOLLIS, C W       ",0,7,4,2,0,0,0,0,0,0,0,0,0
ENGLISH, 150,017,SENIOR SEMINAR     ,"BADER, J K        ",0,5,2,3,1,0,0,0,0,0,0,0,0
