UC Berkeley Spring 2010 Course Grades,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
CourseID,CNUM,SECTION,CDESC,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
BIO-PB, 011L,001,LAB FOR BIOLOGY 11 ,"SHAPIRA, M        ",0,9,6,1,1,2,0,0,0,0,0,0,1
BIO-PB, 011L,002,LAB FOR BIOLOGY 11 ,"SHAPIRA, M        ",0,7,7,2,1,1,0,0,0,0,0,0,0
BUDDSTD,C115,001,JAPANESE BUDDHISM  ,"MATSUBARA, M      ",1,0,5,3,0,2,0,0,0,0,0,1,0
BUDDSTD,C130,001,ZEN BUDDHISM       ,"SHARF, R H        ",0,4,6,5,6,4,0,0,2,1,1,0,2
CATALAN, 101,001,ADV CATALAN        ,"PARERA, M         ",2,5,2,2,2,1,0,0,0,0,0,0,0
CELTIC, 119B,001,WELSH LIT OF MA    ,"REJHON, A C       ",0,21,2,2,8,1,1,0,0,0,0,0,1
CELTIC, 129,001,MOD CELTIC CULTURES,"KLAR, K A         ",0,23,4,5,1,0,0,1,0,0,0,0,1
CELTIC, 173,001,CELTIC CHRISTIANITY,"KLAR, K A         ",0,15,0,0,2,0,0,0,0,0,0,0,0
CHEM, 001A,001,GENERAL CHEMISTRY  ,"NITSCHE, H        ",1,48,61,43,45,28,14,4,2,3,2,0,3
CHEM, 001A,002,GENERAL CHEMISTRY  ,"NITSCHE, H        ",1,46,58,53,28,20,10,9,5,3,2,0,1
CHEM, 001B,001,GENERAL CHEMISTRY  ,"SAYKALLY, R J     ",5,19,10,9,37,6,16,30,16,0,16,0,4
CHEM, 003A,001,CHEM STRUCT REACT  ,"FRECHET, J        ",26,42,38,42,51,50,18,49,34,0,22,0,34
CHEM, 003A,002,CHEM STRUCT REACT  ,"FRECHET, J        ",32,50,49,60,46,56,29,71,55,0,26,0,19
CHEM, 003AL,001,ORGANIC CHEM LAB   ,"PEDERSEN, S F     ",0,103,190,39,11,4,0,1,0,0,0,0,3
CHEM, 003AL,002,ORGANIC CHEM LAB   ,"PEDERSEN, S F     ",0,105,168,35,8,3,0,1,0,0,0,0,0
CHEM, 003B,001,CHEM STRUCT REACT  ,"PEDERSEN, S F     ",7,78,24,43,83,57,31,42,91,0,4,0,47
CHEM, 003BL,001,ORGANIC CHEM LAB   ,"VIERNES, N L      ",13,121,104,47,56,25,24,10,6,0,5,0,2
CHEM, 004B,001,GEN CHM QUANT ANALY,"MORETTO, L G      ",4,19,30,32,32,32,12,11,8,0,2,0,0
CHEM, 100,001,COMMUNICATING CHEM ,"STACY, A M        ",3,18,5,0,0,0,0,0,0,0,0,0,1
CHEM, 104A,001,ADV INORGANIC CHEM ,"TILLEY, T D       ",2,6,6,3,7,4,4,5,2,0,2,0,3
CHEM, 104B,001,ADV INORGANIC CHEM ,"ARNOLD, J         ",6,31,0,0,17,1,0,8,0,0,1,0,1
CHEM, 105,001,INSTRUMEN ANALYSIS ,"COHEN, R C        ",3,3,8,6,5,1,1,0,2,0,0,0,0
CHEM, 112B,001,ORGANIC CHEMISTRY  ,"SARPONG, R        ",3,21,13,12,25,21,3,4,0,0,0,0,3
CHEM, 115,001,ORGANIC CHEMISTRY  ,"HAMMOND, M C      ",2,4,3,1,4,1,0,0,0,0,0,0,0
CHEM, 120A,001,PHYSICAL CHEMISTRY ,"CHANDLER, D       ",9,38,23,13,32,6,0,12,0,0,4,0,2
CHEM, 120B,001,PHYSICAL CHEMISTRY ,"GEISSLER, P L     ",1,20,4,3,11,4,9,8,5,0,0,0,1
CHEM, 125,001,PHYS CHEM LAB      ,"SOMORJAI, G A     ",1,4,3,3,7,2,0,2,2,0,0,1,1
CHEM, 130B,001,BIOPHYSICAL CHEM   ,"FRONTIERA, R R    ",0,6,3,4,3,1,2,1,0,0,0,0,0
CHEM, 135,001,CHEMICAL BIOLOGY   ,"CHANG, M C        ",0,5,5,3,4,2,3,1,2,0,2,0,0
CHEM,C130,001,BIOPHYSICAL CHEM   ,"DOUDNA CATE, J H  ",1,3,0,2,4,2,1,2,1,0,0,0,1
CHEM,C150,001,INTR MATERIALS CHEM,"LONG, J R         ",1,6,1,3,1,1,1,0,0,0,0,0,0
CHEM,C182,001,ATMOS CHEM PHYS LAB,"BOERING, K A      ",0,6,2,1,4,1,0,2,0,0,0,0,0
CHICANO, 070,001,LATINO POLITICS    ,"MONTEJANO, D      ",0,2,6,9,8,2,0,0,0,0,0,0,0
CHICANO, 135B,001,CONTEMP LATINO FILM,"TELLES, R         ",0,11,30,13,6,0,0,1,0,0,0,0,0
CHICANO, 141,001,CHICANA FEM WRITERS,"PEREZ, L E        ",2,5,4,1,0,2,0,1,0,0,0,0,0
CHICANO, 142,001,MAJ CHICANO WRITERS,"DAVILA-SANCHEZ, A ",0,14,9,3,0,0,0,0,0,0,0,0,2
CHICANO, 159,001,MEXICAN IMMIGRATION,"SARAGOZA, A M     ",0,9,24,10,2,5,0,1,0,0,0,0,2
CHICANO, 165,001,"CUBA, US, & CUBA AM","SARAGOZA, A M     ",1,9,16,6,0,2,0,0,0,0,0,0,0
CHICANO, 172,001,CHICANO & EDUC SYST,"GUERRERO, B       ",0,3,14,7,0,0,0,0,0,0,0,0,0
CHICANO, 174,001,"CHIC, LAW, CRIM JST","GONZALEZ, M T     ",1,5,6,2,6,1,1,1,0,0,0,0,0
CHICANO, 180,001,TOPICS IN CHIC STUD,"RODRIGUEZ, C H    ",2,7,6,8,2,1,0,0,0,0,0,0,0
CHINESE, 001B,001,ELEMENTARY CHINESE ,"YANG, Y           ",0,4,5,4,0,0,0,0,0,0,0,0,0
CHINESE, 001B,002,ELEMENTARY CHINESE ,"YANG, Y           ",0,4,6,1,2,0,0,1,0,0,0,0,0
CHINESE, 001B,003,ELEMENTARY CHINESE ,"YANG, Y           ",0,6,7,0,1,0,1,0,0,0,0,0,0
CHINESE, 001B,004,ELEMENTARY CHINESE ,"YANG, Y           ",0,3,8,1,1,0,0,0,0,0,0,0,0
CHINESE, 001B,005,ELEMENTARY CHINESE ,"YANG, Y           ",0,7,3,3,0,0,0,1,0,0,0,0,0
CHINESE, 001BX,001,ELEM CHINESE MANDAR,"LIU, L            ",0,14,3,1,0,0,0,0,0,0,0,0,0
CHINESE, 001BX,002,ELEM CHINESE MANDAR,"LIU, L            ",0,12,4,2,1,0,0,0,0,0,0,0,0
CHINESE, 001BX,003,ELEM CHINESE MANDAR,"LIU, L            ",0,8,5,1,1,2,0,0,0,0,0,0,0
CHINESE, 001BX,004,ELEM CHINESE MANDAR,"LIU, L            ",0,7,6,2,4,1,0,0,0,0,0,0,0
CHINESE, 001BY,001,ELEM CHINESE DIALEC,"ZHANG, L          ",0,9,7,3,1,1,0,0,0,0,0,0,0
CHINESE, 001BY,002,ELEM CHINESE DIALEC,"ZHANG, L          ",0,5,12,2,2,0,0,0,0,0,0,0,0
CHINESE, 001BY,003,ELEM CHINESE DIALEC,"ZHANG, L          ",0,8,5,8,0,0,0,2,0,0,0,0,0
CHINESE, 007B,001,MODERN CHINESE LIT ,"JONES, A F        ",0,5,21,15,6,5,1,1,0,0,0,0,3
CHINESE, 010B,001,INTER CHINESE      ,"KUO, Y            ",0,5,3,0,1,0,2,0,0,0,0,0,0
CHINESE, 010B,002,INTER CHINESE      ,"KUO, Y            ",0,7,6,1,0,0,1,0,0,0,0,0,0
CHINESE, 010BX,001,INTERMED CHINESE MA,"ZHANG, L          ",0,4,4,3,2,3,0,1,0,1,0,0,0
CHINESE, 010BX,002,INTERMED CHINESE MA,"ZHANG, L          ",0,5,5,3,1,0,0,0,0,0,0,0,0
CHINESE, 010BX,003,INTERMED CHINESE MA,"ZHANG, L          ",0,8,3,3,1,1,0,0,0,0,0,0,0
CHINESE, 010BX,005,INTERMED CHINESE MA,"ZHANG, L          ",0,4,6,4,1,1,2,0,1,0,0,0,0
CHINESE, 010BX,006,INTERMED CHINESE MA,"ZHANG, L          ",0,7,6,0,2,2,0,0,0,0,0,0,0
CHINESE, 100B,001,ADVANCED CHINESE   ,"ZHANG, Y          ",0,5,3,2,0,0,2,0,0,0,0,0,0
CHINESE, 100BX,001,ADV CHINESE MANDAR ,"LI, I             ",0,9,6,3,1,0,0,0,0,0,0,0,0
CHINESE, 100BX,002,ADV CHINESE MANDAR ,"LI, I             ",0,5,7,4,0,0,0,0,0,0,0,0,0
CHINESE, 100BX,004,ADV CHINESE MANDAR ,"LI, I             ",0,6,8,4,1,0,0,0,0,0,0,0,0
CHINESE, 102,001,4TH YR READ-SOC/HIS,"LI, I             ",0,5,6,4,1,1,0,0,0,0,0,0,1
CHINESE, 102,002,4TH YR READ-SOC/HIS,"LI, I             ",0,9,2,3,2,0,0,0,0,0,0,0,0
CHINESE, 110B,001,LITERARY CHINESE   ,"ASHMORE, R        ",0,11,5,3,1,1,1,0,4,0,0,0,4
CHINESE, 112,001,5TH-YEAR CHINESE B ,"LI, I             ",0,7,10,1,1,2,0,0,0,0,0,0,0
CHINESE, 156,001,MODERN CHINESE LIT ,"SCHAEFER, W       ",0,4,2,1,4,2,1,0,0,0,0,0,0
CHINESE, 158,001,RDNG CHINESE CITIES,"PO, L             ",0,6,5,3,1,2,0,0,0,0,0,0,0
CHM ENG, 141,001,CHEM ENG THERMO    ,"SMIT, B           ",3,14,8,28,16,28,4,5,2,4,6,2,5
CHM ENG, 142,001,CHEM KIN REACT ENG ,"KATZ, A           ",5,13,15,26,12,5,3,4,4,0,0,0,4
CHM ENG, 150A,001,"TRANS: FLUIDS, HEAT","MULLER, S J       ",5,16,5,8,26,19,7,10,13,0,3,0,4
CHM ENG, 154,001,CHEM ENG LABORATORY,"BELL, A T         ",6,8,6,7,16,8,5,5,1,0,2,0,0
CHM ENG, 160,001,CHEM PROCESS DESIGN,"UPADHYE, R S      ",3,2,5,8,11,7,4,3,1,0,0,0,0
CHM ENG, 162,001,DYN CONTR CHEM PROC,"GRAVES, D B       ",3,3,5,5,7,10,2,4,4,0,0,0,0
CHM ENG, 170B,001,BIOCHEMICAL ENGIN  ,"ERCEK, D T        ",0,7,3,1,1,1,2,1,0,0,0,0,0
CHM ENG, 179,001,SOLID STATE DEVICES,"MABOUDIAN, R      ",1,6,4,7,2,7,2,2,0,0,2,0,0
CIV ENG, 011,001,ENG SYS & SUSTAIN  ,"HARLEY, R A       ",1,12,3,6,6,7,3,2,3,0,0,0,1
CIV ENG, 060,001,CIVIL ENGRG MATLS  ,"MONTEIRO, P J     ",2,12,3,16,23,5,1,2,2,0,1,0,3
CIV ENG, 070,001,ENGINEERING GEOLOGY,"GLASER, S D       ",0,4,2,4,9,8,6,1,3,1,0,0,0
CIV ENG, 093,001,ENGRG DATA ANALYSIS,"RUBIN, Y N        ",11,33,18,16,7,2,1,2,4,2,3,0,1
CIV ENG, 100,001,ELEM FLUID MECHANIC,"STACEY, M T       ",1,7,12,7,10,7,11,3,1,1,0,0,0
CIV ENG, 103,001,INTRO TO HYDROLOGY ,"HUNT, J R         ",1,9,3,4,14,6,5,9,2,0,3,0,0
CIV ENG, 111,001,ENVIRONMENTAL ENGIN,"NAZAROFF, W W     ",2,2,8,7,22,5,2,8,1,0,1,0,0
