UC Berkeley Spring 2009 Course Grades,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
CourseID,CNUM,SECTION,CDESC,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
CIV ENG, 011,001,ENG SYS & SUSTAIN  ,"HORVATH, A        ",4,18,6,1,4,3,0,3,0,0,0,0,1
CIV ENG, 060,001,CIVIL ENGRG MATLS  ,"OSTERTAG, C P     ",2,11,6,20,19,14,4,1,1,0,0,0,0
CIV ENG, 070,001,ENGINEERING GEOLOGY,"SITAR, N          ",0,6,8,14,9,5,4,2,0,0,0,0,0
CIV ENG, 093,001,ENGRG DATA ANALYSIS,"TALAAT, M M       ",3,8,7,9,17,6,3,5,5,5,1,1,2
CIV ENG, 100,001,ELEM FLUID MECHANIC,"STACEY, M T       ",2,9,14,15,9,6,2,1,1,0,1,0,0
CIV ENG, 101,001,FLUD MEC RIV STR WT,"VARIANO, E A      ",1,7,9,3,4,4,0,0,0,0,0,0,0
CIV ENG, 103,001,INTRO TO HYDROLOGY ,"HUNT, J R         ",1,17,4,10,10,3,7,5,0,0,2,0,1
CIV ENG, 108,001,AIR EMIS & CONTROL ,"HARLEY, R A       ",1,5,3,4,5,0,0,2,0,0,0,0,0
CIV ENG, 111,001,ENVIRONMENTAL ENGIN,"SEDLAK, D L       ",2,6,3,14,11,4,9,4,0,0,1,0,1
CIV ENG, 112,001,ENVIRON ENG DESIGN ,"HERMANOWICZ, S W  ",0,10,6,2,0,0,0,0,0,0,0,0,0
CIV ENG, 113N,001,ECOL ENG WAT QUAL  ,"NELSON, K L       ",0,8,7,1,4,0,5,1,0,0,0,0,0
CIV ENG, 114,001,ENVIRON MICROBIO   ,"ALVAREZ-COHEN, L  ",1,9,6,8,8,4,2,1,0,0,0,0,2
CIV ENG, 120,001,STRUCTURAL ENGRG   ,"PANAGIOTOU, M A   ",7,7,9,13,12,5,1,2,1,0,0,0,0
CIV ENG, 121,001,ADV STRUCT ANALYSIS,"WONG, J           ",3,14,11,15,3,0,0,0,0,0,0,0,0
CIV ENG, 122,001,DESIGN STEEL STRUCT,"STOJADINOVIC, B   ",1,5,6,5,5,4,1,2,0,0,0,0,0
CIV ENG, 123,001,DES REINF CON STRUC,"MOSALAM, K M      ",1,6,8,10,10,4,3,0,0,0,0,0,0
CIV ENG, 130,001,MECHS OF MATS I    ,"BAYO, E           ",4,7,6,13,13,8,15,9,13,4,1,1,1
CIV ENG, 130N,001,MECH OF STRUCTURES ,"GOVINDJEE, S      ",1,4,1,0,4,0,0,2,0,0,0,0,0
CIV ENG, 140,001,FAIL MECHS CE MATLS,"OSTERTAG, C P     ",1,7,1,11,7,7,4,0,2,0,0,0,1
CIV ENG, 155,001,TRANS SYS ENGRG    ,"CASSIDY, M J      ",1,5,8,11,7,4,4,5,0,0,2,0,0
CIV ENG, 165,001,CONCRETE MAT/CONS  ,"MONTEIRO, P J     ",1,16,11,5,10,7,0,1,0,0,0,0,0
CIV ENG, 167,001,ENG PROJECT MGMT   ,"TOMMELEIN, I D    ",1,10,11,12,15,8,6,4,2,1,0,0,0
CIV ENG, 175,001,GEOT GEOENV ENGRG  ,"SEED, R B         ",2,11,6,10,14,4,1,0,0,0,0,0,1
CIV ENG, 176,001,WASTE CONTAINMENT  ,PESTANA-NASCIMENTO,5,22,10,8,0,0,0,0,0,0,0,0,0
CIV ENG, 180,001,CEE SYSTEMS DESIGN ,"BEA, R G          ",7,10,7,0,0,0,0,0,0,0,0,0,0
CIV ENG, 192,001,ART/SCI OF PRACTICE,"KANAFANI, A       ",0,94,6,0,0,0,0,0,0,0,0,0,0
CIV ENG,C030,001,INTRO SOLID MECHNCS,"ZOHDI, T I        ",0,3,2,5,3,2,4,3,3,2,2,1,0
CIV ENG,C030,002,INTRO SOLID MECHNCS,"ARMERO, F         ",0,1,1,3,1,3,1,3,1,0,1,1,0
CIV ENG,C154,001,INTRO URB REG TRANS,"LEE, R W          ",0,10,5,5,3,4,0,0,0,0,0,0,0
CLASSIC, 010B,001,INTRO ROMAN CIV    ,"SAILOR, D         ",3,58,29,25,12,3,3,4,0,0,0,0,0
CLASSIC, 017B,001,ELEM ROMAN ARCH    ,"GREENEWALT, C H   ",0,7,5,2,6,1,2,1,1,1,0,0,0
CLASSIC, 028,001,CLASSIC MYTHS      ,"BULLOCH, A W      ",7,54,82,84,61,27,19,11,2,1,1,0,3
CLASSIC, 029,001,GRECO-ROMAN MAGIC  ,"MURPHY, T M       ",0,24,0,0,1,0,0,0,0,0,0,0,0
CLASSIC, 130,001,TOPICS             ,"FURIYA, S         ",1,5,3,2,3,1,1,1,0,0,0,0,0
CLASSIC, 161,001,GENDER ANC WORLD   ,"KURKE, L V        ",0,7,11,3,4,0,2,0,0,0,0,0,1
CLASSIC, 170C,001,CLASSICAL ARCH     ,"GREENEWALT, C H   ",0,3,6,4,7,1,1,2,1,1,0,0,0
CNM, 190,002,SPEC TOP NEW MEDIA ,"DE KOSNIK, A T    ",6,6,2,1,0,0,0,0,0,0,0,0,0
COG SCI,C001,001,INTRO TO COG SCI   ,"CARMENA, J M      ",18,34,7,12,4,1,0,1,0,0,0,0,3
COG SCI,C101,001,MIND AND LANGUAGE  ,"LAKOFF, G P       ",1,20,16,7,13,2,2,0,1,0,1,0,0
COG SCI,C102,001,CONSCIOUSNESS      ,"KIHLSTROM, J F    ",0,23,11,13,6,9,3,1,0,0,0,0,0
COG SCI,C103,001,HISTORY OF INFO    ,"DUGUID, P         ",0,3,2,2,0,2,1,2,0,0,0,0,2
COLWRIT, 010A,001,PUBLIC SPEAKING    ,"LEVINE, J         ",0,8,7,1,0,0,0,0,0,0,0,0,0
COLWRIT, 010B,001,ADV PUBLIC SPEAKING,"HILL, C           ",0,9,4,0,0,0,0,0,0,0,0,0,0
COLWRIT, 108,001,ADV COMP: NEW TECH ,"BOBO, S           ",3,5,2,2,0,0,0,0,0,0,0,0,1
COLWRIT, 110,001,ADVANCED COMP      ,"HAMMONS, P J      ",0,11,7,1,1,0,0,0,0,0,0,0,0
COLWRIT, 151,001,INTRO TO PROF WTNG ,"COLE, C           ",0,11,1,0,0,0,0,0,0,0,0,0,0
COLWRIT,R001A,006,COLLEGE WRITING 1A ,"OFFEN-BROWN, G    ",0,1,2,2,3,2,3,1,0,0,0,0,0
COLWRIT,R001A,008,COLLEGE WRITING 1A ,"JOHNSON, T G      ",0,1,2,0,1,4,1,1,2,0,0,1,0
COLWRIT,R001A,010,COLLEGE WRITING 1A ,"STEENLAND, P      ",0,1,0,1,2,4,0,3,0,0,0,0,0
COLWRIT,R001A,011,COLLEGE WRITING 1A ,"LANG, J C         ",0,0,3,5,0,1,2,1,0,0,1,0,0
COLWRIT,R001A,014,COLLEGE WRITING 1A ,"CRISP, T E        ",1,4,2,3,2,0,0,0,0,0,0,0,0
COLWRIT,R001A,015,COLLEGE WRITING 1A ,"CHIANG, Y D       ",0,3,2,2,0,3,1,0,0,0,0,0,0
COLWRIT,R001A,017,COLLEGE WRITING 1A ,"BAPTISTE, M C     ",0,0,0,0,6,0,0,3,1,0,0,0,1
COLWRIT,R001A,020,COLLEGE WRITING 1A ,"HAMMONS, P J      ",0,0,3,5,1,1,1,2,0,0,0,0,1
COLWRIT,R001A,021,COLLEGE WRITING 1A ,"HILL, C           ",0,0,1,1,2,4,2,0,0,2,1,0,0
COLWRIT,R001A,022,COLLEGE WRITING 1A ,"OAKES, C J        ",0,0,0,3,3,5,1,0,0,0,0,0,1
COLWRIT,R001A,023,COLLEGE WRITING 1A ,"ERICKSON, M B     ",0,0,1,0,4,3,2,0,1,0,0,0,0
COLWRIT,R001A,024,COLLEGE WRITING 1A ,"WALD, M           ",0,2,1,3,1,3,0,0,0,0,1,0,0
COLWRIT,R001A,025,COLLEGE WRITING 1A ,"OAKES, C J        ",0,0,1,5,5,3,0,0,0,0,0,0,0
COLWRIT,R001A,026,COLLEGE WRITING 1A ,"SLOAN, R R        ",0,0,2,2,4,3,0,0,0,0,0,0,0
COLWRIT,R004B,002,"READ,COMP,RESEARCH ","LARKIN, M E       ",0,4,1,5,1,0,2,0,0,0,1,0,0
COLWRIT,R004B,003,"READ,COMP,RESEARCH ","LARKIN, M E       ",0,3,4,2,2,1,1,0,0,0,0,0,0
COLWRIT,R004B,004,"READ,COMP,RESEARCH ","LANG, J C         ",0,1,1,6,1,3,1,0,0,0,1,0,1
COLWRIT,R004B,005,"READ,COMP,RESEARCH ","CHIANG, Y D       ",0,4,2,1,0,2,1,0,0,0,0,0,1
COLWRIT,R004B,006,"READ,COMP,RESEARCH ","STEENLAND, P      ",0,2,5,1,1,1,0,3,0,0,2,0,1
COLWRIT,R004B,007,"READ,COMP,RESEARCH ","OFFEN-BROWN, G    ",0,2,4,1,3,3,0,0,0,0,0,0,0
COLWRIT,R004B,008,"READ,COMP,RESEARCH ","LEVINE, J         ",0,5,3,1,2,1,1,1,0,0,0,0,0
COM LIT, 041C,001,FORMS OF THE NOVEL ,"HAACKE, P         ",0,3,9,2,1,0,0,0,0,0,0,0,0
COM LIT, 041E,001,FORMS OF THE CINEMA,"BARZILAI, M       ",0,7,7,2,0,1,0,0,0,0,0,0,0
COM LIT, 060AC,001,LIT AMER CULTURES  ,"BHAUMIK, S M      ",0,7,5,1,3,0,0,0,0,0,0,0,0
COM LIT, 100,001,INTRO TO COMP LIT  ,"VOLPP, S Y        ",0,2,8,5,2,0,0,0,0,0,0,0,0
COM LIT, 100,002,INTRO TO COMP LIT  ,"MCCARTHY, K       ",0,2,1,6,3,1,0,0,0,0,0,0,0
COM LIT, 151,001,ANCIENT MEDIT WRLD ,"KURKE, L V        ",1,6,2,1,3,2,0,2,0,0,0,0,0
COM LIT, 155,001,THE MODERN PERIOD  ,"KAUFMAN, R G      ",2,2,2,4,2,0,0,0,0,0,0,0,1
COM LIT, 165,001,MYTH AND LITERATURE,"REJHON, A C       ",0,12,2,1,1,2,0,0,0,0,0,0,0
COM LIT, 170,002,TOPICS IN COMP LIT ,"SAS, M B          ",0,6,2,2,1,1,0,0,0,0,0,0,0
COM LIT,R001A,002,ENGL COMP WORLD LIT,"LEIBOWITZ, K D    ",1,4,7,4,8,3,2,2,0,0,0,0,0
COM LIT,R001A,003,ENGL COMP WORLD LIT,"WEINER, J         ",1,4,6,4,2,0,1,0,0,0,0,0,0
COM LIT,R001A,004,ENGL COMP WORLD LIT,"WOLFF, T          ",0,2,5,3,5,0,1,0,0,0,0,0,0
COM LIT,R001B,001,ENGL COMP WORLD LIT,"ZUMHAGEN, K       ",0,4,7,5,1,0,0,0,0,0,0,0,0
COM LIT,R001B,002,ENGL COMP WORLD LIT,"BODIK, J          ",0,11,13,6,3,1,0,0,0,0,0,0,0
COM LIT,R001B,003,ENGL COMP WORLD LIT,"PICK, N R         ",0,4,7,2,1,0,1,0,0,0,0,1,0
COM LIT,R001B,005,ENGL COMP WORLD LIT,"HENRY, A          ",1,3,6,5,3,0,0,0,0,0,0,0,1
COM LIT,R001B,006,ENGL COMP WORLD LIT,"CRUZ, J H         ",0,6,15,8,7,0,1,0,0,0,0,0,0
COM LIT,R001B,007,ENGL COMP WORLD LIT,"CABALLERO, J      ",1,5,7,9,2,4,0,0,0,0,0,0,1
COM LIT,R001B,009,ENGL COMP WORLD LIT,"SINGLETON, T D    ",2,8,2,2,1,1,0,0,0,0,0,0,0
COM LIT,R001B,011,ENGL COMP WORLD LIT,"SIMON, D C        ",1,4,13,6,4,1,0,0,0,0,0,0,1
COM LIT,R001B,012,ENGL COMP WORLD LIT,"DEANGELIS, J A    ",7,9,9,6,0,0,0,1,0,0,0,0,0
COM LIT,R001B,013,ENGL COMP WORLD LIT,"DODSON, K K       ",0,1,11,17,3,1,0,0,0,0,0,0,0
COM LIT,R001B,014,ENGL COMP WORLD LIT,"HERBOLD, S        ",0,1,5,3,3,1,1,0,0,0,0,0,1
COM LIT,R001B,015,ENGL COMP WORLD LIT,"ZUMHAGEN, K       ",0,5,7,4,1,0,0,0,0,0,0,0,0
COM LIT,R003B,001,ENGLISH COMP/READ  ,"SPIRA, K A        ",0,2,6,5,3,0,0,0,0,0,0,0,0
COMPSCI, 003L,001,INTRO SYMBOLIC PROG,"GARCIA, D D       ",5,8,8,2,21,10,2,4,0,0,2,0,1
COMPSCI, 003S,001,INTRO SYMBOLIC PROG,"GARCIA, D D       ",1,24,0,1,1,0,0,1,0,0,0,0,10
COMPSCI, 047B,001,SUPL DATA STRUCTURE,"GARCIA, D D       ",0,9,1,0,0,2,1,1,1,0,1,0,0
COMPSCI, 061A,001,STR INTERP CMP PRGS,"HARVEY, B         ",25,14,18,48,43,43,12,12,5,4,6,4,17
COMPSCI, 061B,001,DATA STRUCTURES    ,"SHEWCHUK, J       ",6,36,61,47,45,31,23,10,6,1,0,0,4
COMPSCI, 061CL,001,MACHINE STRUCTURES ,"CLANCY, M J       ",0,18,31,24,24,19,21,10,6,0,2,0,9
COMPSCI, 070,001,DISCRETE MATH&PROB ,"SINCLAIR, A J     ",7,19,11,12,27,14,16,14,4,0,3,0,1
COMPSCI, 070,002,DISCRETE MATH&PROB ,"SINCLAIR, A J     ",3,3,3,2,2,1,3,1,0,0,1,0,0
COMPSCI, 150,001,DIGITAL DESIGN     ,"WAWRZYNEK, J      ",1,14,15,13,4,5,3,2,1,2,0,0,2
COMPSCI, 152,001,COMP ARCH & ENG    ,"ASANOVIC, K       ",4,3,1,4,5,3,3,2,1,0,0,0,1
COMPSCI, 160,001,USER INTERFACES    ,"AGRAWALA, M       ",0,19,4,9,10,7,4,1,2,0,0,0,0
COMPSCI, 162,001,OP SYS AND SYS PROG,"SMITH, A J        ",1,8,2,5,8,2,4,5,4,0,0,0,1
COMPSCI, 164,001,PROG LANG AND COMP ,"HILFINGER, P N    ",3,9,10,7,9,5,3,2,2,0,1,0,1
COMPSCI, 169,001,SOFTWARE ENGINEER  ,"BREWER, E A       ",3,16,10,3,1,14,6,2,1,0,0,0,0
COMPSCI, 170,001,INTRO CS THEORY    ,"WAGNER, D         ",5,50,75,60,19,10,9,0,1,0,1,0,0
COMPSCI, 172,001,COMP AND COMPLEXITY,"SINCLAIR, A J     ",1,5,6,5,4,2,0,1,0,0,0,0,0
COMPSCI, 184,001,COMPUTER GRAPHICS  ,"SEQUIN, C H       ",2,11,9,8,7,2,2,3,0,0,0,0,0
COMPSCI, 186,001,INTRO TO DATABASE  ,"HELLERSTEIN, J M  ",6,27,8,3,25,8,1,20,2,0,2,0,1
COMPSCI, 188,001,ARTIF INTELLIGENCE ,"DENERO, J S       ",3,13,18,12,14,9,8,4,6,0,2,1,2
COMPSCI, 194,007,SPECIAL TOPICS     ,"BARSKY, B A       ",4,5,12,1,1,3,0,0,0,0,0,0,0
COMPSCI, 194,008,SPECIAL TOPICS     ,"BARSKY, B A       ",3,4,2,3,0,1,0,1,0,0,0,0,0
COMPSCI, 194,010,SPECIAL TOPICS     ,"ABBEEL, P         ",3,14,4,0,0,2,0,0,0,0,0,0,0
CY PLAN, 110,001,INTRO TO CITY PLNG ,"COLLIGNON, F C    ",7,14,12,13,12,11,8,4,1,6,2,0,3
CY PLAN, 111,001,INTRO TO HOUSING   ,"ALSAYYAD, N       ",0,19,4,8,7,5,4,2,0,1,0,0,0
CY PLAN, 112A,001,IDEA OF PLANNING   ,"COHEN, S S        ",4,31,16,28,25,7,0,2,0,0,0,0,0
CY PLAN, 113A,002,ECON ANAL FOR PLNG ,"WOLFE, M R        ",4,7,4,4,7,5,1,2,4,0,0,0,0
CY PLAN, 116,002,URBAN PLNG PROCESS ,"JACOBS, A B       ",1,5,7,2,1,0,0,0,0,0,0,0,0
CY PLAN, 118AC,001,THE URBAN COMM     ,"BLAUSTEIN, A I    ",0,6,10,8,6,2,0,0,0,0,0,0,0
CY PLAN, 120,001,COM PLAN/PB POL DIS,"COLLIGNON, F C    ",4,10,14,7,2,0,0,0,0,0,0,1,0
CY PLAN, 190,00B,ADV TOPCS URBAN STU,"MCKOY, D          ",0,7,3,1,0,0,0,0,0,0,0,0,0
CY PLAN,C114,001,INTRO URB REG TRANS,"LEE, R W          ",2,6,16,7,10,4,0,0,0,0,0,0,0
DEMOG, 145AC,001,AMER IMMIGRANT EXP ,"MASON, C N        ",1,1,4,4,3,1,2,1,0,0,0,0,0
DEMOG,C175,001,ECON DEMOGRAPHY    ,"LEE, R D          ",3,8,12,29,13,8,3,1,0,0,0,0,1
DEV STD,C100,001,HIS DEV/UNDERDEV   ,"HART, G P         ",0,13,22,19,11,7,3,1,2,0,1,0,3
DUTCH, 166,001,ANNE FRANK & AFTER ,"DEWULF, J         ",0,9,9,1,1,1,0,0,0,0,0,0,0
DUTCH, 179,001,CULTURAL STUDIES   ,"DEWULF, J         ",2,6,7,0,1,0,0,0,0,0,0,0,0
EA LANG, 109,001,TEA CULTURES       ,"WALLACE, J        ",5,30,10,3,2,1,0,1,0,0,0,0,0
ECON, 001,002,INTRO TO ECONOMICS ,"OLNEY, M L        ",9,70,89,84,92,98,105,48,44,0,8,0,15
ECON, 100A,001,MICRO ANALYSIS     ,"MORTIMER, R O     ",9,53,62,43,56,40,26,26,22,6,16,0,7
ECON, 100B,001,MACRO ANALYSIS     ,"SHETH, A          ",11,33,77,114,61,31,8,9,6,0,3,0,0
ECON, 101A,001,ECON THEORY--MICRO ,"DELLAVIGNA, S     ",4,18,11,8,7,4,3,2,3,0,3,0,1
ECON, 101B,001,ECON THEORY--MACRO ,"MAGIN, K A        ",8,5,6,5,2,3,2,4,4,0,0,0,3
ECON, 105,001,HIST ECON THOUGHT  ,"PEARSON, H D      ",1,4,13,9,8,9,4,1,2,0,1,0,1
ECON, 115,001,20TH CEN WORLD ECON,"EICHENGREEN, B J  ",0,27,24,21,15,16,14,9,7,0,0,0,2
ECON, 121,001,IND ORG & PUB POL  ,"EDLIN, A S        ",4,18,18,11,22,11,4,11,3,0,0,0,0
ECON, 124,001,SPECIAL TOPICS IO  ,"WOROCH, G A       ",0,2,4,6,2,1,6,0,0,0,0,0,0
ECON, 140,001,ECONOMETRICS       ,"WOROCH, G A       ",4,42,11,19,29,16,14,17,13,4,0,0,1
ECON, 141,001,ECONOMETRIC ANALYS ,"GRAHAM, B S       ",2,18,11,10,7,3,3,0,0,0,0,0,1
ECON, 151,001,LABOR ECONOMICS    ,"REICH, M          ",0,13,14,15,17,9,2,2,1,0,0,0,0
ECON, 161,001,TRANS EAST EUROPE  ,"TURLEY, G         ",0,16,17,14,11,12,10,8,2,1,0,0,3
ECON, 162,001,CHINESE ECONOMY    ,"ROLAND-HOLST, D   ",3,35,25,33,44,15,11,20,2,0,6,0,6
ECON, 173,001,ECON DEV SEM       ,"BARDHAN, P K      ",0,2,9,6,0,0,0,0,0,0,0,0,0
ECON, 196,001,TOPICS IN ECONOMICS,"GOURINCHAS, P     ",0,45,16,4,6,6,2,3,3,0,1,1,3
ECON,C003,001,INTRO TO ENV ECON  ,"PERLOFF, J M      ",3,15,1,3,11,0,0,7,0,0,3,0,0
ECON,C103,001,INTRO MATH ECONOMIC,"AHN, D S          ",1,11,7,2,1,1,1,0,0,0,1,0,1
ECON,C125,001,ENVIRONMENTAL ECON ,"ZILBERMAN, D      ",3,21,11,13,7,3,3,4,0,0,1,0,2
ECON,C142,001,APPL METRIC/PUB POL,"WEBER, A          ",1,3,1,4,2,0,0,0,0,0,0,0,0
ECON,C175,001,ECON DEMOGRAPHY    ,"LEE, R D          ",1,9,47,70,34,14,2,3,1,0,0,0,0
ECON,C181,001,INTERNATIONAL TRADE,"WOOD, S A         ",0,6,33,35,24,9,0,1,0,0,1,0,1
EDUC, 030AC,001,RACE/ETH IN SCHOOLS,"SEYER-OCHI, I     ",6,34,47,13,20,5,0,0,2,0,0,0,2
EDUC, 112,001,REFORMS/ELEM EDUC  ,"GEARHART, M       ",9,7,7,4,0,1,1,0,0,0,0,0,0
EDUC, 114A,001,EARLY DEVELOP/EDUC ,"HOLLOWAY, S       ",2,14,9,4,3,0,0,0,0,0,0,0,0
EDUC, 140AC,001,LITER:IND & SOC DEV,"PEARSON, P D      ",5,41,13,7,5,3,0,0,1,0,0,0,3
EDUC, 143,001,INTRO TEACH ENGLISH,"STERLING, R       ",3,10,8,3,0,0,0,0,0,0,0,0,0
EDUC, 180,001,LOGIC OF INQUIRY   ,"ALEXANDER, H A    ",0,1,0,2,4,3,1,3,0,0,0,0,0
EDUC, 189,001,DEMOCRACY AND EDUC ,"HURST, J G        ",6,44,0,0,0,0,0,0,0,0,0,0,0
EDUC, 190,001,CURRENT ISSUES     ,"HURST, J G        ",0,41,2,1,1,0,0,0,0,0,0,0,0
EDUC, 190,002,CURRENT ISSUES     ,"HURST, J G        ",0,43,1,0,0,1,0,0,0,0,0,0,0
EDUC, 190,005,CURRENT ISSUES     ,"HURST, J G        ",8,36,0,0,0,0,0,0,0,0,0,0,0
EDUC, 190B,001,UNRAVELING EDUC    ,"HURST, J G        ",5,25,0,0,0,0,0,0,0,0,0,0,0
EDUC, 195B,001,SPECIAL TOPICS     ,"MCCALLUM, R D     ",0,19,6,0,0,0,0,0,0,0,0,0,0
EDUC, 195C,001,SPECIAL TOPICS     ,"ABRAHAMSON, D     ",1,5,6,5,5,1,0,1,0,0,0,0,0
EDUC,C001,001,INTRO TO COG SCI   ,"CARMENA, J M      ",1,6,3,6,2,0,0,1,0,0,0,0,0
EDUC,C145,001,LITERACY THRU LIT  ,"KRAMSCH, C J      ",4,5,4,5,1,1,0,0,1,0,1,0,1
EL ENG, 020N,001,SYS AND SIGNALS    ,"AYAZIFAR, B       ",5,26,20,4,32,15,1,12,9,0,0,3,3
EL ENG, 040,001,INT MICRO CIRCUITS ,"BOSER, B E        ",1,14,33,33,28,9,6,0,0,1,0,0,3
EL ENG, 042,001,INTRO DIGIT ELEC   ,"POOLLA, K         ",0,7,3,8,12,13,7,10,1,0,0,0,0
EL ENG, 100,001,ELEC TECH FOR ENG  ,"POOLLA, K         ",8,20,12,17,33,25,24,14,1,0,0,0,1
EL ENG, 105,001,MICRO DEV & CIR    ,"MAHARBIZ, M M     ",0,4,5,15,10,11,2,1,2,1,1,1,0
EL ENG, 117,001,EM FIELDS & WAVES  ,"SANDERS, S R      ",1,5,0,5,3,0,0,2,0,0,0,0,1
EL ENG, 119,001,INTRO OPTICAL ENG  ,"BOKOR, J          ",1,3,3,2,2,1,0,0,0,0,0,0,0
EL ENG, 120,001,SIGNALS AND SYSTEMS,"AYAZIFAR, B       ",7,24,8,2,22,13,3,5,2,0,0,0,3
EL ENG, 121,001,INTRO DIG COM SYS  ,"SAHAI, A          ",0,8,5,2,2,0,3,1,0,0,0,0,0
EL ENG, 122,001,INTRO COMM NETWKS  ,"WALRAND, J C      ",2,5,2,11,10,11,0,1,0,0,0,0,0
EL ENG, 123,001,DIGIT SIG PROCESS  ,"ARCAK, M          ",2,3,6,2,3,2,3,3,0,0,0,0,1
EL ENG, 126,001,PROB & RANDOM PROC ,"ANANTHARAM, V     ",2,5,3,4,4,16,3,1,1,0,1,0,0
EL ENG, 129,001,NEU & NONI INF PROC,"CHUA, L O         ",4,21,0,0,0,0,0,0,0,0,0,0,0
EL ENG, 130,001,IC DEVICES         ,"HU, C             ",5,4,8,4,4,7,1,4,2,0,1,0,1
EL ENG, 140,001,LIN INTEG CIRC     ,"NGUYEN, C T       ",3,5,7,8,8,1,4,2,2,1,0,0,1
EL ENG, 141,001,INTRO DIG INTE CIR ,"RABAEY, J M       ",1,5,4,3,5,2,4,1,0,0,0,0,0
EL ENG, 143,001,MICROFAB TECH      ,"JAVEY, A          ",2,10,13,4,9,5,3,1,2,0,0,0,2
EL ENG, 192,001,MECHTRON DESIGN LAB,"FEARING, R S      ",1,5,6,5,5,2,1,0,0,0,0,0,0
EL ENG,C149,001,INTRO EMBEDDED SYS ,"SESHIA, S A       ",1,7,5,4,7,2,2,2,1,0,0,0,0
"ENE,RES", 102,001,GLOBAL ENV PROBS   ,"HARTE, J          ",8,32,12,1,17,0,0,5,0,0,0,0,1
"ENE,RES",C180,001,ECOL ECON HISTORY  ,"NORGAARD, R B     ",1,2,5,2,3,1,1,1,0,0,0,0,0
ENGIN, 007,001,INTR COMPUTER PROG ,"RECTOR, J W       ",0,161,38,14,116,17,6,45,10,4,4,2,14
ENGIN, 010,001,ENGIN DESIGN & ANAL,"AGOGINO, A M      ",0,15,10,13,2,3,0,0,1,0,0,0,0
ENGIN, 010,002,ENGIN DESIGN & ANAL,"AGOGINO, A M      ",0,12,7,8,3,0,0,2,0,0,0,0,0
ENGIN, 010,003,ENGIN DESIGN & ANAL,"SEED, R B         ",1,10,12,8,1,4,0,0,0,0,0,0,0
ENGIN, 010,004,ENGIN DESIGN & ANAL,"GUO, X            ",1,5,5,11,0,0,0,0,0,0,0,0,0
ENGIN, 028,001,BASIC ENGR DES GRPH,"LIEU, D K         ",2,13,6,5,11,4,6,13,5,0,3,0,2
ENGIN, 045,001,PROP OF MATLS      ,"RAMESH, R         ",7,12,21,14,7,0,4,2,3,0,0,0,0
ENGIN, 120,001,PRIN OF ENGR ECONOM,"ADLER, I          ",2,34,22,19,15,9,4,2,0,0,0,1,1
ENGIN, 130AC,001,ENGINEERING ETHICS ,"SENG, H W         ",1,5,4,3,2,1,1,0,0,0,0,0,0
ENGIN, 130AC,002,ENGINEERING ETHICS ,"AZEVEDO, A        ",4,7,9,6,1,0,0,0,0,0,0,0,0
ENGIN, 177,001,ADV PROGRMMNG MTLAB,"FRENKLACH, M Y    ",5,4,6,9,4,4,1,1,0,0,1,0,0
ENGIN, 190,001,TECH COMMUNICATION ,"PHILIPPI, T R     ",0,2,7,10,3,0,0,0,0,0,0,0,0
ENGIN, 190,002,TECH COMMUNICATION ,"WELSH, J          ",0,1,8,5,1,0,0,0,0,0,0,0,0
ENGIN, 190,003,TECH COMMUNICATION ,"WELSH, J          ",0,3,10,9,2,0,0,0,0,0,0,0,0
ENGIN, 190,004,TECH COMMUNICATION ,"SENG, H W         ",0,2,7,2,5,4,0,0,0,0,0,0,0
ENGIN, 190,005,TECH COMMUNICATION ,"BIBBS, C S        ",0,2,6,10,0,2,0,0,0,0,0,0,0
ENGIN, 190,006,TECH COMMUNICATION ,"BIBBS, C S        ",2,2,7,3,3,0,0,0,0,0,0,0,0
ENGIN, 190,007,TECH COMMUNICATION ,"NEVADER, A S      ",4,12,5,1,0,0,0,0,0,0,0,0,2
ENGIN, 190,008,TECH COMMUNICATION ,"KRISTEL, M P      ",0,18,2,5,0,0,0,0,0,0,0,0,0
ENGIN, 190,010,TECH COMMUNICATION ,"NEVADER, A S      ",0,13,8,1,1,0,0,0,0,0,0,0,0
ENGIN, 190,011,TECH COMMUNICATION ,"KRISTEL, M P      ",0,22,2,1,0,0,0,0,0,0,0,0,0
ENGIN, 190,012,TECH COMMUNICATION ,"JONES, S M        ",0,0,3,5,6,2,0,0,0,0,0,0,1
ENGLISH, 045A,001,LIT IN ENGLISH     ,"KNAPP, J D        ",1,8,19,15,16,8,2,2,1,0,1,0,1
ENGLISH, 045A,002,LIT IN ENGLISH     ,"NOLAN, M B        ",0,20,21,15,11,3,6,3,1,0,0,0,2
ENGLISH, 045B,001,LIT IN ENGLISH     ,"PUCKETT, K        ",0,36,27,13,17,1,0,0,0,0,0,0,1
ENGLISH, 045B,002,LIT IN ENGLISH     ,"HUTSON, R E       ",2,26,22,14,4,7,0,1,0,0,0,0,1
ENGLISH, 045C,001,LIT IN ENGLISH     ,"BLANTON, C D      ",0,47,19,13,9,5,2,3,0,0,0,0,0
ENGLISH, 045C,002,LIT IN ENGLISH     ,"GOBLE, M A        ",1,18,21,14,11,6,1,0,0,0,0,0,0
