Abbreviation,CourseNum,CCN,SectionNum,CourseDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
AGRS,10A,32194,001,Intro Ancnt Greece,Mario Telo,under,34,76,40,8,3,3,1,2,0,0,0,0,5,17,2
AGRS,130D,32726,001,The Roman Economy,J Pena,under,2,6,5,6,1,0,0,0,0,0,0,0,1,1,1
AGRS,17A,32195,001,Elem Greek Arch,Kim Shelton,under,0,6,3,6,5,0,0,4,0,1,2,0,3,15,1
AGRS,34,32197,001,Homer And Vergil,Trevor Murphy,under,0,8,4,2,3,1,0,0,0,0,0,0,1,3,0
AGRS,39B,32693,001,Graeco-Roman Comedy,Kathleen Mccarthy,under,0,4,6,3,1,0,0,0,0,0,0,0,0,2,1
AGRS,R44,32199,001,Classics Ancnt Med,Giovanni Ferrari; Trevor Murphy,under,4,32,27,8,15,3,1,1,2,0,0,0,1,0,0
AMERSTD,10,23547,001,Intro American Stdy,Christine Palmer,under,2,3,7,4,3,8,2,4,2,0,0,1,2,6,1
AMERSTD,10,33275,002,Intro American Stdy,Alexander Craghead,under,2,5,10,5,8,2,2,1,0,0,0,0,4,4,0
AMERSTD,101,30784,002,Us Cultures In Time,David Miller,under,3,7,3,3,2,0,0,0,0,0,0,0,1,0,0
AMERSTD,101,30783,001,Us Cultures In Time,Christine Palmer,under,0,10,9,3,7,8,1,4,1,1,0,1,0,0,1
AMERSTD,102,31221,004,Us Cultures/Place,Shannon Steen,under,0,4,3,0,1,4,2,1,0,0,0,0,1,0,0
AMERSTD,102AC,24562,001,Us Cultures/Place,Sarah Gold Mcbride,under,1,17,13,13,10,1,0,3,2,0,0,0,0,1,0
AMERSTD,191,15079,001,Senior Seminar,Sarah Gold Mcbride,under,0,2,3,2,2,1,0,0,0,0,0,0,0,0,0
AMERSTD,C111E,24139,001,Topics In Amer Stud,Scott Saul,under,0,8,3,1,2,1,0,0,0,0,0,0,1,0,1
AMERSTD,C171,20908,001,Amer Dsgn Land 1850,Louise Mozingo; Alan Waxman,under,0,2,4,0,2,0,0,0,0,0,0,0,1,5,0
ANTHRO,1,32637,001,Intro To Bio Anthro,Terrence Deacon,under,23,38,33,33,29,28,21,17,14,0,3,0,2,39,7
ANTHRO,1,33474,002,Intro To Bio Anthro,Ann Danis,under,9,29,2,1,1,1,1,1,0,0,0,0,2,1,0
ANTHRO,112,26016,001,Sp Topics: Bio Anth,Sabrina Agarwal,under,36,13,3,0,1,0,0,0,0,0,0,0,0,0,0
ANTHRO,122C,32414,001,Arch Centrl America,Ann Danis,under,0,43,0,5,1,0,1,0,0,0,0,0,1,1,0
ANTHRO,136A,30109,001,Museum Exh Design,Rosemary Joyce,under,12,17,2,0,1,0,2,0,0,0,1,0,0,0,0
ANTHRO,140,30104,001,Anthro Of Food,Christine Hastorf,under,4,17,3,5,8,1,1,0,1,0,0,0,0,1,0
ANTHRO,150,25566,001,Utopia: Art & P,Alexei Yurchak,under,5,8,15,6,12,9,1,0,0,0,0,0,0,1,0
ANTHRO,162,30108,001,Topics In Folklore,Elisha Suh; Ulo Valk,under,4,23,10,3,4,0,0,0,2,0,0,0,1,0,0
ANTHRO,169C,30110,001,Ling Anthr Method,William Hanks; Kirtana Mausert,under,1,4,8,3,7,0,0,0,0,0,0,0,0,1,0
ANTHRO,170,24453,001,China,Xin Liu,under,8,12,7,6,1,3,3,0,0,0,0,0,2,12,0
ANTHRO,189,30107,005,Spec Top:Soc/Cult,Karen Nakamura,under,10,12,0,0,0,0,0,0,0,0,0,0,0,1,0
ANTHRO,189,14907,001,Spec Top:Soc/Cult,Sarah Vaughn,under,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0
ANTHRO,189A,32328,002,Topics:Culture Area,Jason Price,under,1,7,11,3,1,0,0,0,1,0,0,0,0,1,0
ANTHRO,189A,33273,003,Topics:Culture Area,Daena Funahashi,under,14,6,2,1,0,0,0,0,0,0,0,0,0,0,0
ANTHRO,196,19151,002,Undergrad Sem,Laurie Wilkie,under,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTHRO,196,33161,005,Undergrad Sem,Keren Friedman Peleg,under,12,6,2,1,1,0,0,0,0,0,0,0,0,0,0
ANTHRO,196,19148,001,Undergrad Sem,Corinne Hayden,under,0,12,2,0,0,0,0,0,0,0,0,0,1,1,0
ANTHRO,196,19152,003,Undergrad Sem,Jing Ge,under,0,15,0,0,3,0,0,1,0,0,0,0,0,1,0
ANTHRO,2AC,20956,001,Intro Archaeology,Christopher Lowman,under,124,106,17,3,9,2,0,2,0,0,0,0,3,3,1
ANTHRO,3AC,20898,001,Intro Soc/Cult Ac,Brian Karl,under,64,135,73,29,23,22,8,6,4,0,1,0,1,50,4
ANTHRO,C12AC,24401,001,"Fire: Past, Present",Scott Stephens; Kent Lightfoot,under,12,29,12,10,6,3,0,2,1,0,0,0,1,15,3
ANTHRO,C147B,26595,001,Sexuality Culture,Paola Bacchetta,under,1,20,1,0,0,0,0,0,0,0,0,1,0,1,0
ANTHRO,R5B,20875,001,Reading & Comp,Mauricio Najarro; Rosemary Joyce,under,1,4,4,0,3,1,0,0,1,0,0,0,0,0,0
ANTHRO,R5B,20876,002,Reading & Comp,Julia Sizek; Rosemary Joyce,under,2,4,4,4,1,1,0,1,0,0,0,0,0,0,0
ANTHRO,R5B,20877,003,Reading & Comp,Rosemary Joyce; Maxfield Waterman,under,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
ANTHRO,R5B,32426,005,Reading & Comp,Rosemary Joyce; Carolina Talavera,under,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0
ARABIC,1A,20971,005,Elementary Arabic,Elsa Elmahdy,under,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0
ARABIC,1A,20977,001,Elementary Arabic,Nathalie Khankan,under,1,4,2,0,0,0,1,0,0,0,0,0,1,0,1
ARABIC,1A,20978,002,Elementary Arabic,Elsa Elmahdy; Doaa Atamna,under,3,5,2,0,1,0,0,0,0,0,0,0,0,2,0
ARABIC,1A,20979,003,Elementary Arabic,Amel Belguith,under,3,6,1,1,1,0,0,0,0,0,0,0,2,1,0
ARABIC,1A,20980,004,Elementary Arabic,Nathalie Khankan,under,2,6,0,0,1,0,0,1,0,0,0,0,0,1,0
ARCH,100A,20603,001,Fund Of Arch Design,William Atwood,under,0,18,16,39,28,10,2,0,0,0,0,0,3,0,0
ARCH,100C,20597,003,Arch Design Iii,Lisa Iwamoto,under,1,3,3,3,1,0,1,1,0,0,0,0,0,1,0
ARCH,100C,20594,002,Arch Design Iii,Fernando Marti; Prescott Reavis,under,0,7,1,3,2,0,0,0,0,0,0,0,0,0,0
ARCH,100C,20598,004,Arch Design Iii,Stathis Gerostathopoulos; Giovanni Betti,under,0,4,3,4,1,1,0,0,0,0,0,0,0,0,0
ARCH,100C,20722,005,Arch Design Iii,Dan Muntean,under,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0
ARCH,100C,20731,006,Arch Design Iii,Keith Plymale,under,0,6,2,2,3,1,0,0,0,0,0,0,0,0,0
ARCH,100C,20817,007,Arch Design Iii,Mia Zinni,under,0,5,2,3,0,2,0,0,0,0,0,0,1,0,0
ARCH,102A,32818,002,Capstone Prep Sem,Ronald Rael,under,0,5,2,5,0,3,0,0,0,0,0,0,0,0,0
ARCH,112,32509,001,The Social Life Of,Stathis Gerostathopoulos,under,1,23,11,11,3,0,0,0,1,0,0,0,0,0,0
ARCH,11A,20633,001,Intro Vis Rep Draw,David Orkand,under,0,22,13,10,8,8,4,0,0,1,0,0,1,0,0
ARCH,130,20621,001,Intr Arch Des Th/Cr,C Crysler,under,9,30,19,9,12,6,2,2,1,0,2,0,0,0,0
ARCH,142,20720,001,Sustainability Coll,Gail Brager,under,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2
ARCH,150,20626,001,Intro To Structures,Andrew Rastetter,under,3,15,17,12,15,12,2,6,2,0,2,0,2,0,0
ARCH,169,15092,002,Spec Top Const Mat,Dana Buntrock,under,0,1,4,1,2,0,0,0,0,0,0,0,0,2,0
ARCH,170A,20614,001,"Hist, Arch&Urbanism",Andrew Shanken; Thomas Oommen; Minhae Roth; Erica Vinson,under,0,19,49,18,24,8,3,3,0,0,0,0,3,1,2
ARCH,177,20783,001,California Architec,Margaret Crawford,under,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0
ARMENI,1A,20997,001,Intro Armenian,Myrna Douzjian,under,2,5,2,1,2,0,0,0,0,0,0,0,0,3,0
ART,102,20994,001,Adv Ptng R&M,Indira Morre,under,6,12,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,103,24258,101,Adv Pntng Portrait,Felicita Norris,under,2,10,3,0,1,1,0,0,0,0,1,0,0,0,0
ART,116,25084,001,Anc.Pigmts&Cont Drw,Craig Nagasawa,under,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,118,23582,101,Adv Draw Figure,Indira Morre,under,6,12,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,119,20988,001,Gpca,Sholeh Asgary,under,5,7,6,0,0,1,0,0,0,0,0,0,0,0,0
ART,12,20989,002,Drawing: Fdns,Kara Maria Sloat,under,1,8,3,2,1,0,0,0,0,0,0,0,0,1,0
ART,12,20993,001,Drawing: Fdns,Craig Nagasawa,under,0,10,0,0,1,0,0,0,1,0,0,0,0,1,0
ART,120,32461,001,Adv Prntmg Intaglio,Randy Hussong,under,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,13,20996,001,Painting: Fdns,Fred Dewitt,under,5,8,0,0,0,0,0,0,0,0,0,0,0,2,1
ART,132,23583,001,Adv Ceramcs Methods,Nicki Green,under,1,11,3,0,1,0,0,0,0,0,0,0,0,0,0
ART,133,32462,001,Adv Sculpt Material,Brody Reiman,under,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0
ART,14,20990,001,Sculpture: Fdns,Genevieve Quick,under,0,6,9,3,0,0,0,0,0,0,0,0,0,1,0
ART,15,20991,001,Ceramics: Fdns,Emma Logan,under,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0
ART,15,33015,002,Ceramics: Fdns,Nicki Green,under,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0
ART,16,20992,001,Prnt:Rlf/Int:Fdns,Randy Hussong,under,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
ART,160,24245,001,Spec Topics Vis Std,Kenyatta Hinkle,under,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,163,32635,001,Social Practice: Critical Site,Stephanie Syjuco,under,0,15,2,0,0,1,1,0,0,0,0,0,0,0,0
ART,171,32463,001,Video Projects,Asma Kazmi,under,6,11,0,0,1,0,0,0,0,0,0,0,0,1,0
ART,173,20983,001,Electro-Crafting,Christopher Kubick,under,5,14,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,184,32464,001,Jr Seminar,Brody Reiman,under,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0
ART,185,23729,002,Sn Projects,Asma Kazmi,under,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ART,185,23584,001,Sn Projects,Stephanie Syjuco,under,0,12,3,4,0,0,0,0,0,0,0,0,0,0,0
ART,198,34217,002,Directed Group Stdy,Greg Niemeyer,under,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
ART,21,20995,001,Digital Photo: Fdns,Arielle Rebek,under,0,4,8,2,0,0,0,0,0,0,0,0,0,0,0
ART,26,26627,001,Moving Image: Fdns,Leila Weefur,under,4,7,3,0,0,0,0,0,0,0,0,0,0,2,0
ART,8,20999,001,Intro Vis Thinking,Anne Walsh,under,52,38,3,4,1,1,0,0,0,0,0,0,0,0,1
ART,W23AC,26568,001,Data Arts,Greg Niemeyer,under,0,40,3,1,2,0,0,0,0,0,0,0,1,11,0
ASAMST,128AC,21010,001,Muslims In America,Hatem al-Bazian; Kristin George; Taliah Mirmalek; Nilam Faqhir,under,122,22,11,0,2,0,0,0,0,0,0,0,1,14,0
ASAMST,138,25869,001,Topics Asn Pop Cult,Hannah Michell,under,13,11,8,4,1,1,0,0,1,0,0,0,0,2,0
ASAMST,141,24800,001,Law In Asam Commun,Michael Chang,under,0,7,8,4,0,0,0,0,0,0,0,0,0,3,0
ASAMST,143AC,23550,001,As Am Health,Winston Tseng,under,16,24,3,0,0,0,0,0,0,0,0,0,0,1,0
ASAMST,146,23651,001,Asian Amer & Ed,Lisa Hirai Tsuchitani,under,0,12,11,2,2,1,0,0,0,0,0,0,2,0,1
ASAMST,150,24536,001,Asian Amer Families,Keiko Yamanaka,under,0,25,3,3,3,0,0,0,0,0,0,0,0,2,0
ASAMST,198,21051,003,Superv Group Study,Lisa Hirai Tsuchitani,under,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2
ASAMST,R2A,23744,001,Reading&Composition,Khatharya Um; David Pham,under,0,4,8,1,2,0,0,0,0,1,0,0,1,0,0
ASAMST,W20AC,24231,001,As Am Comm Race Rel,Harvey Dong,under,0,101,10,1,3,0,1,0,2,0,0,0,2,25,0
ASTRON,120,21070,001,Opt & Ir Astro,Gaspard Duchene; Jacob Pilawa,under,3,4,1,4,1,3,1,2,0,0,0,0,0,0,0
ASTRON,160,21083,001,Stellar Physics,Raffaella Margutti,under,9,5,7,2,3,4,3,1,4,1,1,1,2,2,3
ASTRON,198,21088,001,Directed Group Stdy,Jessica Lu,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2
ASTRON,7A,21090,001,Intro Astrophysics,Courtney Dressing,under,2,16,18,7,4,12,2,5,0,0,0,1,8,10,7
ASTRON,98,21027,001,Directed Group Stdy,Daniel Kasen,under,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2
ASTRON,98,21028,002,Directed Group Stdy,Jessica Lu,under,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4
BANGLA,1A,31147,001,Intro Bengali,Abhijeet Paul,under,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,10,27552,001,Intro/Biomed Engin,Terry Johnson,under,0,270,19,3,6,2,4,1,3,1,0,0,5,13,0
BIO ENG,100,28841,001,Ethics In Sci & Eng,Dorian Liepmann,under,20,84,19,9,2,1,0,0,0,0,0,0,0,6,0
BIO ENG,103,28038,001,Engineering Molecul,Gerard Marriott,under,10,64,14,8,10,0,2,0,0,0,0,0,0,0,0
BIO ENG,105,28423,001,Engineering Devices,Moriel Vandsburger,under,1,36,11,5,1,0,1,0,1,0,0,0,0,0,0
BIO ENG,114,28675,001,Cell Engineering,Irina Conboy,under,2,14,32,13,4,0,0,0,0,0,0,0,0,2,0
BIO ENG,115,28682,001,Tissue Engineering,Michael Conboy; Irina Conboy,under,1,20,12,8,0,1,0,0,0,0,0,0,1,0,0
BIO ENG,121,28349,001,Biomems & Med D,Aaron Streets,under,0,5,5,3,11,7,4,2,0,0,0,0,0,0,0
BIO ENG,121L,32137,001,Biomems Bionano Lab,Seyed Erfan Ghazimirsaeed; Iain Clark,under,0,6,3,4,1,0,1,0,0,0,0,0,0,0,0
BIO ENG,124,27607,001,Basic Prin Drug,Niren Murthy; Teena Bajaj,under,1,40,15,0,0,0,0,0,0,0,0,0,0,2,0
BIO ENG,134,28177,001,Genetic Design Auto,John Anderson,under,0,7,14,4,3,3,0,1,2,0,0,0,3,0,0
BIO ENG,147,32059,001,Prin Of Syn Bio,Adam Arkin,under,3,5,4,2,2,0,1,0,0,0,0,0,0,0,0
BIO ENG,150,28831,001,Intro To Bio &,Seung-Wuk Lee,under,9,10,0,10,11,1,1,2,0,0,0,0,1,1,0
BIO ENG,168L,28688,001,Prac Lt Microscopy,Daniel Fletcher,under,1,3,4,3,1,1,1,0,0,0,0,0,0,2,0
BIO ENG,190,32068,002,Special Top In Bioe,Patrick Hsu,under,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0
BIO ENG,192,19188,001,Sr Design Project,Amy Herr,under,0,27,5,0,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,196,14116,016, Underg Des Res,Dorian Liepmann,under,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,196,14108,001, Underg Des Res,John Anderson,under,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,26,28148,001,Intro To Bioeng,Hayley Lam,under,0,0,0,0,0,0,0,0,0,0,0,0,0,292,3
BIO ENG,C106A,28206,001,Intro To Robotics,Yi Ma; Koushil Sreenath; Jaeyun Seo; Jay Monga; Josephine Koe,under,0,4,3,2,0,0,0,1,0,0,0,0,0,0,0
BIO ENG,C118,32758,001,Biolog Perf Mats,Kevin Healy,under,2,3,0,2,5,1,0,0,0,0,0,0,0,0,0
BIO ENG,C131,28615,001,Intro Comp Molecula,Ian Holmes,under,10,9,9,2,3,5,0,1,1,0,0,0,0,3,0
BIO ENG,C157,28826,001,Nanomedicine,Phillip Messersmith,under,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0
BIO ENG,C165,28389,001,Med Img Sig & S,Steven Conolly,under,3,0,1,1,3,2,0,0,0,0,0,0,0,0,0
BIOLOGY,1A,21175,001,General Biology Lec,Michael Meighan; Erol Kepkep; Matthew Welch; Randy Schekman; Krishna Niyogi,under,2,107,89,54,117,27,36,21,28,2,4,0,2,16,8
BIOLOGY,1AL,21162,001,General Biology Lab,Michael Meighan; Erol Kepkep; William Sha,under,0,210,131,83,47,13,3,3,4,0,1,0,4,9,3
BIOLOGY,1B,21163,001,General Biology,Brett Boltz; Bruce Baldwin; Joshua Povich; John Huelsenbeck; Caroline Williams,under,7,78,91,84,78,75,70,45,24,28,32,0,7,5,7
BUDDSTD,C115,32459,001,Budd/Cult Jpn,Mark Blum; William Stewart,under,3,6,3,2,1,1,0,1,0,0,0,0,0,5,0
BUDDSTD,C50,21101,001,Intro To Buddhism,Robert Sharf,under,4,10,6,3,3,0,3,1,0,0,0,0,0,10,4
CELTIC,138,29987,001,Irish Literature,Thomas Walsh; Dylan Cooper,under,1,12,1,0,1,0,0,1,0,0,0,0,0,3,0
CELTIC,15,29984,001,Elem Modern Irish,Dylan Cooper,under,1,7,3,0,0,2,0,0,0,0,0,0,1,0,0
CELTIC,168,23624,001,Celtic Mythology,Myriah Williams,under,0,3,7,2,2,3,2,0,3,0,0,0,0,8,2
CELTIC,70,21181,001,World Of The Celts,Myriah Williams,under,7,7,5,4,3,0,1,1,0,1,0,1,1,3,1
CELTIC,R1B,21183,001,Voices/Celtic World,Zachary Johnson,under,1,12,2,1,0,1,0,0,0,0,0,0,0,0,0
CELTIC,R1B,21184,002,Voices/Celtic World,Thomas Walsh; Dylan Cooper,under,0,8,5,3,0,0,0,0,0,0,0,0,2,0,0
CHEM,103,20391,001,Inorg Chem Bio,Michelle Chang; Luke Elissiry; Nicholas Katzer,under,2,15,8,9,7,7,8,5,0,0,0,0,0,3,0
CHEM,104A,20418,001,Adv Inorganic Chem,Jonathan Rittle; Nicholas Ciolkowski; Paul Rathke,under,5,10,15,15,11,7,8,8,9,0,3,0,1,0,0
CHEM,105,20532,001,Instrumen Analysis,Evan Williams,under,3,7,5,3,8,4,3,3,3,0,1,0,2,0,0
CHEM,120A,20397,001,Physical Chemistry,K Whaley; Oskar Leimkuhler; Oufan Zhang; Wendy Billings,under,4,10,8,10,10,7,2,5,0,0,4,0,1,0,0
CHEM,120B,20393,001,Physical Chemistry,Daniel Neumark; Martin DeWitt; Megan Asplund; Richard Kang; Bokang Hou,under,5,29,7,6,38,6,4,22,8,0,4,0,0,0,1
CHEM,121,33116,001,Intro To Comp Chem,Phillip Geissler; Daniel Weinberg,under,2,11,0,1,2,0,1,1,0,0,0,0,0,0,0
CHEM,125,20387,001,Phys Chem Lab,Stephen Leone,under,3,13,6,6,3,2,2,1,0,0,0,0,1,0,1
CHEM,12A,20492,001,Organic Chemistry,Alanna Schepartz; Charis Roberts,under,9,55,14,36,48,29,7,14,6,0,1,0,2,2,0
CHEM,135,20394,001,Chemical Biology,Anne Baranger; Margot Meyers; Ethan Toriki; Jonathan Giudice,under,4,25,21,11,17,19,11,9,8,0,6,0,1,0,2
CHEM,196,11159,002,Special Lab Study,John Arnold; Korshid Tarin,under,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0
CHEM,198,20430,001,Directed Group Stdy,Kurt Vollhardt,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2
CHEM,198,34009,004,Directed Group Stdy,Alexis Shusterman,under,0,0,0,0,0,0,0,0,0,0,0,0,0,71,7
CHEM,1A,20295,001,General Chemistry,Kristie Boering; Eric Neuscamman; Lydia Boike; Natalie Johnson; Ryan Reynolds,under,11,68,68,46,56,46,39,36,28,0,33,0,28,6,7
CHEM,1A,20296,002,General Chemistry,Kristie Boering; Eric Neuscamman; Lydia Boike; Natalie Johnson; Ryan Reynolds,under,11,80,85,66,59,37,33,38,32,0,19,0,29,19,10
CHEM,1A,20297,003,General Chemistry,Kristie Boering; Eric Neuscamman; Lydia Boike; Natalie Johnson; Ryan Reynolds,under,7,75,73,43,44,29,37,33,37,0,36,0,21,19,14
CHEM,1AL,20341,001,General Chem Lab,Michelle Douskey; Natalie Johnson; Gabriela Cazares,under,12,260,62,19,45,19,8,10,8,0,0,0,20,2,2
CHEM,1AL,20487,002,General Chem Lab,Michelle Douskey; Natalie Johnson; Gabriela Cazares,under,10,236,33,35,33,10,4,10,4,0,0,0,15,5,2
CHEM,1AL,20488,003,General Chem Lab,Michelle Douskey; Natalie Johnson; Gabriela Cazares,under,7,192,26,26,31,11,6,7,6,0,0,0,12,4,2
CHEM,24,32723,001,Freshman Seminar,Daniel Nomura,under,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0
CHEM,32,20519,001,Prep For Gen Chem,Debjani Roy; Patrick Ginther; Sunnie Kong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5
CHEM,32,20520,002,Prep For Gen Chem,Debjani Roy; Patrick Ginther; Sunnie Kong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,60,13
CHEM,3A,20395,001,Chem Struct React,Maryann Robak; Michael Trinh; Logan Tenney; Kat Muloma; Matthew Hernandez; Maria Fonseca Guzman; Izzi Piper; Ethan Pezoulas; Kam Yun Li,under,13,25,20,16,26,16,14,31,25,0,9,0,29,5,8
CHEM,3A,20396,002,Chem Struct React,Maryann Robak; Michael Trinh; Logan Tenney; Kat Muloma; Matthew Hernandez; Maria Fonseca Guzman; Izzi Piper; Ethan Pezoulas; Kam Yun Li,under,16,34,25,36,28,27,17,28,44,0,4,0,42,2,13
CHEM,3AL,20412,001,Organic Chem Lab,Alexis Shusterman,under,0,159,59,5,9,5,0,1,0,0,0,0,5,5,2
CHEM,3AL,20413,002,Organic Chem Lab,Alexis Shusterman,under,0,192,76,3,0,3,2,0,0,0,0,0,6,1,2
CHEM,3B,20352,001,Chem Struct React,Peter Marsden; Kristen Gardner; Vincent Maddi; Andrew Smith; Owen Tuck; Hannah Martin; Kate Dolph; Veronica Stafford,under,39,107,29,31,25,17,7,16,10,0,0,0,35,4,6
CHEM,3B,20353,002,Chem Struct React,Peter Marsden; Kristen Gardner; Vincent Maddi; Andrew Smith; Owen Tuck; Hannah Martin; Kate Dolph; Veronica Stafford,under,22,71,23,25,13,14,12,11,4,0,0,0,18,3,6
CHEM,3BL,20368,001,Organic Chem Lab,Alexis Shusterman,under,0,137,102,35,15,9,3,1,1,0,0,0,6,1,1
CHEM,3BL,20369,002,Organic Chem Lab,Alexis Shusterman,under,0,106,75,30,21,3,0,3,1,0,0,0,5,2,3
CHEM,4A,20384,001,Gen Chm Quant Analy,Ke Xu; Michael Werner Zuerch; Sonja Bumann,under,6,20,27,39,40,27,20,15,10,2,1,0,2,6,2
CHEM,98,20421,004,Directed Group Stdy,Alexis Shusterman,under,0,0,0,0,0,0,0,0,0,0,0,0,0,56,7
CHEM,C110L,20423,001,Biochem & Molbi,Isabelle Le Blanc; Andreas Martin,under,4,7,2,3,1,1,0,0,0,0,0,0,0,0,0
CHEM,C130,20398,001,Biophysical Chem,John Kuriyan,under,4,2,2,0,0,3,1,1,0,0,0,0,1,1,0
CHEM,C150,33131,001,Intr Materials Chem,Daniel Bediako; Matthew Erodici,under,0,5,2,1,1,1,0,0,0,0,0,0,0,0,0
CHEM,C191,20570,001,Quant Inf Sci Techn,Hartmut Haeffner; Joseph Broz; Juan Carlos Carrasco Martinez,under,2,3,4,0,1,0,0,0,0,0,0,0,2,2,0
CHEM,H194,11457,003,Honors Research,Maura Daly; John Arnold; Korshid Tarin,under,5,17,1,0,0,0,0,0,0,0,0,0,0,0,0
CHICANO,130,21190,001,Mex Chic Art Hist,Jesus Barraza,under,13,19,6,0,0,1,0,0,0,0,0,0,0,2,0
CHICANO,135B,24031,001,Contemp Latino Film,Raymond Telles; Abraham Ramirez,under,6,60,14,6,2,0,1,0,0,0,0,0,0,0,0
CHICANO,141,26337,001,Chicana Fem Writers,Laura Perez,under,3,10,7,3,0,1,0,1,2,0,0,0,0,0,1
CHICANO,159,21188,001,Mexican Immigration,Pablo Gonzalez,under,15,30,1,1,1,0,0,0,0,0,0,0,0,0,0
CHICANO,161,24020,001,Central Amer People,Enrique Lima,under,0,7,5,2,3,0,0,0,1,0,0,1,0,1,0
CHICANO,163,31050,001,Caribbean Migration,Ramon Grosfoguel,under,7,5,3,4,3,0,0,0,0,0,0,0,0,4,0
