Abbreviation,CourseNum,CCN,SectionNum,CourseDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
ANTHRO,C119A,27153,001,"Hlth, Med, Soc,Env",Ryan Whitacre,under,4,12,0,2,0,0,0,0,0,0,1,0,0,1,0
ANTHRO,R5B,20865,001,Reading & Comp,Rosemary Joyce; Philip Balboni,under,3,7,8,1,1,0,0,0,0,0,0,0,0,0,0
ANTHRO,R5B,20866,002,Reading & Comp,Rosemary Joyce; Justin Greene,under,1,6,9,3,1,0,0,0,1,0,0,0,0,0,0
ANTHRO,R5B,30744,005,Reading & Comp,Rosemary Joyce; Arpita Roy,under,1,8,0,1,7,2,0,1,0,0,0,0,0,0,0
ANTHRO,R5B,26179,004,Reading & Comp,Caylee Hong; Rosemary Joyce,under,0,18,0,0,1,0,0,0,0,0,0,0,1,0,0
ARABIC,100A,20950,001,Advanced Arabic,Haitham Mohamed,under,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0
ARABIC,115A,31199,001,Colloquial Arabic,Amel Belguith,under,2,4,1,0,0,0,0,0,0,0,0,0,0,4,0
ARABIC,1A,20943,004,Elementary Arabic,Nathalie Khankan,under,7,2,2,0,1,0,0,0,0,0,0,0,0,0,1
ARABIC,1A,20946,001,Elementary Arabic,Amel Belguith,under,1,5,3,0,0,0,0,0,1,0,0,0,1,3,0
ARABIC,1A,20947,002,Elementary Arabic,Haitham Mohamed,under,3,4,5,0,1,3,0,0,0,0,0,0,0,0,0
ARABIC,1A,20948,003,Elementary Arabic,Nathalie Khankan,under,2,6,1,0,0,0,0,1,0,0,0,0,0,2,0
ARABIC,20A,20944,001,Intermediate Arabic,Haitham Mohamed,under,2,5,3,0,0,0,0,0,0,0,0,0,0,2,0
ARABIC,20A,20945,002,Intermediate Arabic,Elsa Elmahdy,under,0,2,1,2,0,1,0,0,1,0,1,0,0,3,1
ARCH,100A,20584,001,Fund Of Arch Design,Andrew Atwood,under,0,18,25,33,25,7,3,1,0,0,0,0,0,0,0
ARCH,100C,20578,004,Arch Design Iii,Mark Anderson,under,2,6,3,1,1,0,0,0,0,0,0,0,0,0,0
ARCH,100C,20694,006,Arch Design Iii,Clark Thenhaus,under,2,7,2,1,2,0,0,0,1,0,0,0,0,0,0
ARCH,100C,20579,005,Arch Design Iii,Keith Plymale,under,0,7,3,1,1,1,0,0,0,0,0,0,0,0,0
ARCH,100C,20699,007,Arch Design Iii,Jasmit Rangr,under,0,4,4,1,4,1,1,0,0,0,0,0,0,0,0
ARCH,100C,20768,008,Arch Design Iii,Maria Paz de Moura Castro King,under,0,5,4,2,1,1,0,1,0,0,0,0,0,0,0
ARCH,100C,20831,009,Arch Design Iii,Aaron Forrest,under,0,4,5,2,1,1,0,0,0,0,0,0,1,0,0
ARCH,100C,33738,10,Arch Design Iii,Myrna Ayoub,under,0,2,1,4,2,1,0,2,0,0,0,0,0,0,0
ARCH,102A,20580,001,Capstone Prep Sem,Catherine Covey,under,0,6,5,2,0,1,0,0,0,0,0,0,1,0,0
ARCH,112,20793,001,The Social Life Of,Alec Stewart,under,5,17,11,7,7,4,0,0,0,0,0,0,0,0,0
ARCH,11A,20613,001,Intro Vis Rep Draw,David Orkand,under,0,22,18,13,12,6,4,0,2,0,0,0,0,1,0
ARCH,130,20602,001,Intr Arch Des Th/Cr,C Crysler,under,15,33,12,11,8,1,0,1,0,0,0,0,1,1,0
ARCH,142,20692,001,Sustainability Coll,Gail Brager,under,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1
ARCH,150,20607,001,Intro To Structures,Andy Rastetter,under,7,28,10,12,12,6,10,4,5,0,0,0,1,0,0
ARCH,170A,20595,001,"Hist, Arch&Urbanism",Andy Shanken; Liang Shui; Shuyue Chen; Shelby Kendrick,under,0,86,41,5,2,2,3,0,1,0,0,0,1,0,1
ARMENI,1A,20964,001,Intro Armenian,Myrna Douzjian,under,1,8,0,1,2,0,0,1,0,1,0,0,2,2,0
ART,102,20961,001,Adv Ptng R&M,Indira Morre,under,2,11,5,1,0,0,0,0,0,0,0,0,0,0,0
ART,103,23600,001,Adv Pntng Portrait,Felicita Norris,under,3,11,1,0,5,0,0,0,0,0,0,0,0,0,0
ART,116,24150,001,Anc.Pigmts&Cont Drw,Craig Nagasawa,under,5,11,0,0,0,1,1,0,0,0,0,0,0,0,0
ART,118,23128,001,Adv Draw Figure,Indira Morre,under,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0
ART,119,20956,001,Gpca,Asma Kazmi,under,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,119,27156,002,Gpca,Sholeh Asgary,under,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ART,12,20960,001,Drawing: Fdns,Craig Nagasawa,under,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0
ART,13,20963,001,Painting: Fdns,Fred Dewitt,under,4,10,2,1,0,0,1,0,0,0,0,0,1,0,0
ART,132,23129,001,Adv Ceramcs Methods,Sahar Khoury,under,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0
ART,133,25476,001,Adv Sculpt Material,Brody Reiman,under,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,136,26743,001,Adv Sculpt: Rad Wea,Stephanie Syjuco,under,2,9,3,0,0,0,0,0,0,0,0,0,1,0,0
ART,14,20957,001,Sculpture: Fdns,Genevieve Quick,under,0,7,6,0,1,0,0,0,0,0,0,0,0,0,0
ART,15,20958,001,Ceramics: Fdns,Emma Logan,under,0,17,0,0,0,0,0,2,0,0,0,0,0,0,0
ART,16,20959,001,Prnt:Rlf/Int:Fdns,Emily Gui,under,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
ART,160,32616,002,Spec Topics Vis Std,Luanne Redeye,under,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0
ART,160,32615,001,Spec Topics Vis Std,NIC Kay,under,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0
ART,160,32617,003,Spec Topics Vis Std,Darian Longmire,under,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0
ART,163,25516,001,Social Practice: Critical Site,Jill Miller,under,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,180,26764,001,Advanced Digital Ph,Bec Imrich,under,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0
ART,185,23130,001,Sn Projects,Brody Reiman,under,3,8,1,2,0,1,0,0,0,0,0,0,0,0,0
ART,185,23234,002,Sn Projects,Anne Walsh,under,3,8,1,1,0,0,0,0,0,0,0,0,0,0,0
ART,199,17150,005,Superv Indep Study,Indira Morre,under,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
ART,199,17152,007,Superv Indep Study,Ronald Rael,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
ART,21,20962,001,Digital Photo: Fdns,Amy Elkins,under,3,9,1,0,1,0,0,0,0,0,0,0,0,0,0
ART,25,32715,001,Graphic Novel: Fdns,Gaia WXYZ,under,4,9,3,0,0,0,0,0,0,0,0,0,2,0,0
ART,26,24927,001,Moving Image: Fdns,Jeremy Mores McWreath,under,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0
ART,8,20966,001,Intro Vis Thinking,Al An deSouza,under,9,27,12,1,3,0,0,0,0,0,0,0,0,0,0
ASAMST,125,25569,001,Issues Of Se Asians,Khatharya Um,under,0,2,2,4,2,2,4,0,0,0,0,0,0,0,1
ASAMST,128AC,20968,001,Muslims In America,Hatem Albazian,under,19,181,4,0,0,2,0,0,0,0,0,0,0,4,0
ASAMST,138,24501,001,Topics Asn Pop Cult,Hannah Michell,under,5,18,12,2,2,0,1,0,0,0,0,0,0,1,0
ASAMST,143AC,23104,001,As Am Health,Winston Tseng,under,11,20,3,0,0,0,0,0,0,0,0,0,0,4,0
ASAMST,145AC,23978,001,Politics/Pub Policy,Michael Chang,under,0,11,11,3,1,0,0,0,0,0,0,0,0,9,0
ASAMST,146,23178,001,Asian Amer & Ed,Lisa Hirai Tsuchitani,under,0,14,5,4,1,2,0,0,0,0,0,0,0,4,0
ASAMST,172,20995,001,Asian Amer Lit,Fae Myenne Ng,under,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0
ASAMST,173,31010,001,Creative Writing,Fae Myenne Ng,under,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASAMST,197,15947,001,Field Study,Lok Siu; Miya Sommers,under,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
ASAMST,197,15952,006,Field Study,Harvey Dong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
ASAMST,20AC,23169,001,As Am Comm Race Rel,Harvey Dong,under,3,103,7,0,2,0,0,1,0,0,0,0,0,16,4
ASAMST,20C,32566,002,Cultural Politics,Andrew Leong,under,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ASAMST,R2A,23244,001,Reading&Composition,Lok Siu; Lisa Ng,under,11,2,2,1,0,1,0,0,0,0,0,0,0,0,0
ASTRON,120,21009,001,Opt & Ir Astro,Emma Born; Alan Chew,under,0,9,10,4,3,0,1,0,0,0,0,0,1,0,0
ASTRON,160,21012,001,Stellar Physics,Raffaella Margutti,under,2,4,6,11,11,9,2,3,4,0,0,0,2,2,1
ASTRON,7A,21015,001,Intro Astrophysics,Courtney Dressing,under,9,22,11,11,6,5,4,7,3,1,3,0,4,13,9
ASTRON,98,20978,002,Directed Group Stdy,Wenbin Lu,under,0,0,0,0,0,0,0,0,0,0,0,0,0,56,9
ASTRON,98,24267,003,Directed Group Stdy,Eugene Chiang,under,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2
ASTRON,C10,25993,001,General Astronomy,Alexei Filippenko; Daniel Brethauer,under,47,120,39,40,59,27,10,25,10,2,4,1,8,328,25
BANGLA,101A,31417,001,Intermed Bengali,Rebecca Whittington,under,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,10,27973,001,Intro/Biomed Engin,Dorian Liepmann; Iain Clark,under,12,233,15,7,3,2,3,1,0,0,0,0,3,8,0
BIO ENG,100,28947,001,Ethics In Sci & Eng,Teresa Head-Gordon,under,39,58,19,9,9,0,1,2,1,0,0,0,3,4,0
BIO ENG,102,29195,001,Biomech Anal & Dsgn,Mohammad Kaazem Pur Mofrad,under,1,7,3,6,6,6,6,6,5,1,2,1,1,0,0
BIO ENG,103,29204,001,Engineering Molecul,Derfogail Delcassian; Matthew Rosenwasser,under,8,27,21,21,11,4,3,0,0,0,0,0,0,1,0
BIO ENG,114,28841,001,Cell Engineering,Irina Conboy,under,14,38,5,3,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,115,28848,001,Tissue Engineering,Michael Conboy; Irina Conboy,under,8,33,7,2,2,0,0,0,0,0,0,0,0,0,0
BIO ENG,121,28640,001,Biomems & Med D,Aaron Streets,under,0,5,9,10,7,7,7,2,1,0,0,0,0,0,0
BIO ENG,124,28028,001,Basic Prin Drug,Niren Murthy; Danya Chowdhury,under,26,0,26,7,1,0,0,0,0,0,0,0,0,1,0
BIO ENG,134,28498,001,Genetic Design Auto,Chris Anderson,under,0,5,4,2,1,3,3,0,1,0,0,0,2,1,0
BIO ENG,147,29078,001,Prin Of Syn Bio,Adam Arkin,under,0,2,4,3,3,1,0,1,0,0,0,0,0,2,0
BIO ENG,148,28835,001,Bio Chem Syn Bio,John Dueber; Naveed Ziari,under,5,6,10,5,5,4,0,1,0,0,0,0,0,1,0
BIO ENG,150,28942,001,Intro To Bio &,Seung-Wuk Lee,under,8,9,0,11,12,0,2,3,0,0,0,0,0,0,0
BIO ENG,168L,28854,001,Prac Lt Microscopy,Daniel Fletcher,under,1,8,9,0,2,0,0,0,1,0,0,0,0,0,0
BIO ENG,196,14138,016, Underg Des Res,Dorian Liepmann,under,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,196,14130,001, Underg Des Res,Chris Anderson,under,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,26,28474,001,Intro To Bioeng,Phillip Messersmith,under,0,0,0,0,0,0,0,0,0,0,0,0,0,256,6
BIO ENG,C118,29104,001,Biolog Perf Mats,Kevin Healy,under,2,5,1,3,2,0,1,0,0,0,0,0,0,0,0
BIO ENG,C119,29345,001,Orthop Biomech,Tony Keaveny,under,0,1,1,3,3,0,2,0,1,0,0,0,1,0,0
BIO ENG,C149,33711,001,Functional Genomics,Liana Lareau,under,3,12,4,0,1,0,0,0,0,0,0,0,0,3,0
BIO ENG,C165,28666,001,Med Img Sig & S,Steven Conolly,under,1,2,1,2,1,2,0,0,0,0,0,0,0,1,0
BIO ENG,H194,14255,016,Hon Undergrad Res,Dorian Liepmann,under,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0
BIOLOGY,1A,21088,001,General Biology Lec,Michael Meighan; Erol Kepkep; Matthew Welch; Krishna Niyogi; Lorenzo Lones,under,69,66,61,36,72,35,39,38,25,22,8,9,7,2,1
BIOLOGY,1AL,21075,001,General Biology Lab,Michael Meighan; Erol Kepkep; Lorenzo Lones,under,55,291,90,68,27,11,6,0,0,0,0,0,3,6,0
BIOLOGY,1B,21076,001,General Biology,Brett Boltz; Cindy Looy; Charles Marshall; Caroline Williams; Michal Shuldman,under,44,133,110,98,88,52,38,24,25,11,8,0,7,3,1
BOSCRSR,117A,21017,001,Con Bosn/Croat/Serb,Antje Postema,under,0,9,0,0,1,0,0,0,0,0,0,0,0,1,0
BUDDSTD,150,30825,001,Buddhist Art S Asia,Sonali Dhingra,under,0,5,2,4,3,0,0,0,0,0,0,0,0,2,0
BUDDSTD,C115,30817,001,Budd/Cult Jpn,Mark Blum,under,1,1,1,3,1,0,2,1,1,0,0,0,0,6,0
BUDDSTD,C116,32154,001,Buddhism In China,Xiaoming Hou,under,3,4,6,0,0,1,0,0,0,0,0,0,0,0,0
BUDDSTD,C158,32153,001,Intro Buddhist Phil,Roy Tzohar,under,1,4,3,2,2,0,0,0,0,0,0,0,0,0,0
BUDDSTD,C50,21021,001,Intro To Buddhism,Robert Sharf,under,10,17,8,4,4,1,2,0,0,0,0,2,2,11,0
CATALAN,101,23665,001,Adv Catalan,Ana Belen Redondo Campillos,under,3,3,6,0,0,0,0,0,0,0,0,0,0,3,0
CELTIC,139,30723,001,Irish Literature,Matthew Shelton,under,0,2,2,1,0,0,0,0,1,0,0,0,1,2,1
CELTIC,15,30649,001,Elem Modern Irish,Matthew Shelton,under,0,3,2,0,1,0,0,0,0,0,1,0,0,3,0
CELTIC,70,21094,001,World Of The Celts,Myriah Williams,under,5,3,4,2,2,0,2,2,0,3,1,1,2,3,0
CELTIC,R1B,21097,002,Voices/Celtic World,Zachary Johnson,under,0,9,7,0,1,0,0,0,0,0,0,0,0,0,0
CHEM,102,20526,001,Foundations Of Disc,Katie Blackford,under,13,18,5,0,0,0,0,0,0,0,0,0,0,1,0
CHEM,103,20320,001,Inorg Chem Bio,Michelle Chang; Timothy Stovall,under,8,25,16,20,11,4,0,0,0,0,0,0,0,0,0
CHEM,104A,20347,001,Adv Inorganic Chem,Jonathan Rittle; Magan Powell; Robert Carter,under,5,17,9,9,16,12,13,7,4,0,1,0,1,1,0
CHEM,105,20446,001,Instrumen Analysis,Evan Williams,under,4,7,6,3,5,0,5,4,2,0,1,0,0,0,0
CHEM,115,20454,001,Organic Chemistry,Christopher Chang,under,4,10,1,1,0,0,1,0,0,0,0,0,0,0,0
CHEM,120A,20326,001,Physical Chemistry,Eran Rabani; Tommy Lin; Bokang Hou; Trine Quady,under,13,19,15,12,16,10,5,2,2,0,0,0,0,0,0
CHEM,120B,20322,001,Physical Chemistry,Daniel Neumark; Vivian Wall; Rohit Rana; Songela Chen; Stephen Jon Quiton,under,5,22,7,17,27,20,8,16,7,0,1,0,1,1,0
CHEM,125,20316,001,Phys Chem Lab,Stephen Leone,under,6,8,7,4,5,2,2,1,1,0,0,0,1,0,0
CHEM,12A,20415,001,Organic Chemistry,Alanna Schepartz; Ruby Kharod,under,11,37,30,41,32,20,13,15,10,0,2,0,8,0,1
CHEM,135,20323,001,Chemical Biology,Anne Baranger; Leah Roe; Melissa Lim; William Rackear,under,9,26,25,18,21,7,7,7,8,0,3,0,3,4,2
CHEM,196,11204,002,Special Lab Study,John Arnold; Shamaya Pellum; Maritsi Perez,under,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM,1A,20228,001,General Chemistry,Eric Neuscamman; Alexis Shusterman; Anna Winter; Rhea-Donna Reyes,under,13,133,104,100,107,59,47,46,34,5,2,4,24,5,2
CHEM,1A,20229,002,General Chemistry,Eric Neuscamman; Alexis Shusterman; Anna Winter; Rhea-Donna Reyes,under,28,133,89,105,127,74,60,46,21,4,2,2,20,8,5
CHEM,1AL,20272,001,General Chem Lab,Michelle Douskey; Nicholas Ciolkowski,under,34,186,50,39,39,21,2,16,10,0,0,0,6,3,0
CHEM,1AL,20410,002,General Chem Lab,Michelle Douskey; Nicholas Ciolkowski,under,38,158,44,23,28,20,4,13,11,0,0,0,5,1,0
CHEM,1AL,20411,003,General Chem Lab,Michelle Douskey; Nicholas Ciolkowski,under,33,136,23,26,17,16,4,10,10,0,0,0,6,3,1
CHEM,32,20440,001,Prep For Gen Chem,Evan Miller; Iulia-Oxana Andriuc,under,0,0,0,0,0,0,0,0,0,0,0,0,0,83,3
CHEM,32,20441,002,Prep For Gen Chem,Iulia-Oxana Andriuc,under,0,0,0,0,0,0,0,0,0,0,0,0,0,115,4
CHEM,3A,20324,001,Chem Struct React,MaryAnn Robak; Adam Cahn,under,28,44,23,14,16,11,18,13,25,0,0,0,26,2,8
CHEM,3A,20325,002,Chem Struct React,MaryAnn Robak; Adam Cahn,under,50,61,37,30,36,24,29,20,27,0,0,0,38,7,5
CHEM,3AL,20341,001,Organic Chem Lab,Katie Blackford,under,0,198,63,42,11,8,7,2,0,0,0,0,4,0,1
CHEM,3AL,20342,002,Organic Chem Lab,Katie Blackford,under,0,139,50,33,11,7,5,0,0,0,0,0,3,0,0
CHEM,3B,20283,001,Chem Struct React,Peter Marsden; Vincent Maddi,under,32,124,40,29,24,23,11,13,4,0,0,0,19,1,3
CHEM,3B,20284,002,Chem Struct React,Peter Marsden; Vincent Maddi,under,27,122,33,27,23,23,21,17,8,0,0,0,12,2,0
CHEM,3BL,20297,001,Organic Chem Lab,Debjani Roy,under,110,48,32,13,24,10,5,8,6,0,0,0,0,2,0
CHEM,3BL,20298,002,Organic Chem Lab,Debjani Roy,under,71,48,25,16,12,12,10,6,5,0,0,0,0,1,0
CHEM,49,17438,003,Low Div Suppl Work,Debjani Roy,under,0,37,0,0,15,0,0,15,0,0,0,0,0,3,0
