Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
GEOG,138,50060,001,Global Environ Poli,Aaron Degrassi; Nathan Sayre,under,1,5,7,8,4,1,0,0,0,0,0,0,1,1,0
COLWRIT,6A,26975,001,Esl Acad Speaking,Angela Blackwell; Margi Wald,under,0,2,6,3,4,0,0,0,0,0,0,0,0,2,0
MATH,1B,63435,002,Calculus,Kun Chen; Mark Haiman,under,1,7,3,2,10,3,1,8,1,0,1,0,0,1,1
HISTORY,N131B,52575,001,U.S. Social History,Christopher Shaw,under,0,5,0,0,6,3,1,2,1,1,0,0,1,7,1
ANTHRO,112,12195,001,Sp Topics: Bio Anth,Christopher Ames,under,2,4,13,0,4,4,2,0,0,0,0,0,1,2,0
EDUC,N140,33855,001,Issues In Literacy,Glynda Hull; Jose Lizarraga,under,1,10,1,0,1,0,0,0,0,0,0,0,0,0,2
UGIS,189,88110,001,Integrate Research,Benedikt Harrer,under,0,10,0,0,2,3,0,0,0,0,0,0,0,2,0
EPS,80,31425,002,Environ Earth Sci,Stephen Andrews,under,3,4,6,6,4,7,4,5,9,1,1,0,1,0,0
MUSIC,44,67760,002,Voice Class,Candace Johnson,under,16,6,3,0,0,0,0,0,0,0,0,0,0,3,0
COG SCI,C101,26610,001,Mind And Language,Oana David,under,2,2,1,2,2,1,1,3,0,1,2,1,4,2,0
SOC WEL,186,82800,001,Domestic Violence,Jennifer Jackson,under,13,5,3,0,0,0,0,0,0,0,0,0,0,1,0
UGBA,151,19405,001,Mgmt Human Resourcs,Brenda Fellows,under,0,1,1,2,3,7,6,3,0,0,0,0,2,0,0
FRENCH,116A,48870,001,16th Century Lit,Vesna Rodic,under,0,6,5,2,0,0,0,0,0,0,0,0,0,2,0
THEATER,5,87810,002,Public Speaking,Lisa Porter,under,0,0,5,5,1,3,1,1,0,0,0,0,1,3,0
MUSIC,29,67740,001,Music Now,Nils Bultmann,under,5,10,4,1,1,0,0,0,0,0,0,0,0,3,1
ETH STD,N180,47130,001,Sel Top Es Std Abrd,Carlos Munoz,under,0,6,3,2,3,0,0,0,0,0,0,0,0,0,0
MUSIC,20A,67710,002,Basic Musicianship,Cindy Cox; Jiselle Warner,under,6,5,2,0,1,0,2,0,0,0,0,0,1,3,2
PHILOS,2,73015,002,Ind Moral/Soc Just,John Macfarlane; Kirsten Pickering,under,0,4,5,9,8,6,2,0,0,0,1,0,1,5,0
COG SCI,C147,26620,001,Language Disorders,Emily Cibelli; Susanne Gahl,under,1,1,1,1,1,1,1,1,0,0,0,0,1,2,1
ESPM,105B,46090,001,For Measurements,Kevin O'Hara,under,0,6,6,9,8,4,0,0,0,0,0,0,0,0,0
COLWRIT,9V,27445,001,Esp Engl Sci Engin,John Mcclain; Margi Wald,under,0,4,7,5,0,0,0,0,1,0,0,0,1,0,0
NATAMST,R1A,68805,001,"Reading,Composition",Beth Piatote; Marcelo Garzo,under,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0
UGBA,165,19425,001,Advertise Strategy,William Fanning,under,0,3,9,7,8,10,4,3,1,0,1,0,3,13,0
STAT,135,86325,001,Concepts Of Stat,Fletcher Ibser,under,3,5,4,4,7,4,4,5,3,0,1,0,0,0,1
MATH,53,63610,002,Multivar Calculus,Chen Shen; Mark Haiman,under,2,4,5,2,6,4,4,1,0,0,0,0,2,1,0
COLWRIT,8,27170,004,Engl As Second Lang,Joyce Podevyn; Margi Wald,under,0,0,4,1,3,2,0,1,1,0,0,0,1,1,0
COLWRIT,6G,27045,001,Esl Digital Writing,Jennifer Burton; Margi Wald,under,0,5,6,1,1,1,1,0,0,0,0,0,0,2,0
JAPAN,10,56830,001,Inter Japan Intens,Keiko Yukawa; Yuriko Caltabiano,under,0,6,4,0,0,2,1,0,1,0,0,0,0,4,0
EPS,N82,31430,001,Intro To Oceans,James Pettigrew,under,0,17,9,8,21,3,3,6,3,0,2,0,7,17,4
LEGALST,109,61135,001,Aim/Limit Crim Law,Richard Perry,under,2,6,4,3,3,4,1,0,2,0,0,0,2,2,0
PSYCH,7,78823,001,Person In Big Data,Arman Catterson,under,28,46,18,8,7,0,1,2,2,0,3,0,10,18,3
ECON,N171,32525,001,Economic Develop,Elliott Collins; Michael Jansson,under,3,5,0,0,6,0,0,4,1,0,1,0,1,0,0
GEOG,70AC,50050,001,Urban Experience,John Stehlin; Nathan Sayre,under,0,5,2,0,4,0,0,0,0,0,0,0,0,3,0
MCELLBI,32L,66220,001,Int Human Phys Lab,Robin Ball,under,1,20,8,2,4,3,0,4,0,0,0,0,1,2,2
MATH,53,63650,006,Multivar Calculus,Christian Hilaire; Mark Haiman,under,4,7,3,5,0,4,0,1,1,0,1,1,3,1,2
ASTRON,10,16325,002,General Astronomy,Ryan Trainor,under,0,15,14,10,8,3,2,1,1,0,1,0,1,4,1
PSYCH,N1,78805,001,General Psychology,Andres Martinez,under,9,28,15,20,25,11,8,14,10,0,7,0,4,21,2
MCELLBI,63,66240,001,Intro Funct Neuro,David Larue,under,8,17,7,3,3,5,2,3,3,0,0,0,0,9,0
ETH STD,N180,47140,003,Sel Top Es Std Abrd,Hatem Bazian,under,0,6,9,3,0,0,0,0,0,0,0,0,0,0,0
CY PLAN,110,26005,001,Intro To City Plng,Ricardo Huerta,under,1,3,9,4,4,0,1,1,0,0,0,0,0,0,0
UGBA,120AB,19310,001,Int Fin Accnting 2,Tiffany Rasmussen,under,0,12,12,10,3,4,0,0,0,0,0,0,1,3,1
CHICANO,R1AN,25205,001,Reading & Comp,Alex Saragoza; Robert Reyes,under,0,3,5,7,2,0,0,0,0,0,0,0,0,0,0
AFRICAM,159,10190,001,Spec Top Afam Lit,Ameer Loggins; Leigh Raiford,under,0,12,4,5,1,2,0,1,0,0,0,0,2,0,0
ANTHRO,R5B,12170,004,Reading & Comp,Corinne Hayden; Katherine Chiou,under,4,8,1,0,0,1,0,0,0,0,0,0,0,0,0
HISTART,N100,14615,001,Theories & Meth,Andrew Stewart; Charles O'Donnell,under,0,5,4,3,3,1,0,3,0,0,0,0,2,3,1
CHM ENG,160,24615,001,Chem Process Design,Paul Bryan,under,0,2,0,4,5,0,7,2,2,0,0,0,0,0,1
MEC ENG,150A,42703,001,Solar Pwr Vehicles,George Anwar,under,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0
MUSIC,140,67820,002,Javanese Gamelan,Midiyanto Midiyanto,under,7,11,2,0,0,0,0,0,0,0,0,0,0,0,0
GERMAN,R5B,50660,003,Reading And Comp,Karen Feldman; Zachary Dziedziak,under,0,2,5,5,0,0,1,0,0,0,0,0,0,0,0
NATAMST,R1A,68815,002,"Reading,Composition",Beth Piatote; Kim Tran,under,1,8,2,4,1,0,0,0,0,0,0,0,0,0,0
ANTHRO,R5B,12175,005,Reading & Comp,Christopher Lowman; Corinne Hayden,under,0,14,0,1,0,0,0,0,0,0,0,0,1,0,0
EDUC,149,33865,001,Teach Lang Arts,Janet Levenson,under,4,9,5,0,0,0,0,0,0,0,0,0,0,0,0
GEOG,182,50065,001,Field Study Cities,Alexander Tarr,under,1,23,1,0,1,0,0,0,0,0,0,0,0,2,0
MUSIC,74AC,68068,001,Selected Music,Cindy Cox; Sarah Lappas,under,0,7,2,0,1,0,0,0,0,0,0,0,0,1,0
PHYS ED,1,73605,201,Pe Activities,Toni Mar,under,0,6,0,0,0,0,0,0,0,0,0,0,3,8,7
ASAMST,R2A,15205,002,Reading&Composition,Anna Leong; Mihiri Tillakaratne,under,1,8,4,0,1,1,0,0,0,0,0,0,1,0,0
ESPM,50AC,46030,002,Intro Cult/Res Mgt,Kenneth Worthy,under,0,11,18,4,6,1,0,1,0,0,0,0,0,1,0
ANTHRO,R5B,12160,002,Reading & Comp,Corinne Hayden; Dillon Niederhut,under,0,7,0,0,4,0,0,1,0,0,0,0,0,0,0
PB HLTH,126,79905,001,Health Economics,Brent Fulton; Kevin Feeney,under,0,6,5,4,7,0,0,0,0,0,0,0,0,2,0
CHINESE,1,25605,001,Elem Chinese Intens,Damien Donnelly; Xiaojing Sun,under,0,6,2,0,2,0,0,1,0,0,0,0,0,2,1
COLWRIT,9L,27330,001,Esp Engl Thru Film,Jordan Ruyle; Margi Wald,under,0,2,3,2,0,1,1,0,0,0,0,0,4,1,1
CHEM,3BL,22280,001,Organic Chem Lab,Peter Marsden,under,7,136,24,2,5,1,1,0,2,0,0,0,1,2,1
PSYCH,N160,78925,001,Social Psychology,Christopher Gade,under,25,25,13,16,11,10,6,10,2,4,1,1,7,4,6
GEOG,N50AC,50045,001,California,Nathan Sayre; William Payne,under,0,16,5,2,1,1,0,0,3,0,0,0,0,4,0
PHILOS,3,73025,001,Nature Of Mind,Austin Andrews; John Macfarlane,under,0,3,13,4,4,4,0,0,0,0,0,0,1,1,0
POL SCI,2,77530,001,Intro Comparat Pol,Michael Fish,under,1,11,7,1,10,3,3,2,2,2,3,0,3,9,2
SPANISH,N3,85220,001,Intermed Spanish,Ignacio Navarrete; Victoria Robertson,under,0,6,2,0,0,0,0,0,0,0,0,0,0,4,0
COLWRIT,6F,27030,002,Esl Listen Speak,Margi Wald; Therese Naber,under,0,0,2,4,5,0,2,0,0,0,0,0,1,1,0
"S,SEASN",148,84118,001,Philhistory,Maria Barrios-Leblanc,under,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0
PSYCH,N133,78895,001,Psychology Of Sleep,Lewis Lewin,under,73,16,22,13,3,3,2,1,1,1,0,0,1,4,0
PHILOS,160,73145,001,Plato,Christopher Buckels,under,0,6,3,2,2,3,2,0,0,1,0,0,0,1,0
MATH,185,63980,002,Complex Analysis,John Lott; Mark Haiman,under,4,6,7,4,3,2,1,3,2,2,1,0,3,0,0
UGBA,127,19350,003,Spec Topics In Acct,John Briginshaw,under,2,6,3,3,3,4,1,0,0,0,0,0,0,3,1
INTEGBI,132L,54275,003,Mammal Physiol Lab,Austin Peck; Natalia Caporale,under,0,11,7,2,0,0,0,0,0,0,0,0,0,0,0
COMPSCI,188,28905,001,Artif Intelligence,Daniel Garcia; Patrick Virtue,under,5,15,9,11,14,9,8,2,1,1,0,1,2,0,1
ARCH,124A,13325,002,3-D Computer Tech,Isabelle Angieri,under,0,2,1,0,0,0,0,0,0,0,0,0,1,5,1
PHYS ED,1,73610,202,Pe Activities,Toni Mar,under,0,4,0,0,0,0,0,0,0,0,0,0,2,13,5
PACS,119,71920,003,Special Topics,Jerry Sanders,under,0,4,3,3,10,0,0,0,0,0,0,0,0,4,0
MEC ENG,106,42655,001,Fluid Mechanics,Jocelyn Bale-Glickman,under,2,5,9,8,4,3,3,0,0,0,0,0,2,1,0
FRENCH,R1B,48825,002,Eng Com With Fr Lit,Daniel Hoffmann; Debarati Sanyal,under,0,4,5,3,3,0,0,0,0,0,0,0,1,0,0
COLWRIT,7L,27135,001,Amer Cult Sports,Margi Wald; Matthew Barclay,under,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2
MATH,54,63700,004,Lin Alg & Diff,Harrison Chen; Mark Haiman,under,3,9,4,8,1,3,2,3,0,0,0,0,0,1,1
PSYCH,N110,78880,001,Introd Biol Psych,Rachel Shoup,under,2,9,11,11,8,11,3,3,1,1,0,0,2,2,3
SOCIOL,110,83325,001,Org & Soc Institut,Linus Huang,under,7,7,11,1,7,1,4,2,2,2,1,2,2,1,2
MEC ENG,109,42665,001,Heat Transfer,Matthew Beres,under,2,5,4,3,2,7,3,4,0,0,0,1,2,0,2
COLWRIT,7G,27130,002,Amer Cult Community,Kyle Ridley; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
UGBA,105,19235,002,Leading People,Holly Schroth,under,2,11,17,8,9,4,0,0,0,0,0,0,0,0,0
COLWRIT,9C,27250,004,Acad Writ-Multiling,Elizabeth Wadell; Margi Wald,under,1,7,2,4,0,1,0,0,0,0,0,0,0,0,0
COLWRIT,8,27185,007,Engl As Second Lang,Jeffrey Mcclelland; Margi Wald,under,0,9,2,0,0,0,0,0,0,0,0,0,0,5,0
ANTHRO,121AC,12205,001,Amercn Materl Cultr,Annelise Morris,under,0,6,0,0,2,1,0,0,0,0,0,0,0,1,0
AMERSTD,110AC,11518,002,Special Topics Ac,Hertha Wong,under,1,9,3,1,0,0,0,0,0,0,0,0,2,1,0
MATH,1B,63425,001,Calculus,Mark Haiman; Ravi Fernando,under,4,6,2,7,5,4,2,4,0,1,1,0,1,0,0
LINGUIS,100,62135,001,Intro Ling Sci,Jevon Heath; Sharon Inkelas,under,0,7,6,5,0,3,3,2,1,0,0,0,0,1,0
ENGLISH,R1AN,44515,002,1st-Yr Read & Comp,Luisa Giulianetti,under,0,0,4,2,9,2,0,0,0,0,0,0,0,0,0
COLWRIT,9V,27455,003,Esp Engl Sci Engin,John Mcclain; Margi Wald,under,0,12,4,2,1,0,0,0,0,0,0,0,0,0,0
COLWRIT,6F,27043,005,Esl Listen Speak,Margi Wald; Peter Vahle,under,0,2,5,1,5,2,0,0,0,0,0,0,2,0,1
PSYCH,136,78900,001,Human Sexuality,James Mchale,under,0,48,1,1,12,0,0,2,0,0,0,0,0,5,0
MATH,16A,63485,003,Anal Geo & Calculus,Mark Haiman; Massoud Malek,under,6,2,4,3,4,3,1,4,0,0,0,0,0,0,0
COLWRIT,9K,27320,001,Esp Human Rights,Carolyn Carr; Margi Wald,under,0,1,2,2,2,0,0,3,1,0,0,0,1,2,0
UGBA,107,19265,001,Soc & Pol Eth Env,Alan Ross,under,0,1,13,13,10,1,1,0,0,0,0,0,2,2,0
FRENCH,1,48815,003,Elementary French,Nelly Timmons,under,4,5,2,0,0,0,0,0,0,0,0,0,0,4,0
CHINESE,10,25630,001,Inter Chinese Inten,Chen-Hui Tsai; Xianghua Wu,under,0,6,1,3,0,0,0,0,0,0,0,0,0,0,1
AFRICAM,39D,10150,001,Fresh/Soph Seminar,Cara Stanley,under,1,1,5,4,5,0,0,0,0,0,0,0,0,0,0
SOCIOL,135,83350,001,Sexual Cultures,Matthew Rowe; Michael Burawoy,under,0,3,4,1,4,1,1,0,0,0,0,0,0,0,1
THEATER,114,87855,002,Performance Wrkshop,Michael Mansfield,under,2,0,9,1,1,0,0,0,0,0,0,0,0,2,0
NE STUD,R1A,69508,002,Read Comp Ne Stud,Carol Redmount; Pei-Chen Tsung,under,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0
PHYSICS,7B,73940,001,Scient Engin Phys,Michael Bloxham,under,0,9,5,6,8,5,2,12,4,3,0,0,4,1,1
FILM,128,48265,001,Documentary,Jeffrey Skoller; Jennifer Blaylock,under,1,4,6,2,6,2,1,0,0,0,0,0,0,0,0
MATH,98,63815,003,Directed Group Stdy,Michael Wong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
COLWRIT,9F,27285,001,Esp Business Speak,Barbara Mcclain; Margi Wald,under,1,4,1,2,3,2,0,0,0,0,0,0,0,1,0
COMPSCI,70,28840,001,Discrete Math&Prob,Chung-Wei Lin; Daniel Garcia,under,14,26,15,39,62,48,12,19,17,1,3,2,6,3,8
PSYCH,24,79635,017,Freshman Seminars,Leah Rosenthal; Rodolfo Mendoza-Denton,under,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
RHETOR,103B,81260,001,Hist Of Rhetoric Ii,Felipe Gutterriez,under,0,4,4,2,0,0,0,0,0,0,0,0,4,0,1
EDUC,130,33853,001,Know Learn Math Sci,Anna Weltman; Dragan Trninic,under,6,14,3,0,0,0,0,0,0,0,0,0,0,0,0
INTEGBI,141,54280,001,Human Genetics,Gemma Niermann,under,0,35,5,4,19,1,4,11,0,0,0,0,5,3,1
CHICANO,135C,25315,001,Latino Doc Film,Edgar Mojica; Raymond Telles,under,0,8,25,12,6,1,1,0,0,0,0,0,2,4,1
UGBA,178,19435,001,Intro Internatl Bus,Daniel Himelstein,under,1,5,17,42,39,12,0,0,0,0,0,0,2,11,0
PSYCH,N180,78940,001,Indust/Organ Psych,Shreya Sarkar-Barney,under,21,5,3,5,5,3,2,0,0,1,0,0,0,4,0
ARCH,149,13340,001,Spec Top Erg Envir,Brendon Levitt,under,3,7,4,2,4,1,0,0,0,0,0,0,0,1,0
FILM,108,48245,001,Film Genre,Eliot Bessette; Jeffrey Skoller,under,0,4,2,2,1,0,0,0,0,0,0,0,2,3,0
NWMEDIA,R1B,70605,001,New Media R&C,Christopher Goetz; Greg Niemeyer,under,0,3,1,2,4,0,1,1,0,0,0,0,0,0,0
ISF,189,55250,001,Isf Research Method,Rakesh Bhandari,under,1,9,2,2,5,2,1,0,1,0,3,0,1,0,0
ECON,140,32530,001,Econometrics,Scott Carson,under,0,31,15,12,14,5,6,2,4,3,2,0,9,1,4
PSYCH,3,78815,001,How The Brain Works,Natalia Caporale,under,2,14,9,3,15,9,8,5,1,4,3,1,12,39,12
THEATER,N10,87830,003,Intro To Acting,Maureen Tang,under,3,10,1,4,0,1,0,0,0,0,0,0,0,1,0
IAS,196,55650,003,Special Research,Alan Karras,under,4,11,14,4,4,0,0,0,0,0,0,0,0,10,0
INTEGBI,131L,54230,002,Human Anatomy Lab,Axel Adams; Thomas Carlson,under,1,3,2,3,3,1,0,1,1,0,1,0,0,0,0
SPANISH,1,85205,001,Elem Spanish,Justin Berner; Miriam Hernandez-Rodriguez,under,0,3,2,1,1,0,0,1,0,0,1,0,2,2,0
COLWRIT,9N,27368,003,Esp Legal English,Heather-Lark Curtin; Margi Wald,under,6,1,0,0,1,0,0,2,0,0,0,0,0,3,0
COMPSCI,10,28605,001,Beauty Joy Computng,Jonathan Mckinsey; Michael Ball,under,8,13,3,0,4,6,1,0,1,0,3,0,0,10,3
EPS,N82,31435,002,Intro To Oceans,Kristine Okimura,under,0,5,4,4,2,2,2,0,0,0,0,0,0,1,0
THEATER,N10,87820,001,Intro To Acting,Margo Hall-Callender,under,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0
COLWRIT,6A,26990,004,Esl Acad Speaking,Ellen Rosenfield; Margi Wald,under,3,8,6,1,0,0,0,0,0,0,0,0,0,1,1
COLWRIT,9I,27310,002,Esp Conflict Res,Margi Wald; Melody Noll,under,0,2,6,4,0,0,0,1,0,0,0,0,0,3,0
UGBA,106,19250,003,Marketing,David Robinson,under,2,8,6,8,14,7,1,2,5,0,0,2,2,3,0
ETH STD,101A,47085,001,Soc Sci Methods,John Dougherty,under,0,14,5,0,1,1,0,1,0,0,0,2,0,0,0
MATH,16B,63515,003,Anal Geo & Calculus,Arash Farahmand; Mark Haiman,under,0,11,0,0,11,0,0,6,0,0,3,0,0,0,1
ECON,131,32527,001,Public Economics,Michael Jansson; Patrick Lapid,under,1,5,2,2,2,4,0,0,1,0,0,0,1,0,1
ETH STD,21AC,47055,001,Comp Surv Ethnic Gr,Alex Saragoza,under,0,16,13,8,3,3,1,0,0,0,0,0,0,2,0
MEC ENG,191K,42705,001,Prof Communication,Marcel Kristel,under,0,27,5,0,0,0,0,0,0,0,0,0,0,1,0
PHYSICS,7A,73905,001,Scient Engin Phys,Matthias Reinsch,under,1,8,6,5,7,7,4,5,6,0,4,0,1,2,1
FRENCH,1,48810,002,Elementary French,Olga Sylvia; Seda Chavdarian,under,0,6,3,0,0,0,0,0,0,0,0,2,0,5,1
PB HLTH,162L,79950,001,Pub Hlth Microb Lab,Kathleen Loretz,under,1,2,1,3,3,2,1,0,1,0,0,0,0,0,1
ARCH,109,13310,001,Spec Top Arch Des,Alejandro Salazar-Jasbon; Tom Buresh,under,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0
MATH,53,63640,005,Multivar Calculus,Cristian Mihai Munteanu; Mark Haiman,under,2,6,3,3,4,3,2,3,2,0,0,0,1,0,0
COM LIT,N60AC,28225,003,Lit Amer Cultures,Kathryn Crim; Miryam Sas,under,0,2,2,2,2,0,0,0,0,0,0,0,0,3,0
ECON,N110,32515,001,Game Theory Soc Sci,Sandhyarani Patlolla,under,2,7,6,5,2,3,3,1,1,0,0,0,1,3,1
MATH,1B,63445,003,Calculus,Jianwei Xiao; Mark Haiman,under,3,8,9,5,3,3,1,0,2,0,0,0,2,1,0
CHEM,1A,22105,001,General Chemistry,Debjani Roy,under,17,15,8,16,18,16,16,11,9,0,12,0,5,5,2
AMERSTD,184I,11540,001,Race And Amer Film,Michael Cohen,under,0,11,1,0,18,1,0,5,0,0,0,0,1,6,1
MCELLBI,32,66205,001,Intro Human Physiol,Robin Ball,under,2,11,5,4,9,6,0,4,4,0,2,0,3,2,1
GEOG,50AC,50020,001,California,Seth Lunine,under,1,13,6,12,4,2,0,0,0,0,0,0,0,7,0
MATH,53,63620,003,Multivar Calculus,Mark Haiman; Qiaochu Yuan,under,1,12,3,1,3,3,1,3,2,0,0,0,1,2,0
MUSIC,139AC,68080,001,World Topics,Sarah Lappas,under,1,9,9,1,1,1,0,0,0,0,0,1,0,2,0
UGBA,160,19415,001,Consumer Behavior,William Fanning,under,0,7,5,19,16,4,2,2,3,0,2,0,3,2,0
SOCIOL,160,83365,001,Sociol Of Culture,Michael Burawoy; Michelle Steward,under,0,11,5,7,3,2,2,0,0,0,0,0,1,1,0
MUSIC,20A,67720,004,Basic Musicianship,Cindy Cox; Edward Jacobson,under,0,12,7,1,0,2,1,0,0,0,0,1,3,0,0
MATH,54,63710,005,Lin Alg & Diff,James Moody; Mark Haiman,under,2,4,2,7,3,1,0,2,1,0,1,0,2,1,0
COLWRIT,9Q,27385,001,Esp Engl Thru Drama,David Skolnick; Margi Wald,under,4,5,1,0,1,0,0,0,1,0,1,0,0,0,0
COLWRIT,9X,27463,001,Esp Engl Thru Music,Margi Wald; Matthew Barclay,under,1,4,4,1,1,0,0,1,0,1,1,0,1,2,0
ASAMST,R2A,15215,003,Reading&Composition,Khuyen Nguyen,under,0,0,2,2,5,4,0,2,0,0,0,0,0,1,0
NATAMST,R1B,68835,002,"Reading,Composition",Beth Piatote; Julie Underhill,under,0,5,4,1,1,0,1,0,0,0,0,0,2,0,0
NATAMST,151,68850,001,Nat Amer Philos,Diane Pearson,under,0,7,4,0,2,0,0,1,0,0,0,0,0,1,0
INTEGBI,132,54245,001,Surv Human Physiol,Nidhi Ahuja,under,0,1,10,8,4,6,12,4,4,2,3,1,2,1,0
UGBA,103,19220,003,Intro To Finance,John Gonzales,under,0,10,10,8,10,3,0,0,3,1,1,0,5,4,0
ETH STD,122AC,47110,002,Eth/Race In Am Film,Darby Price; Ina Kelleher,under,0,6,6,3,6,1,1,0,1,0,0,0,2,8,0
ESPM,105D,46100,001,For Mgmt & Assess,Kevin O'Hara,under,0,9,17,5,1,0,0,0,0,0,0,0,0,0,0
HISTART,R1B,14605,001,Visual Experience,Andrew Stewart; Kailani Polzak,under,1,3,3,2,4,0,0,0,0,0,0,0,0,0,0
SOCIOL,111,83330,001,Socio Of The Family,Amy Leisenring,under,0,7,3,1,2,0,2,1,0,0,0,0,1,4,0
ENGLISH,N173,44565,001,Lang & Lit Films,Mitchell Breitwieser,under,4,7,15,9,5,1,0,0,0,0,0,0,1,2,1
SPANISH,15,85240,001,Inten Beg Spanish,Maria Lilly; Megan Briggs Magnant; Miriam Hernandez-Rodriguez,under,0,9,0,3,1,0,0,2,0,0,0,0,1,1,0
MUSIC,45,67772,003,Beginning Piano 1,Jacqueline Chew,under,0,11,0,0,0,0,0,0,0,0,0,0,2,0,1
COMPSCI,61AS,28733,001,Str Interp Comp Prg,Judy Wang; Shidi Huang,under,2,1,0,2,2,2,1,0,1,1,0,1,1,1,2
MATH,54,63690,003,Lin Alg & Diff,Ka Kin Kenneth Hung; Mark Haiman,under,1,5,6,8,5,1,3,1,0,0,1,0,0,1,2
COLWRIT,9F,27295,003,Esp Business Speak,David Wiese; Margi Wald,under,0,7,4,0,3,0,0,0,0,0,0,0,0,1,0
UGBA,101B,19115,001,Macroeconomics,John Veitch,under,0,4,5,3,3,1,0,1,0,0,2,0,1,0,0
COLWRIT,6A,26980,002,Esl Acad Speaking,Janet Christensen; Margi Wald,under,0,14,2,0,0,0,0,0,1,0,0,0,1,2,0
MATH,104,63875,001,Intro To Analysis,Mark Haiman; Shishir Agrawal,under,3,6,1,2,10,0,2,7,1,0,0,0,2,1,0
COLWRIT,6C,27005,001,Esl Business Vocab,Linda O'Roke; Margi Wald,under,7,9,1,0,0,0,0,0,0,0,0,0,0,1,0
SPANISH,135,85280,001,Hispanic Literature,Anna Hiller,under,0,8,6,1,0,0,0,0,0,0,0,0,0,1,2
AFRICAM,R1B,10110,001,Freshmn Composition,Aparajita Nanda,under,0,2,5,3,1,0,0,0,0,0,0,0,0,1,0
MUSIC,45,68075,004,Beginning Piano 1,Jacqueline Chew,under,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0
EPS,20,31410,001,Earthquakes,Horst Rademacher,under,5,7,4,4,0,0,3,1,1,0,1,1,2,6,0
UGBA,132,19365,001,Fin Instit & Mrkts,Samuel Olesky,under,1,13,13,13,8,2,0,0,0,0,1,0,1,6,0
PLANTBI,C112L,76035,001,Microbiology Lab,Irania Alarcon,under,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0
UGBA,102A,19170,005,Intro Fin Account,John Briginshaw,under,5,14,12,5,5,3,2,1,2,0,1,0,0,0,0
CY PLAN,118AC,26020,001,The Urban Comm,Jennifer Tucker; Paul Waddell,under,3,7,7,5,3,1,0,0,0,0,0,0,1,5,0
COLWRIT,9C,27245,003,Acad Writ-Multiling,Jordan Ruyle; Margi Wald,under,0,7,5,1,1,0,1,0,0,0,0,0,0,0,0
HISTORY,N124A,52560,001,U.S. Late 19th-1940,Gabriel Milner,under,0,4,3,1,1,0,0,0,0,0,0,0,1,0,0
SOC WEL,105,82725,001,Intro Chld Welf,Catharine Ralph,under,4,5,8,3,2,1,3,0,0,1,1,0,1,3,0
MUSIC,128R,67795,002,Jazz In America,David Milnes,under,11,7,0,3,3,4,6,13,1,0,0,0,0,2,0
SOCIOL,167,83370,001,Virtual Communities,Edwin Lin,under,0,18,6,0,2,0,0,0,0,0,0,0,1,1,0
MATH,1B,63455,004,Calculus,Alexander Appleton; Mark Haiman,under,2,6,3,3,4,6,1,1,3,2,1,0,0,0,1
UGBA,102A,19160,004,Intro Fin Account,Dennis Geyer,under,3,7,0,5,19,12,1,3,0,0,0,0,5,4,0
LINGUIS,R1B,62120,001,Endangered Language,Jennifer Johnson,under,1,3,1,7,1,0,0,0,0,0,0,0,0,0,0
COLWRIT,9P,27380,001,Esp Cr Buslawir,Barrie Roberts; Margi Wald,under,3,5,7,5,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,9S,27405,001,Esp Pronunciation,Margi Wald; Melody Noll,under,0,0,5,5,2,1,2,0,0,0,0,0,0,1,1
ECON,100A,32450,001,Micro Analysis,Scott Carson,under,0,52,12,16,12,5,3,4,8,1,3,2,5,5,7
ISF,W187,55215,002,Exprientl Lm Org Ct,Joel Clark,under,0,7,0,0,0,0,0,0,0,0,0,0,0,6,3
STAT,155,86340,001,Game Theory,Michael Jordan; Nitin Kohli,under,8,10,9,7,14,7,2,5,5,0,3,0,4,1,0
UGBA,193C,19470,001,Cpt Int'L Stdnts,Erika Walker,under,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6
HISTART,108,14620,002,Cities And The Arts,Andrew Stewart; Yi Yi Mon Kyo,under,0,4,1,1,0,1,2,1,1,0,0,0,2,1,0
UGBA,106,19245,002,Marketing,Meir Karlinsky,under,1,12,8,8,4,4,4,11,0,0,0,0,2,4,0
CY PLAN,113B,26010,001,Commty & Econ Dev,Sara Hinkley,under,0,8,12,5,12,6,2,0,1,0,0,0,0,0,0
INTEGBI,117,54185,001,Medical Ethnobotany,Thomas Carlson,under,3,12,4,2,6,1,1,2,1,0,0,0,0,7,1
