Abbreviation,CourseNum,CCN,SectionNum,CourseDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
AFRICAM,198,00704,004,Directed Group Stdy,Jennifer Fei; Ula Taylor,under,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
AFRICAM,24,00571,002,Freshman Seminars,William Banks,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
AFRICAM,39F,00572,001,Fresh/Soph Seminar,Cara Stanley,under,1,0,3,2,3,2,1,0,0,0,0,0,0,1,0
AFRICAM,4B,00527,001,Africa:  Hist & Cul,G. Ugo NWOKEJI,under,2,11,17,10,11,4,2,2,2,0,0,0,0,12,0
AFRICAM,5B,00550,001,Afam Life & Cul U S,Jessyka Finley,under,0,10,15,10,8,4,2,1,3,1,0,0,1,1,1
AFRICAM,98,00581,004,Directed Group Stdy,Harris Quraishi; Ula Taylor,under,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
AFRICAM,98,00584,005,Directed Group Stdy,Nailah Suad-Bakari,under,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2
AFRICAM,R1A,00503,001,Fresh Composition,Aparajita Nanda,under,0,5,8,3,3,1,0,0,0,0,0,0,0,0,0
AFRICAM,R1B,00509,001,Freshmn Composition,Aparajita Nanda,under,1,6,3,3,3,3,0,1,1,0,0,0,1,0,0
AFRICAM,R1B,00515,002,Freshmn Composition,Jessyka Finley,under,1,9,3,2,1,0,1,0,0,0,0,0,0,0,0
AFRICAM,R1B,00521,003,Freshmn Composition,Gabrielle Williams; Nailah Suad-Bakari,under,0,4,6,1,3,2,0,0,0,0,0,0,1,0,0
AMERSTD,10,02003,001,Intro American Stdy,Kathleen Moran; Michael Cohen,under,0,18,20,10,16,3,0,1,2,0,0,0,2,4,2
AMERSTD,101AC,02135,002,Us Cultures In Time,David Henkin,under,0,1,2,9,6,5,3,1,0,0,0,0,2,4,0
AMERSTD,102,02018,001,Us Cultures/Place,Christine Palmer,under,0,2,5,3,6,4,3,1,0,0,0,1,1,2,0
AMERSTD,139AC,02066,001,Us Social Movements,Mark Brilliant,under,0,2,3,1,3,1,2,3,2,0,1,0,2,2,1
AMERSTD,191,02102,001,Senior Seminar,Justin Gomer,under,0,2,1,1,2,1,1,4,0,0,0,0,0,0,0
AMERSTD,191,02105,002,Senior Seminar,Kevin Muller,under,0,4,6,1,0,0,0,0,0,0,0,0,4,0,0
AMERSTD,C111E,02027,002,American Studies,Greil Marcus; Kathleen Moran,under,0,4,2,4,6,2,1,1,1,0,0,0,0,1,1
AMERSTD,C112B,02042,001,"Am Landscape,1900--",Paul Groth,under,0,3,1,4,1,3,0,0,0,0,0,0,0,4,1
AMERSTD,C172,02090,001,Hist American Bus,Christine Rosen,under,1,2,6,12,5,3,3,2,2,0,0,0,0,9,2
AMERSTD,H110,02024,001,Honors Seminar,Donald Mcquade,under,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0
AMERSTD,H195,02114,001,Honors Thesis,Christine Palmer,under,0,10,5,1,0,0,0,0,0,0,0,0,0,0,0
ANTHRO,1,02303,001,Intro To Bio Anthro,Sabrina Agarwal,under,53,79,57,33,35,13,8,4,4,1,0,0,2,15,4
ANTHRO,112,02624,001,Sp Topics: Bio Anth,Patrick Beauchesne,under,2,14,17,8,2,1,2,1,0,0,0,0,1,0,0
ANTHRO,114,02627,001,Hist/Anthro Thought,Saba Mahmood,under,3,31,45,32,17,15,1,2,0,0,1,0,7,1,0
ANTHRO,115,02678,001,Intro Med Anthro,Nancy Scheper-Hughes,under,2,22,11,8,11,2,1,0,1,2,0,0,0,4,0
ANTHRO,119,02705,001,Med Anthro Topics,Anne Lovell,under,1,11,5,7,2,0,1,0,0,1,0,0,0,3,0
ANTHRO,128,02711,001,Spec Topics In Arch,Lisa Maher,under,1,6,9,2,1,3,1,1,0,0,1,0,0,0,1
ANTHRO,135,02722,001,Paleoethnobotany,Christine Hastorf,under,2,4,1,0,0,2,1,2,1,0,0,0,0,0,0
ANTHRO,137,02723,001,Energy/Cult/Soc Org,Laura Nader,under,2,22,22,31,25,16,10,8,1,0,1,0,4,19,4
ANTHRO,138B,02726,001,Ethnographic Film,Nathan Kwame Braun,under,0,4,3,2,0,1,0,0,0,0,0,0,0,0,0
ANTHRO,152,02731,001,Art And Culture,Daniel Fisher,under,0,2,5,3,5,6,2,0,0,0,0,0,1,9,0
ANTHRO,158,02735,001,Religion & Anthro,Charles Hirschkind,under,4,32,17,15,9,5,0,2,2,0,0,0,1,5,4
ANTHRO,162,02738,001,Topics In Folklore,Pertti Anttonen,under,3,7,3,0,0,0,0,0,0,0,0,0,1,0,0
ANTHRO,166,02741,001,"Lang,Culture,Socity",Nathaniel Dumas,under,0,2,8,3,1,0,0,0,0,0,0,0,0,0,0
ANTHRO,174AC,02747,001,Ca Historical Anth,Kent Lightfoot,under,6,31,14,11,10,2,0,1,0,0,0,0,0,9,1
ANTHRO,181,02753,001,Middle East & Islam,Stefania Pandolfo,under,4,10,3,3,1,1,0,0,0,0,0,0,0,6,1
ANTHRO,2AC,02396,001,Intro Archaeology,Laurie Wilkie,under,4,45,17,16,34,12,4,14,3,2,3,3,3,66,18
ANTHRO,3AC,02453,001,Intro Soc/Cult Ac,Stanley Brandes,under,22,125,98,43,32,9,3,3,0,0,0,0,3,38,7
ANTHRO,84,02572,001,Sophomore Seminar,Rosemary Joyce,under,2,9,0,0,0,0,0,0,0,0,0,0,0,2,0
ANTHRO,C129D,02714,001,Holocene Paleo,Patrick Kirch,under,7,3,6,3,0,0,1,0,0,0,0,0,1,0,0
ANTHRO,R5B,02558,001,Reading & Comp,Mary Berry; Terra Edwards,under,3,12,2,1,2,0,0,0,0,0,0,0,0,0,0
ANTHRO,R5B,02564,003,Reading & Comp,Elizabeth Green; Mary Berry,under,2,5,3,6,0,1,1,0,0,0,0,0,0,0,0
ANTHRO,R5B,02561,002,Reading & Comp,Joshua Craze; Mary Berry,under,0,11,4,3,2,1,0,0,0,0,0,0,0,0,0
ARABIC,100B,62030,001,Advanced Arabic,Kareem Abu-Zeid; Margaret Larkin,under,2,5,2,0,2,1,0,0,0,0,0,0,0,0,0
ARABIC,111B,62033,001,Survey Of Arab Lit,Friedman Rachel; Margaret Larkin,under,0,5,5,0,1,2,1,0,0,0,0,0,0,1,0
ARABIC,190A,62036,001,Topics In Arabic,Hatem Bazian,under,2,8,3,1,1,0,0,0,0,0,0,0,0,0,0
ARABIC,1B,62003,001,Elementary Arabic,John Hayes,under,0,4,1,0,0,1,2,0,0,0,0,0,0,1,1
ARABIC,1B,62006,002,Elementary Arabic,Haitham Mohamed,under,0,8,1,2,2,2,0,0,0,0,0,0,0,1,0
ARABIC,1B,62009,003,Elementary Arabic,Soufiane Chami,under,0,4,3,2,4,0,0,0,0,0,0,0,0,0,1
ARABIC,1B,62012,004,Elementary Arabic,Haitham Mohamed,under,0,5,0,0,4,0,0,0,0,0,0,0,0,4,0
ARABIC,1B,62020,007,Elementary Arabic,Anna Cruz; John Hayes,under,0,4,2,0,1,1,0,1,0,0,0,0,0,4,0
ARABIC,20B,62024,002,Intermediate Arabic,Elsa Elmahdy,under,0,5,2,3,2,0,1,1,0,0,0,0,0,1,0
ARABIC,20B,62027,003,Intermediate Arabic,Elsa Elmahdy,under,0,7,3,1,0,0,0,0,0,0,0,0,0,2,0
ARCH,100B,03633,001,Fund Of Arch Design,Gerard Creedon,under,0,8,24,31,29,16,6,6,3,0,0,0,3,0,2
ARCH,100D,03698,002,Arch Design Iv,Rene' Davids,under,2,3,4,3,0,0,0,0,0,0,0,0,0,1,0
ARCH,100D,03696,001,Arch Design Iv,Lisa Iwamoto,under,0,5,8,4,3,0,0,0,0,0,0,0,0,0,0
ARCH,100D,04113,003,Arch Design Iv,Darell Fields,under,0,0,0,2,3,0,3,0,0,0,0,0,0,2,0
ARCH,102B,03699,001,Capstone Project,Jill Stoner; Margaret Ikeda,under,1,9,2,4,1,0,1,0,0,0,0,0,0,0,0
ARCH,111,03702,001,Housing: Internat,Nezar Alsayyad; Shraddha Navalli; Sophie Gonick,under,1,6,4,3,1,1,0,0,0,0,0,0,0,1,1
ARCH,140,03717,001,Energy & Environ,Gail Brager; Stefano Schiavon,under,2,18,29,20,32,23,15,6,2,1,1,0,1,4,0
ARCH,154,03738,001,Des Comp Anal Struc,Kelly Wilson; R.Gary Black,under,0,2,4,1,0,0,0,0,0,0,0,0,0,3,0
ARCH,160,03741,001,Intro Construction,Dana Buntrock,under,5,33,15,10,26,11,12,8,2,0,0,0,0,3,1
ARCH,170B,03768,001,"Hist, Arch&Urbanism",Margaret Crawford,under,0,9,18,18,22,23,22,6,5,3,1,0,1,3,0
ARCH,180AC,03815,001,Prison,Victoria Robinson,under,1,19,11,4,4,3,0,2,2,0,0,0,2,9,2
ARCH,24,03603,001,Freshman Seminars,W Martin,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
ART,102,04387,002,Approaches To Ptng,Indira Morre,under,8,8,1,1,0,1,0,0,0,0,0,0,0,1,0
ART,117,04390,001,Drawing Composition,Miriam Dym,under,2,8,3,2,1,3,0,0,0,0,0,0,0,0,0
ART,118,04393,001,Figure Drawing,Aida Gamez,under,0,10,3,4,0,0,0,0,0,0,0,0,0,1,0
ART,119,04396,001,Gpca,Allan Desouza,under,1,23,14,0,0,1,0,0,0,0,0,0,0,0,0
ART,12,04318,003,Lang Of Draw,Stephanie Lie,under,1,9,9,2,2,0,0,0,0,0,0,0,1,1,0
ART,12,04315,001,Lang Of Draw,Lordy Rodriguez,under,0,7,3,6,1,2,0,0,0,0,0,1,0,1,0
ART,120,04399,001,App To Prntmg Intag,Randy Hussong,under,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,123,04402,001,Screenprinting,Randy Hussong,under,0,13,3,0,0,1,0,0,0,0,0,0,0,1,0
ART,13,04321,001,Lang Of Painting,John Mcnamara,under,2,16,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,13,04324,002,Lang Of Painting,Craig Nagasawa,under,0,11,1,0,1,0,1,0,0,0,0,0,0,1,1
ART,130,04405,001,Concept/Construct,Stephanie Syjuco,under,0,7,3,1,1,3,0,0,0,0,0,0,0,2,0
ART,14,04330,002,Lang Of Sculpture,Erik Scollon,under,1,4,7,1,3,1,0,1,0,0,0,0,0,1,0
ART,14,04327,001,Lang Of Sculpture,Daniel Nevers,under,0,4,7,2,0,1,0,1,0,0,0,0,0,3,0
ART,141,04411,001,Temporal Structures,Lucy Raven,under,0,2,4,2,2,0,0,0,0,0,0,0,0,0,0
ART,160,04414,003,Spec Topics Vis Std,Elise Putnam,under,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0
ART,160,04417,004,Spec Topics Vis Std,Azin Seraj,under,3,6,2,1,0,1,0,0,0,0,0,0,0,0,0
ART,165,04420,001,"Art,Med & Disabil",Katherine Sherwood,under,2,15,4,4,1,1,0,0,0,0,0,0,0,0,0
ART,178,04430,001,Game Design Methods,Greg Niemeyer,under,2,15,1,0,5,0,0,0,0,0,0,0,0,2,0
ART,180,04431,001,Advanced Digital Ph,Allan Desouza,under,0,14,5,1,0,0,0,0,0,0,0,0,0,0,0
ART,185,04432,001,Sn Projects,Daniel Nevers,under,0,5,5,2,3,2,0,0,0,0,0,0,0,0,0
ART,185,04435,102,Sn Projects,Katherine Sherwood,under,0,10,9,0,0,1,0,2,0,0,0,0,0,0,0
ART,8,04303,001,Intro Vis Thinking,John Mcnamara,under,13,46,12,7,2,3,0,0,0,0,0,0,0,1,1
ART,W23AC,04332,001,American Cybercultr,Greg Niemeyer,under,8,11,1,2,1,0,1,0,0,0,0,0,0,1,0
ASAMST,131,05530,001,Asian Diaspora,Lok Siu,under,0,13,6,6,1,0,0,1,0,0,0,0,0,1,0
ASAMST,132AC,05533,001,Islamophobia,Hatem Bazian,under,36,57,15,7,0,0,0,0,0,0,0,0,0,17,0
ASAMST,143,05536,001,As Am Health,Winston Tseng,under,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0
ASAMST,144,05539,001,Religions As Amer,Christopher Chua; Elaine Kim,under,4,5,1,1,1,0,0,0,0,0,0,0,0,2,0
ASAMST,146,05542,001,Asian Amer & Educ,Jerrold Takahashi,under,0,12,11,2,1,1,0,0,0,0,0,0,0,0,0
ASAMST,150,05545,001,Asian Amer Families,Keiko Yamanaka,under,2,12,5,0,3,1,0,0,1,0,0,0,0,0,1
ASAMST,175,05554,001,Contemp Narratives,Maria Barrios-Leblanc,under,3,28,7,0,0,0,0,0,0,0,0,0,0,4,0
ASAMST,197,05596,012,Field Study,Jerrold Takahashi,under,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
ASAMST,197,05599,013,Field Study,Jerrold Takahashi,under,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
ASAMST,20A,05389,001,Intro Asian Am Hist,Michael Omi,under,4,15,11,7,4,2,3,6,1,0,1,1,1,20,3
ASAMST,20B,05404,001,Intro Contemp Issue,Harvey Dong,under,0,20,7,2,4,0,0,0,0,0,0,0,1,16,3
ASAMST,97,05443,013,Field Study,Jerrold Takahashi,under,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2
ASAMST,R2A,05353,001,Reading&Composition,Anna Leong,under,0,8,8,10,2,0,0,0,0,0,0,0,0,0,0
ASAMST,R2A,05362,002,Reading&Composition,Anna Leong; Kim Tran,under,0,4,11,13,4,0,0,0,0,0,1,0,0,0,0
ASAMST,R2B,05380,002,Reading&Composition,Anna Leong; Maria Faini,under,1,6,19,7,2,0,0,0,0,0,0,0,0,0,0
ASAMST,R2B,05371,001,Reading&Composition,Anna Leong,under,0,8,10,9,4,0,0,0,0,0,0,0,0,0,0
ASIANST,150,05768,001,Special Topics,Crystal Cohen,under,0,6,7,7,4,1,1,1,0,0,0,0,1,4,0
ASIANST,198,05789,002,Directed Group Stdy,Robert Berring,under,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
ASIANST,98,05756,002,Directed Group Stdy,Robert Berring,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
ASTRON,121,06017,001,Radio Astronomy Lab,Aaron Parsons,under,3,0,3,3,3,1,0,2,0,0,0,0,0,0,0
ASTRON,3,05903,001,Modern Cosmology,Leo Blitz,under,1,5,1,2,1,2,4,0,0,0,0,0,3,8,2
ASTRON,7B,05906,001,Intro Astrophysics,Eugene Chiang,under,4,5,0,9,6,3,1,4,2,0,0,0,1,2,0
ASTRON,98,05999,001,Directed Group Stdy,James Graham,under,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
ASTRON,C10,05915,001,General Astronomy,Alexei Filippenko,under,35,82,58,36,54,19,19,11,1,1,3,4,6,215,33
ASTRON,C161,06020,001,Rela Astro & Cosmo,Marc Davis,under,4,12,2,1,0,1,0,0,0,0,0,0,0,0,0
ASTRON,C162,06029,001,Planetary Astrophys,Raymond Jeanloz,under,1,9,1,3,1,1,0,1,1,0,0,0,0,0,0
BIO ENG,101,06524,001,Instr Biology Med,Steven Conolly,under,4,8,4,4,1,3,1,0,0,0,1,0,0,0,0
BIO ENG,104,06536,001,Bio Trans Phen,Terry Johnson,under,4,26,24,6,21,10,2,1,1,0,1,0,0,0,0
BIO ENG,111,06563,001,Func Bio Dev & Char,Seung-Wuk Lee,under,6,7,0,5,4,0,1,0,0,0,0,0,0,0,0
BIO ENG,115,06575,001,Cell Bio For Eng,Hayley Lam,under,2,23,4,2,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,116,06584,001,Cell And Tissue Eng,Song Li,under,3,10,17,16,14,4,5,0,0,0,0,0,0,0,0
BIO ENG,121L,06593,001,Biomems Bionano Lab,Byungrae Cho; Luke Lee,under,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,140L,06611,001,Synth Bio Lab,JOHN ANDERSON,under,0,6,3,2,2,1,0,1,2,0,0,0,0,1,0
BIO ENG,148,06628,001,Bio Chem Syn Bio,John Dueber,under,1,7,8,11,7,0,2,1,0,0,0,0,0,0,0
BIO ENG,151,06629,001,Micro/Nano Bioe,Amy Herr,under,1,6,1,0,1,0,0,3,0,0,1,0,0,1,0
BIO ENG,163,06635,001,Prin Of Molec & Cel,Gerard Marriott,under,6,13,11,3,2,1,0,0,0,0,0,0,0,0,0
BIO ENG,25,06353,001,Careers In Biotech,Hayley Lam,under,0,0,0,0,0,0,0,0,0,0,0,0,0,202,13
BIO ENG,C144,06617,001,Intro To Pro Infor,Kimmen Sjolander,under,0,2,4,4,15,1,1,1,0,1,0,0,2,1,0
BIO ENG,C144L,06623,001,Protein Infomat Lab,Kimmen Sjolander,under,2,1,2,1,4,4,1,0,0,0,0,0,0,1,0
BIO ENG,C144L,06626,002,Protein Infomat Lab,Kimmen Sjolander,under,0,3,3,1,3,2,1,0,0,0,0,0,2,0,0
BIOLOGY,11,07748,001,Intr Sci Living Org,Daniel Zilberman; Michal Shuldman,under,0,4,4,4,4,6,4,2,1,1,3,0,1,4,3
BIOLOGY,11L,07751,001,Lab For Biology 11,Carine Marshall; Meagan Oldfather; Michal Shuldman,under,0,4,5,1,0,3,0,0,0,0,0,1,0,0,0
BIOLOGY,1A,07403,001,General Biology Lec,Andrew Dillin; Gary Firestone; Jennifer Doudna; Michael Meighan,under,3,100,58,66,91,91,98,83,80,0,13,8,13,12,12
BIOLOGY,1AL,07502,001,General Biology Lab,Michael Meighan,under,2,84,117,85,106,85,64,56,60,0,0,0,2,14,7
BIOLOGY,1B,07592,001,General Biology,George Roderick; Lewis Feldman; Lloyd Goldwasser,under,13,39,75,99,124,83,55,50,26,16,26,0,8,11,15
BUDDSTD,C128,07909,001,Buddhism Contemp,Alexander Von Rospatt,under,2,13,9,5,2,1,0,0,0,0,0,0,1,11,0
CELTIC,170,10195,001,Celtic Topics,De Paor Louis,under,1,2,1,1,3,2,0,0,0,0,0,0,1,0,0
CELTIC,173,10201,001,Celtic Christianity,Annalee Rejhon,under,0,7,5,2,5,1,0,0,1,0,0,0,1,4,1
CELTIC,R1A,10156,002,Voices/Celtic World,Thomas Walsh,under,0,4,4,6,2,2,0,0,0,0,0,0,0,0,0
CELTIC,R1A,10153,001,Voices/Celtic World,Dara Hellman,under,0,0,0,1,2,3,1,3,1,2,0,0,1,0,0
CHEM,104B,11492,001,Adv Inorganic Chem,John Hartwig,under,1,11,7,5,16,6,2,8,3,0,2,0,1,0,0
CHEM,105,11498,001,Instrumen Analysis,John Groves,under,1,3,2,5,11,6,1,2,0,0,0,0,0,0,0
CHEM,112B,11519,001,Organic Chemistry,Felix Fischer,under,6,11,10,11,12,13,14,11,10,0,5,0,3,0,0
CHEM,115,11555,001,Organic Chemistry,Robert Bergman,under,2,13,3,2,0,0,0,0,0,0,0,0,0,0,0
CHEM,120A,11564,001,Physical Chemistry,Tanja Cuk,under,5,18,23,33,22,20,24,8,7,0,10,0,2,1,1
CHEM,120B,11570,001,Physical Chemistry,David Chandler,under,0,7,2,1,4,2,0,4,0,0,1,0,1,1,0
CHEM,125,11576,001,Phys Chem Lab,Gabor Somorjai,under,2,14,9,1,4,3,0,0,0,0,0,0,0,0,0
CHEM,130B,11627,001,Biophysical Chem,Naomi Ginsberg,under,0,6,3,4,5,1,3,2,0,0,0,0,1,1,0
CHEM,135,11632,001,Chemical Biology,Ming Hammond,under,2,4,3,6,4,2,4,0,2,1,2,0,0,0,0
CHEM,146,11633,001,Nuclear Chem Tech,Heino Nitsche,under,2,1,2,1,5,2,0,1,0,0,0,0,0,0,0
CHEM,196,12233,066,Special Lab Study,Maryann Robak,under,0,17,0,0,0,0,0,0,0,0,0,0,0,2,0
CHEM,1A,11003,001,General Chemistry,Richard Saykally,under,5,36,14,13,43,22,14,69,60,0,33,0,28,8,42
CHEM,1A,11006,002,General Chemistry,Richard Saykally,under,5,52,13,15,43,26,34,64,58,0,38,0,23,13,30
CHEM,1AL,11147,001,General Chem Lab,Bryan Krantz,under,7,251,28,72,66,13,6,3,0,0,1,0,5,3,6
CHEM,1AL,11150,002,General Chem Lab,Bryan Krantz,under,6,139,16,38,55,10,2,3,0,0,0,0,1,5,1
CHEM,1B,11231,001,General Chemistry,Michelle Douskey,under,13,31,17,11,16,1,0,2,2,0,0,0,0,1,1
CHEM,3A,11255,001,Chem Struct React,Peter Marsden,under,6,42,44,49,51,32,42,45,30,0,10,0,2,2,3
CHEM,3A,11258,002,Chem Struct React,Peter Marsden,under,7,33,49,62,63,31,76,77,33,0,12,0,8,1,4
CHEM,3AL,11264,001,Organic Chem Lab,Steven Pedersen,under,0,228,113,8,4,4,1,0,0,0,0,0,0,0,0
CHEM,3AL,11267,002,Organic Chem Lab,Steven Pedersen,under,0,175,76,4,1,3,0,2,0,0,0,0,0,0,0
CHEM,3B,11339,001,Chem Struct React,Richmond Sarpong,under,4,27,14,28,32,20,37,31,12,0,2,0,2,3,5
CHEM,3B,11342,002,Chem Struct React,Richmond Sarpong,under,7,35,22,29,34,35,39,36,15,0,4,0,3,4,1
CHEM,3BL,11348,001,Organic Chem Lab,Steven Pedersen,under,0,39,149,35,25,13,19,6,4,0,0,0,1,2,1
CHEM,3BL,11351,002,Organic Chem Lab,Steven Pedersen,under,0,53,99,18,5,13,9,4,0,0,0,0,1,1,0
CHEM,4B,11420,001,Gen Chm Quant Analy,Jamie Doudna Cate; Ronald Cohen,under,3,20,40,52,44,30,17,7,3,2,0,0,0,4,0
CHEM,98,11480,001,Directed Group Stdy,Matthew Francis,under,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2
CHEM,98,11483,002,Directed Group Stdy,Marcin Majda,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
CHEM,98,11485,003,Directed Group Stdy,Marcin Majda,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
CHEM,C110L,11507,001,Biochem & Molbi,Isabelle Le Blanc,under,0,4,5,2,5,1,1,5,2,0,0,0,0,0,0
CHEM,C130,11588,001,Biophysical Chem,Jamie Doudna Cate; Teresa Head-Gordon,under,1,1,4,1,4,1,2,0,0,0,0,0,1,1,0
CHEM,C150,11639,001,Intr Materials Chem,Jeffrey Long,under,1,9,4,3,5,2,0,0,0,0,0,0,1,1,0
CHEM,C182,11648,001,Atmos Chem Phys Lab,Kristie Boering,under,0,5,6,4,2,2,0,2,0,0,0,0,0,0,0
CHICANO,110,13441,001,Latina/O Phil & Rel,Pedro Di Pietro,under,0,4,12,6,2,2,0,0,0,0,0,0,0,2,0
CHICANO,135B,13444,001,Contemp Latino Film,Raymond Telles,under,0,32,37,20,12,2,2,1,0,0,0,0,0,9,0
CHICANO,150B,13450,001,Hist Of Southwest,David Montejano,under,1,3,1,3,1,0,0,0,0,0,0,0,0,3,0
CHICANO,165,13459,001,"Cuba, Us, & Cuba Am",Alex Saragoza,under,0,1,7,5,4,3,1,0,0,0,0,0,0,4,0
CHICANO,172,13462,001,Chicano & Educ Syst,Blas Guerrero,under,2,7,13,0,0,2,0,0,1,0,0,0,0,1,0
CHICANO,176,13465,001,Chic Health Care,Bernard Griego,under,0,9,11,6,3,0,0,0,0,0,0,0,0,0,1
CHICANO,180,13468,001,Topics In Chic Stud,Olivier Compagnon,under,3,3,0,1,1,0,0,0,0,0,0,0,0,2,0
CHICANO,180AC,13476,001,Topics In Chic Stud,Celia Rodriguez,under,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0
CHICANO,20,13321,001,Intro Chicano Cult,Laura Perez,under,1,3,3,12,5,1,1,1,1,0,0,0,0,4,0
CHICANO,24,13323,001,Freshman Seminar,Raul Coronado,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2
CHICANO,C161,13456,001,Central Amer People,Beatriz Manz,under,0,7,1,0,2,0,0,0,1,0,0,0,1,0,0
CHICANO,R1A,13303,001,Reading & Comp,Hilda Romero,under,0,0,11,3,1,2,0,0,0,0,0,0,0,0,0
CHICANO,R1B,13315,002,Reading & Comp,Alex Saragoza; Alma Granado,under,2,2,3,3,1,3,3,0,0,1,0,1,1,0,0
CHICANO,R1B,13309,001,Reading & Comp,Hilda Romero,under,0,2,11,1,1,0,0,0,1,0,0,0,0,0,0
CHINESE,100B,20720,001,Advanced Chinese,Lihua Zhang; Shiying Pang,under,0,4,2,3,2,1,0,0,0,0,0,0,0,2,1
CHINESE,100XB,20726,001,Adv Chinese Heritag,Weisi Cai,under,0,2,1,2,1,0,0,0,0,0,0,0,0,8,0
CHINESE,100XB,20729,002,Adv Chinese Heritag,Hsinyu Lin; Weisi Cai,under,0,3,4,2,2,0,0,0,0,0,0,0,0,5,0
CHINESE,100XB,20732,003,Adv Chinese Heritag,Lihua Zhang; Weisi Cai,under,0,6,6,1,1,1,0,0,0,0,0,0,0,2,0
CHINESE,101,20734,001,4th Year Read:Lit,I-Hao Li,under,0,8,6,0,0,1,0,0,0,0,0,0,0,2,0
CHINESE,101,20957,002,4th Year Read:Lit,I-Hao Li; Zi-qiao Yang,under,0,5,6,2,0,0,0,0,0,0,0,0,0,4,0
CHINESE,101,20960,003,4th Year Read:Lit,I-Hao Li,under,0,8,4,3,0,0,0,0,0,0,0,0,0,2,0
CHINESE,10B,20636,001,Inter Chinese,Xianghua Wu,under,0,8,3,1,2,0,1,0,0,0,0,0,1,1,0
CHINESE,10B,20639,002,Inter Chinese,Weisi Cai; Xianghua Wu,under,0,4,3,3,0,2,2,1,0,0,0,0,0,3,1
CHINESE,10B,20642,003,Inter Chinese,Weisi Cai; Xianghua Wu,under,0,6,2,2,1,1,0,0,0,0,0,0,0,0,0
