Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
PHILOS,125,15659,001,Metaphysics,Seth Yalcin,under,2,12,1,7,1,0,2,1,1,0,1,0,3,1,0
LEGALST,177,15032,001,Am Legal Const Hist,Gabriel Beringer; Robert Brown,under,0,8,6,4,4,3,2,4,0,0,2,0,1,0,0
FRENCH,1,11616,002,Elementary French,Brock Imel; Daniel Hoffmann,under,0,6,5,1,0,1,0,0,0,0,0,0,0,5,0
MUSIC,20A,15114,003,Basic Musicianship,Edmund Campion; Margaret Jones,under,0,23,3,1,1,0,0,1,0,0,0,0,0,4,1
MEC ENG,191K,14409,001,Prof Communication,Marcel Kristel,under,0,24,0,0,0,0,0,0,0,0,0,0,0,2,0
PSYCH,N110,12964,001,Introd Biol Psych,Davina Chan,under,16,12,0,5,1,1,2,0,0,0,1,0,2,2,1
UGBA,102A,10067,002,Intro Fin Account,Tiffany Rasmussen,under,1,13,8,4,4,5,4,1,1,0,0,0,0,3,0
ANTHRO,115,10852,001,Intro Med Anthro,Samuele Collu,under,1,11,5,2,0,0,0,0,0,0,0,0,1,0,1
MATH,54,12144,004,Lin Alg & Diff Eqns,Mira Peterka,under,1,8,0,7,4,1,1,5,3,0,3,0,2,1,2
ASAMST,175,10966,001,Contemp Narratives,Maria Barrios-Leblanc,under,9,14,1,0,0,0,0,0,0,0,0,0,0,0,0
EPS,N82,11507,002,Intro To Oceans,James Pettigrew,under,2,3,0,1,2,0,1,1,0,0,1,0,1,6,3
COLWRIT,9W,11260,001,Esp Speech Debate,Brandon Spars; Margi Wald,under,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0
CHEM,N3AL,10208,001,Organic Chem Lab,Anjum Sareshwala; Steven Pedersen,under,0,98,133,28,7,5,0,0,1,0,0,0,0,0,0
UGBA,152,10121,001,Negotiation,Cort Worthington,under,0,9,3,11,5,0,0,0,0,0,0,0,0,1,0
ART,26,10945,001,Mov Image Media,Azin Seraj,under,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0
ENGLISH,N166,15107,002,Special Topics,Jennifer Miller; Mitchell Breitwieser,under,1,3,5,4,2,0,0,0,0,0,0,0,0,3,0
JOURN,134,15549,001,International Reprt,Mary Kay Magistad; Richard Grijalva,under,0,0,6,8,12,6,4,4,0,0,0,0,0,2,0
COLWRIT,5C,11134,003,Engl Thru Film,Margi Wald; Thomas Mcnichol,under,0,9,4,1,3,0,0,1,0,0,0,0,0,0,0
ESPM,169,13503,001,Intnatl Env Politic,William Burns,under,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPM,117,15143,001,Urban Gard Ecosys,Paul Roge; Paul Roge,under,0,13,6,5,1,0,0,0,0,0,0,0,0,2,1
SOC WEL,116,14943,001,Current Topics,Yu-Ling Chang,under,4,5,2,2,1,2,0,0,0,0,0,0,1,0,0
ARCH,124A,10668,002,3-D Computer Tech,Joris Komen,under,4,4,7,1,0,0,0,0,0,0,0,0,0,5,0
LATIN,15,12069,001,The Latin Workshop,Dylan Sailor; Morgan King,under,0,11,1,0,2,0,0,1,1,0,0,0,0,2,0
JOURN,100,14760,001,News Reporting,Gary Moskowitz,under,2,16,13,5,5,0,2,1,1,0,0,0,0,2,0
COLWRIT,6G,11166,001,Esl Digital Writing,Margi Wald; Michelle Baptiste,under,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MATH,104,12181,003,Intro To Analysis,Khalilah Beal,under,0,4,0,0,2,3,3,0,7,3,2,2,0,0,1
ENGLISH,N1A,11467,001,Reading And Comp,Mitchell Breitwieser; Rosetta Young,under,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
UGBA,107,10095,001,Soc & Pol Eth Env,Alan Ross,under,0,13,3,7,4,4,5,2,0,0,1,0,0,2,0
MATH,110,12186,002,Linear Algebra,Richard Borcherds; Shishir Agrawal,under,2,5,8,2,9,0,0,5,0,0,0,0,0,1,0
PHILOS,2,12636,002,Ind Moral/Soc Just,Hannah Ginsborg; Tyler Haddow,under,0,4,5,5,4,5,3,1,2,0,1,0,0,2,0
SOC WEL,151,15295,001,Asian-Amer Sw Persp,Susana Fong,under,6,3,5,4,0,0,0,0,0,0,0,0,0,1,3
MUSIC,N26AC,12445,001,Music In Amer Cul,Cindy Cox; Elizabeth De Martelly,under,29,3,1,2,4,1,2,0,0,0,0,0,0,8,0
LINGUIS,3,15541,001,Linguistic Diversit,Andrew Garrett; Dmetri Hayes,under,0,2,3,2,1,0,2,0,0,0,0,0,0,1,0
PHILOS,2,12635,001,Ind Moral/Soc Just,Hannah Ginsborg; Jeffrey Kaplan,under,0,5,2,5,4,1,1,1,0,0,0,0,0,2,0
POL SCI,149W,12859,001,Topics In Area Stdy,Jason Klocek; Jason Wittenberg,under,0,4,5,8,8,4,1,0,2,0,0,0,0,0,1
COLWRIT,R1A,16012,001,College Writing 1a,Donnett Flash,under,0,0,2,1,3,1,0,2,0,0,0,0,1,0,0
GEOG,N4,11644,001,Wrld Cultures Envts,Catherine Guimond,under,0,9,8,0,0,2,0,0,0,0,0,0,0,5,0
INTEGBI,128,11850,001,Sports Medicine,Charles Mclaughlin,under,2,5,3,3,16,0,0,4,0,0,0,0,0,1,1
AFRICAM,R1A,15264,002,Fresh Composition,Kianna Middleton; Ula Taylor,under,0,3,3,2,0,1,0,0,1,0,0,0,0,0,0
MATH,W53,12139,001,Multivar Calculus,Michael Hutchings,under,3,27,24,41,35,22,32,22,6,1,12,0,14,2,7
COLWRIT,6K,11179,001,Engl Read Write,April Shandor; Margi Wald,under,1,11,0,0,3,0,0,0,0,0,0,0,0,1,0
COLWRIT,9C,11222,002,Acad Writ-Multiling,Dzhambul Akkaziev; Margi Wald,under,1,5,4,3,1,0,0,0,0,0,0,0,0,0,0
IAS,150,15164,001,Adv Std In Ias,Alan Karras; Andrew Reddie; Joan Kask,under,0,1,1,4,2,1,0,0,0,0,0,0,0,2,0
FILM,129,11610,001,Avant-Garde Film,Eileen Jones,under,4,5,3,3,1,0,0,0,1,0,0,0,0,1,1
COLWRIT,9J,11244,002,Esp Grammar Style,John Mcclain; Margi Wald,under,3,6,1,2,1,1,0,0,0,0,0,0,0,0,0
MATH,32,12118,003,Precalculus,Michael Leong; Richard Borcherds,under,2,14,4,3,14,2,3,1,0,0,0,0,0,21,15
PSYCH,N134,12967,001,Health Psychology,Aaron Fisher,under,3,9,5,3,9,1,4,0,3,0,0,0,1,2,0
ANTHRO,112,10851,001,Sp Topics: Bio Anth,Melanie Miller,under,10,11,8,6,4,4,0,0,1,0,0,0,1,0,0
ASAMST,171,10963,001,"Asam In Film, Video",Hannah Michell,under,2,4,3,1,0,1,0,0,0,0,0,0,0,3,0
HISTORY,109C,15286,001,Mid East 1750-Pres,Zoe Griffith,under,0,9,5,2,3,2,0,1,0,0,0,0,1,2,0
COLWRIT,5E,11139,002,Engl Thru Pop Music,Margi Wald; Matthew Barclay,under,0,5,0,7,1,1,0,0,1,0,0,0,0,0,0
NATAMST,151,12529,001,Nat Amer Philos,Diane Pearson,under,0,11,0,0,1,0,0,0,0,0,0,0,0,0,1
HISTORY,106A,15568,001,The Roman Republic,Michael Taylor,under,0,2,1,4,3,0,3,0,0,0,0,0,0,1,0
"S,SEASN",120,13123,001,"Topics S,Seasn",Cynthia Agnes Aban; Karen Llagas; Maria Barrios-Leblanc,under,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0
UGBA,126,15546,001,Auditing,Satyaraj Berde,under,2,2,5,2,3,3,0,0,0,0,0,0,0,0,0
THEATER,166,15022,002,Special Topics,Jessica Hirigoyen,under,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0
MCELLBI,C64,12308,001,Exploring The Brain,Jamie Schwendinger-Schreck; Sarah Leinwand,under,1,11,4,9,4,4,7,1,0,2,0,0,2,0,1
SPANISH,2,13253,001,Elem Spanish,Maria Ochoa-Villicana; Miriam Hernandez-rodriguez,under,0,2,0,2,1,0,2,1,0,0,0,0,0,2,0
PHYSICS,7C,12708,001,Scient Engin Phys,Benjamin Frandsen,under,1,8,3,3,13,3,1,0,0,0,0,0,0,2,0
MUSIC,25A,12443,001,Music Theory,Robert Yamasato,under,1,3,5,3,1,0,3,0,2,1,0,1,0,1,0
MATH,55,12157,001,Discrete Math,Richard Borcherds; Ritvik Ramkumar,under,1,1,6,5,4,7,5,2,10,0,1,0,0,1,0
PSYCH,N1,12914,001,General Psychology,Davina Chan,under,43,26,7,3,16,2,3,10,1,1,4,1,6,13,2
ASTRON,9,10978,001,Select Topics Astro,Steven Beckwith,under,0,4,12,5,5,6,1,5,2,0,0,0,2,2,2
PHYSICS,111A,12764,001,Instrumentation Lab,Erik Aldape; Joseph Broz; Matthias Reinsch; Sean O'Kelley,under,3,9,6,5,3,0,0,0,0,0,0,0,1,0,0
EDUC,39B,14613,001,Fresh/Soph Seminar,Jabari Mahiri; Patrick Johnson,under,0,6,3,3,0,1,0,0,0,0,0,0,0,0,0
ETH STD,10AC,11546,002,Hist Of Race West,Michael Schulze-Oechtering,under,4,18,9,2,8,3,0,0,0,0,0,0,0,1,1
COMPSCI,C8,15960,001,Foundation Data Sci,Samuel Lau,under,5,31,8,2,4,2,1,0,3,0,0,0,4,9,1
SPANISH,25,13262,001,Read And Analysis,Holly Jackson; Miriam Hernandez-rodriguez,under,0,8,1,5,1,0,0,0,0,0,0,0,0,0,1
CHICANO,172,11053,001,Chicano & Educ Syst,Keith Feldman; Michael Singh,under,0,4,8,0,1,0,0,0,0,0,0,0,0,0,0
JOURN,115,14763,001,Adv Multimedia,Jeremy Rue; Nani Walker,under,13,38,11,1,1,1,0,0,0,0,0,0,0,0,0
ENGLISH,N173,11482,001,Lang & Lit Films,Mitchell Breitwieser; Mitchell Breitwieser,under,2,2,7,5,1,1,0,0,0,0,0,0,0,7,0
PSYCH,N120,15761,001,Issues In Cognition,Paul Thiem,under,26,6,7,4,1,0,0,0,0,0,0,0,1,1,0
ENGLISH,N166,11480,001,Special Topics,Bryan Wagner,under,1,16,5,1,0,0,0,0,0,0,0,0,0,2,0
LEGALST,147,15047,001,Law & Economics,Alan Kluegel; Corwin Vencill,under,4,15,7,5,3,2,0,0,0,0,0,0,0,1,0
SOCIOL,113AC,13210,001,Education,Fithawee Tzeggai; Michael Burawoy,under,1,4,9,11,5,2,0,0,0,0,1,0,1,3,0
MUSIC,45,12452,001,Beginning Piano 1,Jacqueline Chew,under,1,9,1,0,1,0,0,0,0,0,0,0,1,0,0
STAT,133,13298,001,Computing Data,Mark Risser,under,0,16,6,3,1,2,1,2,0,1,0,0,0,1,1
SOC WEL,148,14944,001,Sub Abuse Trmt,Wendy Wiegmann,under,5,5,5,0,2,0,0,0,0,0,0,0,0,2,0
PHILOS,135,12669,001,Theory Of Meaning,Arpy Khatchirian,under,0,5,6,3,5,5,1,0,0,0,0,1,0,2,0
UGBA,106,10094,005,Marketing,Wasim Azhar,under,2,12,11,18,6,3,0,0,0,0,0,0,0,0,0
COLWRIT,6B,15160,003,Esl Academic Vocab,Margi Wald; Teri Crisp,under,0,9,8,1,0,0,0,0,0,0,0,0,0,1,0
PHILOS,110,15692,001,Aesthetics,Robert Noe,under,0,1,8,3,2,1,1,1,2,0,0,0,0,3,0
THEATER,5,13352,002,Public Speaking,Lisa Porter,under,0,5,12,5,0,0,0,0,0,0,0,0,2,0,0
PSYCH,3,12916,002,How The Brain Works,Robin Ball,under,3,23,5,7,11,4,0,6,2,3,1,0,0,21,0
ENGLISH,R1AN,11468,001,1st-Yr Read & Comp,Elizabeth Keithley,under,0,1,4,6,1,1,0,0,0,0,0,0,0,2,0
IAS,N45,15767,001,Survy World History,Chad Denton,under,6,10,10,8,6,1,3,1,1,0,0,0,1,0,0
LD ARCH,12,10729,001,Env Sci Sustainable,Daniella Hirschfeld; G. Mathias Kondolf,under,0,1,3,2,3,0,0,1,1,0,0,0,0,0,0
ESPM,105D,13498,001,For Mgmt & Assess,Kevin O'Hara,under,2,15,9,7,1,0,0,0,0,0,0,0,1,0,0
MATH,128A,12197,002,Numerical Analysis,Richard Borcherds; Will Pazner,under,4,7,2,3,2,1,4,0,2,0,4,0,3,1,0
UGBA,106,10090,001,Marketing,Meir Karlinsky,under,4,7,7,10,6,7,4,0,0,0,0,0,0,8,0
JAPAN,1,15997,002,Elem Japan Intens,Kayoko Imagawa; Keiko Yukawa; Mayu Loffgren; Yasuko Baker,under,1,3,1,1,0,0,0,1,0,0,0,0,2,2,0
UGBA,102B,10077,002,Intro Manager Acct,Dennis Geyer,under,1,9,6,9,22,16,0,3,5,0,0,0,1,3,0
GEOG,138,11649,001,Global Environ Poli,Adam Jadhav; Nathan Sayre,under,2,6,4,2,6,2,2,0,0,0,0,0,0,0,0
ENGLISH,N1B,11471,001,1st-Yr Read & Comp,Edward Alexander; Mitchell Breitwieser,under,0,2,4,1,5,1,0,0,0,0,0,0,0,0,0
ECON,N110,11328,001,Game Theory Soc Sci,Sandhyarani Patlolla,under,2,15,12,23,15,12,9,2,0,0,0,0,3,4,0
ECON,182,11345,001,Intl Monet Econ,Michael Jansson; Sergii Meleshchuk,under,1,7,4,5,3,1,0,1,0,0,0,0,1,2,2
SOCIOL,120,15110,001,Econ And Society,Andrew Barlow,under,0,2,8,3,2,0,1,0,0,0,0,0,0,0,0
ENV DES,9,15646,101,Embarc Design,-,under,0,11,23,9,8,1,0,0,0,0,0,0,0,0,0
COMPSCI,160,14061,001,User Interfaces,Cesar Torres,under,3,6,17,11,7,5,1,1,2,0,2,0,1,0,1
LEGALST,182,15038,001,"Law, Politics & Soc",Kyle Deland; Malcolm Feeley,under,0,7,3,4,12,2,5,3,0,0,3,0,1,2,2
BIOLOGY,1AL,11007,001,General Biology Lab,Erol Kepkep; James Baxter; Mark Barnby; Michael Meighan,under,1,25,14,15,15,15,6,9,5,0,2,0,1,3,1
ANTHRO,134A,15957,001,Archeo Field Meth,Alexei Vranich,under,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0
ENGLISH,R1B,15752,001,Reading And Comp,Ismail Muhammad; Mitchell Breitwieser,under,0,4,4,2,0,0,0,0,0,0,0,0,1,0,0
LINGUIS,5,12073,001,Lang & Linguistics,Alice Shen; Andrew Garrett,under,2,3,1,2,0,2,0,0,1,0,0,0,0,0,0
FRENCH,1,11615,001,Elementary French,Seda Chavdarian; Trevor Sanders,under,1,2,5,0,2,0,0,0,0,0,0,0,0,3,0
EPS,80,11505,002,Environ Earth Sci,Stephen Andrews; -,under,2,3,2,2,2,6,10,7,7,0,1,0,1,1,3
UGBA,103,10082,003,Intro To Finance,John Gonzales,under,0,15,7,2,7,3,1,0,0,1,0,0,1,3,0
COLWRIT,9E,11227,002,Esp Business Engl,James Seger; Margi Wald,under,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0
COLWRIT,6I,15209,003,Esl Conflict Res,Margi Wald; Marvin Schwartz,under,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0
INTEGBI,35AC,15098,001,Hum Bio Variation,Tesla Monson,under,0,7,5,1,0,1,1,0,0,0,0,0,0,2,0
UGBA,193C,10134,001,Cpt Int'L Stdnts,Erika Walker,under,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5
IAS,120,11812,001,Selected Topics,Scott Bailey,under,0,3,3,7,15,4,5,0,1,0,0,0,1,5,1
EPS,N82,11506,001,Intro To Oceans,Sara Shen,under,6,13,6,10,19,9,7,20,3,0,3,0,2,17,2
PSYCH,N150,12973,001,Personality Psych,Fausto Gonzalez; Oliver John,under,12,17,12,4,9,3,2,5,5,0,1,0,1,8,4
EA LANG,181,15372,001,Ea Film: Genre,Kimberly Icreverzi,under,0,1,3,3,2,0,1,0,0,0,0,0,1,0,0
UGBA,193I,10136,002,Business Abroad,David Rochlin,under,0,4,13,3,0,0,0,0,0,0,0,0,0,6,0
POL SCI,N1AC,12807,001,Intro Amer Pol,Eric Schickler; Jacob Grumbach; Sean Freeder,under,2,10,8,7,4,2,3,0,5,2,1,2,4,6,2
SCANDIN,R5B,15186,101,Reading & Comp,Jenna Coughlin; Mark Sandberg,under,0,4,6,3,0,0,0,0,0,0,0,0,1,0,0
UGBA,160,10123,001,Consumer Behavior,William Fanning,under,0,9,9,9,7,3,1,0,0,0,0,0,0,10,0
PHILOS,25B,12658,001,Modern Philosophy,Timothy Crockett,under,0,5,1,0,1,3,0,0,0,0,0,0,0,2,0
MATH,1A,12089,002,Calculus,Richard Borcherds; Rockford Foster,under,3,7,4,4,5,3,1,4,1,0,1,0,3,0,2
ITALIAN,R5B,15142,002,Reading & Comp,Barbara Spackman; Margherita Ghetti,under,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0
PHYS ED,1,12687,204,Pe Activities,Vishnupriya Shah,under,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0
COLWRIT,R4A,11127,001,Reading & Comp,Jonathan Lang,under,0,3,3,6,2,2,0,0,0,0,0,0,0,0,0
MATH,55,12159,003,Discrete Math,Richard Borcherds; Shiyu Li,under,3,7,3,6,4,5,2,1,1,0,0,0,3,0,1
JOURN,110,14761,001,Intro To Multimedia,Christopher Schodt; Richard Hernandez,under,46,0,0,0,0,1,0,0,1,0,0,0,0,0,0
MCELLBI,32,12300,001,Intro Human Physiol,Robin Ball,under,2,21,4,3,2,3,0,3,2,0,2,0,0,2,2
PHYS ED,1,12685,202,Pe Activities,Toni Mar,under,0,6,0,0,3,0,0,1,0,0,0,0,0,10,3
PHILOS,12A,12648,001,Intro To Logic,Hannah Ginsborg; Richard Lawrence,under,1,5,9,1,0,1,0,0,1,1,0,0,1,14,1
FILM,108,11606,001,Film Genre,Justin Vaccaro; Mark Sandberg,under,1,7,4,6,3,2,1,1,2,0,0,0,1,2,0
COLWRIT,9S,11255,002,Esp Pronunciation,Margi Wald; Sepideh Hosseini,under,0,7,2,1,1,0,0,0,0,0,0,0,0,1,0
HISTART,N182,11767,001,Hist Of Photography,Alexandra Courtois de Vicose; Andrew Stewart,under,2,5,7,3,1,3,1,2,0,1,0,0,1,0,0
HISTORY,N158C,11794,001,Europe 1914-Pres,David Wetzel,under,8,4,4,4,5,1,0,0,0,0,0,0,0,3,0
UGBA,196,15613,005,Spec Topics Bus Adm,Henry Chesbrough,under,0,2,13,1,5,0,0,0,0,0,0,0,0,0,0
JAPAN,10,12035,001,Inter Japan Intens,Yasuko Baker; Yuriko Caltabiano,under,0,6,1,2,1,0,0,1,0,0,0,0,0,1,0
THEATER,R1B,15011,002,Performce & Writing,Scott Wallin,under,0,6,2,1,1,0,0,0,0,0,0,0,1,0,0
COLWRIT,6C,15161,003,Esl Business Vocab,Linda O'Roke; Margi Wald,under,1,5,4,0,0,0,0,1,0,0,0,0,1,0,0
EDUC,W190,16023,002,Crit Studies In Edu,Christyna Serrano; Glynda Hull,under,0,29,1,1,1,0,0,0,0,0,0,0,2,2,4
MEC ENG,110,14404,001,Intro Product Dev,Alice Agogino; Vivek Rao,under,0,15,9,6,7,2,1,0,0,0,0,0,0,2,0
UGIS,82,13371,001,K-8 Teaching,Marlo Warburton,under,3,7,1,0,0,0,0,0,0,0,0,0,0,1,0
HISTORY,N100,11781,001,Short Course Topics,Stephanie Jones-Rogers,under,4,7,3,2,2,2,1,1,1,0,0,0,1,3,4
LINGUIS,100,12075,001,Intro Ling Sci,Andrew Garrett; Kenneth Baclawski,under,1,10,5,4,5,4,4,2,2,0,0,1,1,0,1
INTEGBI,131L,11855,002,Human Anatomy Lab,Benjamin Muddiman; Thomas Carlson,under,1,2,3,2,4,1,1,0,0,0,0,0,0,4,2
ECON,136,11332,001,Financial Economics,Sandhyarani Patlolla,under,3,12,12,13,8,7,4,2,0,0,0,0,2,2,0
ANTHRO,R5B,10844,001,Reading & Comp,Basit Iqbal,under,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0
MATH,54,12147,007,Lin Alg & Diff Eqns,Mira Peterka,under,0,8,0,4,12,0,3,5,0,0,2,0,3,0,1
MATH,98,12169,005,Directed Group Stdy,Michael Wong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2
COLWRIT,9A,11219,003,Esp Acad Research,Margi Wald; Susana Leong,under,0,9,4,1,0,0,0,0,0,0,0,0,0,0,0
COM LIT,N60AC,11276,003,Lit Amer Cultures,Keith Budner; Sophie Volpp,under,1,5,2,2,0,0,0,1,0,0,0,0,0,4,0
UGBA,169,15842,1,Pricing,Wasim Azhar,under,4,9,19,10,6,1,0,0,0,0,0,0,1,4,0
ART,12,10942,002,Lang Of Draw,Aida Gamez,under,2,15,4,1,0,0,0,1,0,0,0,0,0,0,0
GWS,100AC,15082,001,Wom America Culture,Kirsten Vacca; Laura Nelson,under,4,7,2,1,0,0,1,0,0,0,0,0,1,0,0
HISTORY,N124B,11792,001,U.S. Wwii-Vietnam,Sandra Smith,under,1,8,4,6,1,0,0,0,0,0,0,0,1,5,0
ENGLISH,N125D,11478,001,20th Century Novel,Donna Jones,under,0,8,4,7,3,1,0,1,0,0,0,0,1,1,0
PHYSICS,8A,12715,001,Intro Physics,William Golightly,under,10,15,9,19,10,11,10,10,4,0,0,0,1,4,5
ART,8,10940,004,Intro Vis Thinking,Elise Putnam,under,1,7,1,2,3,0,0,1,1,0,0,0,0,0,0
MCELLBI,C112L,12344,001,Microbiology Lab,Irania Alarcon; Javier Silva,under,2,4,1,0,3,0,0,1,0,0,0,0,0,0,0
PSYCH,6,12917,001,Stress And Coping,Andres Martinez,under,3,36,41,35,23,12,3,5,7,1,1,0,1,21,2
POL SCI,N3,15782,001,Empirical Analysis,Jason Wittenberg; Laura Jakli,under,0,18,11,11,16,11,5,6,0,0,0,0,0,0,1
SOCIOL,160,13215,001,Sociol Of Culture,Michael Burawoy; Michelle Steward,under,1,6,5,8,1,2,2,0,1,0,1,0,0,4,1
"ENE,RES",101,13440,001,Ecology And Society,Amber Kerr,under,1,4,4,3,1,0,0,1,0,0,0,0,0,0,0
PLANTBI,C112L,13666,001,Microbiology Lab,Irania Alarcon; Javier Silva,under,1,1,2,4,2,0,0,0,0,0,0,0,0,2,0
JOURN,100,15649,002,News Reporting,Jessica Langlois,under,0,3,14,5,7,5,3,1,0,0,0,0,2,1,1
NE STUD,146A,15356,001,Islam,Amin Ehteshami; Carol Redmount,under,4,4,0,0,1,0,0,0,0,0,0,0,0,3,0
UGIS,W158,13406,007,Global Citizenship,Jeroen Dewulf,under,2,8,0,0,1,1,1,0,0,0,0,0,0,1,0
GWS,R1B,11751,001,Reading & Comp,Laura Nelson; Rosalind Diaz,under,0,7,3,2,0,0,0,1,0,0,0,0,0,0,0
ETH STD,135,11565,001,U.S. Immigration,Pablo Gonzalez,under,3,13,1,0,0,1,0,1,0,0,0,0,2,1,0
COLWRIT,5E,11138,001,Engl Thru Pop Music,Margi Wald; Matthew Barclay,under,0,7,4,3,2,1,0,0,0,0,0,0,0,0,0
PSYCH,9,15567,001,Changing Behavior:,Amy Cook,under,6,12,18,6,12,1,1,5,1,0,1,0,3,11,1
UGIS,W157,13380,009,Experiential Learn,Joel Clark,under,0,12,8,0,0,2,0,1,0,0,0,0,0,6,0
HISTORY,131B,15929,001,Us Social Fr Civwar,Natalie Mendoza Gutierrez,under,0,2,5,3,3,2,1,1,0,0,0,0,0,6,1
COLWRIT,6B,11154,002,Esl Academic Vocab,Margi Wald; Shelley Dykstra,under,0,3,4,0,4,1,0,1,1,0,0,0,2,0,0
CHEM,1B,10200,001,General Chemistry,Anjum Sareshwala; Debjani Roy,under,0,21,0,0,7,0,0,5,0,0,2,0,4,2,0
PHYSICS,77,12757,001,Intro Comp Tech Phy,Amin Jazaeri,under,0,9,1,1,1,0,0,1,0,0,0,0,0,1,0
"S,SEASN",160,13125,001,Phil Cult Politics,Maria Barrios-Leblanc,under,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0
AFRICAM,R1A,10769,001,Fresh Composition,Aparajita Nanda,under,0,7,4,1,2,1,0,0,0,0,0,0,0,0,0
SPANISH,N3,13257,001,Intermed Spanish,Molly Borowitz; Victoria Robertson,under,0,6,3,0,2,0,0,0,0,0,0,0,0,5,0
SOCIOL,N1H,13202,001,Intro To Sociology,Laura Katherine Thomson,under,3,6,8,0,1,1,1,0,0,1,1,0,0,0,0
MUSIC,128R,15123,001,Jazz In America,David Milnes; David Milnes,under,5,16,3,0,0,0,0,0,0,0,0,0,0,4,1
JAPAN,7A,12031,001,Premod Japan Lit,Brendan Morley; H. Horton,under,2,3,0,0,0,4,1,1,0,0,0,0,0,1,0
FRENCH,R1B,11618,002,Eng Com With Fr Lit,Johnathan Vaknin; Susan Maslan,under,0,6,4,2,2,0,0,0,0,0,0,0,0,0,0
MCELLBI,32L,12303,001,Int Human Phys Lab,Robin Ball,under,3,35,3,1,2,1,0,2,1,0,0,0,0,0,0
COLWRIT,9Y,15240,002,Esp Creative Wrting,Harry Seng; Margi Wald,under,0,3,7,3,0,0,0,0,1,0,0,0,1,1,0
UGBA,131,10110,001,Corp Fin Analysis,Avinash Verma,under,5,12,10,11,12,6,2,0,0,0,0,0,3,2,0
MATH,54,12142,002,Lin Alg & Diff Eqns,Ben Wormleighton; Richard Borcherds,under,3,5,2,3,7,3,4,5,2,0,0,0,2,0,1
CY PLAN,114,10698,001,Intro Urb Reg Trans,Chester Harvey; Chester Harvey; Daniel Chatman; Daniel Chatman,under,0,14,11,4,6,4,0,0,0,0,0,0,0,3,0
JAPAN,1,12029,001,Elem Japan Intens,Kayoko Imagawa; Keiko Yukawa; Mayu Loffgren; Yasuko Baker,under,1,8,1,1,0,0,0,0,0,0,0,0,0,2,0
EDUC,39B,14614,002,Fresh/Soph Seminar,Jabari Mahiri; Kasra Sotudeh,under,0,5,2,3,2,0,1,0,0,0,0,0,0,0,0
PSYCH,N140,12971,001,Development Psych,Amy Cook,under,0,21,13,2,7,5,0,0,1,0,0,0,0,4,1
COLWRIT,9F,11234,004,Esp Business Speak,Kyle Ridley; Margi Wald,under,0,1,14,2,0,0,0,0,0,0,0,0,0,0,0
ASAMST,132AC,15154,001,Islamophobia,Hatem Bazian,under,0,10,7,1,1,0,0,0,0,0,0,0,0,2,0
LINGUIS,R1B,12071,002,Endangered Language,Andrew Garrett; Erin Donnelly,under,0,8,4,0,2,2,0,0,0,0,0,0,1,0,0
LINGUIS,183,15669,001,Language Invention,Andrew Garrett; David Peterson,under,6,5,4,0,0,1,0,0,0,0,0,0,0,1,2
DES INV,190,15996,001,Spec Topics Des Inv,Euiyoung Kim,under,1,3,5,1,7,1,2,0,0,0,0,0,1,6,1
STAT,2,13283,001,Intro To Stat,Fletcher Ibser,under,6,5,6,8,11,10,11,6,2,0,0,0,3,0,1
GERMAN,R5B,11732,002,Reading And Comp,Deniz Gokturk; Michael Fragomeni,under,0,2,8,2,1,1,0,0,0,0,0,0,0,0,0
COLWRIT,5K,15201,002,Culture And Media,Kelle Mason; Margi Wald,under,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0
INTEGBI,131,11853,001,Human Anatomy,Thomas Carlson,under,5,17,14,13,12,17,5,10,4,0,0,0,0,1,2
NATAMST,R1A,12521,002,"Reading,Composition",Sarah Whitt; Thomas Biolsi,under,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0
HISTORY,122AC,11791,001,Antebellum America,Sarah Gold Mcbride,under,0,2,5,4,1,2,1,0,0,0,0,0,1,0,0
NATAMST,R1B,12524,001,"Reading,Composition",Beth Piatote,under,0,7,2,3,1,0,1,0,1,0,0,0,0,0,0
PHILOS,170,15206,001,Descartes,Timothy Crockett,under,0,1,3,6,4,0,0,0,0,0,0,0,0,2,0
IAS,196,15732,007,Special Research,Alan Karras; Randeep Kullar,under,0,0,6,1,0,0,0,0,0,0,0,0,0,3,0
