Abbreviation,CourseNum,CCN,SectionNum,CourseDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
ASAMST,141,15275,001,Law In Asam Commun,Thomas Fleming,under,1,5,4,3,1,0,0,0,0,0,0,0,0,2,0
ASAMST,172,15285,001,Asian Amer Lit,Fae Ng,under,2,6,2,0,0,0,0,0,0,0,0,0,1,1,0
ASTRON,10,16305,001,General Astronomy,Thomas Bay,under,7,5,6,2,0,1,0,0,0,0,0,0,1,5,0
ASTRON,10,16320,002,General Astronomy,Thomas Bay,under,2,7,5,1,2,2,2,1,0,0,0,1,1,6,0
BIOLOGY,1A,17505,001,General Biology Lec,Carol Gilson; James Baxter; Michael Meighan,under,1,15,13,14,17,15,16,13,15,0,2,2,5,0,2
BIOLOGY,1AL,17540,001,General Biology Lab,Carol Gilson; James Baxter; Michael Meighan,under,3,12,16,9,13,14,10,15,13,0,0,2,4,0,1
BIOLOGY,1B,17575,001,General Biology,Alan Shabel,under,9,16,41,38,33,18,20,17,14,2,4,2,2,3,1
UGBA,102A,18150,003,Intro Fin Account,Rada Brooks,under,6,6,6,7,4,4,4,2,1,0,0,0,0,6,0
UGBA,102A,18160,004,Intro Fin Account,Gary Pieroni,under,1,8,9,12,7,5,2,3,1,1,0,0,0,5,5
UGBA,102A,18170,005,Intro Fin Account,John Briginshaw,under,4,11,12,11,4,2,1,0,2,0,1,0,0,0,0
UGBA,102B,18180,001,Intro Manager Acct,Dennis Geyer,under,1,8,0,0,10,8,0,3,0,0,0,0,0,3,1
UGBA,102B,18190,002,Intro Manager Acct,Dennis Geyer,under,5,17,2,5,9,1,0,4,2,0,0,0,2,4,1
UGBA,103,18210,002,Intro To Finance,Avinash Verma,under,5,14,12,11,8,4,3,1,0,0,0,0,0,1,1
UGBA,105,18225,002,Intro Org Behavior,Holly Schroth,under,1,9,17,11,4,5,1,0,0,0,0,0,0,0,0
UGBA,106,18230,001,Marketing,Meir Karlinsky,under,2,5,6,2,2,10,5,2,4,2,1,0,0,16,1
UGBA,106,18235,002,Marketing,Meir Karlinsky,under,1,4,8,3,2,12,1,2,0,4,1,0,2,6,10
UGBA,106,18250,005,Marketing,Wasim Azhar,under,1,10,19,14,4,0,0,0,0,0,0,0,0,0,0
UGBA,120A,18280,001,Int Financial Acct,Francis Stanton,under,2,6,3,0,5,0,0,0,0,0,0,0,1,1,0
UGBA,120A,18290,002,Int Financial Acct,Gary Pieroni,under,3,4,3,3,2,4,1,1,0,0,0,0,1,4,1
UGBA,120B,18300,001,Adv Fin Accounting,Tiffany Rasmussen,under,3,4,2,2,0,1,1,0,0,0,0,0,0,2,0
UGBA,122,18310,001,Fin Info Analysis,Francis Stanton,under,3,10,7,0,13,2,0,1,0,0,0,0,0,6,0
UGBA,127,18320,001,Spec Topics In Acct,Maria Nondorf,under,1,6,5,2,1,0,0,0,0,0,0,0,0,2,0
UGBA,127,18330,003,Spec Topics In Acct,Satyaraj Berde,under,1,4,1,1,6,4,3,3,0,0,0,0,0,10,0
UGBA,127,18335,004,Spec Topics In Acct,John Briginshaw,under,3,5,4,4,0,2,0,0,0,0,0,0,0,7,0
UGBA,131,18350,001,Corp Fin Analysis,Avinash Verma,under,7,13,11,7,4,1,2,0,0,0,0,0,1,4,2
UGBA,133,18370,001,Investments,Samuel Olesky,under,1,12,10,10,5,3,2,1,1,0,2,0,0,13,2
UGBA,133,18380,002,Investments,Arash Namvar,under,2,33,1,3,6,3,0,6,0,0,1,0,1,8,0
UGBA,178,18430,001,Intro Internatl Bus,Daniel Himelstein,under,1,9,25,44,7,0,0,0,0,0,0,0,1,8,1
UGBA,178,18435,002,Intro Internatl Bus,Daniel Himelstein,under,2,7,24,11,5,2,0,0,0,0,1,2,0,6,2
CHEM,1A,21005,001,General Chemistry,Marlin Halim,under,4,17,4,8,3,11,7,10,5,7,4,7,10,7,4
CHEM,1AL,21015,001,General Chem Lab,Peter Marsden,under,11,82,29,3,0,0,0,0,0,0,0,0,3,2,0
CHEM,W1A,21060,001,General Chemistry,Zerubba Levi,under,2,4,0,2,5,1,3,4,0,0,1,0,7,3,1
CHEM,1B,21065,001,General Chemistry,Lindsay Sperling,under,4,12,2,9,9,2,1,6,0,0,0,0,0,0,0
CHEM,3A,21100,001,Chem Struct React,Steven Pedersen,under,1,35,31,39,39,31,29,39,43,0,4,0,22,6,8
CHEM,3B,21165,001,Chem Struct React,Neil Viernes,under,5,44,10,32,17,21,46,1,15,0,4,0,7,3,1
CHEM,3BL,21170,001,Organic Chem Lab,Neil Viernes,under,12,116,36,16,6,2,0,0,0,0,0,0,2,1,0
CHICANO,20,24220,001,Intro Chicano Cult,Alberto Ledesma,under,2,29,10,9,9,1,0,1,0,0,0,0,0,1,0
CHICANO,50,24255,001,Intro Chicano Hist,Alex Saragoza; Edgar Mojica,under,10,29,10,8,1,0,0,0,0,0,1,0,0,5,0
CHICANO,110,24310,001,Latina/O Phil & Rel,Pedro Di Pietro,under,1,5,4,3,1,0,0,0,0,0,0,0,0,1,0
CHICANO,159,24325,001,Mexican Immigration,Alex Saragoza; Edgar Mojica,under,3,2,7,0,0,0,0,0,0,0,0,0,0,1,0
CHICANO,172,24330,001,Chicano & Educ Syst,Blas Guerrero,under,1,3,6,2,1,0,0,1,0,0,0,0,1,0,0
CY PLAN,110,25105,001,Intro To City Plng,Paul Waddell,under,2,4,12,6,4,6,5,0,0,0,0,0,0,1,1
CY PLAN,113B,25110,001,Commty & Econ Dev,-,under,5,15,6,2,2,0,0,0,0,0,0,0,1,4,0
CY PLAN,114,25115,001,Intro Urb Reg Trans,Paul Waddell,under,1,7,4,12,18,0,2,0,0,0,0,0,0,4,0
CY PLAN,118AC,25120,001,The Urban Comm,Paul Waddell,under,1,10,2,2,2,0,2,0,1,0,0,0,0,1,0
COLWRIT,6F,26546,001,Esl Listen Speak,Margi Wald; Ruth Acker,under,1,0,3,4,1,0,0,0,0,0,0,0,0,4,0
COLWRIT,8,26715,010,Engl As Second Lang,Brandon Spars; Margi Wald,under,2,9,2,1,1,0,0,0,0,0,0,0,0,4,0
COLWRIT,9C,26785,001,Esp Acad Writing,Jordan Ruyle; Margi Wald,under,2,2,3,3,2,0,0,0,0,0,0,0,0,6,0
COLWRIT,9C,26803,005,Esp Acad Writing,Ellen Rosenfield; Margi Wald,under,1,8,2,0,0,0,0,0,0,0,0,0,0,2,1
COLWRIT,9E,26815,001,Esp Business Engl,David Wiese; Margi Wald,under,2,4,1,2,2,0,0,0,0,0,0,0,0,4,0
COLWRIT,9E,26830,004,Esp Business Engl,Barbara Mcclain; Margi Wald,under,3,9,1,0,1,0,0,0,0,0,0,0,2,3,0
COLWRIT,9F,26835,001,Esp Business Speak,Barbara Mcclain; Margi Wald,under,4,2,1,1,2,1,1,1,0,0,0,0,1,1,0
COLWRIT,9F,26840,002,Esp Business Speak,David Wiese; Margi Wald,under,2,4,1,2,1,1,0,0,0,0,0,0,0,6,0
COLWRIT,9K,26895,001,Esp Human Rights,Margi Wald; Rachel Kotok,under,3,4,5,1,2,0,1,0,0,0,0,0,0,0,0
COLWRIT,9L,26915,003,Esp Engl Thru Film,Jordan Ruyle; Margi Wald,under,1,7,1,4,4,0,0,0,0,0,0,0,0,1,0
COLWRIT,9N,26935,002,Esp Legal English,Gabrielle Goodwin; Margi Wald,under,2,4,6,2,3,0,0,0,0,0,0,0,1,1,0
COLWRIT,9O,26943,001,Esp Legal Writing,Gabrielle Goodwin; Margi Wald,under,1,6,0,0,0,0,0,0,0,0,0,0,0,3,0
COLWRIT,9R,26950,002,Esp Oral Present,Margi Wald; Rachel Kotok,under,2,8,3,0,0,0,0,0,0,0,0,0,0,5,0
COLWRIT,9V,27010,001,Esp Engl Sci Engin,John Mcclain; Margi Wald,under,1,10,6,1,0,0,0,0,0,0,0,0,0,3,0
COLWRIT,6G,27055,102,Esl Digital Writing,Margi Wald; Michelle Baptiste,under,1,8,0,1,0,0,0,0,0,0,0,0,0,3,0
COLWRIT,6E,27065,101,Esl Grammar Editing,Margi Wald; Matthew Barclay,under,2,7,2,4,0,0,0,0,0,0,0,0,0,3,0
COLWRIT,6C,27085,101,Esl Business Vocab,Linda O'Roke; Margi Wald,under,1,11,1,0,0,0,0,0,0,0,0,0,0,4,0
COLWRIT,6C,27090,102,Esl Business Vocab,Angela Blackwell; Margi Wald,under,2,2,3,4,3,4,0,0,0,0,0,0,0,1,0
COLWRIT,6A,27110,102,Esl Acad Speaking,Margi Wald; Ruth Acker,under,1,4,4,5,0,0,0,0,0,0,0,0,0,3,0
COMPSCI,10,28305,001,Beauty Joy Computng,Sean Morris,under,6,3,4,3,6,2,1,2,2,0,0,0,7,12,2
COMPSCI,61A,28330,001,Str Interp Cmp Prgs,Daniel Garcia; Eric Tzeng; Steven Tang,under,15,26,21,20,44,28,7,9,6,1,7,4,8,24,17
COMPSCI,61BL,28395,001,Data Strs Prog Meth,Michael Clancy,under,27,94,39,32,32,26,13,8,4,0,6,0,7,13,6
COMPSCI,61C,28430,001,Machine Structures,Daniel Garcia; Justin Hsia,under,4,30,10,19,26,9,7,9,4,0,5,0,18,1,1
COMPSCI,70,28475,001,Discrete Math&Prob,Daniel Garcia; Thomas Watson,under,6,30,14,26,33,27,17,15,6,1,2,2,5,3,5
DUTCH,177,30705,001,Dutch Art Hist/Lit,Jeroen Dewulf,under,5,15,4,0,1,0,0,0,0,0,0,0,0,0,0
EPS,20,30910,001,Earthquakes,William Hawley,under,2,3,4,3,3,0,2,1,0,0,1,0,0,7,0
EPS,80,30925,002,Environ Earth Sci,Stephen Andrews,under,1,2,5,19,18,4,8,9,1,0,3,0,4,15,3
EA LANG,105,31505,001,Romantic Values,John Wallace,under,1,7,3,1,1,0,0,0,0,0,0,0,1,2,0
ECON,1,32005,001,Intro To Economics,David Romer; Lanwei Yang,under,1,24,33,30,35,26,22,16,12,0,2,0,8,4,3
ECON,100B,32085,001,Macro Analysis,Raymond Hawkins,under,2,8,17,18,16,13,7,3,4,0,2,0,2,7,2
ECON,119,32120,001,Psych And Econ,Alisa Tazhitdinova; David Romer,under,2,12,4,6,8,4,2,4,0,0,0,0,2,2,0
ECON,136,32125,001,Financial Economics,David Romer; Stephen Bianchi,under,1,5,4,3,10,3,0,2,3,0,1,0,0,4,3
ECON,155,32158,001,Urban Econ,David Romer; Marquise Mcgraw,under,1,15,12,5,3,2,0,0,0,0,0,0,1,1,1
ECON,N175,32163,001,Econ Demography,David Romer; Mark Borgschulte,under,1,7,8,5,4,1,0,2,1,0,1,0,0,1,0
ECON,N181,32165,001,Internat'L Trade,Asrat Tesfayesus,under,1,4,5,5,3,4,2,0,1,0,0,0,4,2,2
EDUC,N140,33335,001,Issues In Literacy,Glynda Hull; John Scott,under,1,11,2,0,1,0,0,0,0,0,0,0,1,0,1
EL ENG,40,35705,001,Int Micro Circuits,Clark Nguyen; Meghdad Hajimorad,under,1,4,13,10,13,12,6,4,0,0,0,1,0,3,0
EL ENG,42,35740,001,Intro Digit Elec,Constance Chang-Hasnain,under,1,9,6,1,4,1,3,6,2,0,4,0,0,0,1
EL ENG,100,35785,001,Elec Tech For Eng,Constance Chang-Hasnain,under,1,25,9,13,23,6,13,4,3,2,3,0,2,0,1
ENGIN,W7,36833,001,Intr Computer Prog,Andrew Packard; Panayiotis Papadopoulos,under,2,19,13,22,16,8,8,4,4,0,0,0,12,3,5
CIV ENG,C30,37405,001,Intro Solid Mechncs,Chun Il Kim,under,2,2,1,2,4,0,2,1,2,0,0,0,0,0,1
CIV ENG,120,37415,001,Structural Engrg,Abolhassan Astaneh-Asl,under,3,4,7,2,0,1,0,1,0,0,0,0,0,0,0
CIV ENG,130N,37420,001,Mech Of Structures,Clement Barthes,under,6,6,7,4,4,0,4,0,0,0,1,0,2,0,0
IND ENG,190A,38603,001,Advance Topics Ieor,Kenneth Singer,under,10,12,4,0,0,0,0,0,0,0,0,0,0,0,0
IND ENG,190C,38604,001,Advance Topics Ieor,Kenneth Singer,under,10,12,4,0,0,0,0,0,0,0,0,0,0,0,0
MEC ENG,40,39805,001,Thermodynamics,David Rich,under,3,5,1,2,7,5,4,3,2,0,0,0,2,0,0
MEC ENG,C85,39815,001,Intro Solid Mechncs,Chun Il Kim,under,2,3,1,3,1,4,2,2,1,3,0,0,0,1,0
MEC ENG,104,39850,001,Engr Mechanics Ii,Oliver O'Reilly,under,2,4,2,3,9,1,2,1,0,5,1,0,0,0,0
MEC ENG,109,39860,001,Heat Transfer,David Lettieri,under,1,8,6,8,5,4,4,3,2,1,1,0,1,1,1
MEC ENG,132,39880,001,Dyn System/Feedback,George Anwar,under,1,4,5,2,2,2,5,3,0,0,1,0,0,0,0
MEC ENG,135,39885,001,Des Mprc-Bd Mec Sys,George Anwar,under,4,10,5,1,3,0,0,0,0,0,0,0,0,2,0
ENGLISH,N117S,41565,001,Shakespeare,Oliver Arnold,under,8,7,9,8,9,4,0,1,0,0,0,0,1,6,0
ENGLISH,N132,41575,001,American Novel,Mitchell Breitwieser,under,3,6,6,8,12,11,3,2,0,0,0,0,0,3,1
ENGLISH,N173,41595,001,Lang & Lit Films,Mitchell Breitwieser,under,3,18,9,7,5,0,0,0,0,0,0,0,1,3,0
ENGLISH,N180H,41605,001,Short Story,Zachary Gordon,under,1,4,9,7,3,1,0,0,0,0,0,0,0,3,1
ENV DES,1,42105,001,People & Env Des,W Martin,under,4,13,10,7,1,1,1,1,0,0,0,0,1,2,0
ENV DES,9,42133,001,Intro To Env Des,Kimberly Suczynski,under,1,4,4,3,0,2,0,1,0,0,0,0,0,0,0
ESPM,105B,43160,001,For Measurements,Kevin O'Hara,under,1,6,14,6,12,0,0,1,0,0,0,0,0,0,0
ESPM,105C,43165,001,Silviculture & Util,Kevin O'Hara,under,1,9,3,2,19,4,0,2,0,0,0,0,0,0,0
ESPM,169,43175,001,Intnatl Env Politic,Katherine O'Neill,under,5,9,6,2,0,0,0,0,0,0,0,0,0,1,0
ETH STD,11AC,43805,001,Theories/Concepts,Keith Feldman,under,1,2,1,3,2,0,1,0,0,0,0,0,0,1,1
ETH STD,21AC,43815,001,Comp Surv Ethnic Gr,Alex Saragoza,under,1,13,13,2,7,1,0,0,0,0,0,0,1,4,1
ETH STD,101B,43858,002,Humanities Methods,Keith Feldman,under,7,4,4,0,0,2,0,0,2,0,0,0,0,0,0
ETH STD,122AC,43870,001,Eth/Race In Am Film,Christine Kwon,under,3,8,12,10,2,0,2,0,0,0,1,0,1,11,1
ETH STD,122AC,43875,002,Eth/Race In Am Film,Christine Kwon,under,8,10,10,6,1,1,0,1,0,0,0,0,1,10,0
ETH STD,N180,43900,001,Sel Top Es Std Abrd,Carlos Munoz,under,8,8,12,5,5,0,0,0,0,0,0,0,0,2,0
ETH STD,N180,43905,002,Sel Top Es Std Abrd,Ramon Grosfoguel,under,8,9,10,15,2,3,0,0,0,0,0,0,0,4,0
ETH STD,N180,43910,003,Sel Top Es Std Abrd,Hatem Bazian,under,3,12,3,4,0,0,0,0,0,0,0,0,0,0,0
FILM,R1B,44815,002,Writing-Film Focus,Jeffrey Skoller; Norman Gendelman,under,4,3,8,0,2,0,0,0,0,0,0,0,1,1,0
FILM,25B,44835,001,History Of Film,Emily Carpenter,under,4,2,3,1,3,2,0,0,0,0,0,0,2,1,1
FILM,108,44865,002,Film Genre,Jeffrey Skoller; Justin Vaccaro,under,1,2,2,4,1,0,1,0,0,0,0,0,0,2,0
FILM,151,44895,002,Auteur Theory,Eileen Jones,under,4,12,5,7,3,2,1,1,1,0,0,0,2,3,0
FRENCH,3,45435,001,Intermediate French,Desiree Pries; Maia Beyler-Noily,under,3,5,1,1,0,1,0,0,0,0,0,0,1,4,0
FRENCH,43A,45470,001,Aspects Fr Culture,Sarah Roberts,under,2,7,1,3,0,0,0,0,0,0,0,0,0,2,0
GWS,111,46020,002,Special Topics,Bonnie Ruberg; Juana Rodriguez,under,3,3,7,2,1,1,0,0,2,0,0,0,2,1,0
GEOG,4,46610,001,Wrld Cultures Envts,Greta Marchesi; Nathan Sayre,under,2,5,4,1,4,1,0,0,0,0,1,0,0,3,0
GEOG,N20,46615,001,Globalization,Robert Acker,under,2,8,6,9,5,5,0,3,1,0,1,0,1,12,5
GEOG,50AC,46625,001,California,Diana Negrin; Nathan Sayre,under,1,3,2,0,4,1,0,0,0,0,0,0,0,2,0
GEOG,70AC,46630,001,Urban Experience,Javier Arbona,under,1,7,1,3,1,1,1,1,0,0,0,0,0,6,0
GEOG,130,46635,001,Food Environment,Nathan Sayre; Nicole List,under,1,2,8,3,10,4,6,0,2,0,0,0,1,3,1
GEOG,138,46640,001,Global Environ Poli,Diana Negrin; Nathan Sayre,under,9,15,7,5,1,0,0,1,0,0,0,0,1,1,1
GERMAN,1,47205,001,Elementary German 1,Nikolaus Euba; Stephanie Peltner,under,2,2,5,1,0,0,0,0,0,0,0,0,0,3,0
GERMAN,4,47245,001,Intermed German Ii,Carolyn Hawkshaw; Nikolaus Euba,under,2,6,1,0,0,2,0,0,0,0,0,0,0,3,0
GERMAN,R5B,47270,004,Reading And Comp,Emina Musanovic; Estelle Tarica,under,1,9,4,0,3,0,0,0,0,0,0,0,0,0,0
HISTORY,N106A,48980,001,The Roman Republic,Laura Pfuntner,under,2,4,3,1,1,2,0,0,0,1,0,0,0,2,0
HISTORY,136AC,49015,001,Gender 20th C Us,Sandra Smith,under,2,3,2,3,1,1,0,0,0,0,0,0,0,3,0
HISTORY,162A,49030,001,Eur Diplo 1648-1914,David Wetzel,under,1,9,4,0,1,1,0,1,2,0,0,0,1,2,0
INFO,155,49820,001,Intro Hi-Level Pgm,Paul Laskowski,under,3,9,7,7,5,3,1,0,0,0,0,0,0,3,1
INFO,181,49825,001,Tech & Poverty,Coye Cheshire; Elisa Oreglia; Neha Kumar,under,1,3,3,2,1,0,0,1,0,0,0,0,0,11,0
INTEGBI,117,50485,001,Medical Ethnobotany,Thomas Carlson,under,8,26,5,11,13,8,4,6,4,1,2,1,0,15,3
INTEGBI,117LF,50490,001,Med Ethnobotany Lab,Seth Kauppinen; Thomas Carlson,under,2,5,2,3,2,2,0,3,1,0,0,0,0,2,1
INTEGBI,117LF,50500,003,Med Ethnobotany Lab,Irin Pansawira; Thomas Carlson,under,2,12,2,1,2,1,2,1,1,0,0,0,0,1,0
INTEGBI,128,50510,001,Sports Medicine,Charles Mclaughlin,under,5,15,6,8,15,3,5,2,5,0,0,0,1,3,0
INTEGBI,131,50535,001,Human Anatomy,Thomas Carlson,under,5,34,9,13,18,4,6,8,3,0,0,1,4,12,4
INTEGBI,131L,50540,001,Human Anatomy Lab,Ashley Poust; Thomas Carlson,under,2,3,1,3,5,0,1,4,0,0,1,0,0,2,0
INTEGBI,131L,50555,004,Human Anatomy Lab,Alfred Vong; Thomas Carlson,under,3,8,3,0,3,0,0,1,0,0,0,0,1,0,0
INTEGBI,132,50560,001,Surv Human Physiol,Katherine Brakora,under,9,17,4,4,12,3,6,3,1,0,2,0,0,1,1
INTEGBI,132L,50575,003,Mammal Physiol Lab,Chi-An Emhoff; Heather French,under,1,6,2,7,6,0,0,0,0,0,0,0,0,0,0
INTEGBI,141,50580,001,Human Genetics,Gemma Niermann,under,1,52,3,14,44,0,4,8,1,1,1,0,2,2,0
ISF,100C,51510,001,Word And Image,Nancy Urban,under,3,6,1,5,4,1,1,0,0,0,0,0,2,0,0
ISF,W187,51520,001,Exprientl Lm Org Ct,Joel Clark,under,1,16,6,4,0,0,0,0,0,0,0,0,1,9,1
IAS,107,51915,001,Inter Macro Theory,Estefania Santacreu-Vasut,under,11,10,7,3,5,2,1,0,0,0,0,0,1,1,0
IAS,196,51935,001,Special Research,Alan Karras,under,4,6,9,5,4,0,0,0,0,0,0,0,1,18,0
IAS,196,51940,002,Special Research,Alan Karras,under,2,3,0,1,0,0,1,1,0,0,0,1,0,23,5
ITALIAN,R5B,52515,001,Reading & Comp,Albert Ascoli; Marina Romani,under,1,3,2,1,2,1,1,0,0,0,0,0,0,0,0
ITALIAN,R5B,52520,101,Reading & Comp,Albert Ascoli; Soledad Anatrone,under,3,8,2,1,1,0,0,0,0,0,0,0,0,0,0
JAPAN,1,53005,001,Elem Japan Intens,Ikuko Yuasa; Maki Takata; Noriko Knickerbocker,under,1,5,4,2,2,1,0,0,0,0,0,0,0,1,3
KOREAN,1,54205,001,Elem Korean-Intens,Kijoo Ko; Shin Young Park,under,3,3,2,0,0,0,0,0,0,0,0,0,0,4,0
LATIN,15,54810,001,The Latin Workshop,Giovanni Ferrari; John Lanier,under,3,7,3,0,1,0,0,0,0,0,0,0,0,6,1
LEGALST,109,56120,001,Aim/Limit Crim Law,Richard Perry,under,2,12,11,7,7,1,2,1,0,0,0,0,1,5,0
LINGUIS,R1B,57005,001,Endangered Language,Jennifer Johnson; Line Mikkelsen,under,2,4,3,3,3,0,1,1,0,0,0,0,0,0,0
LINGUIS,23,57020,001,Language And Sex,Rosemary Beam De Azcona,under,1,5,1,1,2,0,1,0,0,0,0,0,1,2,0
LINGUIS,55AC,57025,001,American Languages,Rosemary Beam De Azcona,under,2,7,0,0,0,1,0,0,0,0,0,0,1,2,0
LINGUIS,C105,57050,001,Mind And Language,Line Mikkelsen; Matthew Goss,under,2,2,1,0,1,1,1,0,1,0,1,0,0,3,1
LINGUIS,C146,57060,001,Lang Acquisition,Melinda Woodley; Susanne Gahl,under,5,9,9,1,2,3,2,1,0,0,0,0,2,2,0
MATH,1A,58405,001,Calculus,Andrea Jedwab,under,3,7,2,4,3,5,2,2,3,0,1,0,2,0,0
MATH,1A,58415,002,Calculus,Conrad Hengesbach,under,3,3,1,5,5,5,4,1,2,0,0,0,4,0,0
MATH,1B,58425,001,Calculus,Aditya Adiredja; Francis Christ,under,2,7,2,1,4,5,3,4,1,0,2,0,6,1,2
MATH,1B,58435,002,Calculus,Francis Christ; Shawn Mcdougal,under,5,2,2,8,1,2,1,5,1,0,0,1,3,0,4
MATH,1B,58455,004,Calculus,Alexander Zorn; Francis Christ,under,3,6,2,2,7,3,2,3,2,0,0,0,0,0,1
MATH,16A,58465,001,Anal Geo & Calculus,Francis Christ; Keon Choi,under,3,7,3,1,5,0,2,0,1,0,0,0,2,2,2
MATH,16A,58485,003,Anal Geo & Calculus,Francis Christ; Massoud Malek,under,2,3,2,3,1,2,2,1,0,1,0,0,1,1,0
