Abbreviation,CourseNum,CCN,SectionNum,CourseDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
ART,132,04523,001,App To Sculp Ceram,Stacy Jo Scott,under,1,8,1,2,2,0,0,0,0,0,0,0,0,1,0
ART,133,04526,002,Meaning/Material,Sahar Khoury,under,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0
ART,14,04427,001,Lang Of Sculpture,Randy Hussong,under,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0
ART,15,04432,001,Lang Sculp:Ceram,Erik Scollon,under,0,6,7,2,2,0,0,0,0,0,0,0,1,2,0
ART,16,04433,001,Intro Printmaking,Randy Hussong,under,0,14,0,1,0,1,0,0,0,0,0,0,0,0,0
ART,163,04529,001,Social Practice,Stephanie Syjuco,under,5,2,4,0,1,0,0,0,0,0,0,0,0,0,0
ART,164,04532,001,Art And Meditation,Azin Seraj; Katherine Sherwood,under,0,11,5,2,3,0,0,0,0,0,0,0,0,0,0
ART,171,04535,001,Digital Video,Nathan Kwame Braun,under,0,2,4,3,3,0,0,0,0,0,0,0,0,0,0
ART,173,04544,001,Sound Art,Christopher Kubick,under,0,6,6,2,0,0,0,0,0,0,0,0,0,1,1
ART,184,04546,001,Jr Seminar,Brody Reiman,under,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0
ART,185,04547,001,Sn Projects,Indira Morre,under,4,15,1,3,1,0,0,0,0,0,0,0,0,0,0
ART,196,04670,001,Bridging The Arts,Elise Putnam,under,0,6,1,1,2,1,0,0,0,0,0,0,0,0,0
ART,198,04682,005,Directed Group Stdy,Brody Reiman,under,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
ART,21,04436,001,Digital Photography,Allan Desouza,under,0,10,6,1,0,0,0,0,0,0,0,0,0,1,0
ART,26,04439,001,Mov Image Media,Greg Niemeyer,under,0,7,0,1,3,0,0,0,0,0,0,0,0,0,0
ART,8,04403,001,Intro Vis Thinking,John Mcnamara,under,15,34,9,6,1,0,0,0,0,0,0,0,0,0,0
ART,98,04454,003,Directed Group Stdy,John Mcnamara,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
ASAMST,122,05539,001,Japanese Amer Hist,Lisa Hirai Tsuchitani,under,0,5,4,1,0,1,0,0,0,0,0,2,0,2,0
ASAMST,128AC,05548,001,Muslims In America,Hatem Bazian,under,50,34,19,7,2,1,0,0,0,0,0,0,1,24,0
ASAMST,138,05569,001,Topics Asn Pop Cult,Hannah Michell,under,2,5,20,7,2,0,0,0,0,0,0,0,2,2,0
ASAMST,141,05572,001,Law In Asam Commun,Thomas Fleming,under,0,15,0,0,10,0,0,3,0,0,0,0,0,5,1
ASAMST,143,05578,001,As Am Health,Winston Tseng,under,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0
ASAMST,172,05584,001,Asian Amer Lit,Fae Ng,under,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0
ASAMST,20A,05389,001,Intro Asian Am Hist,Christopher Chua,under,3,26,13,7,15,1,3,2,1,0,1,1,0,7,3
ASAMST,20AC,05530,001,As Am Comm Race Rel,Harvey Dong,under,7,21,7,1,0,1,0,1,1,0,0,0,0,17,1
ASAMST,R2A,05353,001,Reading&Composition,Anna Leong,under,0,15,11,4,0,0,0,0,0,0,0,0,0,0,0
ASAMST,R2A,05362,002,Reading&Composition,Anna Leong; Maria Faini,under,0,9,7,1,1,0,0,0,0,0,0,0,0,0,0
ASAMST,R2B,05371,001,Reading&Composition,Anna Leong,under,0,4,15,11,1,0,0,0,0,0,0,0,0,0,0
ASAMST,R2B,05380,002,Reading&Composition,Adrian Comly; Anna Leong,under,0,6,13,9,3,0,0,0,0,0,0,0,0,0,0
ASIANST,10,05753,001,Intro To Asia,Crystal Cohen,under,0,12,21,20,19,7,2,1,0,0,0,0,0,38,0
ASIANST,150,05789,002,Special Topics,Keiko Yamanaka,under,1,19,4,0,0,0,0,0,0,0,0,0,0,1,1
ASIANST,150,05786,001,Special Topics,Jack Davey,under,0,8,2,2,0,0,0,0,0,0,0,0,2,3,0
ASIANST,150,05791,003,Special Topics,Jack Davey,under,0,3,3,0,1,0,1,0,0,0,0,0,1,2,0
ASTRON,120,06008,001,Opt & Ir Astro,James Graham,under,6,2,4,3,3,0,0,0,0,0,0,0,0,0,0
ASTRON,160,06011,001,Stellar Physics,Eliot Quataert,under,1,4,5,1,9,2,2,2,4,0,0,0,0,0,0
ASTRON,198,06032,002,Directed Group Stdy,Eliot Quataert,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
ASTRON,24,05995,001,Freshman Seminars,Andrew Siemion; Gibor Basri,under,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0
ASTRON,3,05902,001,Modern Cosmology,Chung-Pei Ma,under,0,10,3,0,0,3,0,0,0,1,0,2,0,8,5
ASTRON,7A,05903,001,Intro Astrophysics,Mariska Kriek,under,5,9,1,6,10,1,3,4,4,0,1,0,2,4,2
ASTRON,84,06227,001,Sophomore Seminar,Steven Beckwith,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
ASTRON,98,05996,002,Directed Group Stdy,Eliot Quataert,under,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3
ASTRON,C10,05915,001,General Astronomy,Alexei Filippenko,under,41,99,73,45,69,20,8,13,10,2,0,0,1,207,20
ASTRON,C162,06020,001,Planetary Astrophys,Imke De Pater,under,1,11,7,3,0,3,1,0,0,0,0,0,1,0,0
BANGLA,1A,84403,001,Intro Bengali,Amitabha Basu,under,0,6,6,2,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,10,06253,001,Intro/Biomed Engin,Terry Johnson,under,5,82,27,9,8,0,0,0,1,0,0,0,0,0,0
BIO ENG,100,06442,001,Ethics In Sci & Eng,Teresa Head-Gordon,under,0,73,4,0,1,0,0,0,0,0,0,0,1,20,1
BIO ENG,113,06460,001,Stem Cells & Tech,Irina Conboy,under,4,3,4,1,3,3,0,0,0,0,0,0,0,3,0
BIO ENG,115,06469,001,Cell Bio For Eng,Hayley Lam,under,1,21,7,1,2,0,0,0,0,0,0,0,0,0,0
BIO ENG,121L,06493,011,Biomems Bionano Lab,Dorian Liepmann,under,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,124,06499,001,Basic Prin Drug,Niren Murthy,under,0,8,4,4,0,0,0,0,0,0,0,0,0,1,0
BIO ENG,131,06523,001,Intro To Comp Mcb,Ian Holmes,under,0,4,6,8,2,2,4,0,1,0,1,0,0,2,0
BIO ENG,140L,06535,001,Synth Bio Lab,John Dueber,under,0,5,5,3,3,0,1,1,0,0,0,0,1,0,1
BIO ENG,147,06541,001,Prin Of Syn Bio,Adam Arkin,under,6,3,2,2,0,1,0,0,0,0,0,0,1,2,0
BIO ENG,150,06547,001,Intro To Bio & Bion,Seung-Wuk Lee,under,20,13,0,12,10,0,0,0,0,0,0,0,0,0,0
BIO ENG,163,06556,001,Prin Of Molec & Cel,Gerard Marriott,under,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,192,06571,001,Sr Design Project,Hayley Lam,under,0,19,8,4,1,0,0,0,0,0,0,0,0,0,0
BIO ENG,C118,06478,001,Biolog Perf Mats,Kevin Healy,under,2,4,4,1,5,1,2,2,2,0,0,0,0,0,0
BIO ENG,C181,06568,001,Energy From Biomass,Wenjun Zhang,under,0,4,4,4,1,2,0,0,0,0,0,0,0,0,0
BIOLOGY,1A,07253,001,General Biology Lec,Markus Pauly; Matthew Welch; Michael Meighan; Robert Fischer,under,6,49,53,37,67,78,43,49,48,4,13,8,7,4,2
BIOLOGY,1AL,07358,001,General Biology Lab,Gian Garriga; Michael Meighan,under,4,57,78,51,57,56,47,40,40,0,9,0,3,5,6
BIOLOGY,1B,07442,001,General Biology,Bruce Baldwin; Ellen Simms; Joshua Povich; Mary Power,under,11,41,101,95,114,159,28,42,64,0,47,0,10,2,11
BUDDSTD,C115,07674,001,Japanese Buddhism,Michaela Mross,under,0,2,1,0,2,0,0,0,0,0,0,0,0,5,1
BUDDSTD,C120,07677,001,Buddhsm-Silk Road,Sanjyot Mehendale,under,0,10,6,2,0,0,0,0,0,0,0,0,0,3,0
BUDDSTD,C50,07653,001,Intro To Buddhism,Mark Blum,under,3,8,1,8,4,1,1,0,0,0,0,1,1,14,1
CELTIC,15,10159,001,Elem Modern Irish,Edward Stack,under,0,3,5,0,3,0,0,0,0,0,0,0,0,5,0
CELTIC,70,10162,001,World Of The Celts,Daniel Melia,under,0,2,2,1,2,2,1,1,0,0,0,0,0,13,2
CELTIC,R1B,10156,002,Voices/Celtic World,Thomas Walsh,under,0,5,9,3,1,0,0,0,0,0,0,0,1,0,0
CELTIC,R1B,10153,001,Voices/Celtic World,Dara Hellman,under,0,0,5,2,5,2,0,0,0,0,1,0,0,0,0
CHEM,103,11738,001,Inorg Chem Bio,Adam Childs; Joel Finbloom; Matthew Francis,under,1,22,4,4,23,0,7,7,5,0,2,0,1,3,1
CHEM,104A,11741,001,Adv Inorganic Chem,Andy Nguyen; Benjamin Suslick; Ryan Witzke; T Tilley,under,5,15,5,11,14,11,6,8,6,0,9,0,6,1,0
CHEM,108,11750,001,Inorganic Synthesis,Richard Andersen,under,0,5,3,0,4,0,0,1,0,0,0,0,0,0,0
CHEM,112A,11771,001,Organic Chemistry,Anne Baranger; Raul Leal,under,1,17,25,22,32,29,18,23,6,3,4,2,1,2,0
CHEM,113,11810,001,Adv Mech Organ Chem,Felix Fischer; Rebecca Durr; Stephen Von Kugelgen,under,4,5,4,3,4,3,1,0,2,0,0,0,0,3,2
CHEM,115,11813,001,Organic Chemistry,Dean Toste,under,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0
CHEM,120A,11819,001,Physical Chemistry,Eric Neuscamman; Luning Zhao; Qiao Kong; Qinghui Ge,under,4,2,4,5,4,4,4,6,1,0,0,0,3,0,0
CHEM,120B,11828,001,Physical Chemistry,Chenlu Xie; Jonathan Weisberg; Phillip Geissler; Pratima Satish; Sumana Raj,under,2,21,26,13,17,17,24,13,6,0,0,0,1,4,0
CHEM,125,11834,001,Phys Chem Lab,Stephen Leone,under,3,7,5,2,4,3,6,2,4,0,0,0,0,1,0
CHEM,135,11885,001,Chemical Biology,Evan Miller; Julia Lazzari-Dean; Rishikesh Kulkarni; Vincent Grenier,under,4,6,9,10,7,26,15,7,9,10,6,1,7,0,1
CHEM,143,11891,001,Nuclear Chemistry,Jeffrey Kwarsick; Luciano Moretto,under,1,1,2,0,1,1,1,0,2,0,0,0,0,4,0
CHEM,15,11693,001,Bio/Analytical Chem,Daniel Neumark,under,0,4,5,6,6,8,2,6,4,0,0,0,5,2,0
CHEM,196,12578,036,Special Lab Study,Marcin Majda,under,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0
CHEM,196,12680,070,Special Lab Study,Anne Baranger,under,0,7,2,0,0,0,0,0,0,0,0,0,0,1,0
CHEM,1A,11153,001,General Chemistry,Luke Bertels; Martin Head-Gordon,under,8,52,66,43,63,38,36,39,16,5,9,6,20,9,14
CHEM,1A,11156,002,General Chemistry,Luke Bertels; Teresa Head-Gordon,under,5,47,35,38,55,49,31,34,11,5,2,6,11,16,14
CHEM,1A,11159,003,General Chemistry,Luke Bertels; Martin Head-Gordon,under,10,41,54,35,51,49,26,32,12,9,8,2,21,10,13
CHEM,1A,11161,004,General Chemistry,Angelica Stacy,under,0,5,4,6,18,5,4,12,4,0,3,0,1,2,0
CHEM,1AL,11312,001,General Chem Lab,Matthew Hauwiller; Michelle Douskey,under,23,175,48,30,43,9,3,9,2,0,3,0,4,0,5
CHEM,1AL,11315,002,General Chem Lab,Matthew Hauwiller; Michelle Douskey,under,23,114,54,28,27,4,4,2,0,0,1,0,2,1,2
CHEM,1AL,11318,003,General Chem Lab,Matthew Hauwiller; Michelle Douskey,under,61,266,72,36,54,8,3,5,3,0,4,0,1,1,1
CHEM,3A,11483,001,Chem Struct React,Steven Pedersen,under,1,22,24,13,25,27,44,18,23,0,5,0,19,1,15
CHEM,3A,11486,002,Chem Struct React,Steven Pedersen,under,6,32,14,44,22,35,45,25,32,0,4,0,26,2,8
CHEM,3AL,11492,001,Organic Chem Lab,Mark Levin; Maryann Robak,under,3,144,53,46,26,4,7,0,3,0,0,0,6,1,2
CHEM,3AL,11495,002,Organic Chem Lab,Mark Levin; Maryann Robak,under,2,102,50,32,26,6,3,4,1,0,1,0,3,1,0
CHEM,3B,11570,001,Chem Struct React,Peter Marsden,under,12,55,56,39,35,24,25,26,19,0,8,0,11,3,2
CHEM,3B,11573,002,Chem Struct React,Peter Marsden,under,9,61,71,39,35,28,21,32,16,0,4,0,16,4,7
CHEM,3BL,11579,001,Organic Chem Lab,Alexander Brandt; Ming Hammond,under,0,167,209,34,18,12,9,5,2,0,4,0,1,0,1
CHEM,3BL,11581,002,Organic Chem Lab,Alexander Brandt; Ming Hammond,under,0,23,44,5,7,1,1,1,0,0,0,0,0,0,0
CHEM,4A,11654,001,Gen Chm Quant Analy,Ke Xu; Meredith Triplet; Tanja Cuk,under,5,38,23,29,64,25,19,25,19,0,3,0,1,0,4
CHEM,96,11720,001,Intro To Research,Felix Fischer,under,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1
CHEM,C130,11846,001,Biophysical Chem,David Savage; John Kuriyan,under,0,3,1,4,2,0,2,1,0,0,0,0,0,1,0
CHEM,C138,11888,001,Energy From Biomass,Wenjun Zhang,under,1,5,5,2,2,1,0,0,0,0,0,0,0,0,0
CHEM,H194,12377,038,Honors Research,Marcin Majda,under,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
CHICANO,110,14070,001,Latina/O Phil & Rel,Laura Perez,under,0,5,6,3,5,0,4,1,0,0,0,0,0,1,0
CHICANO,130,14073,001,Mex Chic Art Hist,Celia Rodriguez,under,3,5,6,3,1,0,0,0,0,1,0,0,0,2,0
CHICANO,135A,14076,001,Latino Film To 1980,Raymond Telles,under,0,31,40,15,9,3,1,1,1,0,0,0,0,7,0
CHICANO,159,14088,001,Mexican Immigration,Alex Saragoza,under,0,7,19,11,3,0,0,0,0,0,0,0,0,6,0
CHICANO,163,14091,001,Caribbean Migration,Ramon Grosfoguel,under,5,8,3,3,1,0,0,0,0,0,0,0,0,0,0
CHICANO,180,14094,001,Topics In Chic Stud,Celia Rodriguez,under,1,9,1,3,2,0,1,0,0,0,0,0,1,1,0
CHICANO,180,14103,004,Topics In Chic Stud,Ramon Grosfoguel,under,12,8,0,1,0,0,0,0,0,0,0,0,0,0,0
CHICANO,180,14105,005,Topics In Chic Stud,Alex Saragoza,under,1,3,8,6,3,2,0,0,0,0,0,0,0,0,0
CHICANO,197,14118,001,Field Study,Alex Saragoza,under,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
CHICANO,24,13965,001,Freshman Seminar,Carlos Munoz,under,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
CHICANO,50,13968,001,Intro Chicano Hist,Alex Saragoza,under,0,30,18,11,7,0,1,1,0,0,0,0,2,6,0
CHICANO,R1A,13953,002,Reading & Comp,Alex Saragoza; Wanda Alarcon,under,2,8,2,4,4,0,0,1,0,0,0,0,0,0,0
CHICANO,R1B,13959,001,Reading & Comp,Alex Saragoza; Melanie Plasencia,under,3,7,4,1,0,2,0,0,0,0,0,0,2,0,0
CHINESE,100A,20720,001,Advanced Chinese,Lihua Zhang; Peng Yin,under,0,5,3,4,3,0,3,0,0,0,0,0,0,4,0
CHINESE,100XA,20729,001,Adv Chinese Mandar,Chen-Hui Tsai; Chunhong Xie,under,0,4,3,3,0,0,0,0,0,0,0,0,0,7,0
