Abbreviation,CourseNum,CCN,SectionNum,CourseDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
ART,12,13417,001,Drawing: Fdns,Emily Gui,under,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0
ART,13,13488,001,Painting: Fdns,Christopher Christion,under,0,9,3,0,1,1,0,0,0,0,0,0,0,1,0
ART,160,15696,001,Spec Topics Vis Std,Jill Miller,under,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0
ART,180,14223,001,Advanced Digital Ph,Minoosh Zomorodinia,under,0,8,2,0,1,0,0,1,0,0,1,0,0,0,0
ART,21,13421,001,Digital Photo: Fdns,Arielle Rebek,under,3,4,4,0,1,0,0,0,0,0,0,0,0,1,0
ART,21,14306,002,Digital Photo: Fdns,Arielle Rebek,under,1,4,7,0,0,0,0,0,0,0,0,0,0,1,0
ART,23AC,14501,001,Digital Media: Fdns,Greg Niemeyer; Ronald Rael; Fei Pan; Anamaya Farthing-Kohl,under,0,26,9,2,2,2,1,0,0,0,0,0,1,5,0
ART,25,14420,001,Graphic Novel: Fdns,Gaia WXYZ,under,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ART,8,14505,301,Intro Vis Thinking,Ronald Rael; Salimatu Amabebe,under,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0
ASAMST,20AC,13553,001,As Am Comm Race Rel,Harvey Dong,under,0,55,6,2,6,0,0,2,1,0,0,0,2,14,1
ASAMST,R2A,14469,001,Reading&Composition,Anna Leong,under,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0
ASTRON,10,14224,001,General Astronomy,Courtney Dressing; Wynn Jacobson-Galan,under,2,8,1,2,0,0,0,0,1,0,0,0,0,1,0
ASTRON,7AB,15677,001,Intro Astrophysics,Sean Terry,under,9,8,3,2,3,4,1,1,0,0,0,0,0,4,0
ASTRON,9,14353,002,Select Topics Astro,Daniel Klyde,under,4,29,4,1,3,1,1,1,0,0,0,0,0,6,1
ASTRON,9,15676,003,Select Topics Astro,Lawrence Kuznetz,under,9,20,0,0,0,0,0,0,0,0,0,0,0,7,0
ASTRON,W12,13647,001,The Planets,Burkhard Militzer; Julia DeMarines,under,1,13,2,0,5,1,0,4,2,0,0,0,3,13,3
BIOLOGY,1A,13652,001,General Biology Lec,Michael Meighan; Erol Kepkep; Mark Barnby,under,1,16,13,10,21,6,4,5,2,0,0,0,0,3,0
BIOLOGY,1B,13662,001,General Biology,Brett Boltz; Alan Shabel; Ixchel Sarahi Gonzalez Ramirez; Adonis Rivie,under,3,33,28,17,11,11,1,2,1,0,1,0,0,0,0
CELTIC,R1B,15446,002,Voices/Celtic World,Eric Falci; Jacob Liming,under,1,8,4,2,0,0,0,0,0,0,0,0,0,0,0
CHEM,115,15185,001,Organic Chemistry,Katie Blackford,under,1,8,1,4,1,0,0,0,0,0,0,0,0,0,0
CHEM,1A,15053,001,General Chemistry,Mark Kubinec,under,2,16,11,11,9,24,3,11,13,0,3,0,11,1,1
CHEM,1AL,15055,001,General Chem Lab,Debjani Roy,under,21,28,17,5,13,13,4,6,9,0,0,0,4,0,1
CHEM,32,15081,001,Prep For Gen Chem,Alexis Shusterman,under,0,0,0,0,0,0,0,0,0,0,0,0,0,58,6
CHEM,3A,15062,001,Chem Struct React,Peter Marsden,under,12,33,14,8,8,7,10,7,10,0,0,0,9,1,2
CHEM,3AL,15063,001,Organic Chem Lab,Peter Marsden,under,7,63,21,16,4,4,2,2,0,0,0,0,0,1,0
CHEM,3B,15073,001,Chem Struct React,Debjani Roy,under,10,6,5,7,5,11,6,16,25,0,0,0,30,1,0
CHEM,3BL,15074,001,Organic Chem Lab,Alexis Shusterman,under,0,31,39,14,8,4,3,2,0,0,0,0,3,0,0
CHICANO,110,14230,001,Latina/O Phil & Rel,Lara Medina,under,5,5,1,0,0,1,0,0,0,0,0,0,0,2,0
CHICANO,130,14379,001,Mex Chic Art Hist,Jesus Barraza,under,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0
CHICANO,175,15405,001,Latinx And The Env,Federico Castillo,under,2,5,5,1,2,0,0,0,0,0,0,0,0,0,0
CHICANO,50,14227,001,Intro Chicano Hist,Juan Berumen,under,6,7,23,10,6,3,1,0,0,0,0,0,0,0,0
CHICANO,N180,14109,001,Sel Top Cl Std Abrd,Pablo Gonzalez,under,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0
COG SCI,115,15779,001,Neuropsych Happines,Davina Chan,under,0,12,1,0,2,0,0,0,0,0,1,0,1,0,1
COG SCI,131,13961,001,Comp Models Of Cog,Jose Ramirez,under,21,3,3,0,1,0,0,1,0,0,0,0,0,1,0
COG SCI,146,15303,001,Music Lang & Cognit,Adam Croom,under,16,6,1,2,5,2,4,0,1,0,0,0,1,1,1
COG SCI,N1,13437,001,Intro To Cog Sci,Adam Croom,under,63,34,11,8,3,9,5,0,0,0,0,0,3,5,2
COG SCI,N100,15781,001,Issues In Cognition,Davina Chan,under,2,9,0,0,2,0,1,1,0,0,0,0,3,5,0
COLWRIT,10A,14207,002,Public Speaking,Lindsey Lanfersieck,under,0,11,2,1,2,0,0,0,0,0,0,0,0,1,0
COLWRIT,11,14498,001,Changemkr Pub Spk,Becky Hsu,under,8,19,2,2,2,0,0,1,0,0,0,0,1,4,2
COLWRIT,121,13524,001,Issues Tch Eng Intl,Kyle Ridley,under,0,9,0,0,0,0,0,1,0,0,0,0,0,0,1
COLWRIT,134,14597,002,Craft Of Poetry,Belinda Kremer,under,0,5,3,1,0,0,0,0,0,0,0,0,0,1,0
COLWRIT,135,14562,003,Creat Writ Workshop,Joseph Horton,under,0,12,0,0,1,0,0,0,0,0,0,0,1,4,0
COLWRIT,135,14598,001,Creat Writ Workshop,Tehmina Khan,under,0,14,2,0,1,0,0,0,0,0,0,0,1,1,0
COLWRIT,142,15495,001,Teaching Grammar,Peter Vahle,under,0,3,3,0,4,0,0,0,0,1,0,0,0,0,0
COLWRIT,145,15345,101,Mats English Ed,David Wiese,under,3,7,2,1,0,0,0,0,0,1,0,1,1,2,1
COLWRIT,161,14412,001,Writing In Bio Sci,Kimberly Freeman,under,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0
COLWRIT,3A,15347,001,Acad Writ Online,Andreea Corona; Margi Wald; David Wiese,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4
COLWRIT,3B,15349,002,Busines Oral Online,Margi Wald; David Wiese; Renee Snyder,under,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
COLWRIT,3D,15358,001,Legal Engl Online,Margi Wald; David Wiese; M Catherine Beck,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2
COLWRIT,3E,15360,001,Legal Oral Online,Margi Wald; David Wiese; M Catherine Beck,under,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
COLWRIT,3G,15365,001,Gramm Vocab Online,Nancy Hunt; Margi Wald; David Wiese,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
COLWRIT,3G,15366,002,Gramm Vocab Online,Andreea Corona; Margi Wald; David Wiese,under,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7
COLWRIT,3H,15367,001,Esl Oralcomm Online,Margi Wald; David Wiese; Paula Runnals,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2
COLWRIT,3I,15369,001,Tech Writ Online,Margi Wald; David Wiese; M Catherine Beck,under,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2
COLWRIT,3J,14609,001,Am Cult Sci Tech,Margi Wald; David Wiese; Andrea Lypka,under,0,15,4,1,0,0,0,0,0,0,0,0,0,2,0
COLWRIT,3K,14610,001,Am Cult Music,Margi Wald; David Wiese; Matthew Barclay,under,2,6,2,1,2,0,1,0,0,0,0,0,1,4,0
COLWRIT,3L,14611,001,Am Cult Consumerism,Margi Wald; David Wiese; Carolyn Carr,under,1,5,0,2,1,0,0,0,0,0,1,1,2,0,1
COLWRIT,3M,14612,001,Am Cult Socl Media,Margi Wald; David Wiese; Tamara Wik,under,0,16,2,1,0,0,0,0,0,0,0,0,1,2,0
COLWRIT,3M,14614,002,Am Cult Socl Media,Margi Wald; David Wiese; Tamara Wik,under,0,11,3,2,4,0,0,1,0,0,0,0,0,1,0
COLWRIT,3S,14579,001,Am Cult & Film,Margi Wald; David Wiese; Elizabeth Boner,under,15,1,0,0,0,0,0,0,0,0,0,0,2,1,2
COLWRIT,3S,14585,003,Am Cult & Film,Margi Wald; David Wiese; Elizabeth Boner,under,10,6,0,0,2,0,0,0,0,0,0,0,0,3,1
COLWRIT,3S,14615,002,Am Cult & Film,Margi Wald; David Wiese; Carolyn Carr,under,2,3,0,0,1,1,1,0,0,0,0,0,1,3,1
COLWRIT,3S,14587,004,Am Cult & Film,Margi Wald; David Wiese; Andrea Lypka,under,0,10,0,0,0,0,0,1,0,0,0,0,2,4,1
COLWRIT,3S,16138,005,Am Cult & Film,Margi Wald; David Wiese; Andrea Lypka,under,0,7,1,0,0,0,0,1,1,0,0,0,3,1,1
COLWRIT,3V,14583,002,Am Cult Gender,Margi Wald; David Wiese; Kyle Ridley,under,5,2,0,1,1,0,0,1,0,0,0,0,4,3,0
COLWRIT,3V,14581,001,Am Cult Gender,Margi Wald; David Wiese; Kyle Ridley,under,0,12,2,0,0,0,2,0,0,0,0,0,5,2,2
COLWRIT,5A,14440,001,Engl Brdwy Musicals,Margi Wald; David Wiese; David Frasca,under,4,7,0,1,1,0,0,0,0,0,0,0,0,2,0
COLWRIT,5A,15373,002,Engl Brdwy Musicals,Margi Wald; David Wiese; David Frasca,under,8,5,0,0,1,0,0,0,0,0,0,0,0,3,0
COLWRIT,5C,15374,002,Engl Thru Film,Margi Wald; David Wiese; Elizabeth Boner,under,3,5,2,1,3,0,0,0,0,0,0,0,0,0,0
COLWRIT,5D,14441,001,Engl Thru Literatur,Harry Seng; Margi Wald; David Wiese,under,1,6,1,1,2,0,0,0,0,0,0,0,0,0,0
COLWRIT,5K,14396,001,Engl Thru The Media,Margi Wald; David Wiese; David Skolnick,under,7,9,0,0,2,0,0,0,0,0,0,0,0,0,0
COLWRIT,6A,15377,003,Esl Acad Speaking,Margi Wald; David Wiese; zue acker,under,7,6,3,3,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,6A,15376,002,Esl Acad Speaking,Margi Wald; David Wiese; Peter Vahle,under,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0
COLWRIT,6A,15979,004,Esl Acad Speaking,Margi Wald; David Wiese; Scot Crisp,under,0,15,2,1,0,0,0,0,0,0,0,0,0,2,0
COLWRIT,6B,15382,004,Esl Academic Vocab,Margi Wald; David Wiese; Gena Bennett,under,6,4,2,0,1,1,0,0,1,0,0,0,2,3,2
COLWRIT,6B,15380,002,Esl Academic Vocab,Margi Wald; David Wiese; Rachel Kotok,under,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0
COLWRIT,6B,15381,003,Esl Academic Vocab,Ellen Rosenfield; Margi Wald; David Wiese,under,0,14,3,1,1,0,0,0,0,0,0,0,0,0,0
COLWRIT,6B,16046,005,Esl Academic Vocab,Margi Wald; David Wiese; David McCormick,under,0,9,1,5,0,1,2,1,0,0,0,0,0,0,0
COLWRIT,6F,14601,001,Esl Listen Speak,Amy Lashmet; Margi Wald; David Wiese,under,4,3,0,0,0,0,0,0,0,0,0,0,2,6,0
COLWRIT,6G,14602,001,Esl Digital Writing,Margi Wald; David Wiese; Kyle Ridley,under,0,14,0,0,0,0,0,0,0,0,0,0,2,1,1
COLWRIT,6I,15390,001,Iep Conflict Res,Jennifer Burton; Margi Wald; David Wiese,under,4,2,9,0,0,0,1,0,0,0,0,0,0,0,0
COLWRIT,6L,14566,001,Esl Job Search Prac,Margi Wald; David Wiese; Nora Mitchell,under,13,5,2,0,0,0,0,0,0,0,0,0,1,1,0
COLWRIT,6L,14578,002,Esl Job Search Prac,Margi Wald; David Wiese; Nora Mitchell,under,8,5,2,0,0,0,0,0,0,0,0,1,1,3,1
COLWRIT,6N,15393,001,Esl Art And Design,Margi Wald; David Wiese; Scot Crisp,under,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,6P,15398,001,Esl Pronunc Skills,Margi Wald; David Wiese; Paula Runnals,under,0,7,2,5,0,0,0,1,0,0,0,0,1,1,0
COLWRIT,7A,14570,002,Media,Margi Wald; David Wiese; Jeffrey Ellenbird,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
COLWRIT,7B,15408,001,Beat Poets,Margi Wald; David Wiese; Tom McNichol,under,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
COLWRIT,7C,15409,002,Soc Entrepreneur,Margi Wald; David Wiese; Elizabeth Boner,under,14,3,0,0,0,0,0,0,0,0,0,0,1,1,0
COLWRIT,7C,14603,001,Soc Entrepreneur,Margi Wald; David Wiese; Andrea Lypka,under,0,12,1,0,0,0,0,1,0,0,0,0,2,6,0
COLWRIT,7L,15895,002,Esl Berkeley Exper,Margi Wald; David Wiese; Rachel Kotok,under,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
COLWRIT,7L,16047,004,Esl Berkeley Exper,Margi Wald; Elizabeth Wadell; David Wiese,under,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
COLWRIT,7L,16096,005,Esl Berkeley Exper,Margi Wald; Elizabeth Wadell; David Wiese,under,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
COLWRIT,7M,14604,001,Engl Lang Storytell,Jennifer Burton; Margi Wald; David Wiese,under,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3
COLWRIT,9C,15415,001,Acad Writ-Multiling,Margi Wald; David Wiese; David Skolnick,under,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,9E,15424,003,Esp Business Engl,Margi Wald; David Wiese; David Frasca,under,19,0,0,2,0,0,0,0,0,0,0,0,0,1,0
COLWRIT,9E,15423,002,Esp Business Engl,Harry Seng; Margi Wald; David Wiese,under,0,5,6,2,0,0,0,0,1,0,0,0,1,0,0
COLWRIT,9I,15431,001,Esp Conflict Res,Margi Wald; David Wiese; Melody Noll,under,0,6,8,3,0,0,2,0,0,0,0,0,0,1,0
COLWRIT,9M,14452,001,U.S. Constitution,Margi Wald; David Wiese; Clifford Stanley,under,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0
COLWRIT,9N,15435,001,Esp Legal English,Margi Wald; David Wiese; David Carter,under,7,9,0,1,0,1,0,0,0,0,0,0,0,5,0
COLWRIT,9O,15438,001,Esp Legal Writing,Margi Wald; David Wiese; David Carter,under,3,7,2,3,0,0,0,0,0,0,0,0,0,5,0
COLWRIT,9R,15439,001,Esp Speaking,Margi Wald; David Wiese; Janet Christensen,under,0,9,2,2,2,1,0,0,0,0,0,0,0,1,0
COLWRIT,9V,14453,001,Esp Engl Sci Engin,Margi Wald; David Wiese; John McClain,under,0,4,11,2,2,0,0,0,0,0,0,0,0,0,1
COLWRIT,9V,15442,002,Esp Engl Sci Engin,Margi Wald; David Wiese; John McClain,under,0,3,6,4,1,0,0,0,0,0,0,0,0,1,0
COLWRIT,N131,14556,003,Creative Nonfiction,Miriam Greenberg,under,3,9,3,0,0,0,0,0,0,0,0,0,1,3,0
COLWRIT,N131,14592,001,Creative Nonfiction,Matthew Parker,under,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0
COLWRIT,N131,14605,005,Creative Nonfiction,Kaya Oakes,under,0,12,4,0,0,0,0,0,0,0,0,0,0,3,0
COLWRIT,N132,14593,002,Short Fiction,Michael Larkin,under,1,13,1,2,2,0,0,0,0,0,0,0,0,0,0
COLWRIT,N132,14558,003,Short Fiction,Eric Longfellow,under,0,11,1,0,0,0,0,0,0,0,0,0,0,3,0
COLWRIT,N132,14576,005,Short Fiction,Michael Larkin,under,0,7,5,3,0,0,0,0,0,0,0,0,0,3,0
COLWRIT,N132,15328,001,Short Fiction,Michael Larkin,under,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,N133,14568,003,Dramatic Writing,John Levine,under,0,10,2,0,0,0,0,0,0,0,0,0,0,2,1
COLWRIT,N133,15339,001,Dramatic Writing,Bridgette Portman,under,0,9,1,2,3,0,0,0,0,0,0,0,1,2,0
COLWRIT,R1A,13611,001,College Writing 1a,Chisako Cole,under,2,1,3,1,2,0,2,0,0,0,0,0,1,0,0
COLWRIT,R1A,13612,002,College Writing 1a,Donnett Flash,under,0,2,6,0,1,0,0,0,0,0,0,0,1,0,0
COLWRIT,R1A,13614,003,College Writing 1a,Margaret Salifu,under,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,R1A,13616,005,College Writing 1a,Bridgette Portman,under,0,3,1,1,6,2,0,0,0,0,0,0,0,0,0
COLWRIT,R4A,14116,002,Reading & Comp,Aparajita Nanda,under,1,5,6,2,1,1,0,0,0,0,0,0,0,0,0
COLWRIT,R4A,13671,001,Reading & Comp,Angela Hume,under,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0
COLWRIT,R4A,14173,003,Reading & Comp,Jonathan Lang,under,0,6,2,1,1,2,0,0,0,0,0,0,0,0,0
COLWRIT,R4A,15325,004,Reading & Comp,Lindsey Lanfersieck,under,0,9,3,2,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,R4A,15326,005,Reading & Comp,John Fielding,under,0,10,2,2,1,0,0,0,0,0,0,0,0,0,0
COLWRIT,R4B,13422,001,"Read,Comp,Research",Benjamin Spanbock,under,1,2,3,3,1,0,1,0,0,0,0,0,2,0,0
COLWRIT,R4B,13459,002,"Read,Comp,Research",Aparajita Nanda,under,2,4,5,3,0,0,0,0,0,0,0,0,1,0,0
COLWRIT,R4B,15916,005,"Read,Comp,Research",Scott Wallin,under,0,5,1,1,2,1,0,0,1,0,0,0,1,0,0
COM LIT,156AC,13947,001,Fict/Culture/Americ,Thomas McEnaney; Samuel Jackson,under,0,21,8,1,1,1,0,0,0,0,0,0,1,7,1
COM LIT,W60AC,13894,001,Lit Amer Cultures,Karina Palau; Max Kaisler,under,1,4,3,2,2,0,0,1,0,0,0,0,1,9,4
COMPSCI,10,14639,001,Beauty Joy Computng,Michael Ball; Vedansh Malhotra,under,0,20,9,4,7,8,4,1,0,0,0,0,1,4,1
COMPSCI,160,15863,001,User Interfaces,Michael Ball; Katherine Song; Ace Chen; Hridhay Suresh,under,0,41,10,2,1,2,0,1,0,0,0,0,0,0,0
COMPSCI,161,14663,001,Computer Security,Michael Ball; Ana Cismaru; Madison Bohannan,under,7,99,16,16,3,2,0,0,2,1,1,1,5,9,5
COMPSCI,169A,15544,001,Intro Softwar Engrg,Michael Ball; Simon Jovanovic; Ethan Gnibus,under,10,49,39,22,10,1,1,2,0,0,0,0,1,10,1
COMPSCI,188,14662,001,Artif Intelligence,Michael Ball; Nicholas Tomlin; Saagar Sanghavi,under,6,33,23,19,23,17,10,6,2,3,0,1,7,17,5
COMPSCI,61A,14640,001,Str Interp Cmp Prgs,Michael Ball; Timothy Tu; Jordan Schwartz; Mahnoor Haq,under,14,53,53,92,58,26,23,6,5,2,1,2,14,12,9
COMPSCI,61BL,14125,001,Data Strs Prog Meth,Michael Ball; Crystal Wang; Anton Zabreyko; Laksith Venkatesh Prabu,under,9,53,63,48,40,23,7,4,3,0,0,4,18,13,8
COMPSCI,61C,14641,001,Machine Structures,Charles Hong; Michael Ball; Yirui Fang; Junyang Wang,under,18,66,34,21,39,14,2,13,6,0,4,0,9,2,8
COMPSCI,70,14642,001,Discrete Math&Prob,Michael Ball; Victor Huang; Nate Tausik; Nikki Suzani,under,13,50,61,62,39,27,12,5,6,0,2,0,2,5,1
CY PLAN,101,15130,001,Intro Urb Data,Daniel Chatman; Taesoo Song; Flavia Leite; Cheng-Kai Hsu,under,3,24,16,8,4,0,0,0,0,0,0,0,0,0,0
CY PLAN,110,15784,001,Intro To City Plng,Ricardo Huerta; Daniel Chatman; Ooha Uppalapati,under,2,6,5,2,2,2,0,0,1,0,0,0,0,3,0
CY PLAN,114,15112,001,Intro Urb Reg Trans,Tamara Kerzhner; Daniel Chatman; Michael Montilla; Ashleigh McEvoy,under,13,18,6,2,2,1,0,0,0,0,1,0,0,7,0
CY PLAN,119,15856,001,Plng Sustainability,Yanin Kramsky; Daniel Chatman,under,9,5,4,1,0,1,0,0,0,0,1,0,2,0,1
CY PLAN,130,15109,001,Housing Plan Pol,Daniel Chatman; Alexander Ramiller; Amba Gupta,under,7,25,8,3,1,0,1,0,1,0,0,0,0,3,0
CY PLAN,N115,15108,001,Urban Devel Countrs,Alexandra Appelbaum; Daniel Chatman; Pranav Kuttaiah; Nikesha Medard,under,5,4,8,3,4,2,2,2,1,0,0,0,1,13,0
DATA,6,14517,001,Intro Comp Think,Jonathan Ferrari; Lisa Yan; James Weichert,under,10,17,10,1,5,0,0,0,0,0,0,0,0,4,0
DATA,C100,14028,001,Princ&Tech Data Sci,Narges Norouzi; Hangxing Liu; Isabella Crouch,under,7,33,24,23,20,12,4,1,0,0,0,0,2,0,1
DATA,C8,14009,001,Foundation Data Sci,John DeNero; Kevin Miao; Kanu Grover; Ciara Acosta,under,9,43,34,29,30,14,16,5,5,1,1,0,4,17,0
DATA,C88S,15708,001,Prob/Stat Data Sci,Ani Adhikari; Syed Rizvi; Salil Goyal,under,2,5,1,3,3,3,3,2,2,0,0,0,2,0,0
DEMOG,180,15318,001,Social Networks,Dennis Feehan; Rebeca Willis-Conger,under,7,4,0,0,0,1,0,0,0,0,0,0,0,0,2
DES INV,22,14821,1,Prototype & Fab,Christopher Myers; Jin Yutao,under,3,7,1,2,0,0,0,0,0,0,0,0,0,0,0
DES INV,23,14822,1,Creative Prog&Elec,Bjoern Hartmann; Shm Almeda; Albert Hodo,under,5,5,2,0,0,0,0,1,0,0,0,0,0,0,0
DIGHUM,100,13556,001,Theory And Method,James Harr,under,15,59,1,2,0,0,0,0,0,0,0,0,0,1,0
DIGHUM,100,16013,003,Theory And Method,Scott Caddy,under,26,35,3,1,1,0,1,0,0,0,0,0,1,1,0
DIGHUM,101,13557,001,Practicing Dig Hum,Michael Iarocci; Prashant Sharma,under,1,23,1,1,1,0,0,0,0,0,0,0,0,1,0
DIGHUM,150A,14480,001,Archival Dh,Kea Johnston,under,30,6,2,0,0,0,0,0,0,0,0,0,1,2,1
DIGHUM,150C,14481,001,Dh Textual Anlys,Scott Caddy,under,30,0,0,0,0,1,0,0,0,0,0,0,1,2,1
DIGHUM,160,14482,001,Critical Dig Hum,Tom Van Nuenen,under,3,19,10,0,0,0,0,0,0,0,0,0,0,3,1
EA LANG,R1B,13416,001,Reading And Comp,Ry Beville,under,6,5,0,2,1,0,0,0,0,0,0,0,1,0,0
ECON,1,13341,001,Intro To Economics,Seamus Li,under,20,20,7,8,12,1,3,4,2,0,0,0,2,3,0
ECON,100A,13678,001,Microeconomics,Zheng Huang,under,9,9,6,14,10,8,4,1,1,2,0,0,3,1,0
ECON,100B,13683,001,Macroeconomics,Nicolas Depetris Chauvin,under,1,8,8,3,4,2,3,0,0,0,0,0,4,0,0
ECON,119,15364,001,Psych And Econ,Xiangyi Meng,under,1,9,11,6,2,4,1,0,2,0,0,0,0,2,0
ECON,131,14378,001,Public Economics,Tomer Blumkin,under,8,6,6,5,4,4,2,3,6,0,0,0,1,1,0
ECON,136,13688,001,Financial Economics,Shawn Chi,under,1,5,7,8,8,4,0,1,0,0,0,0,0,2,0
ECON,140,13689,001,Econometrics,Seamus Li,under,6,13,17,7,6,5,3,5,0,2,0,1,2,2,0
ECON,148,15604,001,Data Sci For Econ,Tamer Cetin,under,2,10,8,7,4,0,0,0,0,0,0,0,1,0,0
ECON,157,14152,001,Health Economics,Ryan Edwards,under,25,95,38,20,7,1,1,0,2,0,0,0,3,0,0
ECON,197,11788,001,Field Study,Demian Pouzo,under,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2
ECON,N110,13912,001,Game Theory Soc Sci,Zheng Huang,under,9,13,15,11,6,4,5,5,1,3,3,1,3,5,0
EDSTEM,189,14074,001,Integrate Research,Jeffrey Kim,under,2,9,0,0,1,0,0,1,0,0,0,0,1,0,0
EDSTEM,82T,14095,001,K-12 Stem Tutoring,Marlo Warburton,under,5,11,1,1,0,0,0,0,0,0,0,0,0,1,0
EDUC,C142,14830,001,Ed In Global World,Erin Murphy-Graham,under,0,25,6,4,1,1,0,1,0,0,0,0,2,5,1
