Abbreviation,CourseNum,CCN,SectionNum,CourseDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
ANTHRO,122C,15059,001,Arch Centrl America,Lisa Johnson,under,12,8,0,2,0,0,1,0,0,0,0,0,0,0,0
ANTHRO,158,15088,001,Religion & Anthro,Heather Mellquist,under,1,7,2,1,1,4,0,0,0,0,0,0,0,1,1
ANTHRO,166,13186,001,"Lang,Culture,Socity",Brian Karl,under,1,4,9,4,4,0,0,0,0,0,0,0,1,3,1
ANTHRO,189,11464,001,Spec Top:Soc/Cult,Brian Karl,under,0,5,4,3,2,0,1,0,0,0,0,0,0,1,0
ANTHRO,3AC,13176,001,Intro Soc/Cult Ac,Julia Morris,under,7,11,5,2,0,0,0,0,0,0,1,0,0,3,0
ANTHRO,R5B,13183,004,Reading & Comp,William Stafford,under,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0
ANTHRO,R5B,13180,001,Reading & Comp,David Hyde; Laurie Wilkie,under,0,7,6,2,1,0,0,0,0,0,0,0,0,0,0
ARCH,108,13102,001,Arch Internship,Mark Schatz,under,0,13,5,5,0,0,0,0,0,0,0,0,0,0,0
ARCH,11B,13098,001,Intro To Design,Joris Komen,under,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0
ARCH,124A,13104,001,3-D Computer Tech,Kyle Steinfeld,under,4,2,1,3,1,2,0,0,0,0,1,0,0,2,3
ARCH,124A,13105,002,3-D Computer Tech,Kyle Steinfeld,under,3,2,2,2,0,0,0,1,0,0,2,0,2,0,1
ARCH,129,11901,001,Spec Top Digit Des,Jonathan Kershner,under,0,8,5,1,0,0,1,0,0,0,0,0,0,1,0
ART,102,13214,002,Approaches To Ptng,Anahita Hekmat,under,2,2,4,2,0,0,0,0,0,0,0,0,0,2,0
ART,118,16138,001,Contmp Fig Drw,Indira Morre,under,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,119,13215,002,Gpca,Edith Garcia Monnet,under,6,7,0,0,1,0,0,0,0,0,0,0,0,0,0
ART,119,14138,001,Gpca,Michael Berens,under,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,12,13210,002,Lang Of Draw,Aida Gamez,under,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,13,15948,001,Lang Of Painting,Isaac Vazquez Avila,under,1,10,0,1,0,0,0,0,0,0,0,0,0,1,0
ART,171,16140,001,Digital Video,Anahita Hekmat,under,1,2,4,0,1,2,0,0,0,0,0,0,0,1,0
ART,180,14266,101,Advanced Digital Ph,-,under,0,9,2,0,1,0,0,0,0,0,0,0,0,0,0
ART,21,15952,002,Beg. Digital Photo,Taro Masushio,under,2,11,2,1,1,0,0,0,0,0,0,0,0,0,1
ART,26,13212,001,Mov Image Media,Nathaniel Klein,under,1,4,1,6,3,0,0,0,0,0,0,0,0,0,0
ART,8,13205,001,Intro Vis Thinking,Shari Paladino,under,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,8,13206,002,Intro Vis Thinking,Lee Lavy,under,5,6,1,0,2,0,0,0,0,0,0,0,0,0,0
ART,8,13208,004,Intro Vis Thinking,Nicki Green,under,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0
ASAMST,173,14199,001,Creative Writing,Fae Ng,under,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0
ASAMST,175,13226,001,Contemp Narratives,Maria Barrios-Leblanc,under,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0
ASAMST,R2A,13217,001,Reading&Composition,Lok Siu; Ramya Janandharan,under,1,5,6,3,1,0,0,0,0,0,0,0,0,0,0
ASAMST,W20AC,15038,001,As Am Comm Race Rel,Harvey Dong,under,0,38,6,5,6,0,0,0,2,0,0,0,2,14,0
ASTRON,10,13230,001,General Astronomy,Gaspard Duchene,under,1,3,2,2,0,0,0,0,1,0,0,0,0,1,0
ASTRON,10,13231,002,General Astronomy,Bryan Mendez,under,0,10,19,7,4,2,1,0,0,1,0,2,0,1,0
ASTRON,9,14342,003,Select Topics Astro,Jeffrey Fung; Jing Luan; Richard Anantua,under,0,0,3,4,2,1,2,1,0,0,0,0,0,1,0
ASTRON,W12,13236,001,The Planets,Burkhard Militzer,under,0,19,8,8,6,2,3,1,5,0,0,0,7,33,14
BIOLOGY,1A,13241,001,General Biology Lec,Erol Kepkep; James Baxter; Mark Barnby; Michael Meighan,under,1,18,20,8,17,21,18,19,8,1,0,0,2,3,4
BIOLOGY,1AL,13245,001,General Biology Lab,Erol Kepkep; James Baxter; Mark Barnby; Michael Meighan,under,1,27,19,13,22,13,12,6,5,0,2,0,0,2,2
BIOLOGY,1B,13252,001,General Biology,Alan Shabel; Brett Boltz; Joshua Povich,under,2,37,25,16,16,11,10,13,5,5,2,0,1,2,3
BUDDSTD,114,15143,001,Tibetan Buddhism,Jacob Dalton,under,0,1,1,5,1,1,1,0,0,0,0,0,0,1,0
CHEM,115,16210,001,Organic Chemistry,Dean Toste,under,0,11,3,2,0,0,0,0,0,0,0,0,0,1,0
CHEM,196,10283,011,Special Lab Study,Catherine Bouvier Dang; John Arnold,under,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM,1A,13043,001,General Chemistry,Jason Lau,under,7,7,7,7,5,5,1,3,7,1,1,0,6,1,2
CHEM,1A,16288,002,General Chemistry,Jason Lau,under,5,3,1,2,2,2,1,4,5,0,2,1,0,0,0
CHEM,1AL,13045,001,General Chem Lab,Kevin Sibucao,under,5,58,12,9,5,2,5,3,2,0,0,0,0,0,0
CHEM,1B,13054,001,General Chemistry,Debjani Roy,under,0,6,0,0,5,0,0,3,0,0,2,0,0,0,0
CHEM,3A,13061,001,Chem Struct React,Anjum Fitch; Steven Pedersen,under,14,27,9,42,24,26,30,22,29,0,0,0,24,2,9
CHEM,3B,13077,001,Chem Struct React,Peter Marsden,under,12,20,11,11,17,11,16,12,17,0,0,0,12,1,4
CHEM,3BL,13078,001,Organic Chem Lab,Peter Marsden,under,4,99,16,6,1,1,20,0,0,0,0,0,0,0,0
CHEM,N3AL,13062,001,Organic Chem Lab,Anjum Fitch; Steven Pedersen,under,0,121,77,23,13,6,4,1,1,0,0,0,0,0,2
CHICANO,110,13273,001,Latina/O Phil & Rel,Lara Medina,under,5,6,1,0,0,1,0,0,0,0,0,0,0,0,0
CHICANO,130,14999,001,Mex Chic Art Hist,Laura Perez,under,1,6,2,2,0,1,0,0,0,0,0,0,1,5,1
CHICANO,135B,14154,001,Contemp Latino Film,Raymond Telles,under,4,24,4,0,1,0,0,0,0,0,0,0,1,2,1
CHICANO,135C,13274,001,Latino Doc Film,Raymond Telles; -,under,0,34,16,0,0,0,0,1,0,0,0,0,0,1,0
CHICANO,150B,15003,001,Hist Of Southwest,Pablo Gonzalez,under,2,7,0,1,0,0,0,0,0,0,0,0,0,0,1
CHICANO,172,13276,001,Chicano & Educ Syst,Juan Berumen,under,0,1,7,2,0,0,0,0,0,0,0,0,2,0,0
CHICANO,50,13266,001,Intro Chicano Hist,Juana Maria Rodriguez; Lucia Leon,under,0,11,16,7,9,3,1,2,0,1,1,0,0,0,0
CHICANO,R1AN,15273,003,Reading & Comp,Juana Maria Rodriguez; Richard Grijalva,under,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0
CHINESE,105,13284,001,Business Chinese,I-Hao Li,under,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0
CHINESE,7B,13281,001,Modern Chinese Lit,Mark Csikszentmihalyi; Tae Hyun Kim,under,1,5,0,0,4,0,0,0,0,0,0,0,0,2,0
CHM ENG,160,13093,001,Chem Process Design,P. Henrik Wallman,under,1,3,2,2,2,1,1,1,0,0,0,0,0,0,0
CIV ENG,100,14601,001,Elem Fluid Mechanic,Evan Variano,under,2,5,4,2,0,0,1,0,0,0,0,0,0,0,0
CIV ENG,130N,14456,001,Mech Of Structures,Maryam Tabbakhha,under,6,0,4,1,0,0,1,0,0,0,0,0,0,0,0
CIV ENG,W30,15334,001,Intro Solid Mechncs,Sanjay Govindjee,under,0,2,0,0,1,1,0,2,1,0,1,0,8,2,0
CLASSIC,10A,13286,001,Intro Greek Civ,Yasmin Syed,under,2,8,3,1,1,0,0,0,1,0,0,0,0,3,0
CLASSIC,10B,13288,001,Intro Roman Civ,Dylan Sailor; Morgan King,under,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0
CLASSIC,N28,13290,001,Classic Myths,Dylan Sailor; Jennifer Black,under,3,9,10,2,2,0,1,0,0,0,1,0,0,2,0
COG SCI,N1,13293,001,Intro To Cog Sci,Paul Li,under,1,7,6,8,7,4,4,5,0,0,0,0,0,0,0
COLWRIT,10A,15159,001,Public Speaking,Kimberly Freeman,under,0,10,4,1,0,0,0,1,0,0,0,0,0,3,0
COLWRIT,5A,13305,001,Engl Brdwy Musicals,David Frasca; David Wiese; Linda Jensen Darling; Margi Wald,under,0,8,0,4,2,0,2,0,0,0,0,0,0,1,0
COLWRIT,5A,15080,002,Engl Brdwy Musicals,David Frasca; David Wiese; Linda Jensen Darling; Margi Wald,under,0,4,1,7,3,2,1,0,0,0,0,0,0,2,0
COLWRIT,5C,13307,002,Engl Thru Film,Carolyn Carr; David Wiese; Linda Jensen Darling; Margi Wald,under,1,3,2,2,1,1,0,0,1,0,0,0,0,0,0
COLWRIT,5C,13309,004,Engl Thru Film,David Wiese; Kelle Mason; Linda Jensen Darling; Margi Wald,under,3,7,3,3,2,0,0,0,0,0,0,0,1,0,0
COLWRIT,5C,13308,003,Engl Thru Film,David Wiese; Janet Christensen; Linda Jensen Darling; Margi Wald,under,0,15,1,2,2,0,0,0,0,0,0,0,0,0,0
COLWRIT,5D,13311,001,Engl Thru Literatur,David Wiese; Linda Jensen Darling; Margi Wald; Nancy Hunt,under,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0
COLWRIT,5D,15081,002,Engl Thru Literatur,David Wiese; John Mcclain; Linda Jensen Darling; Margi Wald,under,0,6,3,2,2,0,0,0,0,0,0,0,0,0,0
COLWRIT,5E,13313,002,Engl Thru Pop Music,David Wiese; Linda Jensen Darling; Margi Wald; Matthew Barclay,under,1,6,2,1,3,2,0,0,1,0,0,0,0,1,0
COLWRIT,5E,13312,001,Engl Thru Pop Music,David Wiese; Linda Jensen Darling; Margi Wald; Matthew Barclay,under,0,4,7,3,3,1,0,0,0,0,0,0,0,0,0
COLWRIT,5I,14149,001,Engl Tv Culture,David Skolnick; David Wiese; Linda Jensen Darling; Margi Wald,under,14,2,1,0,0,0,1,0,0,0,0,0,0,0,0
COLWRIT,5K,14167,003,Engl Thru The Media,Barbara Mcclain; David Wiese; Linda Jensen Darling; Margi Wald,under,1,13,2,1,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,5K,14165,002,Engl Thru The Media,David Wiese; Linda Jensen Darling; Margi Wald; Michelle Sans,under,0,0,2,8,4,0,1,1,0,0,0,0,0,0,0
COLWRIT,6A,13319,004,Esl Acad Speaking,David Wiese; Margi Wald; Scot Crisp,under,2,12,0,0,0,0,0,0,0,0,0,0,1,0,2
COLWRIT,6A,13317,002,Esl Acad Speaking,Ana Wu; David Wiese; Margi Wald,under,0,5,8,2,1,0,0,0,1,0,0,0,0,0,0
COLWRIT,6A,13318,003,Esl Acad Speaking,David Wiese; Margi Wald; Paula Runnals,under,0,1,5,2,6,2,0,0,0,0,0,0,2,0,0
COLWRIT,6A,13320,005,Esl Acad Speaking,David Wiese; Margi Wald; Teri Crisp,under,0,14,1,1,0,0,0,0,0,0,0,0,0,0,2
COLWRIT,6B,13322,002,Esl Academic Vocab,David Wiese; Lawrence Metzger; Margi Wald,under,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0
COLWRIT,6B,14158,003,Esl Academic Vocab,David Wiese; Margi Wald; Shelley Dykstra,under,0,4,3,5,1,2,0,0,2,0,0,0,0,0,0
COLWRIT,6C,16227,001,Esl Business Vocab,David Wiese; Ingrid Farnbach; Margi Wald,under,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,6F,13328,003,Esl Listen Speak,David Wiese; Elizabeth Wadell; Margi Wald,under,1,11,1,0,2,0,0,0,0,0,0,0,0,0,0
COLWRIT,6F,13329,004,Esl Listen Speak,David Wiese; Margi Wald; Ruth Acker,under,1,1,10,4,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,6F,16341,005,Esl Listen Speak,David Wiese; Margi Wald; Michelle Baptiste,under,3,11,0,0,0,0,0,0,0,0,0,0,0,2,0
COLWRIT,6F,13327,002,Esl Listen Speak,David Wiese; Margi Wald; Peter Vahle,under,0,6,9,0,1,0,0,0,0,0,0,0,1,0,0
COLWRIT,6G,15102,003,Esl Digital Writing,David Wiese; Margi Wald; Michelle Baptiste,under,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,6G,15101,002,Esl Digital Writing,David Wiese; Elizabeth Wadell; Margi Wald,under,0,12,1,0,1,0,0,0,0,0,0,0,0,4,0
COLWRIT,6I,16225,002,Esl Conflict Res,David Wiese; Margi Wald; Michael Clark,under,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,6I,16226,003,Esl Conflict Res,David Wiese; Jennifer Burton; Margi Wald,under,4,5,6,1,0,0,0,0,0,0,0,0,1,0,0
COLWRIT,6I,16340,004,Esl Conflict Res,David Wiese; Elizabeth Boner; Margi Wald,under,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0
COLWRIT,6J,13334,001,Esl Test Prep,Carla Capelo; David Wiese; Margi Wald,under,12,1,1,0,0,1,0,0,0,0,0,0,0,2,0
COLWRIT,6K,15112,002,Engl Read Write,David Wiese; Margi Wald; Shelley Dykstra,under,0,4,4,3,2,2,1,1,0,0,0,0,0,3,0
COLWRIT,6K,15113,003,Engl Read Write,David Wiese; Kyle Ridley; Linda Jensen Darling; Margi Wald,under,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0
COLWRIT,6L,16074,001,Esl Job Search Prac,David Wiese; Margi Wald; Ruth Acker,under,1,5,4,2,1,1,0,0,1,0,0,0,1,2,1
COLWRIT,6M,16078,002,Esl Univ Admission,David Wiese; Kyle Ridley; Margi Wald,under,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0
COLWRIT,6M,16079,003,Esl Univ Admission,Belinda Karen Kremer; David Wiese; Margi Wald,under,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0
COLWRIT,6N,16147,002,Esl Art And Design,David Wiese; Margi Wald; Teri Crisp,under,1,14,0,0,0,0,0,0,0,0,0,0,1,1,0
COLWRIT,6N,16148,003,Esl Art And Design,David Wiese; Margi Wald; Scot Crisp,under,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0
COLWRIT,6P,16080,001,Esl Pronunc Skills,David Wiese; Margi Wald; Paula Runnals,under,0,8,5,3,1,0,0,0,0,0,0,0,0,1,1
COLWRIT,7C,15126,001,Soc Entrepreneur,Carla Capelo; David Wiese; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
COLWRIT,7C,15127,002,Soc Entrepreneur,Belinda Karen Kremer; David Wiese; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
COLWRIT,7G,13343,002,Community,David Wiese; Jeffrey Ellenbird; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2
COLWRIT,7K,16339,003,Humor,David Wiese; Ingrid Farnbach; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
COLWRIT,7M,15140,001,Engl Lang Storytell,Brandon Spars; David Wiese; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
COLWRIT,8,13347,003,Academic English,David Skolnick; David Wiese; Linda Jensen Darling; Margi Wald,under,1,4,5,1,2,1,0,0,0,0,0,0,1,0,0
COLWRIT,8,13349,005,Academic English,David Wiese; Linda Jensen Darling; Margi Wald; Thomas Mcnichol,under,0,10,4,1,3,0,0,0,0,0,0,0,0,1,0
COLWRIT,9C,13358,003,Acad Writ-Multiling,April Shandor; David Wiese; Margi Wald,under,4,10,1,1,0,0,0,0,0,0,1,0,0,0,0
COLWRIT,9C,13357,002,Acad Writ-Multiling,Chisako Cole; David Wiese; Linda Jensen Darling; Margi Wald,under,0,12,1,0,0,0,0,0,1,0,0,0,0,3,0
COLWRIT,9E,13361,003,Esp Business Engl,David Wiese; Harry Seng; Margi Wald,under,4,4,7,0,2,0,0,0,0,0,0,0,0,0,0
COLWRIT,9E,13362,004,Esp Business Engl,April Shandor; David Wiese; Margi Wald,under,9,4,0,0,1,1,0,0,0,1,0,0,1,0,0
COLWRIT,9E,13360,002,Esp Business Engl,David Wiese; Jennifer Johnson; Margi Wald,under,0,17,1,1,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,9F,16239,004,Esp Business Speak,David Wiese; Linda Jensen Darling; Margi Wald; Nancy Hunt,under,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0
COLWRIT,9I,13370,003,Esp Conflict Res,David Wiese; Jennifer Burton; Linda Jensen Darling; Margi Wald,under,6,4,8,1,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,9I,13369,002,Esp Conflict Res,David Wiese; Linda Jensen Darling; Margi Wald; Melody Noll,under,0,9,2,1,2,1,0,0,1,0,0,0,0,1,0
COLWRIT,9J,13373,002,Esp Grammar Style,Candace Khanna; David Wiese; Linda Jensen Darling; Margi Wald,under,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,9J,14180,003,Esp Grammar Style,Chisako Cole; David Wiese; Linda Jensen Darling; Margi Wald,under,0,9,2,3,0,1,0,0,0,0,0,1,0,0,0
COLWRIT,9N,13375,001,Esp Legal English,David Wiese; Linda Jensen Darling; Margi Wald; Robert Downey,under,0,14,4,3,0,0,0,0,0,0,0,0,0,2,0
COLWRIT,9N,13376,002,Esp Legal English,David Wiese; Linda Jensen Darling; Margi Wald; Robert Downey,under,0,12,3,3,0,0,0,0,0,0,0,0,0,4,0
COLWRIT,9O,13377,001,Esp Legal Writing,David Wiese; Linda Jensen Darling; Margi Wald; Robert Downey,under,0,9,4,1,0,0,0,0,0,0,0,0,0,6,0
COLWRIT,9R,13380,003,Esp Speaking,David Wiese; Linda Jensen Darling; Margi Wald; Thomas Mcnichol,under,1,7,4,2,0,0,0,0,0,0,0,0,1,2,0
COLWRIT,9R,14183,004,Esp Speaking,David Wiese; Janet Christensen; Linda Jensen Darling; Margi Wald,under,0,7,4,1,0,0,0,2,0,0,0,0,1,1,0
COLWRIT,9S,13381,001,Esp Pronunciation,David Wiese; Linda Jensen Darling; Margi Wald; Melody Noll,under,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,9V,13386,003,Esp Engl Sci Engin,David Wiese; Harry Seng; Linda Jensen Darling; Margi Wald,under,2,2,2,0,2,1,1,1,0,0,0,0,0,1,0
COLWRIT,9V,13385,002,Esp Engl Sci Engin,David Wiese; John Mcclain; Linda Jensen Darling; Margi Wald,under,0,9,4,1,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,9Y,13388,001,Esp Creative Wrting,David Wiese; Linda Jensen Darling; Margi Wald; Rachel Kotok,under,8,9,2,1,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,R1A,14361,001,College Writing 1a,Donnett Flash,under,0,3,5,2,0,0,0,0,1,0,0,0,0,0,0
COLWRIT,R1A,16265,002,College Writing 1a,Aparajita Nanda,under,0,3,3,4,3,1,0,0,0,0,0,0,0,0,0
COLWRIT,R4A,13302,001,Reading & Comp,Jonathan Lang,under,1,1,5,2,3,1,0,1,0,0,0,0,0,0,0
COLWRIT,R4A,13303,002,Reading & Comp,Aparajita Nanda,under,2,5,2,3,1,0,0,0,0,0,0,0,0,0,0
COLWRIT,R4A,13304,003,Reading & Comp,Carmen Acevedo Butcher,under,1,4,1,3,5,0,0,0,0,0,0,0,0,0,0
COLWRIT,R4A,15155,004,Reading & Comp,Mary Grover,under,0,11,3,0,1,0,0,0,0,0,0,0,0,0,0
COLWRIT,R4B,15157,001,"Read,Comp,Research",Benjamin Spanbock,under,0,4,2,3,3,2,0,0,0,0,0,0,1,0,0
COLWRIT,W143,15161,001,Fdns Eng Lang Ed,Michelle Baptiste,under,0,2,1,0,1,0,0,0,0,0,0,0,2,2,2
COLWRIT,W9,13351,002,Esp Skills Online,David Wiese; Linda Jensen Darling; Lori Bruns; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
COLWRIT,W9,15152,003,Esp Skills Online,David Wiese; Linda Jensen Darling; M Catherine Beck; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
COLWRIT,W9,15153,004,Esp Skills Online,David Wiese; Linda Jensen Darling; Lori Bruns; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
COLWRIT,W9,16363,005,Esp Skills Online,David Wiese; Linda Jensen Darling; M Catherine Beck; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2
COM LIT,N60AC,13389,001,Lit Amer Cultures,Caitlin Scholl; Sophie Volpp,under,0,10,2,3,1,0,0,0,0,0,1,0,0,4,0
COM LIT,W60AC,16102,001,Lit Amer Cultures,Karina Palau,under,0,20,3,9,4,0,0,1,1,0,0,0,2,13,4
COMPSCI,10,14461,001,Beauty Joy Computng,Daniel Garcia; Jobel Kyle Vecino; Schuyler Ross,under,6,14,3,9,3,3,0,2,1,0,0,0,1,2,1
COMPSCI,160,15613,001,User Interfaces,Amy Pavel; Daniel Garcia,under,3,16,19,19,6,1,1,1,2,1,1,1,0,0,1
COMPSCI,188,16165,001,Artif Intelligence,Daniel Fried; Daniel Garcia; Mohamad Baroudi,under,15,35,21,17,11,10,7,3,7,3,1,1,7,4,2
COMPSCI,189,16170,001,Intro Machine Learn,Daniel Garcia; Joshua Tobin; Ke Li,under,4,14,9,7,14,3,7,2,2,0,3,0,9,6,4
COMPSCI,197,11642,200,Field Study,Daniel Garcia,under,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
COMPSCI,61A,14466,001,Str Interp Cmp Prgs,Daniel Garcia; James Uejio; Jennifer Thakar; Mitas Ray; Tammy Nguyen,under,24,57,63,86,90,25,8,8,6,2,1,0,25,41,9
COMPSCI,61BL,14491,001,Data Strs Prog Meth,Christine Zhou; Daniel Garcia; Kevin Lin,under,6,44,78,62,43,28,8,6,0,2,0,0,16,23,11
COMPSCI,61C,14501,001,Machine Structures,Daniel Garcia; Nicholas Riasanovsky; Steven Ho,under,2,26,29,41,16,14,0,10,2,0,4,1,13,3,8
COMPSCI,70,14512,001,Discrete Math&Prob,Daniel Garcia; Sinho Chewi; Vrettos Moulos,under,11,42,89,28,33,37,13,4,11,0,5,0,6,6,6
CY PLAN,110,13113,001,Intro To City Plng,Daniel Chatman; Matthew Wade,under,8,23,5,2,2,1,0,0,0,0,0,0,0,1,0
CY PLAN,114,13114,001,Intro Urb Reg Trans,Abigail Cochran; Abigail Cochran; Daniel Chatman; Daniel Chatman,under,0,10,10,0,3,1,0,0,0,0,0,0,0,0,0
CY PLAN,118AC,13115,001,The Urban Comm,Jason Luger,under,5,12,4,2,2,0,1,0,0,0,0,0,2,3,1
CY PLAN,N115,14975,001,Urban Devel Countrs,Pietro Calogero,under,3,11,13,4,3,1,0,0,0,0,0,0,1,3,0
DEMOG,110,14956,002,Population Analysis,Denys Dukhovnov; Jennifer Johnson-Hanks,under,8,2,1,0,0,2,0,0,0,0,0,0,0,1,2
DEMOG,5,14930,002,Fund Popul Sci,Jennifer Johnson-Hanks; Leslie Root,under,0,7,6,2,1,0,0,0,0,0,0,0,0,1,0
DES INV,10,14986,1,Discovering Design,Yoonnyong Bahk,under,0,1,3,2,1,1,0,1,0,0,0,0,0,3,0
DES INV,15,14987,1,Design Methodology,Yoonnyong Bahk,under,0,5,7,2,1,0,0,0,0,0,0,0,0,1,0
DES INV,190,15628,5,Spec Topics Des Inv,Euiyoung Kim; George Moore II,under,2,3,11,3,3,0,0,0,0,0,1,0,0,2,1
DES INV,21,14988,1,Vis Comm & Sketch,Purin Phanichphant; Thomas DeVore,under,0,13,9,2,1,0,0,0,0,0,0,0,1,0,1
DES INV,22,14603,1,Prototype & Fab,Adam Hutz; Christopher Myers,under,11,1,2,0,0,0,0,1,1,0,0,0,1,4,0
DIGHUM,101,16085,002,Practicing Dig Hum,Evan Muzzall,under,0,11,0,0,0,0,0,0,0,0,1,0,1,1,0
DIGHUM,150C,16093,002,Dh Textual Anlys,Jonathan Reeve,under,2,13,4,1,3,0,0,0,0,0,0,0,0,0,0
DUTCH,177,13403,001,Dutch Art Hist/Lit,Ireen Esmee Van Der Hoeven,under,0,16,5,0,1,0,0,0,0,0,0,0,0,0,0
EA LANG,105,14201,001,Romantic Values,John Wallace,under,1,7,2,1,2,0,0,0,0,0,0,0,1,4,0
EA LANG,R1B,16230,001,Reading And Comp,Chelsea Ward; Mark Csikszentmihalyi,under,0,2,5,3,1,1,0,0,0,0,0,0,0,0,0
ECON,1,13405,001,Intro To Economics,Joseph Lough,under,6,11,39,39,20,8,12,5,0,0,1,0,4,3,2
ECON,100A,13414,001,Micro Analysis,Scott Carson,under,0,41,12,10,7,8,7,2,5,2,2,0,7,2,2
ECON,100B,13422,001,Macro Analysis,Raymond Hawkins,under,1,26,19,20,20,10,0,2,0,0,0,0,0,1,0
ECON,105,13427,001,Hist Econ Thought,Joseph Lough,under,4,4,4,0,3,3,1,1,1,0,0,0,1,0,0
ECON,119,14229,001,Psych And Econ,Grant Graziani; Michael Jansson,under,4,7,8,6,7,2,6,2,2,0,0,0,0,2,0
