Abbreviation,CourseNum,CCN,SectionNum,CourseDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
ANTHRO,2AC,14262,001,Intro Archaeology,Christopher Lowman,under,18,48,2,6,2,2,0,0,0,0,1,0,1,4,0
ANTHRO,3AC,13442,001,Intro Soc/Cult Ac,Brian Karl,under,0,31,12,8,6,1,2,2,1,0,0,1,1,5,1
ANTHRO,R5B,14257,001,Reading & Comp,Rosemary Joyce; Mario Castillo,under,11,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ANTHRO,R5B,14258,002,Reading & Comp,Rosemary Joyce; Mohamad Jarada,under,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0
ANTHRO,R5B,14259,003,Reading & Comp,Julia Sizek; Rosemary Joyce,under,2,5,3,2,1,0,0,0,0,0,0,0,0,1,2
ANTHRO,R5B,14261,005,Reading & Comp,Rosemary Joyce; Annie Malcolm,under,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABIC,10,13457,001,Intens Elem Arabic,Amel Belguith,under,0,7,1,1,1,0,0,0,0,0,0,0,0,2,0
ARCH,108,13382,001,Arch Internship,Mark Schatz,under,2,10,4,0,0,0,0,0,0,0,0,0,0,0,0
ARCH,11A,13429,001,Intro Vis Rep Draw,Amy Louie,under,0,4,6,6,2,2,0,0,0,0,0,0,0,3,0
ARCH,124A,13384,001,3-D Computer Tech,Kyle Steinfeld,under,3,2,1,4,2,2,0,0,0,0,0,0,1,3,0
ART,119,13462,002,Gpca,Sholeh Asgary,under,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0
ART,119,13870,001,Gpca,Sholeh Asgary,under,6,3,0,1,0,1,0,0,0,0,0,0,0,1,3
ART,12,14066,001,Drawing: Fdns,Indira Morre,under,4,9,0,0,1,0,0,0,0,0,0,0,1,1,0
ART,12,13461,002,Drawing: Fdns,Christopher Christion,under,0,7,0,0,3,0,0,1,0,0,0,0,0,3,0
ART,15,15596,001,Ceramics: Fdns,Takming Chuang,under,1,9,1,0,1,0,0,0,0,0,0,0,0,0,0
ART,21,13997,002,Digital Photo: Fdns,Allan deSouza; Erica Deeman,under,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,25,15597,001,Graphic Novel: Fdns,Gaia WXYZ,under,3,7,1,0,1,0,0,0,0,0,0,0,0,2,0
ART,8,13458,001,Intro Vis Thinking,Christina Klein-Tross,under,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ART,8,13459,002,Intro Vis Thinking,Allan deSouza; Emily Gui,under,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0
ART,8,13460,003,Intro Vis Thinking,Allan deSouza; Bismillah Iqbal,under,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0
ART,W23AC,14368,001,Data Arts,Greg Niemeyer,under,12,25,6,0,0,0,0,0,0,0,0,0,0,1,0
ASAMST,128AC,15102,001,Muslims In America,Hatem al-Bazian,under,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0
ASAMST,138,14255,001,Topics Asn Pop Cult,Hannah Michell,under,9,3,0,3,1,0,0,0,2,0,0,0,0,1,0
ASAMST,141,15140,001,Law In Asam Commun,Michael Chang,under,2,3,2,0,0,0,0,0,0,0,0,0,0,3,0
ASAMST,173,13880,001,Creative Writing,Fae Myenne Ng,under,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ASAMST,W20AC,13934,001,As Am Comm Race Rel,Harvey Dong,under,0,20,5,1,2,0,0,0,0,0,0,0,0,1,0
ASTRON,10,13464,001,General Astronomy,Gaspard Duchene,under,4,4,3,5,1,2,2,3,0,0,0,0,0,3,2
ASTRON,10,13465,002,General Astronomy,Bryan Mendez,under,0,12,12,9,2,2,1,0,1,0,0,0,4,4,0
ASTRON,9,14167,005,Select Topics Astro,Bryan Mendez,under,0,7,8,3,1,1,1,0,0,0,0,0,0,8,1
ASTRON,W12,13470,001,The Planets,Burkhard Militzer,under,1,8,2,2,3,3,0,1,0,0,0,0,2,6,3
BIOLOGY,1A,13475,001,General Biology Lec,Michael Meighan; Erol Kepkep; Mark Barnby; James Baxter,under,1,31,20,17,16,2,3,0,0,0,0,0,0,20,1
BIOLOGY,1AL,14995,001,General Biology Lab,Michael Meighan; Erol Kepkep; Mark Barnby; James Baxter,under,1,48,19,12,11,0,1,0,0,0,0,0,0,15,1
BIOLOGY,1B,13485,001,General Biology,Brett Boltz; Alan Shabel; Joshua Povich,under,5,35,35,23,15,13,8,3,3,0,1,0,3,10,0
BUDDSTD,190,15784,001,Topics,Alexander Von Rospatt; Robert Miller,under,0,3,3,0,1,0,0,1,0,0,1,0,1,0,0
CELTIC,R1B,14344,001,Voices/Celtic World,Myriah Williams,under,0,2,1,1,1,1,1,1,0,0,0,0,1,2,2
CHEM,196,15912,001,Special Lab Study,Jade Fostvedt,under,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0
CHEM,1A,13345,001,General Chemistry,Mark Kubinec,under,0,18,13,12,11,4,7,16,0,0,6,0,10,14,6
CHEM,1AL,13347,001,General Chem Lab,Debjani Roy,under,0,71,0,0,40,0,0,20,0,0,9,0,8,8,2
CHEM,32,13366,001,Prep For Gen Chem,Debjani Roy,under,0,0,0,0,0,0,0,0,0,0,0,0,0,50,18
CHEM,3A,13350,001,Chem Struct React,Peter Marsden,under,7,60,34,33,29,16,11,11,9,0,0,1,31,33,17
CHEM,3AL,13367,001,Organic Chem Lab,Peter Marsden,under,23,76,57,34,15,10,6,2,2,0,0,0,10,8,3
CHEM,3B,13351,001,Chem Struct React,Kevin Sibucao,under,3,23,24,17,14,13,6,10,3,1,2,1,2,24,15
CHEM,3BL,13352,001,Organic Chem Lab,Kevin Sibucao,under,5,47,26,27,25,10,8,6,1,2,2,2,3,8,3
CHICANO,110,13497,001,Latina/O Phil & Rel,Lara Medina,under,2,10,7,0,0,0,0,0,0,0,0,0,2,0,0
CHICANO,130,14357,001,Mex Chic Art Hist,Jesus Barraza,under,10,13,0,0,2,0,0,0,0,0,0,0,0,0,0
CHICANO,135C,13498,001,Latino Doc Film,Raymond Telles; Salvador Gutierrez Peraza,under,5,12,11,5,1,1,0,0,0,0,0,0,1,12,0
CHICANO,172,13499,001,Chicano & Educ Syst,Juan Berumen,under,3,4,4,3,1,1,0,0,0,0,0,0,0,2,0
CHICANO,180,15120,002,Topics In Chic Stud,Federico Castillo,under,4,5,4,2,0,0,0,0,0,0,0,0,1,0,0
CHICANO,N180,15651,001,Sel Top Cl Std Abrd,Pablo Gonzalez,under,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0
CHINESE,1A,14085,001,Elementary Chinese,Mingzhe Zheng,under,0,9,2,0,0,1,0,0,0,0,0,0,1,0,0
CIV ENG,W30,14767,001,Intro Solid Mechncs,Parsa Taheri,under,0,2,1,0,2,3,0,1,1,0,1,1,0,1,0
CLASSIC,10A,13504,001,Intro Greek Civ,Kathleen Mccarthy; Evan Vance,under,0,10,6,2,1,0,0,0,0,0,0,0,0,2,1
CLASSIC,10B,13506,001,Intro Roman Civ,Kathleen Mccarthy; Ryan Reynolds,under,0,2,3,3,0,0,0,0,0,0,0,0,0,4,1
CLASSIC,N28,13508,001,Classic Myths,Kathleen Mccarthy; Abigail Hoskins,under,2,13,4,1,1,2,0,0,0,0,0,0,1,0,0
COG SCI,131,14222,001,Comp Models Of Cog,Jose Ramirez,under,42,5,2,2,2,0,0,1,2,0,0,0,1,5,1
COG SCI,170,14303,001,Brain Damage,Linda Isaac,under,5,14,4,3,1,2,0,0,0,0,0,0,0,5,1
COG SCI,N1,14221,001,Intro To Cog Sci,Linda Isaac,under,36,29,12,9,5,3,1,0,2,0,1,0,2,8,0
COLWRIT,10A,14290,002,Public Speaking,Kimberly Freeman,under,2,13,2,0,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,10A,15512,001,Public Speaking,Lindsey Lanfersieck,under,1,7,5,3,1,0,0,0,0,0,0,0,0,2,0
COLWRIT,134,10644,001,Craft Of Poetry,Belinda Kremer,under,1,3,2,2,1,2,0,0,0,0,0,0,0,2,1
COLWRIT,134,15461,003,Craft Of Poetry,Miriam Greenberg,under,2,5,2,0,0,1,0,0,0,0,0,0,1,2,2
COLWRIT,135,15463,001,Creat Writ Workshop,Simon Han,under,2,8,3,0,0,0,0,0,0,0,0,0,0,1,1
COLWRIT,135,15465,003,Creat Writ Workshop,Joseph Horton,under,0,11,2,0,0,0,0,0,0,0,0,0,0,3,1
COLWRIT,161,15453,001,Writing In Bio Sci,Kimberly Freeman,under,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0
COLWRIT,25AC,15700,001,Read Us Educ Insts,Margi Wald,under,4,6,1,0,0,0,0,0,0,0,0,0,1,1,0
COLWRIT,5C,15172,001,Engl Thru Film,Margi Wald; Michelle Baptiste; David Wiese,under,4,6,1,0,0,0,0,1,0,0,0,0,3,2,0
COLWRIT,6C,10629,001,Esl Business Vocab,Margi Wald; David Wiese; Ronald Martinez,under,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0
COLWRIT,6L,10628,001,Esl Job Search Prac,Margi Wald; David Wiese; Nora Mitchell,under,8,5,0,1,0,0,1,0,0,0,0,0,0,3,0
COLWRIT,9C,15244,001,Acad Writ-Multiling,Margi Wald; David Wiese; Kyle Ridley,under,0,7,4,0,0,0,0,0,0,0,0,0,6,0,0
COLWRIT,9E,15247,001,Esp Business Engl,Margi Wald; David Wiese,under,2,3,4,4,1,0,0,0,1,0,0,0,0,1,0
COLWRIT,N131,15455,003,Creative Nonfiction,Matthew Parker,under,4,4,0,0,0,0,0,0,0,0,1,0,1,1,0
COLWRIT,N132,15457,003,Short Fiction,Matthew Parker,under,10,2,2,3,0,0,0,0,0,0,0,0,0,2,1
COLWRIT,N132,10633,001,Short Fiction,Michael Larkin,under,0,14,3,0,0,0,0,0,0,0,0,0,0,2,0
COLWRIT,R1A,10649,003,College Writing 1a,Margaret Sokolik; Joe De Quattro,under,6,3,0,0,0,0,0,0,0,0,0,0,2,0,0
COLWRIT,R1A,10652,004,College Writing 1a,Margaret Sokolik; Becky Hsu,under,1,4,1,1,2,0,0,0,0,0,0,0,3,0,0
COLWRIT,R1A,10621,001,College Writing 1a,Donnett Flash; Margaret Sokolik,under,0,5,3,3,1,0,0,0,0,0,0,0,1,0,0
COLWRIT,R1A,10654,005,College Writing 1a,Margaret Sokolik; Lindsey Lanfersieck,under,0,2,2,1,2,3,2,1,0,0,0,0,0,0,0
COLWRIT,R4A,13510,001,Reading & Comp,Jonathan Lang,under,1,0,5,0,1,2,1,0,0,0,0,0,0,2,0
COLWRIT,R4B,14418,002,"Read,Comp,Research",Benjamin Spanbock,under,1,5,6,1,1,1,0,1,0,0,0,0,0,0,0
COLWRIT,R4B,13949,003,"Read,Comp,Research",Scott Wallin,under,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0
COLWRIT,R4B,14171,001,"Read,Comp,Research",Aparajita Nanda,under,0,5,6,2,0,4,0,0,0,0,0,0,0,0,0
COLWRIT,R4B,14452,004,"Read,Comp,Research",Tara Hottman,under,0,12,1,1,0,0,0,0,0,0,0,0,0,0,1
COLWRIT,W143,13951,001,Fdns Eng Lang Ed,Michelle Baptiste,under,1,6,0,0,0,0,0,0,0,1,0,0,2,0,0
COLWRIT,W145,14295,001,Mats English Ed,David Wiese,under,3,5,0,0,0,0,0,0,0,0,0,0,0,1,1
COLWRIT,W3B,14195,001,Busines Oral Online,Margi Wald; David Wiese; Renee Snyder,under,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
COLWRIT,W3B,14230,002,Busines Oral Online,Margi Wald; David Wiese; Renee Snyder,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2
COLWRIT,W3B,16023,003,Busines Oral Online,Margi Wald; David Wiese; Kyle Ridley,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2
COLWRIT,W3B,16070,004,Busines Oral Online,Margi Wald; David Wiese; Kyle Ridley,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
COLWRIT,W3E,15292,001,Legal Oral Online,Margi Wald; David Wiese; M Catherine Beck,under,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
COLWRIT,W3G,14197,001,Gramm Vocab Online,Nancy Hunt; Margi Wald; David Wiese,under,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
COM LIT,156AC,14168,001,Fict/Culture/Americ,Kathryn Crim,under,1,6,2,3,0,1,1,0,0,0,0,0,0,2,0
COM LIT,R1B,15003,003,Engl Comp World Lit,Niklaus Largier; Max Kaisler,under,2,8,2,1,0,0,0,1,0,0,0,0,0,1,0
COM LIT,R1B,14282,002,Engl Comp World Lit,Niklaus Largier; Layla Hazemi-Jebelli,under,0,6,0,3,0,0,0,0,0,0,0,0,1,0,0
COM LIT,R1B,14281,001,Engl Comp World Lit,Niklaus Largier; Jacob Malone,under,0,0,5,2,2,0,2,0,0,0,0,0,0,1,0
COM LIT,W60AC,14013,001,Lit Amer Cultures,Karina Palau; Yana Zlochistaya,under,0,8,2,3,0,0,1,0,0,0,0,0,0,4,1
COMPSCI,10,14617,001,Beauty Joy Computng,Daniel Garcia; Kathleen Gao; Murtaza Ali,under,0,34,6,4,6,1,2,1,0,1,0,0,0,9,0
COMPSCI,160,14731,001,User Interfaces,Daniel Garcia; Janaki Vivrekar; Nathaniel Weinman,under,15,67,6,1,6,0,0,0,0,1,0,0,1,9,0
COMPSCI,161,14723,001,Computer Security,Daniel Garcia; Peyrin Kao; Nicholas Ngai,under,8,44,21,11,6,0,0,0,0,0,1,0,2,6,2
COMPSCI,162,14724,001,Op Sys And Sys Prog,Daniel Garcia; Neil Kulkarni; Akshat Gokhale,under,2,16,6,2,2,6,4,0,0,0,3,0,1,1,2
COMPSCI,188,14711,001,Artif Intelligence,Daniel Garcia; Hanwen Qi; Xiaocheng Yang,under,6,38,33,24,11,6,5,2,0,3,0,1,9,20,1
COMPSCI,61A,14622,001,Str Interp Cmp Prgs,Daniel Garcia; Alexander Kassil; Catherine Cang; Albert Xu,under,47,76,38,55,54,29,10,4,0,1,1,0,16,84,14
COMPSCI,61BL,14647,001,Data Strs Prog Meth,Daniel Garcia; Allyson Park; Zoe Plaxco; Sohum Hulyalkar,under,23,100,46,43,32,15,1,0,1,1,0,2,12,75,11
COMPSCI,61C,14657,001,Machine Structures,Daniel Garcia; Jonathan Shi; Jingyi Song; Connor McMahon,under,9,50,21,19,22,6,2,5,1,0,2,0,6,4,4
COMPSCI,70,14668,001,Discrete Math&Prob,Daniel Garcia; Patrick Lutz; Khalil Sarwari; Shahzar Rizvi,under,12,124,25,40,39,17,25,27,10,1,1,3,6,70,6
COMPSCI,W169A,15038,001,Software Engineer,Daniel Garcia; Aslihan Akalin; Samson Petrosyan,under,4,9,9,8,7,1,2,0,0,0,2,0,1,16,5
CY PLAN,101,13431,001,Intro Urb Data,Daniel Rodriguez; Marcel Moran; Daniel Chatman; Yara Eliyan,under,0,15,12,1,1,0,0,0,0,0,0,0,0,6,0
CY PLAN,110,13391,001,Intro To City Plng,Daniel Rodriguez; Priscila Coli Rocha; Daniel Chatman; David Garcia,under,3,12,11,3,0,0,0,1,0,0,0,0,3,3,1
CY PLAN,113A,15555,001,Econ Anal For Plng,Karen Chapple; Clara Turner; Laura Schmahmann,under,3,6,4,2,4,0,1,0,0,0,0,0,2,5,2
CY PLAN,114,13392,001,Intro Urb Reg Trans,Karen Chapple; Archimedes Faulkner; Chester Harvey; Meiqing Li,under,0,12,19,2,0,0,0,0,0,0,0,0,0,3,0
CY PLAN,118AC,15634,001,The Urban Comm,Ricardo Huerta; James Mizes,under,1,4,0,0,1,0,0,0,0,0,0,0,0,1,3
CY PLAN,119,15228,001,Plng Sustainability,Daniel Rodriguez; Yanin Kramsky; Daniel Chatman,under,4,4,0,0,1,3,0,1,0,0,0,0,0,0,1
CY PLAN,130,15594,001,Housing Plan Pol,Karen Chapple; Madeleine Parker,under,4,3,5,2,0,0,0,0,0,0,0,0,0,2,0
CY PLAN,N115,13424,001,Urban Devel Countrs,Karen Chapple; Giselle Kristina Mendonca Abreu; Daniel Chatman; Margaret Heisler,under,21,14,6,2,1,1,0,1,0,0,0,0,0,7,0
DATA,C100,15174,001,Princ&Tech Data Sci,Andrew Bray; Isaac Schmidt; Raguvir Kunani,under,13,88,51,27,16,12,4,2,0,1,0,0,2,101,2
DATA,C6,14450,001,Intro Comp Think,John DeNero; Hans Kristian Castro; Isaac Merritt,under,3,9,8,4,0,0,0,0,0,0,0,0,0,0,0
DATA,C8,15142,001,Foundation Data Sci,Anindita Adhikari; Katherine Tsai; Yanay Rosen,under,27,125,82,43,28,7,2,6,2,1,0,0,10,147,6
DES INV,190,12059,10,Spec Topics Des Inv,Vivek Rao; George Moore II,under,1,12,0,2,1,0,0,0,0,0,0,0,0,6,1
DES INV,22,10673,1,Prototype & Fab,Christopher Myers; Ananya Nandy,under,2,10,0,1,1,4,0,0,0,0,0,0,1,1,0
DES INV,23,14722,1,Creative Prog&Elec,Kuan Ju Wu; Ari Bible,under,0,3,4,0,1,0,0,1,0,0,0,0,3,0,0
DIGHUM,100,14008,001,Theory And Method,Adam Anderson,under,0,51,1,0,0,0,0,0,0,0,0,0,0,6,0
DIGHUM,101,14009,001,Practicing Dig Hum,James Jessup,under,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0
DIGHUM,150A,14010,001,Archival Dh,Adam Anderson,under,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0
DIGHUM,150C,14012,001,Dh Textual Anlys,Jonathan Reeve,under,2,2,0,0,0,1,0,0,0,0,0,0,0,5,3
EA LANG,R1B,14034,001,Reading And Comp,Robert Ashmore; Julia Keblinska,under,0,0,3,0,0,0,0,0,0,0,0,0,0,8,1
ECON,1,13522,001,Intro To Economics,James Campbell,under,8,26,32,27,26,12,9,3,3,0,2,0,4,35,1
ECON,100A,13531,001,Micro Analysis,Murilo Ramos; Emi Nakamura,under,3,18,17,17,16,8,3,3,4,0,0,1,2,42,3
ECON,100B,13539,001,Macro Analysis,Raymond Hawkins,under,3,23,13,14,10,0,2,1,2,0,0,0,3,30,5
ECON,119,14187,001,Psych And Econ,James Campbell,under,8,24,17,9,12,7,2,1,1,0,0,0,1,37,0
ECON,131,14350,001,Public Economics,Tomer Blumkin,under,5,6,3,2,5,2,2,1,2,0,0,0,12,6,2
ECON,136,13544,001,Financial Economics,Tulasi Johnson; Samim Ghamami,under,0,39,11,0,6,1,0,0,0,0,0,0,0,7,0
ECON,140,13545,001,Econometrics,Ty Robbins,under,10,47,35,12,15,13,5,4,6,2,0,2,2,70,3
ECON,151,14188,001,Labor Economics,Scott Carson,under,0,104,25,12,1,2,2,0,0,0,0,0,0,10,0
ECON,155,15615,001,Urban Econ,Ty Robbins,under,2,7,2,1,4,1,1,0,0,0,0,0,2,10,0
ECON,C3,15646,001,Intro To Env Econ,Jeffrey Perloff,under,3,1,0,0,1,2,2,1,1,1,2,1,2,4,3
ECON,N110,14111,001,Game Theory Soc Sci,Zheng Huang,under,2,11,4,3,6,0,2,1,0,0,1,0,0,8,1
EDSTEM,189,15565,001,Integrate Research,Arash Jamshidi,under,7,9,0,0,0,0,0,0,0,0,0,0,0,1,0
EDUC,163,15797,001,Contemporary Issues,Tina Trujillo; Alice Taylor; Cassandra Casanova,under,1,5,5,0,0,0,0,0,0,0,0,0,0,1,1
EDUC,W140A,14820,001,Art Of Making Mean,Glynda Hull; Devanshi Unadkat,under,1,6,4,3,2,0,0,0,0,0,0,0,3,0,1
EDUC,W141,14835,001,Exp Digtl Pedagogy,Jessica Adams-Grigorieff; Glynda Hull,under,1,12,4,1,1,0,0,0,0,0,0,0,2,0,1
EDUC,W142,14830,001,Ed In Global World,Erin Murphy-Graham; Catherine Park,under,0,6,5,2,0,0,1,0,0,0,0,0,2,2,0
EDUC,W142,15627,003,Ed In Global World,Erin Murphy-Graham; Catherine Park,under,0,7,4,1,1,0,0,0,0,0,0,0,0,1,1
EDUC,W144,15628,001,Practicum In Educ,Heinrich Mintrop; Cassandra Casanova,under,3,4,0,0,0,0,0,0,0,0,0,0,1,1,1
EDUC,W153,14837,001,Research In Educ,Kris Gutierrez; Sandra Jacobo,under,3,11,2,0,1,1,0,0,0,0,1,0,3,3,2
EDUC,W190,14825,001,Crit Studies In Edu,Glynda Hull; Talia Leibovitz,under,6,11,3,1,1,0,0,0,2,0,0,0,1,1,0
"ENE,RES",101,14489,001,Ecology And Society,Amber Kerr,under,1,3,2,1,2,0,0,1,0,0,0,0,0,2,0
"ENE,RES",171,14541,001,California Water,Jennifer Stokes-Draut,under,2,11,2,0,0,0,1,2,0,0,0,0,0,4,0
"ENE,RES",C176,14529,001,Climate Change Economics,Samuel Evans,under,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0
"ENE,RES",C192,15916,101,Businesssustainsoc,David Rochlin,under,0,3,2,4,1,0,2,0,0,0,0,0,0,0,0
"ENE,RES",W100,14540,001,"Energy, Society",Daniel Kammen,under,1,10,7,2,2,1,0,0,0,0,1,1,1,6,1
"ENE,RES",W174,14543,001,Water & Sanitation,Isha Ray,under,0,14,2,0,0,0,0,0,0,0,0,0,1,1,0
ENGIN,29,15837,001,Manufac & Des Comm,Brian Salazar; Hayden Taylor,under,2,3,2,0,3,2,0,0,0,0,0,0,0,2,0
ENGIN,W7,15556,001,Intr Computer Prog,Panayiotis Papadopoulos,under,2,13,6,4,4,1,2,2,2,0,1,0,10,2,2
ENGLISH,117S,13935,001,Shakespeare,David Marno,under,8,7,9,3,0,1,0,0,0,0,0,0,1,4,0
ENGLISH,125D,15214,001,20th Century Novel,Donna Jones,under,0,7,1,1,1,2,0,0,0,0,0,0,0,1,0
ENGLISH,141,15541,001,Modes Of Writing,Melanie Abrams,under,0,12,10,1,1,1,0,0,0,0,0,0,1,4,0
ENGLISH,166,15940,004,Special Topics,Jesse Nathan,under,0,10,0,0,2,1,0,0,0,0,0,0,0,0,0
ENGLISH,166AC,15423,001,Spe Top Am Cultures,Poulomi Saha,under,2,18,0,1,1,0,0,0,0,0,0,0,0,2,0
ENGLISH,172,15167,001,Lit & Psych,Hannah Zeavin,under,2,12,0,0,0,0,0,0,0,0,0,0,1,1,0
ENGLISH,180C,15164,001,Comedy,Hertha Wong; Cheng-Chai Chiang,under,5,11,3,0,0,0,0,0,0,0,0,0,0,3,1
ENGLISH,180Z,15421,001,Science Fiction,Geoffrey O'Brien,under,2,13,2,0,0,0,0,0,0,0,0,0,0,1,0
ENGLISH,80K,15603,001,Children'S Lit,Charles Creasy,under,1,0,3,5,2,0,0,0,0,0,0,0,0,2,1
ENGLISH,R1A,13899,001,Reading And Comp,Hertha Wong; Max Stevenson,under,0,11,1,0,2,0,0,0,0,0,0,0,0,1,0
ENGLISH,R1A,13900,002,Reading And Comp,Hertha Wong; Dana Swensen,under,0,5,3,0,1,0,0,0,0,0,1,0,0,0,0
ENGLISH,R1B,15220,003,Reading And Comp,Hannah Zeavin,under,2,14,1,0,0,0,0,1,0,0,0,0,0,0,0
ENGLISH,R1B,13901,001,Reading And Comp,Hertha Wong; Leo Dunsker,under,0,7,3,3,1,0,0,0,0,0,0,0,1,1,0
ENGLISH,R1B,15219,002,Reading And Comp,Srijani Ghosh,under,0,11,1,1,0,0,0,0,0,0,0,0,0,1,0
ENV DES,1,13394,001,Intro To Env Des,W Martin,under,0,29,5,0,1,0,0,0,0,0,0,0,0,0,1
ENV DES,2,13398,002,Summer Institute,Keith Plymale,under,5,3,2,2,0,0,0,0,0,0,0,0,0,2,0
ENV DES,2,13399,003,Summer Institute,Michael Larice,under,16,4,0,0,0,0,0,1,0,0,0,0,0,5,0
ENV DES,2,13397,001,Summer Institute,Jennifer Ly,under,0,9,4,4,1,2,2,1,0,0,0,0,1,10,0
ENV DES,2,13400,004,Summer Institute,Derek Lazo,under,0,7,5,0,0,0,0,0,0,0,0,0,0,8,0
ENV DES,9,13421,101,Embarc Design,Kimberly Smith,under,3,24,22,11,4,1,1,0,0,0,1,0,3,5,1
ENV DES,98,13406,002,Directed Group Stdy,Gabriel Kaprielian,under,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
ENVECON,C1,15675,001,Intro To Env Econ,Jeffrey Perloff,under,1,0,2,0,0,0,0,1,0,0,0,0,4,4,2
ENVECON,C118,14505,001,Intro Econometrics,Jeffrey Perloff,under,1,9,5,2,1,0,0,1,0,0,0,0,0,9,0
ENVECON,C151,14531,001,Dev Econ,Todd Fitch,under,0,6,4,3,1,0,0,0,0,0,1,0,1,5,0
ENVECON,C176,14537,001,Climate Change Economics,Samuel Evans,under,0,15,8,3,3,0,0,0,1,0,0,0,0,2,0
EPS,20,13554,001,Earthquakes,Noha Farghal,under,26,5,1,4,0,0,0,0,0,0,0,0,0,7,0
EPS,20,13555,002,Earthquakes,Noha Farghal,under,36,7,2,3,0,0,1,0,0,0,0,0,0,11,0
EPS,80,13556,002,Environ Earth Sci,Stephen Andrews,under,0,1,5,3,4,3,2,0,2,1,0,0,1,1,0
EPS,N82,13982,001,Intro To Oceans,Jennifer Murphy,under,1,19,11,7,5,2,0,0,0,0,1,0,1,13,0
