Abbreviation,CourseNum,CCN,SectionNum,CourseDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
POL SCI,116O,14220,001,Topics Pol Theory,Daniel Lee; Joshua Freed,under,0,6,2,3,4,1,0,0,0,0,0,0,4,0,0
POL SCI,141C,14098,001,Pol Govt East Eur,Jason Wittenberg; Otto Kienitz,under,0,3,6,1,3,2,1,1,0,0,0,0,0,0,0
POL SCI,149I,14363,001,Topics In Area Stdy,Susan Hyde; Konrad Posch; Michael Sun,under,1,1,2,1,1,1,0,1,0,0,1,0,0,1,0
POL SCI,5,15557,001,Intro To Intern Rel,Amy Gurowitz; Catlan Reardon,under,0,7,5,8,8,2,0,0,1,0,0,0,4,8,0
POL SCI,W135,13629,001,Game Theory,Sean Gailmard; Alexander Stephenson,under,7,10,1,2,2,0,2,0,1,0,0,0,3,2,3
POL SCI,W145A,13631,001,Poli Dev India,Pradeep Chhibber; Pranav Gupta,under,0,4,9,5,17,3,0,0,0,0,0,0,1,9,1
POL SCI,W164A,13937,001,Pol Psych Involve,David Broockman; Jacqueline Colao; Britt Leake,under,0,21,38,14,4,11,4,1,0,0,0,0,5,0,1
POL SCI,W3,13763,001,Intro Emp Quan Met,Jason Wittenberg; Adan Martinez,under,3,7,1,1,8,3,3,2,0,0,0,0,1,1,2
POLECON,N100,13318,001,Theory Of Pol Econ,Richard Ashcroft,under,0,1,3,4,2,2,1,0,0,0,0,0,0,0,0
POLECON,N101,13202,001,Contemp Theo Pol Ec,Richard Ashcroft,under,0,4,3,4,0,1,0,0,0,0,0,0,0,0,0
PORTUG,120,15571,001,Azorean Lit & Cultr,Estelle Tarica,under,3,18,0,0,1,0,0,0,0,0,0,0,0,2,0
PSYCH,101,13779,001,Res & Data Anal,Amanda Perez-Ceballos,under,18,12,3,3,2,1,0,1,1,0,2,0,3,0,0
PSYCH,130M,15300,001,Psycpathol Lifespan,Angela Johnson,under,3,14,4,1,5,1,0,1,0,0,0,0,0,2,0
PSYCH,136,14054,001,Human Sexuality,James McHale,under,0,38,16,2,2,0,0,0,0,0,0,0,0,0,0
PSYCH,137,14376,001,Mind-Body & Health,Ephrem Fernandez; -,under,0,59,12,6,7,6,0,2,2,0,0,0,5,10,5
PSYCH,138,14380,001,Globl Mental Health,Nancy Liu,under,0,10,1,4,1,2,2,2,0,0,0,0,0,1,0
PSYCH,139,14205,001,Clinical Case Study,Amy Banas; James McHale,under,0,30,2,2,5,0,0,3,1,0,0,0,0,0,0
PSYCH,142,15242,001,App Early Dev Psych,Emma Armstrong-Carter,under,5,10,5,0,0,0,0,0,0,0,0,0,1,0,0
PSYCH,149,15243,001,Early Dev & Lrn Sem,Margaret Bridges,under,0,13,6,1,0,0,0,0,0,0,0,0,1,0,0
PSYCH,149A,15244,001,Ed&Ls Practicum,Kelly Campbell,under,4,14,2,0,0,0,0,0,0,0,0,0,1,0,0
PSYCH,149B,15245,001,Cntxt Of Early Devp,Margaret Bridges; Devanshi Unadkat,under,3,11,3,1,1,0,0,0,0,0,0,0,1,0,0
PSYCH,149D,15246,001,Ec Policy,Kristen Burmester,under,3,11,4,1,0,0,0,0,0,0,0,0,1,0,0
PSYCH,166AC,14069,001,Cultural Psychology,Sara Gorchoff,under,7,22,12,1,3,1,0,3,2,0,0,1,1,1,0
PSYCH,170,15301,001,Clinic/Counsel Prof,Nancy Liu,under,0,14,7,3,1,1,1,1,0,0,0,0,1,1,0
PSYCH,3,14052,001,How The Brain Works,Robin Ball,under,1,19,11,4,10,4,1,2,0,0,0,0,5,8,2
PSYCH,4,14115,001,Emotional Intellige,Davina Chan,under,20,31,4,5,7,3,3,6,1,1,1,1,2,17,9
PSYCH,5,14288,001,Tech Vs. Psych,Elias Aboujaoude; -,under,1,4,5,5,1,1,1,0,2,0,1,0,3,6,4
PSYCH,6,14053,001,Stress And Coping,Andres Martinez,under,17,53,23,7,0,0,1,1,0,0,0,0,1,10,1
PSYCH,7,14289,001,Person In Big Data,Peter Hurtubise,under,0,4,3,2,1,0,1,0,0,0,0,0,0,0,0
PSYCH,C64,13634,001,Exploring The Brain,Hannah Monday,under,1,6,1,1,4,1,2,1,2,0,0,1,0,3,0
PSYCH,N110,14202,001,Introd Biol Psych,Davina Chan,under,4,12,0,1,4,1,1,3,2,0,1,0,4,1,0
PSYCH,N140,13185,001,Development Psych,Rachel Schmale,under,7,39,21,7,15,6,7,6,4,3,1,0,6,8,5
PSYCH,N150,13186,001,Personality Psych,Oliver John; Ryan Lundell-Creagh,under,9,13,4,5,3,1,3,0,1,0,2,0,2,3,0
PSYCH,N160,14055,001,Social Psychology,Sara Gorchoff,under,7,12,7,5,8,0,0,1,2,0,0,0,3,4,1
PSYCH,N162,15561,001,Human Happiness,Eugene Hightower,under,5,2,14,12,18,5,1,3,0,0,0,0,0,6,0
PSYCH,N180,14056,001,Indust/Organ Psych,Christian Wright,under,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0
PSYCH,W1,13633,001,General Psychology,Christopher Gade; Megan Chan,under,10,14,9,8,10,10,7,13,2,0,3,0,3,16,0
PUB POL,W184,14611,001,"Energy, Society",Daniel Kammen,under,1,0,4,0,3,0,0,1,0,0,0,0,1,11,0
RHETOR,116,14293,001,Culture And Society,Michael Dalebout; Nathan Atkinson,under,1,5,1,2,0,1,0,1,0,0,0,0,1,0,0
RHETOR,2,15325,001,Public Speaking,Michael Dalebout,under,0,6,2,1,1,1,2,0,0,0,0,0,0,1,0
RHETOR,R1A,13337,001,Craft Of Writing,Richard Grijalva,under,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0
SCANDIN,R5B,15257,003,Reading & Comp,Tim Tangherlini; Donna Isobel Boles,under,1,8,2,0,1,0,0,1,0,0,0,0,0,0,0
SCANDIN,R5B,15069,004,Reading & Comp,Jonas Wellendorf; Michael Lawson,under,0,12,1,2,0,0,0,0,0,0,0,0,1,0,0
SCANDIN,R5B,15256,002,Reading & Comp,Tim Tangherlini; Liam Waters,under,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0
SLAVIC,50,13679,001,Rus/E Eur/Euras Cul,Lyubov Golburt; Dominick Lawton,under,0,11,6,1,1,1,0,0,1,0,0,0,0,1,1
SLAVIC,R5B,13640,001,Reading And Comp,Karina Mccorkle; Lyubov Golburt,under,0,5,7,1,1,0,0,1,0,0,0,0,0,0,0
SLAVIC,R5B,14128,003,Reading And Comp,Maria Whittle-Shaw; Lyubov Golburt,under,0,3,4,3,3,1,0,0,0,0,0,0,0,0,0
SLAVIC,R5B,15032,004,Reading And Comp,Zachary Johnson,under,0,8,1,1,1,0,0,0,0,0,0,0,0,0,0
SOC WEL,116,15387,001,Current Topics,Susan Stone; Brita Bookser,under,6,2,2,0,1,0,0,0,0,0,0,0,0,3,1
SOC WEL,125,15518,001,Social Work Sports,Linda Burton; Demond Hill,under,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0
SOCIOL,111AC,15271,001,Socio Of The Family,Charles Sarno,under,3,4,3,2,3,0,0,0,0,0,0,0,0,1,0
SOCIOL,113AC,15273,001,Education,Peter Hurtubise,under,0,7,3,2,3,0,0,0,0,0,0,0,0,1,0
SOCIOL,130,13275,001,Soc Inequalities,Thien-Huong Ninh,under,0,8,1,3,3,0,2,0,0,0,1,0,0,1,2
SOCIOL,140,13315,001,Polit & Soc Cha,Laleh Behbehanian,under,0,7,9,3,6,1,2,0,0,0,0,0,0,1,0
SOCIOL,150,13189,001,Social Psych,John Kaiser,under,8,13,6,2,6,1,0,0,0,0,0,0,1,1,0
SOCIOL,160,15274,001,Sociol Of Culture,Jerome Baggett,under,0,12,2,2,7,6,0,4,1,0,4,0,7,0,0
SOCIOL,167,14186,001,Virtual Communities,Edwin Lin,under,1,13,5,2,2,0,0,1,0,0,0,0,1,1,0
SOCIOL,190,11969,001,Sem & Res In So,Laura Enriquez; Joohyun Park,under,1,6,3,6,0,0,0,1,0,0,0,0,0,0,0
SOCIOL,190,15402,002,Sem & Res In So,Laura Enriquez; Carmen Brick,under,0,2,3,3,1,3,0,0,0,0,0,0,1,0,0
SOCIOL,5,13641,001,Eval Of Evidence,Edwin Lin,under,11,13,4,2,2,1,1,0,0,0,0,0,1,0,0
SPANISH,1,13644,001,Elem Spanish,Miriam Hernandez-Rodriguez; Ana Tello,under,0,9,2,1,0,0,1,0,0,0,0,0,0,2,1
SPANISH,121,15478,001,Cont Span Hist/Cult,Estelle Tarica,under,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0
SPANISH,122,15570,001,Spanish Civilizatn,Estelle Tarica,under,2,11,3,0,0,0,0,0,0,0,0,0,0,0,0
SPANISH,135,14062,001,Hispanic Literature,Justin Berner,under,0,9,4,2,1,0,0,0,0,0,0,0,0,1,0
SPANISH,16,15567,001,Cultura Contemp,Victoria Robertson,under,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
SPANISH,179,15372,001,Topics Hisp Ling,Justin Davidson; Gabriella Licata,under,8,11,0,3,1,0,1,1,0,0,0,0,1,0,0
SPANISH,2,13645,001,Elem Spanish,Maria Ochoa-Villicana; Miriam Hernandez-Rodriguez,under,0,1,2,1,0,1,2,1,0,0,1,0,1,4,0
SPANISH,25,14184,001,Read And Analysis,Miriam Hernandez-Rodriguez; Victor Quiroz,under,1,4,4,4,2,0,0,0,0,0,0,0,0,1,0
SPANISH,4,13647,001,Intermed Spanish,Miriam Hernandez-Rodriguez; Luis Barco,under,0,1,4,1,2,0,0,0,0,0,0,0,0,4,0
SPANISH,N102C,15569,001,Advanced Compositio,Estelle Tarica,under,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0
SPANISH,N3,15565,001,Intermed Spanish,Victoria Robertson; Lorena Mancilla Corona,under,0,3,4,0,0,0,0,0,0,0,0,0,0,6,0
SPANISH,N4,15566,001,Intermed Spanish,Victoria Robertson,under,1,5,1,1,0,0,0,0,0,0,0,0,0,6,0
STAT,134,13656,001,Concepts Of Prob,Daniel Raban; Sandrine Dudoit; Mriganka Basu Roy Chowdhury,under,6,8,4,5,4,6,8,4,5,0,0,0,6,1,0
STAT,2,13648,001,Intro To Stat,Adam Lucas,under,2,16,11,16,9,12,10,9,10,0,0,0,5,4,3
STAT,2,14094,002,Intro To Stat,Maureen Lahiff,under,5,6,16,14,8,7,1,0,0,0,0,0,0,6,0
STAT,20,13651,001,Intro Prob Stat Cal,Jeremy Sanchez,under,8,12,13,6,9,4,0,4,0,0,4,0,3,0,1
STAT,21,15422,001,Intro Prob Stat Bus,Daniel Raban; Sandrine Dudoit; Tae Joo Ahn; Seunghoon Paik,under,46,33,24,21,27,12,11,5,0,3,0,0,14,6,4
THEATER,10,14930,001,Fund. Of Acting I,Patrick Russell,under,6,12,1,0,0,0,0,0,0,0,0,0,0,0,0
THEATER,117AC,14935,001,California Stories,Shannon Steen,under,2,2,1,1,3,1,1,2,0,0,0,0,0,3,0
THEATER,118AC,14933,001,"Perf, Tv, Soc Media",Abigail De Kosnik; Jared Robinson; Vincente Perez; Aparna Nambiar; Dahlia Butler; Karol Alzate Londono,under,51,68,20,10,5,5,2,2,0,0,0,0,4,10,1
THEATER,5,14241,006,Public Speaking,Michael Mansfield,under,3,6,8,0,3,2,0,0,0,0,0,0,1,0,0
THEATER,5,14936,008,Public Speaking,Mark Rafael,under,3,13,2,0,0,0,0,0,0,0,0,0,0,1,0
THEATER,5,14063,001,Public Speaking,Mark Rafael,under,0,18,4,2,0,0,0,0,0,0,0,0,0,0,0
THEATER,5,14234,005,Public Speaking,Nancy Carlin,under,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0
THEATER,5,14242,007,Public Speaking,Lisa Porter,under,0,7,3,0,0,0,0,0,1,0,0,0,1,2,0
THEATER,5,14934,002,Public Speaking,Chelsea Gregory,under,0,21,1,0,2,0,0,0,0,0,0,0,0,0,0
UGBA,101A,15904,001D,Microeconomic Analy,Stephen Bianchi,under,2,9,2,2,4,1,0,2,2,0,0,0,0,0,0
UGBA,101B,14758,001A,Macroeconomics,John Gonzales,under,0,6,7,5,4,2,1,0,2,0,0,0,0,1,0
UGBA,102A,14760,01AP,Fin Accounting,Veselina Dinova,under,1,3,6,3,2,3,0,0,0,0,0,0,0,2,0
UGBA,102A,14827,03DS,Fin Accounting,John Briginshaw,under,3,6,7,7,4,2,1,2,1,0,1,0,1,0,0
UGBA,102A,14761,002A,Fin Accounting,Tiffany Rasmussen,under,0,6,4,2,2,1,1,1,0,0,0,0,0,4,0
UGBA,102A,14828,04AO,Fin Accounting,Xiao-Jun Zhang,under,0,18,27,33,42,7,3,2,2,0,2,0,2,11,0
UGBA,102B,14833,002D,Managerial Acct,Gary Pieroni,under,1,8,2,4,1,3,2,1,3,1,2,0,2,0,0
UGBA,102B,14764,01AP,Managerial Acct,Leslie Vaughan,under,0,4,8,1,2,2,0,1,0,0,1,0,0,2,2
UGBA,103,14835,002D,Intro To Finance,Avinash Verma,under,2,4,6,5,1,0,0,0,0,0,0,0,0,5,0
UGBA,103,14766,003A,Intro To Finance,John Gonzales,under,0,6,1,0,3,5,1,0,0,0,0,0,0,1,0
UGBA,104,14769,001A,Business Analytics,Richard Huntsinger,under,10,21,11,5,6,7,0,1,0,0,0,0,0,0,0
UGBA,105,14770,001A,Leading People,Janet Brady,under,1,6,9,9,6,3,0,0,0,0,0,0,1,1,0
UGBA,105,14837,02DS,Leading People,Holly Schroth,under,1,8,5,7,8,2,1,1,1,0,0,0,0,0,0
UGBA,106,14771,001A,Marketing,Janet Brady,under,2,9,10,14,8,0,0,0,0,0,0,0,2,2,0
UGBA,106,14840,03DS,Marketing,Wasim Azhar,under,1,8,10,16,0,0,0,0,0,0,0,0,0,0,0
UGBA,106,14839,2D,Marketing,Mohammed Nadeem,under,0,10,18,11,14,0,1,0,0,0,0,0,0,3,0
UGBA,107,14772,001A,Soc & Pol Eth Env,Alan Ross,under,0,4,2,4,3,0,2,0,0,0,1,0,0,1,0
UGBA,120AA,14843,01DP,Int Fin Acct 1,Erick Bell,under,0,10,5,2,0,2,0,0,0,0,0,0,0,1,0
UGBA,120AB,14780,01AP,Int Fin Accnting 2,Francis Stanton,under,1,5,2,2,0,0,0,0,0,0,0,0,0,1,0
UGBA,121,14859,01DP,Fed Inc Tax Acctg,Eric Ryan; Kousha Modanlou,under,0,0,3,2,0,2,1,0,1,0,0,0,0,4,0
UGBA,122,14786,1A,Fin Info Analysis,Francis Stanton,under,2,4,2,0,2,2,0,0,0,0,0,0,0,3,0
UGBA,122,14847,02DP,Fin Info Analysis,John Briginshaw,under,3,2,2,2,4,0,0,0,0,0,0,0,1,3,0
UGBA,126,14779,01AP,Auditing,Tiffany Rasmussen; Kousha Modanlou,under,0,4,2,4,1,1,0,0,0,0,0,0,0,1,0
UGBA,131,14850,001D,Corp Fin Analysis,Avinash Verma,under,3,4,1,3,3,0,0,0,0,0,0,0,2,1,0
UGBA,133,14852,002D,Investments,Arash Namvar,under,1,5,5,4,6,0,0,0,0,0,0,0,0,3,0
UGBA,133,14774,001A,Investments,Samuel Olesky,under,0,2,5,8,5,0,0,0,0,0,0,0,0,1,0
UGBA,136F,14854,001D,Behavioral Finance,Konstantin Magin,under,0,9,4,0,1,0,0,1,0,0,1,0,2,1,1
UGBA,137,14855,001D,Spec Topics In Fin,Konstantin Magin,under,0,6,1,0,1,0,0,0,0,0,0,0,1,0,1
UGBA,146,14787,1A,Project Management,Omar Romero-Hernandez,under,0,4,7,5,2,0,0,1,0,0,0,0,0,9,0
UGBA,147,14784,001A,Spec Topics In Oitm,Richard Huntsinger,under,0,12,13,4,2,0,0,1,0,0,0,0,0,0,0
UGBA,152,14776,001A,Negotiation,Cort Worthington,under,0,10,7,3,7,0,0,0,0,0,0,0,0,0,0
UGBA,152,15790,001D,Negotiation,Timothy Dayonot,under,0,7,12,0,0,0,0,0,0,0,0,0,0,10,0
UGBA,154,14861,1D,Power & Politic,Edward Kass,under,1,2,6,7,0,0,0,0,0,0,0,0,0,1,0
UGBA,155,14777,001A,Leadership,Daniel Mulhern; Laura Andersen,under,1,9,2,1,2,0,0,0,0,0,0,0,0,1,0
UGBA,160,15810,01A,Customer Insights,William Fanning,under,0,4,1,1,3,0,0,0,0,0,0,0,0,2,0
UGBA,165,14778,001A,Advertise Strategy,William Fanning,under,0,7,8,6,2,0,2,1,0,0,0,0,0,0,0
UGBA,178,14856,001D,Intro Internatl Bus,Daniel Himelstein,under,0,7,26,11,4,0,0,0,0,0,0,0,0,2,0
UGBA,178,14857,002D,Intro Internatl Bus,Daniel Himelstein,under,0,4,21,10,1,0,0,0,0,0,0,0,0,3,0
UGBA,192S,14788,1A,Business & Sustain,Omar Romero-Hernandez,under,0,2,5,0,0,0,0,0,0,0,0,0,0,3,0
UGBA,193C,14858,001,Practical Training,Erika Walker,under,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
UGBA,196,11874,001D,Spec Topics Bus Adm,Ryan Sloan,under,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0
UGBA,196,11875,004D,Spec Topics Bus Adm,Todd Fitch,under,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0
UGBA,196,11876,003D,Spec Topics Bus Adm,Ryan Sloan,under,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0
UGBA,196,11877,002D,Spec Topics Bus Adm,Todd Fitch,under,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0
UGBA,196SA,15708,01A,Bus Models Sustain,Andrew Isaacs,under,0,1,4,2,1,1,0,0,0,0,0,0,0,1,0
UGBA,196SB,15709,01A,Innov Entre Sustain,Darcelle Lahr,under,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
UGBA,196SC,15710,01D,Invest Sustain,Anne Simpson,under,1,5,4,6,1,0,0,0,0,0,0,0,0,0,0
UGBA,C12,15468,01D,Changemaker,Christyna Serrano; Alex Budak,under,5,24,2,4,2,0,0,0,1,1,0,0,0,7,1
UGBA,C155,14804,01B,Leadership,Daniel Mulhern; Laura Andersen,under,1,41,13,0,3,1,2,0,1,0,0,0,1,38,9
UGBA,C192R,14821,01C,Businesssustainsoc,David Rochlin,under,0,1,7,6,1,0,0,0,0,0,0,0,0,1,0
UGBA,C196C,15876,01D,Changemaker,Christyna Serrano; Alex Budak,under,3,19,11,0,0,1,1,2,0,2,0,1,8,5,1
UGIS,C151,13416,001,Leadership,Daniel Mulhern; Laura Andersen,under,1,9,1,1,0,1,0,0,0,0,0,0,2,14,2
UGIS,W158,13402,001,Global Citizenship,Jeroen Dewulf; Elise Volkmann,under,0,35,21,1,1,2,0,1,0,0,0,0,1,17,2
CYBER,W200,15583,001,Cybersec In Context,Tiffany Rad,grad,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0
CYBER,W200,15599,002,Cybersec In Context,Kim Jones,grad,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0
CYBER,W202,15584,001,Cryptography,Aaron Crouch; Nahid Farhady Ghalaty,grad,1,7,0,2,1,1,0,0,0,0,0,0,0,0,0
CYBER,W202,15598,002,Cryptography,Matthew Holmes; Nahid Farhady Ghalaty,grad,3,4,2,1,0,2,0,0,0,0,0,0,0,0,0
CYBER,W204,15585,001,Software Security,Jennia Hizver,grad,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
CYBER,W204,15593,002,Software Security,Jennia Hizver,grad,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CYBER,W204,15766,003,Software Security,Jennia Hizver,grad,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CYBER,W206,15594,001,Cybersecurity Prgrm,Rosalind McCullough,grad,0,4,3,1,0,0,1,0,0,0,0,0,0,0,0
CYBER,W206,15764,002,Cybersecurity Prgrm,Serena Villalobos,grad,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0
CYBER,W207,15595,001,Ml For Cybersec,Clarence Chio,grad,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0
CYBER,W210,15586,001,Network Security,Pascal Issa; Angela Orebaugh,grad,2,6,4,0,0,0,1,1,0,0,0,0,0,0,0
CYBER,W210,15767,002,Network Security,Pascal Issa; Patrick Thomas,grad,4,3,2,1,0,0,0,0,0,0,1,0,0,0,0
CYBER,W211,15587,001,Os Security,Matthew Garrett,grad,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
CYBER,W215,15591,001,Usable Security,Saranga Komanduri,grad,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CYBER,W220,15588,001,Managing Cyber Risk,Alissa Abdullah,grad,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0
CYBER,W233,15592,001,Privacy Engineering,Samantha Chiu,grad,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0
CYBER,W242,15589,001,Gov'T & Nat'L Sec,Andrew Reddie,grad,0,7,3,1,1,0,0,0,0,0,0,0,0,0,0
CYBER,W295,15590,001,Capstone,Ryan Liu; Sekhar Sarukkai,grad,2,11,5,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,255,15768,001,Ml Sys Eng,James York-Winegar,grad,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,255,15769,002,Ml Sys Eng,James York-Winegar,grad,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,281,15779,001,Computer Vision,Rachel Brown,grad,5,6,1,0,1,0,1,0,0,0,0,0,0,0,0
DATASCI,281,15780,002,Computer Vision,Shruti Agarwal,grad,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W200,15637,001,Datasci Programming,Michael Pritchard,grad,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0
DATASCI,W200,15660,003,Datasci Programming,Mumin Khan,grad,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0
DATASCI,W200,15661,004,Datasci Programming,Mumin Khan,grad,7,1,1,0,2,0,0,0,0,0,0,0,0,0,0
DATASCI,W200,15662,005,Datasci Programming,Tracy Huang,grad,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0
DATASCI,W200,15663,006,Datasci Programming,Tracy Huang,grad,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W200,15664,007,Datasci Programming,Michael Pritchard,grad,2,8,1,0,1,0,0,0,0,0,0,0,0,0,0
DATASCI,W200,15638,002,Datasci Programming,Sridevi Pudipeddi,grad,0,7,0,4,0,0,1,0,0,0,0,0,0,0,0
DATASCI,W201,15606,003,Res Dsgn Data Analy,Anna Zaitsev,grad,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W201,15607,004,Res Dsgn Data Analy,Anna Zaitsev,grad,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W201,15667,008,Res Dsgn Data Analy,Conor Healy,grad,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0
DATASCI,W201,15604,001,Res Dsgn Data Analy,Elena Petrov,grad,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W201,15605,002,Res Dsgn Data Analy,Carlos Rivera,grad,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W201,15608,005,Res Dsgn Data Analy,Sahab Aslam,grad,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0
DATASCI,W201,15610,007,Res Dsgn Data Analy,Brooks Ambrose,grad,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W201,15668,009,Res Dsgn Data Analy,JP Dolphin,grad,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W203,15626,001,Stat For Data Sci,Paul Laskowski,grad,1,3,6,2,2,0,0,0,0,0,0,0,0,0,0
DATASCI,W203,15628,003,Stat For Data Sci,Mark Labovitz,grad,1,2,5,1,4,0,0,0,0,1,0,0,0,0,0
DATASCI,W203,15629,004,Stat For Data Sci,Mark Labovitz,grad,3,3,2,2,3,1,0,0,0,0,0,0,0,0,0
DATASCI,W203,15675,009,Stat For Data Sci,Gunnar Kleemann,grad,1,5,0,3,1,1,0,1,0,0,0,0,1,0,0
DATASCI,W203,15627,002,Stat For Data Sci,Sushovan Majhi,grad,0,2,5,3,2,0,1,0,0,0,0,0,0,0,0
DATASCI,W203,15630,005,Stat For Data Sci,Sushovan Majhi,grad,0,2,3,6,1,0,0,0,0,0,0,0,0,0,0
DATASCI,W203,15631,006,Stat For Data Sci,Bill Chung,grad,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0
DATASCI,W203,15673,007,Stat For Data Sci,Gunnar Kleemann,grad,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W203,15674,008,Stat For Data Sci,Gunnar Kleemann,grad,0,4,6,2,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W203,15676,010,Stat For Data Sci,Bill Chung,grad,0,4,1,2,1,0,0,1,0,0,0,0,0,0,0
DATASCI,W205,15640,001,Fund. Data Eng,Doris Schioberg,grad,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W205,15643,004,Fund. Data Eng,Vinicio De Sola,grad,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W205,15644,005,Fund. Data Eng,Shiraz Chakraverty,grad,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W205,15645,006,Fund. Data Eng,Doris Schioberg,grad,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W205,15679,007,Fund. Data Eng,Kevin Crook,grad,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W205,15680,008,Fund. Data Eng,Doris Schioberg,grad,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W205,15682,010,Fund. Data Eng,Kevin Crook,grad,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W205,15683,011,Fund. Data Eng,Kevin Crook,grad,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W205,15642,003,Fund. Data Eng,Korin Reid,grad,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0
DATASCI,W207,15647,002,Applied Mach Learn,Cornelia Ilin,grad,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W207,15648,003,Applied Mach Learn,Cornelia Ilin,grad,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W207,15651,006,Applied Mach Learn,Amit Bhattacharyya,grad,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W207,15772,011,Applied Mach Learn,Cornelia Ilin,grad,2,12,0,1,0,0,0,0,0,0,0,0,1,0,0
DATASCI,W207,15649,004,Applied Mach Learn,John Santerre,grad,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0
DATASCI,W207,15685,007,Applied Mach Learn,Ishaani Priyadarshini,grad,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W207,15686,008,Applied Mach Learn,Ishaani Priyadarshini,grad,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0
DATASCI,W207,15687,009,Applied Mach Learn,Ishaani Priyadarshini,grad,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W209,15601,002,Data Viz/Comm,Andrew Reagan,grad,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W209,15602,003,Data Viz/Comm,Mak Ahmad,grad,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W209,15603,004,Data Viz/Comm,Mak Ahmad,grad,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W209,15600,001,Data Viz/Comm,Clinton Brownley,grad,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0
DATASCI,W209,15781,005,Data Viz/Comm,Clinton Brownley,grad,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0
