Abbreviation,CourseNum,CCN,SectionNum,CourseDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
AMERSTD,102,24764,001,Us Cultures/Place,Kathleen Moran,under,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
AMERSTD,102,25315,002,Us Cultures/Place,Alex Saragoza,under,1,11,3,3,3,4,1,0,0,0,0,0,1,7,1
AMERSTD,110,33147,002,Special Topics,Michael Cohen,under,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0
AMERSTD,189,31215,001,Amerstd Thesis Res,Sarah Gold Mcbride,under,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0
AMERSTD,191,15144,001,Senior Seminar,Sarah Gold Mcbride,under,0,3,4,2,1,0,0,2,1,0,0,0,0,5,0
AMERSTD,C111E,24705,001,Topics In Amer Stud,Genaro Padilla,under,0,4,6,0,0,0,0,0,0,0,0,0,0,1,0
AMERSTD,C171,21021,001,Amer Dsgn Land 1850,Louise Mozingo,under,1,4,1,0,0,0,0,0,0,0,0,0,0,3,1
ANTHRO,112,32814,001,Sp Topics: Bio Anth,Christopher Lowman,under,13,41,1,1,0,2,0,0,0,0,0,0,0,2,1
ANTHRO,119,31297,001,Med Anthro Topics,Stefania Pandolfo,under,3,16,23,1,0,0,0,0,0,0,0,0,0,3,0
ANTHRO,121C,32864,001,Hist Artifact/Analy,Laurie Wilkie,under,11,4,0,0,1,0,1,0,0,0,0,0,0,2,0
ANTHRO,123A,34187,001,Old World Prehistor,Lisa Maher,under,13,9,2,1,0,1,0,0,0,0,0,0,0,3,1
ANTHRO,128,24580,001,Spec Topics In Arch,William White,under,0,24,0,0,2,0,0,0,0,0,0,0,0,2,0
ANTHRO,128M,33008,001,Topics:Arch/Method,Ann Danis,under,0,29,0,0,3,0,0,3,0,0,0,0,1,7,1
ANTHRO,130,31299,001,Histry/Theory Arch,Rosemary Joyce,under,7,27,1,0,4,0,0,0,0,0,0,0,0,2,1
ANTHRO,150,31300,001,Utopia: Art & P,Alexei Yurchak,under,5,16,11,9,5,0,0,0,0,0,0,0,0,5,2
ANTHRO,170,25099,001,China,Xin Liu,under,1,6,21,2,1,0,0,0,0,0,0,0,1,14,2
ANTHRO,189,31303,003,Spec Top:Soc/Cult,Charles Hirschkind,under,14,12,5,2,1,0,0,0,1,0,0,0,0,9,0
ANTHRO,189,31305,005,Spec Top:Soc/Cult,Daena Funahashi,under,5,8,5,2,4,0,1,0,0,0,1,0,0,5,0
ANTHRO,189,33758,006,Spec Top:Soc/Cult,Karen Nakamura,under,7,4,0,0,0,0,1,0,0,0,0,0,0,3,0
ANTHRO,189,14968,001,Spec Top:Soc/Cult,James Holston,under,0,30,4,0,0,0,0,0,0,0,0,0,0,2,0
ANTHRO,196,19290,001,Undergrad Sem,Corinne Hayden,under,3,12,1,0,0,0,0,0,0,0,0,0,0,1,0
ANTHRO,196,31629,004,Undergrad Sem,Daena Funahashi,under,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0
ANTHRO,196,33817,008,Undergrad Sem,Burcu Tung Umurhan,under,4,6,1,1,1,2,0,0,0,0,0,0,0,1,0
ANTHRO,196,31709,002,Undergrad Sem,Kent Lightfoot,under,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0
ANTHRO,196,34252,009,Undergrad Sem,Jing Ge,under,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0
ANTHRO,2AC,21071,001,Intro Archaeology,Christopher Lowman,under,8,210,21,4,6,1,0,0,1,0,0,0,3,15,1
ANTHRO,39,34162,002,Fresh/Soph Seminar,Nelson Graburn,under,3,5,1,0,1,0,0,0,0,0,0,0,1,1,0
ANTHRO,3AC,21011,001,Intro Soc/Cult Ac,Mariane Ferme,under,1,120,148,51,23,12,3,1,2,2,0,0,4,72,8
ANTHRO,84,24108,001,Sophomore Seminar,Rosemary Joyce,under,4,3,0,0,0,0,0,1,0,0,0,0,0,3,0
ANTHRO,84,33109,002,Sophomore Seminar,Margaret Conkey,under,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2
ANTHRO,C125A,31708,001,Arch East Asia,Junko Habu,under,0,5,6,4,2,0,0,0,0,0,0,0,0,5,1
ANTHRO,C12AC,25035,001,"Fire: Past, Present",Kent Lightfoot; Scott Stephens,under,6,26,20,8,5,1,1,0,0,0,1,0,1,32,1
ANTHRO,C147B,33799,001,Sexuality Culture,Paola Bacchetta,under,1,9,2,1,0,0,1,0,0,0,0,0,0,5,0
ANTHRO,R5B,20979,001,Reading & Comp,Aaron Eldridge; Rosemary Joyce,under,1,6,7,1,0,0,0,0,1,0,0,0,0,0,0
ANTHRO,R5B,20980,002,Reading & Comp,Maxfield Waterman; Rosemary Joyce,under,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTHRO,R5B,31295,005,Reading & Comp,Robyn Taylor-Neu; Rosemary Joyce,under,2,10,3,1,1,0,0,0,0,0,0,0,0,0,0
ANTHRO,R5B,31296,006,Reading & Comp,Rosa Norton; Rosemary Joyce,under,2,7,3,1,1,0,0,0,0,0,0,0,0,1,0
ANTHRO,R5B,33807,007,Reading & Comp,Geoffrey Taylor; Rosemary Joyce,under,3,8,2,0,0,0,0,0,0,0,0,0,0,3,0
ANTHRO,R5B,20981,003,Reading & Comp,Brittany Birberick; Rosemary Joyce,under,0,10,2,2,0,0,0,0,0,0,0,0,1,2,0
ANTHRO,R5B,26513,004,Reading & Comp,Lisa Min; Rosemary Joyce,under,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0
ARABIC,100A,21100,001,Advanced Arabic,Haitham Mohamed,under,3,6,5,0,0,0,0,0,0,0,0,0,0,1,0
ARABIC,104B,24984,001,Class Arabic Prose,Lubna Safi; Margaret Larkin,under,2,6,2,0,0,0,0,0,0,0,0,0,1,3,0
ARABIC,1A,21093,001,Elementary Arabic,Haitham Mohamed,under,2,7,1,0,0,0,0,0,0,0,0,0,0,3,1
ARABIC,1A,21095,003,Elementary Arabic,Amel Belguith,under,1,4,2,1,1,0,0,0,0,0,0,0,0,1,0
ARABIC,20A,21090,001,Intermediate Arabic,Haitham Mohamed,under,5,5,0,0,0,0,0,0,0,0,0,0,0,7,0
ARABIC,20A,21092,003,Intermediate Arabic,Elsa Elmahdy,under,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0
ARCH,100A,20599,001,Fund Of Arch Design,David Orkand,under,0,22,28,16,27,12,1,0,0,0,0,0,0,5,0
ARCH,100C,20589,002,Arch Design Iii,Lisa Iwamoto,under,3,4,5,1,2,0,0,0,0,0,0,0,0,0,0
ARCH,100C,20592,003,Arch Design Iii,Giovanni Betti,under,1,2,5,2,2,1,0,0,0,0,0,0,0,1,0
ARCH,100C,20726,005,Arch Design Iii,Mia Zinni,under,1,2,5,3,1,1,2,0,0,0,0,0,0,0,0
ARCH,100C,20740,006,Arch Design Iii,Keith Plymale,under,1,3,4,4,1,0,0,0,0,0,0,0,0,2,0
ARCH,100C,33427,007,Arch Design Iii,Eleanor Pries,under,2,3,1,3,3,1,0,0,0,0,0,0,0,0,0
ARCH,100C,20593,004,Arch Design Iii,Darell Fields,under,0,3,1,1,0,2,0,0,1,0,0,0,0,4,0
ARCH,102A,20795,003,Capstone Prep Sem,Lindsay Baker,under,0,1,7,2,1,1,0,0,0,0,0,0,0,0,0
ARCH,110AC,20631,001,Soc / Cult Basis Of Design,Efstathios Gerostathopoulos; Leonardo Chiesi,under,0,54,18,5,2,1,2,3,0,0,0,0,0,8,0
ARCH,11A,20632,001,Intro Vis Rep Draw,Maria Paz Gutierrez,under,4,22,16,10,6,5,0,0,0,0,0,0,0,3,1
ARCH,130,20618,001,Intr Arch Des Th/Cr,Christopher Crysler,under,2,11,15,9,0,1,0,0,0,0,0,0,0,5,0
ARCH,142,20723,001,Sustainability Coll,Gail Brager,under,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2
ARCH,150,20624,001,Intro To Structures,Andrew Rastetter,under,1,21,16,13,11,6,1,2,1,0,3,0,0,21,1
ARCH,170A,20611,001,"Hist, Arch&Urbanism",Andrew Shanken,under,4,24,39,22,20,7,3,2,0,0,0,0,1,12,1
ARCH,198BC,16808,002,Directed Group Stud,Margaret Crawford,under,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
ARCH,98,20622,001,Directed Group Stdy,Alexandra Zhao; Margaret Crawford,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
ARCH,98BC,16809,001,Directed Group Stud,Margaret Crawford,under,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
ARMENI,101A,21121,001,Continuing Armenian,Myrna Douzjian,under,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0
ARMENI,1A,21120,001,Intro Armenian,Myrna Douzjian,under,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0
ART,102,21117,001,Adv Ptng R&M,Indira Morre,under,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0
ART,103,24845,101,Adv Pntng Portrait,Felicita Norris,under,4,13,0,0,0,0,0,0,0,0,0,0,0,1,0
ART,116,26192,001,Anc.Pigmts&Cont Drw,Craig Nagasawa,under,7,11,0,0,0,0,0,0,0,0,0,0,0,1,0
ART,118,24013,101,Adv Draw Figure,Indira Morre,under,6,11,1,0,0,0,0,0,0,0,0,0,0,3,0
ART,119,21111,001,Gpca,Asma Kazmi,under,6,6,6,1,0,0,0,0,0,0,0,0,0,1,0
ART,12,21112,002,Drawing: Fdns,Christina Klein-Tross,under,15,7,0,0,0,0,0,0,0,0,0,0,0,2,0
ART,12,21116,001,Drawing: Fdns,Craig Nagasawa,under,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0
ART,124,33836,001,Adv Printmaking,Randy Hussong,under,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ART,13,21119,001,Painting: Fdns,Christopher Christion,under,3,3,9,0,0,0,0,0,1,0,0,0,0,2,0
ART,130,33337,001,Adv Sculp Concept,Stephanie Syjuco,under,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,14,21113,001,Sculpture: Fdns,Dana Hemenway,under,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ART,15,21114,001,Ceramics: Fdns,Nicki Green,under,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0
ART,16,21115,001,Prnt:Rlf/Int:Fdns,Randy Hussong,under,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0
ART,160,24830,001,Spec Topics Vis Std,Jill Miller,under,0,8,1,0,1,0,0,0,0,0,0,0,1,0,0
ART,173,21101,001,Electro-Crafting,Christopher Kubick,under,0,19,3,0,0,0,0,0,0,0,0,0,0,2,0
ART,185,24197,002,Sn Projects,Stephanie Syjuco,under,1,10,1,0,0,0,0,0,0,0,0,0,0,3,0
ART,21,21118,001,Digital Photo: Fdns,Alexandra Arzt,under,0,11,6,1,2,0,0,0,0,0,0,0,0,1,0
ART,26,33900,001,Moving Image: Fdns,Leila Weefur,under,5,9,1,1,0,0,0,0,0,0,0,0,0,0,1
ART,8,21122,001,Intro Vis Thinking,Anne Walsh,under,11,57,7,1,0,1,0,0,0,0,0,0,0,0,1
ART,W23AC,33732,001,Data Arts,Greg Niemeyer,under,21,23,3,1,1,0,0,0,0,0,0,0,0,6,1
ASAMST,124,21123,001,Filipino Amer Hist,Catherine Choy,under,2,24,1,0,0,0,0,0,0,0,0,0,0,5,1
ASAMST,125,23976,001,Issues Of Se Asians,Khatharya Um,under,0,5,5,3,2,0,0,0,0,0,0,0,0,8,1
ASAMST,128AC,21133,001,Muslims In America,Hatem Bazian,under,103,36,3,2,0,0,0,0,0,0,0,0,1,23,1
ASAMST,138,31896,001,Topics Asn Pop Cult,Hannah Michell,under,2,14,15,4,1,0,0,0,0,0,0,0,0,6,0
ASAMST,143AC,23978,001,As Am Health,Winston Tseng,under,5,31,2,0,0,0,0,0,0,0,0,0,0,1,0
ASAMST,145AC,25637,001,Politics/Pub Policy,Michael Chang,under,4,7,5,0,0,0,0,0,0,0,0,0,1,9,0
ASAMST,146,24111,001,Asian Amer & Ed,Lisa Hirai Tsuchitani,under,0,16,7,2,1,0,1,0,0,0,0,0,0,3,0
ASAMST,150,25204,001,Asian Amer Families,Keiko Yamanaka,under,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0
ASAMST,190,19307,001,Sem-Advanced Topics,Lok Siu,under,0,7,2,0,0,0,1,0,0,0,0,0,0,0,0
ASAMST,R2A,24212,001,Reading&Composition,Lok Siu; Ramya Janandharan,under,1,4,2,4,2,1,0,0,1,0,0,0,0,3,0
ASAMST,W20AC,24813,001,As Am Comm Race Rel,Harvey Dong,under,0,59,10,4,12,0,1,0,0,0,0,0,3,17,0
ASTRON,120,21194,001,Opt & Ir Astro,Gaspard Duchene,under,3,1,5,3,3,0,1,0,0,0,0,0,0,1,0
ASTRON,160,21207,001,Stellar Physics,Jessica Lu,under,1,5,3,7,3,5,5,1,0,0,1,0,1,13,1
ASTRON,7A,21214,001,Intro Astrophysics,Courtney Dressing,under,4,14,5,3,6,2,1,2,1,0,1,0,3,17,2
ASTRON,98,21151,002,Directed Group Stdy,Jessica Lu,under,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2
ASTRON,C10,21183,001,General Astronomy,Alexei Filippenko; Sergiy Vasylyev,under,56,107,48,40,40,14,10,7,5,0,0,0,4,261,10
ASTRON,C162,21201,001,Planetary Astrophys,Eugene Chiang,under,0,10,1,0,3,0,0,2,0,0,0,0,1,7,1
BIO ENG,10,27422,001,Intro/Biomed Engin,Terry Johnson,under,0,224,14,5,1,2,3,0,0,1,1,0,1,11,1
BIO ENG,100,33113,001,Ethics In Sci & Eng,Dorian Liepmann,under,28,86,5,2,0,0,0,0,0,0,0,0,0,10,0
BIO ENG,100,33116,002,Ethics In Sci & Eng,Dorian Liepmann,under,40,72,10,5,2,0,0,0,0,0,0,0,0,5,0
BIO ENG,102,28045,001,Biomech Anal & Dsgn,Mohammad Mofrad,under,2,10,12,5,5,5,4,0,1,0,0,0,1,6,1
BIO ENG,103,28003,001,Engineering Molecul,Gerard Marriott,under,14,28,27,7,7,1,2,1,0,0,0,0,0,5,0
BIO ENG,105,28598,001,Engineering Devices,Moriel Vandsburger,under,0,24,4,3,2,1,0,0,0,0,0,0,0,9,1
BIO ENG,114,31168,001,Cell Engineering,Irina Conboy,under,18,30,13,3,1,0,0,0,0,0,0,0,0,1,0
BIO ENG,115,31178,001,Tissue Engineering,Irina Conboy; Michael Conboy,under,1,6,2,5,1,0,0,0,0,0,0,0,0,0,0
BIO ENG,121,28466,001,Biomems & Med Dev,Aaron Streets,under,0,7,3,9,4,2,1,0,0,0,0,0,0,10,0
BIO ENG,124,27481,001,Basic Prin Drug,Niren Murthy; Teena Bajaj,under,20,4,13,1,0,0,0,0,0,0,0,0,0,1,0
BIO ENG,134,28231,001,Genetic Design Auto,JOHN ANDERSON,under,3,7,1,0,1,0,0,0,0,0,0,0,0,10,0
BIO ENG,147,28472,001,Prin Of Syn Bio,Adam Arkin,under,0,7,1,2,0,0,1,1,0,0,0,0,0,4,0
BIO ENG,148,30916,001,Bio Chem Syn Bio,John Dueber; Jordan Baker,under,0,14,7,1,1,0,0,0,0,0,0,0,0,1,1
BIO ENG,150,33080,001,Intro To Bio &,Seung-Wuk Lee,under,3,3,0,2,1,0,0,0,0,0,0,0,0,5,0
BIO ENG,168L,31184,001,Prac Lt Microscopy,Daniel Fletcher,under,0,4,3,0,3,1,0,0,0,0,0,0,0,0,0
BIO ENG,192,19319,001,Sr Design Project,Amy Herr; Kristen Cotner; Louise Hansen,under,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,196,14146,016,Underg Des Res,Dorian Liepmann,under,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,26,28160,001,Intro To Bioeng,Hayley Lam,under,0,0,0,0,0,0,0,0,0,0,0,0,0,248,1
BIO ENG,C117,33376,001,Struct Asp Biomater,Lisa Pruitt,under,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0
BIO ENG,C118,28162,001,Biolog Perf Mats,Kevin Healy,under,6,1,3,2,0,0,0,0,0,0,0,0,0,2,0
BIO ENG,C131,28888,001,Intro Comp Molecula,Ian Holmes,under,8,9,8,3,0,1,0,0,0,0,0,0,0,10,0
BIOLOGY,1A,21307,001,General Biology Lec,Erol Kepkep; Krishna Niyogi; Matthew Welch; Michael Meighan; Randy Schekman,under,2,48,39,25,53,10,18,10,13,0,1,0,2,94,9
BIOLOGY,1AL,21294,001,General Biology Lab,Erol Kepkep; Michael Meighan; William Sha,under,0,182,91,53,23,7,3,2,1,0,0,0,3,46,10
BIOLOGY,1B,21295,001,General Biology,Brett Boltz; Bruce Baldwin; David Ackerly; John Huelsenbeck; Joshua Povich,under,8,133,96,79,74,46,24,19,14,10,10,0,4,99,27
BUDDSTD,C50,21228,001,Intro To Buddhism,Robert Sharf,under,1,16,8,6,9,4,2,1,0,0,0,0,1,15,3
CATALAN,101,24951,001,Adv Catalan,Ana Belen Redondo Campillos,under,0,4,2,0,1,1,1,1,0,0,0,0,0,1,0
CELTIC,128,31240,001,Med Celtic Culture,Thomas Walsh,under,7,1,0,0,1,0,0,0,0,0,0,0,0,0,1
CELTIC,168,24079,001,Celtic Mythology,Annalee Rejhon,under,1,4,2,3,2,0,0,0,0,0,0,0,0,9,1
CELTIC,70,21313,001,World Of The Celts,Myriah Williams,under,3,3,2,1,1,1,0,0,0,0,0,0,0,6,1
CELTIC,R1B,21315,001,Voices/Celtic World,Myriah Williams,under,0,1,2,7,0,1,0,0,0,0,0,0,0,5,1
CELTIC,R1B,21316,002,Voices/Celtic World,Thomas Walsh,under,0,8,2,1,1,0,0,0,0,0,0,0,0,5,0
CHEM,103,20376,001,Inorg Chem Bio,Aidan Pezacki; Christopher Chang,under,0,47,10,22,8,1,2,0,0,0,0,0,0,20,0
CHEM,104A,20403,001,Adv Inorganic Chem,Erik Ouellette; Jonathan Rittle; Nicholas Ciolkowski,under,5,7,10,10,13,7,8,2,4,0,0,0,0,14,2
CHEM,105,20545,001,Instrumen Analysis,Ashok Ajoy; Evan Williams,under,2,5,4,3,1,2,0,0,0,0,0,0,0,2,0
CHEM,113,32932,001,Adv Mech Organ Chem,Jack Hayward Cooke; Karan Goyal; Richmond Sarpong,under,4,17,16,4,2,0,0,0,0,0,0,0,0,4,0
CHEM,115,20555,001,Organic Chemistry,Jacob Tracy,under,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0
CHEM,120A,20382,001,Physical Chemistry,Christian Tanner; Ian Convy; K Whaley; Zhibo Yang,under,3,8,5,10,11,4,0,3,0,0,2,0,1,37,2
CHEM,120B,20378,001,Physical Chemistry,Daniel Neumark; Michelle Anderson; Steven Saric,under,3,6,6,7,5,3,3,1,0,0,1,1,0,20,2
CHEM,121,34525,001,Intro To Comp Chem,Phillip Geissler; Rachel Clune,under,2,12,6,4,4,0,0,1,0,0,0,0,0,6,0
CHEM,125,20372,001,Phys Chem Lab,Can Uzundal; Emma Berger; Eric Haugen; Jason Calvin; Stephen Leone,under,1,8,4,1,6,2,1,0,1,0,0,0,0,9,1
CHEM,12A,20490,001,Organic Chemistry,Alanna Shrader; Anne Baranger; Katherine Blackford,under,10,42,23,21,16,11,5,7,2,0,0,0,2,61,18
CHEM,135,20379,001,Chemical Biology,Michelle Chang; Nicole Navarro; Vincent Tran,under,3,49,22,15,22,6,3,3,0,0,0,0,0,24,0
CHEM,196,34535,002,Special Lab Study,John Arnold; Korshid Tarin,under,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM,198,20420,002,Directed Group Stdy,Kurt Vollhardt,under,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2
CHEM,1A,20279,001,General Chemistry,Angelique Amado; Eran Rabani; Shiun-Jr Yang; Teresa Head-Gordon,under,66,76,64,51,36,24,13,10,4,3,0,1,5,71,21
CHEM,1A,20280,002,General Chemistry,Angelique Amado; Eran Rabani; Shiun-Jr Yang; Teresa Head-Gordon,under,79,77,63,55,59,24,16,10,8,7,3,2,10,77,16
CHEM,1A,20281,003,General Chemistry,Angelique Amado; Eran Rabani; Shiun-Jr Yang; Teresa Head-Gordon,under,37,33,40,37,19,19,21,7,2,3,1,2,5,41,9
CHEM,1AL,20325,001,General Chem Lab,Michelle Douskey; Tiffany Chen,under,0,278,47,17,29,6,2,6,0,0,0,0,5,31,3
CHEM,1AL,20482,002,General Chem Lab,Michelle Douskey; Tiffany Chen,under,0,235,37,15,24,3,1,7,1,0,0,0,2,18,3
CHEM,1AL,20483,003,General Chem Lab,Michelle Douskey; Tiffany Chen,under,0,162,30,4,18,2,5,4,2,0,0,0,4,19,3
CHEM,32,20526,001,Prep For Gen Chem,Alexis Shusterman; Patrick Ginther,under,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1
CHEM,32,20527,002,Prep For Gen Chem,Alexis Shusterman; Patrick Ginther,under,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2
CHEM,3A,20380,001,Chem Struct React,Kimberly Houghton; Maryann Robak,under,19,35,29,33,20,14,6,11,11,0,2,0,12,69,31
CHEM,3A,20381,002,Chem Struct React,Kimberly Houghton; Maryann Robak,under,24,55,44,32,32,15,4,13,6,0,0,0,13,99,27
CHEM,3AL,20397,001,Organic Chem Lab,Matthew Jurow,under,0,245,47,27,14,5,4,1,1,0,0,0,2,38,10
CHEM,3AL,20398,002,Organic Chem Lab,Matthew Jurow,under,0,149,27,12,14,5,1,2,0,0,0,0,2,17,3
CHEM,3B,20337,001,Chem Struct React,Kerry Jones; Peter Marsden,under,111,35,33,26,11,16,5,10,5,0,0,0,10,32,12
CHEM,3B,20338,002,Chem Struct React,Kerry Jones; Peter Marsden,under,90,40,34,18,17,13,6,3,3,0,0,0,3,25,7
CHEM,3BL,20353,001,Organic Chem Lab,Alexis Shusterman; Kerry Jones; Ruoxu Xia,under,0,173,121,38,19,1,1,0,0,0,0,0,2,37,2
CHEM,3BL,20354,002,Organic Chem Lab,Alexis Shusterman; Kerry Jones; Ruoxu Xia,under,0,89,77,27,12,3,0,0,0,0,0,0,2,22,1
CHEM,4A,20369,001,Gen Chm Quant Analy,Ke Xu; Madeline Van Winkle; Michael Werner Zuerch; Richard Saykally,under,5,25,17,41,46,33,13,2,2,0,2,0,3,12,3
CHEM,96,20408,001,Intro To Research,Kayli Martinez; Naomi Ginsberg,under,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1
CHEM,98,20404,001,Directed Group Stdy,John Arnold,under,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2
CHEM,C110L,20412,001,Biochem & Molbi,Andreas Martin; Benjamin Kaeser; Hannah Nilsson; Isabelle Le Blanc; Marisol Navarro; Sara Torres Robles,under,3,0,1,1,2,0,0,0,0,0,0,0,0,4,0
CHEM,C130,20383,001,Biophysical Chem,David Savage; John Kuriyan,under,0,3,5,1,4,2,0,2,0,0,0,0,0,4,0
CHICANO,130,21322,001,Mex Chic Art Hist,Jesus Barraza,under,9,24,3,0,0,0,0,0,0,0,0,0,0,2,0
CHICANO,135B,24544,001,Contemp Latino Film,Peter Kim; Raymond Telles,under,12,50,18,1,0,0,0,0,0,0,0,0,0,2,1
CHICANO,141,33341,001,Chicana Fem Writers,Laura Perez,under,0,8,4,1,0,0,0,0,0,0,0,0,0,3,0
CHICANO,159,21320,001,Mexican Immigration,Pablo Gonzalez,under,9,35,0,0,0,0,0,0,0,0,0,0,0,1,1
CHICANO,161,24531,001,Central Amer People,Enrique Lima,under,0,17,4,2,2,0,1,0,0,0,0,0,0,4,0
CHICANO,180,21324,002,Topics In Chic Stud,Jesus Barraza,under,15,22,0,0,0,0,0,0,0,0,0,0,0,3,1
CHICANO,180,21325,003,Topics In Chic Stud,Federico Castillo,under,6,11,5,7,0,0,0,0,0,0,0,0,0,1,0
CHICANO,180,21337,001,Topics In Chic Stud,Pablo Gonzalez,under,7,14,1,0,0,1,1,0,0,0,0,0,0,2,1
CHICANO,50,24520,001,Intro Chicano Hist,Pablo Gonzalez,under,12,64,11,4,7,3,3,0,1,0,0,0,0,9,4
