Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
L & S,125,52146,001,Time,Mark Richards; Raphael Bousso; Walter Alvarez,under,5,9,3,5,10,0,2,1,0,0,0,0,0,19,3
COM LIT,R1A,17209,003,Engl Comp World Lit,Ashley Brock; Victoria Kahn,under,0,1,2,5,9,0,0,0,1,0,0,0,0,0,0
COMPSCI,198,25756,041,Directed Group Stdy,Cameron Baradar; Michel Maharbiz,under,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
MCELLBI,98,57677,010,Directed Group Stdy,Colby Gekko; Hyaejeen Jeon; Michael Eisen,under,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
ITALIAN,R5B,46954,003,Reading & Comp,Leslie Elwell,under,0,2,6,6,3,0,0,0,0,0,0,0,0,0,0
LD ARCH,170,48533,001,Hist/Lit Ld Arch,Katherine Rinne,under,1,5,6,3,5,5,1,2,2,0,0,0,5,1,1
COMPSCI,98,26253,001,Directed Group Stdy,Daniel Garcia,under,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3
ESPM,198,29979,013,Directed Group Stdy,Scott Stephens,under,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
UGBA,192T,08286,001,Topics In Csr,Kellie Mcelhaney,under,0,8,4,7,5,0,0,0,0,0,0,0,0,2,0
MATH,110,54110,001,Linear Algebra,Edward Frenkel,under,20,59,53,27,33,12,36,28,20,0,0,0,40,13,13
POLECON,101,71227,001,Contemp Theo Pol Ec,Khalid Kadir,under,4,12,24,33,37,12,10,2,6,0,0,1,3,4,0
JAPAN,1B,21015,005,Elementary Japanese,Maki Takata; Noriko Knickerbocker; Wakae Kambara,under,0,7,4,1,0,1,0,0,0,0,0,0,0,4,1
FRENCH,2,32251,004,Elementary French,Nelly Timmons; Seda Chavdarian,under,0,7,2,4,2,0,0,0,0,0,0,0,0,1,1
PHYS ED,12,68139,003,Pe Activities,Dave O'Neill; M. Scott,under,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2
NUSCTX,170,64749,001,Exper Nutrition Lab,Dale Leitman,under,2,11,6,4,1,0,0,0,0,0,0,0,0,0,0
GWS,20,32915,001,Intro Feminist Theo,Minoo Moallem,under,0,20,16,5,5,0,0,0,0,0,0,0,0,1,0
ASTRON,7B,05906,001,Intro Astrophysics,Eugene Chiang,under,3,9,3,7,7,5,0,3,0,0,1,0,3,0,1
COM LIT,R1A,17458,006,Engl Comp World Lit,Jeffrey Weiner; Victoria Kahn,under,1,0,2,4,3,3,0,2,0,0,0,0,0,0,0
MATH,54,53939,003,Lin Alg & Diff Eqns,Lior Pachter,under,51,68,85,45,57,56,29,29,8,9,4,5,20,6,11
UGBA,100,07911,006,Business Comm,Ericka Lutz,under,0,4,6,7,0,0,0,0,0,0,1,0,0,0,0
HIN-URD,1B,84603,001,Intrd Hindi,Pranjali Sirasao,under,3,5,2,1,1,0,0,0,0,0,0,0,0,1,0
PHYSICS,8A,68970,002,Intro Physics,Michael Deweese,under,13,51,13,36,47,32,44,32,15,0,3,0,0,1,1
ENGLISH,198,28229,010,Directed Group Stdy,Georgina Kleege,under,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
THEATER,10,88130,002,Intro To Acting,Samuel Haley-Hill,under,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0
JAPAN,1B,21009,003,Elementary Japanese,Noriko Knickerbocker; Wakae Kambara; Yasuko Baker,under,0,8,3,0,3,0,1,0,0,0,0,0,0,3,0
MCELLBI,198,59060,008,Directed Group Stdy,Antara Rao; Gary Firestone; Prithi Polavarapu,under,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
MATH,104,54092,002,Intro To Analysis,Virginia Harrison,under,1,6,0,1,1,2,0,1,0,0,0,0,9,1,3
ENV DES,1,28653,001,Intro To Env Des,Nicholas De Monchaux,under,0,15,11,21,15,6,2,2,0,0,0,0,1,3,0
ART,132,04517,001,App To Sculp Ceram,Erik Scollon,under,0,5,10,2,1,0,0,0,0,0,0,0,0,1,0
ENGLISH,43B,27875,001,Intro/Writing Verse,Claire Marie Stancek; Lyn Hejinian,under,0,3,3,3,0,0,0,0,0,0,0,0,0,1,0
ISF,190,45563,003,Senior Thesis,Earl Klee,under,0,7,6,1,0,1,0,0,4,0,0,1,0,0,0
FRENCH,3,32281,005,Intermediate French,Trevor Sanders; Vesna Rodic,under,0,3,2,3,1,0,0,0,0,0,0,0,0,5,1
AFRICAM,142AC,00782,001,Race/American Film,Justin Gomer,under,1,5,10,5,4,7,7,0,1,0,0,0,1,13,1
INTEGBI,24,42118,006,Freshman Seminars,Roy Caldwell,under,0,9,4,0,0,1,0,0,0,0,0,0,1,1,0
CY PLAN,190,13707,001,Adv Topcs Urban Stu,Deborah Mckoy,under,2,10,1,1,2,0,0,0,0,0,0,0,0,0,0
SOCIOL,115G,81791,001,Global Health,Laura Nathan,under,0,12,15,3,11,4,2,3,0,0,1,0,1,5,2
PSYCH,131,74080,001,Dev Psychopathology,Stephen Hinshaw,under,6,72,57,27,44,10,7,8,5,2,0,3,3,10,4
UGIS,187,88981,001,Project-Based Instr,Mark Spencer,under,2,11,2,0,1,0,0,0,0,0,0,0,0,0,0
SPANISH,25,86196,001,Read And Analysis,Alani Hicks-Bartlett; Francine Masiello,under,5,4,5,1,0,0,0,0,0,0,0,0,0,0,0
CIV ENG,C30,14006,001,Intro Solid Mechncs,Tony Keaveny,under,1,2,2,4,2,4,1,1,1,1,0,0,0,0,0
ENGLISH,R1A,27809,003,Reading And Comp,David Vandeloo; Kevis Bea Goodman,under,0,1,1,7,6,1,0,1,1,0,0,0,0,0,0
S ASIAN,R5B,84012,001,India Writers Eye,Joseph Scalice; Robert Goldman,under,1,4,7,4,3,0,0,0,0,0,0,0,0,0,0
COM LIT,R1B,17260,016,Engl Comp World Lit,Emily Laskin; Victoria Kahn,under,0,3,1,5,4,2,0,0,0,0,0,0,0,0,0
PHYSICS,105,69348,001,Analytic Mechanics,Matthias Reinsch,under,1,15,7,9,11,5,3,8,4,0,2,0,2,1,0
COM LIT,R1B,17266,018,Engl Comp World Lit,Maya Kronfeld; Victoria Kahn,under,0,4,0,4,3,1,0,0,0,0,2,0,0,0,0
EL ENG,140,24806,001,Lin Integ Circ,Kristofer Pister,under,1,7,2,2,0,2,0,0,1,0,0,0,0,2,0
SPANISH,3,86154,004,Intermed Spanish,Ana Belen Redondo Campillos; Miriam Hernandez-Rodriguez,under,1,9,1,1,2,1,0,0,0,0,0,0,0,5,0
L & S,C180T,52212,001,Language And Power,Claire Kramsch,under,2,22,16,11,8,2,0,0,0,0,1,0,0,12,7
CIV ENG,C30,14015,002,Intro Solid Mechncs,Francisco Armero,under,1,4,3,4,5,4,4,2,0,1,0,0,1,0,0
MCELLBI,98,57683,012,Directed Group Stdy,Colby Gekko; Hyaejeen Jeon; Michael Eisen,under,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
FRENCH,2,32263,008,Elementary French,Danielle Boucher; Seda Chavdarian,under,0,3,3,3,3,0,0,0,0,0,0,0,0,5,0
EPS,39A,19012,001,Fresh/Soph Seminar,Hans Wenk,under,0,16,5,0,0,1,0,0,0,0,0,0,2,1,1
PSYCH,C61,73720,001,"Brain, Mind, Behav",David Presti,under,2,49,19,24,49,0,7,33,12,0,8,0,0,21,7
ENGLISH,R1B,27857,012,Reading And Comp,Aileen Liu; Kevis Bea Goodman,under,0,3,6,4,2,0,1,1,0,0,0,0,0,0,0
ASAMST,R2A,05353,001,Reading&Composition,Anna Leong,under,0,3,19,7,0,0,0,0,0,0,0,0,0,0,1
ART,120,04511,001,App To Prntmg Intag,Randy Hussong,under,0,11,3,3,0,0,0,0,0,0,0,0,0,0,0
GWS,14,32912,001,Gen Sex Rac Glo Pol,Ayse Agis,under,4,25,31,22,9,6,5,4,1,0,1,0,1,16,3
UGBA,198,08346,009,Directed Group Stdy,Frank Schultz,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
KOREAN,1BX,21921,002,Elem Korean Heritag,Jiyoung Kim; Minsook Kim,under,0,10,4,3,1,0,0,0,0,0,0,0,0,0,0
LATIN,100,15630,001,Republican Prose,Christopher Adams; Kathleen Mccarthy,under,1,4,4,1,1,0,0,0,1,0,0,0,0,0,0
PHYS ED,12,68157,009,Pe Activities,M. Scott; Nancy Mcdaniel,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
HISTORY,116D,39540,001,20th Century China,Alexander Cook,under,0,11,12,3,6,8,1,2,1,0,2,0,0,9,0
UGBA,105,08052,002,Leading People,Andreea Gorbatai,under,0,19,35,37,24,7,7,0,0,0,0,0,0,9,0
UGBA,170,08235,002,Ethical Leadership,John Phillips,under,0,7,7,3,0,2,0,0,0,0,0,0,0,8,0
EL ENG,C128,24761,001,Feedback Cntrl Sys,Ronald Fearing,under,1,8,4,4,2,4,2,1,2,0,1,0,1,2,0
NATAMST,R1B,61215,001,"Reading,Composition",Adrian Comly; Shari Huhndorf,under,0,6,4,2,3,0,0,0,0,0,0,0,0,0,0
PHYS ED,1,67875,025,Pe Activities,Dini Wong,under,0,2,0,0,0,0,0,0,0,0,0,0,0,25,0
ENGLISH,198BC,28250,001,Directed Group Stud,Kathleen Donegan; Rasheed Tazudeen,under,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2
THEATER,126,88202,001,Perform Literatures,Peter Glazer,under,1,6,5,2,2,1,0,0,0,0,0,0,0,1,1
CHEM,112B,11586,001,Organic Chemistry,Felix Fischer,under,5,13,13,21,21,11,4,10,19,0,5,0,5,0,0
NUC ENG,162,64042,001,Rad Biophys And Dos,Jasmina Vujic,under,6,1,3,3,1,0,0,1,0,0,0,0,0,0,0
IND ENG,180,41054,001,Senior Project,Candace Yano,under,0,5,1,3,1,1,0,0,0,0,0,0,0,0,0
KOREAN,100BX,21960,002,Adv Korean Heritag,Junghee Park,under,0,10,6,1,0,0,0,0,0,0,0,0,0,0,0
IND ENG,161,41018,001,Operations Res Ii,Eric Wayman,under,0,9,5,3,6,12,4,4,2,0,4,0,3,3,2
COMPSCI,198,25730,035,Directed Group Stdy,Bjorn Hartmann,under,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4
MEC ENG,132,55466,001,Dyn System/Feedback,Francesco Borrelli; Roberto Horowitz,under,1,6,9,10,16,12,11,2,0,0,0,0,2,0,0
PHYS ED,11,68121,023,Pe Activities,Kirk Everist; M. Scott,under,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
CIV ENG,60,14024,001,Civil Engrg Matls,Claudia Ostertag,under,0,2,4,6,6,2,1,4,1,0,0,0,2,0,0
NUC ENG,24,64003,001,Freshman Seminars,Rachel Slaybaugh,under,0,9,0,2,1,1,0,0,0,0,0,0,0,2,0
MUSIC,20A,60309,002,Basic Musicianship,Edward Jacobson; Michael Orland,under,0,17,2,2,0,1,0,1,0,0,0,0,0,6,1
ENGLISH,R1B,27833,004,Reading And Comp,Kevis Bea Goodman; Lucy Sirianni,under,0,1,2,2,2,5,0,3,1,0,0,0,0,0,0
SEASIAN,10B,84103,001,Intrd Civ Se Asia,Jeffrey Hadler,under,0,7,9,10,4,3,0,0,0,0,0,0,1,10,0
PHYS ED,11,68058,002,Pe Activities,David Esquer; M. Scott,under,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
COMPSCI,70,26175,001,Discrete Math&Prob,Umesh Vazirani,under,17,57,60,97,109,44,26,24,23,9,8,0,8,1,16
LEGALST,105,51548,001,Foundation Crim Law,Meir Dan-Cohen,under,0,13,16,9,8,4,0,1,0,0,0,0,0,4,0
ESPM,98,28944,004,Directed Group Stdy,Matthew Potts,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2
SOCIOL,98BC,81725,001,Directed Group Stud,Kara Young; Kim Voss,under,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
DEV STD,C100,18706,001,His Dev/Underdev,Gillian Hart,under,0,40,16,10,15,7,3,6,3,0,4,0,2,5,0
UGBA,195A,08298,001,Entrepreneurship,Kurt Beyer,under,1,12,18,19,10,1,0,0,0,0,0,0,0,2,0
ESPM,113,29337,001,Insect Ecology,Nicholas Mills,under,0,7,12,9,6,3,0,0,0,0,0,0,0,6,0
ESPM,42,28881,001,Insect Natural Hist,Kipling Will,under,0,10,8,5,2,1,0,0,0,0,0,0,1,18,1
SPANISH,3,86148,002,Intermed Spanish,Donna Southard; Miriam Hernandez-Rodriguez,under,0,2,1,2,3,2,0,1,0,0,0,0,0,6,1
ECON,141,22672,001,Econometric Analys,Bart Hobijn,under,5,8,7,12,5,3,3,0,0,0,0,0,4,0,1
CHEM,C182,11721,001,Atmos Chem Phys Lab,Alexis Shusterman; Benjamin Nault; Kristie Boering,under,0,0,4,3,4,2,1,2,1,0,0,0,1,0,0
PHYS ED,12,68193,021,Pe Activities,Anthony Sandoval; M. Scott,under,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2
ENV DES,11A,28677,001,Intro Vis Rep Draw,Darell Fields,under,0,0,3,3,11,4,2,2,1,0,0,0,2,0,0
GEOG,C160B,36323,001,"Am Landscape,1900--",Paul Groth,under,0,4,7,6,5,5,0,1,0,0,0,0,0,4,0
ASAMST,171,05554,001,"Asam In Film, Video",Elaine Kim,under,4,16,15,8,6,2,2,0,1,0,0,0,1,4,1
EL ENG,134,24791,001,Photovoltaic Devic,Ana Arias,under,2,6,2,4,4,3,3,2,1,0,2,0,0,1,1
PHILOS,185,67316,001,Heidegger,Katharina Kaiser,under,0,8,2,11,8,1,0,0,0,0,0,0,3,7,4
MAT SCI,103,53006,001,Phs Trans & Kin,Jeffrey Hoyt,under,3,5,5,14,6,6,3,1,1,0,0,0,1,0,0
LEGALST,R1B,51506,002,Reading & Comp,Hillary Berk,under,2,5,3,4,1,2,1,0,0,0,0,0,0,0,0
ETH STD,11AC,31003,001,Theories/Concepts,Keith Feldman,under,0,24,18,10,13,8,5,1,3,0,2,2,3,11,0
ECON,121,22555,001,Ind Org & Pub P,Aaron Edlin,under,3,6,13,9,7,1,1,2,0,0,0,0,0,3,0
UGBA,179,08243,001,Intl Consulting Sme,Daniel Himelstein,under,0,4,17,4,1,0,0,0,0,0,0,0,0,2,0
JAPAN,177,21102,001,Rancor & Revenge,John Wallace,under,0,10,7,0,0,0,0,0,0,0,0,0,0,1,0
PHYSICS,7B,68610,001,Scient Engin Phys,Catherine Bordel,under,4,15,15,16,16,8,8,11,9,0,2,1,2,1,0
HISTORY,5,39042,001,Modern Europe,Ethan Shagan,under,0,22,27,13,14,5,2,2,0,0,0,0,0,12,2
GEOG,171,36343,001,Special Topics Phys,Danielle Watts,under,1,3,2,0,0,1,1,0,0,0,0,2,2,2,0
SOCIOL,106,81774,001,Quan Soc Methods,Leo Goodman,under,5,2,1,0,2,0,0,2,0,0,0,0,0,1,0
HISTORY,180T,39682,001,Calteach Life Sci,Rodolfo Alaniz,under,0,5,10,2,0,0,1,1,0,0,0,0,0,1,0
CHEM,1AL,11211,002,General Chem Lab,Kelvin Lo; Valerija Martinovic,under,0,49,49,20,24,7,3,2,1,0,0,0,2,1,0
ESPM,102C,29301,001,Resource Mangmt,Federico Castillo,under,1,4,9,6,7,0,3,1,0,2,0,0,0,0,0
PHILOS,186B,67325,001,Later Wittgenstein,Barry Stroud,under,0,2,13,14,9,1,1,2,1,1,0,0,2,2,1
PHYS ED,2,67956,009,Pe Activities,Susanna Li-Jue,under,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0
COLWRIT,130,16562,001,Intro Creative Writ,John Levine; Michael Larkin; Stephen Tollefson,under,0,9,7,2,1,0,0,0,0,0,0,0,0,1,0
PSYCH,C162,74176,001,Human Happiness,Dacher Keltner,under,66,160,11,6,28,0,1,1,0,0,0,0,0,21,1
CHICANO,135B,13444,001,Contemp Latino Film,Raymond Telles,under,3,44,35,6,14,1,1,3,0,0,0,0,0,2,0
ETH STD,174,31219,001,Exist Panic The Lit,Gregory Choy,under,1,18,4,2,1,0,0,1,0,0,0,0,0,1,0
MATH,123,54176,001,Ord Diff Equations,Lawrence Evans,under,0,8,3,5,4,4,5,4,2,0,0,0,1,3,0
PSYCH,W1,73705,001,General Psychology,Alice Moon; Christopher Gade,under,2,13,13,15,16,5,8,7,2,0,0,0,1,6,2
IAS,45,46406,002,Survy World History,Alan Karras,under,0,8,10,12,27,17,11,5,0,0,0,0,5,4,0
FRENCH,4,32293,002,Adv Int French,Elyse Ritchey; Vesna Rodic,under,3,6,1,4,0,0,0,1,0,0,0,0,0,2,0
ESPM,198BC,30027,006,Directed Group Stud,Justin Brashares; Theodore Grudin,under,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
FRENCH,102,32317,001,"Read, Wr In French",Rachel Shuh,under,0,6,5,3,2,0,0,0,0,0,0,0,0,2,0
MUSIC,44,60420,002,Voice Class,Candace Johnson,under,14,10,1,0,1,0,0,0,0,0,0,0,0,4,0
ENGLISH,122,28049,001,Victorian Period,Joseph Lavery,under,0,14,9,3,0,0,0,0,0,0,0,0,0,1,0
POL SCI,110B,71565,001,Cal-In-Sacramento,Alyson Lewis,under,6,18,2,0,0,0,0,0,0,0,0,0,0,6,0
DEMOG,198,18229,002,Directed Group Stdy,Carl Mason; Joshua Goldstein,under,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
INTEGBI,151,42532,001,Plant Physiol Ecol,Todd Dawson,under,0,22,9,5,9,2,1,0,2,1,0,0,0,1,0
THEATER,119,88193,001,Performance Theory,Abigail De Kosnik,under,12,4,2,4,2,1,0,0,0,1,0,1,1,1,0
PHYS ED,2,67944,005,Pe Activities,Lon Rork,under,0,3,1,0,0,0,0,0,0,0,0,0,0,23,0
COMPSCI,170,26433,001,Intro Cs Theory,Christos Papadimitriou; Prasad Raghavendra,under,10,78,59,68,145,50,23,39,21,0,9,0,3,14,8
L & S,C160V,52194,001,Human Happiness,Dacher Keltner,under,18,74,6,4,12,2,0,1,0,0,0,0,0,19,2
PHILOS,R1B,67640,002,Read & Comp Philos,Michael Rieppel,under,0,2,2,4,3,3,2,0,0,1,0,0,0,0,0
POLECON,150,71254,001,Advanced Study Peis,Lanchih Po,under,0,7,6,1,1,0,1,0,0,0,0,0,0,0,0
ENV DES,101A,28737,001,Short Compositions,Raymond Lifchez,under,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
COM LIT,R1B,17242,010,Engl Comp World Lit,Gretchen Head,under,1,7,0,1,0,0,0,1,0,0,0,0,0,0,0
EPS,3,19003,001,Water Planet,William Dietrich,under,0,15,18,3,10,6,4,3,3,0,1,0,4,128,9
LEGALST,190,51725,001,Topics In Law/Soc,Meir Dan-Cohen,under,0,1,7,0,0,0,0,0,0,0,0,0,0,1,1
FILM,R1B,31621,004,Writing-Film Focus,Justin Vaccaro; Mary Ann Doane; Robert Alford,under,1,4,7,5,9,2,0,0,1,0,0,0,1,0,0
HISTORY,100B,39258,001,Topics-European,Stefan-Ludwig Hoffmann,under,5,12,4,0,3,1,0,1,0,0,0,0,0,3,0
COLWRIT,10A,16522,002,Public Speaking,Donnett Flash,under,0,7,5,0,0,0,0,0,0,0,0,0,0,3,0
HISTORY,177B,39681,001,Modern Armenia,Stephan Astourian,under,0,3,2,2,3,1,0,0,0,0,1,0,0,2,0
MEC ENG,104,55343,001,Engr Mechanics Ii,Oliver O'Reilly,under,5,15,12,17,25,12,15,16,10,0,4,0,1,0,0
HISTORY,160,39645,001,Mod Internatl Econ,Andrej Milivojevic,under,6,24,29,31,19,16,11,11,6,5,5,0,3,16,4
SOC WEL,114AC,80763,001,Practice In Soc Wk,Valerie Edwards,under,1,19,16,4,3,1,0,0,0,0,0,0,0,1,0
ANTHRO,137,02738,001,Energy/Cult/Soc Org,Melissa Hatmaker,under,6,17,5,11,10,7,6,2,7,0,3,0,5,9,7
UGBA,157,08210,001,Spec Top Mors,Tanya Vacharkulksemsuk,under,0,2,3,1,1,0,0,0,0,0,0,0,0,3,0
LEGALST,145,51602,001,Law & Economics I,Eric Talley,under,7,8,13,13,15,16,0,0,0,0,0,0,4,12,1
ENVECON,C181,01314,001,International Trade,Andres Rodriguez-Clare,under,0,3,3,4,18,5,2,5,2,0,1,0,1,4,4
ECON,C3,22393,001,Intro To Env Econ,Gordon Rausser,under,2,9,4,1,10,6,3,5,2,0,0,0,2,1,2
INTEGBI,132L,42394,007,Mammal Physiol Lab,Jeffrey Hirschey; Natalia Caporale,under,0,6,8,5,1,1,0,0,0,0,0,0,0,0,0
MEC ENG,106,55352,001,Fluid Mechanics,Ronald Yeung,under,10,5,10,15,16,10,3,1,3,0,1,4,0,0,1
PUB POL,190,77250,006,Spec Topics Pub Pol,Michael Nacht,under,2,11,9,9,1,1,1,0,0,0,0,0,0,3,0
FRENCH,2,32242,001,Elementary French,Seda Chavdarian,under,0,8,2,1,1,1,0,0,0,0,0,0,0,3,0
PB HLTH,198,75701,020,Directed Group Stdy,Cathy Kodama,under,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
ECON,174,22714,001,Poverty Impact Eval,Frederico Finan,under,5,13,7,9,16,4,5,2,0,0,0,0,0,8,0
POL SCI,2,71442,001,Intro Comparat Pol,Michael Fish,under,5,54,76,60,34,19,9,5,3,2,1,0,4,29,4
HISTORY,C192,39690,001,History Of Info,Geoffrey Nunberg; Paul Duguid,under,0,2,1,1,3,1,2,0,1,0,0,0,0,1,3
CLASSIC,35,14760,001,Greek Tragedy,Mark Griffith,under,1,6,8,6,3,0,1,0,0,0,0,0,0,3,0
PHYS ED,1,67878,026,Pe Activities,Dini Wong,under,0,6,0,1,0,0,0,1,0,0,0,0,0,23,0
PHYSICS,137B,69459,003,Quantum Mechanics,Andrew Charman,under,1,3,2,1,1,2,2,0,2,0,1,0,1,0,0
DES INV,190,18406,002,Spec Topics Des Inv,Abigail Vanmuijen,under,0,21,3,1,2,0,0,0,0,0,0,0,0,3,0
SPANISH,25,86202,003,Read And Analysis,Francine Masiello; Tanya Varela,under,0,3,7,4,2,0,1,0,0,0,0,0,0,1,0
GERMAN,1,37209,003,Elementary German 1,Jennifer Ingalls; Nikolaus Euba,under,0,5,6,2,3,5,0,0,0,0,0,0,1,2,0
NUC ENG,124,64024,001,Radioact Waste Mgmt,Joonhong Ahn,under,0,2,2,4,1,1,1,0,0,0,0,0,0,0,0
PHYS ED,1,67914,038,Pe Activities,Norman Link,under,0,1,2,0,1,0,0,0,0,0,0,0,1,17,1
FILM,151,31735,002,Auteur Theory,Eileen Jones,under,0,3,3,4,1,1,2,0,0,0,0,0,0,1,0
ARABIC,1B,62112,004,Elementary Arabic,Ayelet Even-Nur; Elsa Elmahdy,under,0,7,5,1,1,0,0,0,0,1,0,0,0,2,0
SLAVIC,158,79844,002,E Eur Euras Topics,Levon Abrahamian,under,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
COMPSCI,98,26261,050,Directed Group Stdy,John Denero; Thomas Warloe,under,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
SOCIOL,133,81834,001,Sociology Of Gender,Jill Bakehorn,under,0,7,19,9,17,8,4,4,3,0,0,0,3,11,1
ASIANST,150,05768,002,Special Topics,Jack Davey,under,0,2,3,2,2,2,2,0,0,0,0,0,0,1,0
ESPM,102D,29310,001,Resource Policy,Jonas Meckling,under,2,21,15,4,10,4,0,1,0,0,0,0,1,1,1
MUSIC,140,60579,003,Javanese Gamelan,Midiyanto Midiyanto,under,4,19,2,0,0,0,0,0,0,0,0,0,1,0,0
COLWRIT,R1A,16466,018,College Writing 1a,John Levine,under,0,0,0,6,4,0,0,1,0,0,0,0,0,0,0
MATH,185,54242,002,Complex Analysis,Jeffrey Calder,under,2,8,7,10,4,4,4,8,4,0,2,0,0,0,0
GERMAN,3,37230,002,Intermed German I,Nikolaus Euba; Stephanie Peltner,under,0,3,3,0,1,2,0,0,0,0,0,0,0,3,1
NUSCTX,98,64623,002,Directed Group Stdy,Andreas Stahl,under,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1
ENV DES,100,28716,001,The City,Marco Cenzatti,under,18,61,30,9,12,5,1,0,0,0,0,0,0,15,2
MEC ENG,110,55430,001,Intro Product Dev,Alice Agogino,under,1,19,17,17,7,1,0,0,0,0,0,0,0,1,0
UGBA,170,08232,001,Ethical Leadership,John Phillips,under,1,12,11,4,1,0,1,0,0,0,0,0,1,11,0
GEOG,183,36350,001,Cartograph Represen,Darin Jensen,under,13,10,2,2,0,0,0,0,0,0,0,0,0,0,0
ESPM,114,29340,001,Wildlife Ecology,Justin Brashares,under,23,22,32,26,17,16,9,2,3,0,2,0,4,7,3
CELTIC,129,10192,001,Mod Celtic Cultures,Dara Hellman,under,0,2,5,2,0,0,0,1,0,0,0,0,0,5,1
UGBA,190T,08253,002,Topics Innov/Design,Alice Agogino; Michael Borrus,under,1,3,5,10,0,0,0,0,0,0,0,0,0,0,0
ENGLISH,141,28091,002,Modes Of Writing,Kirsten Tranter,under,3,1,22,13,6,0,0,0,0,0,0,0,0,2,0
HISTORY,100AC,39257,002,Topics Am Cult,Stephanie Jones-Rogers,under,22,12,12,0,4,3,0,3,1,0,1,0,1,10,1
ECON,100B,22462,001,Macro Analysis,Steven Wood,under,1,35,55,79,77,75,39,24,13,0,4,0,6,13,15
MEC ENG,102B,55322,001,Mechatronics Design,Homayoon Kazerooni,under,0,107,11,0,0,0,0,0,0,0,0,0,0,0,0
CIV ENG,198,14246,007,Directed Group Stdy,Jeremy Axelrod; Samer Madanat,under,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
STAT,133,87528,002,Computing Data,Ingileif Hallgrimsdottir,under,26,27,16,8,12,7,2,8,1,0,2,0,5,12,2
MATH,151,54221,001,School Curriculum,Ole Hald,under,0,7,0,3,3,5,0,1,0,0,0,0,0,1,0
ENGLISH,R1A,27806,002,Reading And Comp,Katherine Ding; Kevis Bea Goodman,under,0,0,2,4,4,3,1,0,0,0,0,0,0,0,0
JAPAN,1B,21006,002,Elementary Japanese,Maki Takata; Noriko Knickerbocker; Wakae Kambara,under,3,7,2,1,1,1,1,0,0,0,0,0,0,2,1
ANTHRO,162,02767,001,Topics In Folklore,Jeremiah Gillan,under,1,4,4,3,3,0,0,0,0,0,0,0,0,0,0
PB HLTH,144A,75470,001,Intro Sas Programm,David Lein,under,0,25,5,0,0,0,0,0,0,0,0,0,0,1,0
UGBA,196,08301,001,Spec Topics Bus Adm,Christopher Giles,under,0,3,9,6,4,1,0,0,0,0,0,0,0,2,0
EDUC,140AC,23734,003,Liter:Ind & Soc Dev,Glynda Hull,under,0,11,5,1,1,0,0,0,0,0,0,0,1,3,0
PERSIAN,100B,62912,001,Adv Pers,Jaleh Pirnazar,under,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0
INTEGBI,140,42415,001,Bio Human Reprod,Thomas Carlson,under,18,76,27,37,53,15,9,27,14,0,5,1,4,11,4
CLASSIC,36,14763,001,Greek Philosophy,Sara Magrin,under,5,10,3,6,10,2,0,0,0,0,0,1,1,13,3
ESPM,175B,29538,001,Sen Res Sem Env Sci,Kurt Spreyer,under,0,11,8,2,2,0,0,0,0,0,0,0,0,0,0
MATH,113,54152,004,Abstract Algebra,Kelli Talaska,under,2,6,2,1,4,2,2,6,0,2,0,0,3,0,0
HISTART,190M,05100,001,Global Modernism,Anneka Lenssen,under,0,7,7,2,3,0,0,0,1,0,0,0,0,0,0
ENVECON,143,01278,001,Econ Of Innovation,Brian Wright,under,2,14,22,6,10,7,0,1,0,0,0,0,0,5,0
SLAVIC,1,79703,001,Elementary Russian,Lisa Little; Thomas Dyne,under,1,1,5,2,0,1,0,0,0,0,0,0,0,2,0
