Abbreviation,CourseNum,CCN,SectionNum,CourseDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
AMERSTD,191,12413,003,Senior Seminar,Christine Palmer,under,0,2,1,1,1,4,2,2,3,0,0,0,1,0,1
AMERSTD,C112B,32764,001,"Am Landscape,1900--",Alexander Craghead,under,1,7,3,4,2,0,0,2,0,0,0,0,1,1,1
AMERSTD,C172,12405,001,Hist American Bus,Christine Rosen,under,0,12,10,12,3,3,4,2,0,0,0,0,0,4,2
AMERSTD,H110,31951,001,Honors Seminar,Scott Saul,under,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
AMERSTD,H195,12414,001,Honors Thesis,Christine Palmer,under,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0
ANTHRO,1,12420,001,Intro To Bio Anthro,Terrence Deacon,under,14,33,22,24,25,22,20,13,18,0,1,0,3,69,2
ANTHRO,112,12523,001,Sp Topics: Bio Anth,Melanie Miller,under,5,21,16,10,13,2,2,0,4,0,0,0,0,1,1
ANTHRO,119,12541,001,Med Anthro Topics,Samuele Collu,under,3,11,7,3,1,0,0,0,1,0,0,0,0,3,2
ANTHRO,121AC,31425,001,Amercn Materl Cultr,Kimberly Christensen,under,11,20,7,10,2,2,2,2,0,1,0,1,0,17,2
ANTHRO,122E,31433,001,Andean Archaeology,Christine Hastorf,under,4,6,0,0,2,0,2,2,0,0,2,0,0,3,1
ANTHRO,127B,31435,001,Reconstruct Of Life,Sabrina Agarwal,under,6,0,0,0,3,0,0,0,0,0,0,0,0,0,1
ANTHRO,128,12545,001,Spec Topics In Arch,Kevin Gibbs,under,1,9,7,3,0,0,1,0,0,0,0,0,0,0,0
ANTHRO,128,31598,002,Spec Topics In Arch,Junko Habu,under,0,8,8,6,2,0,0,1,0,0,0,0,0,0,1
ANTHRO,134,12548,001,Anal Archaeo Record,Lisa Maher,under,6,6,1,1,1,0,0,1,0,0,0,1,0,0,0
ANTHRO,137,12549,001,Energy/Cult/Soc Org,Barbara Johnston,under,8,40,12,12,7,3,0,1,0,0,1,0,2,9,1
ANTHRO,156,12556,001,Anthro Contemporary,Paul Rabinow,under,1,6,2,6,4,4,1,0,0,0,0,0,0,3,0
ANTHRO,156A,31448,001,Politics And Anthro,James Holston,under,4,17,7,5,3,2,0,0,1,1,0,0,1,1,1
ANTHRO,160AC,31449,001,Forms Of Folklore,Elizabeth Gilbert; Jeana Jorgensen; Rachel Syka; Robert Offer-Westort,under,0,81,20,9,6,9,0,1,2,0,0,0,0,35,7
ANTHRO,162,33394,001,Topics In Folklore,Jeana Jorgensen,under,0,15,0,2,4,0,0,0,0,0,0,0,1,1,0
ANTHRO,169B,31462,001,Res Theo/Meth Soc,Carolyn Smith,under,5,5,2,1,2,0,0,0,0,0,0,0,2,1,1
ANTHRO,170,12558,001,China,Xin Liu,under,5,12,10,8,6,2,2,0,1,0,0,0,3,24,0
ANTHRO,174AC,31471,001,Ca Historical Anth,Kent Lightfoot,under,5,24,17,9,5,3,1,0,1,0,0,0,0,10,1
ANTHRO,180,32762,001,Europ Society,Stanley Brandes,under,7,16,4,2,7,1,1,0,2,0,0,0,0,5,0
ANTHRO,183,31472,001,Anthro Of Africa,Laurie Wilkie,under,17,11,0,1,3,0,1,0,0,1,0,0,1,5,1
ANTHRO,189,12562,002,Spec Top:Soc/Cult,Samuele Collu,under,1,10,3,0,0,0,0,0,0,0,0,0,0,2,0
ANTHRO,189,31479,003,Spec Top:Soc/Cult,Charles Briggs,under,2,4,2,1,3,2,0,0,0,0,0,0,1,2,2
ANTHRO,189,12561,001,Spec Top:Soc/Cult,Mary Mather George,under,0,9,2,0,2,1,0,0,0,0,0,0,0,0,0
ANTHRO,189,33941,004,Spec Top:Soc/Cult,Peter Skafish,under,0,8,2,0,3,1,0,0,0,0,0,0,0,0,0
ANTHRO,196,12613,001,Undergrad Sem,Alexei Yurchak,under,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0
ANTHRO,198,34732,020,Directed Group Stdy,Daniel Fisher,under,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3
ANTHRO,2AC,12443,001,Intro Archaeology,Jun Sunseri,under,10,86,64,19,8,12,6,2,1,1,0,0,2,50,5
ANTHRO,3AC,12463,001,Intro Soc/Cult Ac,Lawrence Cohen; Shakthi Nataraj,under,20,140,94,41,38,12,3,1,3,1,0,0,7,72,8
ANTHRO,C100,12519,001,Human Paleontology,Timothy White,under,0,2,0,1,2,3,0,0,2,0,0,0,1,1,1
ANTHRO,R5B,12495,001,Reading & Comp,Laurie Wilkie; Stephen Mc Isaac,under,1,8,5,3,0,0,1,0,0,0,0,0,0,0,0
ANTHRO,R5B,12496,002,Reading & Comp,Hector Beltran; Laurie Wilkie,under,2,13,1,1,0,0,0,0,0,0,0,0,0,0,0
ANTHRO,R5B,12497,003,Reading & Comp,Jeremy Soh; Laurie Wilkie,under,2,3,7,4,2,0,0,0,0,0,0,0,0,0,0
ANTHRO,R5B,12498,004,Reading & Comp,Laurie Wilkie; William Stafford,under,5,6,4,1,0,0,0,0,0,0,0,0,0,0,0
ARABIC,100B,12820,001,Advanced Arabic,Haitham Mohamed,under,0,6,3,1,5,0,0,0,0,0,0,0,0,1,0
ARABIC,107,12822,001,Hist & Geogr Texts,John Hayes,under,1,5,1,0,1,0,0,0,0,0,0,0,0,2,0
ARABIC,1B,12815,006,Elementary Arabic,Nawal Laymoun,under,1,7,2,1,0,1,1,1,0,0,0,0,0,4,0
ARABIC,1B,33774,007,Elementary Arabic,Ahmed Khater; -,under,1,6,2,0,0,1,0,0,0,0,0,0,0,2,0
ARABIC,1B,12812,003,Elementary Arabic,Nathalie Khankan,under,0,4,3,2,0,1,0,0,0,0,0,0,0,4,0
ARABIC,1B,12813,004,Elementary Arabic,Nathalie Khankan,under,0,4,3,0,1,1,0,0,0,0,0,0,0,1,0
ARABIC,20B,12817,001,Intermediate Arabic,Haitham Mohamed,under,2,4,4,2,1,0,0,0,0,0,0,0,0,0,0
ARABIC,20B,12818,002,Intermediate Arabic,Hatem Bazian,under,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0
ARCH,100B,11845,001,Fund Of Arch Design,Gerard Creedon,under,0,19,16,27,27,25,7,5,1,2,0,0,2,0,0
ARCH,100D,11866,002,Arch Design Iv,Raveevarn Choksombatchai,under,2,4,2,4,3,0,0,0,0,0,0,0,0,0,0
ARCH,100D,11868,004,Arch Design Iv,Kyle Steinfeld,under,1,4,2,3,1,0,0,0,0,0,0,0,0,0,0
ARCH,100D,11869,005,Arch Design Iv,Sarah Hirschman,under,2,4,3,3,3,0,0,0,0,0,0,0,0,0,0
ARCH,100D,11867,003,Arch Design Iv,Ronald Rael,under,0,6,3,3,0,0,1,0,0,0,0,0,0,0,0
ARCH,100D,33071,106,Arch Design Iv,Ramiz Sonmez,under,0,8,0,5,0,2,0,0,0,0,0,0,0,0,0
ARCH,102B,11870,001,Capstone Project,Darell Fields,under,0,1,1,3,4,2,0,1,1,0,0,0,0,0,0
ARCH,109,11871,001,Spec Top Arch Des,Rene Davids,under,4,11,0,0,0,0,0,0,0,0,0,0,0,1,0
ARCH,11B,11831,001,Intro To Design,William Atwood,under,4,6,13,32,8,4,0,1,0,0,0,0,0,0,0
ARCH,140,11875,001,Energy & Environ,Gail Brager; Stefano Schiavon,under,2,13,22,22,27,19,11,9,3,0,0,0,1,1,0
ARCH,160,11885,001,Intro Construction,Dana Buntrock,under,4,18,21,14,27,13,6,12,3,0,1,0,0,0,0
ARCH,170B,11894,001,"Hist, Arch&Urbanism",C Crysler; Giuseppina Forte; Margaret Crawford,under,18,14,25,23,16,17,13,3,3,0,0,0,2,3,1
ARCH,98,11840,003,Directed Group Stdy,Diana Kang; Keith Plymale,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
ARCH,98BC,11843,001,Directed Group Stud,Amina Al-kandari; C Crysler,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2
ARMENI,101B,12834,001,Continuing Armenian,Hasmig Seropian,under,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMENI,126,32814,001,Armen Cult And Film,Myrna Douzjian,under,0,10,15,3,2,2,0,0,0,0,0,0,0,2,0
ART,100,12865,001,Collaborative Innov,Stacy Jo Scott,under,0,2,10,2,0,0,0,0,0,0,0,0,0,0,0
ART,102,12867,001,Approaches To Ptng,Craig Nagasawa,under,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0
ART,102,12868,002,Approaches To Ptng,James Pitt,under,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
ART,117,12869,001,"Rsrch, Mthds Draw",Aida Gamez,under,1,6,2,1,1,1,0,0,0,0,0,0,0,1,0
ART,118,12870,001,Contmp Fig Drw,Indira Morre,under,10,4,5,0,0,0,0,0,0,0,0,0,0,1,0
ART,119,12871,001,Gpca,Amanda Eicher,under,2,21,1,1,0,0,0,0,0,0,1,0,0,0,0
ART,12,12839,001,Lang Of Draw,Asma Kazmi,under,3,11,2,0,1,0,0,0,0,0,0,0,0,0,0
ART,120,12872,001,App To Prntmg Intag,Randy Hussong,under,3,6,5,1,1,0,0,0,0,0,0,0,0,0,0
ART,123,12873,001,Screenprinting,Randy Hussong,under,1,8,6,1,0,1,0,0,1,0,0,0,0,0,0
ART,13,12841,002,Lang Of Painting,Craig Nagasawa,under,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0
ART,137,31621,001,Adv Proj Ceram Scul,Erik Scollon,under,1,2,2,4,3,1,0,0,0,0,0,0,0,0,0
ART,138,31638,001,Installations,Brody Reiman,under,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0
ART,14,12842,001,Lang Of Sculpture,Stephanie Syjuco,under,3,4,5,0,1,0,0,0,0,0,0,0,0,1,0
ART,141,31637,001,Temporal Structures,Anne Walsh,under,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0
ART,15,12843,001,Lang Sculp:Ceram,Erik Scollon,under,0,6,11,2,1,0,0,0,0,0,0,0,1,2,0
ART,160,12876,001,Spec Topics Vis Std,Anne Walsh,under,4,6,2,0,0,1,0,0,0,0,0,0,0,1,0
ART,160,33542,002,Spec Topics Vis Std,Azin Seraj,under,2,2,1,1,0,0,0,1,0,0,0,0,0,3,0
ART,180,12880,001,Advanced Digital Ph,Michelle Ott,under,1,14,2,0,0,1,0,0,0,0,0,0,0,1,0
ART,185,12882,001,Sn Projects,Brody Reiman,under,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0
ART,185,12883,002,Sn Projects,Allan Desouza,under,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0
ART,198,12921,001,Directed Group Stdy,Asma Kazmi,under,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
ART,198,12923,005,Directed Group Stdy,Allan Desouza,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
ART,8,12835,001,Intro Vis Thinking,John Mcnamara,under,21,16,6,5,3,0,0,0,0,0,0,0,0,1,0
ASAMST,121,13048,001,Chinese Amer Hist,Harvey Dong,under,1,23,3,2,3,1,0,0,0,0,0,0,0,6,0
ASAMST,132AC,13053,001,Islamophobia,Hatem Bazian,under,9,38,28,19,8,3,0,3,0,0,0,0,0,23,1
ASAMST,138,31958,001,Topics Asn Pop Cult,Christopher Chua,under,6,3,7,0,3,2,0,1,0,0,0,1,0,3,1
ASAMST,144,13058,001,Religions As Amer,Carolyn Chen,under,1,11,5,5,1,0,0,0,0,0,0,0,0,4,0
ASAMST,151AC,13061,001,Asian Amer Women,Young Shin,under,6,12,6,0,0,0,0,1,0,0,0,0,0,1,0
ASAMST,176,13066,001,Genre As Amer Lit,Fae Ng,under,9,8,1,1,0,0,0,0,0,0,0,0,0,0,0
ASAMST,194B,33252,001,Apa Theme Seminar,Dawn Lee -tu,under,0,13,6,2,0,0,0,0,0,0,1,0,0,0,0
ASAMST,197,13073,001,Field Study,Khatharya Um; Rita Zhang,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
ASAMST,198,13096,004,Superv Group Study,Harvey Dong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
ASAMST,198,13098,006,Superv Group Study,Harvey Dong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
ASAMST,20A,13003,001,Intro Asian Am Hist,Catherine Choy; Iris Lin; Jeffrey Yamashita,under,2,46,18,11,3,2,1,1,1,0,0,0,2,26,3
ASAMST,R2A,12993,001,Reading&Composition,Anna Leong,under,0,9,12,7,2,1,0,0,0,0,0,0,0,0,0
ASAMST,R2B,12998,001,Reading&Composition,Anna Leong,under,0,2,14,12,3,0,0,0,0,0,0,0,0,0,0
ASAMST,R2B,12999,002,Reading&Composition,Anna Leong; Maria Faini,under,0,7,7,3,0,0,1,0,0,0,0,0,0,0,0
ASIANST,150,13119,001,Special Topics,Crystal Cohen,under,0,3,1,6,0,2,0,1,0,0,0,0,0,0,0
ASIANST,150,13121,002,Special Topics,Jack Davey,under,0,1,6,3,1,1,0,2,1,0,2,0,0,0,1
ASIANST,198,13128,002,Directed Group Stdy,Robert Berring,under,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
ASTRON,121,13163,001,Radio Astronomy Lab,Carl Heiles,under,6,1,3,2,1,1,2,0,0,0,0,0,0,0,1
ASTRON,198,13171,001,Directed Group Stdy,Gaspard Duchene,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2
ASTRON,7B,13147,001,Intro Astrophysics,Eugene Chiang,under,1,10,4,4,12,11,5,3,0,0,0,0,1,1,2
ASTRON,98,13158,002,Directed Group Stdy,Daniel Kasen,under,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
ASTRON,C12,30003,001,The Planets,Gibor Basri; Raymond Jeanloz,under,6,11,4,1,5,1,1,2,1,0,1,0,0,33,2
ASTRON,C161,13164,001,Rela Astro & Cosmo,Aaron Parsons,under,0,4,11,2,5,3,0,0,2,0,0,0,0,0,0
BANGLA,101B,31317,1,Intermed Bengali,Amitabha Basu,under,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,101,25707,001,Instr Biology Med,Steven Conolly,under,3,8,3,2,7,1,1,0,0,0,0,0,0,1,0
BIO ENG,104,25711,001,Bio Trans Phen,Aaron Streets,under,1,17,12,25,11,6,3,6,7,0,2,0,0,0,0
BIO ENG,11,25648,001,Engineering Molecul,Callista Jerman; John Dueber,under,3,9,9,11,10,10,5,4,6,2,0,0,0,0,0
BIO ENG,110,25718,001,Biomed Phys For Eng,Sanjay Kumar,under,1,31,0,6,23,9,1,2,0,0,0,0,0,5,1
BIO ENG,111,25721,001,Func Bio Dev & Char,Seung-Wuk Lee,under,11,17,0,10,6,0,0,2,0,0,0,0,0,1,0
BIO ENG,115,25725,001,Cell Bio For Eng,Hayley Lam; Irina Conboy,under,0,20,6,3,2,0,0,0,0,0,0,0,0,0,0
BIO ENG,121,33077,001,Biomems & Med Dev,Dorian Liepmann,under,7,17,10,5,2,0,0,0,0,0,0,0,0,0,0
BIO ENG,135,32021,001,Front/Micro Sys Bio,Adam Arkin,under,1,2,1,1,2,1,2,3,4,1,0,0,0,0,0
BIO ENG,144,32130,001,Intro To Pro Infor,Kimmen Sjolander,under,3,4,1,2,1,0,0,0,0,0,1,0,2,0,0
BIO ENG,25,25649,001,Careers In Biotech,Hayley Lam,under,0,0,0,0,0,0,0,0,0,0,0,0,0,184,12
BIOLOGY,1A,13235,002,General Biology Lec,Andrew Dillin; Erol Kepkep; Jennifer Doudna; Marla Feller; Michael Meighan,under,2,20,19,12,36,35,22,31,16,3,1,2,3,2,5
BIOLOGY,1A,13234,001,General Biology Lec,Andrew Dillin; Erol Kepkep; Jennifer Doudna; Marla Feller; Michael Meighan,under,0,63,61,38,62,80,39,65,33,3,19,7,6,7,13
BIOLOGY,1AL,13267,001,General Biology Lab,Erol Kepkep; Gian Garriga; Michael Meighan,under,2,102,83,61,60,66,36,40,32,0,6,5,2,4,7
BIOLOGY,1AL,13268,002,General Biology Lab,Erol Kepkep; Gian Garriga; Michael Meighan,under,1,39,28,19,20,13,12,18,15,0,1,2,2,3,2
BIOLOGY,1B,13297,001,General Biology,Brett Boltz; George Roderick; Joshua Povich; Lewis Feldman; Michael Nachman,under,2,20,34,49,73,44,41,48,19,20,28,0,14,3,4
BIOLOGY,1B,31580,002,General Biology,Brett Boltz; George Roderick; Joshua Povich; Lewis Feldman; Michael Nachman,under,1,6,10,15,28,13,8,19,8,4,8,0,7,0,4
BIOLOGY,1B,31581,003,General Biology,Brett Boltz; George Roderick; Joshua Povich; Lewis Feldman; Michael Nachman,under,1,2,4,4,7,8,4,9,5,1,7,0,4,1,5
BUDDSTD,C115,31464,001,Japanese Buddhism,Erez Joskovich,under,0,1,0,1,2,1,3,1,0,0,0,0,0,7,0
BUDDSTD,C117,30029,001,Mongolian Buddhism,Brian Baumann,under,1,5,2,2,1,2,0,0,0,0,0,0,0,1,0
BUDDSTD,C128,13345,001,Buddhism Contemp,Alexander Von Rospatt,under,5,13,9,0,1,2,0,0,0,0,0,0,0,9,0
CELTIC,125,32944,001,Irish Lit In Trans,Thomas Walsh,under,0,11,3,0,0,0,0,0,0,0,1,0,0,1,1
CELTIC,173,13400,001,Celtic Christianity,Annalee Rejhon,under,1,5,1,2,1,0,0,0,0,0,0,0,0,6,1
CELTIC,R1B,13385,001,Voices/Celtic World,Stanley Levers,under,0,12,4,1,0,0,0,0,0,0,0,0,0,0,0
CELTIC,R1B,13386,002,Voices/Celtic World,Thomas Walsh,under,0,8,2,3,4,0,0,0,0,0,0,0,0,0,0
CHEM,104B,10971,001,Adv Inorganic Chem,John Arnold; Michael Boreen; Trevor Lohrey,under,4,16,8,7,10,8,4,7,0,0,1,0,2,1,0
CHEM,105,10972,001,Instrumen Analysis,Ke Xu,under,2,6,6,3,4,5,8,4,4,0,0,0,1,0,0
CHEM,112B,10980,001,Organic Chemistry,Brian Wang; Richmond Sarpong,under,4,17,19,26,18,12,23,5,3,0,0,0,0,0,1
CHEM,114,10989,001,Adv Syn Organ Chem,Johnny Truong; Ming Hammond,under,4,9,11,14,6,3,0,0,1,0,0,0,0,4,0
CHEM,115,10990,001,Organic Chemistry,Dean Toste,under,0,23,3,2,0,0,0,0,0,0,0,0,0,0,0
CHEM,120A,10993,001,Physical Chemistry,Arunima Balan; Carlos Mejuto Zaera; Eran Rabani; Joonho Lee; K Whaley; Qinghui Ge,under,4,4,20,22,33,10,3,10,0,0,9,0,2,1,1
CHEM,125,10994,001,Phys Chem Lab,Stephen Leone,under,1,4,3,2,5,0,3,4,1,0,0,0,0,0,0
CHEM,130B,11005,001,Biophysical Chem,Naomi Ginsberg,under,1,9,4,4,7,2,5,3,2,0,0,0,0,0,0
CHEM,196,11247,034,Special Lab Study,Marcin Majda,under,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0
CHEM,1A,10818,001,General Chemistry,David Skyrud; Peter Marsden,under,12,66,84,91,79,43,37,34,13,0,0,0,6,6,8
CHEM,1A,10819,002,General Chemistry,David Skyrud; Peter Marsden,under,6,38,45,49,44,25,15,20,7,0,0,0,4,5,6
CHEM,1AL,10853,001,General Chem Lab,Anthony Rizzuto; Laura Armstrong,under,103,218,35,12,23,8,0,5,0,0,0,0,11,0,2
CHEM,1AL,10854,002,General Chem Lab,Anthony Rizzuto; Laura Armstrong,under,55,126,37,7,21,7,0,1,0,0,0,0,2,1,0
CHEM,1B,10883,001,General Chemistry,Michelle Douskey,under,5,28,20,15,21,7,11,1,0,0,1,0,0,0,2
CHEM,3A,10889,001,Chem Struct React,John Lee; Kurt Vollhardt,under,4,53,23,36,18,25,38,27,26,9,8,7,25,2,3
CHEM,3A,10890,002,Chem Struct React,John Lee; Kurt Vollhardt,under,1,55,26,21,27,24,30,32,34,14,8,8,20,0,12
CHEM,3AL,10891,001,Organic Chem Lab,John Lee; Michelle Chang,under,8,105,185,0,5,0,0,3,0,0,0,0,2,0,0
CHEM,3AL,10892,002,Organic Chem Lab,John Lee; Michelle Chang,under,7,65,125,0,0,0,0,4,0,0,0,0,1,1,0
CHEM,3B,10917,001,Chem Struct React,Colin Gould; Steven Pedersen,under,2,28,26,41,23,34,15,29,29,0,0,0,20,0,6
CHEM,3B,10918,002,Chem Struct React,Colin Gould; Steven Pedersen,under,4,21,29,29,40,29,18,38,36,0,0,0,23,2,7
CHEM,3BL,10920,002,Organic Chem Lab,Colin Gould; Jason Pflueger,under,1,20,81,8,6,4,2,3,2,0,1,0,0,0,0
CHEM,3BL,10919,001,Organic Chem Lab,Colin Gould; Jason Pflueger,under,0,63,151,18,18,7,6,4,4,0,0,0,3,0,2
CHEM,4B,10942,001,Gen Chm Quant Analy,Jamie Doudna Cate; Ronald Cohen; Sally Demaio-turner,under,17,33,25,23,35,25,25,22,16,0,6,0,1,4,1
CHEM,98,10965,003,Directed Group Stdy,Marcin Majda,under,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
CHEM,C110L,10976,001,Biochem & Molbi,Isabelle Le Blanc; Jacob Corn,under,0,0,2,3,2,3,1,2,2,0,2,0,0,0,0
CHEM,C130,10998,001,Biophysical Chem,Jamie Doudna Cate; John Groves,under,1,1,2,2,3,3,5,1,0,0,1,0,0,1,0
CHEM,C150,11011,001,Intr Materials Chem,Ari Turkiewicz; Jeffrey Long,under,1,6,5,1,5,1,1,0,0,0,0,0,0,1,0
CHEM,C182,30033,001,Atmos Chem Phys Lab,Kristie Boering,under,0,6,3,5,2,3,0,1,0,0,0,0,0,0,0
CHEM,C191,34073,001,Quant Inf Sci Techn,Brian Barch; Maya Lewin-Berlin; Umesh Vazirani,under,0,5,1,2,1,0,0,0,0,0,0,0,0,1,0
CHEM,H194,11176,034,Honors Research,Marcin Majda,under,3,19,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEM,H194,11212,071,Honors Research,Daniel Nomura,under,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
CHICANO,110,13467,001,Latina/O Phil & Rel,Laura Perez,under,3,6,8,3,0,0,0,0,0,0,0,0,0,3,2
CHICANO,141,13469,001,Chicana Fem Writers,Laura Perez,under,9,1,0,2,1,0,0,0,0,0,0,0,0,2,1
CHICANO,150B,13470,001,Hist Of Southwest,Pablo Gonzalez,under,2,19,3,2,4,0,1,0,0,0,0,0,0,3,0
CHICANO,174,13476,001,"Chic, Law, Crim Jst",Pablo Gonzalez,under,5,29,2,3,0,0,0,0,0,0,0,0,0,0,0
CHICANO,176,13477,001,Chic Health Care,Bernard Griego,under,2,12,11,6,4,3,0,0,0,0,0,0,1,1,0
CHICANO,180,13478,001,Topics In Chic Stud,Alex Saragoza,under,0,7,4,2,5,2,2,3,0,0,0,0,0,9,0
CHICANO,180,13479,002,Topics In Chic Stud,John Zepeda,under,0,1,9,2,0,0,1,1,1,0,0,0,0,0,0
CHICANO,180AC,13481,001,Topics In Chic Stud,Celia Rodriguez,under,5,10,6,0,0,0,0,0,0,0,0,0,0,0,0
CHICANO,194B,33253,001,Casa Mora Seminar,Maria Gallegos-Diaz,under,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0
CHICANO,197,13489,001,Field Study,Laura Jimenez-Olvera; Raul Coronado,under,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2
CHICANO,50,32277,001,Intro Chicano Hist,Pablo Gonzalez,under,2,27,14,7,4,0,0,0,0,0,0,0,2,2,1
CHICANO,R1A,13421,001,Reading & Comp,Raul Coronado; Rosalinda Godinez,under,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0
CHICANO,R1B,13423,001,Reading & Comp,Raul Coronado; Robert Reyes,under,0,5,8,3,2,0,0,0,0,0,0,0,0,0,0
CHINESE,100B,13594,001,Advanced Chinese,Damien Donnelly; Lihua Zhang,under,0,5,0,2,1,1,0,0,0,0,0,0,1,4,0
CHINESE,100XB,13599,001,Adv Chinese Mandar,Chen-hui Tsai; Lihua Zhang,under,0,4,1,4,0,2,0,0,0,0,0,0,0,4,0
CHINESE,100YB,13601,001,Adv Chinese Dialect,Chunhong Xie,under,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0
CHINESE,101,13603,001,4th Year Read:Lit,I-Hao Li,under,0,12,1,2,0,0,0,0,0,0,0,0,0,0,0
CHINESE,101,13604,002,4th Year Read:Lit,I-Hao Li,under,0,7,5,1,0,0,0,0,0,0,0,0,0,3,1
