Abbreviation,CourseNum,CCN,SectionNum,CourseDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
ETH STD,197,16386,011,Field Study,Luisa Giulianetti; Pablo Gonzalez,under,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
ETH STD,198,23302,008,Superv Group Study,Ronald Williams; Keith Feldman,under,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2
ETH STD,39,24421,001,Fresh/Soph Seminar,Christian Paiz,under,11,1,0,0,1,0,0,0,1,0,0,0,0,1,0
FILIPN,100A,21410,001,Intermed Filipino,Karen Llagas,under,4,6,1,0,0,0,0,0,0,0,0,0,0,1,0
FILIPN,101A,23694,001,Advanced Filipino,Maria Barrios-Leblanc,under,9,7,0,0,0,0,0,0,0,0,0,0,0,2,0
FILIPN,1A,30941,001,Intro To Filipino,Cynthia Agnes Aban,under,1,16,5,0,0,0,0,0,0,0,0,0,0,1,0
FILIPN,1A,30942,002,Intro To Filipino,Cynthia Agnes Aban,under,1,16,3,0,0,0,0,0,0,0,0,0,0,0,0
FILIPN,1A,30943,003,Intro To Filipino,Maria Barrios-Leblanc,under,11,10,0,0,0,0,0,0,0,0,0,0,0,1,0
FILIPN,1A,30944,004,Intro To Filipino,Maria Barrios-Leblanc,under,11,8,0,0,0,0,0,0,0,0,0,0,0,1,0
FILIPN,1B,32538,001,Intro To Filipino,Karen Llagas,under,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
FILM,10,24760,001,Film History & Form,Anne Nesbet,under,3,29,16,7,7,2,2,0,3,0,2,0,1,5,1
FILM,125,32329,001,Documentary Forms,Deniz Gokturk,under,1,9,9,7,2,0,0,0,0,0,0,0,0,0,0
FILM,135,24770,001,Experimental Media,Jeffrey Skoller,under,0,12,13,10,2,3,3,1,0,0,0,0,0,1,0
FILM,145,31377,001,Global Media,Kyle Thomson; Laura Ruberto,under,2,7,3,5,2,0,1,1,1,0,0,0,1,1,0
FILM,170,24774,001,Spec Topics: Film,Dolores McElroy,under,3,14,10,3,3,1,0,0,0,0,0,0,0,3,1
FILM,170,33129,002,Spec Topics: Film,Emily West,under,6,10,9,4,3,6,0,1,0,0,0,0,1,0,1
FILM,171,24952,001,Film Genre,Dolores McElroy,under,0,20,10,1,2,0,0,0,0,1,0,0,0,4,1
FILM,171,33963,003,Film Genre,Daniel O'Neill; Jinsoo An,under,0,3,2,6,0,0,0,3,0,0,0,0,0,0,0
FILM,172,31381,001,Auteur Theory,Miryam Sas,under,1,12,11,7,1,0,0,0,0,0,0,0,0,1,3
FILM,180,23301,001,Screenwriting,J Kopell,under,0,11,0,0,1,0,0,0,0,0,0,0,0,0,1
FILM,180,32226,002,Screenwriting,Juan Pereda Rodriguez,under,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0
FILM,185,25825,002,Int Mov Img Prod,Juan Pereda Rodriguez,under,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0
FILM,185,23300,001,Int Mov Img Prod,J Kopell,under,0,8,2,1,1,0,0,0,0,0,0,0,0,0,0
FILM,20,21416,001,Film & Media Theory,Mary Ann Doane,under,5,14,9,9,11,7,4,2,1,0,1,0,1,9,1
FILM,30,24766,001,Film Aesthetics,Rizvana Bradley,under,7,9,2,9,2,3,4,2,2,1,0,0,2,1,0
FILM,45,24768,001,Television Studies,Emily West,under,4,9,5,4,4,5,2,0,1,0,2,0,1,5,1
FILM,R1A,25819,002,Writing-Film Focus,Mark Sandberg; Isaac Preiss,under,4,7,2,3,0,1,0,0,0,0,0,0,0,0,0
FILM,R1A,21376,001,Writing-Film Focus,Mark Sandberg; Lou Silhol-Macher,under,0,10,3,1,0,0,0,0,0,0,0,0,0,0,0
FILM,R1A,26034,003,Writing-Film Focus,Mark Sandberg; Pamela Weidman,under,0,10,3,3,0,0,0,0,0,0,0,0,0,0,0
FILM,R1B,24208,001,Writing-Film Focus,Mark Sandberg; Yvonne Lin,under,2,8,2,0,1,0,0,1,0,0,0,0,0,2,1
FILM,R1B,25821,002,Writing-Film Focus,Mark Sandberg; Chelsea Ward,under,0,5,2,2,3,1,0,0,0,0,0,0,0,1,0
FILM,R1B,26036,003,Writing-Film Focus,Mark Sandberg; Annie Felix,under,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0
FRENCH,1,21401,004,Elementary French,Richard Kern; Vesna Rodic; Daniel Hoffmann; Hannah Cox,under,1,8,0,2,0,1,0,0,0,0,0,0,0,2,1
FRENCH,1,21373,001,Elementary French,Richard Kern; Vesna Rodic; Daniel Hoffmann,under,0,5,2,0,2,0,0,0,0,0,0,0,0,8,0
FRENCH,1,21374,002,Elementary French,Richard Kern; Vesna Rodic; Daniel Hoffmann; Caroline Godard,under,0,4,2,1,3,0,0,0,0,0,0,0,0,4,1
FRENCH,1,21393,009,Elementary French,Richard Kern; Ariel Hixon; Vesna Rodic; Daniel Hoffmann,under,0,2,2,2,1,0,0,2,0,0,0,0,0,1,0
FRENCH,1,21402,005,Elementary French,Richard Kern; Vesna Rodic; Margot Szarke; Daniel Hoffmann,under,0,9,1,0,0,0,1,0,0,0,0,0,0,3,0
FRENCH,1,21403,006,Elementary French,Richard Kern; Vesna Rodic; Margot Szarke; Daniel Hoffmann,under,0,5,1,1,1,1,0,0,0,0,0,0,0,4,2
FRENCH,1,21404,007,Elementary French,Richard Kern; Ariel Hixon; Vesna Rodic; Daniel Hoffmann,under,0,1,4,1,0,1,0,0,0,0,0,0,0,3,0
FRENCH,102,21390,001,"Read, Wr In French",Rachel Shuh,under,0,2,2,1,2,0,0,0,0,1,0,0,0,5,1
FRENCH,102,21391,002,"Read, Wr In French",Daniel Hoffmann,under,0,7,3,1,0,0,1,0,0,0,0,0,0,1,0
FRENCH,103A,21399,001,Lang And Culture,Susan Maslan,under,0,9,1,1,1,1,0,0,0,0,0,0,0,1,0
FRENCH,121A,31050,001,"Theme, Genre, Struc",Deborah Blocker,under,3,2,2,1,1,0,0,0,0,0,0,0,0,1,0
FRENCH,13,25376,001,Intermed Convers,Richard Kern; Cyprien Rousset,under,0,7,3,1,0,0,0,0,0,0,0,0,0,4,0
FRENCH,140A,30750,001,Fr Lit Engl Trans,Richard Kern; Nicholas Paige; Alexis Stanley,under,2,5,0,2,0,0,0,0,0,0,0,0,0,0,1
FRENCH,141,30752,001,Fr Stud Int'L Contx,Richard Kern; Debarati Sanyal; Amber Sweat,under,6,22,0,0,0,0,0,0,0,0,0,0,0,1,0
FRENCH,146A,23189,001,Intro French Ling,Richard Kern,under,0,4,4,2,0,1,0,0,0,0,0,0,0,3,0
FRENCH,161B,25463,001,Yr In Fr History,Susan Maslan,under,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0
FRENCH,170,25194,001,French Films,Maya Sidhu,under,0,12,1,0,0,1,1,0,0,0,0,0,0,1,0
FRENCH,185,30753,001,Lit And Colonialism,Thoraya Tlatli,under,1,7,1,1,0,0,0,0,0,0,0,0,0,2,1
FRENCH,2,21392,001,Elementary French,Richard Kern; Vesna Rodic; Daniel Hoffmann; Erin Dunbar,under,1,3,1,0,2,0,1,1,0,0,0,0,0,3,0
FRENCH,2,21409,003,Elementary French,Richard Kern; Vesna Rodic; Daniel Hoffmann; Rachel O'Shea,under,1,7,1,0,0,0,0,0,0,0,0,0,0,6,1
FRENCH,2,21397,006,Elementary French,Richard Kern; Vesna Rodic; Daniel Hoffmann; Claire Tourmen Perron,under,0,9,1,2,0,0,0,0,0,0,0,0,0,2,1
FRENCH,3,21387,003,Intermediate French,Richard Kern; Vesna Rodic; Maya Sidhu,under,0,7,0,0,0,1,0,0,0,0,0,0,0,3,0
FRENCH,3,21388,004,Intermediate French,Richard Kern; Vesna Rodic; Maya Sidhu,under,0,10,1,0,1,1,0,0,0,0,0,0,0,2,0
FRENCH,3,24427,005,Intermediate French,Richard Kern; Vesna Rodic; Alan Yeh,under,0,7,1,1,0,0,0,0,1,0,0,0,0,4,0
FRENCH,4,21380,002,Adv Int French,Richard Kern; Ariel Hixon; Vesna Rodic,under,0,2,1,1,2,0,0,1,0,0,0,0,0,9,3
FRENCH,4,21382,004,Adv Int French,Richard Kern; Vesna Rodic; Michael Arrigo,under,0,6,2,0,1,0,0,1,0,0,0,0,0,2,0
FRENCH,43A,26225,001,Aspects Fr Culture,Michael Arrigo,under,0,34,7,1,1,0,1,0,0,0,0,0,0,13,0
FRENCH,80,30748,001,Cult Hist Of Paris,Nicholas Paige,under,2,12,12,10,8,2,2,0,0,1,0,1,0,30,1
FRENCH,C26,32455,001,Intro Rom Lang Ling,Justin Davidson; Rachel Weiher; Gabriella Licata,under,3,9,1,1,1,0,0,0,0,0,0,0,0,0,0
FRENCH,R1A,32478,001,Eng Com With Fr Lit,Richard Kern; Nicholas Paige; Tyler Blakeney,under,1,10,3,0,0,0,0,0,0,0,0,0,1,1,0
GEOG,10AC,24212,001,Worldings:  Regions,Clancy Wilmott,under,44,12,6,0,4,0,1,1,0,0,1,0,1,156,2
GEOG,138,32580,001,Global Environ Poli,Diana Negrin,under,11,24,7,1,0,0,0,0,0,0,1,0,0,1,1
GEOG,140B,24816,001,Physiography,Kurt Cuffey,under,1,8,0,0,1,1,0,0,0,0,0,0,0,0,0
GEOG,142,32576,001,Climate Dynamics,John Chiang,under,5,6,4,4,4,3,2,2,0,0,0,0,0,5,3
GEOG,145,26216,001,Platform Geographie,Desiree Fields,under,0,11,0,5,3,2,0,0,0,0,0,0,0,2,0
GEOG,147,32575,001,Commun Climate Sci,Robert Rhew; Emily Weiss,under,3,14,1,2,0,0,2,0,1,0,0,0,0,2,0
GEOG,181,32724,001,Urban Field Study,Seth Lunine,under,3,13,2,0,0,0,0,0,0,0,0,0,0,2,0
GEOG,183,21371,001,Cartograph Represen,John Isom,under,3,10,4,3,1,0,0,0,0,0,0,0,1,3,1
GEOG,198,26767,004,Directed Group Stdy,David Wahl; Nic Dutch; -,under,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1
GEOG,198,34088,007,Directed Group Stdy,David Wahl; Nic Dutch; -,under,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2
GEOG,198,34089,008,Directed Group Stdy,David Wahl; Nic Dutch; -,under,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4
GEOG,40,21363,001,Intro Earth Sys Sci,Jovan Lewis; Samuel Stein,under,4,26,9,6,3,2,2,0,2,1,0,0,0,10,2
GEOG,72AC,32840,001,The Bay Area,Seth Lunine,under,6,25,17,2,1,0,1,3,0,0,0,0,0,14,1
GEOG,80,21365,001,Geotech,John Isom,under,4,28,19,9,2,0,0,0,0,0,0,0,0,5,1
GEOG,C136,30773,001,Terrestrial Hydrolo,Manuela Girotto; Logan McDevitt; Karen Lee,under,2,1,3,2,3,0,0,0,1,1,0,0,0,0,4
GEOG,C148,24038,001,Biogeography,Rosemary Gillespie; Jeffrey Chambers,under,0,3,1,1,2,1,2,0,0,0,0,0,1,1,0
GEOG,C188,21355,001,Geog Info Science,John Radke; Minho Kim,under,30,29,20,3,1,0,0,0,0,0,0,0,0,2,2
GEOG,C32,25927,001,Intro To Global,Michael Watts,under,1,9,6,2,1,0,0,0,0,0,0,0,0,8,0
GEOG,C55,26028,001,Intro Central Asia,Sanjyot Mehendale,under,3,15,1,1,0,0,0,0,0,0,0,0,0,3,1
GERMAN,1,21534,002,Elementary German 1,Nikolaus Euba; Elise Volkmann,under,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0
GERMAN,1,21535,003,Elementary German 1,Nikolaus Euba; Ambika Athreya,under,0,9,3,0,0,1,0,0,0,0,0,0,0,2,0
GERMAN,1,21536,004,Elementary German 1,Nikolaus Euba; Theda Vetter,under,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0
GERMAN,100,21541,001,Intro Lit,Jeroen Dewulf,under,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0
GERMAN,160A,25486,001,Century Of Extremes,Jan Philipp Lenhard,under,0,5,3,1,0,0,0,0,0,0,0,0,0,1,0
GERMAN,184,32303,001,Documentary Cinema,Deniz Gokturk,under,0,6,6,5,3,0,0,0,0,0,0,0,0,0,0
GERMAN,2,21543,001,Elementary German 2,Laura Sacia Bonicatto,under,2,2,0,1,1,0,0,0,0,0,0,0,0,5,0
GERMAN,39P,30372,001,Freshman Seminar,Chenxi Tang,under,0,10,4,3,0,1,0,0,0,0,0,0,0,2,0
GERMAN,R5A,23746,005,Reading And Comp,Karen Feldman; Be Schierenberg,under,4,7,4,0,0,0,0,0,0,0,0,0,0,3,0
GERMAN,R5A,21531,004,Reading And Comp,Laura Sacia Bonicatto,under,0,12,4,2,0,0,0,0,0,0,0,0,0,0,0
GLOBAL,100P,23428,001,Apprch Peace Confl,Richard Ashcroft,under,7,18,14,10,3,2,0,0,0,0,0,0,1,3,0
GLOBAL,102,23613,001,Critical Thinking,Peter Bartu,under,0,7,5,1,2,0,0,0,0,0,0,0,0,1,0
GLOBAL,102,23948,002,Critical Thinking,Tiffany Page,under,0,4,7,1,2,0,0,0,1,0,0,0,0,2,0
GLOBAL,10B,23947,002,Issues Global Stud,Clare Talwalker,under,1,11,13,6,3,3,2,0,0,0,0,0,0,3,0
GLOBAL,110L,25032,001,Latam Global Contex,Stephanie Ballenger,under,1,1,3,7,2,1,0,2,0,0,0,0,0,2,0
GLOBAL,123L,23425,001,Rural Development,Clara Nicholls,under,0,47,1,0,1,0,0,0,0,0,0,0,0,3,0
GLOBAL,126,25149,001,Devel And Environ,Tiffany Page,under,0,8,12,5,5,3,0,0,0,0,0,0,0,2,1
GLOBAL,150E,30986,001,Topics: Europe,Darren Zook,under,11,31,10,3,2,0,0,0,0,0,0,0,0,4,1
GLOBAL,150Q,23615,001,Topics: Asia,Crystal Chang,under,1,15,3,3,0,0,0,0,0,0,0,0,0,5,1
GLOBAL,150Q,25524,002,Topics: Asia,Crystal Chang,under,0,16,5,1,1,0,0,0,0,0,0,0,0,5,0
GLOBAL,150Q,31133,003,Topics: Asia,Keiko Yamanaka,under,0,17,7,3,4,0,0,0,0,0,0,0,0,9,0
GLOBAL,154M,23426,001,Topics Middle East,Peter Bartu,under,1,6,9,3,2,0,0,0,0,0,0,0,0,2,0
GLOBAL,173,23591,001,Interl Human Rights,Darren Zook,under,12,61,23,7,7,0,3,2,0,0,0,0,1,37,1
GLOBAL,45,24136,001,World History,Emily Gottreich,under,2,43,32,25,29,11,1,0,0,0,1,0,1,9,0
GLOBAL,C10A,24142,001,Intro To Global,Michael Watts,under,2,46,23,8,9,0,0,0,0,0,1,0,4,19,1
GPP,115,21493,001,Global Poverty,Kristopher Kohler,under,0,11,8,0,0,0,0,0,0,0,2,0,1,9,5
GPP,196,19145,001,Global Capstone,Khalid Kadir,under,1,4,3,2,1,1,0,0,0,0,0,0,0,1,0
GPP,196,19146,002,Global Capstone,Khalid Kadir,under,0,8,2,2,2,0,0,0,0,0,0,0,0,1,0
GREEK,1,25628,001,Beg Ancien Greek,Kathleen Mccarthy; Yesenia Brambila,under,2,6,0,1,0,0,0,0,0,0,0,0,1,2,0
GREEK,115,30263,001,Archaic Poetry,Mark Griffith,under,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0
GWS,10,21507,001,Int Gender/Wom Stdy,Anna Eng,under,8,30,16,12,17,4,2,0,1,0,0,0,1,2,1
GWS,102,21502,001,Transnational Fem,Brooke Lober,under,21,34,9,4,5,2,0,2,2,0,1,0,1,8,1
GWS,104,23877,001,Feminist Theory,Barbara Barnes,under,7,22,6,4,1,1,0,2,0,0,0,1,0,8,1
GWS,111,25444,001,Special Topics,Paola Bacchetta,under,2,20,0,1,2,0,0,0,0,0,0,0,0,3,0
GWS,126,33918,001,Film Fem Avant Gard,Arunima Paul,under,6,12,9,2,0,1,0,0,0,0,0,0,1,2,0
GWS,129,23878,001,Bodies & Boundaries,Barbara Barnes,under,1,27,17,4,4,2,0,0,2,0,0,0,0,12,0
GWS,133AC,30387,001,"Wom,Men,Oth Animals",Mel Chen,under,0,46,7,1,0,0,0,1,0,0,0,0,0,9,0
GWS,139,30388,001,Why Wk Gen Lab Cap,Brooke Lober,under,18,28,7,4,2,5,0,0,0,0,0,0,1,3,0
GWS,195,19148,001,Senior Seminar,Courtney Morris; Kiara Sample,under,0,3,4,2,0,1,0,0,0,0,0,0,0,7,0
GWS,50AC,21503,001,Gender In Amer Cult,Anna Eng,under,8,37,31,21,16,3,3,2,0,0,0,0,1,22,2
GWS,C146B,33017,001,Cul Rep Sex/Queer,Paola Bacchetta,under,4,15,0,1,0,0,0,0,1,0,0,0,1,8,0
HEBREW,1A,21504,001,Elementary Hebrew,Rutie Adler,under,1,2,4,1,0,1,0,0,0,0,0,0,0,2,0
HINDI,100A,26485,002,Intermediate Hindi,Nora Koa,under,1,8,2,1,0,0,0,0,0,0,0,0,0,2,0
HINDI,101A,30945,001,Readings Modern Hin,Nora Koa,under,0,10,2,0,0,1,0,0,0,0,0,0,0,3,0
HINDI,1A,24133,001,Intrd Hindi,Nora Koa,under,0,9,3,0,0,0,0,0,0,0,0,0,0,8,0
HISTART,10,24125,001,Intro-Western Art,Lisa Pieraccini; Michele D'Aurizio,under,3,10,15,7,8,1,1,4,2,0,0,0,0,21,0
HISTART,101,32307,001,Global Methods,Anneka Lenssen; Samantha Hsieh; Christine Theunissen,under,14,35,24,10,3,1,2,1,1,0,0,0,0,6,1
HISTART,15A,24460,002,London Museums,Gordon Raffan Cruickshank,under,4,12,2,0,0,0,0,0,0,0,0,0,0,0,0
HISTART,15A,23685,001,London Museums,Gordon Raffan Cruickshank,under,0,3,7,1,0,0,0,0,0,0,0,0,0,7,1
HISTART,15A,33856,003,London Museums,Gordon Raffan Cruickshank,under,0,4,13,1,1,0,0,0,0,0,0,0,0,1,0
HISTART,171,30975,001,Mod Spain/Col Amer,Todd Olson,under,4,15,7,10,4,0,0,0,0,0,0,0,0,4,1
HISTART,180C,30976,001,Late 19th C Europe,Darcy Grigsby,under,0,6,10,10,5,0,1,0,0,0,0,0,2,11,2
HISTART,190F,30974,001,19th-20th Century,Aglaya Glebova,under,2,11,8,5,2,0,0,1,1,0,0,0,0,5,0
HISTART,190M,30978,001,Global Modernism,Ivy Mills,under,2,5,3,3,2,0,1,0,1,0,1,0,1,4,0
HISTART,192A,32248,001,Asian,Jun Hu,under,0,5,7,0,0,0,0,0,0,0,0,0,0,2,0
HISTART,192B,19162,002,Ancient,Lisa Pieraccini,under,3,6,2,2,4,0,0,0,0,0,0,0,0,2,1
HISTART,192B,19161,001,Ancient,Christopher Hallett,under,0,2,4,0,1,1,0,0,0,0,0,0,0,2,0
HISTART,192CU,25856,001,Curatorial,Anneka Lenssen,under,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0
HISTART,32,30972,001,Korean Art History,Jun Hu; Kwi Jeong Lee,under,0,11,15,5,4,6,0,0,0,0,0,0,0,6,0
HISTART,37,25793,001,Contem Art & Arch,Atreyee Gupta; Ariana Pemberton,under,0,47,2,0,3,0,0,0,0,0,0,0,0,23,0
HISTART,C120B,31194,001,Art Ancient Meso 2,Benjamin Porter,under,0,15,3,0,0,0,0,0,1,0,0,0,0,0,0
HISTART,R1B,21474,004,Visual Experience,Gregory Levine; Ivy Mills; Erin Lawrence,under,10,5,2,0,1,1,0,0,0,0,0,0,0,0,0
HISTART,R1B,21475,005,Visual Experience,Gregory Levine; Ivy Mills; Kristine Barrett,under,1,6,4,5,1,0,0,0,0,0,0,0,1,1,0
HISTART,R1B,21476,006,Visual Experience,Gregory Levine; Ivy Mills; Katherine Bruhn,under,5,9,0,0,1,0,0,0,0,0,0,0,0,0,0
HISTART,R1B,21477,007,Visual Experience,Gregory Levine; Ivy Mills; Jennifer Black,under,1,4,3,0,1,2,1,1,0,0,0,0,0,2,0
HISTART,R1B,21455,001,Visual Experience,Gregory Levine; Ivy Mills; Ramon De Santiago,under,0,4,5,2,2,1,0,0,0,0,0,0,2,2,0
HISTART,R1B,21456,002,Visual Experience,Gregory Levine; Ivy Mills; Amy OHearn,under,0,7,6,1,0,0,0,0,0,0,0,0,0,2,0
HISTART,R1B,21473,003,Visual Experience,Gregory Levine; Ivy Mills,under,0,4,4,4,0,0,0,0,0,0,0,0,1,4,0
HISTART,R1B,23232,008,Visual Experience,Gregory Levine; Ivy Mills; Tulasi Johnson,under,0,5,0,4,4,1,1,0,0,0,0,0,0,0,0
HISTORY,10,30804,001,Africa,Tabitha Kanogo,under,0,8,15,6,3,0,0,0,0,0,0,0,1,3,0
HISTORY,100AC,32169,001,Topics Am Cult,Bonnie Morris,under,22,52,53,15,5,5,1,2,0,0,1,0,0,38,0
HISTORY,100D,23876,001,Topics - U.S.,Rebecca McLennan,under,3,32,17,0,0,1,0,0,0,0,0,0,0,2,1
HISTORY,100E,32829,001,Topics-Latinamr,Miles Culpepper,under,0,15,4,3,2,0,0,0,0,0,0,0,0,1,0
HISTORY,100F,25509,001,Topics-Asia,Michael Nylan,under,0,3,8,0,0,0,0,0,0,0,0,0,0,8,0
HISTORY,100F,32716,002,Topics-Asia,Abhishek Kaicker,under,0,14,5,0,0,1,1,2,0,0,1,0,0,7,3
HISTORY,100M,33399,001,Topics-Mideast,Dzovinar Derderian,under,3,11,10,0,3,0,2,0,0,0,0,0,1,0,0
HISTORY,100S,30856,001,Topics-Science,Stacey Van Vleet,under,0,17,5,2,1,1,0,2,0,0,0,0,0,10,1
HISTORY,100U,25513,001,Topics-Cmprtve,Nicolas Tackett,under,0,5,3,2,1,0,0,0,0,0,0,0,0,3,0
HISTORY,103B,33210,004,Proseminar:  Europe,Nel de Muelenaere,under,1,2,7,3,0,2,0,0,0,0,0,0,0,0,0
HISTORY,103B,23489,001,Proseminar:  Europe,James Vernon,under,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0
HISTORY,103D,26168,003,Proseminar: U.S.,David Henkin,under,1,2,0,3,4,1,0,0,0,0,0,0,0,2,0
HISTORY,103D,26169,004,Proseminar: U.S.,Bonnie Morris,under,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0
HISTORY,103E,24426,001,Proseminar: Lat Am,Miles Culpepper,under,0,9,1,2,3,0,0,0,0,0,0,0,0,0,0
HISTORY,103M,26363,001,Prosem: Middle East,Emily Gottreich,under,0,4,2,1,0,0,0,0,0,0,0,0,1,2,0
HISTORY,103U,25063,001,Proseminar:  Cmprtv,Brian DeLay,under,0,8,5,1,0,1,0,1,0,0,0,0,0,0,0
HISTORY,103U,33211,002,Proseminar:  Cmprtv,Christoph Hermann,under,0,5,5,0,1,0,0,0,0,0,0,0,0,2,0
HISTORY,11,30805,001,South Asian History,Janaki Bakhle,under,0,11,4,9,2,1,0,1,0,0,0,0,0,5,1
HISTORY,111D,30881,001,Vietnam At War,Peter Zinoman,under,0,11,10,7,1,1,1,3,0,0,0,0,1,17,0
HISTORY,12,23982,001,The Middle East,Christine Philliou,under,4,16,16,4,6,1,2,0,0,0,0,0,0,18,0
HISTORY,124B,30820,001,Recent Us From Wwii,Daniel Kelly,under,0,34,50,42,21,2,0,0,0,0,0,0,1,33,2
HISTORY,125B,25529,001,Afri-Am 1860-2016,Waldo Martin,under,0,2,4,3,6,3,2,2,1,3,0,0,1,9,2
HISTORY,128AC,30883,001,"Ca, West & World",Mark Brilliant,under,0,11,16,1,7,0,0,1,0,0,0,0,0,35,1
HISTORY,14,30806,001,Japan,Andrew Barshay,under,9,19,10,7,3,0,0,1,0,0,0,0,0,17,6
HISTORY,149B,30885,001,Italy 1000-1350,Maureen Miller,under,2,8,2,1,1,0,0,0,1,0,0,0,1,5,1
HISTORY,150B,32715,001,Medieval England,Robert Iafolla,under,5,15,2,5,2,0,0,0,0,0,0,0,0,7,0
HISTORY,151A,30887,001,"Britain, 1485-1750",Ethan Shagan,under,0,6,11,7,5,2,1,0,0,0,0,0,2,6,1
HISTORY,160,25542,001,Mod Internatl Econ,Christoph Hermann,under,10,55,55,27,16,5,7,3,2,1,1,0,4,26,9
HISTORY,167C,32858,001,Germany From 1914,Jan Philipp Lenhard,under,0,7,5,3,0,0,0,0,0,0,0,0,0,0,1
HISTORY,173C,32435,001,Eastern Eur 20th,John Connelly,under,0,4,14,6,4,3,0,0,0,0,0,0,0,5,1
HISTORY,182CT,32854,001,Int Techno/Society,Shreeharsh Kelkar,under,0,21,0,0,1,1,0,0,0,0,0,0,0,0,0
HISTORY,183A,30909,001,Us Medical History,Sandra Eder,under,6,57,13,2,1,0,0,0,0,0,0,0,1,11,2
HISTORY,185A,25552,001,Xianity To 1250,Susanna Elm,under,2,4,6,6,4,1,0,0,0,0,0,0,2,15,0
HISTORY,188E,32856,001,History Of Love,Diliana Angelova,under,1,17,4,3,1,1,1,1,0,0,0,0,0,5,0
HISTORY,198BC,16551,002,Directed Group Study,Cathryn Carson,under,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
HISTORY,3,30802,001,Byzantium&Islam,Maria Mavroudi,under,9,7,6,2,2,1,0,0,0,0,0,0,0,3,1
HISTORY,30,30807,001,History Of Science,Massimo Mazzotti,under,3,42,39,23,5,4,0,0,0,0,0,0,0,59,0
HISTORY,39B,32823,001,Fashion & Cath Imag,Maureen Miller,under,0,9,3,4,1,0,0,0,0,0,0,0,0,0,0
HISTORY,4A,21488,001,Ancient Mediterrane,Emily Mackil,under,0,25,24,16,6,6,3,1,0,0,0,0,2,18,2
HISTORY,5,25496,001,Modern Europe,Jonathan Sheehan,under,0,29,23,16,7,3,1,1,0,0,0,0,1,9,0
HISTORY,6A,30803,001,China: Early,Nicolas Tackett,under,2,12,6,7,3,4,1,0,0,0,0,0,2,14,1
HISTORY,7A,21512,001,Us To Civil War,David Henkin; John Jamieson,under,6,61,68,44,25,9,4,6,0,0,0,0,2,66,5
HISTORY,7A,32718,002,Us To Civil War,David Henkin; John Jamieson,under,1,21,14,8,9,2,2,0,0,0,0,0,1,22,1
HISTORY,8A,24690,001,Becoming Latin Amer,Margaret Chowning,under,0,16,10,3,2,3,0,0,0,0,0,0,0,0,0
HISTORY,C157,30889,001,Ren And Reformation,Thomas Dandelet,under,0,15,6,2,8,4,2,1,2,0,0,0,0,19,2
HISTORY,C182C,32173,001,"Intro Sci,Tech Soc",Shreeharsh Kelkar,under,0,14,0,1,2,1,0,0,0,0,1,0,0,3,0
HISTORY,C187,30900,001,Human Rights,Stefan-Ludwig Hoffmann,under,9,57,10,4,1,2,0,0,0,0,0,0,0,9,3
HISTORY,R1B,21487,001,History Rding&Comp,Sara Friedman; Sandra Eder,under,7,8,1,2,0,1,0,0,1,0,0,0,0,0,0
HISTORY,R1B,24653,002,History Rding&Comp,Robert Iafolla,under,2,9,3,4,1,0,0,0,0,0,0,0,1,1,0
HUM,10,30318,001,Compass Course,Daniel O'Neill; Catherine Flynn; Mario Telo; Mehak Khan; Qinyi Fan; Tommaso Bernardini,under,0,112,0,0,0,0,0,0,0,0,0,0,3,28,1
HUM,100,25646,001,Transfer Foundation,Ramsey McGlazer,under,0,25,3,1,1,0,0,0,0,0,0,0,1,5,1
HUM,105,25642,001,Arts Entrepreneur,Richard Andrews; Johnathan Vaknin,under,15,11,5,1,1,0,0,0,0,0,0,0,1,14,0
HUM,20,32659,001,Arts And Design,Elizabeth Wymore,under,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7
IAS,C118,21593,001,Intro Econometrics,Pierre Biscaye,under,0,4,2,1,5,2,1,0,0,0,0,0,0,2,1
IAS,C176,23211,001,Climate Change Economics,Lisa Rennels; Samuel Evans; Elias Lazarus; Anaya Hall; Lynn Shiyayo; Javiera Canales Valenzuela; Zora Ott; Stephen Stack,under,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0
