Abbreviation,CourseNum,CCN,SectionNum,CourseDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
UGBA,195T,10746,001,Topics In Ent,Robin Chandra,under,8,8,30,7,9,2,0,0,0,0,0,0,0,0,0
UGBA,39E,10762,001,Fresh/Soph Sem,David Harris,under,4,6,1,0,0,0,0,0,2,0,0,0,0,4,0
UGBA,120AA,10773,001,Int Fin Acct 1,Alastair Lawrence,under,20,0,22,7,0,4,0,2,0,0,0,0,0,11,1
CHEM,1A,10791,001,General Chemistry,Anjum Sareshwala; Martin Head-Gordon,under,23,54,45,39,73,48,25,33,12,8,7,3,13,10,16
CHEM,1A,10792,002,General Chemistry,Anjum Sareshwala; Teresa Head-Gordon,under,12,41,32,31,36,34,28,30,18,9,9,3,19,8,17
CHEM,1A,10793,003,General Chemistry,Anjum Sareshwala; Martin Head-Gordon,under,6,45,35,22,35,26,22,24,6,3,6,5,11,10,9
CHEM,15,10799,001,Bio/Analytical Chem,Daniel Neumark,under,1,9,3,3,9,5,2,3,3,0,0,0,4,0,0
CHEM,1AL,10866,001,General Chem Lab,Anjum Sareshwala; Michelle Douskey,under,39,155,44,23,39,4,4,6,4,0,2,0,2,3,1
CHEM,1AL,10867,002,General Chem Lab,Anjum Sareshwala; Michelle Douskey,under,43,206,35,21,33,3,1,2,1,0,0,0,8,1,1
CHEM,3B,10892,001,Chem Struct React,Anjum Sareshwala; Maryann Robak,under,10,77,42,27,12,26,14,6,13,0,7,0,1,1,4
CHEM,3B,10893,002,Chem Struct React,Anjum Sareshwala; Maryann Robak,under,8,75,24,26,21,19,12,13,17,0,6,0,1,1,3
CHEM,3BL,10915,001,Organic Chem Lab,Anjum Sareshwala; Peter Marsden,under,19,221,30,5,2,5,3,2,0,0,0,0,0,0,2
CHEM,3BL,10916,002,Organic Chem Lab,Anjum Sareshwala; Peter Marsden,under,8,145,12,5,2,0,2,3,0,0,0,0,0,0,1
CHEM,1AL,10935,003,General Chem Lab,Anjum Sareshwala; Michelle Douskey,under,39,181,43,39,53,9,2,3,2,0,1,0,6,1,1
CHEM,4A,10942,001,Gen Chm Quant Analy,Anjum Sareshwala; Ke Xu; Tanja Cuk,under,1,27,28,41,57,43,19,21,4,1,5,0,3,3,0
CHEM,125,10949,001,Phys Chem Lab,Stephen Leone,under,2,7,0,2,5,5,4,2,1,0,0,0,1,0,0
CHEM,115,10955,001,Organic Chemistry,Dean Toste,under,1,8,3,0,1,0,0,0,0,0,0,0,0,0,0
CHEM,103,10957,001,Inorg Chem Bio,Christopher Chang; Khetpakorn Chakarawet; Peter Smith,under,7,35,15,7,8,0,7,3,1,0,0,0,1,2,1
CHEM,120B,10961,001,Physical Chemistry,Andreana Rosnik; Layne Frechette; Luning Zhao; Phillip Geissler,under,3,30,13,14,11,8,19,14,3,0,0,0,2,0,0
CHEM,135,10963,001,Chemical Biology,Evan Miller; Kristin Wucherer; Steven Boggess; Tracey Hinder,under,4,18,20,8,15,24,11,11,7,0,4,0,1,5,2
CHEM,113,10964,001,Adv Mech Organ Chem,Felix Fischer; Gregory Veber,under,3,4,10,8,9,6,2,1,1,0,0,0,2,5,1
CHEM,3A,10966,002,Chem Struct React,Anjum Sareshwala; Steven Pedersen,under,5,53,18,42,59,29,37,25,72,0,16,0,19,5,8
CHEM,120A,10968,001,Physical Chemistry,Brett Van Der Goetz; Eric Neuscamman; Luke Bertels,under,1,10,8,5,6,5,8,6,4,0,0,0,2,0,1
CHEM,C130,10971,001,Biophysical Chem,David Savage; John Kuriyan,under,4,5,5,1,2,1,2,0,0,0,0,0,1,2,0
CHEM,3AL,10989,001,Organic Chem Lab,Anjum Sareshwala; Peter Marsden,under,37,267,10,5,0,0,0,0,0,0,0,0,1,1,3
CHEM,3AL,10990,002,Organic Chem Lab,Anjum Sareshwala; Peter Marsden,under,24,201,12,6,0,0,0,1,0,0,0,0,1,1,0
CHEM,H194,11090,038,Honors Research,Catherine Bouvier Dang; Marcin Majda,under,5,11,1,1,0,0,0,0,0,0,0,0,0,0,0
CHM ENG,170A,11660,001,Biochemical Engin,Jeffrey Li; Wenjun Zhang,under,1,5,8,5,8,6,2,1,0,0,0,0,0,2,0
CHM ENG,142,11687,001,Chem Kin React Eng,Abraham Beyene; Alexander Katz; Haefa Mansour; Marianne Sleiman,under,3,20,24,10,6,21,24,6,3,0,3,0,3,0,0
CHM ENG,162,11690,001,Dyn Contr Chem Proc,Deep Shah; Nitash Balsara; Samuel Leung,under,3,7,6,10,7,0,3,1,1,0,1,0,1,0,0
CHM ENG,150B,11705,001,Trans & Separa,Alexis Bell; Joseph Papp; Whitney Loo,under,4,9,11,20,8,12,5,7,4,0,3,0,3,0,0
CHM ENG,140,11714,001,Chem Proc Analysis,David Graves; Elizabeth Corson; Jacqueline Maslyn; Jeffrey Reimer; Karl Schaettle,under,4,19,21,24,24,22,16,9,4,1,2,0,3,7,0
CHM ENG,40,11723,001,Intro Ch E Design,Lisa Felberg; Marjorie Went,under,6,48,29,16,19,12,0,5,2,0,0,0,0,8,1
CHM ENG,160,11732,001,Chem Process Design,George Tyson; P. Henrik Wallman; Riya Muckom; Vanessa Mackley,under,2,6,4,3,10,1,4,3,0,0,0,0,1,0,0
CHM ENG,H194,11786,008,Resrch Adv Undergrd,Jay Keasling,under,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0
CHM ENG,196,11881,022,Special Lab Study,Catherine Bouvier Dang; Marcin Majda,under,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0
CHM ENG,196,11896,008,Special Lab Study,Jay Keasling,under,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0
ARCH,100C,11967,002,Arch Design III,Jean Bourdier,under,2,5,4,0,1,0,0,0,0,0,0,0,0,0,0
ARCH,100C,11968,003,Arch Design III,Rene Davids,under,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0
ARCH,100C,11979,005,Arch Design III,Cass Smith; Kurt Lavenson,under,3,1,3,3,2,1,0,0,1,0,0,0,0,0,0
ARCH,100A,11992,001,Fund Of Arch Design,Lisa Iwamoto,under,4,17,14,20,30,28,15,9,2,0,1,0,2,0,3
ARCH,170A,12009,001,"Hist, Arch&Urbanism",Andrew Shanken; Jeanne Alnot; Marianela D'aprile; Razieh Ghorbani Kharaji,under,3,18,18,20,17,21,21,8,10,6,2,0,3,3,0
ARCH,150,12058,001,Intro To Structures,R.Gary Black,under,4,22,13,19,13,9,12,5,6,0,0,0,0,0,0
CY PLAN,140,12111,001,Citybldg/Placemkg,Elizabeth Macdonald; Sarah Skenazy,under,3,12,15,12,3,14,3,2,0,0,0,0,0,0,1
CY PLAN,110,12138,001,Intro To City Plng,Jason Luger,under,9,61,31,11,18,4,5,3,1,1,1,1,0,9,2
ENV DES,4A,12240,001,Design And Activism,Blaine Merker; Greg Castillo; Kimberly Smith,under,19,36,22,16,13,1,4,3,0,0,0,0,4,3,2
ENV DES,1,12242,001,Intro To Env Des,Nicholas de Monchaux,under,11,23,28,32,19,16,6,4,2,1,0,0,2,8,0
ENV DES,101B,12259,001,1 Long Composition,Raymond Lifchez,under,4,4,1,0,1,0,0,0,0,0,1,0,0,0,0
ENV DES,102,12260,001,Sustnble Urbanism,David Waldron,under,2,12,9,13,7,1,1,1,0,0,0,0,0,1,0
LD ARCH,120,12273,001,Topo Form & Design,Jennifer Brooks; Kelley Lemon,under,1,7,8,10,8,2,0,2,1,1,0,0,0,0,0
LD ARCH,134A,12274,001,Drawing Workshop 1,Walter Hood; Yiping Lu,under,13,8,3,2,0,0,0,0,0,0,0,0,0,0,0
LD ARCH,111,12281,001,Plants In Design,Richard Hindle,under,1,29,11,5,2,1,0,0,0,0,0,0,0,0,0
LD ARCH,135,12289,001,Art Land Drawing,Charles Sullivan; Faranak Khas Ahamdi,under,12,10,10,3,2,0,0,1,0,0,0,0,0,0,0
LD ARCH,134B,12290,001,Drawing Workshop Ii,Carl Kullmann; Laura Tepper,under,4,15,10,5,0,0,1,0,1,0,0,0,1,1,0
LD ARCH,110,12307,001,Ecological Analysis,Deborah Lenahan; Lauren Bergenholtz; Sophie Taddeo,under,9,15,21,12,15,6,0,2,0,0,0,0,0,2,0
LD ARCH,110L,12315,001,Ecol Analysis Lab,Deborah Lenahan; Lauren Bergenholtz; Sophie Taddeo; Sophie Taddeo,under,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0
LD ARCH,110L,12316,002,Ecol Analysis Lab,Deborah Lenahan; Lauren Bergenholtz; Sophie Taddeo; Sophie Taddeo,under,2,12,3,0,0,0,0,1,0,0,0,0,0,0,0
LD ARCH,103,12317,001,Energy Fantasy Form,Charles Sullivan; Robert Glass,under,8,8,4,1,0,0,0,1,0,0,0,0,0,0,0
LD ARCH,C188,12326,001,Geog Info System,John Radke,under,3,6,9,18,11,10,1,3,2,2,1,0,0,10,3
LD ARCH,C171,12328,001,Amer Dsgn Land 1850,Louise Mozingo,under,3,5,2,1,2,2,0,2,0,0,0,0,0,3,1
LD ARCH,12,12341,001,Env Sci Sustainable,G. Mathias Kondolf,under,3,27,18,16,23,8,3,5,1,0,1,0,1,6,1
VIS STD,185X,12362,001,Word And Image,Anthony Dubovsky,under,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0
VIS STD,186B,12388,001,Photo Art Form,Jean Bourdier,under,4,6,0,1,1,0,0,0,0,0,0,0,0,0,0
AFRICAM,139,12390,001,Sel Top:Africam Soc,Nikki Jones,under,2,21,6,3,2,2,1,0,0,0,0,0,0,1,0
AFRICAM,111,12405,001,Race Class Gen U S,Stephen Small,under,8,6,20,14,6,3,0,2,0,0,0,0,0,10,2
AFRICAM,4A,12436,001,Africa:  Hist & Cul,G. Ugo NWOKEJI,under,9,20,9,10,3,3,2,0,1,1,0,0,2,6,2
AFRICAM,159,12452,002,Spec Top Afam Lit,Chiyuma Elliott,under,1,5,1,2,0,0,0,0,1,0,0,0,0,0,0
AFRICAM,5A,12475,001,Afam Life & Cul U S,Brandi Catanese,under,2,15,8,5,12,2,5,3,4,0,1,2,1,8,5
ANTHRO,127A,12480,001,Skltl Bio & Bioarch,Sabrina Agarwal,under,3,4,3,3,1,1,0,0,0,0,0,1,0,0,0
ANTHRO,119,12489,001,Med Anthro Topics,Stefania Pandolfo,under,4,24,6,2,1,0,0,0,0,0,0,0,0,1,1
ANTHRO,150,12510,001,Utopia: Art & Power,Alexei Yurchak,under,3,22,14,8,6,1,0,0,0,0,0,0,1,5,2
ANTHRO,R5B,12512,001,Reading & Comp,Laurie Wilkie; Raphaelle Rabanes,under,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0
ANTHRO,R5B,12513,002,Reading & Comp,Laurie Wilkie; Samuele Collu,under,1,8,4,1,2,1,0,0,0,0,0,0,0,0,0
ANTHRO,R5B,12515,004,Reading & Comp,Celise Chilcote; Laurie Wilkie,under,5,4,5,1,0,0,0,0,0,2,0,0,0,0,0
ANTHRO,107,12548,001,Evol Hum Brain,Terrence Deacon,under,8,14,14,15,13,18,15,11,6,0,0,0,1,10,3
ANTHRO,3AC,12569,001,Intro Soc/Cult Ac,Aaron Eldridge; Elizabeth Gilbert; Ian Steele; James Holston; Jason Price; Melina Salvador; Naomi Schoenfeld; Patricia Kubala; Robert Offer-Westort; Samuel Puliafico; Tracy Brannstrom,under,12,208,113,46,27,6,4,8,2,0,4,0,4,38,3
AMERSTD,C171,12579,001,Amer Dsgn Land 1850,Louise Mozingo,under,5,3,0,1,4,2,3,1,1,0,0,0,0,3,0
ANTHRO,189,12583,001,Spec Top:Soc/Cult,Xin Liu,under,4,6,2,0,2,1,0,0,0,0,0,0,0,3,3
ANTHRO,189,12598,004,Spec Top:Soc/Cult,Peter Skafish,under,1,6,6,1,0,0,0,0,0,0,0,0,0,0,0
ANTHRO,189,12599,005,Spec Top:Soc/Cult,Marlee Tichenor,under,2,20,6,2,1,3,0,0,0,0,0,0,0,0,0
ANTHRO,136G,12605,001,Cultural Policy,Rosemary Joyce,under,14,17,3,0,2,0,0,0,0,0,1,0,2,1,1
ANTHRO,157,12662,001,Anthropology Of Law,Laura Nader,under,33,24,5,4,4,1,1,0,0,2,0,0,6,9,1
ANTHRO,2AC,12741,001,Intro Archaeology,Kent Lightfoot; Kent Lightfoot; Michael Grone; Michael Grone,under,9,77,49,34,24,15,7,2,8,2,3,0,4,28,7
ARABIC,1A,12837,005,Elementary Arabic,Nawal Laymoun,under,3,7,3,0,2,0,0,1,0,0,0,0,0,1,0
ARABIC,1A,12840,006,Elementary Arabic,Nawal Laymoun,under,3,8,4,2,0,0,0,0,1,0,0,0,1,0,0
ARABIC,1A,12841,007,Elementary Arabic,Elsa Elmahdy; Mohamed Abdelaal,under,2,7,2,1,1,0,0,0,0,0,0,0,0,3,0
ARABIC,20A,12846,001,Intermediate Arabic,Haitham Mohamed,under,1,5,2,1,1,2,0,0,0,0,0,0,0,2,0
ARABIC,20A,12847,002,Intermediate Arabic,Hatem Bazian,under,4,2,4,0,0,0,0,0,0,0,0,0,0,1,0
ARABIC,1A,12873,003,Elementary Arabic,Ahmed Khater,under,1,6,4,1,0,0,0,0,0,0,0,0,0,2,2
ARABIC,1A,12874,004,Elementary Arabic,Nawal Laymoun,under,4,6,1,1,0,0,0,1,0,0,0,0,0,2,1
ARABIC,100A,12964,001,Advanced Arabic,Haitham Mohamed,under,1,7,0,0,0,2,0,0,0,0,0,0,0,1,0
ART,163,12965,001,Social Practice,Stephanie Syjuco,under,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0
ART,171,12987,001,Digital Video,Azin Seraj,under,1,5,2,2,3,0,0,0,0,0,0,0,0,2,1
ART,185,12989,001,Sn Projects,Anne Walsh; -,under,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0
ART,184,12994,001,Jr Seminar,Brody Reiman,under,1,9,1,3,0,0,0,0,0,0,0,0,0,0,0
ART,132,13038,001,App To Sculp Ceram,Stacy Jo Scott,under,2,5,4,2,1,0,0,0,0,0,0,0,0,1,0
ART,133,13056,001,Meaning/Material,Brody Reiman,under,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0
ART,119,13074,001,Gpca,Jenifer Wofford,under,2,5,4,0,5,1,0,1,0,1,0,0,0,0,0
ART,118,13075,001,Figure Drawing,Indira Morre,under,3,15,4,1,1,0,0,0,0,0,0,0,0,0,0
ART,102,13082,001,Approaches To Ptng,James Pitt,under,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
ART,102,13083,002,Approaches To Ptng,Indira Morre,under,4,10,7,0,1,0,0,0,0,0,0,0,0,0,0
ART,21,13084,001,Digital Photography,Stephanie Syjuco,under,2,7,6,2,0,0,0,0,0,0,0,0,0,1,0
ART,8,13088,001,Intro Vis Thinking,John Mcnamara,under,23,21,16,5,1,1,2,0,0,0,0,0,0,0,1
ASAMST,138,13182,001,Topics Asn Pop Cult,Hannah Michell,under,20,6,18,5,1,1,0,0,1,0,0,0,0,5,0
ASAMST,128AC,13194,001,Muslims In America,Hatem Bazian,under,48,44,29,7,6,1,1,0,0,0,0,0,0,25,0
ASAMST,172,13264,001,Asian Amer Lit,Fae Ng,under,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0
ASTRON,C10,13292,001,General Astronomy,Alexei Filippenko; Jacob Duncan,under,51,124,58,28,54,12,11,6,4,0,1,0,0,295,24
ASTRON,C162,13361,001,Planetary Astrophys,Imke De Pater,under,1,9,3,3,5,0,0,1,0,0,0,0,1,0,0
ASIANST,10,13362,001,Intro To Asia,Crystal Cohen,under,1,21,31,21,21,5,4,1,0,0,0,0,0,40,1
ASTRON,160,13377,001,Stellar Physics,Eliot Quataert,under,2,4,2,3,8,3,1,2,1,0,0,0,0,2,2
ASTRON,7A,13408,001,Intro Astrophysics,Eugene Chiang; Mariska Kriek,under,1,7,7,8,13,8,5,2,1,0,0,0,0,9,1
BIOLOGY,1AL,13529,001,General Biology Lab,Gian Garriga; Michael Meighan,under,3,93,73,62,59,53,37,34,31,0,9,0,3,8,5
BIOLOGY,1B,13530,001,General Biology,Brett Boltz; Bruce Baldwin; David Ackerly; Ellen Simms; Joshua Povich,under,3,26,35,67,72,57,39,31,22,0,28,0,14,4,4
BIOLOGY,1A,13572,001,General Biology Lec,Anastasios Melis; Matthew Welch; Michael Meighan; Robert Fischer,under,4,64,46,55,68,60,61,52,61,3,1,0,9,3,5
BUDDSTD,C120,13623,001,Buddhsm-Silk Road,Sanjyot Mehendale,under,1,14,0,0,0,0,0,0,0,0,0,0,0,4,0
CHICANO,159,13631,001,Mexican Immigration,Pablo Gonzalez,under,3,26,4,5,4,0,0,0,0,0,0,0,0,1,0
CHICANO,135A,13659,001,Latino Film To 1980,Raymond Telles,under,5,27,32,17,8,3,2,1,0,0,0,0,0,13,2
CHICANO,180,13678,005,Topics In Chic Stud,Pablo Gonzalez,under,4,18,3,1,2,0,0,0,0,0,1,0,0,0,0
CHICANO,163,13696,001,Caribbean Migration,Ramon Grosfoguel,under,3,16,4,1,2,0,0,0,0,0,0,0,0,3,0
CHICANO,180,13716,001,Topics In Chic Stud,Celia Rodriguez,under,6,12,4,1,2,1,0,0,1,0,1,0,0,0,0
CHINESE,7A,13730,001,Premod Chinese Lit,Paula Varsano,under,2,4,4,2,3,1,1,4,2,0,0,0,2,18,4
CLASSIC,130,13837,002,Topics,Frank Bezner,under,4,8,6,0,3,0,0,0,0,0,0,0,0,3,0
CLASSIC,R44,13850,001,Roots Western Civ,Giovanni Ferrari; Trevor Murphy,under,1,28,34,23,13,4,1,0,1,2,0,0,0,0,0
CLASSIC,10A,13863,001,Intro Greek Civ,Mark Griffith,under,4,16,33,19,12,9,6,1,0,0,0,0,2,41,0
COG SCI,C127,14001,001,Cognitive Neurosci,Richard Ivry,under,4,12,21,19,26,43,8,17,17,0,4,0,0,9,3
COG SCI,131,14027,001,Comp Models Of Cog,Thomas Griffiths,under,8,37,53,42,44,21,18,17,34,0,4,0,6,5,3
COLWRIT,R4B,14054,012,"Read,Comp,Research",Linda Jensen Darling,under,1,8,0,4,2,0,1,0,0,0,0,0,0,0,0
COLWRIT,10A,14069,001,Public Speaking,Mary Grover,under,6,6,2,2,1,0,0,1,0,0,1,0,0,0,0
COLWRIT,R4B,14079,008,"Read,Comp,Research",Teri Crisp,under,4,2,5,2,2,0,0,0,0,0,0,0,0,0,0
COLWRIT,R4B,14081,010,"Read,Comp,Research",Michael Larkin,under,1,6,5,2,1,0,0,0,0,0,0,0,0,0,0
COLWRIT,25AC,14084,002,Read Us Educ Insts,Margi Wald,under,3,22,0,2,0,0,0,0,0,0,0,0,0,3,0
COM LIT,R1B,14125,014,Engl Comp World Lit,Johnathan Vaknin; Lida Wu; Victoria Kahn,under,1,3,5,8,10,5,2,0,0,0,0,0,0,0,0
DANISH,1A,14232,001,Beginning Danish,Karen Moller,under,1,3,3,0,0,1,0,0,0,0,0,0,0,2,1
ECON,140,14241,001,Econometrics,Evgeniya Duzhak; Evgeniya Duzhak,under,3,24,33,29,51,39,23,37,12,5,5,0,2,5,6
ECON,155,14273,001,Urban Econ,Joseph Lough,under,31,31,14,8,3,3,1,0,0,1,0,0,3,2,1
ECON,101A,14277,001,Econ Theory--Micro,Cecile Gaubert,under,9,31,14,18,15,8,3,5,3,0,1,0,7,3,3
ECON,C142,14281,001,Appl Metric/Pub Pol,David Card,under,25,11,7,10,0,0,0,0,0,0,0,0,1,4,2
ECON,141,14285,001,Econometric Analys,James Powell,under,4,16,10,14,7,3,3,1,3,0,1,0,1,0,0
ECON,101B,14331,001,Econ Theory--Macro,Benjamin Schoefer,under,6,10,11,13,4,3,2,0,0,0,1,0,6,2,1
ECON,100A,14340,001,Micro Analysis,Calanit Kamala,under,11,99,59,70,53,43,31,22,23,0,5,0,13,8,5
ECON,119,14346,001,Psych And Econ,Raymond Hawkins; Raymond Hawkins,under,3,53,45,36,32,1,0,0,0,0,0,0,3,8,0
ECON,C3,14356,001,Intro To Env Econ,Peter Berck,under,1,5,6,2,9,7,3,16,0,0,0,0,1,3,0
ECON,191,14373,001,Topic Econ Research,Barry Eichengreen,under,7,5,9,17,7,5,0,0,1,0,0,0,0,2,0
ECON,136,14387,001,Financial Economics,Raymond Hawkins,under,6,57,43,27,29,10,12,3,1,0,1,0,1,19,7
ECON,115,14398,001,20th Cen World Econ,Calanit Kamala,under,1,30,16,17,10,6,7,5,4,0,0,0,1,11,4
DEMOG,110,14404,001,Population Analysis,Robert Chung,under,8,10,8,5,15,5,3,2,0,0,0,0,1,1,0
ECON,182,14412,001,Intl Monet Econ,Galina Hale,under,1,12,27,27,13,6,4,2,0,0,0,0,2,36,4
ECON,131,14419,001,Public Economics,Danny Yagan,under,2,14,14,16,14,9,6,2,3,0,1,0,0,17,1
ECON,1,14421,001,Intro To Economics,Andrew Spreen; Martha Olney,under,10,98,79,123,73,101,46,51,17,0,3,0,10,32,7
ECON,C103,14464,001,Intro Math Economic,Haluk Ergin,under,2,1,4,5,1,4,1,0,1,0,0,1,0,4,3
ECON,C110,14498,001,Game Theory Soc Sci,Shachar Kariv,under,9,27,38,61,41,11,12,1,0,0,0,0,0,17,4
ECON,C102,14545,001,Nat Res Econ,Larry Karp,under,2,12,3,10,8,2,0,0,1,0,0,0,0,4,0
ECON,C181,14550,001,International Trade,Thibault Fally,under,13,22,26,11,10,21,10,5,4,0,1,0,1,4,0
ENGLISH,45C,14713,001,Lit In English,Eric Falci,under,5,24,22,11,21,10,2,1,0,0,0,0,0,1,1
ENGLISH,R1B,14732,008,Reading And Comp,Katherine Snyder; Mark Scott,under,1,4,6,4,2,3,0,0,0,0,0,0,0,0,0
ENGLISH,R1A,14744,004,Reading And Comp,Hannah Ehrlinspiel; Katherine Snyder,under,1,6,12,1,0,0,0,0,0,0,0,0,1,0,0
ENGLISH,R1B,14753,001,Reading And Comp,Brian Gillis; Katherine Snyder,under,2,4,4,4,4,1,0,0,0,0,0,0,0,0,0
ENGLISH,134,14776,001,Contemp Lit,Lyn Hejinian,under,8,32,24,13,6,1,0,0,0,0,0,0,1,7,2
ENGLISH,131,14781,001,American Poetry,Geoffrey O'Brien,under,8,7,12,6,5,2,2,1,1,0,0,0,0,0,1
ENGLISH,165,14784,001,Special Topics,Kathleen Donegan,under,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0
ENGLISH,104,14791,001,Intro To Old Engl,Katherine O'Brien O'Keeffe,under,4,5,4,5,5,4,0,0,0,1,2,0,0,4,0
ENGLISH,190,14803,001,Research Seminar,John Shoptaw,under,1,6,4,5,0,0,0,0,0,0,0,0,1,0,0
ENGLISH,190,14804,002,Research Seminar,Lyn Hejinian,under,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0
ENGLISH,190,14807,005,Research Seminar,Julia Bader,under,1,9,3,2,0,0,0,0,0,0,0,0,0,0,0
ENGLISH,143B,14809,001,Verse,John Shoptaw,under,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0
ENGLISH,190,14813,008,Research Seminar,Stephen Best,under,2,1,0,4,0,1,1,0,0,0,0,0,1,0,0
EPS,C82,14962,001,Oceans,Ivo Duijnstee; James Bishop,under,10,23,25,5,6,2,6,7,3,0,0,0,3,40,11
EPS,50,14966,001,The Planet Earth,David Shuster,under,4,7,13,11,7,6,4,1,1,1,0,1,0,14,5
EPS,C129,14985,001,Biometeorology,Dennis Baldocchi,under,1,5,2,2,1,0,0,0,0,0,0,0,0,3,0
EPS,C181,14989,001,Atm Phys & Dyn,David Romps,under,3,0,2,1,2,0,2,0,0,0,0,0,0,1,0
EPS,109,14994,001,Comp Sim Earth,Burkhard Militzer,under,2,7,0,4,4,0,2,4,1,0,0,0,0,5,1
EPS,100A,15102,001,Mineralogy,Jill Banfield,under,2,3,3,8,6,2,1,3,1,0,0,0,0,1,0
ETH STD,190,15171,002,Adv Sem In Eth Std,Raul Coronado,under,1,0,3,0,1,0,0,3,0,1,0,0,0,0,2
ETH STD,159AC,15181,001,The Southern Border,Harley Shaiken,under,15,15,14,5,7,6,2,1,3,0,1,0,0,15,1
ETH STD,24,15198,001,Freshman Seminar,Victoria Robinson,under,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ETH STD,10AC,15199,001,Hist Of Race West,Christian Paiz,under,11,40,35,6,7,2,0,3,0,0,0,0,2,10,2
GEOG,110,15219,001,Econ Geog Industrl,John Stehlin,under,6,20,16,19,13,5,0,2,0,1,2,1,1,4,0
GEOG,50AC,15237,001,California,Seth Lunine,under,2,11,19,26,12,8,5,0,1,0,0,0,1,24,3
