Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
PLANTBI,C148,70519,001,Micro Genom And Gen,Daniel Barsky; N. Louise Glass,under,1,3,6,5,6,2,4,3,4,0,2,0,2,0,0
POL SCI,191,72558,008,Junior Seminar,Rodney Hero,under,0,0,6,1,4,1,1,1,0,0,0,0,0,2,0
PSYCH,101,73980,001,Res & Data Analysis,Christopher Gade,under,68,80,28,15,11,3,0,2,2,0,0,0,1,1,5
POL SCI,124C,71712,001,Int'L Ethics & Just,Amy Gurowitz,under,0,13,22,23,44,17,9,5,8,0,2,0,7,4,0
HISTORY,118C,39564,001,Japan: 20th Century,Andrew Barshay,under,0,8,8,2,2,1,1,0,1,0,0,0,0,1,0
ARCH,100B,03642,001,Fund Of Arch Design,Gerard Creedon,under,0,7,17,29,24,21,9,15,11,0,0,0,3,0,2
ENGLISH,R1B,27922,013,Reading And Comp,Bradford Taylor; David Landreth,under,0,4,4,3,2,1,1,0,0,0,0,0,0,0,0
MCELLBI,98,57656,002,Directed Group Stdy,David Presti; Julia Truong; Yang Lu,under,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1
MATH,172,54268,001,Combinatorics,Florian Block,under,5,4,3,3,7,5,3,2,1,0,2,0,0,3,1
HISTORY,C192,39744,001,History Of Info,Geoffrey Nunberg; Paul Duguid,under,1,0,4,1,1,1,1,0,1,1,0,0,0,5,0
JAPAN,159,21117,001,Contem Japanese Lit,Patrick Noonan,under,1,12,7,2,2,0,0,0,0,0,0,0,0,0,0
ETH STD,21AC,31021,001,Comp Surv Ethnic Gr,Victoria Robinson,under,1,19,14,3,21,7,3,0,0,0,0,0,1,9,1
PSYCH,C116,74027,001,Hormones & Behavior,Lance Kriegsfeld,under,1,17,4,9,4,2,1,3,2,1,2,0,2,3,10
RHETOR,104,77887,001,Historical Rhetoric,David Bates,under,0,1,2,4,1,1,1,0,1,0,0,0,1,1,0
JAPAN,1B,21015,005,Elementary Japanese,Brendan Morley; Christopher Gregory; Maki Takata; Wakae Kambara,under,1,5,1,1,3,0,1,0,0,0,0,1,0,2,0
MAT SCI,112,53242,001,Corrosi (Chem Prop),Thomas Devine,under,2,2,3,9,9,8,5,6,3,0,0,0,0,0,0
ENGLISH,R1A,27874,008,Reading And Comp,David Landreth; Jonathan Larner-Lewis,under,0,4,6,4,2,0,0,0,0,0,0,0,0,0,0
COLWRIT,R1A,16412,001,College Writing 1a,Caroline Cole,under,0,0,1,2,0,1,2,1,0,0,0,0,2,0,1
CLASSIC,163,14814,001,Topic Greek Philos,Anthony Long,under,2,5,8,6,2,0,0,2,0,0,0,0,0,3,0
GWS,14,32915,001,Gen Sex Rac Glo Pol,Ayse Agis,under,4,37,29,12,7,6,1,2,0,0,0,0,1,22,0
UGBA,157,08638,003,Spec Top Mors,Whitney Hischier,under,0,0,22,6,3,0,0,0,0,0,0,0,0,2,0
ARABIC,1B,62015,005,Elementary Arabic,Elsa Elmahdy,under,0,9,5,0,0,0,0,0,0,0,0,0,0,2,0
LINGUIS,R1B,52206,002,Endangered Language,Jennifer Johnson; Sharon Inkelas,under,0,7,3,3,4,0,0,0,0,0,0,0,0,0,0
RHETOR,121,77908,001,Rhetoric Of Fiction,Benjamin Lempert,under,0,4,7,5,0,1,0,0,0,0,0,0,1,0,0
JOURN,24,48003,001,Freshman Seminars,William Drummond,under,3,5,0,0,0,1,0,1,0,0,0,0,0,3,0
GWS,C146A,32969,001,Rep Sexuality/Lit,Jacqueline Asher,under,0,7,8,2,1,0,0,1,0,0,0,0,0,3,0
COMPSCI,70,26430,001,Discrete Math&Prob,Anant Sahai,under,6,102,46,48,55,56,36,24,23,9,4,6,4,1,9
ANTHRO,183,02705,001,Anthro Of Africa,Donald Moore,under,0,9,2,1,2,2,1,1,0,0,0,0,0,0,0
JAPAN,1B,21009,003,Elementary Japanese,Maki Takata; Michael Craig; Wakae Kambara,under,0,5,5,0,3,1,0,0,0,0,0,0,0,3,1
UGBA,167,08458,001,Spec Topics In Mkt,David Robinson,under,0,3,9,1,1,0,0,0,0,0,0,0,0,9,0
RHETOR,198,78067,002,Directed Group Stdy,Linda Williams,under,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
PORTUG,101B,86618,002,Port Adv Stdy-Wkshp,Catarina De Morais Gama,under,0,2,4,1,3,3,3,0,0,0,0,0,0,0,1
CHICANO,172,13368,001,Chicano & Educ Syst,Blas Guerrero,under,4,7,5,8,0,0,0,0,0,0,0,0,1,1,0
NUSCTX,121,64665,001,Computational Tox,Dale Johnson,under,0,32,11,2,2,0,0,0,0,0,0,0,0,0,0
COLWRIT,R1A,16427,006,College Writing 1a,John Levine,under,0,1,5,1,1,1,1,1,0,1,0,0,0,0,0
MUSIC,49C,60476,001,Harmony,Andrew Ly; David Pereira,under,0,3,1,2,2,5,2,1,0,0,0,0,0,1,0
DUTCH,166,38018,001,Anne Frank & After,Jeroen Dewulf,under,5,27,3,3,2,1,0,0,0,0,0,0,0,1,0
EPS,119,19069,001,Geologic Field Stud,Hans Wenk,under,0,7,12,3,0,0,0,0,0,0,0,0,0,0,0
PHILOS,132,67283,001,Philosophy Of Mind,John Searle,under,3,26,19,18,14,11,3,2,0,0,0,0,1,15,2
NUSCTX,145,64674,001,Nutr Edu Counseling,Mikelle Mccoin,under,6,13,1,0,3,0,0,0,0,0,0,0,0,0,0
PHYS ED,3,68174,005,Pe Activities,Lon Rork,under,0,9,3,2,1,0,0,0,0,0,0,0,0,18,1
CHEM,114,11511,001,Adv Syn Organ Chem,Richmond Sarpong,under,2,7,11,6,4,2,0,3,0,0,0,0,0,4,0
INTEGBI,151L,42300,001,Plant Phys Ecol Lab,Cameron Williams; Todd Dawson,under,2,7,9,2,0,2,0,2,1,0,0,0,0,0,0
CIV ENG,C30,14006,001,Intro Solid Mechncs,Tony Keaveny,under,0,1,3,1,6,4,1,0,1,1,0,0,1,0,0
ENGLISH,190,28267,015,Research Seminar,George Starr,under,0,6,5,3,0,0,0,0,0,0,0,0,1,0,0
NUC ENG,104,64006,001,Rad Detection Lab,Kai Vetter,under,1,6,7,3,3,3,1,0,0,0,1,0,0,0,0
ESPM,151,29417,001,Socenvcult,Carlos Torres,under,0,19,11,4,3,1,1,1,0,1,0,1,1,2,0
ENGLISH,R1B,27898,005,Reading And Comp,David Landreth; Michelle Ty,under,0,2,3,5,3,1,1,0,0,0,0,0,0,0,0
POL SCI,C79,71570,001,Risks And The Law,David Wagner; Jasjeet Sekhon; Philip Stark,under,1,0,1,3,1,0,3,0,0,0,0,0,0,6,0
CIV ENG,C30,14015,002,Intro Solid Mechncs,Anil Chopra,under,0,3,0,3,5,3,1,1,6,3,4,0,2,0,1
STAT,198,87626,001,Directed Group Stdy,David Phillips; Fletcher Ibser,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
COM LIT,R1B,17284,023,Engl Comp World Lit,Jane Raisch; Michael Lucey,under,0,7,4,2,3,1,0,0,0,0,0,0,0,0,0
GERMAN,2,37224,003,Elementary German 2,Lindsay Preseau; Nikolaus Euba,under,0,4,7,2,3,0,0,0,0,0,0,0,0,3,0
CHEM,1AL,11118,001,General Chem Lab,Lindsay Sperling,under,42,115,33,47,127,28,12,16,2,0,3,0,2,9,4
EPS,50,19012,001,The Planet Earth,Chi Wang,under,1,9,13,10,4,7,1,2,2,1,0,0,1,5,0
SCANDIN,115,78763,001,Drama And Film,Linda Rugg,under,0,9,3,1,5,1,0,0,0,0,0,0,0,1,0
GEOG,187,36335,001,Adv Cart Method,Darin Jensen,under,3,7,6,1,0,2,1,0,0,0,0,0,0,1,0
ECON,C142,22663,001,Appl Metric/Pub Pol,Bryan Graham,under,2,10,4,8,0,1,0,0,0,0,0,0,0,4,2
MEC ENG,167,55663,001,Microscl Fluid Mech,Stephen Morris,under,2,3,2,2,0,0,0,0,0,0,0,0,1,0,0
KOREAN,1BX,21921,002,Elem Korean Heritag,Junghee Park; Shin Young Park,under,0,14,6,2,0,0,0,0,0,0,0,0,0,1,0
CY PLAN,120,13604,001,Com Plan/Pb Pol Dis,Michael Dear; Victor Pineda,under,4,12,14,6,11,5,4,1,1,2,1,0,0,4,0
ESPM,163AC,29453,001,Enviro Just:Equity,Michel Gelobter,under,6,29,32,10,7,2,0,1,2,0,0,0,1,4,3
POL SCI,C196W,71982,001,Special Research,Melanie Dupuis,under,2,8,2,0,0,0,0,0,0,0,0,0,0,1,0
MATH,151,54250,001,School Curriculum,Ole Hald,under,1,1,4,3,2,2,2,1,0,0,0,0,0,0,1
POL SCI,109A,71631,001,Topics In Amer Pol,Peter Hart,under,0,4,6,6,7,8,0,0,1,0,0,0,0,0,0
COMPSCI,198,26727,003,Directed Group Stdy,Daniel Garcia,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
COLWRIT,151,16604,001,Intro To Prof Wtng,Caroline Cole,under,2,7,0,1,0,0,2,1,0,0,0,0,0,0,0
CHEM,130B,11586,001,Biophysical Chem,Naomi Ginsberg,under,3,3,3,5,7,4,1,2,0,0,0,0,0,0,0
MCELLBI,167,58346,001,Basis Of Behavior,Daniel Feldman; Kristin Scott,under,2,9,5,0,8,4,2,6,4,0,0,0,0,3,2
PHYS ED,2,68129,008,Pe Activities,Susanna Li-Jue,under,0,2,1,1,0,0,0,0,0,0,0,0,0,8,0
ECON,191,22747,001,Topic Econ Research,Barry Eichengreen,under,0,2,2,2,0,0,1,1,0,0,0,0,1,2,2
FRENCH,14,32320,001,Adv Conversation,Richard Kern; Simon Bittmann,under,0,2,5,3,0,2,0,0,0,0,0,0,0,5,0
HISTORY,106B,39510,001,The Roman Empire,Carlos Norena,under,0,5,20,18,21,5,8,7,5,0,0,0,0,23,1
NATAMST,20B,61171,001,Intro To Nas Ii:Art,Diane Pearson,under,0,6,8,2,3,2,0,0,0,0,0,0,0,1,1
HISTORY,159A,39636,001,Eur Econ 1000-1750,Jan Devries,under,0,4,6,5,5,6,4,0,3,1,0,0,1,1,1
COG SCI,98,16027,002,Directed Group Stdy,David Presti; Janos Botyanszki,under,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2
IND ENG,161,41018,001,Operations Res Ii,Xin Guo,under,0,14,18,12,26,8,3,1,0,0,0,0,0,3,0
PHYS ED,11,68225,005,Pe Activities,M. Scott; Michael Teti,under,0,28,5,3,0,0,1,0,0,0,0,0,1,9,4
HISTART,180A,04944,001,Early 19th C Europe,Darcy Grigsby,under,2,12,13,15,15,6,4,2,0,0,0,0,0,4,3
MEC ENG,98,55462,052,Directed Group Stdy,Jeremy Hardin; Lydia Sohn; Ronald Sahyouni,under,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2
CIV ENG,60,14024,001,Civil Engrg Matls,Claudia Ostertag,under,0,4,5,9,4,1,3,1,4,0,0,0,1,3,0
LINGUIS,C147,52380,001,Language Disorders,Susanne Gahl,under,0,4,15,9,5,1,1,1,0,0,0,0,0,1,0
PB HLTH,150A,75643,001,Intr Epidem Hum Dis,Lisa Barcellos; Patricia Buffler,under,7,25,32,30,45,33,19,10,2,1,0,0,0,2,0
UGBA,192T,08497,001,Topics In Csr,Omar Romero-Hernandez,under,0,4,4,2,0,1,0,0,0,0,0,0,0,6,0
PHYSICS,8A,69183,002,Intro Physics,Michael Deweese,under,9,44,17,38,65,24,39,43,11,4,1,0,1,1,4
STAT,154,87594,001,Stat Predict Mach/L,Johann Gagnon-Bartsch,under,4,14,5,8,10,7,2,1,3,0,0,0,1,4,0
SEASIAN,10B,84103,001,Intrd Civ Se Asia,Jeffrey Hadler,under,0,9,6,3,1,0,1,0,0,0,0,0,1,7,0
SOCIOL,136,81864,001,Urban Sociology,Joanna Reed,under,2,18,11,5,6,1,2,2,1,0,2,0,0,0,1
LEGALST,103,51548,001,Theor Of Law & Soc,David Lieberman,under,0,4,3,8,4,10,1,0,0,0,0,0,2,4,2
MALAY/I,1B,85003,001,Introd Indonesian,Ninik Lunde,under,4,10,3,0,0,0,1,0,0,0,0,0,0,1,0
UGBA,157,08446,001,Spec Top Mors,Edward Kass,under,1,14,6,7,0,0,0,0,0,0,0,0,0,14,0
ESPM,C159,29441,001,Human Diet,Katharine Milton,under,6,15,7,5,5,1,3,1,2,0,0,0,0,4,3
ECON,151,22672,001,Labor Economics,Michael Reich,under,3,14,29,26,25,16,14,11,5,0,0,0,1,11,2
ENGLISH,R1A,27859,003,Reading And Comp,David Landreth; Joshua Weiner,under,0,3,4,8,2,0,0,0,0,0,0,0,0,0,0
FILM,140,31708,003,Spec Topics: Film,Eileen Jones,under,1,4,3,1,2,1,2,0,0,0,0,0,0,1,0
GEOG,170,36323,001,Special Topics,Jon Kosek,under,3,17,1,3,1,1,0,0,0,0,1,0,0,4,0
SOC WEL,197,80823,004,Field Study,Valerie Edwards,under,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1
SPANISH,3,86139,001,Intermed Spanish,Marilola Perez; Miriam Hernandez-Rodriguez,under,1,6,2,3,6,0,1,0,0,0,0,0,0,2,0
ANTHRO,R5B,02537,002,Reading & Comp,Jason Price; Terrence Deacon,under,1,0,3,1,1,0,1,1,1,0,0,0,1,0,0
UGBA,196,08644,010,Spec Topics Bus Adm,Szonja Ivester,under,0,9,4,2,0,0,0,0,0,0,0,0,1,0,0
SOCIOL,180C,81924,001,Comp Persp: Culture,Szonja Ivester,under,2,14,28,18,7,3,3,2,0,1,0,0,0,6,0
ENGLISH,R1A,27871,007,Reading And Comp,David Landreth; Jonathan Shelley,under,0,1,3,4,8,0,1,0,0,0,0,0,0,0,0
LEGALST,R1B,51506,002,Reading & Comp,Genevieve Painter; Michael Musheno,under,2,2,6,1,3,2,1,1,2,0,0,0,0,0,0
ETH STD,11AC,31003,001,Theories/Concepts,Enrique Lima,under,5,33,21,12,5,0,0,1,0,0,0,0,1,8,3
MUSIC,140,60581,001,Javanese Gamelan,Midiyanto Midiyanto,under,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0
PACS,127,66739,001,Hr And Global Poli,Julie Shackford-Bradley,under,1,33,16,5,2,1,0,0,0,0,0,0,0,10,1
IAS,155AC,46484,001,Educational Justice,Genevieve Gonzales,under,12,19,9,2,1,1,0,0,0,0,0,0,1,3,1
ARCH,160,03741,001,Intro Construction,Dana Buntrock,under,13,31,30,26,25,8,1,2,0,0,1,0,0,5,1
ENGLISH,R1B,27937,018,Reading And Comp,Andrea Seeger; David Landreth,under,3,10,3,0,0,2,0,0,0,0,0,0,0,0,0
ENV DES,101A,28786,001,Short Compositions,Raymond Lifchez,under,6,6,0,0,2,0,0,0,0,0,0,0,0,0,0
GEOG,143,36299,001,Global Biogeochem,Robert Rhew,under,1,3,3,3,0,0,0,1,1,0,0,0,1,0,0
FRENCH,R1B,32242,003,Eng Com With Fr Lit,Debarati Sanyal; Maya Smith,under,0,7,4,1,1,1,0,0,1,0,0,0,1,0,0
ARCH,101,03687,001,Case Stds In Arch,Lisa Iwamoto,under,0,4,4,0,1,0,0,0,0,0,0,0,0,3,0
GREEK,123,15221,001,Plato And Aristotle,Giovanni Ferrari,under,0,5,3,2,0,0,0,0,0,0,0,0,0,1,0
ASAMST,183,05484,001,Korean Amer Lit,Elaine Kim,under,0,5,3,1,1,0,0,0,0,0,0,0,0,0,1
MATH,136,54244,001,Incomplete/Undecid,James Freitag,under,2,10,4,0,5,2,1,0,0,1,1,0,0,3,2
NUC ENG,150,64018,001,Reactor Theory,Jasmina Vujic,under,2,8,4,6,3,2,0,2,0,0,0,0,0,0,0
THEATER,125,88114,001,Performance/History,Jenefer Johnson,under,0,5,0,1,2,2,0,3,0,0,0,0,0,2,0
MUSIC,44,60472,002,Voice Class,Candace Johnson,under,6,2,0,0,0,0,0,0,0,0,0,0,0,2,0
ENGLISH,165,28195,001,Special Topics,John Campion,under,0,12,2,4,2,0,0,0,0,0,0,0,0,3,0
COMPSCI,39K,26181,001,Fresh/Soph Seminar,Randy Katz,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2
ENGLISH,133T,28159,001,Topics Af Am,Nadia Ellis Russell,under,0,4,9,5,3,3,0,0,0,0,0,0,0,3,0
CHICANO,110,13344,001,Latina/O Phil & Rel,Pedro Di Pietro,under,1,7,6,8,0,2,0,0,0,0,0,0,0,0,1
MEC ENG,122,55624,001,Proc Of Mat In Mfg,Kourosh Youssefi,under,0,15,9,13,10,5,0,1,1,0,0,0,0,1,0
ENGLISH,R1A,27853,001,Reading And Comp,David Landreth; Seulghee Lee,under,0,5,3,4,4,1,0,0,0,0,0,0,0,0,0
MATH,55,54046,001,Discrete Math,Kenneth Ribet,under,9,41,7,14,51,6,3,18,7,0,1,0,8,17,5
ANTHRO,122A,02644,001,Archaeol No Amer,Jun Sunseri,under,15,27,1,1,0,1,0,0,0,0,0,0,0,0,0
EPS,3,19003,001,Water Planet,William Dietrich,under,1,65,43,13,10,4,2,1,0,0,1,0,1,53,1
JAPAN,100X,21105,001,Adv Japanese Herit,Noriko Wallace,under,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0
ESPM,72,28949,001,Gis,Peng Gong,under,2,4,3,3,6,1,1,0,0,0,0,0,0,4,0
MEC ENG,106,55519,001,Fluid Mechanics,Omer Savas,under,10,18,17,13,23,15,1,11,5,0,0,0,2,1,0
FRENCH,3,32287,005,Intermediate French,Desiree Pries; Kathryn Levine,under,0,8,4,3,1,0,0,0,0,0,0,0,0,2,0
ENGLISH,137T,28168,001,Topics Chic Lit/Cul,Genaro Padilla,under,0,7,3,9,12,0,0,0,0,0,0,0,0,2,1
THEATER,11,88033,001,Scene Stdy Charactr,Christopher Herold,under,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0
SCANDIN,123,78772,001,Viking/Mediev Scand,Elisabeth Ward,under,0,1,2,1,3,0,1,0,0,0,0,0,0,4,0
GERMAN,R5B,37251,003,Reading And Comp,Karen Feldman; Seth Meyer,under,1,4,8,3,3,0,0,0,0,0,0,0,0,1,1
HISTORY,171C,39681,001,Russia From 1917,Yuri Slezkine,under,0,10,14,10,5,6,3,0,0,0,0,0,0,5,0
ISF,190,45524,001,Senior Thesis,Robert Ehrlich,under,0,6,2,6,1,1,0,1,0,1,1,0,0,0,0
ENGLISH,R1B,27928,015,Reading And Comp,David Landreth; Jill Richards,under,2,5,5,1,1,2,0,0,0,0,0,0,0,0,0
MUSIC,51,60485,001,Musicianship,Karen Rosenak,under,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0
FRENCH,102,32338,003,"Read, Wr In French",Rachel Shuh,under,0,4,1,1,0,0,1,0,0,0,0,0,0,4,0
PHYSICS,111,69543,001,Mod Phys Elect Lab,Brian Amadio; Carolyn Kierans; Jonathan Kohler; Matthew Jaffe; Michael Cole; Robert Jacobsen; Tova Holmes,under,1,24,10,7,11,5,3,2,1,0,0,0,0,0,0
SOC WEL,112,80763,001,Soc Welfare Policy,Paul Terrell,under,4,6,4,10,5,5,4,1,1,0,0,0,1,0,2
HISTORY,101,39312,002,"Research, Writing",Gregory Smay; Maureen Miller,under,0,2,1,2,2,1,0,0,1,0,0,1,1,0,0
NATAMST,R1A,61153,001,"Reading,Composition",Angela Aguilar; Shari Huhndorf,under,1,5,6,0,2,0,0,0,0,0,0,0,0,0,0
PHYSICS,112,69555,001,Stat Thermal Phys,William Holzapfel,under,6,15,6,4,17,5,0,6,1,0,3,0,1,0,1
PHYS ED,4,68201,003,Pe Activities,Elmar Stefke,under,0,1,1,1,0,0,0,0,0,0,0,0,0,21,1
JAPAN,1B,21021,007,Elementary Japanese,Brendan Morley; Marianne Tarcov; Wakae Kambara,under,0,4,1,1,0,2,1,0,0,0,0,0,0,4,0
UGBA,167,08463,003,Spec Topics In Mkt,Christopher Giles; Michael Rielly,under,0,5,5,6,6,1,0,0,0,0,0,0,0,9,0
POL SCI,139B,71775,001,Development Politic,Kiren Chaudhry,under,0,9,20,11,5,2,0,0,0,0,0,0,1,0,1
PLANTBI,C103,70477,001,Pathogenesis,Daniel Portnoy; Matthew Welch,under,0,1,3,5,5,1,1,3,1,0,0,0,1,4,0
COMPSCI,9F,26121,001,Programmers' C++,Daniel Garcia,under,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
ECON,C3,22393,001,Intro To Env Econ,Gordon Rausser,under,1,9,2,1,5,2,0,14,1,0,1,0,0,3,0
FRENCH,3,32284,004,Intermediate French,Desiree Pries; Matthew Evans,under,0,8,3,2,1,1,0,0,0,0,0,0,0,2,0
INTEGBI,132L,42210,007,Mammal Physiol Lab,Daniela Kaufer; Michael Peterson; Steven Lehman,under,0,11,5,5,1,0,0,0,0,0,0,0,0,0,0
COMPSCI,C79,26459,001,Risks And The Law,David Wagner; Jasjeet Sekhon; Philip Stark,under,3,1,1,4,3,0,0,0,0,0,0,0,0,2,1
L & S,22,51863,001,Sensibility/Science,John Campbell; Robert Maccoun; Saul Perlmutter,under,7,20,7,5,8,0,0,0,0,0,1,0,0,20,2
EL ENG,143,25315,001,Microfab Tech,Ali Javey,under,0,8,6,2,3,1,0,1,2,0,0,0,0,2,0
PHYS ED,3,68171,004,Pe Activities,Lon Rork,under,0,7,4,1,0,0,0,0,0,0,0,0,0,16,3
MEC ENG,108,55552,001,Mech Beh Eng Matris,Kyriakos Komvopoulos,under,0,4,15,23,21,4,3,2,0,0,1,1,0,0,0
HISTORY,2,39018,001,Comp World Hist,Rebecca Mclennan; Victoria Frede,under,0,11,9,9,6,4,4,0,0,0,0,0,0,20,0
COM LIT,R1B,17230,004,Engl Comp World Lit,Michael Lucey; Sydney Cochran,under,0,3,4,3,2,1,1,0,0,0,0,0,1,0,0
FRENCH,4,32311,006,Adv Int French,Desiree Pries; Simon Bittmann,under,0,7,3,0,2,0,2,2,1,0,0,0,0,1,0
MUSIC,20B,60374,001,Basic Musicianship,Karen Rosenak; Sean Paul Curran,under,2,8,4,1,0,2,0,0,0,0,0,0,0,5,0
MEC ENG,190Y,55687,001,Prccontrl Sys Desgn,Kameshwar Poolla,under,0,41,0,0,0,0,0,0,0,0,0,0,0,5,0
FILM,140,31702,002,Spec Topics: Film,Eileen Jones,under,2,10,3,2,4,0,0,0,0,0,0,0,1,3,0
INTEGBI,113L,42168,001,Pal Pers Ecol Evol,Charles Marshall,under,1,15,9,2,3,5,2,3,3,0,0,1,0,2,0
COMPSCI,61B,26274,001,Data Structures,Jonathan Shewchuk,under,42,97,107,100,63,45,26,13,9,0,1,2,12,5,3
NUSCTX,115,64662,001,Drug Action,Dale Johnson,under,10,39,1,0,0,0,0,0,0,0,0,0,0,0,0
GERMAN,1,37209,003,Elementary German 1,Justin Farwell; Nikolaus Euba,under,4,9,4,0,0,0,0,0,0,0,0,0,0,2,0
CHM ENG,C170L,10484,001,Biochem Eng Lab,Douglas Clark; Kathryn Strobel,under,1,2,2,4,1,1,1,0,0,0,0,0,0,0,0
NUC ENG,162,64024,001,Rad Biophys And Dos,Bethany Goldblum,under,0,4,0,1,3,0,0,4,0,0,0,0,0,1,0
CY PLAN,198,13609,002,Directed Group Stdy,Carolina Reid; Mandi Huynh,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
SPANISH,25,86178,001,Read And Analysis,Emilie Bergmann; Krista Brune,under,0,3,3,0,1,2,1,0,0,0,0,1,0,3,0
ENGLISH,135AC,28162,001,Lit Amer Cultures,Bryan Wagner,under,0,16,27,28,3,2,0,0,0,0,0,0,0,15,0
MATH,53,53905,002,Multivar Calculus,Daniel Fitzpatrick,under,21,83,26,41,83,26,18,37,0,6,8,2,13,7,10
PHYS ED,12,68360,024,Pe Activities,M. Scott; Richard Feller,under,0,11,2,0,0,0,0,0,0,0,0,0,0,1,0
LD ARCH,140,48542,001,Open Space Design,Patricia Algara,under,4,5,7,1,1,0,0,0,0,0,0,0,0,0,0
BIOLOGY,11,07750,001,Intr Sci Living Org,Daniel Zilberman; Michael Shapira,under,3,9,7,11,3,7,2,4,6,1,0,0,1,4,5
KOREAN,1B,21909,003,Elementary Korean,Minsook Kim; Seung-Eun Chang,under,2,11,2,0,0,0,0,1,0,0,0,0,0,2,0
PHILOS,135,67304,001,Theory Of Meaning,John Macfarlane,under,0,4,7,8,7,4,4,4,1,0,1,0,1,2,1
PHYS ED,11,68240,010,Pe Activities,M. Scott; Steven Desimone,under,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
ASIANST,150,05768,002,Special Topics,Crystal Cohen,under,0,3,10,5,7,0,0,0,0,0,0,0,0,6,0
MCELLBI,141,58268,001,Developmental Biol,John Gerhart; Michael Levine; Richard Harland,under,2,16,25,4,12,5,6,1,0,0,0,0,0,2,1
COMPSCI,61AS,27222,002,Str Interp Comp Prg,Brian Harvey; Rohin Shah,under,5,2,1,7,2,2,1,1,0,0,0,0,1,1,2
UGBA,102B,08218,002,Intro Manager Acct,Alexander Nezlobin,under,6,4,1,2,3,2,1,0,0,0,0,0,1,1,0
THEATER,10,88024,002,Intro To Acting,Joshua Williams; Martin Berman,under,0,14,0,0,1,0,0,0,0,0,0,0,0,1,0
EPS,122,19072,001,Physics Of Earth,Barbara Romanowicz,under,1,1,0,1,5,2,0,2,0,0,0,0,0,1,0
UGBA,132,08416,001,Fin Instit & Mrkts,James Wilcox,under,1,7,6,9,4,0,2,0,0,0,0,0,0,5,3
PORTUG,101A,86612,003,Portug For Adv Stdy,Andre Alt; Clelia Donovan,under,3,3,1,4,2,1,0,1,1,0,0,0,0,5,0
COMPSCI,198,26721,001,Directed Group Stdy,Daniel Garcia,under,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8
NUSCTX,161B,64704,001,Med Nutr Thrpy Ii,Ruth Schrager,under,1,10,5,3,6,0,0,0,0,0,0,0,0,0,0
HISTORY,151C,39621,001,"Britain, 1848-2000",James Vernon,under,0,10,8,9,13,2,3,1,0,0,0,0,0,8,0
GPP,196,38333,002,Global Capstone,Khalid Kadir,under,2,0,2,6,0,1,0,0,0,0,0,0,0,0,0
NUSCTX,135,64668,001,Fd Syst Org And Mgt,Kristen Rasmussen,under,2,21,2,0,0,0,0,0,0,0,0,0,0,0,0
FRENCH,R1B,32236,001,Eng Com With Fr Lit,Debarati Sanyal; Pamela Diaz,under,0,2,2,1,5,1,0,1,1,0,0,0,0,0,0
SCANDIN,120,78769,001,Scandinavian Novel,Mark Sandberg,under,0,5,5,1,1,0,0,0,0,0,0,0,0,1,0
JAPAN,1B,21006,002,Elementary Japanese,Brendan Morley; Maki Takata; Michael Craig; Wakae Kambara,under,1,5,3,0,3,1,0,0,0,0,0,0,1,2,0
THEATER,119,88102,001,Performance Theory,Susan Kwan,under,0,3,12,3,6,0,2,1,0,1,0,0,1,0,0
L & S,C30U,51803,001,Us & Global Forest,Lynn Huntsinger,under,1,11,1,1,2,0,0,3,0,0,0,0,0,6,2
PERSIAN,101B,62912,001,Sel Read Pers Lit,Jaleh Pirnazar,under,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0
POL SCI,149E,71847,001,Topics In Area Stdy,Darren Zook,under,3,51,18,17,2,1,0,0,0,0,0,0,1,2,0
FILIPN,101B,84512,001,Advanced Filipino,Maria Barrios-Leblanc,under,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0
MCELLBI,C103,58109,001,Pathogenesis,Daniel Portnoy; Matthew Welch,under,0,29,16,13,24,8,3,2,1,0,0,0,0,12,1
THEATER,174B,88207,001,Costume Design/Thtr,Carol Smart,under,0,0,5,4,4,0,0,0,0,0,0,0,0,2,0
ENVECON,C180,01278,001,Ecol Econ History,Richard Norgaard,under,0,3,9,6,4,1,0,0,1,0,0,0,0,1,1
ETH STD,144AC,31180,001,Racism And U.S. Law,Thomas Fleming,under,7,22,11,6,6,4,1,7,3,0,0,1,1,1,3
