Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
GEOG,N4,13634,001,Wrld Cultures Envts,Erin Torkelson; Robert Rhew,under,2,8,5,4,2,0,0,0,1,0,0,0,0,5,1
ESPM,98,16103,008,Directed Group Stdy,Erica Rosenblum,under,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
FILM,108,15496,002,Film Genre,Hannah Airriess; Mark Sandberg,under,5,6,0,3,2,0,0,1,0,0,1,0,2,2,0
PSYCH,137,14234,001,Mind-Body & Health,Ephrem Fernandez,under,1,10,5,6,2,1,2,0,0,0,0,0,0,6,1
COMPSCI,161,15597,001,Computer Security,Daniel Garcia; Rafael Dutra; Ruta Jawale,under,4,10,15,13,5,1,1,0,0,1,0,0,2,1,4
COLWRIT,6A,13494,003,Esl Acad Speaking,David Wiese; Margi Wald; Ruth Acker,under,6,2,6,0,0,0,2,0,0,0,0,0,0,0,0
MUSIC,158A,14319,002,Music And Computing,David Coll,under,0,15,4,2,0,0,0,0,0,0,0,0,0,1,0
PHILOS,12A,13873,001,Intro To Logic,Daniel Khokhar; Nicholas Kolodny,under,4,2,0,1,2,0,2,0,0,0,1,0,3,2,1
PSYCH,C64,13973,001,Exploring The Brain,Maria Park; Zachary Newman,under,1,4,0,1,0,2,1,2,2,0,0,0,0,2,1
COLWRIT,5F,13490,001,Engl Human Rights,David Wiese; Margi Wald; Rachel Kotok,under,0,12,3,0,0,1,0,0,0,0,0,0,0,1,0
MATH,110,14124,003,Linear Algebra,Richard Borcherds; Xianglong Ni,under,3,5,2,6,4,5,2,3,0,0,0,0,2,0,0
MATH,N53,15612,005,Multivar Calculus,James Neher; Richard Borcherds,under,7,1,2,3,4,0,2,3,3,0,2,0,1,1,0
PHILOS,12A,15656,002,Intro To Logic,Erica Klempner,under,1,9,4,1,2,1,0,0,0,0,0,0,2,3,2
COLWRIT,9R,15613,002,Esp Speaking,David Wiese; Janet Christensen; Margi Wald,under,0,15,1,0,0,0,0,0,0,0,0,0,1,0,0
RHETOR,110,15457,001,Advanced Writing,Daniel Boyarin; Timothy Wyman-McCarthy,under,0,3,3,0,0,1,1,0,0,0,0,0,0,2,0
COLWRIT,6I,14494,002,Esl Conflict Res,David Wiese; Jennifer Burton; Margi Wald,under,1,6,9,2,0,0,0,0,0,0,0,0,0,0,0
EPS,W12,13596,001,The Planets,Burkhard Militzer,under,1,2,1,0,2,0,0,2,0,0,0,0,1,7,5
MATH,104,13798,003,Intro To Analysis,Ethan Dlugie; Richard Borcherds,under,4,3,3,4,3,5,1,0,3,0,0,0,1,1,1
LEGALST,164,15719,001,The Color Of Law,Alex Mabanta; Trina Thompson Stanley,under,1,9,2,0,0,0,1,0,0,0,0,0,1,0,0
COLWRIT,6N,14483,003,Esl Art And Design,David Wiese; Margi Wald; Teri Crisp,under,1,11,1,0,0,0,0,0,0,0,0,0,1,3,0
MATH,W53,13764,001,Multivar Calculus,Michael Hutchings,under,6,37,36,34,35,25,7,3,1,1,0,0,25,4,4
COLWRIT,6L,14443,001,Esl Job Search Prac,David Wiese; Honora Mitchell; Margi Wald,under,10,7,0,0,0,0,0,0,0,0,0,0,1,2,0
INTEGBI,128,13684,001,Sports Medicine,Charles McLaughlin; Hannah Sans,under,2,6,3,3,6,1,2,2,0,0,0,0,0,2,0
LEGALST,157,14298,001,Intl Rel & Intl Law,Ivana Stradner; Kyle Deland,under,2,2,1,2,4,1,0,1,2,0,0,0,0,1,0
MATH,N54,15640,007,Lin Alg & Diff Eqns,Onyebuchi Ekenta; Richard Borcherds,under,2,1,4,0,1,3,0,2,0,0,0,0,6,0,0
FILM,25A,15485,001,History Of Film,Eliot Bessette; Mark Sandberg,under,1,3,0,1,4,1,1,0,2,0,1,0,1,1,1
MATH,N1A,15562,002,Calculus,Luvreet Sangha,under,3,5,2,1,4,1,5,3,1,2,2,0,1,1,0
MEC ENG,110,14692,001,Intro Product Dev,Kenneth Sprott,under,0,6,18,5,1,0,0,0,0,0,0,0,0,1,0
PHYS ED,1,13886,104,Pe Activities,Toni Mar,under,0,9,0,0,0,0,0,1,0,0,0,0,0,4,5
MATH,N54,15631,002,Lin Alg & Diff Eqns,Richard Borcherds; Theodore Coyne,under,2,6,4,3,2,6,2,4,3,0,1,0,0,0,0
PSYCH,149A,14455,001,Ed&Ls Practicum,Lyn Scott de Carvalho,under,4,18,2,1,0,0,0,0,0,0,0,0,0,0,0
UGBA,107,13202,001A,Soc & Pol Eth Env,Alan Ross; Tiffany Suong Tran,under,0,2,9,6,5,1,0,0,0,0,0,0,0,5,0
GWS,111,14306,002,Special Topics,Terri Se Sullivan,under,2,14,1,0,0,0,0,1,0,0,0,0,0,1,0
COLWRIT,6K,14286,002,Engl Read Write,David Wiese; Margi Wald; Shelley Dykstra,under,3,12,2,0,1,0,0,0,0,0,0,0,0,0,0
INTEGBI,35AC,14080,001,Hum Bio Variation,Leslea Hlusko; Marianne Brasil,under,0,7,2,2,3,1,0,0,0,0,1,0,0,5,0
FILM,176,14260,001,Pitch To Production,J Kopell,under,0,14,5,3,1,0,0,1,0,0,1,0,0,2,0
GLOBAL,10B,15354,002,Issues Global Stud,Donna Jones,under,0,4,0,1,2,6,5,1,0,0,0,0,0,0,0
COLWRIT,5A,14266,002,Engl Brdwy Musicals,David Frasca; David Wiese; Margi Wald,under,0,8,3,5,0,1,1,0,0,0,0,0,0,0,0
ESPM,98,16188,015,Directed Group Stdy,Erica Rosenblum,under,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2
COLWRIT,W3H,15804,001,Esl Oralcomm Online,David Wiese; M Catherine Beck; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
COLWRIT,R4A,13481,003,Reading & Comp,Benjamin Spanbock,under,0,3,5,6,1,0,0,0,0,0,0,0,0,0,0
IAS,120,14431,002,Selected Topics,Joan Kask; Noam Schimmel,under,1,9,13,4,4,3,0,1,0,0,0,0,1,4,0
ASTRON,10,13424,002,General Astronomy,Bryan Mendez,under,0,13,17,8,4,0,0,0,0,1,0,0,1,2,0
HISTORY,7B,13672,001,The Us Civ War Pres,Daniel Robert,under,1,4,1,5,5,0,3,1,1,0,3,0,2,4,1
COLWRIT,R1A,14511,002,College Writing 1a,Joseph De Quattro,under,5,7,0,0,0,0,0,0,0,2,0,0,0,0,0
ETH STD,180L,14229,001,Topics In Race Law,Pablo Gonzalez,under,5,21,1,1,1,0,0,0,0,0,0,0,0,0,0
ANTHRO,122C,14258,001,Arch Centrl America,Lisa Johnson,under,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0
MATH,104,13797,002,Intro To Analysis,Katherine Christianson; Richard Borcherds,under,2,8,1,3,4,0,0,3,0,0,0,0,1,0,2
SOCIOL,190,15724,001,Sem & Res In So,Jason Ferguson; Laura Enriquez,under,0,5,2,3,2,2,1,1,0,0,0,1,0,0,0
JAPAN,80,15591,001,Japanese Culture,Mikiko Soga,under,4,14,6,1,1,0,0,0,0,0,0,0,1,5,0
UGIS,W158,14053,001,Global Citizenship,Jeroen Dewulf,under,27,90,23,3,2,1,2,1,0,0,0,0,4,31,8
PB HLTH,107,14949,001,Viol Soc Jst Pb Hlt,James Kato; Khirin Carter; Sarah Gamble,under,0,14,3,0,0,0,0,0,0,0,0,0,0,2,1
UGBA,106,13201,005D,Marketing,Wasim Azhar,under,1,17,15,13,7,2,0,0,0,0,0,0,0,0,0
NATAMST,R1A,13858,001,"Reading,Composition",Beth Piatote; Cynthia Ledesma,under,0,5,3,0,1,0,1,1,0,0,0,1,1,0,0
PHYS ED,1,14223,105,Pe Activities,Toni Mar,under,0,10,0,0,1,0,0,0,0,0,0,0,0,12,2
EDUC,W144,15773,002,Practicum In Educ,Alice Taylor; Corrine Aramburo; Heinrich Mintrop,under,6,4,3,1,1,0,0,0,1,0,0,0,1,2,0
UGBA,106,13200,004D,Marketing,David Robinson,under,2,10,5,8,9,11,4,1,0,0,1,1,0,1,0
ENVECON,C118,14574,001,Intro Econometrics,James Sears; Jeffrey Perloff,under,2,7,2,1,0,3,1,1,0,0,1,0,0,0,0
MATH,191,13102,001,Exper Math,Olga Holtz,under,3,6,2,0,0,2,0,0,0,0,1,0,0,5,0
JOURN,110,14923,002,Intro To Multimedia,Lakshmi Eassey,under,2,20,15,3,1,2,0,1,1,0,0,0,0,0,0
PLANTBI,104L,14602,001,Disc Res In Micro,Kathleen Ryan,under,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0
COMPSCI,61C,14657,001,Machine Structures,Branden Ghena; Daniel Garcia; Morgan Reschenberg; Nicholas Riasanovsky,under,14,43,37,26,25,17,11,4,0,0,1,0,7,6,1
MATH,185,13813,002,Complex Analysis,John Lott,under,2,5,6,1,5,3,0,2,5,4,2,0,0,0,0
PHYSICS,8A,13912,001,Intro Physics,William Golightly,under,8,11,6,12,13,12,9,10,6,0,2,1,2,1,4
MEC ENG,109,14690,001,Heat Transfer,Costas Grigoropoulos; Joshua Wilbur,under,2,0,4,6,4,1,3,0,0,1,0,0,0,0,0
STAT,134,14031,001,Concepts Of Prob,Fletcher Ibser,under,7,10,10,9,6,4,4,5,4,0,1,0,4,0,4
GEOG,N50AC,13636,001,California,John Elrick; Robert Rhew,under,0,8,0,0,1,0,0,0,0,0,0,0,0,2,0
MATH,N53,15589,003,Multivar Calculus,Larsen Linov; Richard Borcherds,under,3,6,2,6,2,3,1,4,2,0,0,0,2,1,0
PB HLTH,150B,10002,001,Intro Env Hlth Sci,Charlotte Smith; Samantha Vega,under,0,45,9,3,2,0,0,0,0,0,0,0,0,1,0
"ENE,RES",101,14544,001,Ecology And Society,Amber Kerr,under,0,7,2,4,5,1,1,0,0,0,0,1,1,1,0
ESPM,117,14569,001,Urban Gard Ecosys,Paul Roge; Paul Roge,under,5,14,9,0,2,0,0,0,0,0,0,0,0,2,0
EDUC,W153,16033,001,Research In Educ,Kris Gutierrez; Sandra Jacobo,under,7,4,0,0,1,0,0,0,0,0,0,0,3,1,0
COG SCI,N1,15905,002,Intro To Cog Sci,Benjamin Pageler,under,0,2,4,4,3,5,2,4,1,2,1,2,1,1,1
MATH,115,13805,001,Intro Number Theory,Richard Borcherds; Yanshuai Qin,under,4,3,3,2,4,2,1,1,2,0,0,0,0,2,0
THEATER,5,14041,001,Public Speaking,Elizabeth Wymore; Leyla Modirzadeh,under,0,23,0,0,0,0,0,0,0,0,0,0,0,2,0
ART,21,15715,001,Digital Photo: Fdns,Brian Bartz; Greg Niemeyer,under,0,12,4,0,0,1,0,0,0,0,0,0,0,0,0
HISTORY,160,14240,001,Mod Internatl Econ,Andrej Milivojevic,under,1,9,7,15,5,2,1,0,0,1,0,0,0,4,0
LEGALST,182,14062,001,"Law, Politics & Soc",George Lambeth; Malcolm Feeley,under,0,4,2,7,2,1,0,0,0,0,0,0,1,9,0
COLWRIT,6M,14444,001,Esl Univ Admission,David Wiese; Margi Wald; Shelley Dykstra,under,6,6,4,1,0,0,0,1,0,0,0,0,0,0,0
MUSIC,20A,14295,003,Basic Musicianship,Merav Singer,under,0,12,3,1,1,0,0,0,0,0,0,0,0,1,0
ECON,C171,15998,001,Economic Develop,Carly Trachtman; Jeffrey Perloff,under,3,1,2,4,0,1,0,0,1,0,1,0,0,0,0
COLWRIT,6F,13501,003,Esl Listen Speak,David Wiese; Margi Wald; Ruth Acker,under,5,0,6,0,4,0,0,0,0,0,0,0,1,1,0
FRENCH,R1B,13621,002,Eng Com With Fr Lit,Nicholas Paige; Susan Maslan; Trevor Sanders,under,0,13,0,1,1,0,0,0,0,0,0,0,1,0,0
ENVECON,100,15377,001,Microecon Theory,Jeffrey Perloff; Pierre Biscaye,under,1,10,1,3,2,1,1,0,1,0,0,0,0,0,0
MUSIC,45,13853,002,Beginning Piano 1,Jacqueline Chew,under,0,8,3,0,0,0,0,0,0,0,0,0,0,3,0
ISF,100B,15250,001,Theory Self Identit,Rakesh Bhandari,under,0,9,3,1,2,0,0,0,0,0,0,0,1,0,0
LINGUIS,100,13718,001,Intro Ling Sci,Line Mikkelsen; Yevgeniy Melguy,under,0,3,1,4,2,3,1,2,1,0,1,0,0,2,0
SEASIAN,152,15971,001,Filipino Mythology,Cynthia Agnes Aban; Karen Llagas,under,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0
CHICANO,172,13463,001,Chicano & Educ Syst,Dewey St Germaine; Juan Berumen,under,0,3,10,2,0,0,0,0,0,0,0,0,0,0,0
ENGLISH,135AC,14251,001,Lit Amer Cultures,Poulomi Saha,under,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0
ARCH,124A,13316,001,3-D Computer Tech,Kyle Steinfeld,under,4,2,2,2,1,0,0,1,0,0,0,0,5,0,0
CHINESE,1A,15409,001,Elementary Chinese,Damien Donnelly,under,0,6,3,1,1,0,0,0,0,0,0,0,0,1,0
EPS,N82,13601,003,Intro To Oceans,Jennifer Murphy,under,1,5,2,0,2,1,0,0,0,0,0,0,1,4,0
GPP,115,14458,001,Global Poverty,Fatmir Haskaj,under,0,7,11,7,0,0,1,0,0,0,0,0,1,6,0
DIGHUM,150A,14450,002,Archival Dh,Elizabeth Minor,under,4,13,3,1,0,0,0,0,0,0,0,0,0,0,0
MATH,N53,15587,001,Multivar Calculus,Maksym Zubkov; Richard Borcherds,under,4,5,3,3,5,2,1,1,1,1,0,0,1,0,0
ANTHRO,1,13374,001,Intro To Bio Anthro,Kirsten Vacca,under,1,12,2,7,4,0,2,0,0,1,0,0,1,2,0
UGBA,196,11941,003D,Spec Topics Bus Adm,Ryan Sloan,under,0,23,8,0,0,0,0,0,0,0,0,0,0,0,0
ETH STD,21AC,13603,001,Comp Surv Ethnic Gr,Alex Saragoza,under,1,8,5,7,7,3,3,0,0,0,0,0,2,1,0
LEGALST,170,14336,001,Criminal Justice,Elizabeth Tejada; Tobias Smith,under,0,3,3,12,3,3,0,1,0,1,0,0,1,0,0
POL SCI,122A,15916,001,Euro Integration,Christopher Ansell; Matthew Stenberg,under,1,11,10,5,4,0,1,2,0,2,0,0,1,2,2
SOCIOL,150,14005,001,Social Psych,John Kaiser,under,4,7,9,4,4,8,2,4,4,1,0,0,2,0,0
EPS,80,15552,001,Environ Earth Sci,Stephen Andrews,under,0,8,0,0,1,0,0,0,0,0,0,0,0,3,0
ARCH,11B,13310,001,Intro To Design,Mia Zinni,under,0,3,5,1,0,0,1,0,0,0,0,0,0,0,0
GEOG,182,13640,001,Field Study Cities,Peter Ekman,under,0,13,4,1,2,0,1,0,3,0,0,0,1,2,0
GLOBAL,154M,15353,003,Topics Middle East,Mahmood Monshipouri,under,0,9,3,1,0,0,0,0,0,0,0,0,0,0,0
LINGUIS,5,15397,001,Lang & Linguistics,Keith Johnson; Noah Hermalin,under,2,3,3,3,4,3,0,0,0,0,0,0,0,2,0
THEATER,117AC,14375,001,California Stories,Shannon Steen,under,0,0,6,2,4,2,0,1,0,1,1,0,1,3,2
ART,8,13406,003,Intro Vis Thinking,Heesoo Kwon,under,9,4,3,0,0,1,0,0,0,0,0,0,0,0,0
PSYCH,3,13966,001,How The Brain Works,Robin Ball,under,2,23,8,9,16,5,4,2,3,0,0,0,4,19,2
UGBA,133,13219,001A,Investments,Samuel Olesky,under,0,9,10,10,9,5,5,1,0,0,0,0,0,6,0
UGBA,101A,13166,001A,Microeconomic Analy,Thomas Mccullough,under,1,8,7,5,7,3,1,1,0,0,0,0,1,0,0
POL SCI,N164A,14462,001,Psych Of Politics,Christopher Ansell; Sean Freeder,under,1,9,16,5,13,2,2,2,0,0,1,5,0,0,2
MATH,185,15778,003,Complex Analysis,Olga Holtz,under,3,3,1,1,2,2,1,2,2,0,1,0,1,0,0
COLWRIT,6G,14279,003,Esl Digital Writing,David Wiese; Elizabeth Wadell; Margi Wald,under,0,13,2,0,0,1,0,1,0,0,0,0,0,0,0
ART,12,15345,001,Drawing: Fdns,Indira Morre,under,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0
ANTHRO,166,13386,001,"Lang,Culture,Socity",Brian Karl,under,2,15,13,4,2,0,0,0,1,0,0,0,2,3,0
MCELLBI,102,13828,001,Surv Biochem & Mobi,Maria Park; Mark Barnby; Natalia Caporale,under,5,32,23,19,28,17,13,28,13,0,8,0,5,2,6
COLWRIT,10A,14311,001,Public Speaking,Carmen Acevedo Butcher,under,1,7,5,2,2,0,0,0,0,0,0,0,0,0,0
COM LIT,R1B,14203,002,Engl Comp World Lit,Keith Budner; Sophie Volpp,under,0,3,2,1,2,1,0,0,0,0,0,0,1,0,0
COLWRIT,W143,14313,001,Fdns Eng Lang Ed,Michelle Baptiste,under,4,3,1,2,0,0,0,1,1,0,0,1,3,2,1
"ENE,RES",170,15319,001,Env Classics,Thomas Powell,under,0,7,3,4,2,0,0,0,0,0,0,0,0,1,0
UGBA,120AB,13256,001A,Int Fin Accnting 2,Francis Stanton,under,3,3,10,0,7,3,0,0,0,0,0,0,0,0,0
COLWRIT,6A,13496,005,Esl Acad Speaking,David Wiese; Margi Wald; Teri Crisp,under,1,16,1,0,0,0,0,0,1,0,0,0,0,0,0
SPANISH,2,14012,001,Elem Spanish,Jose Patino Romero; Miriam Hernandez-Rodriguez,under,0,4,2,0,2,1,1,0,0,0,0,0,0,3,1
RHETOR,10,14244,001,Reason And Argument,Norman Carrico,under,0,7,3,1,2,0,0,0,0,0,0,0,0,0,0
DES INV,21,14735,1,Vis Comm & Sketch,Yoonnyong Bahk,under,1,4,6,5,0,1,0,0,0,0,0,0,0,0,1
CHEM,3BL,13288,001,Organic Chem Lab,Kevin Sibucao,under,48,59,21,15,11,0,5,1,0,0,0,0,0,0,0
ENV DES,1,13328,001,Intro To Env Des,W Martin,under,0,6,27,5,0,0,0,1,0,0,0,0,1,1,1
MATH,104,14197,004,Intro To Analysis,Maxim Wimberley; Richard Borcherds,under,2,3,7,5,5,2,1,4,0,1,0,1,1,0,1
ESPM,105D,15991,002,For Mgmt & Assess,Manik Varma; Scott Stephens,under,0,17,7,3,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,5C,13484,002,Engl Thru Film,David Wiese; Kelle Mason; Margi Wald,under,6,4,5,1,0,0,0,0,1,1,0,0,0,0,0
POLECON,N100,14162,001,Theory Of Pol Econ,Richard Ashcroft,under,0,5,4,5,7,2,1,0,0,0,0,0,0,0,0
DES INV,22,14718,1,Prototype & Fab,Christopher Myers; Manik Varma,under,5,5,0,1,1,0,1,1,0,0,0,0,0,3,0
MCELLBI,63L,15723,002,Intro Neuroanat Lab,Fei Lin; Madeleine Kane; Robin Ball,under,2,4,2,4,1,3,0,0,0,0,0,0,0,0,0
INTEGBI,131L,13689,002,Human Anatomy Lab,April Myers; Kamla Ahluwalia; Robert Dudley,under,0,0,1,1,2,3,0,4,1,1,0,1,2,0,4
AFRICAM,139L,14429,001,Spec Top Race Law,Frederick Vincent,under,1,18,3,2,1,0,0,0,0,0,0,0,0,1,0
ART,12,13408,002,Drawing: Fdns,Brody Reiman; Ghazal Rahimi,under,0,10,6,1,2,0,1,0,0,0,0,0,0,1,0
FILM,129,15783,001,Avant-Garde Film,Diana Ruiz; Mark Sandberg,under,0,8,2,4,2,0,0,0,0,0,0,0,0,0,0
COLWRIT,W3D,15801,001,Legal Engl Online,David Wiese; M Catherine Beck; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3
COLWRIT,N132,15663,001,Short Fiction,Michael Larkin,under,0,6,8,4,0,0,0,0,0,0,0,0,0,2,0
COLWRIT,9A,15545,003,Esp Acad Research,Chisako Cole; David Wiese; Margi Wald,under,4,6,3,0,0,0,0,0,0,0,0,0,1,0,0
GREEK,15,13669,001,The Greek Workshop,Christopher Jelen; Dylan Sailor,under,1,7,0,3,2,0,1,0,0,0,0,0,0,2,0
PHYSICS,137A,13955,001,Quantum Mechanics,Austin Hedeman,under,8,10,4,8,9,8,8,3,0,0,3,0,4,0,0
COLWRIT,N131,15651,001,Creative Nonfiction,Catherine Oakes,under,0,3,5,0,0,0,0,1,0,0,0,0,1,2,0
ESPM,5,14608,001,Food Sys Chng Wrld,Ana Galvis-Martinez,under,1,0,5,5,2,0,2,0,1,1,1,2,1,0,1
UGBA,126,13255,001A,Auditing,Tiffany Rasmussen,under,0,11,3,1,3,1,0,0,0,0,0,0,1,0,0
STAT,C100,15798,001,Princ&Tech Data Sci,Deborah Nolan; Deborah Nolan; Manana Hakobyan; Samuel Lau,under,3,43,13,6,26,4,3,7,2,0,2,0,2,1,0
COG SCI,N1,13478,001,Intro To Cog Sci,Linda Isaac,under,2,5,12,13,13,4,3,5,2,2,1,1,2,2,0
ESPM,50AC,14546,001,Intro Cult/Res Mgt,Theodore Grudin,under,2,36,20,4,0,1,0,1,1,0,0,0,0,6,2
UGBA,102A,13174,002A,Intro Fin Account,Tiffany Rasmussen,under,0,14,9,11,6,2,0,0,1,0,0,0,1,4,0
GERMAN,2,13659,001,Elementary German 2,Alicia Roy; Nikolaus Euba,under,0,4,4,1,0,1,0,0,1,0,1,0,0,3,0
UGBA,152,13225,001A,Negotiation,Cort Worthington,under,0,7,16,2,8,0,0,0,0,0,0,0,0,1,0
UGBA,160,13227,001A,Consumer Behavior,William Fanning,under,0,9,1,5,7,8,4,4,2,0,0,0,0,4,0
JOURN,111,14916,001,Social Mdia Journ,Richard Hernandez,under,95,1,0,0,0,0,0,0,0,0,0,0,0,2,0
COLWRIT,9I,13531,003,Esp Conflict Res,David Wiese; Margi Wald; Melody Noll,under,0,10,2,3,1,0,0,0,0,0,0,0,0,1,0
"ENE,RES",171,15697,001,California Water,Jennifer Draut,under,0,12,0,3,3,0,0,0,0,0,0,0,0,1,0
SEASIAN,148,15529,001,Philhistory,Maria Barrios-Leblanc,under,34,10,0,0,0,0,0,0,0,0,0,0,0,3,0
KOREAN,1B,15419,001,Elementary Korean,Jiyoon Lee,under,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0
ETH STD,N194,14514,003,Transfer Student Tr,Luisa Giulianetti,under,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0
UGBA,103,13189,003A,Intro To Finance,John Gonzales,under,0,3,4,15,4,5,4,4,1,0,1,1,1,4,0
SOC WEL,112,14990,001,Soc Welfare Policy,Mayra Cazares; Ruth White,under,0,15,10,2,3,0,0,1,0,0,0,0,0,0,0
SOC WEL,148,14996,001,Sub Abuse Trmt,Wendy Wiegmann,under,5,7,4,3,5,0,0,0,0,0,0,0,0,4,1
JOURN,100,14921,002,News Reporting,Yumi Wilson,under,6,22,2,1,0,1,0,0,1,0,0,0,0,0,0
COLWRIT,6C,15454,002,Esl Business Vocab,David Wiese; Margi Wald; Nicole Brun-Mercer,under,11,4,0,1,0,0,1,0,0,0,0,0,1,0,0
PB HLTH,C160,14974,001,Env Health & Dev,Simona Balan; Simona Balan,under,0,2,1,0,2,0,1,2,0,0,0,0,2,1,0
COLWRIT,9O,15580,002,Esp Legal Writing,David Wiese; Margi Wald; Robert Downey,under,0,9,2,2,0,0,0,0,0,0,0,0,0,1,0
COG SCI,180,15907,001,Mind Brain & Identi,Benjamin Pageler,under,1,3,4,1,3,2,2,3,1,0,0,0,1,0,3
POL SCI,W3,15767,001,Intro Emp Quan Met,Anustubh Agnihotri; Bhumi Purohit; Jason Wittenberg,under,12,23,19,23,23,13,4,5,4,2,3,3,4,0,1
ENGLISH,N166,15430,001,Special Topics,Charles Altieri,under,2,4,7,2,2,1,1,0,0,0,0,0,0,1,0
PSYCH,167AC,15862,001,Stigma,Rodolfo Mendoza-Denton,under,2,13,5,3,3,1,1,1,0,0,0,0,0,0,0
MUSIC,46,14361,002,Guitar Performance,Michael Goldberg; Michael Goldberg,under,2,17,0,0,1,0,0,0,0,0,0,0,0,5,0
ENGLISH,176,14255,001,Lit & Pop Cultu,Donna Jones,under,0,5,9,5,3,2,0,0,0,0,0,0,0,0,0
COLWRIT,6A,13495,004,Esl Acad Speaking,David Wiese; Margi Wald; Scot Crisp,under,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0
MATH,110,13800,002,Linear Algebra,Diego Bejarano Rayo; Richard Borcherds,under,2,5,4,3,3,2,2,1,2,0,0,0,1,1,3
COLWRIT,9E,13528,004,Esp Business Engl,David Wiese; Margi Wald; Renee Snyder,under,2,9,5,1,0,0,0,0,0,0,0,0,0,0,0
ENV DES,8,13335,001,Disc Design,Gabriel Kaprielian,under,3,11,0,0,0,0,0,0,0,0,0,0,1,0,0
PHILOS,117AC,15638,001,Phil Race Ethnicity,Timothy Crockett,under,0,5,11,2,0,0,0,0,0,0,0,0,0,2,0
UGBA,131,13215,001D,Corp Fin Analysis,Avinash Verma,under,8,8,9,15,7,0,0,0,0,0,0,0,0,3,0
JAPAN,1,13705,001,Elem Japan Intens,Yuko Okubo,under,0,1,1,2,1,0,0,1,0,1,0,0,0,2,2
CHEM,1AL,13272,001,General Chem Lab,Debjani Roy,under,0,20,0,0,24,0,0,9,0,0,5,0,2,1,0
ECON,100A,13564,001,Micro Analysis,Scott Carson,under,0,57,14,7,4,11,3,5,3,0,2,0,6,1,0
AFRICAM,125AC,14427,001,Hist Mod Civ Rt Mov,Rashad Timmons; Ula Taylor,under,7,11,17,14,6,12,4,2,6,4,2,0,7,54,17
ECON,151,15756,001,Labor Economics,Scott Carson,under,0,24,5,0,2,0,2,1,0,1,0,0,0,2,0
EPS,20,13597,001,Earthquakes,Michelle Selvans,under,0,6,0,0,6,0,0,1,0,0,0,0,0,2,0
THEATER,118AC,14045,001,"Perf, Tv, Soc Media",Abigail De Kosnik; Aparna Nambiar; Jeniffer Tamayo; Lashon Daley; Malika Imhotep; Nour El Rayes; Vincente Perez,under,119,43,11,11,2,6,7,2,0,3,1,1,4,40,9
COMPSCI,162,15598,001,Op Sys And Sys Prog,Daniel Garcia; John Kolb,under,0,13,15,9,6,6,3,2,3,0,2,0,1,2,0
UGIS,W157,14047,001,Experiential Learn,Joel Clark,under,4,103,24,5,2,0,0,0,0,0,0,0,2,37,16
THEATER,10,14414,003,Fund. Of Acting I,Sean San Jose,under,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
IAS,196,13077,008,Special Research,Breanne Tcheng; Joan Kask; PuiFung Wong,under,0,15,11,1,0,0,0,0,0,0,0,0,0,4,0
COLWRIT,5E,13489,002,Engl Thru Pop Music,David Wiese; Margi Wald; Matthew Barclay,under,3,8,3,0,0,3,2,0,0,1,0,0,0,0,0
MUSIC,44,14299,001,Voice Class,Nikolas Nackley,under,1,23,5,0,0,0,0,0,0,0,0,0,0,3,0
ESPM,C167,14592,001,Env Health & Dev,Simona Balan; Simona Balan,under,1,4,6,2,3,4,2,0,3,0,0,0,1,4,1
DES INV,15,14734,1,Design Methodology,Natasha Mehta; Yoonnyong Bahk,under,0,7,9,1,0,0,0,0,0,0,0,0,0,2,1
ETH STD,144AC,13612,001,Racism And U.S. Law,Trina Thompson Stanley,under,5,16,2,3,2,0,0,1,1,0,0,0,0,1,0
PHILOS,W12A,14340,001,Intro To Logic Wbl,Wesley Holliday,under,15,18,2,3,3,6,3,1,1,1,0,1,5,52,27
THEATER,10,14413,002,Fund. Of Acting I,Sean San Jose,under,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0
MCELLBI,N184,15338,001,Igi Crispr Lecture,Connor Tsuchida; Dirk Hockemeyer; Fei Lin; Nanticha Lutt; Ross Wilson,under,0,0,0,0,0,0,0,0,0,0,0,0,0,84,4
LINGUIS,R1B,13716,001,Endangered Language,Eric Wilbanks; Line Mikkelsen,under,6,7,4,2,0,0,0,0,0,0,0,0,0,0,0
MATH,113,13803,001,Abstract Algebra,Alexander Sherman; Richard Borcherds,under,4,7,2,3,6,1,3,6,2,0,3,0,0,2,0
