Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
PHYS ED,4,18731,003,Pe Activities,Elmar Stefke,under,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1
RHETOR,145,46105,001,Sci/Narrative/Image,Nasser Zakariya,under,0,8,5,4,3,0,0,1,0,0,0,0,1,1,0
COMPSCI,198,67150,067,Directed Group Stdy,Gerald Friedland,under,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1
PHYS ED,11,18772,021,Pe Activities,Susanna Li-Jue,under,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
NE STUD,C26,17889,001,Intro Central Asia,Sanjyot Mehendale,under,1,22,2,3,0,0,0,0,0,0,0,0,0,6,2
INTEGBI,C144,15967,001,Animal Behavior,Damian Elias; Eileen Lacey; George Bentley,under,3,15,10,11,13,11,12,5,3,1,1,0,0,3,1
PHYS ED,11,18794,005,Pe Activities,Susanna Li-Jue,under,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
PLANTBI,113,24313,002,California Mushroom,Grady Pierroz; Iman Sylvain; Thomas Bruns,under,3,5,2,1,4,0,0,1,0,0,0,0,0,2,1
CHINESE,1A,13318,003,Elementary Chinese,Chen-hui Tsai,under,0,12,2,1,0,0,0,0,1,1,0,0,0,3,0
HISTART,198,15058,001,Directed Group Stdy,Margaretta Lovell,under,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2
LINGUIS,1A,16600,002,American Sign Lang,Sherry Hicks,under,8,8,5,0,0,0,0,0,0,0,0,0,1,1,0
GEOG,140B,14598,001,Physiography,Kurt Cuffey,under,1,15,4,2,3,0,0,1,0,0,0,0,0,1,0
PHYS ED,1,19349,008,Pe Activities,Susanna Li-Jue,under,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0
"ENE,RES",98,23263,002,Directed Group Stdy,Duncan Callaway,under,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
FILM,20,14784,001,Film/Media Culture,Mary Ann Doane,under,1,12,11,12,7,0,5,0,1,0,0,1,1,7,4
CIV ENG,105,46689,001,Env Fluid Mec Hydro,Mark Stacey,under,4,15,5,0,0,0,0,0,0,0,0,0,0,0,0
CHINESE,1A,13321,006,Elementary Chinese,Chen-hui Tsai,under,0,6,2,1,1,0,1,1,0,0,0,0,0,4,2
RHETOR,24,46031,001,Freshman Seminars,Daniel Melia,under,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0
ART,13,12825,001,Lang Of Painting,John Mcnamara,under,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0
SCANDIN,101A,22498,001,Intro Old Norse,Jonas Wellendorf,under,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0
CHINESE,100XA,13363,002,Adv Chinese Mandar,Lihua Zhang,under,0,7,5,3,0,0,0,0,0,0,0,0,0,2,0
FILM,160,44730,001,National Cinema,Natalia Brizuela,under,10,4,6,7,1,3,0,1,1,0,0,0,1,0,0
CIV ENG,175,24900,001,Geot Geoenv Engrg,Jonathan Bray,under,2,8,15,9,10,8,6,1,1,0,0,0,0,1,0
BIO ENG,103,41649,001,Engineering Molecul,Terry Johnson,under,9,20,20,4,7,4,1,1,1,0,0,0,0,0,0
EDUC,190AC,41383,003,Critical Studies,Erin Murphy-Graham; Gabrielle Falzone,under,5,12,7,1,3,1,0,0,0,0,0,0,0,0,0
CHICANO,130,13276,001,Mex Chic Art Hist,Jesus Barraza,under,21,13,1,0,0,0,0,0,0,0,0,0,0,2,0
FRENCH,1,14751,005,Elementary French,Lukas Ovrom; Seda Chavdarian,under,0,7,4,2,0,0,0,0,0,0,0,0,0,2,0
ENGLISH,125D,14075,001,20th Century Novel,Donna Jones,under,0,9,6,8,3,4,4,0,0,0,0,0,0,3,0
POL SCI,124M,19839,001,Sci Stdy Of Intl Co,Benjamin Bartlett; Michaela Mattes,under,0,5,9,4,11,8,9,4,0,1,0,0,1,2,0
JAPAN,10A,16331,003,Interm Japanese,Chika Shibahara; Maki Takata,under,0,6,0,2,0,0,0,0,0,0,0,0,1,5,1
XPSYCH,1,41107,002,General Psychology,Bruce Mangan,under,3,20,13,5,19,4,3,4,4,0,1,0,0,10,9
BIO ENG,131,24681,001,Intro To Comp Mcb,Ian Holmes,under,1,1,8,3,3,4,0,2,0,1,0,1,1,2,1
PSYCH,H194A,19509,001,Honors Seminar,Casey Brown; Serena Chen,under,5,17,1,0,1,0,0,0,0,0,0,0,0,0,0
ITALIAN,1,16187,003,Elementary Italian,Giuliana Perco; Kristen Keach,under,0,5,2,3,0,2,0,0,0,0,0,0,0,3,0
PHYS ED,1,19220,034,Pe Activities,Russell Ahn,under,0,1,1,1,0,0,0,0,0,0,0,0,0,6,1
ESPM,102BL,23612,001,Sampling Lab,Clay Noss; Gregory Biging,under,4,7,1,0,2,2,0,1,0,0,0,0,1,0,0
ENGLISH,133A,21760,001,Af Am Before 1917,Bryan Wagner,under,0,13,6,0,0,1,0,0,0,0,0,0,0,0,0
HISTORY,103F,46936,002,Proseminar:  Asia,Andrew Barshay,under,0,3,4,0,1,2,0,0,0,0,0,0,0,1,0
CHEM,1AL,10841,001,General Chem Lab,Anjum Fitch; Conner Harper; Michelle Douskey,under,63,196,40,31,38,5,7,5,2,0,0,0,1,0,2
CHINESE,10A,13336,001,Inter Chinese,Weisi Cai,under,0,2,4,5,2,0,0,0,0,0,0,0,0,7,0
COM LIT,R1B,13639,010,Engl Comp World Lit,Jordan Greenwald; Mary Mussman; Victoria Kahn,under,0,4,8,9,7,4,1,0,0,0,0,0,0,0,0
ENGLISH,45A,14063,001,Lit In English,Steven Justice,under,0,7,16,13,14,9,0,1,0,0,0,0,1,3,0
ENGLISH,198,14177,005,Directed Group Stdy,Steven Justice,under,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
LEGALST,190,42033,004,Topics In Law/Soc,Meir Dan-Cohen,under,0,7,3,1,0,0,0,0,0,0,0,0,0,1,0
L & S,125,44403,001,Time,Mark Richards; Mudassir Moosa; Mudassir Moosa; Nicholas Knezek; Raphael Bousso,under,4,9,6,4,0,3,0,0,0,0,0,0,0,39,5
FILIPN,W100A,22852,001,Inter Filipn Online,Maria Barrios-Leblanc,under,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
PLANTBI,150,24214,001,Plant Cell Biology,Peter Quail; Sheng Luan,under,1,3,8,4,8,0,2,6,0,0,0,0,2,0,0
MATH,98,23083,029,Directed Group Stdy,Michael Wong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2
XINTEGB,31,43085,002,Ecol/Evol Anml Behv,Kathleen La Barbera,under,0,10,13,10,0,1,0,0,1,0,0,0,0,2,0
ART,102,12823,002,Approaches To Ptng,Indira Morre,under,2,9,3,0,1,0,0,0,0,0,0,0,0,0,0
GLOBAL,150Q,46492,002,Topics: Asia,Crystal Cohen,under,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0
ARMENI,1A,12826,001,Intro Armenian,Myrna Douzjian,under,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0
ASAMST,131,22648,001,Asian Diaspora,Khatharya Um,under,0,2,3,3,6,3,0,0,0,0,0,0,1,8,0
GWS,131,46720,001,Gender & Scienc,Charis Thompson,under,3,13,15,6,2,3,1,1,0,0,0,0,2,4,0
COM LIT,R1B,13592,013,Engl Comp World Lit,Jenny Tan; Victoria Kahn,under,0,2,3,4,4,3,1,0,0,0,0,0,1,0,0
ESPM,175L,23589,002,Sen Res Lab Env Sci,Patina Mendez,under,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0
SLAVIC,R5B,19938,001,Reading And Comp,Jennifer Flaherty; Lyubov Golburt,under,0,4,7,5,1,0,0,0,0,0,0,0,0,0,0
LINGUIS,150,66929,001,Sociolinguistics,Brian Smith,under,4,13,6,2,4,6,2,1,0,0,1,0,0,0,0
MATH,1B,17106,001,Calculus,Anningzhe Gao; Bo Li; Jianwei Xiao; Meredith Shea; Mohamed Chedhli Bourguiba; Nicolai Reshetikhin; Xinyu Zhao; Zixi Hu,under,48,64,29,60,39,31,18,7,9,0,0,0,11,10,7
XENGLIS,R1A,41087,010,Reading And Comp,John Rapko,under,0,4,5,1,2,3,2,0,0,0,0,0,0,0,0
CIV ENG,100,24879,001,Elem Fluid Mechanic,Evan Variano,under,3,17,39,22,4,5,0,0,0,0,0,0,1,2,0
GERMAN,1,15205,001,Elementary German 1,Adam Nunes; Nikolaus Euba; Nikolaus Euba,under,0,4,2,2,0,0,0,1,0,0,0,0,0,4,1
FRENCH,142AC,45125,001,Cult Of Fr America,Karl Britto,under,0,8,6,11,3,3,0,0,0,0,0,0,0,8,1
ENVECON,C1,23358,001,Intro To Env Econ,Peter Berck,under,2,4,10,12,7,9,15,10,0,0,2,0,2,2,0
MEDIAST,165,18285,001,Internet & Culture,Josh Jackson,under,0,3,12,7,4,1,0,0,0,0,0,0,0,0,1
MCELLBI,166,17879,001,Biophysical Neurobi,Alan Miller; Tamira Elul,under,2,4,6,5,0,0,3,2,0,0,1,0,1,1,0
EL ENG,16B,38998,001,Design Info Dev Ii,Arda Sahiner; Edward Wang; Jiexi Yang; Michel Maharbiz; Shimon Lustig,under,5,25,66,94,33,23,7,3,1,1,1,0,1,6,0
CLASSIC,130,13437,001,Topics,J. Pena,under,0,2,8,3,4,0,0,0,0,0,0,0,0,1,2
PHYS ED,4,18730,002,Pe Activities,Elmar Stefke,under,0,1,1,0,0,1,0,0,0,0,0,0,0,16,0
MATH,198,17093,002,Directed Group Stdy,David Eisenbud,under,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
PHYS ED,1,19255,040,Pe Activities,Russell Ahn,under,0,4,0,0,3,0,0,0,0,0,0,0,0,13,0
BIOLOGY,1AL,13182,001,General Biology Lab,Erol Kepkep; Gian Garriga; Michael Meighan,under,1,87,70,48,65,43,33,23,31,0,9,0,5,9,1
PHYS ED,1,19192,044,Pe Activities,Lon Rork,under,0,3,0,0,0,0,0,0,0,0,0,0,0,23,0
UGBA,196,10608,001,Spec Topics Bus Adm,Fred Selinger,under,2,43,36,15,9,9,1,1,0,0,0,0,0,124,2
LD ARCH,12,12177,001,Env Sci Sustainable,Daniella Hirschfeld; Louise Mozingo,under,13,13,23,15,8,6,3,2,0,0,0,0,1,16,1
SPANISH,4,20964,004,Intermed Spanish,Donna Southard; Miriam Hernandez-rodriguez,under,1,1,4,4,1,4,0,1,1,0,0,0,0,1,0
FRENCH,2,14743,006,Elementary French,Daniel Hoffmann; Seda Chavdarian,under,2,5,5,0,2,1,1,0,0,0,0,0,0,4,0
ARCH,100C,12249,006,Arch Design Iii,Neyran Turan,under,0,9,0,3,0,1,1,0,0,0,0,0,0,0,0
MATH,140,31306,001,Metric Dif Geometry,Richard Bamler,under,5,3,6,2,3,2,2,1,2,0,0,1,1,1,0
PHYS ED,1,19250,022,Pe Activities,Susanna Li-Jue,under,0,5,2,0,0,0,0,0,0,0,0,0,0,16,2
STAT,198,22973,006,Directed Group Stdy,Alexander D'amour,under,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1
EL ENG,140,39012,001,Lin Integ Circ,Rikky Muller,under,1,2,4,1,2,0,0,0,0,0,0,0,0,0,0
PHYS ED,1,19350,009,Pe Activities,Sue Johannessen,under,0,6,0,0,0,0,0,0,0,0,0,0,0,16,0
UGBA,120AA,10700,001,Int Fin Acct 1,Tiffany Rasmussen,under,0,16,11,5,2,1,3,2,1,0,0,0,0,3,1
ART,173,12725,001,Electro-Crafting,Christopher Kubick; -,under,0,12,1,0,1,0,0,0,0,0,0,0,0,1,0
MUSIC,26AC,46319,001,American Culture,Andrew Snyder; Christina Azahar; Elizabeth De Martelly; Jacob Wolbert; Jonathan Meci; Nour El Rayes; Rebecca Lomnicky; Tamara Roberts,under,30,152,67,38,13,10,4,3,1,0,0,0,0,68,2
MUSIC,20A,18252,006,Basic Musicianship,Andrew Ly; Matthew Hough,under,0,4,2,3,1,3,0,0,1,0,0,0,0,5,0
COM LIT,R1B,13640,011,Engl Comp World Lit,Alexandra Brostoff; Marlena Gittleman; Victoria Kahn,under,0,0,7,5,7,4,0,0,0,0,0,0,0,0,0
EL ENG,C145B,39053,001,Med Img Sig & S,Steven Conolly,under,2,2,2,0,1,2,0,0,0,0,0,0,0,1,0
PSYCH,1,19508,001,General Psychology,Arman Catterson,under,191,118,64,36,21,13,5,9,4,2,1,1,3,19,8
NATAMST,158,44772,001,"Nat Am, Cinema",Enrique Lima,under,1,20,11,2,1,0,0,0,1,0,0,0,0,3,0
PHYS ED,3,19021,007,Pe Activities,Lon Rork,under,0,6,0,0,2,0,0,0,0,0,0,0,0,19,2
HISTART,186C,46144,001,Later 20th Cent Art,Delphine Sims; Ellen Feiss; Julia Bryan-Wilson,under,0,45,13,10,4,1,1,1,0,0,0,0,1,2,2
CHINESE,100XA,13356,001,Adv Chinese Mandar,Chen-hui Tsai; Lihua Zhang,under,0,6,4,1,0,0,0,0,0,0,0,0,0,3,0
HISTART,36,46143,001,Asia Mod: Art+Arch,Atreyee Gupta; Randip Bakshi,under,0,16,11,4,4,0,0,1,0,0,0,0,0,10,1
PHILOS,108,44386,001,Contemp Ethical Iss,Timothy Crockett,under,0,5,16,18,6,1,0,0,0,0,0,0,0,3,0
GEOG,183,14620,001,Cartograph Represen,Alicia Cowart,under,3,15,4,3,1,0,1,1,0,0,0,0,1,0,0
MATH,98,46982,033,Directed Group Stdy,Michael Wong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3
DEV STD,C10,44597,001,Intro Development,Michael Watts,under,1,5,11,11,8,3,2,1,0,0,0,0,0,11,1
AFRICAM,C134,12268,001,Info Tech And Soc,Michel Laguerre,under,0,16,14,3,0,0,0,0,0,0,0,0,0,1,0
LEGALST,39D,45198,002,Fresh/Soph Seminar,Alan Pomerantz,under,5,8,1,3,0,0,0,0,0,0,0,0,0,5,2
PSYCH,198,20151,003,Directed Group Stdy,Linda Wilbrecht,under,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
CHEM,12A,46482,1,Organic Chemistry,Anjum Fitch; Anne Baranger,under,1,23,29,33,19,17,29,19,2,0,8,0,0,2,2
ECON,136,13802,001,Financial Economics,Raymond Hawkins,under,8,57,51,28,27,14,10,11,1,0,0,0,3,9,1
LEGALST,190,41264,003,Topics In Law/Soc,Kathryn Abrams,under,1,4,4,4,4,1,0,0,0,0,0,0,0,0,0
CHINESE,110A,13349,001,Literary Chinese,Ling Hon Lam,under,4,4,6,1,2,1,3,1,0,0,0,0,1,1,1
MCELLBI,32L,16880,001,Int Human Phys Lab,Robin Ball,under,4,78,24,12,9,1,2,2,1,0,1,0,0,1,2
GLOBAL,173,46219,001,Interl Human Rights,Darren Zook,under,0,15,7,4,5,4,0,0,0,0,0,0,0,1,0
FRENCH,4,14703,001,Adv Int French,Margot Szarke; Vesna Rodic,under,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0
MATH,104,22924,006,Intro To Analysis,Tim Laux,under,2,7,4,1,7,4,3,0,5,0,0,0,3,1,1
MALAY/I,100A,16523,001,Intermed Indonesian,Ninik Lunde,under,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0
IND ENG,172,39358,001,Probability Eng,Mariana Olvera-Cravioto,under,11,15,15,13,12,8,3,2,2,0,1,0,0,3,1
XLEGALS,R1B,41118,001,Reading & Comp,Kathryn Heard,under,0,6,4,3,3,0,0,1,0,0,0,0,0,0,0
THEATER,10,21434,003,Fund. Of Acting I,Jessica Hirigoyen,under,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0
COMPSCI,C8,42193,001,Foundation Data Sci,David Wagner; John DeNero,under,47,168,147,160,127,73,33,20,18,3,5,1,7,124,22
GEOG,147,14557,001,Commun Climate Sci,Catherine Halversen; Robert Rhew,under,1,3,4,1,4,1,1,1,2,0,0,0,1,0,0
UGBA,102A,10646,002,Intro Fin Account,John Briginshaw,under,5,22,12,8,7,7,3,0,1,0,0,0,1,0,0
PB HLTH,196,46926,002,Spec Topics Pb Hlth,Kristine Madsen; Lisa Barcellos,under,3,8,3,1,0,0,0,0,0,0,0,0,0,0,0
SOCIOL,198,20524,014,Directed Group Stdy,Mary Kelsey,under,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
PHYS ED,12,22555,029,Pe Activities,Susanna Li-Jue,under,0,0,0,0,0,0,0,0,0,0,0,0,0,258,2
PHYS ED,11,18775,024,Pe Activities,Susanna Li-Jue,under,0,0,0,0,0,0,0,0,0,0,0,0,0,328,29
COMPSCI,198,67140,008,Directed Group Stdy,Paul Hilfinger,under,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2
CHICANO,180,13291,002,Topics In Chic Stud,Pablo Gonzalez,under,6,20,3,0,1,0,0,0,0,0,0,0,0,1,2
XHISTOR,7B,41129,001,The Us Civ War Pres,Samantha Gervase,under,0,17,26,10,3,2,0,0,1,0,0,0,1,2,0
PB HLTH,142,40837,001,Intro Prob Stat,Alan Hubbard; Maureen Lahiff,under,21,104,80,27,14,18,12,5,3,0,0,0,0,7,1
JAPAN,10A,16332,004,Interm Japanese,Maki Takata; Noriko Wallace,under,0,2,5,2,0,2,0,0,1,0,0,0,0,1,2
PHILOS,125,18568,001,Metaphysics,Geoffrey Lee,under,0,1,10,16,8,4,2,1,0,0,0,0,0,3,0
HISTORY,173C,46521,001,Eastern Eur 20th,Jason Morton,under,2,9,8,7,7,1,2,5,1,0,0,0,0,0,1
ENGLISH,190,14093,008,Research Seminar,Margaret Kolb,under,0,2,2,5,0,0,1,0,0,0,0,0,0,0,0
ESPM,90,23455,001,Intro To Crs Major,Ignacio Chapela,under,0,55,0,0,0,0,0,0,0,0,0,0,0,1,0
LEGALST,170,41350,001,Criminal Justice,Kyle Deland; Meredith Spoto; Richard Perry,under,0,11,21,14,21,7,1,5,0,0,1,0,1,7,1
THEATER,144,21655,001,Sources Of Movement,Katharine Faulkner,under,0,13,5,3,1,2,0,0,0,0,1,0,0,0,0
PACS,10,18310,001,Introd To Pacs,Darren Zook,under,1,40,35,18,21,8,2,7,0,0,1,0,0,16,2
GERMAN,101,15306,001,Advanced German,Nikolaus Euba,under,1,11,2,1,0,0,0,0,0,0,0,0,0,2,0
AFRICAM,164,45111,001,Spoken Word:  Oral,Aya De Leon,under,0,8,2,1,1,0,0,1,0,0,0,0,0,0,0
COLWRIT,R1A,21859,020,College Writing 1a,Scott Wallin,under,0,2,3,0,3,3,2,0,1,0,0,0,0,0,0
IND ENG,160,39393,001,Nonlin & Dis Optimz,Javad Lavaeiyanesi,under,4,11,15,10,7,9,2,4,4,0,0,0,0,0,2
GERMAN,160A,45991,001,Century Of Extremes,Isabel Richter,under,1,3,3,2,1,2,0,0,0,0,0,0,0,1,0
CHINESE,1X,13305,001,Elem Chinese Mandar,Li Liu,under,0,4,10,2,1,0,0,0,0,0,0,0,0,3,0
ESPM,118,23703,001,Agroecology,Joshua Arnold; Miguel Altieri,under,29,6,17,3,0,0,0,0,0,0,0,0,0,1,0
GERMAN,198,15341,001,Directed Group Stdy,Jeroen Dewulf,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
KOREAN,1AX,15982,001,Elem Korean Heritag,Kijoo Ko; Kyongmi Park,under,0,7,5,3,0,1,0,1,0,0,0,0,0,1,1
UGBA,101B,10682,001,Macroeconomics,Steven Wood,under,0,8,9,13,14,11,1,6,4,0,0,0,4,0,0
PHYS ED,32,20166,001,Fitness: Phs Ada/Ex,Sue Johannessen,under,0,12,7,4,10,2,4,4,1,1,0,0,1,16,4
ENGLISH,120,44440,001,Lit Later 18th Cent,Joanna Picciotto,under,4,14,4,8,12,1,1,0,0,0,0,0,0,0,0
PHYS ED,11,18770,019,Pe Activities,Susanna Li-Jue,under,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1
COMPSCI,9E,38752,001,Productive Unix Use,Carol Marshall; Paul Hilfinger,under,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6
COMPSCI,61B,38772,001,Data Structures,Paul Hilfinger,under,71,194,81,44,18,14,21,10,8,5,4,3,17,30,44
EPS,131,46206,001,Geochemistry,David Shuster,under,1,3,5,6,2,0,0,0,0,0,0,0,0,2,0
MUSIC,170,22575,001,"History, Culture & Analysis",Alice Miller Cotter,under,4,6,3,0,1,0,0,0,0,0,0,0,0,0,0
LINGUIS,40,44318,001,Lang Of Advertising,Eve Sweetser,under,0,4,4,3,5,0,1,4,0,0,0,0,0,9,0
ENVECON,C176,24415,001,Climate Change Economics,David Anthoff,under,0,16,22,4,3,0,0,0,0,0,0,0,0,0,0
SPANISH,R1A,21334,001,Span Speak World,Megan Briggs Magnant; Michael Iarocci,under,0,2,6,4,6,0,0,0,0,0,0,0,0,0,0
PHYS ED,3,19024,010,Pe Activities,Lon Rork,under,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0
PLANTBI,180,45180,001,Envir Plant Biology,Norman Terry,under,6,11,8,8,3,2,1,2,0,0,0,0,0,4,0
PSYCH,169,46256,001,Love & Close Rel,Melissa Bayne,under,0,15,25,12,8,4,3,0,0,0,1,0,1,2,1
AFRICAM,111,12281,001,Race Class Gen U S,Stephen Small; -,under,5,11,16,11,2,3,0,0,0,0,0,0,1,10,0
PHILOS,198BC,18556,004,Directed Group Stud,Lara Buchak; Richard Lawrence,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
GWS,130AC,15201,001,Gen Race Nat & Hlth,Barbara Barnes,under,0,48,24,9,9,2,0,0,2,0,0,0,2,23,0
MCELLBI,98,16815,001,Directed Group Stdy,Dhruv Puri; P Beatty,under,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1
POLECON,101,19844,001,Contemp Theo Pol Ec,Khalid Kadir,under,3,16,22,29,37,16,10,6,2,2,1,1,3,3,1
MUSIC,109,18248,001,Music Cognition,Christina Azahar; Jeanne Bamberger,under,2,7,4,1,2,1,0,0,0,0,0,0,0,0,0
EDUC,131AC,40071,001,Sci And Math Equity,Daniel Golub,under,0,13,15,7,1,0,0,0,1,0,0,0,0,0,0
ENGLISH,45C,14037,001,Lit In English,Joshua Gang,under,0,8,21,10,15,4,3,1,0,0,0,0,1,12,3
XENGLIS,R1B,41031,005,Reading And Comp,Catherine Hollis,under,0,7,10,1,0,0,0,0,0,0,0,0,0,0,0
HIN-URD,2A,15188,001,Intrd Urdu,Gregory Bruce,under,1,8,2,4,0,0,0,1,1,0,0,0,0,1,0
HISTORY,125A,44804,001,Afric-Am 1550-1861,Dylan Penningroth,under,0,6,11,6,4,3,1,3,1,0,0,0,1,5,0
DES INV,21,42555,001,Vis Comm & Sketch,Purin Phanichphant,under,3,9,10,2,4,0,0,0,0,0,0,0,1,3,1
ETH STD,130,14804,001,Multicultural Amer,Gregory Choy,under,1,30,2,1,1,0,0,0,0,0,0,0,0,1,0
ART,12,12821,001,Lang Of Draw,Masako Miki,under,0,16,0,0,3,0,0,0,0,0,0,0,0,2,0
GERMAN,R5A,15236,002,Reading And Comp,Kumars Salehi; Winfried Kudszus,under,1,10,7,2,0,0,0,0,0,0,0,0,0,0,0
SOCIOL,102,44979,001,Soc Theory Ii,Christopher Muller,under,12,43,23,18,12,3,3,3,0,0,0,0,1,0,0
COLWRIT,10A,13556,002,Public Speaking,Carolyn Hill,under,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0
PHYSICS,198BC,18743,002,Directed Group Stud,Arjun Gambhir; Bernard Sadoulet,under,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3
ARCH,100C,11882,002,Arch Design Iii,Jean Bourdier,under,4,5,0,3,3,0,0,0,0,0,0,0,0,0,0
INTEGBI,153,15902,001,Ecol,Wayne Sousa,under,16,13,15,12,3,6,4,5,0,0,1,0,0,5,1
HISTART,R1B,15057,007,Visual Experience,Ivy Mills; Matthew Culler,under,0,3,6,3,1,1,0,0,0,0,0,0,0,0,0
ANTHRO,189,45203,004,Spec Top:Soc/Cult,Xin Liu,under,2,5,6,4,2,0,0,0,0,0,0,0,0,2,0
SOC WEL,150AC,46389,001,"Race, Ethnic Rel Us",Kurt Organista,under,0,19,14,4,4,0,1,0,0,0,0,0,0,2,0
CHEM,120B,10910,001,Physical Chemistry,Addison Schile; David Limmer; Diptarka Hait; Nathan Odendahl,under,3,40,12,26,43,16,0,15,0,0,0,0,0,1,0
FRENCH,R1B,14698,001,Eng Com With Fr Lit,Sokrat Postoli; Susan Maslan,under,0,9,3,0,2,1,0,0,0,0,0,0,2,0,0
NATAMST,R1A,17998,001,"Reading,Composition",Sarah Whitt; Thomas Biolsi,under,1,8,5,2,1,0,0,0,0,0,0,0,0,0,0
CHM ENG,150B,11621,001,Trans & Separa,Alexis Bell; Anamika Chowdhury; Eric Mcshane; James Lincoff,under,2,12,17,16,30,16,14,12,9,2,3,0,4,0,0
MATH,198BC,17024,002,Directed Group Stud,Antonio Montalban; Nicolas Brody,under,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2
"ENE,RES",C100,23288,001,"Energy, Society",Daniel Kammen,under,6,33,21,11,8,5,1,0,0,0,2,0,0,26,4
ENGLISH,165,14081,001,Special Topics,Joseph Lavery,under,0,10,6,2,2,0,0,0,0,0,0,0,0,2,0
IAS,150,29752,001,Adv Std In Ias,Crystal Cohen,under,0,2,3,3,2,2,1,0,0,0,0,0,0,1,0
ART,132,12779,001,App To Sculp Ceram,Kari Marboe,under,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0
ENGLISH,R1B,14067,002,Reading And Comp,Edward Alexander; Katherine Snyder,under,0,4,3,5,3,3,0,0,0,0,0,0,0,0,0
PB HLTH,162L,46906,004,Pub Hlth Microb Lab,Fenyong Liu,under,2,3,1,3,6,2,3,0,0,0,0,0,0,1,0
ENGLISH,R1B,44460,014,Reading And Comp,Jason Trevino; Katherine Snyder,under,0,4,3,4,2,1,2,0,0,0,0,0,0,0,0
AFRICAM,158A,12282,001,Poetry 4 Peop:Teach,Aya De Leon,under,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0
FILIPN,1A,14797,001,Intro To Filipino,Cynthia Agnes Aban,under,4,11,5,0,0,0,0,0,0,0,0,0,0,0,0
MIL SCI,100,18254,001,Ldship And Decision,Daniel Morse,under,9,10,6,0,0,0,0,2,1,0,0,0,0,1,0
SLAVIC,R5A,19960,001,Reading And Comp,Antje Postema,under,0,6,9,1,1,0,0,0,0,0,0,0,0,0,0
LD ARCH,110L,12151,001,Ecol Analysis Lab,Deborah Lenahan; Iryna Dronova; Iryna Dronova; Louise Mozingo,under,2,16,1,0,0,0,0,0,0,0,0,0,0,0,0
PHYS ED,1,19309,047,Pe Activities,Lon Rork,under,0,3,0,0,0,0,0,0,0,0,0,0,0,13,1
HISTART,192F,52221,001,19th-20th Century,Darcy Grigsby,under,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,114,41647,001,Cell Engineering,Irina Conboy,under,8,26,20,8,2,0,0,0,0,0,0,0,0,3,1
EECS,127,46110,001,Optimization Models,Giuseppe Calafiore; Laurent El Ghaoui,under,4,26,14,9,8,1,0,1,0,0,0,0,1,5,1
KOREAN,10A,15980,002,Intermediate Korean,Kyongmi Park; Seung-Eun Chang,under,0,17,2,0,0,0,0,0,0,0,0,0,0,1,0
ECON,131,13825,001,Public Economics,Alan Auerbach,under,1,12,19,13,13,13,9,7,3,1,2,0,1,12,4
ENVECON,100,23344,001,Microecon Theory,Ethan Ligon,under,0,14,12,19,20,8,4,7,4,1,0,1,3,5,1
SOC WEL,98,40979,001,Directed Group Stdy,Gregory Merrill,under,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
COMPSCI,189,38457,001,Intro Machine Learn,Anant Sahai; Stella Yu,under,13,122,32,22,13,9,5,3,3,1,1,1,3,12,8
