Course Subject Cd,Course Number,Section Nbr,Instr Name Concat,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete
ANTHRO,128,1,Kimberly Christensen,38,11,5,,2,,,1,,,,,,1,,,,2
ANTHRO,128M,1,Nicholas Tripcevich,1,5,3,2,1,,,,1,,,,1,1,1,1,,
ANTHRO,129A,1,Timothy Gill,,6,3,4,1,,,,,,,,,,,,,
ANTHRO,137,1,Melissa Hatmaker,6,17,5,11,10,7,6,2,7,,3,,5,9,,7,,
ANTHRO,C147B,1,Fouzieyha Towghi,3,9,1,1,,,,,,,,,,2,,,,1
ANTHRO,149,1,Stefania Pandolfo,12,28,8,8,2,1,3,,,,,,,7,,,,2
ANTHRO,156,1,Paul Rabinow,3,10,12,6,10,1,,,,,,,,,,1,,
ANTHRO,162,1,Jeremiah Gillan,1,4,4,3,3,,,,,,,,,,,,,1
ANTHRO,169C,1,William Hanks,2,5,2,1,,1,,1,,,,,,,,,,1
ANTHRO,170,1,Xin Liu,,6,10,10,4,,,1,1,,,,,6,,4,,
ANTHRO,181,1,Fouzieyha Towghi,,7,3,1,,,1,,,,,,,2,,,,
ANTHRO,189,3,Charles Hirschkind,3,9,,1,4,,3,1,,,,,1,1,,,,
ANTHRO,189A,1,Aihwa Ong,,7,10,,1,4,1,,,,,,,,,,,
ANTHRO,189A,3,Daniel Fisher,1,1,1,3,2,1,,1,,,,,1,1,,,,1
ARCH,100B,1,Gerard Creedon,,5,12,28,24,12,4,7,2,,,,4,1,,2,,1
ARCH,100D,1,Lisa Iwamoto,1,6,3,4,2,1,,,1,,,,,,,,,
ARCH,100D,2,Ajay Manthripragada,,2,2,3,3,1,,1,1,,,,,,,,,
ARCH,100D,3,Rene' Davids,1,1,7,4,,,,,,,,,,,,,,
ARCH,100D,4,Mark Anderson,,5,5,,1,,,1,,,,,,,,,,
ARCH,102B,1,Raveevarn Choksombatchai,,2,3,4,2,,1,,,,,,,1,,,,1
ARCH,140,1,Gail Brager; Stefano Schiavon,3,13,22,19,35,15,11,7,3,,,,3,6,,,,
ARCH,160,1,Brendon Levitt,,11,51,13,1,,,,,,,,1,2,,,,
ARCH,198BC,1,C Crysler; Catherine Covey,,,,,,,,,,,,,,12,,1,,
ENV DES,1,1,Nicholas De Monchaux,,15,11,21,15,6,2,2,,,,,1,3,,,,
ENV DES,R3B,1,Renee Chow; Sharone Tomer,1,4,1,2,1,2,2,,,,,,,,,,,1
ENV DES,4A,1,Laura Crescimano; Ronald Rael; Walter Hood,,48,20,7,2,4,2,,,,,,,,,,,
ENV DES,4C,1,Jennifer Wolch; Kristina Hill; M Ubbelohde,,30,22,11,5,1,1,1,,,,,,,,,,
ENV DES,11A,1,Darell Fields,,,3,3,11,4,2,2,1,,,,2,,,,,3
ENV DES,11B,1,William Atwood,1,8,6,12,5,1,,,,,,,,,,,,
ENV DES,98,3,Arami Matevosyan; Keith Plymale,,,,,,,,,,,,,,10,,3,,
ENV DES,100,1,Marco Cenzatti,18,61,30,9,12,5,1,,,,,,,15,,2,,
ENV DES,101A,1,Raymond Lifchez,1,9,,,,,,,,,,,,,,,,
ENV DES,C169B,1,Paul Groth,2,12,7,4,4,6,2,2,1,,,,,3,,1,,
VIS STD,185X,1,Anthony Dubovsky,2,7,3,2,1,,,,,,,,,2,,,,
VIS STD,187A,1,Jean Bourdier,3,3,3,4,3,,,,,,,,,,,1,,
ART,8,1,John Mcnamara,11,34,4,1,2,,,,,,,,,2,,1,,
ART,12,1,Masako Miki,7,12,,,,,,,,,,,,1,,,,
ART,13,1,John Mcnamara,,22,1,,,,,,,,,,,,,,,
ART,13,2,Craig Nagasawa,,17,,,,,,,,,,,1,,,,,
ART,14,1,Brody Reiman,,7,4,,,,,,,,,,,,,,,
ART,14,2,Erik Scollon,1,4,8,4,1,,,,,,,,,,,,,
ART,W23AC,1,Greg Niemeyer,14,13,,,3,,,,,,,,,3,,1,,2
ART,102,1,Craig Nagasawa,3,15,,,,,,,,,,,,,,,,
ART,102,2,James Pitt,4,13,,,,,,,,,,,,1,,,,
ART,117,1,Aida Gamez,5,4,9,2,,1,,,,,,,,,,,,
ART,118,1,Indira Morre,10,7,2,1,,1,,,,,,,1,,,,,
ART,119,1,Allan Desouza,,15,19,6,2,,,,,,,,,,,,,
ART,120,1,Randy Hussong,,11,3,3,,,,,,,,,,,,,,
ART,123,1,Randy Hussong,1,10,2,3,1,,,,1,,,,,,,,,
ART,132,1,Erik Scollon,,5,10,2,1,,,,,,,,,1,,,,
ART,138,1,Brody Reiman,5,8,3,,,,,,,,,,,,1,,,
ART,141,1,Anne Walsh,,6,4,1,1,,,1,,,,,,,,,,
ART,171,1,Azin Seraj,,11,2,1,,,1,,,,,,1,,,,,
ART,178,1,Greg Niemeyer,7,21,3,,,,,,,,,,,,,,,
ART,180,1,Allan Desouza,,4,13,1,,,,,,,,,1,,,,,
ART,185,1,Indira Morre,3,10,1,,,,,,,,,,1,,,,,
ART,185,2,Anne Walsh,3,3,3,3,,,,1,,,,,,,,,,1
ART,196,1,Elise Putnam,,10,2,,,1,,,,,,,,1,,,,
ASTRON,3,1,Leo Blitz,1,2,4,4,2,,2,,1,,,,,21,,3,,1
ASTRON,7B,1,Eugene Chiang,3,9,3,7,7,5,,3,,,1,,3,,,1,,
ASTRON,C10,1,Alexei Filippenko,37,86,51,49,59,15,7,15,4,1,,,,236,,24,,1
ASTRON,98,1,James Graham,,,,,,,,,,,,,,18,,5,,
ASTRON,121,1,Carl Heiles,5,4,6,2,2,,,,,,,,,,,,,
ASTRON,C161,1,Chung-Pei Ma,,6,2,,3,6,2,1,2,,,,,,,,,
BIO ENG,25,1,Dorian Liepmann,,,,,,,,,,,,,,167,,3,,
BIO ENG,101,1,Steven Conolly,2,7,2,4,2,4,,1,1,,,,,,,,,
BIO ENG,104,1,Terry Johnson,2,19,25,6,8,6,2,1,1,,,,,1,,1,,
BIO ENG,110,1,Sanjay Kumar,,21,11,24,36,12,4,2,,,1,,,1,,,,
BIO ENG,111,1,Seung-Wuk Lee,8,7,,5,6,,,,,,,,,,,1,,
BIO ENG,C112,1,Mohammad Mofrad,,4,3,2,1,,,,,,,,,,,,,
BIO ENG,115,1,Hayley Lam,4,19,6,2,,,,,,,,,,,,,,1
BIO ENG,116,1,Shyam Patel,1,12,9,11,9,1,1,3,,,,,,1,,,,
BIO ENG,121,1,Luke Lee,6,17,7,3,,,,,,,,,,2,,,,
BIO ENG,121L,1,Byungrae Cho; Luke Lee,1,8,3,,,,,,,,,,,,,,,
BIO ENG,148,1,John Dueber,,2,3,5,5,3,,1,2,,1,,,1,,,,
BIO ENG,151,1,Amy Herr,,4,4,,1,1,1,,1,,,,,,,,,
BIO ENG,168L,1,Daniel Fletcher,2,7,3,3,4,,,,1,,,,,,,,,
BIO ENG,198,28,John Dueber,,,,,,,,,,,,,,46,1,,,
BUDDSTD,C116,1,Ryan Overbey,1,3,2,,1,,1,,,,,,,4,,2,,
BUDDSTD,C128,1,Alexander Von Rospatt,4,9,9,4,1,2,3,1,,,,,,5,,,,
UGBA,10,1,Cristina Banks; John Briginshaw; Judy Hopelain; Omar Romero-Hernandez,15,52,108,99,87,41,26,20,3,2,1,4,5,32,,2,,1
UGBA,96,1,Terrance Odean,5,32,15,17,4,3,,,,,,,,88,,5,,
UGBA,96,2,Terrance Odean,3,15,10,6,2,,,,1,,,,,70,,2,,
UGBA,98,1,Alan Ross,,,,,,,,,,,,,,15,,1,,
UGBA,98,2,Brett Green,,,,,,,,,,,,,,20,,1,,
UGBA,100,1,Arturo Perez-Reyes,,1,4,6,1,1,,,,,,,,,,,,
UGBA,100,2,Krystal Thomas,,5,14,10,2,,,,,,,,,,,,,
UGBA,100,3,Krystal Thomas,,3,17,8,2,,,,,,,,,,,,,
UGBA,100,4,Ryan Sloan,,4,17,9,1,,,,,,,,,,,,,
UGBA,100,5,Ericka Lutz,,3,11,6,,,,,,,,,,,,,,
UGBA,100,6,Ericka Lutz,,4,6,7,,,,,,,1,,,,,,,
UGBA,100,7,Daniel Himelstein,,,19,9,,,,,,,,,,,,,,
UGBA,101A,1,Todd Fitch,,10,22,1,4,4,,2,,,3,,,7,,1,,
UGBA,101B,1,David Levine,,31,3,33,21,10,3,11,2,2,3,,1,1,,,,3
UGBA,101B,2,David Levine,,27,10,26,18,12,4,6,,,,,,1,,1,,
UGBA,102A,1,Tiffany Rasmussen,,24,22,39,26,11,2,2,,,,,,11,,,,
UGBA,102B,1,Suneel Udpa,,15,15,29,52,11,4,,,,,,,,,,,
UGBA,102B,2,Suneel Udpa,,10,9,16,20,8,1,,,,,,,8,,,,
UGBA,102B,3,John Briginshaw,2,15,21,9,11,3,1,,1,,,,1,6,,1,,
UGBA,103,1,Christine Parlour,15,9,7,35,16,20,13,5,2,,1,,,8,,,,1
UGBA,103,2,Christine Parlour,6,11,17,40,16,21,5,1,3,,3,,2,5,,,,3
UGBA,104,1,Andrew Shogan,,59,6,13,20,5,4,1,7,,,,2,,,,,
UGBA,105,1,Andreea Gorbatai,4,17,30,35,17,4,2,,,,,,,22,,1,,
UGBA,105,2,Andreea Gorbatai,,19,35,37,24,7,7,,,,,,,9,,,,
UGBA,106,1,Yuichiro Kamada,24,17,56,39,37,13,,2,2,,,,,6,,1,,
UGBA,107,1,Alan Ross,2,28,42,50,31,12,6,,,,,,,32,,,,
UGBA,115,1,Frank Schultz,2,15,26,12,2,1,,,,,,,,5,,,,
UGBA,118,1,Steven Wood,,10,15,7,5,5,3,1,1,,,,,2,,,,
UGBA,119,1,Frank Schultz,,8,11,4,,,,,,,,,,2,,,,
UGBA,120AA,1,Tiffany Rasmussen,,18,18,7,11,8,,,,,,,,5,,,,
UGBA,120AB,1,Francis Stanton,5,15,7,,7,,,,,,,,,7,,1,,1
UGBA,120B,1,Francis Stanton,3,8,13,,3,1,,,,,,,,5,,,,
UGBA,121,1,Alan Cerf,2,17,8,8,7,,,2,,,,,,7,,1,,
UGBA,122,1,Francis Stanton,6,23,8,,5,5,,,,,,,,5,,1,,
UGBA,126,1,Tiffany Rasmussen,,12,9,5,8,1,,,,,,,,8,,,,
UGBA,128,1,Jose Plehn-Dujowich,,7,4,4,5,2,,1,,,,,,,,,,
UGBA,131,1,Stephen Etter,1,35,5,,12,,,,,,,,,7,,,,
UGBA,132,1,James Wilcox,,12,13,11,5,5,,1,,,1,,,4,,2,,
UGBA,133,1,Samuel Olesky,,12,10,10,6,3,,,,,,,,1,,,,
UGBA,136F,1,David Sraer,3,6,7,3,4,1,,,,,,,,6,,,,
UGBA,137,1,Ioannis Gkatzimas,1,4,5,5,3,,,,,,,,,,1,,,
UGBA,137,2,Sumon Mazumdar,1,8,4,3,3,3,,,,,,,,1,,,,
UGBA,141,1,Candace Yano,1,8,3,1,4,,,2,,,,,,3,,,,
UGBA,151,1,Cristina Banks,1,9,6,9,5,3,2,1,1,,,,1,12,,,,1
UGBA,152,1,Holly Schroth,,9,14,6,9,,,,,,,,,,,,,
UGBA,155,1,Daniel Mulhern,,14,20,5,1,1,,,,,,,2,7,,,,
UGBA,157,1,Tanya Vacharkulksemsuk,,2,3,1,1,,,,,,,,,3,,,,
UGBA,157,2,Whitney Hischier,1,1,28,7,,1,3,,,,,,,2,,,,
UGBA,160,1,William Fanning,,5,2,6,,1,1,,,,,,,1,,,,
UGBA,165,1,Clayton Critcher,9,8,29,17,4,1,,,,,,,,2,,,,
UGBA,167,1,David Robinson,3,3,4,3,1,3,,1,,,,,,8,,,,
UGBA,168B,1,Wasim Azhar,4,7,6,8,6,,,,,,,,,5,,,,
UGBA,170,1,John Phillips,1,12,11,4,1,,1,,,,,,1,11,,,,
UGBA,170,2,John Phillips,,7,7,3,,2,,,,,,,,8,,,,
UGBA,C172,1,Christine Rosen,1,6,8,17,3,5,1,1,,1,,,1,5,,,,
UGBA,178,1,Daniel Himelstein,,4,15,10,2,,,,,,,,,1,,,,
UGBA,179,1,Daniel Himelstein,,4,17,4,1,,,,,,,,,2,,,,
UGBA,183,1,Amir Mohsenzadeh Kermani,,9,8,3,3,,,,,,,,,8,,2,,
UGBA,184,1,Victor Couture,3,5,6,4,4,1,,,,,,,,3,,,,
UGBA,190T,1,Clark Kellogg,,10,14,9,7,3,,,,,,,,4,,,,
UGBA,190T,2,Alice Agogino; Michael Borrus,1,3,5,10,,,,,,,,,,,,,,
UGBA,191P,1,Cort Worthington,,11,8,3,6,,,,,,,,,5,,,,
UGBA,191P,2,Cort Worthington,,10,10,3,5,,,,,,,,,3,,,,
UGBA,192A,1,Benjamin Mangan,,3,14,13,,,,,,,,,,4,,,,
UGBA,192N,1,Colin Lacon,2,5,8,6,1,,,,,,,,,8,,,,
UGBA,192T,1,Kellie Mcelhaney,,8,4,7,5,,,,,,,,,2,,,,
UGBA,193I,1,Solomon Darwin,3,6,,2,7,,,,,,,,,,,,,
UGBA,194,1,Alan Ross,,,,,,,,,,,,,,99,,2,,
UGBA,195A,1,Kurt Beyer,1,12,18,19,10,1,,,,,,,,2,,,,
UGBA,196,1,Christopher Giles,,3,9,6,4,1,,,,,,,,2,,,,
UGBA,196,3,Faris Natour; Roger Mcelrath,3,3,1,2,3,1,,,,,,,,1,,,,
UGBA,198,9,Frank Schultz,,,,,,,,,,,,,,15,,1,,
CHM ENG,90,1,Alexis Bell,,4,6,1,,,,,,,,,,,,,,
CHM ENG,141,1,Danielle Ercek,2,10,14,4,44,19,11,10,3,,1,,1,1,,,,
CHM ENG,150A,1,Clayton Radke,1,17,13,10,15,14,13,20,13,,6,,1,1,,,,
CHM ENG,154,1,Colin Cerretani; Enrique Iglesia; Roya Maboudian,1,11,10,14,21,9,3,3,1,,,,1,,,,,
CHM ENG,160,1,Dean Draemel; Steven Sciamanna,1,10,12,12,11,8,,5,,2,,,,,,,,
CHM ENG,162,1,P. Henrik Wallman,3,23,7,4,26,11,8,7,4,,,,,,,,,
CHM ENG,170A,1,Wenjun Zhang,2,7,6,13,5,9,1,3,,,,,2,,2,,,
CHM ENG,C178,1,Susan Muller,2,6,3,,11,,,1,,,,,,,,,,
CHM ENG,185,1,Shannon Ciston,1,13,7,9,5,,,,,,,,,,,,,
CHM ENG,185,2,Shannon Ciston,,9,7,7,3,4,,,1,,,,,,,,,
CHM ENG,185,3,Shannon Ciston,,6,4,6,2,,,,,,,,,,,,,
CHM ENG,198,3,Jeffrey Reimer,,,,,,,,,,,,,,38,1,,,
CHEM,1A,1,Richard Saykally; Royce Lam,6,42,15,16,44,28,38,61,12,,32,,9,6,,21,,
CHEM,1A,2,Richard Saykally; Royce Lam,11,37,11,17,55,28,50,71,21,,42,,16,8,,10,,2
CHEM,1AL,1,Kelvin Lo; Valerija Martinovic,,162,116,72,69,21,6,6,5,,,1,6,1,,1,,17
CHEM,1AL,2,Kelvin Lo; Valerija Martinovic,,49,49,20,24,7,3,2,1,,,,2,1,,,,3
CHEM,1B,1,Emily Chu,2,23,18,30,31,4,10,8,,,2,,,1,,,,1
CHEM,3A,1,Peter Marsden; Samantha Keyser,7,33,35,40,25,35,17,20,24,,5,,5,1,,4,,1
CHEM,3A,2,Peter Marsden; Samantha Keyser,24,80,71,72,63,87,39,41,28,,15,,7,5,,8,,1
CHEM,3AL,1,Steven Pedersen,,242,80,19,20,3,1,,,,,,,,,,,1
CHEM,3AL,2,Steven Pedersen,,178,62,14,16,8,1,,,,,,2,1,,1,,3
CHEM,3B,1,Kyle Owens; Richmond Sarpong,8,10,13,26,38,51,25,21,14,,,,5,7,,1,,2
CHEM,3B,2,Kyle Owens; Richmond Sarpong,16,10,17,19,24,40,30,16,15,,,,20,2,,2,,
CHEM,3BL,1,Steven Pedersen,6,142,64,22,18,16,5,,,,,,2,2,,,,3
CHEM,3BL,2,Steven Pedersen,5,71,40,16,8,4,1,1,,,,,,1,,,,1
CHEM,4B,1,Jamie Doudna Cate; Laura Sposato; Michelle Douskey,1,22,23,42,69,16,9,13,3,,4,,1,1,,1,,
CHEM,104B,1,John Hartwig; Matthew Larsen; Noelle Catarineu,2,13,9,13,8,6,3,8,2,,2,,2,1,,,,1
CHEM,105,1,John Groves,1,7,4,6,8,3,1,3,1,,3,,,,,,,1
CHEM,C110L,1,Isabelle Le Blanc; Ross Wilson,1,7,2,1,3,5,1,3,2,,,,,,,1,,
CHEM,112B,1,Felix Fischer,5,13,13,21,21,11,4,10,19,,5,,5,,,,,1
CHEM,114,1,Chi Ting; David Kaphan; Thomas Maimone,1,1,4,2,3,2,1,,,,,,,2,,,,
CHEM,115,1,Robert Bergman,,16,2,1,1,,,1,1,,,,,,,,,
CHEM,120A,1,David Chandler; Eran Rabani; Matthew Koc; Nicholas Lewis; Qinghui Ge; Samia Hamed,4,16,7,18,24,20,20,16,13,,,,6,,,,,1
CHEM,125,1,Stephen Leone,1,5,5,3,8,6,,4,1,,,,,,,,,1
CHEM,130B,1,Hiu Yue Monatrice Lam; Naomi Ginsberg,1,4,,4,2,2,1,2,,,,,,2,,,,
CHEM,135,1,Evan Miller; Rishikesh Kulkarni; Vincent Grenier,3,10,12,6,9,9,5,8,5,,2,,1,,,2,,
CHEM,C150,1,Jeffrey Long; Matthew Kapelewski,,6,3,2,7,1,,,2,,,,,,,,,1
CHEM,C178,1,Susan Muller,1,2,1,,,,,3,,,1,1,,2,,,,1
CHEM,C182,1,Alexis Shusterman; Benjamin Nault; Kristie Boering,,,4,3,4,2,1,2,1,,,,1,,,,,1
CY PLAN,114,1,Daniel Chatman,1,6,10,15,10,6,8,3,1,,,,,2,,1,,
CY PLAN,116,1,Kimberly Smith,1,6,5,6,,,,,,,,,,,,,,
CY PLAN,116,2,Hector Burga,9,10,,,,,,,,,,,,,,,,
CY PLAN,118AC,1,Malo Hutson,12,26,22,15,11,4,3,4,,,,,,15,,2,,3
CY PLAN,120,1,Michael Dear,,8,17,13,10,2,,,,,,,,2,,,,
CY PLAN,190,1,Deborah Mckoy,2,10,1,1,2,,,,,,,,,,,,,
CY PLAN,190,2,David Waldron,,7,2,5,,1,,,,,,,,,,,,
CY PLAN,198,2,Carolina Reid,,,,,,,,,,,,,,9,,1,,
CIV ENG,11,1,Robert Harley,2,19,9,10,9,11,7,8,,,3,,1,,,,,
CIV ENG,C30,1,Tony Keaveny,1,2,2,4,2,4,1,1,1,1,,,,,,,,
CIV ENG,C30,2,Francisco Armero,1,4,3,4,5,4,4,2,,1,,,1,,,,,
CIV ENG,60,1,Claudia Ostertag,,2,4,6,6,2,1,4,1,,,,2,,,,,
CIV ENG,93,1,Mark Hansen,4,9,7,11,6,3,2,,,1,1,,1,1,,,,
CIV ENG,100,1,Lissa Macvean,2,6,9,7,7,6,2,3,3,,,,3,,,,,
CIV ENG,103,1,Lissa Macvean,3,4,6,7,4,5,,2,,,,,,1,,,,
CIV ENG,C106,1,Allen Goldstein,,10,1,2,5,,,1,1,,,,,,,1,,
CIV ENG,107,1,William Nazaroff,3,6,4,12,14,4,2,3,1,,,,,1,,,,
CIV ENG,112,1,Slawomir Hermanowicz,,5,6,1,5,1,,,,,,,,,,,,
CIV ENG,114,1,Lisa Alvarez-Cohen,1,6,7,6,5,3,,1,,,,,,,,,,
CIV ENG,120,1,Jack Moehle,2,23,8,17,11,1,3,4,,,5,,,,,,,1
CIV ENG,121,1,Filippos Filippou,,5,4,9,6,3,,,,,,,,,,,,
CIV ENG,122L,1,Mark Thomas,6,5,2,1,,1,,,,,,,,,,,,
CIV ENG,130N,1,Sanjay Govindjee,1,12,4,7,9,5,5,6,4,,3,,1,,,,,
CIV ENG,C133,1,Shawn Shadden,1,3,2,2,2,2,,1,1,,,,,1,,,,
CIV ENG,155,1,Alexey Pozdnukhov,3,5,2,3,2,6,,2,,,1,,,2,,,,
CIV ENG,165,1,Paulo Monteiro,1,8,9,4,4,2,,,,,,,,,,,,
CIV ENG,171,1,Steven Glaser,2,5,3,1,2,1,,2,3,,,,1,,,,,
CIV ENG,175,1,Jonathan Bray,1,4,6,5,6,4,,,,,,,,,,,,
CIV ENG,176,1,Nicholas Sitar,1,2,1,1,1,2,,,1,,2,,,,,,,
CIV ENG,180,1,Nicholas Santero,,21,11,1,,1,,,,,,,,,,,,
CIV ENG,198,7,Jeremy Axelrod; Samer Madanat,,,,,,,,,,,,,,17,,1,,
CLASSIC,10B,1,Kathleen Mccarthy,,12,22,11,11,5,3,1,,,,,2,27,,2,,
CLASSIC,17B,1,J. Pena,,4,2,3,1,,,,,,,,,,,,,
CLASSIC,28,1,Kim Shelton,6,28,30,11,11,8,5,5,2,,,,3,38,,9,,
CLASSIC,35,1,Mark Griffith,1,6,8,6,3,,1,,,,,,,3,,,,
CLASSIC,36,1,Sara Magrin,5,10,3,6,10,2,,,,,,1,1,13,,3,,
CLASSIC,130,1,Trevor Murphy,,5,4,2,7,1,,,,1,2,,,3,,,,
CLASSIC,163,1,Anthony Long,,9,7,4,3,1,1,,1,,,,,,,,,1
GREEK,2,1,Nikolaos Papazarkadas,2,4,4,1,,,,,,,,,,2,1,,,
LATIN,1,2,Kathleen Mccarthy; Morgan Hunter,,5,,,1,,,,,,,,,9,,1,,
LATIN,100,1,Christopher Adams; Kathleen Mccarthy,1,4,4,1,1,,,,1,,,,,,,,,
COLWRIT,1,1,Michelle Baptiste,,,,,,,,,,,,,,14,2,,,
COLWRIT,1,2,Michelle Baptiste,,,,,,,,,,,,,,10,1,,,
COLWRIT,1,3,Nancy Hunt,,,,,,,,,,,,,,13,2,,,
COLWRIT,R1A,2,Jordan Ruyle,,2,4,4,1,,,1,,,1,,1,,,,,
COLWRIT,R1A,3,Elizabeth Williams,,1,1,3,7,,,,,2,,,,,,,,
COLWRIT,R1A,4,Daniel Husman,,,3,3,6,1,,,,,,,,,,,,
COLWRIT,R1A,7,Chisako Cole,,3,4,,,2,,1,1,,,,,,,,,
COLWRIT,R1A,8,Jonathan Lang,,,1,3,1,1,2,,,3,,,,,,,,
COLWRIT,R1A,9,Benjamin Spanbock,,,3,3,2,1,,,1,,,,,,,,,
COLWRIT,R1A,10,Mary Grover,,,2,3,3,,,1,,1,,,,,,,,
COLWRIT,R1A,12,Ryan Sloan,,,2,3,3,4,1,,,,,,,,,,,
COLWRIT,R1A,13,Margi Wald,,2,2,2,3,1,1,,,,,,1,,,,,1
COLWRIT,R1A,15,Catherine Oakes,,,2,1,6,1,,,,1,,,,,,,,
COLWRIT,R1A,17,Carolyn Hill,,,3,3,2,3,1,1,,,,,1,,,,,
COLWRIT,R1A,18,John Levine,,,,6,4,,,1,,,,,,,,,,1
COLWRIT,R1A,20,Catherine Oakes,,,2,5,1,2,,,,,,,,,,,,
COLWRIT,R1A,21,Gail Offen-Brown,,2,3,2,,2,3,1,,,,,,,,,,
COLWRIT,R1A,24,Teri Crisp,,4,1,1,3,,,,,,1,,,,,,,1
COLWRIT,R4B,3,Jonathan Lang,,2,,3,2,1,3,1,1,1,,,,,,1,,
COLWRIT,R4B,4,Michael Larkin,,10,1,3,,,1,1,,,,,,,,,,1
COLWRIT,R4B,5,Daniel Husman,,2,2,7,3,1,,,1,,,,,,,,,
COLWRIT,R4B,6,Yuet-Sim Chiang,,2,6,2,2,,,,,,,,,,,,,
COLWRIT,R4B,7,Teri Crisp,2,4,3,4,2,,,,,,,,,1,,,,
COLWRIT,R4B,8,Patricia Hammons,,12,1,1,,,1,,1,,,,,,,,,
COLWRIT,R4B,9,Patricia Steenland,,2,5,,5,2,,,,,,,1,,,1,,
