Course Subject Cd,Course Number,Section Nbr,Instr Name Concat,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete
UGBA,107,1,Alan Ross,2,18,47,57,31,4,,2,2,,,,,36,,1,,
UGBA,115,1,Frank Schultz,,6,14,6,,,2,,,,,,,3,,,,
UGBA,119,1,Frank Schultz,,6,11,9,2,,,,,,,,,4,,,,
UGBA,120A,2,Francis Stanton,7,13,17,,6,3,,,,,,,,6,,,,
UGBA,120A,3,Maria Nondorf,2,24,5,5,12,2,,3,,,1,1,,3,,4,,
UGBA,120B,1,Francis Stanton,7,14,4,,4,1,,,,,,,,6,,,,1
UGBA,121,1,Alan Cerf,1,22,8,8,8,,,,1,,,,1,9,,,,
UGBA,122,1,Francis Stanton,8,21,,,13,3,,,,,,,1,2,,,,
UGBA,126,1,Satyaraj Berde,2,8,4,3,8,1,,,,,,,,11,,2,,
UGBA,127,1,Maria Nondorf,,24,5,2,1,,,,,,,,,17,,,,
UGBA,131,1,Stephen Etter,,22,12,,4,,,,,,,,,5,,,,
UGBA,132,1,James Wilcox,1,7,6,9,4,,2,,,,,,,5,,3,,
UGBA,133,1,Christine Parlour,9,10,6,6,2,3,1,1,,,,,,4,,,,
UGBA,137,2,Konstantin Magin,,10,,,1,,,4,,,,,,7,,1,,
UGBA,137,3,Sumon Mazumdar,,3,8,4,3,,,,,,,,,,,,,
UGBA,141,1,Jose Guajardo,1,7,5,4,5,5,,,,,,,,,,,,
UGBA,152,1,Holly Schroth,,10,6,11,2,1,2,,,,1,,,,,,,
UGBA,152,2,Holly Schroth,1,11,8,6,1,2,,,,,,,,2,,,,
UGBA,155,1,Brenda Fellows,,,,2,8,3,,1,,,,,,3,,,,
UGBA,156AC,1,Erika Walker,,2,11,8,2,1,,,,,,,,1,,,,
UGBA,157,1,Edward Kass,1,14,6,7,,,,,,,,,,13,1,,,1
UGBA,157,2,Daniel Mulhern,,16,6,8,3,2,,,,,,,,4,,,,
UGBA,157,3,Whitney Hischier,,,22,6,3,,,,,,,,,2,,,,
UGBA,160,1,William Fanning,,8,10,7,7,3,1,2,,,,,,1,,,,
UGBA,165,1,Clayton Critcher,11,11,17,9,8,2,,,,,,,,9,,,,
UGBA,167,1,David Robinson,,3,9,1,1,,,,,,,,,9,,,,
UGBA,167,2,Wasim Azhar,1,13,15,15,1,,,,,,,,,6,,,,
UGBA,167,3,Christopher Giles; Michael Rielly,,5,5,6,6,1,,,,,,,,9,,,,
UGBA,170,1,John Phillips,,4,3,5,2,1,,,,,,,,5,,,,
UGBA,170,2,John Phillips,,13,21,7,2,3,1,,,,,,,4,,,,
UGBA,C172,1,Christine Rosen,1,7,9,10,4,6,5,2,2,1,,2,2,5,,,,
UGBA,177,1,Alan Ross,1,38,10,15,11,5,2,,,,,,,24,,,,1
UGBA,178,1,Daniel Himelstein,1,9,29,18,6,1,,,,,,,1,5,,,,
UGBA,183,1,Arden Hall,4,6,6,4,2,1,,,,,,,,8,,,,
UGBA,190T,1,Reza Moazzami,,4,7,2,3,,,,,,,,,4,,2,,1
UGBA,192A,1,Benjamin Mangan,,3,5,6,2,1,,,,,,,,3,,1,,
UGBA,192N,1,Colin Lacon; Kimberly Wright-Violich,,1,7,7,,,,,,,,,,2,,,,
UGBA,192T,1,Omar Romero-Hernandez,,4,4,2,,1,,,,,,,,6,,,,
UGBA,195A,1,Kurt Beyer,2,9,10,13,9,5,,,,,,,,9,,,,
UGBA,195S,1,John Danner,1,7,8,7,2,,,,,,,,,7,,,,
UGBA,196,1,Fred Selinger,1,35,51,28,20,6,5,1,2,,,,1,145,,,,
UGBA,196,2,Fred Selinger,1,31,28,20,28,12,2,1,3,,,,3,138,,1,,
UGBA,196,3,Daniel Himelstein,,1,17,5,2,,,,,,,,,,,,,
UGBA,196,4,Cort Worthington,,14,4,10,,,,,,,,,,4,,,,
UGBA,196,5,Cort Worthington,1,8,4,4,5,,,,,,,,,4,,,,
UGBA,196,7,Paul Gertler,,4,3,2,2,,,1,,,,,,4,,1,,
UGBA,196,10,Szonja Ivester,,9,4,2,,,,,,,,,1,,,,,
CHM ENG,24,1,Jeffrey Reimer,,,,,,,,,,,,,,17,,1,,
CHM ENG,90,1,Alexis Bell,,7,6,5,,,,,,,,,,2,,,,
CHM ENG,141,1,Roya Maboudian,2,9,17,42,43,12,1,14,3,,7,,3,,,,,
CHM ENG,150A,1,Susan Muller,2,11,8,15,24,38,8,11,16,,16,,2,,,,,1
CHM ENG,154,1,Alexander Katz; Clayton Radke; David Graves,5,10,8,13,12,9,1,1,1,,1,,1,,,,,
CHM ENG,160,1,Dean Draemel; Paul Bryan; Steven Sciamanna,,,6,13,19,15,9,9,4,4,,,1,,,,,
CHM ENG,162,1,Nitash Balsara,1,11,22,3,9,4,4,8,6,1,4,1,2,,,,,
CHM ENG,170B,1,Douglas Clark; Michael Liszka,1,5,1,2,2,1,,,,,,,1,1,,,,
CHM ENG,C170L,1,Douglas Clark; Kathryn Strobel,1,2,2,4,1,1,1,,,,,,,,,,,
CHM ENG,179,1,David Graves,2,2,2,3,13,4,2,1,,,1,,,3,,,,
CHM ENG,185,1,Shannon Ciston,1,5,4,7,5,3,,,,,,,,,,,,
CHM ENG,185,2,Shannon Ciston,6,6,5,4,5,1,,,,,,,,,,,,
CHEM,1A,1,Heino Nitsche,6,53,18,57,63,61,36,32,24,,24,,,19,,24,,1
CHEM,1A,2,Heino Nitsche,9,39,25,40,71,40,32,19,20,,15,1,1,18,,15,,2
CHEM,1AL,1,Lindsay Sperling,42,115,33,47,127,28,12,16,2,,3,,2,9,,4,,
CHEM,1AL,2,Lindsay Sperling,22,73,23,34,74,17,7,10,1,,4,,1,6,,1,,
CHEM,1B,1,Lindsay Sperling,9,15,14,19,20,5,9,10,3,,6,,1,4,,,,
CHEM,3A,1,Anne Baranger,,35,19,14,28,8,14,31,22,,20,,18,1,,6,,1
CHEM,3A,2,Anne Baranger,4,51,47,49,91,25,28,75,21,,25,,24,2,,6,,2
CHEM,3AL,1,Peter Marsden,18,245,74,6,6,3,,,,,,,,1,,,,1
CHEM,3AL,2,Peter Marsden,15,166,48,1,3,2,,,,,,,2,1,,,,1
CHEM,3B,1,Steven Pedersen,12,58,39,59,58,60,56,50,47,,5,,25,5,,9,,2
CHEM,3B,2,Steven Pedersen,6,34,18,28,32,30,35,28,27,,,,22,5,,6,,3
CHEM,3BL,1,Peter Marsden,13,322,61,22,17,18,5,5,1,,,,3,,,4,,2
CHEM,3BL,2,Peter Marsden,1,78,22,2,3,3,2,1,1,,,,,,,,,1
CHEM,4B,1,Jamie Doudna Cate; Michelle Douskey,2,16,27,30,55,7,5,8,1,,1,,2,3,,,,
CHEM,98W,4,Marcin Majda,,,,,,,,,,,,,,8,,2,,
CHEM,104B,1,John Hartwig,2,17,7,5,12,4,6,6,2,,,,,,,,,
CHEM,105,1,Evan Williams,1,6,5,2,4,3,2,2,1,1,,,1,,,,,
CHEM,C110L,1,Isabelle Le Blanc,2,5,3,2,3,3,2,2,1,,,,,,,,,
CHEM,112B,1,Felix Fischer,11,13,10,10,19,7,12,16,12,,9,,4,,,,,2
CHEM,114,1,Richmond Sarpong,2,7,11,6,4,2,,3,,,,,,4,,,,1
CHEM,115,1,Robert Bergman,1,4,4,2,,,,,,,,,,,,,,
CHEM,120A,1,Martin Head-Gordon,3,14,15,34,33,19,7,22,7,,,,6,,,,,2
CHEM,120B,1,David Chandler,,12,2,,16,,,8,1,,6,,3,,,,,2
CHEM,125,1,Gabor Somorjai,2,4,3,5,5,1,3,,2,,,,2,,,,,
CHEM,C130,1,Bryan Krantz; Jamie Doudna Cate; Teresa Head-Gordon,1,3,5,3,7,1,3,3,,,,,,2,,,,
CHEM,130B,1,Naomi Ginsberg,3,3,3,5,7,4,1,2,,,,,,,,,,
CHEM,C182,1,Kristie Boering,,7,2,4,2,2,,,,,,,,1,,,,
CY PLAN,39C,1,Carolina Reid,3,10,4,,,1,,,,,,,,1,,,,
CY PLAN,110,1,James Buckley,,16,23,13,17,4,3,4,2,,,,1,7,,1,,8
CY PLAN,111,1,Joseph Godlewski; Nezar Alsayyad,,12,17,10,8,2,1,2,,,,,2,5,,3,,
CY PLAN,114,1,Daniel Chatman,,3,17,16,14,5,,1,,,,,,5,,1,,
CY PLAN,116,1,Kimberly Suczynski,3,13,4,5,,,,,,,,,,,,,,
CY PLAN,118AC,1,Malo Hutson,13,12,16,12,7,15,7,2,4,,,,,18,,,,2
CY PLAN,120,1,Michael Dear; Victor Pineda,4,12,14,6,11,5,4,1,1,2,1,,,4,,,,
CY PLAN,198,2,Carolina Reid; Mandi Huynh,,,,,,,,,,,,,,11,,1,,
CIV ENG,11,1,Robert Harley,2,21,6,9,14,10,9,2,1,,1,,2,1,,,,
CIV ENG,C30,1,Tony Keaveny,,1,3,1,6,4,1,,1,1,,,1,,,,,
CIV ENG,C30,2,Anil Chopra,,3,,3,5,3,1,1,6,3,4,,2,,,1,,
CIV ENG,60,1,Claudia Ostertag,,4,5,9,4,1,3,1,4,,,,1,3,,,,1
CIV ENG,93,1,Armen Der Kiureghian,1,8,7,8,6,6,4,7,3,,,,2,,,,,
CIV ENG,100,1,Evan Variano,1,9,4,4,8,5,2,2,2,,1,,,,,,,
CIV ENG,101,1,Lissa Macvean,3,3,5,3,3,3,,,,,,,,1,,,,
CIV ENG,103,1,Sally Thompson,4,12,,10,6,,5,,,1,,,,1,,2,,
CIV ENG,113N,1,Kara Nelson,2,4,4,5,6,4,3,2,1,,,,,1,1,,,
CIV ENG,120,1,Jack Moehle,1,28,7,7,13,4,,7,,,3,,1,,,,,
CIV ENG,121,1,Filippos Filippou,1,9,8,10,10,2,2,,1,,,,2,,,,,
CIV ENG,122L,1,Abolhassan Astaneh-Asl,6,5,6,,,,,,,,,,,,,,,
CIV ENG,123L,1,Jack Moehle,,13,9,,,,,,,,,,,,,,,
CIV ENG,130N,1,Shaofan Li,9,50,14,3,3,2,,1,,,,,,1,,,,
CIV ENG,C133,1,Jonathan Wong,,2,4,3,1,,,,,,,,,,,,,
CIV ENG,140,1,Claudia Ostertag,2,5,5,9,9,8,7,4,,,1,,,1,,,,
CIV ENG,155,1,Michael Cassidy,,5,14,14,8,6,6,2,3,,,,1,1,,,,
CIV ENG,165,1,Paulo Monteiro,2,12,26,10,14,2,,1,,,,,,,,,,
CIV ENG,175,1,Juan Pestana-Nascimento,2,5,5,3,2,3,,,,,,,,,,,,
CIV ENG,176,1,Nicholas Sitar,,2,5,3,2,3,,1,1,,,,,,,,,
CIV ENG,180,1,Nicholas Santero,,4,11,10,3,3,1,,,,,,,,,,,
CIV ENG,198,8,Aaron Wienkers; Samer Madanat,,,,,,,,,,,,,,21,1,2,,
CLASSIC,10B,1,Dylan Sailor,2,27,36,14,10,5,2,4,,,,,3,17,,3,,
CLASSIC,17B,1,J. Pena,,3,5,5,3,1,1,1,,,,,1,8,,,,
CLASSIC,28,1,Anthony Bulloch,5,42,29,10,4,3,2,,,,,,2,9,,,,6
CLASSIC,130,1,Lisa Pieraccini,1,6,5,2,6,,,,,,1,,,4,,,,1
CLASSIC,130,2,Laura Yansen De Skipper,7,4,5,,,,,,,,,,,,,,,
CLASSIC,161,1,Mark Griffith,,9,6,5,1,2,,1,,,,,,5,,,,
CLASSIC,163,1,Anthony Long,2,5,8,6,2,,,2,,,,,,3,,,,
CLASSIC,170A,1,Kim Shelton,,6,4,2,2,,1,1,,,,,,1,,,,
GREEK,123,1,Giovanni Ferrari,,5,3,2,,,,,,,,,,,1,,,
LATIN,1,2,Kathleen Mccarthy; Virginia Lewis,1,2,4,3,,,,,,,,,,2,,,,
COLWRIT,1,2,Nancy Hunt,,,,,,,,,,,,,,12,4,,,
COLWRIT,R1A,1,Caroline Cole,,,1,2,,1,2,1,,,,,2,,,1,,
COLWRIT,R1A,2,Donnett Flash,,,,3,2,3,1,2,,,,,,,,,,1
COLWRIT,R1A,5,Elizabeth Williams,1,,1,1,7,1,,1,,,,,,,,,,
COLWRIT,R1A,6,John Levine,,1,5,1,1,1,1,1,,1,,,,,,,,
COLWRIT,R1A,7,Patricia Steenland,,1,,3,3,3,,2,,,,,,,,,,
COLWRIT,R1A,9,Donnett Flash,,,4,,4,4,1,,,,,,,,,,,
COLWRIT,R1A,10,Jonathan Lang,,,,6,2,3,2,1,,,,,,,,,,
COLWRIT,R1A,11,Sarah Boggs,,6,,1,2,1,2,,,,1,,,,,,,
COLWRIT,R1A,12,Margi Wald,,3,2,,4,,1,,,,,,,,,,,2
COLWRIT,R1A,15,Sarah Boggs,,5,4,2,1,,,1,,,,,,,,,,
COLWRIT,R1A,16,Michelle Baptiste,,4,3,2,3,1,1,,,,,,,,,,,
COLWRIT,R1A,17,Stephanie Bobo,,1,4,5,2,,,,,,,,1,,,,,
COLWRIT,R1A,18,David Wiese,,4,2,1,2,4,,,,,1,,,,,,,
COLWRIT,R1A,20,Carolyn Hill,,,5,2,2,2,1,,,,,,,,,,,
COLWRIT,R1A,21,Elizabeth Williams,,1,,2,7,2,2,,,,,,,,,,,
COLWRIT,R1A,22,Patricia Hammons,,4,1,3,3,1,2,,,,,,,,,,,
COLWRIT,R1A,23,Stephanie Bobo,1,2,3,2,2,,,,,,,,,,,,,
COLWRIT,R1A,25,Yuet-Sim Chiang,,2,4,2,2,,,,,,,,,,,,,
COLWRIT,R1A,26,Teri Crisp,,1,2,2,3,2,1,,,,,,,,,,,1
COLWRIT,R4B,1,Catherine Oakes,,1,5,4,6,,,,,,,,,1,,,,
COLWRIT,R4B,2,Catherine Oakes,,2,3,7,2,,,,,,,,,,,,,1
COLWRIT,R4B,5,Michael Larkin,,3,8,2,3,1,,,,,,,,,,,,
COLWRIT,R4B,6,Michael Larkin,,4,6,1,4,,,,,,,,,,,,,
COLWRIT,R4B,8,Stephen Tollefson,,6,3,2,2,,1,1,,,,,,,,1,,2
COLWRIT,R4B,10,Jonathan Lang,,4,,2,2,4,,2,1,,,,,,,,,1
COLWRIT,R4B,11,Gail Offen-Brown,,3,7,4,2,1,,,,,,,,,,,,
COLWRIT,R4B,12,Teri Crisp,,6,4,3,1,1,,,1,,,,1,,,,,
COLWRIT,10A,2,John Levine,,5,8,1,,,,,,,,,,4,,,,
