CourseID,CNUM,SECTION,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
HISTORY,C139C,1,W MARTIN,0,17,17,14,15,7,4,6,2,2,0,0,3
HISTORY,C157,1,T DANDELET,0,13,27,12,13,4,2,1,1,0,0,0,2
HISTORY,C175B,1,J EFRON,0,12,4,1,6,2,0,0,0,0,1,0,1
HISTORY,C194,1,J DEWULF,3,6,2,0,0,0,0,0,0,0,0,0,0
IAS,45,1,S BAILEY,1,12,22,25,20,6,0,6,1,1,0,0,1
IAS,45,2,H PEARSON,2,13,18,10,16,8,10,2,0,1,2,0,1
IAS,102,1,D ZOOK,0,19,10,4,1,2,0,0,0,0,0,0,0
IAS,102,2,D ZOOK,0,32,4,2,1,1,0,0,0,0,0,0,0
IAS,105,1,C TALWALKER,0,12,9,1,1,0,0,0,0,0,0,0,0
IAS,106,1,M AUFFHAMMER,3,17,47,14,14,9,6,5,1,0,2,0,7
IAS,115,1,A ROY,1,75,76,58,10,2,1,0,1,0,0,0,0
IAS,C118,1,E SADOULET,4,3,1,2,1,1,3,1,1,0,0,1,0
IAS,H102,1,A KARRAS,0,7,7,5,3,0,0,0,0,0,0,0,1
IND ENG,115,1,K GOLDBERG,4,22,16,8,5,0,0,0,0,0,0,1,0
IND ENG,140,1,C GLASSEY,2,12,3,3,1,0,0,0,0,0,0,0,0
IND ENG,150,1,Y CHEN,0,22,0,8,13,5,3,1,4,0,1,0,0
IND ENG,153,1,P KAMINSKY,0,32,20,6,16,4,0,0,0,0,0,0,0
IND ENG,160,1,I ADLER,1,17,33,21,15,3,3,0,0,0,0,0,0
IND ENG,162,1,A ATAMTURK,1,14,10,9,4,3,4,7,1,0,0,0,0
IND ENG,172,1,J SHANTHIKUMAR,2,22,1,5,2,0,0,1,0,0,0,0,1
IND ENG,180,1,P KAMINSKY,3,12,11,0,0,0,0,0,0,0,0,0,0
IND ENG, 190A,1,J BURGSTONE,0,30,5,2,13,1,1,7,5,0,0,0,0
IND ENG, 190C,1,B WAHL,15,18,1,2,1,0,0,0,0,0,0,0,0
IND ENG, 190E,1,K SINGER,8,6,5,2,0,1,0,0,0,0,0,0,0
IND ENG, 190G,1,T LAVIAN,12,9,4,0,0,0,0,0,0,0,0,0,0
INFO,190,1,J BURRELL,2,5,5,4,0,1,0,0,0,0,0,0,0
INTEGBI,24,1,R CALDWELL,1,7,1,0,2,0,0,0,0,0,0,0,0
INTEGBI,24,4,K PADIAN,1,4,6,3,0,1,0,0,0,0,0,0,0
INTEGBI, 035AC,1,L HLUSKO,11,51,39,27,42,14,4,8,5,0,7,0,2
INTEGBI,41,1,D LINDBERG,6,16,12,14,10,9,4,7,8,0,10,1,11
INTEGBI,88,1,K KIM,0,6,4,0,0,2,0,0,0,0,0,0,0
INTEGBI,117,1,T CARLSON,7,115,20,34,50,19,11,20,10,0,5,3,1
INTEGBI, 117L,1,T CARLSON,2,2,4,2,0,2,1,1,3,0,0,0,1
INTEGBI, 117L,2,T CARLSON,7,4,6,0,1,3,0,1,1,0,0,0,0
INTEGBI,118,1,M SHAPIRA,6,4,5,5,2,3,5,2,2,2,1,0,0
INTEGBI, 123A,1,G BROOKS,1,6,9,11,4,5,0,1,1,0,0,0,0
INTEGBI, 123AL,1,G BROOKS,1,9,4,3,0,0,0,0,0,0,0,0,0
INTEGBI, 123AL,2,G BROOKS,0,3,8,3,1,0,0,0,0,0,0,0,0
INTEGBI,127,1,S LEHMAN,6,9,10,9,6,2,0,4,0,0,0,0,0
INTEGBI, 127L,1,S LEHMAN,1,6,6,4,0,2,0,0,0,0,0,0,0
INTEGBI, 127L,2,S LEHMAN,0,9,4,3,2,1,0,0,0,0,0,0,0
INTEGBI,131,1,M DIAMOND,0,682,0,0,37,0,0,2,0,0,2,0,1
INTEGBI, 131L,1,M DIAMOND,0,5,1,4,3,1,2,4,0,0,1,1,0
INTEGBI, 131L,2,M DIAMOND,0,6,3,1,5,0,1,1,2,0,1,0,0
INTEGBI, 131L,3,M DIAMOND,1,0,3,2,7,1,1,2,1,0,0,0,1
INTEGBI, 131L,4,M DIAMOND,0,5,2,4,7,0,1,3,0,1,0,0,0
INTEGBI, 131L,6,M DIAMOND,0,2,2,3,5,0,0,2,1,1,0,0,2
INTEGBI, 131L,7,M DIAMOND,0,5,2,1,5,5,0,1,1,0,1,0,0
INTEGBI, 131L,8,M DIAMOND,0,8,0,2,7,0,0,2,1,0,0,0,0
INTEGBI, 131L,9,M DIAMOND,0,3,1,2,9,1,0,3,0,0,0,0,0
INTEGBI, 131L,10,M DIAMOND,2,2,3,6,3,1,3,3,0,0,0,0,3
INTEGBI,137,1,T HAYES,1,56,18,1,43,0,3,6,1,0,2,0,0
INTEGBI,148,1,R FULL,11,15,3,5,7,3,0,2,1,0,1,0,0
INTEGBI,153,1,M POWER,3,5,4,5,4,4,0,1,4,0,0,0,2
INTEGBI,154,1,D ACKERLY,0,5,4,7,4,5,3,5,0,2,0,0,0
INTEGBI,160,1,K PADIAN,11,13,12,11,15,7,9,12,8,4,5,2,6
INTEGBI,162,1,E SIMMS,0,3,6,11,5,4,9,0,5,0,0,0,0
INTEGBI,184,2,A BARNOSKY,6,3,1,1,1,3,0,2,1,0,0,0,0
INTEGBI, 184L,1,A BARNOSKY,3,5,6,1,1,2,0,0,0,0,0,0,0
INTEGBI,187,1,P KIRCH,7,13,12,9,7,3,2,0,0,0,0,0,0
INTEGBI,C082,1,J BISHOP,6,38,0,0,24,0,0,8,0,0,4,0,3
INTEGBI,C125,1,M SCOTT,0,4,5,4,1,0,0,0,0,0,0,0,0
INTEGBI,C143A,1,L KRIEGSFELD,0,11,8,7,8,0,2,6,2,0,0,0,1
INTEGBI,C144,1,R CALDWELL,2,20,6,5,26,10,4,27,2,0,2,0,1
INTEGBI,C156,1,S BEISSINGER,1,4,2,2,7,1,0,1,1,0,1,0,2
INTEGBI,C163,1,S AMACHER,0,7,4,2,26,9,5,23,13,1,0,0,2
ISF,62,1,R EHRLICH,0,12,3,3,6,3,2,2,1,0,0,0,2
ISF, 100A,1,G WREN,2,12,10,11,15,6,5,14,5,0,3,0,2
ISF, 100A,2,R HOLUB,7,11,14,11,12,7,3,4,2,0,0,0,1
ISF, 100B,1,E KLEE,0,17,7,12,6,9,3,0,3,0,1,2,7
ISF,189,1,A IPSEN,4,16,10,2,4,1,0,0,0,0,0,0,1
ITALIAN,1,1,A DI CARLO,2,5,4,1,1,1,0,0,0,0,0,0,0
ITALIAN,1,2,A DI CARLO,1,2,7,2,4,0,1,0,0,0,0,0,0
ITALIAN,1,4,A DI CARLO,2,4,6,2,0,0,0,0,0,0,0,0,0
ITALIAN,1,5,A DI CARLO,5,6,3,3,0,0,0,1,0,0,0,0,0
ITALIAN,1,6,A BELLEZZA,0,7,9,3,3,2,0,0,0,0,0,0,0
ITALIAN,1,8,A DI CARLO,1,7,4,3,2,0,0,0,0,0,0,0,0
ITALIAN,2,3,A DI CARLO,1,9,6,1,2,1,1,1,0,0,0,0,0
ITALIAN,2,4,M JACOBSEN,5,8,5,3,1,0,0,0,0,0,0,0,0
ITALIAN,3,3,M JACOBSEN,4,7,6,1,2,1,0,0,0,0,0,0,0
ITALIAN,4,1,A BELLEZZA,0,7,2,2,1,2,0,0,0,0,0,0,0
ITALIAN,40,1,L REGAN,2,17,24,18,12,9,5,1,1,2,1,1,2
ITALIAN, 101A,1,A DI CARLO,2,4,3,4,4,1,0,0,0,0,0,0,0
ITALIAN,104,1,A RICCIARDI,3,6,4,2,0,2,0,0,0,0,0,0,0
ITALIAN,163,1,S BOTTERILL,1,9,6,3,3,1,0,0,0,0,0,0,0
ITALIAN,170,1,G MOSES,0,6,3,2,5,0,0,0,0,0,0,0,1
ITALIAN,R005A,1,B SPACKMAN,1,3,5,6,0,1,0,0,0,0,0,0,0
ITALIAN,R005A,2,B SPACKMAN,0,0,4,6,0,1,2,1,1,0,0,0,1
ITALIAN,R005B,2,B SPACKMAN,1,12,3,0,1,0,0,0,0,0,0,0,1
JAPAN, 001A,1,M TOMIZUKA,0,8,5,1,0,0,0,1,0,0,0,0,1
JAPAN, 001A,2,M TOMIZUKA,1,2,3,1,2,1,1,0,0,0,0,0,0
JAPAN, 001A,4,M TOMIZUKA,1,6,2,2,3,0,1,0,0,0,0,0,1
JAPAN, 001A,5,M TOMIZUKA,1,7,2,4,4,0,0,0,0,0,0,0,0
JAPAN, 001A,6,M TOMIZUKA,0,5,4,1,4,0,2,0,0,0,0,0,0
JAPAN, 001A,7,M TOMIZUKA,0,6,2,1,0,0,2,1,1,0,0,0,1
JAPAN, 001A,8,M TOMIZUKA,1,7,1,3,1,0,0,0,0,0,0,0,1
JAPAN, 001A,9,M TOMIZUKA,0,5,4,0,4,1,0,0,0,1,0,0,1
JAPAN, 001A,10,M TOMIZUKA,1,6,1,2,4,0,2,0,0,0,0,0,1
JAPAN, 001A,11,M TOMIZUKA,1,4,3,2,2,4,1,0,0,0,0,0,0
JAPAN, 001A,12,M TOMIZUKA,0,4,2,1,2,1,0,1,0,0,0,0,0
JAPAN, 001A,13,M TOMIZUKA,0,4,3,3,2,0,0,0,0,0,1,0,0
JAPAN, 007A,1,H HORTON,0,20,7,6,10,2,3,1,2,0,0,0,3
JAPAN, 010A,1,N WALLACE,0,7,2,1,1,1,2,1,1,0,1,0,0
JAPAN, 010A,3,N WALLACE,1,9,0,1,2,0,0,1,0,0,0,0,0
JAPAN, 010A,4,N WALLACE,1,6,1,4,4,0,1,1,0,0,0,0,0
JAPAN, 010A,5,N WALLACE,1,8,2,0,2,2,1,0,0,0,0,0,0
JAPAN, 010A,6,N WALLACE,0,7,1,3,2,0,0,1,0,0,0,0,1
JAPAN, 010A,7,N WALLACE,0,4,2,2,2,1,0,1,0,0,0,0,0
JAPAN, 100A,1,W KAMBARA,0,7,5,3,1,0,0,1,1,1,0,0,0
JAPAN, 100A,3,W KAMBARA,1,9,3,4,4,0,0,0,1,0,0,0,0
JAPAN, 100A,4,W KAMBARA,0,7,5,4,0,0,0,2,0,0,1,0,0
JAPAN, 100A,5,W KAMBARA,0,8,5,0,2,1,1,1,0,0,0,0,0
JAPAN,101,1,Y BAKER,1,8,5,3,3,0,0,1,0,0,0,0,0
JAPAN,103,1,C SHIBAHARA,3,11,1,4,0,1,0,0,0,0,0,0,0
JAPAN,120,1,H HORTON,1,13,7,4,6,2,1,1,1,0,0,0,1
JAPAN,130,1,J WALLACE,1,9,6,2,0,0,0,0,0,0,0,0,0
JAPAN,155,1,D O'NEILL,1,8,7,3,3,0,0,0,0,0,0,0,0
JAPAN,180,1,D O'NEILL,3,2,7,8,0,0,0,0,0,0,0,0,0
JAPAN,C115,1,D WILLIAMS,0,9,1,1,3,1,0,0,0,0,0,0,0
JOURN,24,1,S RASKY,0,10,0,0,1,0,0,0,0,0,0,0,0
KHMER, 001A,1,F SMITH,2,6,0,1,2,0,0,0,0,0,0,0,1
KOREAN, 001A,1,M KIM,0,9,8,0,0,0,0,0,0,0,0,0,0
KOREAN, 001A,2,M KIM,0,16,2,0,0,0,1,0,0,0,0,0,0
KOREAN, 001A,3,M KIM,2,12,2,0,0,0,0,0,0,0,0,0,0
KOREAN, 001AX,2,J PARK,1,16,1,0,0,0,0,0,0,0,0,0,0
KOREAN, 001AX,3,J PARK,4,14,2,0,1,0,0,0,0,0,0,0,0
KOREAN, 010A,2,S LEE,3,10,0,0,1,0,0,0,0,0,0,0,0
KOREAN, 010AX,1,S LEE,1,20,1,0,0,0,0,0,0,0,0,0,1
KOREAN, 010AX,2,S LEE,3,14,1,1,0,0,0,0,0,0,0,0,0
KOREAN, 100A,1,K KO,4,9,4,0,1,0,0,1,0,0,0,0,0
KOREAN, 100A,2,K KO,4,6,1,0,0,1,0,0,0,0,0,0,0
KOREAN,101,1,K KIM,6,13,1,0,0,0,0,0,0,0,0,0,0
KOREAN,111,1,K KIM,5,15,2,1,0,0,0,0,0,0,0,0,0
L & S, 020D,1,K MORAN,2,12,12,8,1,1,0,1,0,0,0,0,0
L & S, 120B,1,K WHISSEL,0,3,8,5,0,0,0,0,0,0,0,0,0
L & S, 140C,1,I PAPERNO,0,5,10,5,4,4,0,0,0,0,0,0,0
L & S, 170AC,1,G BRIMHALL,0,10,10,10,2,0,1,1,0,0,0,0,1
L & S,C030T,1,D PRESTI,0,45,49,33,40,11,13,14,1,0,3,0,2
L & S,C030U,1,L HUNTSINGER,1,23,8,1,11,0,1,1,0,0,0,0,0
L & S,C070U,1,A FILIPPENKO,18,32,10,19,19,10,3,4,1,0,0,1,1
L & S,C070V,1,R MULLER,18,38,40,30,23,16,7,9,8,0,0,0,2
L & S,C160T,1,J SEARLE,0,2,15,18,4,1,1,0,0,0,0,0,1
L & S,R044,1,E OLIENSIS,3,21,31,19,20,12,5,4,3,0,0,0,0
LATAMST,10,1,L SEGAL,0,5,5,7,20,9,4,4,0,0,0,0,1
LATAMST,150,2,K SEHNBRUCH,1,3,3,4,2,1,0,1,0,0,0,0,0
LATIN,1,1,R SOUZA,3,1,1,2,3,1,0,0,1,0,0,0,0
LATIN,1,3,T HENDRICKSON,6,2,5,0,0,0,1,0,1,0,0,0,0
LATIN,100,1,T PEPPER,1,5,4,3,1,1,0,0,0,0,0,0,0
LATIN,101,1,D SAILOR,1,3,5,1,0,1,1,1,1,0,0,0,0
LATIN,121,1,T MURPHY,5,4,2,0,0,0,0,0,0,0,0,0,0
LD ARCH,101,1,J STILGENBAUER,2,12,1,0,0,0,0,0,0,0,0,0,0
LD ARCH,101,2,D EDWARDS,0,6,3,1,1,0,0,0,0,0,0,0,0
LD ARCH,103,1,C SULLIVAN,5,10,3,0,0,0,0,0,0,0,0,0,0
LD ARCH,110,1,J MCBRIDE,2,6,8,9,8,3,0,3,0,0,0,0,0
LD ARCH,111,1,J STILGENBAUER,3,18,4,1,0,0,0,0,0,0,0,0,0
LD ARCH, 134B,1,G MEIL,1,3,9,2,0,0,0,0,0,0,0,0,0
LD ARCH,135,1,C SULLIVAN,15,22,2,0,0,0,0,0,0,0,0,0,0
LD ARCH,170,1,L MOZINGO,0,16,12,8,7,9,2,5,2,0,0,0,0
LD ARCH,C188,1,J RADKE,5,3,7,3,0,1,0,0,0,0,0,0,2
LEGALST,103,1,D LIEBERMAN,0,7,5,8,9,8,3,3,1,0,0,0,0
LEGALST,105,1,M DAN-COHEN,0,16,16,22,12,12,4,6,0,0,0,0,1
LEGALST,116,1,B SHAPIRO,1,5,4,3,4,3,1,4,2,0,0,0,2
LEGALST,147,1,D INGBERMAN,0,3,7,11,16,9,8,3,1,0,1,0,0
LEGALST,151,1,M DAN-COHEN,0,23,13,13,15,8,0,1,2,0,0,0,0
LEGALST,155,1,J HOLLINGER,0,13,6,11,12,8,12,10,3,0,0,0,0
LEGALST,177,1,C MCCLAIN,0,14,3,4,32,2,2,16,0,0,5,0,6
LEGALST,179,1,M SHAPIRO,0,9,9,14,17,9,4,4,0,0,0,0,1
LEGALST,184,1,C ALBISTON,0,15,3,4,35,1,2,5,0,0,0,0,2
LEGALST,189,1,K ABRAMS,4,5,5,8,11,12,7,7,5,0,0,0,1
LEGALST,190,1,M SHAPIRO,0,15,4,7,3,4,1,3,2,0,1,0,10
LEGALST,190,2,M DAN-COHEN,0,8,4,0,0,0,0,0,0,0,0,0,0
LGBT,145,1,D ALFONSO,0,8,11,5,1,0,2,0,0,0,0,0,0
LGBT,C147B,1,D ALFONSO,0,3,9,5,5,0,0,0,2,0,1,0,0
LINGUIS,5,1,L HYMAN,4,14,10,16,22,10,5,7,2,0,0,0,0
LINGUIS, 055AC,1,G WILKERSON,0,24,30,10,2,0,0,0,0,2,0,0,0
LINGUIS,100,1,L MICHAEL,0,13,14,23,21,3,4,3,2,1,0,0,1
LINGUIS,106,1,E SWEETSER,0,4,1,2,4,3,0,2,2,0,0,0,2
LINGUIS,110,1,K JOHNSON,4,6,6,7,11,13,13,4,2,2,0,0,0
LINGUIS,122,1,A GABY,10,9,5,8,2,0,1,0,0,0,0,0,0
LINGUIS,130,1,G HOLLAND,2,9,13,1,12,4,1,3,0,0,1,1,0
LINGUIS, 155AC,1,R RHODES,2,4,6,4,5,2,0,2,1,0,0,0,0
LINGUIS,C001A,1,S MCHOMBO,3,4,3,3,2,2,0,0,0,0,0,0,0
LINGUIS,C001A,2,S MCHOMBO,1,2,7,1,1,0,0,0,0,0,0,0,0
LINGUIS,C104,1,G LAKOFF,2,9,3,3,2,1,0,2,0,0,0,1,1
LINGUIS,C147,1,S GAHL,3,6,9,1,3,0,2,0,0,0,0,0,1
MALAY/I, 001A,1,N LUNDE,2,6,3,0,0,0,0,0,0,0,0,0,0
MALAY/I, 100A,1,N LUNDE,5,6,3,0,0,0,0,0,0,0,0,0,0
MASSCOM,10,1,M LEVINA,0,19,58,47,62,29,9,4,3,1,1,0,1
MASSCOM,102,1,J RETZINGER,2,31,54,40,73,24,10,11,6,1,0,0,2
MASSCOM,130,1,J RETZINGER,2,2,8,12,6,6,1,0,1,0,0,0,0
MASSCOM,180,1,C GALLOWAY,0,4,12,17,8,7,0,1,0,0,0,0,0
MASSCOM,190,1,T GOLDSTEIN,0,10,27,23,27,7,1,2,0,0,0,0,1
MASSCOM,190,2,M LEVINA,0,1,12,14,15,4,0,0,0,0,0,0,0
MAT SCI,102,1,S SASS,5,7,9,10,9,5,6,5,6,1,1,0,0
MAT SCI,123,1,J WU,2,3,2,3,2,0,0,0,0,0,0,0,0
MAT SCI,130,1,O DUBON,0,8,4,16,6,5,3,0,0,0,1,0,1
MAT SCI,C113,2,R RITCHIE,1,7,4,8,10,2,3,3,1,0,2,0,0
MATH, 001A,1,I AGOL,0,41,63,29,45,38,48,23,37,8,7,1,4
MATH, 001A,2,O HALD,0,75,24,14,28,16,20,17,16,0,21,0,8
MATH, 001A,3,M OLSSON,6,46,30,27,61,52,38,47,24,13,18,4,12
MATH, 001B,1,J WILKENING,15,40,31,38,43,36,38,53,0,0,25,0,17
MATH, 001B,2,G BERGMAN,11,16,21,26,32,25,23,14,12,2,2,3,10
MATH, 016A,1,J DEMMEL,21,23,28,37,35,30,21,20,11,0,25,0,23
MATH, 016A,2,T LAM,29,32,42,61,50,50,30,35,30,0,33,0,34
MATH, 016B,1,V HARRISON,2,31,23,27,32,25,22,51,20,4,23,0,13
MATH,32,1,C MITCHELL,2,24,9,8,22,10,5,24,5,0,1,0,2
MATH,53,1,M HUTCHINGS,11,57,65,59,70,36,38,27,12,12,7,6,5
MATH,53,2,C TELEMAN,8,28,40,50,37,38,15,13,6,3,1,0,7
MATH,53,3,M HUTCHINGS,3,5,9,8,6,7,5,3,0,1,0,1,2
MATH,54,1,F GRUNBAUM,33,146,49,38,43,39,16,56,7,0,14,0,18
MATH,55,1,M HAIMAN,2,12,8,8,19,14,8,14,12,0,12,0,11
MATH,74,1,C CRISSMAN,2,4,0,1,3,0,0,1,0,0,0,0,1
MATH,74,2,D PENNEYS,1,5,0,2,1,1,0,0,0,0,0,0,1
MATH,104,1,J REIMANN,2,2,8,8,5,2,3,1,1,1,0,0,0
MATH,104,2,O HALD,2,3,2,7,9,6,1,0,2,0,0,0,0
MATH,104,3,M KLASS,0,8,2,2,7,3,1,0,1,0,0,0,1
MATH,104,4,J SUSSAN,1,10,4,5,2,1,0,0,0,0,0,0,1
MATH,104,5,B PARKER,2,1,5,1,4,0,0,2,0,0,2,0,1
MATH,110,1,S GUREVITCH,15,10,0,6,2,4,0,0,1,0,0,0,0
MATH,110,2,M ALDI,1,2,6,6,5,6,4,0,1,1,0,0,0
MATH,110,3,A OGUS,1,1,3,5,6,6,4,0,0,0,1,0,1
MATH,110,4,S HERR,0,6,3,6,5,3,3,1,0,0,0,0,1
MATH,110,5,K RIBET,2,6,3,4,4,3,2,4,2,0,1,0,2
MATH,110,6,C ZICKERT,2,4,0,2,10,0,2,2,0,0,1,1,2
MATH,113,1,D HILL,0,5,1,0,2,3,0,3,1,0,4,0,5
MATH,113,2,A PELAYO,3,5,5,4,3,0,4,1,1,0,0,2,2
MATH,113,3,M VELASCO,1,7,5,6,3,1,1,4,1,0,5,0,3
MATH,113,4,A PELAYO,3,5,7,6,5,1,2,1,1,1,0,2,3
MATH,113,5,I KRA,0,12,0,0,9,0,0,2,1,0,0,0,0
MATH,115,1,C MOK,7,16,11,2,1,1,1,1,0,0,0,0,0
MATH, 121A,1,J NEU,1,2,2,1,2,0,1,0,1,0,1,0,0
MATH, 121A,2,V SERGANOVA,2,2,2,5,6,0,0,2,1,0,0,0,0
MATH, 125A,1,J REIMANN,1,5,5,3,9,3,0,2,1,0,0,0,5
MATH,127,1,L PACHTER,8,5,2,0,1,0,0,0,0,0,0,0,0
MATH, 128A,1,M GU,0,18,13,7,10,6,3,4,6,2,3,0,2
MATH,135,1,J KRUEGER,0,6,0,0,9,0,0,5,0,0,3,0,2
MATH,142,1,M VELASCO,7,9,0,4,3,2,3,1,1,0,0,0,3
MATH,143,1,D EISENBUD,3,5,1,0,2,0,0,3,2,0,0,0,0
MATH,152,1,H WU,1,10,4,0,1,2,0,0,0,0,0,0,0
MATH,185,1,L LIM,5,14,6,8,4,6,1,0,0,0,0,0,0
MATH,185,2,M ALDI,1,3,1,1,6,2,3,1,1,0,0,0,2
MATH,185,3,M ROSE,0,4,0,3,2,3,0,2,2,0,0,0,3
MATH,191,1,O HOLTZ,0,8,2,1,0,0,0,0,0,0,0,0,0
MATH,H054,1,A PAULIN,1,3,3,4,3,3,4,5,4,0,7,0,0
MATH,H110,1,G BERGMAN,0,1,2,2,2,1,0,2,0,1,0,0,0
MCB-BMB, 100B,1,H NIKAIDO,3,2,4,3,3,2,4,0,2,0,0,0,2
MCB-BMB,102,1,J THORNER,5,40,55,55,49,43,44,69,28,0,21,0,10
MCB-BMB,110,1,T ALBER,3,19,11,14,22,6,11,21,9,0,5,0,7
MCB-BMB, 110L,1,J DOUDNA CATE,3,10,7,3,11,10,7,1,3,0,1,0,0
MCB-BMB,C100A,1,B KRANTZ,7,30,17,1,32,19,11,16,4,0,6,0,2
MCB-BMB,C112,1,K RYAN,0,11,10,5,9,3,6,5,2,0,0,0,1
MCB-BMB,C112L,1,A KOMEILI,0,1,3,1,2,3,1,0,1,0,0,0,0
MCB-BMB,C112L,2,A KOMEILI,0,2,0,2,5,1,1,0,0,0,0,0,0
MCB-CDB,32,1,A WURMSER,8,33,50,35,47,19,35,40,16,0,14,0,1
MCB-CDB,130,1,R HEALD,3,39,31,39,37,28,23,25,24,0,31,0,5
MCB-CDB, 130L,1,M WELCH,2,9,5,6,6,4,1,0,0,0,0,0,0
MCB-CDB, 130L,2,M WELCH,2,5,2,4,2,3,1,1,2,0,0,0,0
MCB-CDB,132,1,K LUO,4,32,14,7,27,5,11,19,9,0,5,0,9
MCB-GEN,140,1,F URNOV,5,19,5,13,17,8,6,10,4,0,4,0,4
MCB-GEN,C142,1,S AMACHER,5,35,25,14,72,40,15,67,32,3,4,0,3
MCB-IMM,55,1,R BEATTY,4,17,4,4,10,9,2,5,3,0,0,0,2
MCB-IMM,150,1,A WINOTO,3,17,11,21,23,5,5,9,4,0,2,0,4
MCB-IMM, 150L,1,P BEATTY,1,7,5,3,10,5,1,1,1,0,0,0,0
MCB-NEU,64,1,F WERBLIN,7,17,23,21,19,16,16,14,2,0,3,0,0
MCB-NEU,163,1,M POO,3,22,21,4,13,14,1,7,2,0,0,0,0
MCB-NEU,166,1,H LECAR,11,8,6,5,4,2,3,0,1,0,0,0,1
MCB-NEU,C062,1,D PRESTI,1,52,42,41,44,15,14,3,1,0,4,0,3
MCB-NEU,C160,1,R KRAMER,3,18,3,2,19,3,5,9,1,1,3,0,3
MEC ENG,101,1,S MCMAINS,1,6,9,4,3,5,0,1,4,0,0,0,0
MEC ENG,102,1,H KAZEROONI,21,50,11,5,1,0,0,0,0,0,0,0,0
MEC ENG,104,1,B TONGUE,3,12,17,23,25,20,13,20,5,0,8,0,5
MEC ENG,105,1,R DIBBLE,6,6,15,20,26,27,14,2,2,0,1,1,0
MEC ENG,106,1,O SAVAS,10,9,4,12,12,7,4,1,1,0,0,0,1
MEC ENG, 107A,1,G ANWAR,9,32,31,16,16,13,5,3,1,1,2,0,0
MEC ENG, 107B,1,R DIBBLE,0,2,3,3,3,2,2,0,0,0,0,0,0
MEC ENG, 107B,2,R DIBBLE,0,4,1,5,4,0,2,0,0,0,0,0,0
MEC ENG,109,1,R GREIF,3,12,15,18,36,14,12,8,2,1,0,0,0
MEC ENG,110,1,K YOUSSEFI,0,15,10,10,7,1,0,0,0,0,0,0,0
MEC ENG,119,1,L LIN,1,13,10,16,7,4,3,3,1,1,1,0,0
MEC ENG,132,1,F BORRELLI,4,8,6,11,9,9,4,3,0,0,0,0,2
MEC ENG,134,1,J HEDRICK,8,3,3,2,1,2,0,2,1,0,0,0,0
MEC ENG,140,1,C FERNANDEZ-PELLO,4,11,8,7,6,3,3,2,0,0,0,0,0
MEC ENG,175,1,O O'REILLY,0,4,7,5,3,2,3,0,1,0,0,0,0
MEC ENG,185,1,P PAPADOPOULOS,4,17,7,4,1,2,2,0,0,0,0,0,1
MEC ENG,C085,1,P PAPADOPOULOS,2,3,2,5,4,11,5,4,0,2,0,0,5
MEC ENG,C124,1,H DHARAN,0,11,9,7,2,0,0,0,0,0,0,0,0
MEC ENG,C124,2,R RITCHIE,1,8,8,7,7,5,6,3,0,0,0,0,1
MEC ENG,C176,1,T KEAVENY,0,3,6,3,3,2,2,1,0,0,0,0,0
MIL AFF,1,1,D FEE,9,9,2,2,0,0,0,0,0,0,0,0,0
MIL AFF, 145A,1,B STONE,0,7,10,1,4,0,0,0,0,0,0,0,0
MIL SCI,100,1,D FEE,1,11,0,5,3,0,0,1,0,0,0,0,0
MUSIC, 020A,1,L CHISHOLM,2,7,8,4,2,2,0,0,0,0,1,0,0
MUSIC, 020A,2,R VAJJHALA,4,11,6,2,3,0,0,0,1,0,0,0,0
MUSIC, 020A,3,D COLL,6,14,5,0,0,0,0,0,0,0,0,0,0
MUSIC, 020A,5,M BRAUNSCHWEIG,0,9,6,1,3,0,0,0,2,0,0,0,3
MUSIC, 020B,1,S CURRAN,5,6,1,2,3,0,0,0,0,0,0,0,0
MUSIC, 025A,1,J LOPEZ BELLIDO,0,6,6,2,4,0,0,2,0,0,0,0,0
MUSIC, 025A,2,N BULTMANN,1,14,6,0,2,2,0,0,0,0,0,0,0
MUSIC, 026AC,1,B BRINNER,10,78,86,31,22,16,1,2,0,0,1,0,0
MUSIC,27,1,N MATHEW,19,104,60,30,18,6,9,3,2,0,0,0,0
MUSIC, 049A,1,J DAVIES,2,5,18,10,10,3,0,0,0,0,0,0,0
MUSIC, 049B,1,M ORLAND,0,2,7,2,0,1,0,0,0,0,0,0,0
MUSIC, 049C,1,D PEREIRA,0,4,8,1,3,1,0,0,0,0,0,0,0
MUSIC, 049C,2,D CULLEN,4,7,2,1,2,1,0,0,0,0,0,0,0
MUSIC,50,1,M ORLAND,0,2,2,2,6,0,0,1,0,0,0,0,0
MUSIC,51,1,C DANA,0,4,4,2,2,2,0,0,0,0,0,0,0
MUSIC,51,2,M ORLAND,0,1,4,2,5,2,0,1,0,0,0,0,0
MUSIC,60,1,Y VASSILANDONAKIS,2,4,5,1,0,0,0,0,0,0,0,0,1
MUSIC,61,1,D PEREIRA,0,3,5,4,1,2,0,0,0,0,0,0,0
MUSIC,61,2,D PEREIRA,0,1,4,4,1,1,1,0,0,0,0,0,1
MUSIC,74,1,L GOLD,1,7,1,2,0,0,0,0,0,0,0,0,0
MUSIC,74,2,L MARK,14,10,6,1,3,0,3,0,0,0,0,0,0
MUSIC,76,1,R TARUSKIN,0,4,11,9,7,3,4,3,3,0,1,0,3
