Course Subject Cd,Course Number,Section Nbr,Instr Name Concat,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete
UGBA,106,1,William Fanning,,48,35,53,30,14,13,4,5,,1,,,,,,,
UGBA,107,1,Alan Ross,4,32,56,75,48,10,5,4,3,,,,1,,,,,1
UGBA,115,1,Frank Schultz,,6,13,11,1,,1,,,,,,,,,,,1
UGBA,118,1,Steven Wood,,12,6,3,2,1,2,1,,,,,,,,,,1
UGBA,119,1,Frank Schultz,,4,19,9,,1,,,,,,,,,,,,
UGBA,120AA,1,Francis Stanton,6,27,9,,9,3,,,,,,,,,,,,
UGBA,120AB,1,Francis Stanton,5,20,8,,10,3,,,,,,,1,,,,,
UGBA,120B,1,Francis Stanton,2,6,6,,3,2,,,,,,,,,,,,
UGBA,121,1,Alan Cerf,2,14,9,9,7,2,,,,,,,,,,,,
UGBA,122,1,Patricia Dechow,7,17,10,5,4,2,,2,,,,,,,,,,
UGBA,126,1,Tiffany Rasmussen,,8,7,,3,1,,,,,,,,,,,,
UGBA,127,1,John Mccauley,,6,8,6,2,1,,,,,,,,,,,,
UGBA,131,1,Stephen Etter,1,33,8,,8,,,,,,,,,,,,,
UGBA,152,1,Holly Schroth,1,15,7,8,6,1,1,1,,,,,,,,,,
UGBA,152,2,Holly Schroth,3,13,5,13,6,1,,,,,,,,,,,,
UGBA,155,1,Daniel Mulhern,,21,14,17,1,1,,1,,,,,,,,,,1
UGBA,162,1,Judy Hopelain,,9,15,3,5,,,,,,,,,,,,,
UGBA,167,1,Krystal Thomas,1,2,17,6,2,1,,,,,,,,,,,,
UGBA,167,2,David Robinson,,5,3,13,10,2,,4,3,,,,,,,,,
UGBA,175,1,Alan Ross,,13,5,7,7,,2,,1,,,,,,,,,1
UGBA,177,1,Diane Dwyer,,3,16,4,2,1,,1,1,,,,,,,,,
UGBA,178,1,Daniel Himelstein,,2,16,8,3,,,,,,,,,,,,,
UGBA,179,1,Daniel Himelstein,,1,22,11,,,,,,,,,,,,,,
UGBA,180,1,David Nelson,7,70,10,2,18,,1,3,1,,1,,,,,,,1
UGBA,190T,02A,Sara Beckman,8,7,6,8,2,,,,,,,,,,,,,
UGBA,190T,02B,Sara Beckman,,4,13,11,1,1,,,,,,,,,,,,
UGBA,190T,02C,Sara Beckman,,6,11,11,4,,,,,,,,,,,,,
UGBA,191C,1,Ericka Lutz,,7,9,8,4,,,,,,,,2,,,,,
UGBA,191I,1,Cort Worthington; Ori Brafman,,6,8,10,,,,,,,,,,,,,,
UGBA,192N,2,Nora Silver,3,19,9,2,4,5,,1,,,,,,,,,,
UGBA,195P,1,Peter Molloy,,4,19,17,5,1,,,,,,,,,,,,
UGBA,195T,1,Robin Chandra,,17,24,2,14,,,,,,,,,,,,,
UGBA,196,1,Fred Selinger,8,31,46,18,20,3,1,2,1,,,,1,,,,,
UGBA,196,2,Fred Selinger,8,40,23,19,21,2,2,,1,,,,1,,,,,
UGBA,196,3,Solomon Fulp,,8,6,2,2,,1,,,,,,,,,,,
UGBA,196,5,Ericka Lutz,1,5,2,5,1,1,,,,,,,,,,,,
UGBA,198,4,Zsolt Katona,,,,,,,,,,,,,,,,,,
UGBA,198,5,Todd Fitch,,,,,,,,,,,,,,,,,,
UGBA,198,11,Frank Schultz,,,,,,,,,,,,,,,,,,
UGBA,198,15,Daniel Mulhern,,,,,,,,,,,,,,,,,,
UGBA,198,16,Holly Schroth,,,,,,,,,,,,,,,,,,
CHM ENG,40,1,Marjorie Went,1,51,15,24,17,5,,6,,,,,,,,,,
CHM ENG,140,1,Clayton Radke,2,16,13,21,16,20,22,12,12,,4,,1,,,,,
CHM ENG,142,1,Alexander Katz,6,33,14,22,14,10,9,7,1,,1,,1,,,,,1
CHM ENG,150B,1,Alexis Bell,8,17,15,18,12,12,8,14,5,4,3,2,,,,,,
CHM ENG,154,1,Colin Cerretani; David Graves,3,11,2,5,11,7,3,,1,,1,,,,,,,
CHM ENG,160,1,P. Henrik Wallman,1,10,7,7,3,4,4,3,,,,,,,,,,
CHM ENG,162,1,Nitash Balsara,1,9,9,5,5,5,3,2,,,,,,,,,,
CHM ENG,180,1,Gregory Schoofs,,2,3,6,6,1,,2,,,,,,,,,,
CHM ENG,185,1,Shannon Ciston,1,9,8,6,5,1,,,,,,,,,,,,
CHM ENG,185,2,Shannon Ciston,,5,7,4,4,2,,,,,,,,,,,,
CHM ENG,C195A,1,Wenjun Zhang,,5,8,6,1,3,,,,,,,,,,,,
CHEM,1A,1,Luke Bertels; Martin Head-Gordon,8,52,66,43,63,38,36,39,16,5,9,6,20,,,,,
CHEM,1A,2,Luke Bertels; Teresa Head-Gordon,5,47,35,38,55,49,31,34,11,5,2,6,11,,,,,
CHEM,1A,3,Luke Bertels; Martin Head-Gordon,10,41,54,35,51,49,26,32,12,9,8,2,21,,,,,
CHEM,1A,4,Angelica Stacy,,5,4,6,18,5,4,12,4,,3,,1,,,,,1
CHEM,1AL,1,Matthew Hauwiller; Michelle Douskey,23,175,48,30,43,9,3,9,2,,3,,4,,,,,
CHEM,1AL,2,Matthew Hauwiller; Michelle Douskey,23,114,54,28,27,4,4,2,,,1,,2,,,,,
CHEM,1AL,3,Matthew Hauwiller; Michelle Douskey,61,266,72,36,54,8,3,5,3,,4,,1,,,,,
CHEM,3A,1,Steven Pedersen,1,22,24,13,25,27,44,18,23,,5,,19,,,,,2
CHEM,3A,2,Steven Pedersen,6,32,14,44,22,35,45,25,32,,4,,26,,,,,3
CHEM,3AL,1,Mark Levin; Maryann Robak,3,144,53,46,26,4,7,,3,,,,6,,,,,1
CHEM,3AL,2,Mark Levin; Maryann Robak,2,102,50,32,26,6,3,4,1,,1,,3,,,,,
CHEM,3B,1,Peter Marsden,12,55,56,39,35,24,25,26,19,,8,,11,,,,,
CHEM,3B,2,Peter Marsden,9,61,71,39,35,28,21,32,16,,4,,16,,,,,
CHEM,3BL,1,Alexander Brandt; Ming Hammond,,167,209,34,18,12,9,5,2,,4,,1,,,,,
CHEM,3BL,2,Alexander Brandt; Ming Hammond,,23,44,5,7,1,1,1,,,,,,,,,,
CHEM,4A,1,Ke Xu; Meredith Triplet; Tanja Cuk,5,38,23,29,64,25,19,25,19,,3,,1,,,,,
CHEM,15,1,Daniel Neumark,,4,5,6,6,8,2,6,4,,,,5,,,,,
CHEM,96,1,Felix Fischer,,,,,,,,,,,,,,,,,,
CHEM,103,1,Adam Childs; Joel Finbloom; Matthew Francis,1,22,4,4,23,,7,7,5,,2,,1,,,,,4
CHEM,104A,1,Andy Nguyen; Benjamin Suslick; Ryan Witzke; T Tilley,5,15,5,11,14,11,6,8,6,,9,,6,,,,,
CHEM,108,1,Richard Andersen,,5,3,,4,,,1,,,,,,,,,,
CHEM,112A,1,Anne Baranger; Raul Leal,1,17,25,22,32,29,18,23,6,3,4,2,1,,,,,3
CHEM,113,1,Felix Fischer; Rebecca Durr; Stephen Von Kugelgen,4,5,4,3,4,3,1,,2,,,,,,,,,
CHEM,115,1,Dean Toste,1,5,6,,,,,,,,,,,,,,,
CHEM,120A,1,Eric Neuscamman; Luning Zhao; Qiao Kong; Qinghui Ge,4,2,4,5,4,4,4,6,1,,,,3,,,,,
CHEM,120B,1,Chenlu Xie; Jonathan Weisberg; Phillip Geissler; Pratima Satish; Sumana Raj,2,21,26,13,17,17,24,13,6,,,,1,,,,,1
CHEM,125,1,Stephen Leone,3,7,5,2,4,3,6,2,4,,,,,,,,,
CHEM,C130,1,David Savage; John Kuriyan,,3,1,4,2,,2,1,,,,,,,,,,
CHEM,135,1,Evan Miller; Julia Lazzari-Dean; Rishikesh Kulkarni; Vincent Grenier,4,6,9,10,7,26,15,7,9,10,6,1,7,,,,,
CHEM,C138,1,Wenjun Zhang,1,5,5,2,2,1,,,,,,,,,,,,
CHEM,143,1,Jeffrey Kwarsick; Luciano Moretto,1,1,2,,1,1,1,,2,,,,,,,,,
CY PLAN,98,1,Carol Galante,,,,,,,,,,,,,,,,,,
CY PLAN,98,2,Charisma Acey,,,,,,,,,,,,,,,,,,1
CY PLAN,110,1,Ricardo Huerta,3,45,21,18,11,4,5,6,,1,,,,,,,,
CY PLAN,113B,1,Sara Hinkley,5,20,13,11,6,3,2,2,2,,,,5,,,,,1
CY PLAN,119,1,Charisma Acey,3,58,5,5,1,1,,,,,,,1,,,,,3
CY PLAN,140,1,John Ellis; Vincent Agoe; Yasir Hameed,27,39,6,4,,,,,,,,,,,,,,1
CIV ENG,24,3,Evan Variano,,7,4,2,,,,,,,,,,,,,,
CIV ENG,C30,2,Francisco Armero,2,7,12,6,16,7,3,6,6,1,2,,1,,,,,
CIV ENG,60,1,Claudia Ostertag,,8,10,16,10,10,5,3,2,,,,,,,,,
CIV ENG,70,1,Robert Kayen,9,12,9,20,11,5,7,1,,1,2,,2,,,,,
CIV ENG,93,1,Joan Walker,2,10,6,7,11,,1,1,,,,,,,,,,1
CIV ENG,98,3,Filippos Filippou; Lillian Fan,,,,,,,,,,,,,,,,,,
CIV ENG,100,1,Evan Variano,,5,15,26,18,7,1,,,,,,,,,,,
CIV ENG,111,1,William Nazaroff,1,18,18,14,10,13,5,3,4,,,,1,,,,,
CIV ENG,113N,1,Kara Nelson,2,6,3,6,6,2,,1,1,,,,,,,,,
CIV ENG,115,1,David Sedlak,,7,7,6,6,2,3,2,,,1,,1,,,,,1
CIV ENG,122N,1,Abolhassan Astaneh-Asl,1,6,18,3,1,,1,1,,,,,,,,,,
CIV ENG,123N,1,David Kren,1,13,10,4,9,2,2,1,2,,,,,,,,,
CIV ENG,124,1,Ian Kelso,14,17,4,2,2,,,,,1,1,,,,,,,
CIV ENG,153,1,Jasenka Rakas,1,33,1,,1,,,,,,,,,,,,,
CIV ENG,167,1,Charles Ibbs,,8,2,2,6,5,2,12,,,2,,,,,,,
CIV ENG,173,1,Yoram Rubin,4,8,3,6,3,2,2,,,,,,1,,,,,
CIV ENG,175,1,Michael Riemer; Raymond Seed,4,16,14,10,8,1,,,,,,,,,,,,
CIV ENG,C178,1,James Rector,,6,3,3,4,,,,,,,,,,,,,
CIV ENG,186,1,Scott Moura,1,26,2,,,,,2,,,,,,,,,,
CIV ENG,191,1,Raja Sengupta,2,15,7,14,4,2,5,,,,,,2,,,,,
CIV ENG,192,1,Steven Glaser,19,23,5,2,1,1,,,,,,,1,,,,,
CIV ENG,198,4,Anthony Salguero; Claudia Ostertag,,,,,,,,,,,,,,,,,,
CIV ENG,198,5,Hayley Proctor; Jack Moehle,,,,,,,,,,,,,,,,,,
CLASSIC,10A,1,Donald Mastronarde,1,29,23,19,11,7,1,2,1,1,,,2,,,,,
CLASSIC,17A,1,Kim Shelton,1,5,7,5,8,4,,2,1,,,1,,,,,,
CLASSIC,29,1,Trevor Murphy,,5,6,3,3,2,,2,,,,,,,,,,
CLASSIC,R44,1,Dylan Sailor; Ellen Oliensis,1,27,23,21,19,3,2,,,,,,1,,,,,
CLASSIC,130,1,Lisa Pieraccini,,10,3,2,3,2,,1,,,,,,,,,,
CLASSIC,130,2,Yasmin Syed,1,14,1,,,,,,,,,,,,,,,
GREEK,1,1,Nikolaos Papazarkadas,1,4,,1,,,,,,,,,,,,,,
GREEK,1,2,Morgan King; Nikolaos Papazarkadas,,4,,3,2,,,,,,,,,,,,,
GREEK,100,1,Giovanni Ferrari,3,3,4,,1,1,1,,,,,,,,,,,
LATIN,1,2,Aaron Brown; Kathleen Mccarthy,1,6,4,2,,,,,,,,,,,,,,
LATIN,10,1,Joel Street; Kathleen Mccarthy,,7,1,,,,,,,,1,,,,,,,
LATIN,100,1,Tom Recht,1,4,2,1,,,,1,,,,,1,,,,,
COLWRIT,1,1,Nancy Hunt,,,,,,,,,,,,,,,,,,
COLWRIT,1,2,Nancy Hunt,,,,,,,,,,,,,,,,,,
COLWRIT,R1A,2,Jordan Ruyle,,1,2,5,1,,1,1,,2,,,,,,,,
COLWRIT,R1A,3,Benjamin Spanbock,,,1,4,5,3,,1,,,,,,,,,,
COLWRIT,R1A,4,Jonathan Lang,,2,2,1,2,1,1,,,,,,1,,,,,
COLWRIT,R1A,5,Michael Larkin,,3,1,4,3,3,,,,,,,,,,,,
COLWRIT,R1A,6,Donnett Flash,,,,3,3,2,2,,1,,,,,,,,,
COLWRIT,R1A,7,Michael Larkin,,,3,7,2,1,,,,1,,,,,,,,
COLWRIT,R1A,8,Catherine Oakes,,,2,4,6,1,,,,1,,,,,,,,
COLWRIT,R1A,9,Michelle Baptiste,,5,,2,1,1,1,1,,,1,,1,,,,,
COLWRIT,R1A,10,Ryan Sloan,,3,1,4,4,,,2,,,,,,,,,,
COLWRIT,R1A,11,Benjamin Spanbock,,,5,1,5,2,1,,,,,,,,,,,
COLWRIT,R1A,16,Mary Grover,,4,,1,4,,1,1,,1,,,,,,,,
COLWRIT,R1A,17,Carolyn Hill,,2,2,3,1,5,1,,,,,,,,,,,
COLWRIT,R1A,18,Patricia Steenland,,2,2,5,1,,1,,1,,,,,,,,,
COLWRIT,R1A,19,David Wiese,3,2,,2,3,,,1,,,,,2,,,,,
COLWRIT,R1A,20,Chisako Cole,,1,3,3,3,,1,,,,,,,,,,,
COLWRIT,R1A,24,Patricia Steenland,,1,4,3,2,,1,1,,,1,,,,,,,
COLWRIT,R1A,26,Teri Crisp,,3,2,3,1,,,1,,,,,,,,,,
COLWRIT,R1A,27,Kimberly Freeman,,,2,4,3,1,,1,,1,,,2,,,,,
COLWRIT,R4B,4,Jonathan Lang,,1,3,1,4,3,3,,,,,,,,,,,1
COLWRIT,R4B,6,John Levine,,5,5,2,3,,,,,,,,1,,,,,
COLWRIT,R4B,7,Tiffani Howell,,7,2,2,,1,,,,,,,,,,,,
COLWRIT,R4B,8,Kimberly Freeman,,8,8,1,,,,,,,,,,,,,,
COLWRIT,R4B,9,Teri Crisp,1,6,1,5,,1,,,,,,,1,,,,,2
COLWRIT,R4B,10,Daniel Husman,1,4,3,5,1,,,,,,,,1,,,,,
COLWRIT,R4B,11,John Levine,,3,3,5,4,1,1,,,,,,,,,,,
COLWRIT,R4B,13,Linda Jensen Darling,2,2,3,1,2,1,,,,,1,,,,,,,
COLWRIT,R4B,14,Stephanie Bobo,3,4,5,2,,,,,,,,,,,,,,
COLWRIT,R4B,15,Jessica Jacobs,,13,6,,,,,,,,,,,,,,,
