Course Subject Cd,Course Number,Section Nbr,Instr Name Concat,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete
ANTHRO,135,1,Christine Hastorf,2,3,1,,3,1,2,3,,,2,,1,,,,,
ANTHRO,136F,1,Rosemary Joyce,1,14,2,,1,,,,,,,,,2,,,,
ANTHRO,136G,1,Rosemary Joyce,14,17,3,,2,,,,,,1,,2,1,,1,,
ANTHRO,138A,1,Daniel Fisher,,14,18,10,22,5,5,3,1,,,,2,4,,2,,2
ANTHRO,150,1,Alexei Yurchak,3,22,14,8,6,1,,,,,,,1,5,,2,,
ANTHRO,155,1,Paul Rabinow,,5,12,11,3,2,,,,,1,,,1,,,,
ANTHRO,157,1,Laura Nader,33,24,5,4,4,1,1,,,2,,,6,9,,1,,
ANTHRO,158,1,Peter Skafish,,10,3,3,,,,,,,,,,3,,,,4
ANTHRO,169C,1,William Hanks,2,7,7,3,2,,,,,,,,,,,,,
ANTHRO,189,1,Xin Liu,4,6,2,,2,1,,,,,,,,3,,3,,3
ANTHRO,189,4,Peter Skafish,1,6,6,1,,,,,,,,,,,,,,1
ANTHRO,189,5,Marlee Tichenor,2,20,6,2,1,3,,,,,,,,,,,,
ANTHRO,198,22,Daniel Fisher,,,,,,,,,,,,,,26,,2,,
ARCH,11A,1,Darell Fields,,,6,15,16,15,3,5,1,,1,,1,2,,1,,4
ARCH,39,1,M Ubbelohde,,,,,,,,,,,,,,16,,,,1
ARCH,98,1,Galen Cranz,,,,,,,,,,,,,,14,,1,,
ARCH,98BC,1,C Crysler,,,,,,,,,,,,,,19,,1,,
ARCH,100A,1,Lisa Iwamoto,4,17,14,20,30,28,15,9,2,,1,,2,,,3,,1
ARCH,100C,2,Jean Bourdier,2,5,4,,1,,,,,,,,,,,,,
ARCH,100C,3,Rene Davids,2,2,7,1,,,,,,,,,,,,,,
ARCH,100C,4,William Atwood,,7,4,1,2,,,,,,,,,,,,,
ARCH,100C,5,Cass Smith,3,1,3,3,2,1,,,1,,,,,,,,,
ARCH,100C,6,Lisa Iwamoto,1,2,3,2,5,1,,,,,,,,,,,,
ARCH,102A,1,Darell Fields,,,,2,3,,4,2,,1,,,,,,,,1
ARCH,102A,2,Darell Fields,,,1,2,3,4,,,,,,,,,,,,
ARCH,110AC,1,Leonardo Chiesi,,4,34,19,28,17,5,8,4,,1,,1,3,,,,
ARCH,130,1,C Crysler,,19,9,9,3,4,2,,,,,,2,,,,,2
ARCH,142,1,Gail Brager,,,,,,,,,,,,,,79,,2,,
ARCH,144,1,Charles Salter,,,,,,,,,,,,,,8,2,1,,
ARCH,150,1,R.Gary Black,4,22,13,19,13,9,12,5,6,,,,,,,,,
ARCH,170A,1,Razieh Ghorbani Kharaji,3,18,18,20,17,21,21,8,10,6,2,,3,3,,,,2
ARCH,198,3,Keith Plymale,,,,,,,,,,,,,,9,,2,,
ARCH,198BC,1,Amina Al-kandari,,,,,,,,,,,,,,17,,3,,
ARCH,198BC,2,C Crysler,,,,,,,,,,,,,,19,,1,,
ENV DES,1,1,Nicholas de Monchaux,11,23,28,32,19,16,6,4,2,1,,,2,8,,,,1
ENV DES,4A,1,Greg Castillo,19,36,22,16,13,1,4,3,,,,,4,3,,2,,2
ENV DES,101B,1,Raymond Lifchez,4,4,1,,1,,,,,,1,,,,,,,
ENV DES,102,1,David Waldron,2,12,9,13,7,1,1,1,,,,,,1,,,,
ENV DES,104,1,Emily Pilloton,1,20,5,,4,,,,,,,,1,,,,,
VIS STD,185X,1,Anthony Dubovsky,2,10,2,,,,,,,,,,,,,,,
VIS STD,186B,1,Jean Bourdier,4,6,,1,1,,,,,,,,,,,,,
ART,8,1,John Mcnamara,23,21,16,5,1,1,2,,,,,,,,,1,,
ART,12,1,Masako Miki,,21,,,2,,,,,,,,,1,,,,
ART,12,2,Craig Nagasawa,,19,,,1,,,,,,,,,1,,,,
ART,13,1,John Mcnamara,,19,3,,1,,,,,,,,,1,,,,
ART,14,1,Randy Hussong,,10,3,4,1,1,,,,,,,,,,,,
ART,15,1,Erik Scollon,,4,9,,3,,2,,,,,,,4,,,,
ART,16,1,Randy Hussong,,15,3,,,,,1,,,,,,,,,,
ART,21,1,Stephanie Syjuco,2,7,6,2,,,,,,,,,,1,,,,
ART,102,1,James Pitt,1,16,,,,,,,,,,,,,,,,1
ART,102,2,Indira Morre,4,10,7,,1,,,,,,,,,,,,,
ART,117,1,Craig Nagasawa,,12,1,,1,,,,,,,,,,,,,
ART,118,1,Indira Morre,3,15,4,1,1,,,,,,,,,,,,,
ART,119,1,Jenifer Wofford,2,5,4,,5,1,,1,,1,,,,,,,,
ART,123,1,Randy Hussong,,11,,3,1,,,,,,,,,,,,,
ART,132,1,Stacy Jo Scott,2,5,4,2,1,,,,,,,,,,1,,,
ART,133,1,Brody Reiman,2,10,1,,,,,,,,,,,,,,,
ART,163,1,Stephanie Syjuco,4,10,2,,,,,,,,,,,,,,,
ART,171,1,Azin Seraj,1,5,2,2,3,,,,,,,,,2,,1,,
ART,173,1,Christopher Kubick,,7,8,3,,1,,,,,,,,,,,,
ART,184,1,Brody Reiman,1,9,1,3,,,,,,,,,,,,,,1
ART,185,1,,1,7,4,,,,,,,,,,,,,,,
ART,185,2,Asma Kazmi,6,1,3,1,,,,,,,,,,,,,,
ART,198,1,John Mcnamara,,,,,,,,,,,,,,15,,1,,
ART,198,2,Greg Niemeyer,,,,,,,,,,,,,,29,1,,,
ASTRON,7A,1,Eugene Chiang,1,7,7,8,13,8,5,2,1,,,,,9,,1,,1
ASTRON,C10,1,Jacob Duncan,51,124,58,28,54,12,11,6,4,,1,,,295,,24,,4
ASTRON,C13,1,Eliot Quataert,4,14,7,6,5,2,,,,,1,,,30,,3,,
ASTRON,120,101,Gaspard Duchene,2,3,6,2,2,3,2,,,,,,,,,,,
ASTRON,160,1,Eliot Quataert,2,4,2,3,8,3,1,2,1,,,,,2,,2,,
ASTRON,C162,1,Imke De Pater,1,9,3,3,5,,,1,,,,,1,,,,,
BIO ENG,10,1,Terry Johnson,3,84,40,4,5,1,,,,1,,1,,,,,,
BIO ENG,24,1,Hayley Lam,,,,,,,,,,,,,,248,,2,,
BIO ENG,100,1,Hayley Lam,24,74,2,2,1,1,,1,,,,,1,9,,,,
BIO ENG,102,1,Mohammad Mofrad,,13,11,20,11,4,2,1,3,,,,1,,,,,
BIO ENG,114,1,Irina Conboy,14,6,1,2,,1,,,,,,,,2,,,,
BIO ENG,115,1,Hayley Lam,2,17,7,2,,,,,,,,,,,,,,
BIO ENG,121L,11,Dorian Liepmann,2,12,2,,,,,,,,,,,,,,,
BIO ENG,124,1,Niren Murthy,18,,13,5,1,,,,,,,,,1,,,,
BIO ENG,131,1,Ian Holmes,4,5,7,,2,1,1,1,,,,1,,2,,1,,
BIO ENG,147,1,Adam Arkin,1,3,3,4,,3,1,2,1,,,,1,,,2,,
BIO ENG,148,1,John Dueber,1,6,5,4,1,3,1,,,,,,,,,,,
BIO ENG,150,1,Seung-Wuk Lee,15,12,,11,4,,2,,,,1,,,,,,,
BIO ENG,163,1,Gerard Marriott,3,7,5,,,,,,,,,,,,,,,1
BIO ENG,190,1,Kimmen Sjolander,,6,2,4,,,,,,,1,,,,,,,
BIO ENG,192,1,Amy Herr,,27,,1,,,,,,,,,,,,,,
BUDDSTD,C50,1,Robert Sharf,,5,7,6,8,4,,1,3,,1,,,11,,3,,
BUDDSTD,C114,1,Jann Ronis,,2,7,2,,,,,,,,,,1,,,,
BUDDSTD,C120,1,Sanjyot Mehendale,1,14,,,,,,,,,,,,4,,,,
UGBA,10,1,Judy Hopelain,24,63,133,100,95,24,15,2,2,,,,1,21,,1,,
UGBA,39AC,1,Colin Lacon,,4,12,16,,,,,,,,,,2,,,,
UGBA,39E,1,David Harris,4,6,1,,,,,,2,,,,,4,,,,
UGBA,100,1,Daniel Himelstein,,,24,9,,,,,,,,,,,,,,
UGBA,100,2,Janet Brady,,3,10,10,7,,,,,,,,,,,,,
UGBA,100,3,Krystal Thomas,,2,15,12,,1,,,,,,,,,,,,
UGBA,100,4,Arturo Perez-Reyes,,,8,11,10,,,,,,,,1,,,,,
UGBA,100,5,Arturo Perez-Reyes,,2,6,9,5,,1,,,,,,,,,,,
UGBA,100,6,Krystal Thomas,,2,13,12,,1,,,,,,,,,,,,
UGBA,101A,1,Todd Fitch,,17,19,38,23,5,3,1,1,,2,,1,1,,1,,
UGBA,101A,2,Todd Fitch,,22,19,32,26,9,1,3,,,1,,1,4,,2,,
UGBA,101B,1,Steven Wood,,8,10,8,6,7,9,4,4,,2,,2,,,,,
UGBA,102A,1,Francis Stanton,13,29,29,,23,17,,6,1,,,,,10,,1,,
UGBA,102A,2,Francis Stanton,8,6,19,5,9,11,3,1,,,,,,,,,,
UGBA,102A,3,Tiffany Rasmussen,,30,31,29,25,15,2,,,,,,,1,,,,
UGBA,102B,1,John Briginshaw,5,19,36,22,23,16,7,2,1,,2,,,1,,,,
UGBA,103,1,William Fuchs,5,24,17,23,22,22,2,3,,,,,,14,,,,
UGBA,103,2,William Fuchs,5,23,20,25,17,22,1,4,,,,,2,11,,1,,
UGBA,104,1,Andrew Shogan,,59,61,72,5,6,3,5,8,,,,5,3,,1,,5
UGBA,105,1,Dana Carney,17,38,42,80,61,12,,,,,,,,5,,1,,1
UGBA,106,1,Wasim Azhar,6,53,39,66,40,17,9,3,,,,,,2,,,,2
UGBA,107,1,Juan Ramirez,4,27,69,86,34,11,3,1,,,,,,,,,,2
UGBA,115,1,Frank Schultz,,6,15,8,1,,1,,,,,,,,,,,
UGBA,115,2,Frank Schultz,,5,15,11,,,,,,,,,1,,,,,
UGBA,120AA,1,Alastair Lawrence,20,,22,7,,4,,2,,,,,,11,,1,,
UGBA,120B,1,Francis Stanton,3,11,5,1,7,,,,,,,,,4,,,,
UGBA,121,1,Alan Cerf,2,14,3,,13,,,1,,,,,,1,,,,
UGBA,122,1,Patricia Dechow,13,15,4,2,3,,2,,1,,,,,8,,,,
UGBA,126,1,Tiffany Rasmussen,,9,4,4,2,1,,,,,,,,1,,,,
UGBA,127,1,John Mccauley,5,2,4,4,1,,,,,,,,,10,,,,
UGBA,127,2,Tiffany Rasmussen,,12,11,2,4,1,,,,,,,,2,,,,
UGBA,131,1,Stephen Etter,,24,6,11,5,,,,,,,,,3,,1,,
UGBA,133,1,Samuel Olesky,1,12,17,13,5,,,,,,,,,,,,,
UGBA,151,1,Cristina Banks,1,13,8,6,7,,6,,,,,,1,10,,2,,
UGBA,152,1,Holly Schroth,,10,13,9,3,1,2,,,,,,,,,,,
UGBA,152,2,Holly Schroth,,10,19,3,7,1,,,,,,,,,,,,
UGBA,154,1,Edward Kass,,14,4,3,9,,,,,,,,,2,,,,
UGBA,162,1,Judy Hopelain,,9,11,10,6,1,1,,,,,,,1,,,,
UGBA,162A,1,Krystal Thomas,,2,15,5,1,,,,,,,,,7,,,,
UGBA,165,1,William Fanning,,5,4,6,3,1,,,,,,,,3,,,,
UGBA,167,1,David Robinson,1,7,11,7,5,3,1,1,,,,,,6,,,,
UGBA,175,1,Alan Ross,1,8,7,10,5,4,,1,1,,1,,,8,,,,
UGBA,176,1,Diane Dwyer,,1,23,7,1,2,,,,,,,,2,,,,
UGBA,178,1,Daniel Himelstein,,3,28,8,6,1,,,,,,,,5,,,,
UGBA,179,1,Daniel Himelstein,,2,35,9,2,1,,,,,,,,,,,,
UGBA,180,1,David Nelson,5,54,10,21,19,7,,2,2,,,,,12,,,,
UGBA,190T,1,Clark Kellogg,,14,19,15,3,,1,1,,,,,,3,,,,
UGBA,190T,2,Virginia Rath,3,6,8,4,1,,,,,,,,,1,,,,
UGBA,190T,3,Jon Metzler,,16,8,2,1,,,,,,,,,1,,,,
UGBA,191C,1,Ericka Lutz,,14,8,8,6,3,,,,,,,,8,,1,,
UGBA,191I,1,Cort Worthington,,7,11,8,1,,,,,,,,,2,,,,
UGBA,192AC,1,David Harris,10,20,6,,,2,,,,,,,,1,,,,
UGBA,192N,1,Joseph Dougherty,2,4,11,8,3,,,,,,,,,2,,,,1
UGBA,192P,1,Grace Lesser,2,10,7,6,2,,,,,,,,,2,,,,
UGBA,193B,1,James Rector,,6,10,1,4,,,,,,,,,5,,,,
UGBA,194,1,William Shireman,,,,,,,,,,,,,,39,,1,,
UGBA,195P,1,Peter Molloy,,9,10,9,3,,,,,,,,,2,,,,
UGBA,195T,1,Robin Chandra,8,8,30,7,9,2,,,,,,,,,,,,
UGBA,196,1,Fred Selinger,11,45,37,17,15,4,1,1,,,,,,131,,,,
UGBA,196,2,Fred Selinger,11,23,18,8,9,2,1,,,,,,,58,,1,,
UGBA,196,3,Solomon Fulp,1,5,17,4,2,,,,,,,,1,3,,,,
UGBA,196,4,Ericka Lutz,1,5,4,6,1,,,,,,,,,1,,,,
UGBA,198,3,Brett Green,,,,,,,,,,,,,,30,,1,,
UGBA,198,5,Zsolt Katona,,,,,,,,,,,,,,26,,1,,
UGBA,198,8,Cort Worthington,,,,,,,,,,,,,,23,,1,,
UGBA,198,9,Holly Schroth,,,,,,,,,,,,,,24,,2,,
UGBA,198,10,Todd Fitch,,,,,,,,,,,,,,23,,2,,
UGBA,198,12,Todd Fitch,,,,,,,,,,,,,,23,,1,,
UGBA,198,17,Karlene Roberts,,,,,,,,,,,,,,22,,1,,
CHM ENG,40,1,Marjorie Went,6,48,29,16,19,12,,5,2,,,,,8,,1,,1
CHM ENG,140,1,David Graves,4,19,21,24,24,22,16,9,4,1,2,,3,7,,,,
CHM ENG,142,1,Haefa Mansour,3,20,24,10,6,21,24,6,3,,3,,3,,,,,
CHM ENG,150B,1,Joseph Papp,4,9,11,20,8,12,5,7,4,,3,,3,,,,,
CHM ENG,154,1,Ari Fischer,,9,7,8,10,2,,,,,,,,,,,,
CHM ENG,160,1,George Tyson,2,6,4,3,10,1,4,3,,,,,1,,,,,
CHM ENG,162,1,Samuel Leung,3,7,6,10,7,,3,1,1,,1,,1,,,,,
CHM ENG,170A,1,Wenjun Zhang,1,5,8,5,8,6,2,1,,,,,,,2,,,
CHM ENG,176,1,Bryan Mccloskey,4,10,6,7,8,3,,,2,,,,,1,5,,,
CHM ENG,C178,1,Susan Muller,1,2,1,5,4,1,1,1,,,,,,,1,,,
CHM ENG,179,1,Brandon Curtis,,2,3,,5,4,,1,,,,,,1,5,,,
CHM ENG,180,1,Gregory Schoofs,,4,5,3,6,,,3,1,,,,,,,,,
CHM ENG,185,1,Sabrina Sun,,12,5,8,9,3,,1,,,,,1,,,,,
CHEM,1A,1,Martin Head-Gordon,23,54,45,39,73,48,25,33,12,8,7,3,13,10,,16,,
CHEM,1A,2,Teresa Head-Gordon,12,41,32,31,36,34,28,30,18,9,9,3,19,8,,17,,
CHEM,1A,3,Martin Head-Gordon,6,45,35,22,35,26,22,24,6,3,6,5,11,10,,9,,
CHEM,1A,4,Angelica Stacy,,11,6,11,29,10,12,19,7,,2,,,3,,6,,
CHEM,1AL,1,Anjum Sareshwala,39,155,44,23,39,4,4,6,4,,2,,2,3,,1,,
CHEM,1AL,2,Michelle Douskey,43,206,35,21,33,3,1,2,1,,,,8,1,,1,,
CHEM,1AL,3,Michelle Douskey,39,181,43,39,53,9,2,3,2,,1,,6,1,,1,,2
CHEM,3A,1,Steven Pedersen,,36,11,40,35,34,27,20,37,,10,,16,4,,11,,8
CHEM,3A,2,Steven Pedersen,5,53,18,42,59,29,37,25,72,,16,,19,5,,8,,4
CHEM,3AL,1,Anjum Sareshwala,37,267,10,5,,,,,,,,,1,1,,3,,2
CHEM,3AL,2,Peter Marsden,24,201,12,6,,,,1,,,,,1,1,,,,
CHEM,3B,1,Maryann Robak,10,77,42,27,12,26,14,6,13,,7,,1,1,,4,,
CHEM,3B,2,Maryann Robak,8,75,24,26,21,19,12,13,17,,6,,1,1,,3,,1
CHEM,3BL,1,Peter Marsden,19,221,30,5,2,5,3,2,,,,,,,,2,,1
CHEM,3BL,2,Peter Marsden,8,145,12,5,2,,2,3,,,,,,,,1,,
CHEM,4A,1,Anjum Sareshwala,1,27,28,41,57,43,19,21,4,1,5,,3,3,,,,2
CHEM,15,1,Daniel Neumark,1,9,3,3,9,5,2,3,3,,,,4,,,,,
CHEM,103,1,Christopher Chang,7,35,15,7,8,,7,3,1,,,,1,2,,1,,
CHEM,104A,1,T Tilley,,12,11,10,10,11,11,7,12,,6,,5,3,,1,,
CHEM,108,1,Richard Andersen,,4,4,1,1,1,1,,1,,,,,1,,,,
CHEM,C110L,1,Andreas Martin,,2,1,2,3,3,1,,,,,,,,,,,
CHEM,112A,1,Anjum Sareshwala,,26,49,31,30,19,24,12,15,1,3,1,2,,,1,,
CHEM,113,1,Gregory Veber,3,4,10,8,9,6,2,1,1,,,,2,5,,1,,
CHEM,115,1,Dean Toste,1,8,3,,1,,,,,,,,,,,,,
CHEM,120A,1,Eric Neuscamman,1,10,8,5,6,5,8,6,4,,,,2,,,1,,
CHEM,120B,1,Luning Zhao,3,30,13,14,11,8,19,14,3,,,,2,,,,,2
CHEM,125,1,Stephen Leone,2,7,,2,5,5,4,2,1,,,,1,,,,,
CHEM,C130,1,David Savage,4,5,5,1,2,1,2,,,,,,1,1,1,,,
CHEM,135,1,Evan Miller,4,18,20,8,15,24,11,11,7,,4,,1,4,1,2,,2
CHEM,143,1,Luciano Moretto,,3,1,1,1,3,,1,,,,,,3,,2,,
CY PLAN,110,1,Jason Luger,9,61,31,11,18,4,5,3,1,1,1,1,,9,,2,,2
CY PLAN,113A,1,Sara Hinkley,1,16,15,8,7,6,,3,2,,,,1,3,,3,,1
CY PLAN,119,1,Hayden Shelby,,45,9,12,2,,,,2,,,,1,2,,,,
CY PLAN,140,1,Elizabeth Macdonald,3,12,15,12,3,14,3,2,,,,,,,,1,,1
CIV ENG,24,3,Evan Variano,,12,,,1,,,,,,,,,2,,,,
CIV ENG,C30,1,Ayyana Chakravartula,,1,,1,2,2,4,2,,,1,1,1,,,,,
CIV ENG,C30,2,Shaofan Li,4,19,17,12,10,5,2,,,2,,,1,,,,,1
CIV ENG,60,1,Paulo Monteiro,2,17,10,8,10,9,8,8,5,,,,1,,,,,
CIV ENG,70,1,Steven Glaser,,1,14,11,21,9,6,6,5,,,,1,,,,,1
CIV ENG,88,1,Alexey Pozdnukhov,6,15,4,1,1,,,,,,,,,8,,3,,
CIV ENG,92,1,Rachel Allen,,,,,,,,,,,,,,107,,3,,
CIV ENG,93,1,Mark Hansen,,3,12,7,7,10,4,4,,,,,,1,,,,
CIV ENG,98,1,Susan Shaheen,,,,,,,,,,,,,,10,,1,,
CIV ENG,98,6,Paulo Monteiro,,,,,,,,,,,,,,25,,1,,
CIV ENG,100,1,Evan Variano,,3,29,27,15,4,3,,,,,,,,,,,
CIV ENG,105,1,Sally Thompson,8,12,,,,,,,,,,,,,,,,
CIV ENG,111,1,Kara Nelson,2,11,11,16,8,7,5,9,1,3,,,1,1,,2,,
CIV ENG,111L,1,Kara Nelson,,16,1,,,,,,,,,,,,,,,
CIV ENG,115,1,David Sedlak,,3,6,8,6,3,5,,,,,,,1,,1,,
CIV ENG,121,1,Filippos Filippou,1,9,11,23,10,6,2,,,,,,1,,,,,
CIV ENG,122N,1,Xin Qian,2,11,10,3,,1,,,,,,,,,,,,
CIV ENG,123N,1,Grace West,2,15,8,6,6,,,,,,,,,,,,,
CIV ENG,124,1,Mark Ma,8,13,,3,4,,,1,,,,,,,,,,
CIV ENG,153,1,Jasenka Rakas,,35,6,,,,,,,,,,,,,,,
CIV ENG,165,1,Paulo Monteiro,1,11,4,5,3,,1,,,,,,,,,,,
CIV ENG,167,1,Audrey Bascoul,4,18,7,12,20,13,4,5,4,1,1,,,,1,,,
CIV ENG,173,1,Chin Man Mok,1,7,12,6,5,,,3,,,,,,,,,,
CIV ENG,175,1,Jonathan Bray,1,1,9,9,4,5,5,3,,,1,,,,,,,
CIV ENG,186,1,Scott Moura,4,32,4,1,2,,,,,,,,,,,,,
CIV ENG,191,1,Alexandre Bayen,9,27,6,11,6,2,3,,,,,,,1,,,,
CIV ENG,192,1,Sofia Hamilton,,83,,,5,,,,,,,,1,2,1,,,
CIV ENG,198,1,Fabiola Lopez,,,,,,,,,,,,,,22,,3,,
CIV ENG,198,2,Jasenka Rakas,,,,,,,,,,,,,,13,,9,,
CIV ENG,198,5,Carl Bello,,,,,,,,,,,,,,10,,2,,
CLASSIC,10A,1,Mark Griffith,4,16,33,19,12,9,6,1,,,,,2,41,,,,1
CLASSIC,17A,1,Kim Shelton,,6,7,1,3,2,2,1,,,1,,1,12,,5,,
CLASSIC,36,1,Sara Magrin,9,14,6,16,5,3,1,,,,,,,42,,2,,
CLASSIC,R44,1,Trevor Murphy,1,28,34,23,13,4,1,,1,2,,,,,,,,
CLASSIC,130,2,Frank Bezner,4,8,6,,3,,,,,,,,,3,,,,
CLASSIC,130,3,Trevor Murphy,,4,5,1,1,2,2,,,,,,1,4,,2,,1
CLASSIC,163,1,Sara Magrin,1,7,2,4,,1,1,,,,1,,,4,,,,
GREEK,1,1,Nikolaos Papazarkadas,1,5,3,,,1,,,,,,,,1,,,,
LATIN,1,2,Erin Lam,2,4,2,,,,,1,,,,,1,4,,,,
LATIN,1,3,Kathleen Mccarthy,5,3,2,2,,,1,,,,,,,2,1,,,
COLWRIT,R1A,1,Donnett Flash,,,,3,3,2,2,,,,1,,1,,,,,
COLWRIT,R1A,2,Caroline Cole,,,1,2,1,,2,1,,,2,1,3,,,,,
COLWRIT,R1A,3,Jonathan Lang,,,1,2,1,3,3,1,2,,,,1,,,,,
COLWRIT,R1A,4,Michelle Baptiste,,2,3,1,2,1,1,,,,,,4,,,,,
COLWRIT,R1A,5,Benjamin Spanbock,,1,1,4,1,4,1,,,,,,1,,,,,
COLWRIT,R1A,6,Catherine Oakes,,,3,7,3,,,,,,,,1,,,,,
COLWRIT,R1A,7,Ryan Sloan,,,5,2,6,,,,,1,,,,,,,,
COLWRIT,R1A,8,Jordan Ruyle,,1,4,2,3,,,1,,1,,,,,,,,
COLWRIT,R1A,9,Caroline Cole,,1,,,3,4,1,,,,3,,,,,,,
COLWRIT,R1A,10,Daniel Husman,,1,3,3,1,3,2,,,,,,1,,,,,
COLWRIT,R1A,11,Carolyn Hill,,1,6,4,,1,,1,,,,,,,,,,
COLWRIT,R1A,12,Patricia Steenland,,3,2,2,,4,1,,,,2,,,,,,,
COLWRIT,R1A,13,Michael Larkin,,1,2,4,3,,,,,4,,,,,,,,
COLWRIT,R1A,14,Chisako Cole,,1,,5,3,4,,,,,,,,,,,,
COLWRIT,R1A,17,John Levine,,,2,3,4,2,,,,,,,1,,,,,
COLWRIT,R1A,20,Kimberly Freeman,,1,,1,3,3,1,,1,4,,,,,,,,
COLWRIT,R1A,22,David Wiese,2,2,5,3,,1,,,,1,,,,,,,,
COLWRIT,R4B,2,Kimberly Freeman,,7,7,3,,,,,,,,,,,,,,
COLWRIT,R4B,3,Daniel Husman,,8,5,4,,,,,,,,,,,,,,
COLWRIT,R4B,5,Jonathan Lang,,2,4,5,1,3,1,,,,,,,,,,,
COLWRIT,R4B,6,Michelle Baptiste,,8,1,3,1,,,,,,,,1,,,,,
COLWRIT,R4B,8,Teri Crisp,4,2,5,2,2,,,,,,,,,,,,,1
COLWRIT,R4B,9,Margi Wald,,7,5,,4,,,,,,,,1,,,,,
COLWRIT,R4B,10,Michael Larkin,1,6,5,2,1,,,,,,,,,,,,,1
COLWRIT,R4B,11,Patricia Steenland,,7,3,2,1,1,,1,,,,,,,,,,
