CourseID,CNUM,SECTION,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
COMPSCI,160,1,M AGRAWALA,0,19,9,13,9,5,4,4,0,0,1,0,0
COMPSCI,161,1,D SONG,6,15,6,10,27,6,5,11,4,0,2,0,1
COMPSCI,162,1,A JOSEPH,1,15,11,16,32,9,3,6,7,0,2,0,1
COMPSCI,164,1,P HILFINGER,4,3,4,4,4,8,2,2,2,3,0,1,2
COMPSCI,169,1,G NECULA,3,8,5,9,14,5,0,3,3,0,1,0,0
COMPSCI,170,1,S RAO,4,17,8,16,3,5,5,10,5,0,2,0,1
COMPSCI,172,1,S SESHIA,1,4,5,2,5,2,1,1,0,0,1,0,1
COMPSCI,174,1,J CANNY,0,3,3,1,2,0,2,0,0,0,0,0,0
COMPSCI,184,1,J O'BRIEN,5,9,1,8,11,6,1,1,0,0,2,0,1
COMPSCI,186,1,A TAVAKOLI,4,13,2,7,27,3,3,10,2,0,4,0,0
COMPSCI,188,1,J MALIK,4,11,11,7,9,7,6,3,1,0,4,0,4
COMPSCI,194,5,D CULLER,0,7,2,2,0,0,0,0,1,0,0,0,0
COMPSCI,C182,1,J FELDMAN,1,3,1,4,0,1,3,1,3,0,0,0,1
CY PLAN,110,1,K CHRISTENSEN,12,30,32,7,13,4,0,2,0,0,0,0,1
CY PLAN,111,1,N ALSAYYAD,0,18,14,17,11,1,1,2,1,0,0,0,1
CY PLAN, 112A,1,S COHEN,0,20,49,14,5,0,0,0,0,0,0,0,0
CY PLAN,116,1,T ROOD,0,9,4,3,4,0,0,0,0,0,0,0,0
CY PLAN, 118AC,1,A BLAUSTEIN,0,5,13,9,3,1,0,1,0,0,0,0,0
CY PLAN,C114,1,K FRICK,0,8,13,15,6,5,1,1,1,0,0,0,0
DEMOG, 145AC,1,C MASON,0,5,3,8,9,2,1,0,0,0,0,0,0
DEMOG,C175,1,R LEE,3,10,18,12,19,2,3,1,0,0,0,0,0
DEV STD,C100,1,G HART,0,17,23,19,24,11,5,4,2,0,1,0,5
DUTCH,1,1,I HOLLANDER LAKE,4,2,1,2,0,2,0,0,0,0,0,0,0
EA LANG,105,1,J WALLACE,2,29,10,6,2,0,0,0,0,0,0,0,0
EA LANG,C050,1,B KELLNER,0,4,3,6,5,2,0,1,0,0,0,0,0
ECON,1,1,M OLNEY,6,74,78,70,83,99,85,65,42,0,7,0,13
ECON,2,1,C ROMER,8,40,33,32,35,38,28,20,18,0,9,0,13
ECON, 100A,1,G WOROCH,5,77,29,28,82,27,14,62,19,2,2,0,3
ECON, 100B,1,S WOOD,1,26,77,68,44,39,48,29,16,0,3,0,5
ECON, 101A,1,S DELLAVIGNA,5,19,8,9,5,5,7,6,3,0,0,0,0
ECON, 101B,1,J DELONG,2,24,16,10,1,0,0,0,0,0,0,0,0
ECON,105,1,H PEARSON,2,8,6,11,8,4,0,2,0,0,0,0,1
ECON,115,1,B EICHENGREEN,0,25,23,19,14,15,9,9,7,0,1,0,0
ECON,119,1,B KOSZEGI,6,23,19,21,22,15,9,8,7,0,3,0,1
ECON,121,1,A EDLIN,2,5,25,19,8,6,3,1,1,0,2,0,1
ECON,123,1,J FARRELL,0,3,0,0,3,2,1,1,2,0,0,0,0
ECON,131,1,W LOONEY,0,6,6,8,6,3,4,3,1,1,0,0,1
ECON,138,1,U MALMENDIER,2,7,3,3,2,2,3,2,3,0,1,0,0
ECON,140,1,G DUNCAN,3,15,20,45,93,19,18,0,4,0,0,0,0
ECON,151,1,M REICH,2,10,9,10,14,2,5,4,1,0,0,0,1
ECON,154,1,M OLNEY,1,6,6,0,0,1,0,0,0,0,0,0,0
ECON,162,1,D ROLAND-HOLST,1,17,22,19,41,11,15,16,3,0,1,0,1
ECON,173,1,P BARDHAN,0,2,4,3,3,0,0,0,0,0,0,0,0
ECON,182,1,K KASA,2,15,9,17,18,9,9,8,1,0,0,0,0
ECON,190,1,A ARNON,1,8,3,3,2,1,0,0,0,0,0,0,0
ECON,C003,1,J GILLESS,3,5,5,3,12,6,3,2,2,1,0,1,0
ECON,C103,1,D SRAER,2,6,2,4,2,3,1,0,1,0,0,0,0
ECON,C125,1,D ZILBERMAN,0,34,9,15,4,1,3,3,1,0,1,0,0
ECON,C175,1,R LEE,5,13,56,62,30,14,6,2,1,0,0,0,0
ECON,C181,1,D ROLAND-HOLST,0,17,7,7,10,9,0,11,1,0,0,0,1
EDUC,52,1,A MIRABELLI,0,8,7,1,2,1,0,3,3,0,0,0,0
EDUC,112,1,M GEARHART,2,8,5,4,1,1,1,0,1,0,0,0,0
EDUC, 114A,1,S HOLLOWAY,10,15,4,4,4,0,0,0,0,0,0,0,0
EDUC, 140AC,1,G HULL,3,36,18,7,8,1,1,1,0,0,0,0,0
EDUC,143,1,R STERLING,2,17,3,1,0,0,0,0,0,0,0,0,0
EDUC, 162A,1,D MAYER,0,7,9,4,0,1,0,1,0,0,0,0,0
EDUC,185,1,E MURPHY-GRAHAM,4,12,32,5,0,2,0,1,0,0,0,0,0
EDUC,190,1,J HURST,3,29,4,3,0,0,0,0,0,0,0,0,0
EDUC,190,2,J HURST,1,32,3,0,0,1,0,0,0,0,0,0,0
EDUC,190,3,J HURST,0,36,1,0,1,0,0,0,0,0,0,0,0
EDUC,190,4,J HURST,10,22,0,0,0,0,0,0,0,0,0,0,0
EDUC, 190B,1,J HURST,11,18,0,0,0,0,0,0,0,0,0,0,0
EDUC, 195B,1,R MCCALLUM,0,10,2,1,0,0,0,0,0,0,0,0,0
EDUC,C001,1,J HUDIN,0,3,6,7,1,0,0,0,0,0,0,0,1
EDUC,C193B,1,J HURST,3,21,1,0,0,0,0,0,0,0,0,0,0
EL ENG, 020N,1,B AYAZIFAR,6,21,13,5,33,6,4,3,3,0,7,0,5
EL ENG,40,1,V ANANTHARAM,4,13,10,14,38,28,8,14,2,0,10,0,4
EL ENG,42,1,B BOSER,0,3,6,7,3,6,6,3,3,1,0,0,1
EL ENG,100,1,B BOSER,3,18,29,25,23,13,11,4,1,2,1,1,4
EL ENG,105,1,M WU,3,16,6,12,8,8,7,3,3,0,1,0,1
EL ENG,117,1,T GUSTAFSON,1,4,0,2,2,0,1,4,0,0,0,0,0
EL ENG,120,1,L EL GHAOUI,13,33,7,6,20,7,4,8,1,0,4,0,1
EL ENG,121,1,D TSE,1,5,4,3,1,4,1,1,1,1,1,0,1
EL ENG,122,1,S PAREKH,3,3,4,16,4,4,0,0,0,0,0,0,3
EL ENG,123,1,K RAMCHANDRAN,2,6,3,6,5,4,2,2,2,0,0,3,0
EL ENG,124,1,E LEE,2,6,2,2,4,1,1,1,0,0,0,0,0
EL ENG,126,1,J WALRAND,0,2,9,10,11,2,0,0,1,0,0,0,4
EL ENG,129,1,L CHUA,6,21,0,0,0,0,0,0,0,0,0,0,0
EL ENG,130,1,C HU,3,5,6,6,3,5,4,6,3,0,1,0,0
EL ENG,140,1,K PISTER,0,9,2,4,7,1,0,5,3,0,0,0,2
EL ENG,141,1,J RABAEY,3,12,4,8,9,10,3,4,0,0,0,0,2
EL ENG,143,1,A JAVEY,1,9,6,7,6,4,3,1,1,0,1,0,0
EL ENG,192,1,R FEARING,1,2,4,7,5,0,0,0,0,0,0,0,0
EL ENG,C145M,1,S DERENZO,0,5,4,2,1,2,0,0,1,0,0,0,0
"ENE,RES",102,1,J HARTE,2,17,17,7,17,4,0,0,1,0,0,0,0
"ENE,RES",C180,1,R NORGAARD,0,3,5,5,0,0,0,0,0,0,0,0,0
ENGIN,7,1,A BAYEN,6,18,20,27,34,17,18,11,12,5,4,3,7
ENGIN,7,2,T PATZEK,9,13,19,16,30,21,16,14,7,6,10,3,13
ENGIN,10,1,A AGOGINO,1,9,16,19,2,1,0,0,0,0,0,0,0
ENGIN,10,2,P PETERSON,2,8,15,18,8,0,2,0,0,0,0,0,0
ENGIN,10,3,R SEED,0,15,25,14,11,0,0,0,0,0,0,0,0
ENGIN,28,1,S MCMAINS,1,6,2,6,12,7,5,2,3,0,0,0,0
ENGIN,36,1,S LI,9,29,23,17,8,3,4,3,1,2,0,0,1
ENGIN,45,1,R RAMESH,3,25,6,11,17,15,10,8,2,2,1,0,1
ENGIN,110,1,A AZEVEDO,7,25,20,17,7,11,3,0,0,0,0,0,2
ENGIN,120,1,I ADLER,0,30,20,32,23,21,3,0,0,0,0,0,0
ENGIN,128,1,D LIEU,1,12,18,14,10,2,1,0,0,0,1,0,0
ENGIN,140,1,S JONES,0,2,2,2,8,1,0,0,0,0,0,0,0
ENGIN,177,1,A PACKARD,0,17,4,4,4,1,0,0,0,0,0,0,1
ENGIN,190,1,T PHILIPPI,0,0,8,9,2,2,0,0,0,0,0,0,0
ENGIN,190,2,J WELSH,0,4,10,7,0,0,0,0,0,0,0,0,0
ENGIN,190,3,J WELSH,0,1,10,8,2,0,0,0,0,0,0,0,0
ENGIN,190,4,H SENG,0,4,1,2,6,4,2,0,1,0,0,0,0
ENGIN,190,5,H SENG,0,2,1,8,4,2,0,0,0,0,0,0,0
ENGIN,190,6,C BIBBS,2,6,5,5,0,1,0,0,0,0,0,0,1
ENGIN,190,7,C BIBBS,1,5,3,8,0,0,0,0,0,0,0,0,0
ENGIN,190,9,A NEVADER,3,10,9,2,0,0,0,0,0,0,0,0,1
ENGIN,190,10,M KRISTEL,0,21,3,3,0,0,0,0,0,0,0,0,0
ENGIN,190,11,M KRISTEL,0,22,0,4,0,0,0,0,0,0,0,0,0
ENGIN,195,1,T PHILIPPI,0,2,3,3,1,2,0,0,0,0,0,0,0
ENGLISH,25,1,K HANSON,2,7,0,4,8,1,0,2,0,0,1,0,1
ENGLISH, 031AC,1,C GISCOMBE,0,23,6,12,8,0,0,1,0,0,0,0,0
ENGLISH, 045A,1,J ADELMAN,0,5,16,22,27,12,2,2,1,0,0,0,1
ENGLISH, 045A,2,S JUSTICE,0,14,12,23,19,6,6,3,2,0,0,0,1
ENGLISH, 045B,1,C BLANTON,0,12,22,22,9,11,6,2,2,0,0,0,4
ENGLISH, 045B,2,M BREITWIESER,4,14,37,26,5,1,0,0,0,0,0,0,0
ENGLISH, 045C,1,H WONG,2,20,20,27,10,3,1,2,0,0,0,0,0
ENGLISH, 045C,2,C LYE,0,9,22,18,10,12,7,3,1,1,0,1,2
ENGLISH, 080K,1,K WRIGHT,0,14,19,22,14,2,1,0,0,0,0,0,1
ENGLISH,100,1,R GONZALEZ,0,3,3,1,2,2,0,0,0,0,0,0,0
ENGLISH,100,3,K PUCKETT,0,10,5,2,0,0,0,0,0,0,0,0,0
ENGLISH,100,4,S LIU,0,13,4,3,1,0,1,0,0,0,1,0,0
ENGLISH,100,6,D MCQUADE,2,2,5,5,1,1,0,0,0,0,0,0,0
ENGLISH,100,9,G STARR,0,5,7,8,0,0,0,0,0,0,0,0,0
ENGLISH,100,10,J SHOPTAW,1,3,5,8,1,0,0,0,0,0,0,0,0
ENGLISH,100,12,K SNYDER,0,2,4,8,5,3,0,1,0,0,0,0,0
ENGLISH,100,14,S GOLDSMITH,0,2,6,4,5,4,1,0,0,0,0,0,2
ENGLISH,100,15,K HANSON,0,3,4,6,4,0,1,0,0,0,0,0,0
ENGLISH,112,1,M NOLAN,1,17,8,9,11,2,2,2,0,0,0,0,0
ENGLISH, 117B,1,K NISHIMURA,1,3,10,11,18,19,0,2,0,0,0,0,0
ENGLISH, 117S,1,C ALTIERI,2,23,11,8,8,9,4,1,4,0,1,0,2
ENGLISH,118,1,J PICCIOTTO,0,15,16,12,12,4,2,2,0,0,0,0,2
ENGLISH,120,1,J SORENSEN,0,8,6,5,3,0,1,1,0,0,0,0,0
ENGLISH,121,1,C LANGAN,0,5,14,16,4,3,2,1,2,0,0,0,0
ENGLISH,122,1,K PUCKETT,0,20,28,19,5,0,0,0,0,0,0,0,0
ENGLISH, 125C,1,L GOLBURT,1,15,4,5,4,2,1,1,1,0,0,0,1
ENGLISH, 125D,1,M BERNSTEIN,0,9,15,16,6,1,0,0,0,0,0,0,1
ENGLISH, 130A,1,S OTTER,0,7,8,12,13,4,3,2,1,0,0,0,1
ENGLISH, 130C,1,J FIELDING,0,9,19,22,5,3,0,0,0,0,0,0,0
ENGLISH,131,1,R HASS,0,55,39,24,3,2,1,0,0,0,0,0,1
ENGLISH,134,1,E FALCI,3,18,14,19,17,6,2,0,0,0,0,0,2
ENGLISH, 135AC,1,R HUTSON,0,26,37,35,20,4,4,2,1,0,0,0,0
ENGLISH,138,1,G PREMNATH,0,6,6,16,2,2,1,0,0,0,0,0,0
ENGLISH,139,1,D JONES,0,11,7,9,3,3,0,0,0,0,0,0,0
ENGLISH, 143A,1,V CHANDRA,0,8,7,0,0,0,0,0,0,0,0,0,0
ENGLISH, 143B,1,J SHOPTAW,2,5,7,0,0,0,0,0,0,0,0,0,0
ENGLISH, 143B,3,L SHAW,0,6,2,2,2,0,0,0,0,0,0,0,0
ENGLISH, 143N,3,G KLEEGE,0,7,5,1,0,0,0,0,0,0,0,0,0
ENGLISH,150,2,C SUMNER,0,10,1,0,0,0,0,0,0,0,0,0,2
ENGLISH,150,3,J BISHOP,0,17,1,0,0,0,0,0,0,0,0,0,0
ENGLISH,150,4,C BLANTON,0,4,5,3,2,0,0,0,0,0,0,0,0
ENGLISH,150,7,S SAUL,0,5,3,2,5,4,0,0,0,0,0,0,0
ENGLISH,150,8,A CHEVALIER,0,5,4,3,0,0,0,0,0,0,0,0,0
ENGLISH,150,9,D JONES,1,10,8,1,1,0,0,0,0,0,0,0,0
ENGLISH,150,10,S GOLDSMITH,0,3,3,4,5,1,0,0,0,0,0,0,0
ENGLISH,150,15,J MILLER,1,11,3,1,2,0,0,0,0,0,0,0,0
ENGLISH,152,1,K DONEGAN,0,9,12,5,3,0,0,0,0,0,0,0,0
ENGLISH,160,1,A BANFIELD,2,2,5,3,2,1,0,0,0,0,0,0,0
ENGLISH,165,1,J CAMPION,1,3,5,3,1,4,0,0,0,0,0,0,0
ENGLISH,166,1,M FAJARDO,0,0,0,4,3,3,1,2,0,0,2,0,0
ENGLISH,166,2,B BLAISE,0,4,7,10,8,3,0,0,0,0,0,0,0
ENGLISH,166,3,D MILLER,0,3,3,6,1,2,0,0,0,0,0,0,1
ENGLISH, 166AC,1,D BEAM,2,1,1,1,3,3,3,1,0,0,0,0,0
ENGLISH,174,1,J MILLER,0,8,5,2,3,0,0,0,0,0,0,0,0
ENGLISH,175,1,G KLEEGE,0,5,11,8,3,1,0,0,0,0,0,0,0
ENGLISH,179,1,A BANFIELD,2,2,5,1,1,2,0,0,0,0,0,0,0
ENGLISH,C136,1,R HUTSON,0,8,4,5,3,6,0,0,1,0,0,0,0
ENGLISH,H195B,1,G PREMNATH,0,14,3,0,0,0,0,0,0,0,0,0,0
ENGLISH,H195B,3,S BEST,2,8,5,1,1,0,0,0,0,0,0,0,0
ENGLISH,R001A,1,D MENILLA,1,1,8,7,1,0,0,0,0,0,0,0,0
ENGLISH,R001A,2,C MARRS,0,2,5,5,4,2,0,1,0,0,1,0,0
ENGLISH,R001A,3,M SERGI,0,3,7,4,2,1,0,0,0,0,0,0,0
ENGLISH,R001A,4,M LIBBON,0,6,4,2,3,2,1,0,0,0,0,0,0
ENGLISH,R001A,5,INFANTE-ABBATANTUO,0,1,7,3,4,0,0,0,0,0,0,0,1
ENGLISH,R001A,6,T FORD,0,3,5,6,0,1,1,1,0,0,0,0,1
ENGLISH,R001A,7,K ANDERSON,0,1,9,2,1,0,0,0,0,0,0,0,0
ENGLISH,R001A,8,M SOARE,0,2,9,3,2,0,0,0,0,1,0,0,0
ENGLISH,R001A,9,Z GORDON,0,2,6,8,3,1,0,0,0,0,0,0,0
ENGLISH,R001B,1,M COHEN,0,0,5,4,1,1,1,1,0,0,0,0,0
ENGLISH,R001B,2,M REDD,0,2,2,3,2,1,2,0,0,1,0,0,1
ENGLISH,R001B,3,F MELENDEZ,0,1,3,6,6,0,3,0,0,0,0,0,0
ENGLISH,R001B,4,J JORDAN,1,8,6,1,1,0,0,0,0,0,0,0,0
ENGLISH,R001B,5,T TSAO,0,4,5,4,1,1,0,0,0,0,0,0,0
ENGLISH,R001B,6,K LEIBOWITZ,0,3,4,4,3,3,0,1,0,0,0,0,0
ENGLISH,R001B,7,M NGUYEN,0,2,1,5,7,2,0,0,0,0,0,0,0
ENGLISH,R001B,8,M OYAMA,0,6,6,4,0,1,1,0,0,0,0,0,2
ENGLISH,R001B,9,T AUCLAIR,0,3,0,1,4,6,1,1,0,0,0,0,0
ENGLISH,R001B,10,A BADY,0,1,5,3,4,1,0,0,0,0,0,0,0
ENGLISH,R001B,11,B BOYD,0,1,3,2,2,2,1,1,2,0,0,0,1
ENGLISH,R001B,12,A PEREZ,0,3,2,5,5,2,2,0,0,0,0,0,0
ENGLISH,R001B,13,C SUMNER,0,3,5,4,0,2,0,0,0,0,0,0,1
ENGLISH,R001B,14,C EAGLE,1,1,3,5,4,1,0,0,1,0,0,0,0
ENGLISH,R001B,15,A ROY,0,1,6,3,6,1,1,0,0,0,0,0,0
ENGLISH,R001B,16,J RING,1,7,4,0,1,0,0,0,0,0,0,0,0
ENGLISH,R001B,17,V EYBER,0,4,3,1,3,1,0,1,0,0,0,0,0
ENGLISH,R001B,18,R MCDERMOTT,1,1,2,6,3,3,0,0,0,0,0,0,0
ENGLISH,R001B,19,C LEGERE,0,1,3,9,2,0,0,0,0,0,0,0,1
ENGLISH,R050,1,P GOODWIN,0,4,8,2,2,0,0,1,0,0,0,0,0
ENGLISH,R050,2,J BARTLETT,0,3,5,6,3,0,0,0,0,0,0,0,0
ENV DES,1,1,S AL,2,37,28,23,6,3,0,0,0,0,0,0,1
ENV DES, 011A,1,J SLUSKY,1,18,28,19,12,1,2,0,0,0,0,0,0
ENV DES, 011B,1,K PLYMALE,0,6,14,9,11,6,3,0,0,0,0,0,1
ENV DES,100,1,A ROY,1,64,30,19,5,1,1,0,1,0,0,0,0
ENV DES, 101B,1,R LIFCHEZ,7,2,3,1,0,0,0,0,0,0,0,0,0
ENV DES,C169B,1,P GROTH,1,4,12,4,12,3,1,0,1,0,0,0,2
ENV SCI,10,1,M FIRESTONE,2,18,18,17,25,9,5,10,2,0,1,0,4
ENV SCI,100,1,W SOUSA,2,9,5,4,9,4,4,2,0,0,0,0,0
ENV SCI,125,1,W BERRY,1,45,31,19,6,1,0,0,0,1,0,0,1
ENV SCI, 196B,1,E COLE,3,8,6,6,6,3,2,1,0,0,0,0,0
ENVECON,142,1,S VILLAS-BOAS,16,45,18,2,2,0,0,0,0,0,0,0,0
ENVECON,152,1,J MAGRUDER,7,7,5,3,2,2,0,1,0,0,1,0,1
ENVECON,C001,1,J GILLESS,2,15,2,1,8,10,1,2,3,2,0,0,0
ENVECON,C101,1,D ZILBERMAN,0,24,13,12,12,3,4,1,1,0,0,0,0
ENVECON,C115,1,W GETZ,4,10,4,9,2,3,1,1,0,0,0,0,1
ENVECON,C180,1,R NORGAARD,1,2,11,5,2,1,0,0,1,0,0,0,2
ENVECON,C181,1,D ROLAND-HOLST,0,5,3,4,7,12,5,11,7,0,2,0,4
EPS,2,1,J BANFIELD,1,4,0,5,3,0,0,1,1,0,0,0,0
EPS,3,1,W DIETRICH,4,34,14,15,27,6,12,9,2,0,0,0,5
EPS, 039A,1,H WENK,0,8,14,6,4,1,0,0,0,0,0,0,1
EPS,50,1,C WANG,4,17,13,0,1,1,0,1,1,0,0,0,0
EPS,80,1,W BERRY,3,124,65,59,49,7,15,8,0,0,0,0,1
EPS, 100B,1,P RENNE,0,5,3,1,2,1,1,0,0,0,2,0,0
EPS,101,1,G BRIMHALL,1,5,4,3,2,4,1,1,0,0,0,0,0
EPS,102,1,R JEANLOZ,1,14,11,7,2,0,0,1,0,0,0,0,0
EPS,108,1,M MANGA,0,5,3,2,2,0,1,0,0,0,0,0,0
EPS,C012,1,M MANGA,0,17,8,4,7,3,10,5,2,0,3,0,1
EPS,C146,1,B INGRAM,0,3,6,2,4,2,0,0,0,0,0,0,0
ESPM,9,1,S FAIRFAX,2,12,5,1,3,2,0,1,0,0,0,0,1
ESPM, 050AC,1,C FINNEY,6,84,33,19,12,6,2,2,1,0,1,0,2
ESPM,60,1,A ILES,2,14,13,8,4,7,1,1,0,0,0,0,0
ESPM,72,1,P GONG,0,3,4,2,1,0,1,1,0,0,0,0,0
ESPM, 102C,1,F CASTILLO,2,9,8,8,4,1,0,2,2,0,0,0,0
ESPM, 102D,1,J ROMM,8,33,30,9,4,1,0,0,0,0,0,0,0
ESPM,111,1,W SILVER,0,12,1,5,9,2,2,4,0,0,2,1,1
ESPM,112,1,R ALMEIDA,0,3,6,2,6,4,3,3,4,0,0,0,3
ESPM,113,1,S WELTER,1,0,8,6,3,7,2,2,1,0,0,0,0
ESPM,114,1,J BRASHARES,10,33,29,29,19,13,5,6,0,2,0,1,2
ESPM,131,1,C PALLUD,5,4,6,6,5,4,5,1,1,0,1,0,0
ESPM,132,1,R GILLESPIE,4,12,5,1,1,4,1,0,0,0,0,0,0
ESPM,134,1,T BRUNS,2,11,5,5,5,1,0,2,2,0,1,0,0
ESPM,140,1,P O'GRADY,0,4,3,1,3,3,2,3,0,0,0,0,2
ESPM,144,1,M TANOUYE,1,29,11,0,3,2,0,0,0,0,0,0,0
ESPM,145,1,R LANE,0,2,3,7,4,3,2,0,0,0,0,0,0
ESPM,150,5,V RESH,0,1,5,4,3,0,0,0,0,0,0,0,0
ESPM,151,1,L FORTMANN,2,36,11,6,17,5,1,5,2,1,2,0,0
ESPM,162,1,D WINICKOFF,1,14,18,22,16,11,4,2,2,0,0,1,0
ESPM,165,1,E HOLT-GIMINEZ,5,24,7,3,12,1,0,0,0,0,0,0,1
ESPM,168,1,N PELUSO,1,10,15,11,10,5,7,0,0,0,0,0,0
ESPM,174,1,D DE VALPINE,3,6,4,1,0,0,0,0,0,0,0,0,0
ESPM, 178B,1,S FAIRFAX,1,8,2,0,0,0,0,0,0,0,0,0,0
ESPM,182,1,J MCBRIDE,2,8,4,1,0,0,0,0,0,0,0,0,0
ESPM,183,1,K O'HARA,1,8,1,2,4,1,0,3,0,0,0,0,1
ESPM,194,1,R MORELLO-FROSCH,0,3,8,3,1,1,0,1,0,0,0,0,0
ESPM,194,2,C FINNEY,0,11,7,0,0,0,0,0,0,0,0,0,0
ESPM,C010,1,R AMUNDSON,2,28,25,13,15,7,3,0,0,1,0,0,1
ESPM,C104,1,W GETZ,4,5,3,1,4,1,0,1,0,0,0,0,0
ESPM,C149,1,G RODERICK,7,3,0,0,1,0,0,1,0,0,0,0,0
ESPM,C193B,1,J HURST,3,15,0,0,0,0,0,0,0,0,0,0,0
ETH STD, 010B,1, MALDONADO TORRES,0,14,12,13,26,10,6,10,4,2,1,3,5
ETH STD, 021AC,1,V ROBINSON,19,62,31,14,11,7,4,2,3,2,2,0,1
ETH STD, 041AC,1,D MONTEJANO,1,22,14,7,8,1,1,1,1,0,0,0,0
ETH STD,100,1,G CHOY,0,19,22,9,2,3,0,1,1,0,0,0,0
ETH STD, 101A,1,R ALLEN,0,16,7,2,1,1,0,0,0,0,0,0,0
ETH STD, 101B,1, MALDONADO TORRES,1,15,11,8,11,16,5,3,14,3,0,1,11
ETH STD, 103A,1,A PALACIOS,1,11,4,1,3,0,0,0,0,0,0,0,0
ETH STD, 103A,2,D PALAITA,0,18,5,5,0,1,1,0,0,0,0,0,0
ETH STD,136,1,D WU,3,12,7,3,2,1,0,0,0,0,0,0,0
ETH STD,190,1,C MUNOZ,0,6,1,1,5,0,0,0,0,0,0,0,0
EURA ST, 101B,1,S MIKAELIAN,3,9,0,0,0,0,0,0,0,0,0,0,0
FILM, 025A,1,M FABE,0,10,6,17,3,1,2,2,0,0,0,0,1
FILM, 025B,1,B BELISLE,6,8,12,14,4,6,2,0,0,0,0,0,1
FILM, 028A,1,J SKOLLER,0,9,15,13,11,5,1,4,3,0,0,0,1
FILM,50,1,M FABE,3,31,21,22,16,4,0,1,0,0,0,0,1
FILM,108,2,A KAPSE,0,23,4,0,0,0,0,0,0,0,0,0,0
FILM,140,1,M BERGER,0,5,9,11,8,5,4,1,1,0,0,0,1
FILM,151,1,L RUGG,0,13,6,2,3,0,0,0,0,0,0,0,0
FILM,151,2,D MILLER,0,5,2,6,4,2,2,1,0,0,0,0,2
FILM,R001B,1,J MALKOWSKI,1,6,2,4,0,0,0,0,2,0,0,0,1
FILM,R001B,2,K LOUTENSOCK,3,11,13,2,3,1,0,0,0,0,0,0,0
FRENCH,1,2,R SHUH,0,3,4,2,2,0,1,1,0,1,0,0,0
FRENCH,1,3,N TIMMONS,0,10,3,3,2,0,0,0,0,0,0,0,0
FRENCH,1,6,L MARTIN,0,6,3,3,2,0,0,0,0,0,0,0,0
FRENCH,1,7,H FREED-THALL,2,4,3,0,2,1,0,0,0,0,0,0,0
FRENCH,1,8,D BOUCHER,0,7,6,3,1,1,0,0,0,0,0,0,0
FRENCH,1,9,L MARTIN,0,5,1,3,4,2,0,0,0,0,0,0,0
FRENCH,2,1,S CHAVDARIAN,1,4,4,2,1,0,0,0,1,0,0,0,0
FRENCH,2,2,P SINHA,0,4,4,3,0,0,0,0,0,0,0,0,0
FRENCH,2,4,M SMITH,0,9,5,1,1,0,0,0,0,0,0,0,0
FRENCH,2,5,M WAGNER,0,7,2,0,3,0,1,0,0,0,0,0,0
FRENCH,2,6,O SYLVIA,0,7,3,0,0,0,1,0,0,0,0,0,0
FRENCH,2,7,M MEYER,0,3,7,2,2,2,0,0,0,0,0,0,0
FRENCH,2,8,P DIAZ,0,1,5,2,2,1,0,0,1,0,0,0,0
FRENCH,2,9,M BEYLER-NOILY,0,6,6,3,0,0,0,0,0,0,0,0,0
FRENCH,3,2,D PRIES,0,5,3,0,2,2,0,0,0,0,0,0,0
FRENCH,3,3,S BERTUCCI,0,8,2,2,1,0,0,0,0,0,0,0,0
FRENCH,3,5,L MARTIN,1,8,4,5,1,0,0,0,0,0,0,0,0
FRENCH,3,6,D RAFONI,0,9,4,2,1,0,0,0,0,0,0,0,0
FRENCH,3,7,J SEDLAR,1,4,7,0,1,0,0,0,0,0,0,0,0
FRENCH,4,1,H KOURRAD,2,6,2,0,5,0,0,0,2,0,0,0,0
FRENCH,4,2,C QUINAN,0,6,4,0,3,3,0,1,0,0,0,0,0
FRENCH,4,3,N TIMMONS,0,9,7,2,0,0,0,0,0,0,0,0,0
FRENCH,4,4,N TIMMONS,0,9,5,1,2,1,0,0,0,0,0,0,0
FRENCH,4,5,A DE CHARENTENAY,1,6,3,3,3,1,0,0,1,0,0,0,0
FRENCH,14,1,A DE CHARENTENAY,1,7,2,0,1,0,0,0,0,0,0,0,0
FRENCH,35,1,D PETTERSEN,0,5,5,2,1,1,1,0,0,0,0,0,0
FRENCH, 043B,1,S MASLAN,0,23,3,3,0,1,0,0,0,0,0,0,0
FRENCH,102,2,D BLOCKER,0,6,6,1,0,0,0,0,0,0,0,0,0
FRENCH,102,3,N PAIGE,0,2,9,4,1,0,0,0,0,0,0,0,0
FRENCH, 103B,1,J DUTOIT,2,7,2,0,0,0,0,0,0,0,0,0,0
FRENCH, 112A,1,D HULT,0,5,4,4,0,0,0,0,0,0,1,1,0
FRENCH, 120B,1,D SANYAL,0,6,4,4,2,0,1,0,0,0,0,0,0
FRENCH,126,1,A SMOCK,1,7,1,0,2,0,0,0,0,0,0,0,0
FRENCH, 140D,1,N PAIGE,1,4,10,7,2,2,1,0,0,0,0,0,0
FRENCH, 162A,1,T TLATLI,4,6,1,0,0,0,0,0,0,0,0,0,0
FRENCH, 171B,1,S GUERLAC,0,4,8,9,0,0,0,0,0,0,0,0,0
FRENCH, 177A,1,J DUTOIT,1,7,7,1,0,0,0,0,0,0,0,0,0
