Course Subject Cd,Course Number,Section Nbr,Instr Name Concat,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete
COLWRIT,R1A,6,Michael Larkin,,2,2,,5,3,2,,,,,,,,,,,
COLWRIT,R1A,7,Donnett Flash,,1,3,3,2,3,1,,,,1,,,,,,,
COLWRIT,R1A,8,Jonathan Lang,,,3,2,,4,2,,,,,,,,,,,
COLWRIT,R1A,9,Kimberly Freeman,,,1,3,2,,2,1,,,1,,,,,,,
COLWRIT,R1A,11,Ryan Sloan,,,1,1,7,1,,1,,,,,,,,,,
COLWRIT,R1A,12,Patricia Hammons,,3,2,1,2,1,,2,,1,,,,,,,,
COLWRIT,R1A,13,Carolyn Hill,,,2,4,4,3,,,,,,,,,,,,
COLWRIT,R1A,14,David Wiese,2,1,4,3,3,,,,,,,,,,,,,
COLWRIT,R1A,15,Elizabeth Williams,,1,2,2,4,3,2,,,,,,,,,,,
COLWRIT,R1A,16,Gail Offen-Brown,,1,2,2,4,3,2,,,,,,,,,,,
COLWRIT,R1A,17,John Levine,,2,,3,1,4,1,,,,,,,,,,,
COLWRIT,R1A,18,Mary Grover,,3,2,2,3,,,,,,,,,,,,,
COLWRIT,R1A,19,Yuet-Sim Chiang,,,5,3,1,1,1,,,,,,,,,,,
COLWRIT,R1A,20,Peter Vahle,,1,1,3,1,,2,1,1,,1,,2,,,,,
COLWRIT,R1A,21,Margi Wald,,2,2,1,4,2,,,,,,,,,,,,
COLWRIT,R1A,22,Catherine Oakes,,,3,5,4,,,,,,,,,,,,,
COLWRIT,R1A,26,Chisako Asakawa,,,1,4,2,1,1,,1,,,,1,,,,,
COLWRIT,R4B,1,Jonathan Lang,1,2,3,1,2,4,2,,1,,,,,,,,,1
COLWRIT,R4B,2,Jane Stanley,,7,2,1,5,,,,,,,,1,,,,,
COLWRIT,R4B,3,Michael Larkin,,6,3,2,2,2,1,,,,,,,,,,,1
COLWRIT,R4B,4,Catherine Oakes,,3,5,4,3,,,,,,,,,,,,,1
COLWRIT,R4B,5,Margaret Sokolik,,8,2,5,,,,,,,,,,,,,,2
COLWRIT,R4B,6,Kimberly Freeman,,3,4,3,1,3,,2,,,,,,,,,,
COLWRIT,R4B,7,Teri Crisp,,5,2,6,4,,,,,,,,,,,,,
COLWRIT,R4B,8,Donnett Flash,,1,10,3,1,,,,,,,,,,,,,
COLWRIT,R4B,10,Ryan Sloan,,2,5,5,2,,,,,,,,,,,,,1
COLWRIT,10A,1,John Levine,,8,6,2,,,,,,,,,,1,,,,
COLWRIT,10A,2,Carolyn Hill,,14,1,2,,,,,,,,,,,,,,
COLWRIT,10A,3,Richard Freishtat,,11,5,,1,,,,,,,,,,,,,
COLWRIT,20,2,Michelle Baptiste,1,11,,,1,,,,,,,,,1,,,,
COLWRIT,25AC,1,Margaret Sokolik,1,12,2,2,,,,1,,,,,,5,,,,
COLWRIT,105,1,Patricia Hammons,,17,2,1,,,,,,,,,,1,,,,
COLWRIT,110,1,Stephen Tollefson,,9,2,1,1,,,,,,,,,,,,,
COLWRIT,151,1,Caroline Cole,2,11,,1,1,,,1,,,1,,,1,,,,
COM LIT,R1A,1,Caitlin Scholl; Michael Lucey,,2,5,3,4,1,1,,,,,,,,,,,
COM LIT,R1A,3,Johnathan Vaknin; Michael Lucey,,3,3,7,2,2,,,,,,,,,,,,
COM LIT,R1A,4,Mary Renolds; Michael Lucey,,1,7,5,3,,,,,1,,,,,,,,
COM LIT,R1A,6,Keith Budner; Michael Lucey,,3,2,6,3,2,,,,,,,,,,,,
COM LIT,R1A,8,Gabriel Page; Keith Ford; Michael Lucey,2,6,5,8,2,4,1,,,,,,,2,,1,,
COM LIT,R1B,1,Emily Laskin; Jessica Crewe; Michael Lucey,,8,15,8,2,,,,,,,,1,,,,,
COM LIT,R1B,2,Andrea Gadberry; Michael Lucey; Philip Gerard,,4,11,8,6,1,1,1,,,,,,,,,,
COM LIT,R1B,4,Jordan Greenwald; Kathryn Crim; Michael Lucey,,7,13,8,4,1,,,,,,,1,,,,,
COM LIT,R1B,5,Marianne Kaletzky; Michael Lucey,1,5,2,6,3,,,,,,,,,,,,,
COM LIT,R1B,6,Jocelyn Saidenberg; Michael Lucey; Ramsey Mcglazer,,2,8,8,7,3,2,,,,,,,1,,,,
COM LIT,R1B,7,Kareem Abu-Zeid; Michael Lucey; Suzanne Scala,,9,19,2,1,,,,,,,,,,,,,
COM LIT,R1B,8,Celine Piser; Jenny Tan; Michael Lucey,,2,13,12,3,,1,,,,,,2,,,,,
COM LIT,R1B,9,Bonnie Ruberg; Clea Goldblatt; Michael Lucey,,11,11,1,6,,,,,,,2,,,,,,
COM LIT,R1B,10,Michael Lucey; Oya Erez; Sydney Cochran,2,5,11,9,5,1,,,,,,,1,,,,,
COM LIT,R1B,12,Howard Fisher; Kfir Cohen; Michael Lucey,,,1,10,11,11,,,,,,,,1,,,,
COM LIT,R1B,13,Jane Raisch; Michael Lucey; Taylor Johnston,,5,8,6,8,4,1,1,,,,,1,,,,,
COM LIT,20,1,Michael Lucey,,3,11,6,3,,,,,1,1,,,5,,1,,
COM LIT,60AC,1,Michelle Koerner,5,12,5,3,,,,,,,,,,1,,2,,
COM LIT,100,1,Anne-Lise Francois,,4,4,3,2,,,,1,,,,,,,,,1
COM LIT,112A,1,Maria Kotzamanidou,,9,3,,,,,,,,,,,,1,,,1
COM LIT,151,1,Leslie Kurke,1,6,4,2,2,1,1,,,,,,,,,1,,
COM LIT,155,1,Victoria Kahn,,2,2,3,1,1,1,1,,,,,1,1,,,,1
COM LIT,171,1,Maria Kotzamanidou,,8,,,,,,,,,,,,1,,2,,
COM LIT,198,1,Maria Kotzamanidou; Patricia Kuvetakis,,,,,,,,,,,,,,18,,1,,
DEMOG,110,1,Robert Chung,12,8,5,2,,2,,3,,,,,,5,,,,2
DEMOG,C126,1,Leora Lawton,,5,,,5,,,,,,,,,,,,,
EPS,C12,1,Geoffrey Marcy,2,11,7,7,4,17,12,15,2,,,,5,38,,4,,
EPS,C20,1,Richard Allen,13,29,12,25,10,8,18,15,1,,8,,2,45,,7,,
EPS,24,1,David Romps,,,,,,,,,,,,,,13,,1,,
EPS,50,1,Michael Manga,,14,14,4,14,16,3,,4,,,,1,8,,1,,
EPS,100A,1,Jill Banfield,1,3,6,8,3,6,3,5,,,,,,2,,,,
EPS,109,1,Burkhard Militzer,,14,5,1,8,6,1,4,2,,1,,,7,1,3,,
EPS,117,1,William Dietrich,,8,5,7,11,2,1,4,1,,1,,,,,,,2
EPS,119,1,Stephen Self,2,2,2,3,2,3,,,6,,,,,,,,,
EPS,150,1,Roland Burgmann,,3,3,8,14,1,2,,,,,,,,,,,
EPS,C178,1,Douglas Dreger; James Rector,,2,5,5,2,2,,,,,,,,,,,,
EPS,C181,1,David Romps,3,1,1,1,1,,,2,,,1,,3,,,2,,1
CHINESE,1A,1,Chen-Hui Tsai; Haodong Han; Wenchi Chang,,3,3,1,,,,,1,,,,,3,2,1,,
CHINESE,1A,2,Chen-Hui Tsai; Chunhong Xie; Matthew Mewhinney,,7,3,1,,1,,,,,,,,2,2,,,
CHINESE,1A,3,Chen-Hui Tsai; Haodong Han; Xin Zhao,,8,3,1,1,2,1,,,,,,,2,,1,,
CHINESE,1A,4,Chen-Hui Tsai; Xianghua Wu,,8,2,,2,1,1,,,,,,,2,,2,,
CHINESE,1A,5,Chen-Hui Tsai; Matthew Mewhinney; Wenchi Chang,,10,1,2,1,1,,,,,,,,2,,1,,
CHINESE,1A,6,Chen-Hui Tsai; I-Hsuan Chen,,12,1,,1,,,,,,,,1,3,,1,,
CHINESE,1A,7,Chen-Hui Tsai; Hsinyu Lin; I-Hsuan Chen,,9,2,2,1,,,,,,,,,1,1,,,
CHINESE,1A,8,Chen-Hui Tsai; Wenchi Chang,,15,2,,,,,,,,,,,2,1,,,
CHINESE,1X,1,Chunhong Xie; Kankan Xie,,3,3,2,,,,,,,,,,2,,1,,
CHINESE,1X,2,Chunhong Xie,,4,7,,,,,,,,,,,3,,,,
CHINESE,1X,3,Chunhong Xie; Kankan Xie,,1,6,3,2,,,,,,,,,2,,1,,
CHINESE,1Y,1,Hsinyu Lin; Shiying Pang,,2,6,2,,,1,,,,,,,2,2,,,
CHINESE,1Y,2,Hsinyu Lin; Shiying Pang,,5,6,4,3,,,,,,,,,2,,,,
CHINESE,1Y,3,Hsinyu Lin; Shiying Pang,,5,4,3,3,,1,,,,,,,2,,,,
CHINESE,1Y,4,Hsinyu Lin; Shao Wen Song,,6,7,3,1,,,,,,,,,2,,,,
CHINESE,7A,1,Paula Varsano,1,7,6,4,4,1,2,1,,2,,,1,11,,3,,
CHINESE,10A,1,Weisi Cai; Xianghua Wu; Yun-Ling Wang,,8,3,2,1,,,,,,,,,2,1,2,,
CHINESE,10A,2,Weisi Cai; Xianghua Wu; Yun-Ling Wang,,5,4,3,1,,,,,,,,,4,2,1,,
CHINESE,10A,3,Xianghua Wu; Yun-Ling Wang,,10,,2,3,,,,1,,,,,2,1,,,
CHINESE,10A,4,Weisi Cai; Xianghua Wu,,6,4,1,,1,1,,,,,,1,5,,2,,
CHINESE,100A,1,I-Hsuan Chen; Lihua Zhang,,4,4,4,5,,1,,,,,,,5,,,,
CHINESE,100XA,1,Shao Wen Song; Weisi Cai,,2,5,1,5,,,,,,,,,3,,,,
CHINESE,100XA,2,Shao Wen Song; Weisi Cai,,2,6,1,3,1,,,,,,,,3,1,,,
CHINESE,100XA,3,Weisi Cai,,6,3,1,3,1,,,,,,,,5,,,,
CHINESE,100XA,4,Lihua Zhang; Weisi Cai,,6,2,1,,1,,,,,,,,5,,,,
CHINESE,102,1,I-Hao Li,,8,5,3,,,,,,,,,,2,,,,
CHINESE,102,2,I-Hao Li; Zi-Qiao Yang,,5,8,4,,1,,,,,,,,2,1,,,
CHINESE,102,3,I-Hao Li,,8,6,1,,,,,,,,,,4,,,,
CHINESE,110A,1,Ling Hon Lam,4,8,8,4,5,3,,,,,1,,,3,,1,,3
CHINESE,111,1,I-Hao Li,,6,6,1,,,,,,,,,,3,,,,
CHINESE,155,1,Sophie Volpp,,4,6,3,1,,,,,,,,1,1,,,,
CHINESE,186,1,Mark Csikszentmihalyi,,10,5,4,2,,,,,,,,3,6,,1,,
EA LANG,C50,1,Jacob Dalton,,3,8,8,4,3,,3,,,,,,6,,1,,
EA LANG,107,1,Andrew Jones,,4,4,6,1,1,,,,,,,,,,,,2
EA LANG,109,1,John Wallace,2,13,8,5,,1,,,,,,,1,6,,,,1
EA LANG,C120,1,Sanjyot Mehendale,,18,1,,,,,,,,,,,1,,,,
JAPAN,1A,1,Kayoko Imagawa; Maki Takata; Wakae Kambara,,5,2,2,3,,,,,,1,,,2,1,1,,
JAPAN,1A,2,Noriko Knickerbocker; Noriko Wallace; Wakae Kambara,,5,3,,1,,,2,1,,,,,3,,,,
JAPAN,1A,3,Elizabeth Reade; Noriko Wallace; Wakae Kambara,,5,5,2,3,,,,,,,,,3,,2,,
JAPAN,1A,4,Kayoko Imagawa; Noriko Knickerbocker; Noriko Wallace; Wakae Kambara,,7,1,2,2,2,1,,,,,,,1,1,4,,
JAPAN,1A,5,Brendan Morley; Elizabeth Reade; Wakae Kambara,,7,4,2,2,,,1,,,1,,1,3,,,,
JAPAN,1A,6,Elizabeth Reade; Maki Takata; Shelby Oxenford; Wakae Kambara,,5,2,3,1,4,,,,,1,,1,2,,3,,
JAPAN,1A,7,Brendan Morley; Miyo Inoue; Wakae Kambara,1,11,4,1,1,1,1,,,,,,,3,,,,
JAPAN,1A,8,Brendan Morley; Miyo Inoue; Wakae Kambara,,7,5,1,1,,,,,,,,,2,1,3,,
JAPAN,1A,9,Elizabeth Reade; Maki Takata; Shelby Oxenford; Wakae Kambara,1,7,3,5,1,,,,,,,,,3,,3,,
JAPAN,1A,10,Miyo Inoue; Noriko Knickerbocker; Shelby Oxenford; Wakae Kambara,1,4,3,4,3,,1,,,2,,,,3,,,,1
JAPAN,1A,11,Miyo Inoue; Noriko Knickerbocker; Shelby Oxenford; Wakae Kambara,1,4,6,3,2,,,1,,,,1,,1,,,,
JAPAN,1A,12,Brendan Morley; Noriko Knickerbocker; Noriko Wallace; Wakae Kambara,1,12,3,4,1,,,1,,,,,,2,,,,
JAPAN,7A,1,John Wallace,1,14,6,7,1,2,1,1,,,,,,5,,1,,
JAPAN,10A,1,Yasuko Baker; Yuriko Caltabiano,,5,3,1,1,,1,,,,,,,4,,,,
JAPAN,10A,2,Maki Takata; Yasuko Baker; Yuriko Caltabiano,,5,2,,4,1,2,,,,,,,6,,1,,
JAPAN,10A,3,Maki Takata; Yasuko Baker; Yuriko Caltabiano,,7,3,2,2,,,,,,,,,5,1,,,
JAPAN,10A,5,Maki Takata; Yasuko Baker; Yuriko Caltabiano,,7,2,2,,1,,,,,,,,7,,1,,
JAPAN,10A,6,Maki Takata; Yasuko Baker; Yuriko Caltabiano,,3,4,2,4,,1,,,,,,,4,,1,,
JAPAN,10X,1,Noriko Wallace,1,11,2,1,,,,,,,,,,2,,,,
JAPAN,100A,2,Chika Shibahara; Kayoko Imagawa,1,4,1,,,,1,2,,,,,,3,2,,,
JAPAN,100A,3,Chika Shibahara; Kayoko Imagawa,,8,2,1,,1,,,,,,,,3,1,1,,
JAPAN,100A,4,Chika Shibahara; Kayoko Imagawa,,9,3,,2,2,,,,,,,,,,,,
JAPAN,101,1,Yasuko Baker,3,6,3,1,3,,,,,,,,,,,,,
JAPAN,103,1,Chika Shibahara,3,4,2,1,2,,,1,,,,,,2,1,,,
JAPAN,111,1,Noriko Knickerbocker,,12,1,,,,,,,,,,,,,,,
JAPAN,C115,1,Mark Blum,,1,3,3,3,,,,,,,,,,1,,,
JAPAN,120,1,H Horton,2,8,2,4,1,1,1,,,,,,,1,,,,
JAPAN,155,1,Patrick Noonan,2,5,2,1,,,,,,,,,,,,,,
JAPAN,160,1,Yoko Hasegawa,,8,4,3,,4,1,,,,,,,2,,,,
JAPAN,163,1,Yoko Hasegawa,,13,1,2,,1,,,,,,,,1,,,,
JAPAN,180,1,Daniel O'Neill,,7,1,6,6,,,,,,,,,,,,,1
JAPAN,189,1,Patrick Noonan,1,8,11,6,1,,,,,,,,,,,,,
KOREAN,1A,1,Meehyei Lee; Soojin Lee; Tae Hyun Kim,4,10,5,1,,,,1,,,,,,,1,,,
KOREAN,1A,2,Meehyei Lee; Soojin Lee; Tae Hyun Kim,2,18,,,1,,,,,,,,,1,2,,,
KOREAN,1A,3,Meehyei Lee; Minsook Kim; So Yun Hwang,2,15,5,1,,,,,,,,,,2,,,,
KOREAN,1A,4,Meehyei Lee; Minsook Kim; So Yun Hwang,2,9,8,,,1,2,,,,,,,1,,,,
KOREAN,1A,5,Meehyei Lee; Minjae Ahn; Minsook Kim,3,17,2,1,,,,,,,,,1,1,,,,
KOREAN,1A,6,Kijoo Ko; Meehyei Lee; Minjae Ahn; Minsook Kim; Soojin Lee,2,12,2,2,2,,,,,,,,,3,,,,
KOREAN,1A,7,Kijoo Ko; Meehyei Lee; Minjae Ahn; Minsook Kim,3,12,5,1,,1,,,,,,,1,1,,,,
KOREAN,1AX,1,Hyunju Kim; Seung-Eun Chang,2,11,4,,,,,,,,,,,,,,,
KOREAN,1AX,2,Hyunju Kim; Seung-Eun Chang,7,12,1,,,1,,,,,,,,,,,,
KOREAN,7A,1,Hyun Suk Park,4,10,4,3,1,1,,,,,1,,,5,,1,,1
KOREAN,10A,2,Shin Young Park; Soojin Lee,,15,2,,,,,,,,,,,,1,,,
KOREAN,10A,3,Shin Young Park; Soojin Lee,,11,4,1,1,,1,,,,,,,,,,,
KOREAN,10AX,1,Junghee Park; Shin Young Park,1,9,1,,,1,,,,,,,,5,,,,
KOREAN,10AX,2,Junghee Park; Shin Young Park,,10,2,2,,,,,,,,,,2,,,,
KOREAN,100A,1,Seung-Eun Chang,1,14,,,,,,,,,,,,,,,,
KOREAN,100AX,1,Junghee Park,,10,5,,,,,,,,,,,,,,,
KOREAN,100AX,2,Junghee Park,1,10,,,1,,,,,,,,,2,1,,,
KOREAN,101,1,Meehyei Lee,1,15,3,,,,,,,,,,,,1,,,
KOREAN,111,1,Kijoo Ko,1,10,8,1,,,,,,,,,,,,1,,
KOREAN,187,1,Jinsoo An,,7,6,4,8,1,1,1,,,,,,,,,,
KOREAN,188,1,Jinsoo An,,4,4,6,3,2,2,1,,,,,,,,1,,
ECON,1,1,Martha Olney,8,104,96,91,129,114,54,33,25,,5,,6,40,,5,,
ECON,C3,1,Matthew Van Dusen,1,12,9,4,6,5,3,1,,,1,,,8,,4,,
ECON,100A,1,Calanit Kamala,8,74,56,67,88,33,40,37,13,5,6,,9,5,,2,,3
ECON,100B,1,Steven Wood,1,43,57,82,83,53,33,31,13,,6,,8,17,,3,,1
ECON,101A,1,David Card,9,17,22,10,5,5,2,,,,,,4,8,,,,
ECON,101B,1,Michael Arnold; Raymond Hawkins,4,11,20,9,12,1,1,,,,1,,,1,,,,
ECON,C102,1,Larry Karp,1,2,7,1,2,2,1,1,,,2,,,,,4,,
ECON,C103,1,Christina Shannon,,5,7,4,1,,,,,,,,,5,,2,,
ECON,104,1,Ayala Arad,4,7,4,6,,1,1,,2,,1,2,4,4,,4,,
ECON,C110,1,Robert Powell,,33,20,20,23,12,17,10,3,2,1,,1,5,,,,
ECON,119,1,Daniel Acland,15,30,21,22,27,11,19,2,1,,,,1,13,,1,,1
ECON,121,1,Aaron Edlin,3,11,8,14,29,10,14,13,5,3,,,2,3,,3,,
ECON,132,1,Calanit Kamala,1,5,4,,1,,,,,,,,1,,,,,
ECON,136,1,Raymond Hawkins,23,65,39,32,22,14,9,2,,,1,,,10,,3,,1
ECON,140,1,Israel Romem,21,25,29,29,32,21,19,16,13,8,5,3,9,1,,2,,
ECON,141,1,James Powell,2,11,19,7,6,7,5,1,1,,,,,1,,1,,
ECON,155,1,Edmund Egan,20,18,27,29,16,12,6,3,1,,1,,1,12,,2,,2
ECON,C171,1,Alain Dejanvry,7,14,13,7,11,2,3,1,3,,,,1,,,1,,
ECON,C181,1,Asrat Tesfayesus,7,21,39,33,16,3,1,,,,,,,8,,1,,
ECON,182,1,Pierre-Olivier Gourinchas,3,14,22,31,34,22,11,4,2,,2,,1,17,,7,,
ECON,191,1,Barry Eichengreen,,5,6,6,5,2,2,,,,,,1,5,,4,,1
EDUC,52,1,Anthony Mirabelli,2,16,7,1,4,2,,4,1,,,1,1,3,,,,
EDUC,97,33,Richard Mccallum,,,,,,,,,,,,,,25,,,,1
EDUC,97,55,Glynda Hull,,,,,,,,,,,,,,15,,2,,
EDUC,98,5,Brieanna Wright; Richard Mccallum,,,,,,,,,,,,,,22,,1,,
EDUC,130,1,Dragan Trninic,3,17,5,4,1,,,,,,,,,,,1,,
EDUC,131,1,Maxine Mckinney,,11,4,1,1,,,,,,,,,,,,,
EDUC,140AC,1,Glynda Hull,2,30,22,6,4,,,3,,,,,1,7,,1,,2
EDUC,158,1,Anne Cunningham Carson,4,12,2,1,,,,,,,,,,,,,,1
EDUC,C181,1,Nailah Suad-Bakari,5,11,5,1,1,2,1,,,,,,3,,,1,,
EDUC,186AC,1,Harley Shaiken,3,29,21,13,18,1,4,1,1,,1,,1,18,,5,,1
EDUC,188,1,Sahara Baquedano-Lopez,,16,5,3,2,1,,1,1,,2,,2,,,1,,
EDUC,190,1,Glynda Hull,2,24,5,,1,,,,,,,,,,,,,1
EDUC,190,2,Glynda Hull,17,11,3,2,2,2,,,,,,,,,,,,2
EDUC,190,3,Glynda Hull,2,22,4,5,5,,1,,,,,,,,,,,
EDUC,195B,1,Richard Mccallum,,28,3,1,1,,,,,,,,,,,,,2
EDUC,197,21,Richard Mccallum,,,,,,,,,,,,,,27,,,,1
EDUC,197,31,Glynda Hull,,,,,,,,,,,,,,34,,,,1
EDUC,197,37,Nailah Suad-Bakari,,,,,,,,,,,,,,33,,3,,2
EDUC,197,48,Glynda Hull,,,,,,,,,,,,,,57,,2,,
EDUC,198,29,Richard Mccallum; Ronald Williams,,,,,,,,,,,,,,18,,1,,
EDUC,198,30,Richard Mccallum; Ronald Williams,,,,,,,,,,,,,,12,,2,,
EDUC,198,31,Richard Mccallum; Ronald Williams,,,,,,,,,,,,,,15,,1,,
EDUC,198,36,Lorena Valdez; Richard Mccallum,,,,,,,,,,,,,,23,,1,,
EDUC,198,37,Lorena Valdez; Richard Mccallum,,,,,,,,,,,,,,28,,1,,
EDUC,198,42,Lorena Valdez; Richard Mccallum,,,,,,,,,,,,,,29,,1,,
EDUC,198,44,Lorena Valdez; Richard Mccallum,,,,,,,,,,,,,,22,,1,,
COMPSCI,9A,1,Paul Hilfinger,,,,,,,,,,,,,,4,,6,,5
COMPSCI,9C,1,Paul Hilfinger,,,,,,,,,,,,,,6,1,1,,5
COMPSCI,9E,1,Paul Hilfinger,,,,,,,,,,,,,,32,1,28,,12
COMPSCI,9F,1,Paul Hilfinger,,,,,,,,,,,,,,19,1,11,,6
COMPSCI,9G,1,Paul Hilfinger,,,,,,,,,,,,,,2,,5,,7
COMPSCI,9H,1,Paul Hilfinger,,,,,,,,,,,,,,14,1,13,,7
COMPSCI,10,1,Daniel Garcia; Gerald Friedland,55,81,43,9,20,5,8,9,7,,4,,3,69,1,17,,3
COMPSCI,24,1,David Culler; Katherine Yelick,,19,,,,,,,,,,,,5,,,,
COMPSCI,47B,1,Paul Hilfinger,,9,,,1,,,,,,,,,,,,,8
COMPSCI,61A,1,John Denero,74,113,80,190,158,91,36,36,18,18,6,6,21,57,,45,1,2
COMPSCI,61AS,1,Paul Hilfinger,9,1,2,6,1,3,3,1,,1,,,1,7,,2,,2
COMPSCI,61AS,2,Paul Hilfinger,4,1,1,3,3,5,1,,1,1,1,,2,6,,2,,8
COMPSCI,61AS,3,Paul Hilfinger,5,5,2,4,4,4,2,,,,1,,4,1,,4,,4
COMPSCI,61B,1,Paul Hilfinger,34,58,48,45,25,20,11,9,14,7,4,3,26,16,,28,,
COMPSCI,61C,1,Randy Katz,5,69,80,74,79,63,61,38,22,8,7,,28,5,,6,,
COMPSCI,70,1,Umesh Vazirani,9,80,55,22,99,29,29,68,75,9,18,,15,5,2,9,,1
COMPSCI,98,3,Daniel Garcia,,,,,,,,,,,,,,17,,1,,
COMPSCI,98,30,Paul Hilfinger,,,,,,,,,,,,,,9,,3,,
COMPSCI,98,36,Abhay Parekh; Kyle Lian,,,,,,,,,,,,,,9,,1,,
COMPSCI,98,100,Paul Hilfinger,,,,,,,,,,,,,,22,,2,,
COMPSCI,C149,1,Edward Lee; Sanjit Seshia,1,6,5,4,6,,,1,,,,,,,,1,,
COMPSCI,150,1,Ronald Fearing,1,10,5,7,10,2,4,2,1,,,,,,,1,,2
COMPSCI,160,1,Eric Paulos,,17,23,13,11,10,5,2,,,,,1,1,,1,,
COMPSCI,161,1,Justin Tygar,4,18,10,16,20,10,8,7,5,,1,,1,2,,2,,1
COMPSCI,162,1,Anthony Joseph; John Canny,2,28,23,32,18,22,11,9,5,1,1,,3,2,1,4,,
COMPSCI,164,1,Paul Hilfinger,4,16,27,9,14,10,1,3,,1,1,,1,3,,,,
COMPSCI,169,1,Armando Fox; David Patterson,8,20,62,53,42,22,4,14,2,,5,,3,,,,,
COMPSCI,170,1,Satish Rao,18,70,40,53,100,55,19,4,12,,,,24,1,1,5,,
COMPSCI,172,1,Koushik Sen,2,4,4,6,5,8,2,5,1,,,,,2,,,,
COMPSCI,176,1,Yun Song,2,10,15,16,4,4,1,1,,,,,1,,,1,,
COMPSCI,184,1,James O'Brien,4,6,7,8,19,5,10,7,8,,2,,4,,,4,,1
COMPSCI,186,1,Michael Franklin,13,55,18,42,64,24,17,25,8,,9,,5,2,,,,1
COMPSCI,188,1,Daniel Klein; Pieter Abbeel,11,35,74,78,74,34,21,5,3,,1,,1,2,,1,,
COMPSCI,194,15,Kurt Keutzer,3,6,8,4,4,6,3,1,,,,,1,,,1,,
COMPSCI,195,1,Brian Harvey; Marti Hearst,,,,,,,,,,,,,,179,,8,,
COMPSCI,198,1,Daniel Garcia,,,,,,,,,,,,,,21,,8,,
COMPSCI,198,3,Daniel Garcia,,,,,,,,,,,,,,25,,1,,
COMPSCI,198,30,Paul Hilfinger,,,,,,,,,,,,,,28,,3,,
COMPSCI,198,32,Bjorn Hartmann; Jiafu Zhan; Kevin Liang; Si Park,,,,,,,,,,,,,,32,,5,,
COMPSCI,198,37,James Lee; Pieter Abbeel; Yerin Kim,,,,,,,,,,,,,,35,,6,,1
COMPSCI,198,100,Paul Hilfinger,,,,,,,,,,,,,,11,,4,,
EL ENG,20N,1,Kannan Ramchandran,7,18,11,25,28,23,9,12,12,3,3,,5,5,1,1,,
EL ENG,40,1,Michel Maharbiz,7,21,34,65,39,34,27,25,11,4,1,3,3,,,1,,
EL ENG,42,1,Kameshwar Poolla,3,21,15,11,15,15,12,10,22,4,,,1,7,,12,,
EL ENG,98,4,Clark Nguyen; Gokul Ramesh,,,,,,,,,,,,,,20,,2,,
EL ENG,100,1,Kameshwar Poolla,3,43,17,19,22,17,18,10,7,,,,,,,,,
EL ENG,105,1,Ming-Chiang Wu,3,17,7,6,4,1,6,8,2,,2,,,1,,,,1
EL ENG,120,1,Murat Arcak,,16,12,12,11,6,5,2,3,,1,,4,1,,,1,1
EL ENG,121,1,Anant Sahai,1,3,5,2,3,4,,,,,,,,,,,,
EL ENG,122,1,Sylvia Ratnasamy,6,58,45,67,54,50,23,20,5,,4,,1,6,,2,,
EL ENG,C125,1,Ruzena Bajcsy,2,6,3,3,,1,1,1,,,,,,,,,,
EL ENG,126,1,Abhay Parekh; Jean Walrand,3,3,6,3,4,,,,,,,,1,,,,,
EL ENG,C128,1,Alexandre Bayen,1,5,7,6,2,2,1,2,,,,,,,,,,
EL ENG,130,1,Tsu-Jae Liu,,12,7,1,5,1,1,2,,,,,,,,,,
EL ENG,137A,1,Alexandra Von Meier,1,10,3,3,3,6,1,,1,,,,,,1,,,
EL ENG,140,1,Clark Nguyen,2,3,6,2,,3,3,3,1,,,,,,,,,1
EL ENG,141,1,Jan Rabaey,1,3,4,2,2,,,,,,,,,,,,,
EL ENG,142,1,Ali Niknejad,1,3,3,,8,5,1,1,,,,,,2,1,,,1
EL ENG,143,1,Ana Arias,2,4,3,2,5,2,,5,1,,,,1,1,1,,,
EL ENG,147,1,Kristofer Pister,1,7,4,4,4,,,2,,,,,,1,,,,
EL ENG,C149,1,Edward Lee; Sanjit Seshia,5,6,5,7,4,4,,,,,,,,1,,,,1
EL ENG,198,4,Clark Nguyen; Gokul Ramesh,,,,,,,,,,,,,,12,,6,,
"ENE,RES",C100,1,Daniel Kammen,5,32,17,11,16,3,1,2,,,,,2,41,,1,,
"ENE,RES",198,3,Daniel Kammen,,,,,,,,,,,,,,14,,2,,
ENGIN,7,1,Andrew Packard,,6,6,33,30,18,7,7,2,2,6,,3,4,,6,,
ENGIN,7,2,Roberto Horowitz,3,5,16,36,44,19,7,3,2,1,4,,5,5,,1,,1
ENGIN,10,1,George Anwar,,94,35,5,,,,,,,,,,,,,,
ENGIN,28,1,Sara Mcmains,2,11,23,10,21,17,19,11,11,,3,,3,1,,,,1
ENGIN,45,1,Ronald Gronsky,2,49,51,31,37,10,11,12,4,,5,,2,1,,,,
ENGIN,92,1,Fiona Doyle,,,,,,,,,,,,,,89,,3,,
ENGIN,93,1,Tarek Zohdi,,,,,,,,,,,,,,42,,1,,
ENGIN,98,2,Ronald Gronsky; Stephanie Ge,,,,,,,,,,,,,,15,,1,,
ENGIN,98,6,Ronald Gronsky; Sofia Hamilton,,,,,,,,,,,,,,18,,3,,
