Course Subject Cd,Course Number,Section Nbr,Instr Name Concat,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete
ANTHRO,R5B,5,Terrence Deacon; Yalda Asmatey,,4,2,4,3,,,1,,,,,,,,,,
ANTHRO,98,8,Charles Hirschkind,,,,,,,,,,,,,,23,,2,,
ANTHRO,106,1,Stephanie Etting,3,23,14,7,11,4,2,12,3,,3,,1,12,,5,,
ANTHRO,112,1,Stephanie Etting,1,20,9,4,20,3,5,6,5,,2,,2,2,,2,,
ANTHRO,114,1,Xin Liu,5,28,24,20,11,3,2,2,,,1,,,5,1,3,,
ANTHRO,119,1,Nancy Scheper-Hughes,5,11,6,2,3,,,,,,,,1,1,,1,,2
ANTHRO,119,2,Roberto Beneduce,2,11,6,1,1,,,,,,,,,,,,,1
ANTHRO,121AC,1,Kimberly Christensen,18,13,17,5,9,6,,1,1,,,,1,17,1,,,1
ANTHRO,127A,1,Patrick Beauchesne,6,3,3,,2,3,,,,,,,,,,,,
ANTHRO,128,1,Lisa Maher,1,6,7,9,7,5,3,5,2,4,,,,2,,1,1,
ANTHRO,128M,1,Jun Sunseri,9,9,,,,,,1,,,,,,,,,,
ANTHRO,129E,1,Kimberly Christensen,3,12,2,2,,,,,,,,,,,,,,
ANTHRO,134,1,Junko Habu,,8,5,2,,,,,,,,,,,,,,
ANTHRO,135,1,Christine Hastorf,,7,2,,4,,1,,1,,,,,,,,,
ANTHRO,140,1,Stanley Brandes,,13,,,,,,,,,,,,1,,,,
ANTHRO,141,1,Aihwa Ong,,6,12,4,7,1,,1,,,,,1,,,,,
ANTHRO,160AC,1,Charles Briggs,13,40,11,6,16,7,2,7,1,1,2,,5,35,,8,,
ANTHRO,169B,1,Lawrence Cohen,,15,8,8,9,1,,2,,,,,,,,,,
ANTHRO,169C,1,William Hanks,4,16,3,1,5,,,,,,,,,,1,,,1
ANTHRO,181,1,Stefania Pandolfo,8,21,13,11,3,,,,,,,,,7,,1,,3
ANTHRO,189,3,James Holston,1,8,13,10,3,1,,,,,,,,1,,1,,
ANTHRO,189,4,Steven Feld; Terrence Deacon,1,10,7,14,3,,,,,,,,1,1,,,,
ANTHRO,189,5,Arpita Roy,4,7,6,7,1,,,,,,,,,2,,,,
ANTHRO,189,6,Clara Mantini-Briggs,18,2,,,,,,,,,,,1,1,,,,
ANTHRO,196,1,Spyridon Koutroufinis; Terrence Deacon,1,8,3,3,,,,,,,,,,1,,,,
ANTHRO,196,2,James Holston,,6,5,2,,,,,,,,,,,1,,,
ANTHRO,196,3,Tim Gill,,7,5,3,,,,,,,,,,,,,,
ARCH,100A,1,Lisa Iwamoto,1,3,20,13,25,28,23,18,11,7,1,,4,1,,2,,1
ARCH,101,1,Darell Fields,,1,5,,2,,,,,,,,,5,,,,
ARCH,101,2,Maria Paz Gutierrez,2,5,2,2,1,,,,,,,,,,,,,
ARCH,101,3,Jean Bourdier,1,7,3,3,,,,,,,,,,1,,,,
ARCH,110AC,1,Galen Cranz,1,22,28,19,21,14,7,6,2,,,,,17,,3,,
ARCH,130,1,C Crysler,3,8,13,11,13,8,1,1,2,1,1,,1,1,,1,,1
ARCH,144,1,Charles Salter,,,,,,,,,,,,,,27,,1,,
ARCH,150,1,R.Gary Black,2,17,20,14,26,13,12,15,4,,,,4,5,,4,,
ARCH,170A,1,Andrew Shanken,,6,27,42,42,44,21,12,5,1,2,,4,8,,2,,
ENV DES,1,1,Linda Jewell,7,31,12,18,25,2,3,,,,,,,8,,,,2
ENV DES,11A,1,Darell Fields,,7,6,7,6,3,5,1,,,,,1,2,,,,1
ENV DES,11B,1,Keith Plymale,,7,11,18,13,7,3,,,,,,,,,,,2
ENV DES,98,2,Janos Botyanszki; Jean Bourdier,,,,,,,,,,,,,,24,,1,,
ENV DES,98,3,Janos Botyanszki; Jean Bourdier,,,,,,,,,,,,,,14,1,2,,
ENV DES,101B,1,Raymond Lifchez,1,9,,,1,,,,,,,,,,,,,
VIS STD,185X,1,Anthony Dubovsky,2,3,2,8,1,,,,,,,,1,,,,,
VIS STD,186B,1,Jean Bourdier,1,8,2,,,,,,,,,,,2,,,,
VIS STD,198,1,Janos Botyanszki; Jean Bourdier,,,,,,,,,,,,,,29,,2,,
VIS STD,198,2,Janos Botyanszki; Jean Bourdier,,,,,,,,,,,,,,26,,1,,
ART,8,1,John Mcnamara,15,42,25,12,6,3,1,1,,,1,,,2,,,,
ART,12,1,Indira Morre,4,11,3,,1,,,,,,,,,1,,,,
ART,12,2,Craig Nagasawa,1,18,2,1,,,,,,,,,,1,,,,
ART,13,2,John Mcnamara,,16,7,1,,,,,,,,,,,,,,
ART,14,1,Randy Hussong,1,11,3,1,1,,,,,,,,,1,,,,
ART,14,2,Wanxin Zhang,3,4,7,,,1,,,,,,,,,,1,,
ART,16,1,Randy Hussong,,8,5,2,,1,,,,,,,1,,,,,
ART,23AC,1,Greg Niemeyer,6,16,8,10,6,1,,1,,,,,2,9,,,,
ART,98,2,John Mcnamara; Min Lu,,,,,,,,,,,,,,16,,1,,
ART,102,1,Katherine Sherwood,,6,5,5,,1,,,1,,,,,,,,,
ART,102,2,Sanjay Vora,3,9,6,3,1,,,,,,,,,,,,,
ART,117,1,Craig Nagasawa,,22,3,,,,1,,,,,,,,,,,
ART,118,1,Josephine Taylor,4,18,3,2,2,,,,,,,,,,,,,
ART,119,1,Jenifer Wofford,4,,5,5,3,1,3,1,,,,,1,,,,,
ART,122,1,Randy Hussong,2,10,1,3,,,,,,,,,,,,,,
ART,132,1,Michael Swaine,2,10,2,2,,,,,,,,,,1,,,,
ART,133,2,Brody Reiman,,11,4,,,,,,,,,,,,,,,
ART,142,1,Amanda Eicher,,8,7,1,,,,,,,,,,,,,,
ART,160,3,Amy Rathbone,,8,1,,,,,,,,,1,,,,,,
ART,164,1,Katherine Sherwood,1,5,5,2,,,,,,,,,,,,,,
ART,171,1,Anne Walsh,,5,2,1,,,,,,,,,1,,,,,1
ART,173,1,Christopher Kubick,,5,,2,1,1,,,,,,,1,1,,,,
ART,185,1,Brody Reiman,,15,7,1,,,,,,,,,,,,,,
ART,198,2,John Mcnamara; Min Lu,,,,,,,,,,,,,,11,1,1,,
ASTRON,3,1,Marc Davis,7,7,,,1,,,1,,,,,,6,,1,,
ASTRON,7A,1,Eugene Chiang,1,6,4,4,7,9,4,6,3,,1,,2,7,,1,,
ASTRON,10,1,Leo Blitz,5,26,11,12,5,12,3,3,1,,,,1,66,,8,,
ASTRON,C12,1,Geoffrey Marcy,6,22,28,24,12,9,2,5,2,,,,1,17,,5,,
ASTRON,120,1,Gaspard Duchene; Geoffrey Bower,2,3,3,3,3,,1,,,,,,,,,,,
ASTRON,160,1,Geoffrey Marcy,2,10,5,4,9,,,3,,,,,,,,,,
BIO ENG,10,1,Terry Johnson,,25,45,15,13,5,6,,2,1,1,,,,,,,
BIO ENG,98,27,Sanjay Kumar,,,,,,,,,,,,,,20,,1,,
BIO ENG,100,1,Teresa Head-Gordon,2,21,2,1,1,1,,,,,,,,8,,,,
BIO ENG,102,1,Song Li,11,17,14,14,7,,2,2,3,,1,,,,,,,1
BIO ENG,113,1,Irina Conboy,7,1,12,12,4,5,3,,3,,2,,1,1,,,,
BIO ENG,115,1,Hayley Lam,2,11,8,7,3,,1,,,,,,,,,,,
BIO ENG,C118,1,Shyam Patel,2,11,10,6,4,2,,,,,,1,,,,,,
BIO ENG,C119,1,Tony Keaveny,,1,2,3,3,1,2,,,,,,,,,,,
BIO ENG,121,1,Luke Lee,2,16,8,3,3,,,,,,,,,,,,,4
BIO ENG,121L,11,Dorian Liepmann; Kathryn Fink,,3,3,6,2,1,,,,,,,,,,,,
BIO ENG,131,1,Ian Holmes,,1,2,3,8,3,4,3,1,,,1,,,,,,
BIO ENG,132,1,John Anderson,,5,4,1,1,3,1,2,,,,,,,,,,
BIO ENG,140L,1,John Dueber,,4,7,2,5,1,1,1,,,1,,,,,,,
BIO ENG,147,1,Adam Arkin,1,,3,1,3,1,,3,1,,2,,1,,,,,
BIO ENG,C165,1,Steven Conolly,1,5,1,3,,1,,,,,,,,2,,,,
BIO ENG,168L,1,Daniel Fletcher,1,6,3,3,4,1,,1,,,,,,,,,,
BIO ENG,192,1,Amy Herr,,30,1,,,,,,,,,,,,,,,
BIO ENG,198,26,Terry Johnson,,,,,,,,,,,,,,9,,1,,
BIO ENG,198,27,Sanjay Kumar,,,,,,,,,,,,,,30,,2,,
BUDDSTD,C50,1,Jacob Dalton,2,6,8,4,1,,1,1,,,,,,6,,1,,1
BUDDSTD,C120,1,Sanjyot Mehendale,,12,3,,,,,,,,,,,,,,,
BUDDSTD,C128,1,Alexander Von Rospatt,1,2,9,2,,,,,,,,,,6,,,,
UGBA,10,1,Cristina Banks; David Robinson; David Vogel,21,33,53,77,66,37,14,9,20,,2,,9,44,,29,,1
UGBA,96,1,Ajay Bam; Jennifer Walske,,,22,13,5,4,4,1,,,,,1,33,,1,,
UGBA,100,1,Daniel Himelstein,,1,11,8,4,3,,,,,,,,,,,,
UGBA,100,2,Evan Elliot,,1,10,15,4,1,,,,,,,,,,,,
UGBA,100,3,Arturo Perez-Reyes,,,3,8,18,2,,,,,,,,,,,,
UGBA,100,4,Arturo Perez-Reyes,,,,20,10,2,,,,,,,,,,,,
UGBA,100,5,Krystal Thomas,,3,6,13,6,,,,,,,,,,,,,
UGBA,100,6,Krystal Thomas,,,11,12,2,,,1,,,,,,,,,,1
UGBA,101A,1,Thomas Marschak,8,29,18,6,8,3,3,7,4,,,,,3,,3,,
UGBA,101A,2,Thomas Marschak,8,20,5,5,8,5,,2,4,,1,,1,7,,5,,1
UGBA,101A,3,Todd Fitch,,11,21,22,24,5,,4,,1,,,2,4,,1,,
UGBA,101B,1,Steven Wood,,4,6,6,10,4,8,4,1,,2,,3,,,,,
UGBA,102A,1,Rada Brooks,7,20,22,13,32,5,9,1,5,,,,,8,,4,,
UGBA,102A,2,Rada Brooks,8,21,30,19,31,4,5,6,,,,,,7,,1,,1
UGBA,102A,3,John Briginshaw,5,14,18,15,14,10,5,4,1,,1,,,17,,2,,
UGBA,102A,4,John Briginshaw,2,14,21,23,33,12,4,2,,,,,,14,,,,
UGBA,102B,1,Suneel Udpa,,24,20,25,35,9,,7,3,,,,,5,,1,,
UGBA,103,1,William Fuchs,3,7,13,21,52,22,7,4,2,,2,,,24,1,4,,
UGBA,103,2,William Fuchs,3,12,14,21,53,32,2,2,3,,2,,,19,,4,,1
UGBA,104,1,Terrence Hendershott; Thomas Lee,7,20,60,100,49,24,12,10,8,,,,1,,,1,,
UGBA,105,1,Dana Carney,11,30,27,30,46,22,29,12,,,,,,9,,,,
UGBA,106,1,Przemyslaw Jeziorski,9,35,22,35,56,34,6,2,2,,,,,6,,,,
UGBA,107,1,Alan Ross,2,8,42,62,46,39,11,2,,,1,,,9,,,,2
UGBA,115,1,Frank Schultz,,7,22,11,6,,,,1,,,,,4,,,,
UGBA,117,1,Nicholas Economides,1,2,4,2,1,1,,,,,,,,3,,,,
UGBA,118,1,Steven Wood,,7,13,7,9,5,2,,,,,,1,1,,,,
UGBA,120A,1,Maria Nondorf,5,14,12,7,7,3,3,2,,,,1,,5,,1,,
UGBA,120A,2,Francis Stanton,7,11,8,,4,,,3,,,,,,11,,1,,
UGBA,120B,1,Francis Stanton,5,13,9,,16,4,,3,1,,,,,4,,,,
UGBA,121,1,Alan Cerf,2,14,7,5,7,1,,2,2,,,,,8,,,,
UGBA,122,1,Francis Stanton,9,11,13,,8,6,,1,,,,,,10,,2,,
UGBA,126,1,Satyaraj Berde,,3,7,1,3,,,,,,,,,6,,,,
UGBA,127,1,John Mccauley,,6,7,8,5,2,,,,,,,,3,,,,
UGBA,128,1,Rada Brooks,6,14,7,1,2,,,1,,,,,,9,,,,
UGBA,131,1,Stephen Etter,,25,10,,16,,,1,,,,,,6,,,,
UGBA,137,1,Konstantin Magin,,6,,,8,,,,,,,,2,5,,1,,
UGBA,137,2,Michael Hanson,,5,7,13,12,7,4,,,,,,,4,,1,,
UGBA,137,3,Arash Namvar,,12,5,,,1,,,1,,1,,,4,,4,,
UGBA,151,1,Cristina Banks,2,8,7,5,9,4,2,2,,,,,1,8,,,,3
UGBA,152,1,Holly Schroth,1,7,9,8,2,2,,1,1,,,,,5,,,,
UGBA,152,2,Holly Schroth,1,5,13,4,9,3,1,2,,,,,,1,,,,
UGBA,157,1,Daniel Mulhern,2,14,6,4,6,6,2,,,,,,,17,,,,
UGBA,161,1,William Fanning,,3,2,3,1,3,2,,1,,,,,,,,,
UGBA,167,1,Michael Rielly,,6,8,5,12,1,,,,,,,,,,,,
UGBA,167,2,Krystal Thomas,,,10,7,4,,1,,,,,,,2,,,,
UGBA,167,3,David Robinson,1,5,3,5,1,,,,,,,,,6,,,,
UGBA,175,1,Alan Ross,,11,8,6,8,2,3,,,,,,,4,,,,
UGBA,178,1,Daniel Himelstein,1,10,15,25,5,10,3,,,,,,,4,,,,
UGBA,180,1,David Nelson,6,15,17,8,19,7,1,1,,,,,,26,,2,,
UGBA,190T,2,Solomon Darwin,3,8,8,,4,,,3,,,,,,3,,,,
UGBA,191C,1,Ericka Lutz,,7,9,3,1,,,,,,,,,16,,4,,
UGBA,192N,1,Shashi Buluswar,,2,6,3,4,1,,2,,,,,,2,,,,
UGBA,192N,2,James Schorr,,5,10,7,,4,2,,,,,,,2,,,,
UGBA,192P,1,Kevin Sweeney,,7,5,4,6,2,,,,,,,,4,,,,
UGBA,195P,1,Peter Molloy,,3,17,16,4,,,,,,,,,5,,,,
UGBA,195P,2,Kurt Beyer,5,6,7,12,5,4,,,,,,,,7,,1,,
UGBA,196,1,Fred Selinger,,41,51,26,21,10,4,3,,,,,2,111,,2,,1
UGBA,196,2,Fred Selinger,,45,46,45,32,16,9,,,,,,,90,,,,
UGBA,196,3,Diane Dwyer,,4,14,5,1,1,,,,,,,,2,,1,,
UGBA,196,5,Cort Worthington,,4,9,8,4,2,,,,,,,,1,,,,
UGBA,196,6,Daniel Himelstein,,4,7,11,3,1,,,,,,,,1,,,,
UGBA,196,7,Reza Moazzami,1,1,3,2,2,,,,,,,,,4,,1,,
UGBA,198,1,Timothy Dayonot,,,,,,,,,,,,,,9,,1,,
UGBA,198,7,Reza Moazzami,,,,,,,,,,,,,,18,,,,1
CHM ENG,40,1,Rachel Segalman; Shannon Ciston,6,18,7,6,14,8,12,6,2,,,,1,9,,1,,
CHM ENG,98,3,Douglas Clark,,,,,,,,,,,,,,13,,1,,
CHM ENG,140,1,Jeffrey Reimer,18,9,25,27,23,7,20,17,10,,3,,2,2,,1,,1
CHM ENG,142,1,Alexander Katz,6,26,18,16,28,28,3,5,1,,1,,,,,1,,
CHM ENG,150B,1,Alexis Bell,4,12,5,9,44,8,10,23,9,,4,,2,,,,,1
CHM ENG,154,1,Nitash Balsara; Roya Maboudian,2,4,6,2,2,2,,1,1,,,,,,,,,
CHM ENG,160,1,Harvey Blanch,3,11,,,8,1,,,,,,,,,,,,1
CHM ENG,160,2,Carlo Alesandrini,3,10,,,5,1,,2,,,,,,,,,,
CHM ENG,162,1,P. Henrik Wallman,1,14,3,2,7,5,3,,1,,,,,,,,,
CHM ENG,170A,1,Wenjun Zhang,,6,8,6,5,3,1,3,,,,,,1,,,,
CHM ENG,C178,1,Susan Muller,2,4,6,8,5,2,,2,1,,,,,,,,,
CHM ENG,180,1,Gregory Schoofs,,3,2,3,,,,2,1,,,,,1,,,,
CHM ENG,185,1,Shannon Ciston,2,5,10,7,3,,,,,,,,,,,,,
CHM ENG,185,2,Shannon Ciston,2,8,3,6,6,1,,,,,,,,,,,,
CHM ENG,C195A,1,Berend Smit,4,8,9,1,,,,,,,,,,,,,,
CHEM,1A,1,Angelica Stacy,2,125,41,61,108,18,28,43,11,,7,,1,9,,8,,
CHEM,1A,2,Marcin Majda,1,48,38,37,72,19,9,36,6,,8,,3,18,,4,,
CHEM,1A,3,John Arnold,2,51,31,31,94,19,19,37,1,,9,,6,13,,6,,
CHEM,1AL,1,Michelle Douskey,47,156,50,32,85,9,17,11,3,,2,,2,6,,1,,
CHEM,1AL,2,Michelle Douskey,27,83,30,19,48,8,3,8,,,3,,3,2,,,,
CHEM,1AL,3,Michelle Douskey,44,138,43,36,81,14,3,10,3,,3,,,5,,2,,
CHEM,3A,1,Steven Pedersen,9,68,21,64,52,59,49,58,63,,17,,51,2,,4,,1
CHEM,3A,2,Steven Pedersen,5,26,10,39,31,36,22,22,32,,9,,16,2,,4,,2
CHEM,3AL,1,Dean Toste,,138,156,21,12,3,4,1,1,,1,,,,,,,
CHEM,3AL,2,Dean Toste,,98,132,22,9,4,1,3,,,,,2,1,,,,
CHEM,3B,1,Kurt Vollhardt,2,32,16,15,15,20,19,22,17,9,8,8,18,,,9,,2
CHEM,3B,2,Kurt Vollhardt,3,43,27,20,20,20,29,21,27,9,5,5,19,3,,4,,3
CHEM,3BL,1,Peter Marsden,23,169,26,8,9,4,3,3,4,,,,1,,,,,4
CHEM,3BL,2,Peter Marsden,19,161,23,3,6,4,,3,1,,,,,3,,,,2
CHEM,4A,1,K Whaley; Ronald Cohen,5,19,32,27,24,19,21,6,8,,1,,1,2,,3,,1
CHEM,15,1,Kristie Boering,,13,16,10,9,3,1,,,,,,,2,,,,2
CHEM,98W,4,Marcin Majda,,,,,,,,,,,,,,15,,1,,
CHEM,103,1,Christopher Chang,3,37,4,12,25,5,7,10,6,,3,,,1,,,,
CHEM,104A,1,T Tilley,1,11,10,14,16,8,4,7,5,,2,,2,3,,4,,
CHEM,105,1,John Groves,2,2,1,2,2,1,,1,,,,,,,,,,
CHEM,108,1,Richard Andersen,,2,3,2,3,,,,,,,,1,,,,,
CHEM,112A,1,Maryann Robak; Richmond Sarpong,12,26,27,23,25,12,43,15,10,,4,,8,,,,,
CHEM,113,1,Felix Fischer,3,3,6,5,,1,3,,2,,2,,,7,,,,
CHEM,120A,1,Tanja Cuk,3,11,15,11,18,13,10,6,6,,2,,3,,,2,,
CHEM,120B,1,Naomi Ginsberg,2,10,9,12,3,5,3,8,8,,,,2,1,,,,
CHEM,125,1,David Savage,,9,1,,2,1,1,1,,,,,1,,,,,
CHEM,C130,1,David Wemmer; John Kuriyan,1,6,1,6,5,,1,3,,,,,,,,,,
CHEM,135,1,Matthew Francis,4,39,10,9,50,7,3,20,4,,3,,,3,,1,,1
CHEM,143,1,Luciano Moretto,1,4,1,1,1,2,,,,,,,,3,,,,
CHEM,C178,1,Susan Muller,,1,,2,1,,,3,1,,2,,,2,,,,
CY PLAN,110,1,James Buckley,9,10,26,25,11,10,7,13,8,,1,,5,17,,2,,
CY PLAN,113A,1,Mark Wolfe,2,7,11,4,12,6,7,1,2,,,,,5,,,,2
CY PLAN,115,1,Ananya Roy,4,57,48,38,21,11,2,3,2,2,,,1,13,,1,,1
CY PLAN,140,1,Elizabeth Macdonald,1,10,17,7,9,5,1,,1,,,,,1,,1,,
CY PLAN,190,1,Michael Dear,2,5,11,2,1,,1,,,,,,3,2,,,,2
CIV ENG,C30,1,George Johnson,3,6,4,2,5,3,,1,3,1,1,,3,,,1,,
CIV ENG,C30,2,Francisco Armero,2,7,2,3,5,2,1,3,2,2,4,,1,,,,,
CIV ENG,60,1,Paulo Monteiro,2,14,13,7,19,2,5,4,1,3,,,4,2,,,,1
CIV ENG,70,1,Steven Glaser,,7,,5,11,,5,4,1,,,,,,,,,
CIV ENG,92,1,James Rector,,,,,,,,,,,,,,64,,1,,
CIV ENG,93,1,Mark Hansen,2,5,7,3,4,3,,,1,,1,,,,,,,
CIV ENG,100,1,Mark Stacey,1,14,10,11,13,8,4,1,3,,,,,,,,,
CIV ENG,105,1,James Hunt,,6,1,5,1,,,,,,,,,,,,,
CIV ENG,C106,1,Allen Goldstein,,2,3,4,1,,,,1,,,,,,,,,
CIV ENG,107,1,William Nazaroff,1,6,2,6,8,2,1,,1,,,,,,,,,
CIV ENG,111,1,Thomas Kirchstetter,7,7,12,24,9,13,4,,6,,2,,,1,,1,,
CIV ENG,115,1,David Sedlak,,8,8,11,3,2,2,1,,,,,,,,,,
CIV ENG,122N,1,Abolhassan Astaneh-Asl,1,17,33,6,,1,,,,,,,,,,,,
CIV ENG,123N,1,Marios Panagiotou,,11,10,21,13,5,,2,,,,,,,,1,,1
CIV ENG,124,1,Stephen Mahin,4,14,8,6,6,2,,,,,,,,,,,,
CIV ENG,153,1,Jasenka Rakas,1,22,1,2,,,,,,,,,,,,,,
CIV ENG,166,1,Arpad Horvath,2,13,12,5,16,4,,,,,,,,,,,,
CIV ENG,167,1,Iris Tommelein,,12,11,22,13,11,5,2,2,,,,,1,,,,
CIV ENG,173,1,Yoram Rubin,5,10,7,2,5,,,1,,,,,,,,,,
CIV ENG,175,1,Raymond Seed,3,12,13,10,4,4,2,,,,1,,2,,,,,
CIV ENG,177,1,Richard Short,5,31,,8,6,1,1,,,,1,,,,,,,
CIV ENG,C178,1,Douglas Dreger; James Rector,,8,4,4,3,,,,,,,,,,,,,
CIV ENG,191,1,Raja Sengupta,1,6,5,8,2,9,2,8,3,,,,1,,,,,
CIV ENG,192,1,James Rector,,82,13,6,,,,,,,,,,3,,,,
CIV ENG,193,1,Masoud Moghtaderizadeh,,1,5,4,,,,,,,,,,,1,,,
CIV ENG,198,3,Anne Halvorsen; Joan Walker,,,,,,,,,,,,,,11,,2,,
CLASSIC,10A,1,Mark Griffith,2,22,40,17,8,6,3,5,1,,,,4,27,,2,,
CLASSIC,17A,1,Nikolaos Papazarkadas,2,15,13,3,3,,,,,,,,,6,,1,,
CLASSIC,24,3,Trevor Murphy,,9,2,1,1,,,,,,,,,4,,,,
CLASSIC,39J,1,Laura Yansen De Skipper,7,4,1,1,,,,,,,,,,,,,,
CLASSIC,R44,1,Donald Mastronarde; Trevor Murphy,,23,22,9,7,1,,2,3,,,,1,1,,,,
CLASSIC,121,1,Anthony Bulloch,15,25,6,3,2,,1,,,,,,1,9,,2,,
CLASSIC,130,1,Trevor Murphy,,11,7,6,,1,,,,,,,,1,,,,
CLASSIC,130,2,J. Pena,,6,2,2,5,,2,,,,1,,,5,,,,
CLASSIC,170D,1,J. Pena,,3,4,3,1,1,2,,,,,,1,7,,,,2
GREEK,102,1,Leslie Kurke,1,8,,1,,,,,,,,,,2,,,,
LATIN,1,1,Yasmin Syed,,12,,,1,,,,,,,,1,1,,1,,
LATIN,1,3,Christopher Adams; Kathleen Mccarthy,1,3,1,,1,,,,,,,,,3,,1,,
LATIN,1,4,Kathleen Mccarthy; Stephanie Dixon,2,2,1,,1,,,1,,,,,,4,,,,
LATIN,2,1,Laura Yansen De Skipper,3,3,2,,2,,,1,,,,,,,,,,
LATIN,100,1,Ellen Oliensis,2,4,,4,,,,1,,,,,,1,2,,,
LATIN,101,1,Ellen Oliensis,,6,3,,,,,,,,,,,1,2,,,
LATIN,140,1,Frank Bezner,,10,7,,1,,,,,,,,,2,1,,,
COLWRIT,1,1,Teri Crisp,,,,,,,,,,,,,,11,,2,,
COLWRIT,1,2,Teri Crisp,,,,,,,,,,,,,,11,2,1,,
COLWRIT,1,3,Margi Wald,,,,,,,,,,,,,,18,,2,,
COLWRIT,R1A,7,Sarah Boggs,,3,4,,1,2,,,,,,,1,,,,,
COLWRIT,R1A,8,Patricia Steenland,,2,2,1,4,,2,1,,,,,,,,,,
COLWRIT,R1A,9,Elizabeth Williams,,,,2,6,3,1,,1,,,,,1,,,,
COLWRIT,R1A,11,Jonathan Lang,,2,2,2,3,1,1,,,,1,,,,,,,
