Course Subject Cd,Course Number,Section Nbr,Instr Name Concat,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete
CHEM,3A,002,Kurt Vollhardt,1,37,14,14,20,19,41,29,21,17,8,5,15,8,,13,,2
CHEM,3AL,001,Steven Pedersen,4,178,126,13,6,5,4,,3,,,,,,,,,3
CHEM,3AL,002,Steven Pedersen,2,111,89,7,3,1,3,3,1,,,,2,,,2,,2
CHEM,3B,001,Maryann Robak,6,28,24,31,15,18,19,23,14,,5,,6,2,,1,,4
CHEM,3B,002,Maryann Robak,17,22,29,20,19,18,22,25,16,,2,,9,,,1,,2
CHEM,3BL,001,Steven Pedersen,4,103,76,48,11,11,11,2,3,,,,,1,,,,1
CHEM,3BL,002,Steven Pedersen,,40,42,26,11,12,9,2,,,,,,2,,1,,1
CHEM,4B,001,Evan Williams; Jamie Doudna Cate,9,26,17,37,75,33,10,15,14,,8,,,4,,1,,
CHEM,104B,001,Omar Yaghi,2,4,9,13,13,17,,4,7,,2,,1,1,,,,
CHEM,105,001,Ke Xu,3,7,5,5,9,4,3,2,2,,,,2,,,,,1
CHEM,C110L,001,Jacob Corn; Ross Wilson,,6,2,,4,,1,2,2,3,,,,,,,,
CHEM,112B,001,Thomas Maimone,3,18,13,14,25,8,4,6,2,,1,,1,,,1,,
CHEM,115,001,Dean Toste,3,17,1,2,1,,,,,,,,,,,,,
CHEM,120A,001,Eran Rabani; K Whaley,4,17,9,19,29,23,8,18,10,,7,,9,,,1,,
CHEM,125,001,Stephen Leone,1,5,5,1,5,4,,3,,,,,,,,,,1
CHEM,C130,001,John Groves,2,1,9,4,2,1,,4,,,1,,,,,,,
CHEM,130B,001,Naomi Ginsberg,2,3,8,6,4,1,1,,,,,,,,,,,1
CHEM,C182,001,Kristie Boering,,5,7,3,2,1,,1,,,1,,,,,,,
CHEM,195,002,Phillip Geissler,2,11,4,2,3,2,,2,2,,,,1,1,,1,,
CY PLAN,113A,001,Sara Hinkley,5,12,17,14,5,4,1,,,,,,2,1,,1,,
CY PLAN,114,001,Andrea Broaddus,1,9,13,8,18,5,5,,,,,,,6,,1,,
CY PLAN,116,001,Michael Smith-Heimer,,12,7,,3,,,,,,,,,,,,,
CY PLAN,118AC,001,Malo Hutson,32,33,15,3,11,1,1,5,2,,,,,17,,,,3
CY PLAN,120,001,Michael Dear,1,5,15,14,12,3,,1,,,,,,,,,,
CY PLAN,180,001,Daniel Lindheim,,5,3,5,3,,,,,,,,,,,,,
CY PLAN,190,001,Deborah Mckoy,2,11,1,,2,,,,,,,,,,,,,
CIV ENG,11,001,Baoxia Mi,4,28,9,11,26,9,8,11,6,,4,,1,1,,,,
CIV ENG,C30,001,Panayiotis Papadopoulos,,,1,1,3,2,1,3,4,,1,,,,,1,,
CIV ENG,C30,002,Francisco Armero,2,4,5,3,8,3,2,5,1,,1,1,,1,,1,,
CIV ENG,60,001,Paulo Monteiro,2,7,3,3,2,4,1,2,2,,1,,,1,,1,,
CIV ENG,88,001,Alexey Pozdnukhov,7,6,,2,1,2,,,,,1,1,,6,,4,,
CIV ENG,93,001,Yoram Rubin,21,18,6,7,1,1,,,,,,,,,,,,
CIV ENG,98,004,Filippos Filippou; Lillian Fan,,,,,,,,,,,,,,12,,1,,
CIV ENG,98,006,Hayley Proctor; Jack Moehle,,,,,,,,,,,,,,9,,,,7
CIV ENG,100,001,Mark Stacey,1,5,9,9,5,3,2,1,,,,,,,,,,
CIV ENG,103,001,Sally Thompson,9,6,7,4,7,6,,,,,,,,,,,,
CIV ENG,C106,001,Allen Goldstein,,7,3,5,6,1,,3,1,,,,,1,,,,
CIV ENG,107,001,William Nazaroff,1,11,14,8,9,5,2,3,2,,1,,1,3,,,,
CIV ENG,114,001,Lisa Alvarez-Cohen,2,8,4,8,9,3,,1,1,,,,,1,,,,
CIV ENG,C116,001,Laura Lammers,,3,6,1,,1,,1,,,,,,,,,,
CIV ENG,120,001,Jack Moehle,1,13,5,10,12,7,2,7,,,2,,,,,,,
CIV ENG,121,001,Neal Kwong,,8,10,5,1,,,,,,,,,,1,,,
CIV ENG,130N,001,Shaofan Li,1,45,14,9,2,1,,1,,,,,,,,,,1
CIV ENG,C133,001,Sanjay Govindjee,1,12,4,4,1,2,,,2,,,,,,1,,,
CIV ENG,155,001,Alexey Pozdnukhov,3,4,7,5,5,6,6,4,1,,1,1,,,,,,
CIV ENG,165,001,Paulo Monteiro,2,10,,5,1,,,,,,,,,,,,,
CIV ENG,166,001,Arpad Horvath,2,22,3,5,1,1,,2,,,1,,,,,,,
CIV ENG,171,001,Steven Glaser,3,4,1,4,1,1,,1,,,2,,,,,,,
CIV ENG,176,001,Nicholas Sitar,,1,3,,3,3,,1,,,,,,1,,,,
CIV ENG,177,001,Robert Dunn,,5,9,4,3,2,,1,1,,,,,,,,,
CIV ENG,190,001,Evan Variano,2,10,,,,,,,,,,,,,,,,
CIV ENG,190,002,Abolhassan Astaneh-Asl,6,10,2,,,,,,,,,,,,,,,
CIV ENG,198,002,Jeremy Axelrod; Joan Walker,,,,,,,,,,,,,,14,1,2,,
CIV ENG,198,006,Hayley Proctor; Jack Moehle,,,,,,,,,,,,,,10,,,,14
CIV ENG,198,007,Iris Tommelein; Laila Audelo,,,,,,,,,,,,,,15,8,,,
CLASSIC,10B,001,Trevor Murphy,12,39,17,5,12,7,2,4,,2,1,,1,19,,3,,
CLASSIC,17B,001,J. Pena,,6,6,7,1,,,,,,,,1,6,,1,,
CLASSIC,28,001,Mark Griffith,7,20,38,40,17,5,1,1,1,,,,2,38,,4,,
CLASSIC,34,001,Dylan Sailor,10,20,18,10,7,,1,1,,,,,,4,,,,1
CLASSIC,39K,001,J. Pena,,6,2,3,2,1,,,,,,,,1,,,,
CLASSIC,124,001,Giovanni Ferrari,2,15,9,5,1,2,,,,,,,,7,,,,
CLASSIC,130,001,Kim Shelton,1,9,8,3,2,,,,2,,,,1,2,,,,
LATIN,1,004,Kathleen Mccarthy; Sarah Olsen,2,3,,,,,,,,,,,,3,1,2,,
LATIN,2,002,Christopher Waldo; Kathleen Mccarthy,2,3,2,1,2,,,,,,,,,2,,,,
LATIN,100,001,Kathleen Mccarthy; Kevin Moch,4,5,2,1,,,,,,,,,,1,1,,,
COLWRIT,1,001,Michelle Baptiste,,,,,,,,,,,,,,7,,4,,
COLWRIT,1,003,Nancy Hunt,,,,,,,,,,,,,,9,2,,,
COLWRIT,R1A,003,Benjamin Spanbock,,1,1,7,2,2,1,,,,,,,,,,,
COLWRIT,R1A,005,Chisako Cole,,1,4,3,2,,,,,2,,,,,,,,
COLWRIT,R1A,006,David Wiese,1,6,3,,3,,,1,,,,,,,,,,
COLWRIT,R1A,007,Daniel Husman,,1,2,4,,1,1,1,,2,2,,,,,,,
COLWRIT,R1A,008,Jonathan Lang,,1,2,4,2,3,1,1,,,,,,,,,,
COLWRIT,R1A,009,Benjamin Spanbock,,,3,2,2,,2,,,,,,2,,,1,,
COLWRIT,R1A,010,Daniel Husman,,1,2,2,1,1,1,,,,2,,,,,,,
COLWRIT,R1A,014,Catherine Oakes,,,3,2,5,,,,,,,,,,,,,
COLWRIT,R1A,017,Ryan Sloan,,1,2,2,4,,,,,,1,,1,,,,,
COLWRIT,R1A,020,Jordan Ruyle,,1,3,2,1,1,1,1,,1,,,,,,,,
COLWRIT,R1A,022,Teri Crisp,2,3,2,2,1,2,,,,,,,,,,,,
COLWRIT,R4B,002,Jonathan Lang,,,2,5,1,2,,,1,,,,3,,,,,
COLWRIT,R4B,003,Michelle Baptiste,,7,1,1,3,1,1,,1,,,,1,,,,,
COLWRIT,R4B,004,David Wiese,2,6,2,2,3,,1,,,,1,,,,,,,
COLWRIT,R4B,005,Chisako Cole,,6,3,3,,1,,,1,,,,,,,,,
COLWRIT,R4B,006,Patricia Steenland,,2,2,5,4,,1,,,,,,1,,,,,
COLWRIT,R4B,007,Yuet-Sim Chiang,1,9,1,1,1,1,1,,,,,,,,,,,
COLWRIT,R4B,008,Michael Larkin,,5,4,3,2,,,,,,,,1,,,,,2
COLWRIT,R4B,009,John Levine,,4,5,5,,1,,,1,,,,,,,,,
COLWRIT,R4B,010,Michael Larkin,,8,6,2,1,,,,,,,,,,,,,
COLWRIT,R4B,011,Stephanie Bobo,2,3,3,,,,1,,1,1,,,,,,,,
COLWRIT,R4B,013,Catherine Oakes,,2,7,2,4,,,1,,,,,,,,,,1
COLWRIT,R4B,014,Linda Jensen Darling,3,1,1,5,2,,1,,,,,,,,,,,
COLWRIT,10A,001,Donnett Flash,,8,4,1,2,,,,,,,,,1,,,,
COLWRIT,10A,002,Donnett Flash,,5,8,,1,,,,,,,,,,,,,
COLWRIT,10A,003,Donnett Flash,,9,4,,,,,,,,,,,3,,,,
COLWRIT,10A,004,Kimberly Freeman,,8,3,2,,,,,,,,,,1,1,,,
COLWRIT,10A,005,Mary Grover,,11,2,1,,,,,,,,,1,,,,,
COLWRIT,10B,001,John Levine,,12,2,,,,,,,,,,,1,,,,
COLWRIT,21,001,Barrie Roberts,1,9,2,1,1,1,,,,,,,,,,,,
