Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
5,20985,,20985,,20985,Michael Meighan; Erol Kepkep; William Sha,,Biology,1AL,001,Credit,Non-Letter Grade,Pass,General Biology Lab
23,20986,,20986,,20986,Brett Boltz; Joshua Povich; Cindy Looy; Charles Marshall; Caroline Williams,,Biology,1B,001,A,Letter Grade,A+,General Biology
84,20986,,20986,,20986,Brett Boltz; Joshua Povich; Cindy Looy; Charles Marshall; Caroline Williams,,Biology,1B,001,A,Letter Grade,A,General Biology
113,20986,,20986,,20986,Brett Boltz; Joshua Povich; Cindy Looy; Charles Marshall; Caroline Williams,,Biology,1B,001,A,Letter Grade,A-,General Biology
110,20986,,20986,,20986,Brett Boltz; Joshua Povich; Cindy Looy; Charles Marshall; Caroline Williams,,Biology,1B,001,B,Letter Grade,B+,General Biology
78,20986,,20986,,20986,Brett Boltz; Joshua Povich; Cindy Looy; Charles Marshall; Caroline Williams,,Biology,1B,001,B,Letter Grade,B,General Biology
54,20986,,20986,,20986,Brett Boltz; Joshua Povich; Cindy Looy; Charles Marshall; Caroline Williams,,Biology,1B,001,B,Letter Grade,B-,General Biology
55,20986,,20986,,20986,Brett Boltz; Joshua Povich; Cindy Looy; Charles Marshall; Caroline Williams,,Biology,1B,001,C,Letter Grade,C+,General Biology
33,20986,,20986,,20986,Brett Boltz; Joshua Povich; Cindy Looy; Charles Marshall; Caroline Williams,,Biology,1B,001,C,Letter Grade,C,General Biology
25,20986,,20986,,20986,Brett Boltz; Joshua Povich; Cindy Looy; Charles Marshall; Caroline Williams,,Biology,1B,001,C,Letter Grade,C-,General Biology
15,20986,,20986,,20986,Brett Boltz; Joshua Povich; Cindy Looy; Charles Marshall; Caroline Williams,,Biology,1B,001,D,Letter Grade,D+,General Biology
16,20986,,20986,,20986,Brett Boltz; Joshua Povich; Cindy Looy; Charles Marshall; Caroline Williams,,Biology,1B,001,D,Letter Grade,D,General Biology
8,20986,,20986,,20986,Brett Boltz; Joshua Povich; Cindy Looy; Charles Marshall; Caroline Williams,,Biology,1B,001,F,Letter Grade,F,General Biology
13,20986,,20986,,20986,Brett Boltz; Joshua Povich; Cindy Looy; Charles Marshall; Caroline Williams,,Biology,1B,001,Credit,Non-Letter Grade,Pass,General Biology
9,20986,,20986,,20986,Brett Boltz; Joshua Povich; Cindy Looy; Charles Marshall; Caroline Williams,,Biology,1B,001,No Credit,Non-Letter Grade,Not Pass,General Biology
2,20928,,20928,,20928,Antje Postema,,Bosnian/Croatian/Serbian,27A,001,A,Letter Grade,A,Intro Bos/Croa/Serb
2,20928,,20928,,20928,Antje Postema,,Bosnian/Croatian/Serbian,27A,001,A,Letter Grade,A-,Intro Bos/Croa/Serb
1,20928,,20928,,20928,Antje Postema,,Bosnian/Croatian/Serbian,27A,001,C,Letter Grade,C,Intro Bos/Croa/Serb
2,20928,,20928,,20928,Antje Postema,,Bosnian/Croatian/Serbian,27A,001,Credit,Non-Letter Grade,Pass,Intro Bos/Croa/Serb
5,20921,,20921,,20921,Antje Postema,,Bosnian/Croatian/Serbian,117A,001,A,Letter Grade,A,Con Bosn/Croat/Serb
2,20927,,20927,,20927,Jacob Dalton,,Buddhist Studies,C50,001,A,Letter Grade,A+,Intro To Buddhism
15,20927,,20927,,20927,Jacob Dalton,,Buddhist Studies,C50,001,A,Letter Grade,A,Intro To Buddhism
12,20927,,20927,,20927,Jacob Dalton,,Buddhist Studies,C50,001,A,Letter Grade,A-,Intro To Buddhism
11,20927,,20927,,20927,Jacob Dalton,,Buddhist Studies,C50,001,B,Letter Grade,B+,Intro To Buddhism
5,20927,,20927,,20927,Jacob Dalton,,Buddhist Studies,C50,001,B,Letter Grade,B,Intro To Buddhism
1,20927,,20927,,20927,Jacob Dalton,,Buddhist Studies,C50,001,B,Letter Grade,B-,Intro To Buddhism
1,20927,,20927,,20927,Jacob Dalton,,Buddhist Studies,C50,001,C,Letter Grade,C+,Intro To Buddhism
1,20927,,20927,,20927,Jacob Dalton,,Buddhist Studies,C50,001,D,Letter Grade,D,Intro To Buddhism
14,20927,,20927,,20927,Jacob Dalton,,Buddhist Studies,C50,001,Credit,Non-Letter Grade,Pass,Intro To Buddhism
4,20927,,20927,,20927,Jacob Dalton,,Buddhist Studies,C50,001,No Credit,Non-Letter Grade,Not Pass,Intro To Buddhism
4,33008,,33008,,33008,Marta Sanvido,,Buddhist Studies,C130,001,A,Letter Grade,A+,Zen Buddhism
3,33008,,33008,,33008,Marta Sanvido,,Buddhist Studies,C130,001,A,Letter Grade,A,Zen Buddhism
2,33008,,33008,,33008,Marta Sanvido,,Buddhist Studies,C130,001,B,Letter Grade,B+,Zen Buddhism
1,33008,,33008,,33008,Marta Sanvido,,Buddhist Studies,C130,001,B,Letter Grade,B-,Zen Buddhism
1,33008,,33008,,33008,Marta Sanvido,,Buddhist Studies,C130,001,D,Letter Grade,D+,Zen Buddhism
4,33008,,33008,,33008,Marta Sanvido,,Buddhist Studies,C130,001,Credit,Non-Letter Grade,Pass,Zen Buddhism
2,31429,,31429,,31429,Mark Blum,,Buddhist Studies,C132,001,A,Letter Grade,A+,Pure Land Buddhism
4,31429,,31429,,31429,Mark Blum,,Buddhist Studies,C132,001,A,Letter Grade,A,Pure Land Buddhism
2,31429,,31429,,31429,Mark Blum,,Buddhist Studies,C132,001,A,Letter Grade,A-,Pure Land Buddhism
2,31429,,31429,,31429,Mark Blum,,Buddhist Studies,C132,001,B,Letter Grade,B+,Pure Land Buddhism
2,31429,,31429,,31429,Mark Blum,,Buddhist Studies,C132,001,No Credit,Non-Letter Grade,Not Pass,Pure Land Buddhism
3,32628,,32628,,32628,Trent Walker,,Buddhist Studies,C147,001,A,Letter Grade,A,Intro To Pali
1,34311,,34311,,34311,Xingyi Wang,,Buddhist Studies,199,001,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,32897,,32897,,32897,Kenneth Wong; -,,Burmese,100A,001,B,Letter Grade,B+,Intermed Burmese
8,19973,,19973,,19973,Kurt Beyer,,Business Admin-Undergrad,C5,001,A,Letter Grade,A+,Intro To Entrep
32,19973,,19973,,19973,Kurt Beyer,,Business Admin-Undergrad,C5,001,A,Letter Grade,A,Intro To Entrep
20,19973,,19973,,19973,Kurt Beyer,,Business Admin-Undergrad,C5,001,A,Letter Grade,A-,Intro To Entrep
8,19973,,19973,,19973,Kurt Beyer,,Business Admin-Undergrad,C5,001,B,Letter Grade,B+,Intro To Entrep
17,19973,,19973,,19973,Kurt Beyer,,Business Admin-Undergrad,C5,001,B,Letter Grade,B,Intro To Entrep
1,19973,,19973,,19973,Kurt Beyer,,Business Admin-Undergrad,C5,001,B,Letter Grade,B-,Intro To Entrep
1,19973,,19973,,19973,Kurt Beyer,,Business Admin-Undergrad,C5,001,C,Letter Grade,C+,Intro To Entrep
1,19973,,19973,,19973,Kurt Beyer,,Business Admin-Undergrad,C5,001,C,Letter Grade,C,Intro To Entrep
66,19973,,19973,,19973,Kurt Beyer,,Business Admin-Undergrad,C5,001,Credit,Non-Letter Grade,Pass,Intro To Entrep
5,19973,,19973,,19973,Kurt Beyer,,Business Admin-Undergrad,C5,001,No Credit,Non-Letter Grade,Not Pass,Intro To Entrep
45,19808,,19808,,19808,John Briginshaw; Daniel Mulhern; Omar Romero-Hernandez; Judy Hopelain; Jonathan Heyne; Torsor Kotee,,Business Admin-Undergrad,10,001,A,Letter Grade,A+,Principles Of Bus
71,19808,,19808,,19808,John Briginshaw; Daniel Mulhern; Omar Romero-Hernandez; Judy Hopelain; Jonathan Heyne; Torsor Kotee,,Business Admin-Undergrad,10,001,A,Letter Grade,A,Principles Of Bus
130,19808,,19808,,19808,John Briginshaw; Daniel Mulhern; Omar Romero-Hernandez; Judy Hopelain; Jonathan Heyne; Torsor Kotee,,Business Admin-Undergrad,10,001,A,Letter Grade,A-,Principles Of Bus
82,19808,,19808,,19808,John Briginshaw; Daniel Mulhern; Omar Romero-Hernandez; Judy Hopelain; Jonathan Heyne; Torsor Kotee,,Business Admin-Undergrad,10,001,B,Letter Grade,B+,Principles Of Bus
103,19808,,19808,,19808,John Briginshaw; Daniel Mulhern; Omar Romero-Hernandez; Judy Hopelain; Jonathan Heyne; Torsor Kotee,,Business Admin-Undergrad,10,001,B,Letter Grade,B,Principles Of Bus
31,19808,,19808,,19808,John Briginshaw; Daniel Mulhern; Omar Romero-Hernandez; Judy Hopelain; Jonathan Heyne; Torsor Kotee,,Business Admin-Undergrad,10,001,B,Letter Grade,B-,Principles Of Bus
36,19808,,19808,,19808,John Briginshaw; Daniel Mulhern; Omar Romero-Hernandez; Judy Hopelain; Jonathan Heyne; Torsor Kotee,,Business Admin-Undergrad,10,001,C,Letter Grade,C+,Principles Of Bus
30,19808,,19808,,19808,John Briginshaw; Daniel Mulhern; Omar Romero-Hernandez; Judy Hopelain; Jonathan Heyne; Torsor Kotee,,Business Admin-Undergrad,10,001,C,Letter Grade,C,Principles Of Bus
10,19808,,19808,,19808,John Briginshaw; Daniel Mulhern; Omar Romero-Hernandez; Judy Hopelain; Jonathan Heyne; Torsor Kotee,,Business Admin-Undergrad,10,001,C,Letter Grade,C-,Principles Of Bus
9,19808,,19808,,19808,John Briginshaw; Daniel Mulhern; Omar Romero-Hernandez; Judy Hopelain; Jonathan Heyne; Torsor Kotee,,Business Admin-Undergrad,10,001,D,Letter Grade,D+,Principles Of Bus
3,19808,,19808,,19808,John Briginshaw; Daniel Mulhern; Omar Romero-Hernandez; Judy Hopelain; Jonathan Heyne; Torsor Kotee,,Business Admin-Undergrad,10,001,D,Letter Grade,D,Principles Of Bus
2,19808,,19808,,19808,John Briginshaw; Daniel Mulhern; Omar Romero-Hernandez; Judy Hopelain; Jonathan Heyne; Torsor Kotee,,Business Admin-Undergrad,10,001,D,Letter Grade,D-,Principles Of Bus
3,19808,,19808,,19808,John Briginshaw; Daniel Mulhern; Omar Romero-Hernandez; Judy Hopelain; Jonathan Heyne; Torsor Kotee,,Business Admin-Undergrad,10,001,F,Letter Grade,F,Principles Of Bus
82,19808,,19808,,19808,John Briginshaw; Daniel Mulhern; Omar Romero-Hernandez; Judy Hopelain; Jonathan Heyne; Torsor Kotee,,Business Admin-Undergrad,10,001,Credit,Non-Letter Grade,Pass,Principles Of Bus
17,19808,,19808,,19808,John Briginshaw; Daniel Mulhern; Omar Romero-Hernandez; Judy Hopelain; Jonathan Heyne; Torsor Kotee,,Business Admin-Undergrad,10,001,No Credit,Non-Letter Grade,Not Pass,Principles Of Bus
43,33001,,33001,,33001,Christyna Serrano,,Business Admin-Undergrad,C12,001,A,Letter Grade,A,Changemaker
1,33001,,33001,,33001,Christyna Serrano,,Business Admin-Undergrad,C12,001,A,Letter Grade,A-,Changemaker
1,33001,,33001,,33001,Christyna Serrano,,Business Admin-Undergrad,C12,001,B,Letter Grade,B+,Changemaker
1,33001,,33001,,33001,Christyna Serrano,,Business Admin-Undergrad,C12,001,C,Letter Grade,C-,Changemaker
8,33001,,33001,,33001,Christyna Serrano,,Business Admin-Undergrad,C12,001,Credit,Non-Letter Grade,Pass,Changemaker
3,33347,,33347,,33347,Darren Cooke,,Business Admin-Undergrad,13,001,A,Letter Grade,A+,Changemak Hum Hlth
31,33347,,33347,,33347,Darren Cooke,,Business Admin-Undergrad,13,001,A,Letter Grade,A,Changemak Hum Hlth
2,33347,,33347,,33347,Darren Cooke,,Business Admin-Undergrad,13,001,A,Letter Grade,A-,Changemak Hum Hlth
1,33347,,33347,,33347,Darren Cooke,,Business Admin-Undergrad,13,001,B,Letter Grade,B+,Changemak Hum Hlth
1,33347,,33347,,33347,Darren Cooke,,Business Admin-Undergrad,13,001,B,Letter Grade,B,Changemak Hum Hlth
1,33347,,33347,,33347,Darren Cooke,,Business Admin-Undergrad,13,001,F,Letter Grade,F,Changemak Hum Hlth
3,33347,,33347,,33347,Darren Cooke,,Business Admin-Undergrad,13,001,Credit,Non-Letter Grade,Pass,Changemak Hum Hlth
1,33347,,33347,,33347,Darren Cooke,,Business Admin-Undergrad,13,001,Credit,Non-Letter Grade,Satisfactory,Changemak Hum Hlth
1,19916,,19916,,19916,Colin Lacon; Alicia Perez,,Business Admin-Undergrad,39AC,001,A,Letter Grade,A+,Philanthropy
8,19916,,19916,,19916,Colin Lacon; Alicia Perez,,Business Admin-Undergrad,39AC,001,A,Letter Grade,A,Philanthropy
18,19916,,19916,,19916,Colin Lacon; Alicia Perez,,Business Admin-Undergrad,39AC,001,A,Letter Grade,A-,Philanthropy
21,19916,,19916,,19916,Colin Lacon; Alicia Perez,,Business Admin-Undergrad,39AC,001,B,Letter Grade,B+,Philanthropy
5,19916,,19916,,19916,Colin Lacon; Alicia Perez,,Business Admin-Undergrad,39AC,001,Credit,Non-Letter Grade,Pass,Philanthropy
5,19917,,19917,,19917,David Harris,,Business Admin-Undergrad,39E,001,A,Letter Grade,A+,Fresh/Soph Sem
4,19917,,19917,,19917,David Harris,,Business Admin-Undergrad,39E,001,A,Letter Grade,A,Fresh/Soph Sem
3,19917,,19917,,19917,David Harris,,Business Admin-Undergrad,39E,001,A,Letter Grade,A-,Fresh/Soph Sem
4,19917,,19917,,19917,David Harris,,Business Admin-Undergrad,39E,001,Credit,Non-Letter Grade,Pass,Fresh/Soph Sem
17,20028,,20028,,20028,Richard Huntsinger,,Business Admin-Undergrad,88,001,A,Letter Grade,A,Data And Decisions
8,20028,,20028,,20028,Richard Huntsinger,,Business Admin-Undergrad,88,001,A,Letter Grade,A-,Data And Decisions
11,20028,,20028,,20028,Richard Huntsinger,,Business Admin-Undergrad,88,001,B,Letter Grade,B+,Data And Decisions
4,20028,,20028,,20028,Richard Huntsinger,,Business Admin-Undergrad,88,001,B,Letter Grade,B,Data And Decisions
3,20028,,20028,,20028,Richard Huntsinger,,Business Admin-Undergrad,88,001,B,Letter Grade,B-,Data And Decisions
1,20028,,20028,,20028,Richard Huntsinger,,Business Admin-Undergrad,88,001,C,Letter Grade,C,Data And Decisions
9,20028,,20028,,20028,Richard Huntsinger,,Business Admin-Undergrad,88,001,Credit,Non-Letter Grade,Pass,Data And Decisions
1,20028,,20028,,20028,Richard Huntsinger,,Business Admin-Undergrad,88,001,No Credit,Non-Letter Grade,Not Pass,Data And Decisions
13,20029,,20029,,20029,Richard Huntsinger,,Business Admin-Undergrad,88,002,A,Letter Grade,A,Data And Decisions
15,20029,,20029,,20029,Richard Huntsinger,,Business Admin-Undergrad,88,002,A,Letter Grade,A-,Data And Decisions
14,20029,,20029,,20029,Richard Huntsinger,,Business Admin-Undergrad,88,002,B,Letter Grade,B+,Data And Decisions
4,20029,,20029,,20029,Richard Huntsinger,,Business Admin-Undergrad,88,002,C,Letter Grade,C,Data And Decisions
1,20029,,20029,,20029,Richard Huntsinger,,Business Admin-Undergrad,88,002,F,Letter Grade,F,Data And Decisions
7,20029,,20029,,20029,Richard Huntsinger,,Business Admin-Undergrad,88,002,Credit,Non-Letter Grade,Pass,Data And Decisions
2,20029,,20029,,20029,Richard Huntsinger,,Business Admin-Undergrad,88,002,No Credit,Non-Letter Grade,Not Pass,Data And Decisions
2,16634,,16634,,16634,Suzanne Houlihan; William Collins; Ingrid Gavshon; Douglas Leeds,,Business Admin-Undergrad,96,001,A,Letter Grade,A+,Ld Spec Top Bus Adm
28,16634,,16634,,16634,Suzanne Houlihan; William Collins; Ingrid Gavshon; Douglas Leeds,,Business Admin-Undergrad,96,001,A,Letter Grade,A,Ld Spec Top Bus Adm
7,16634,,16634,,16634,Suzanne Houlihan; William Collins; Ingrid Gavshon; Douglas Leeds,,Business Admin-Undergrad,96,001,A,Letter Grade,A-,Ld Spec Top Bus Adm
1,16634,,16634,,16634,Suzanne Houlihan; William Collins; Ingrid Gavshon; Douglas Leeds,,Business Admin-Undergrad,96,001,B,Letter Grade,B,Ld Spec Top Bus Adm
2,16634,,16634,,16634,Suzanne Houlihan; William Collins; Ingrid Gavshon; Douglas Leeds,,Business Admin-Undergrad,96,001,Credit,Non-Letter Grade,Pass,Ld Spec Top Bus Adm
1,16634,,16634,,16634,Suzanne Houlihan; William Collins; Ingrid Gavshon; Douglas Leeds,,Business Admin-Undergrad,96,001,No Credit,Non-Letter Grade,Not Pass,Ld Spec Top Bus Adm
3,16635,,16635,,16635,Mathieu Aguesse,,Business Admin-Undergrad,96,002,A,Letter Grade,A+,Ld Spec Top Bus Adm
13,16635,,16635,,16635,Mathieu Aguesse,,Business Admin-Undergrad,96,002,A,Letter Grade,A,Ld Spec Top Bus Adm
4,16635,,16635,,16635,Mathieu Aguesse,,Business Admin-Undergrad,96,002,A,Letter Grade,A-,Ld Spec Top Bus Adm
3,16635,,16635,,16635,Mathieu Aguesse,,Business Admin-Undergrad,96,002,B,Letter Grade,B+,Ld Spec Top Bus Adm
1,16635,,16635,,16635,Mathieu Aguesse,,Business Admin-Undergrad,96,002,B,Letter Grade,B,Ld Spec Top Bus Adm
5,16635,,16635,,16635,Mathieu Aguesse,,Business Admin-Undergrad,96,002,Credit,Non-Letter Grade,Pass,Ld Spec Top Bus Adm
11,19849,,19849,,19849,Daniel Himelstein,,Business Admin-Undergrad,100,001,A,Letter Grade,A,Business Comm
19,19849,,19849,,19849,Daniel Himelstein,,Business Admin-Undergrad,100,001,A,Letter Grade,A-,Business Comm
4,19849,,19849,,19849,Daniel Himelstein,,Business Admin-Undergrad,100,001,B,Letter Grade,B+,Business Comm
13,19901,,19901,,19901,Janet Brady,,Business Admin-Undergrad,100,002,A,Letter Grade,A,Business Comm
9,19901,,19901,,19901,Janet Brady,,Business Admin-Undergrad,100,002,A,Letter Grade,A-,Business Comm
10,19901,,19901,,19901,Janet Brady,,Business Admin-Undergrad,100,002,B,Letter Grade,B+,Business Comm
1,19901,,19901,,19901,Janet Brady,,Business Admin-Undergrad,100,002,B,Letter Grade,B-,Business Comm
2,19902,,19902,,19902,Krystal Thomas,,Business Admin-Undergrad,100,003,A,Letter Grade,A,Business Comm
13,19902,,19902,,19902,Krystal Thomas,,Business Admin-Undergrad,100,003,A,Letter Grade,A-,Business Comm
13,19902,,19902,,19902,Krystal Thomas,,Business Admin-Undergrad,100,003,B,Letter Grade,B+,Business Comm
3,19902,,19902,,19902,Krystal Thomas,,Business Admin-Undergrad,100,003,B,Letter Grade,B,Business Comm
1,19902,,19902,,19902,Krystal Thomas,,Business Admin-Undergrad,100,003,B,Letter Grade,B-,Business Comm
1,19903,,19903,,19903,Arturo Perez-Reyes,,Business Admin-Undergrad,100,004,A,Letter Grade,A+,Business Comm
2,19903,,19903,,19903,Arturo Perez-Reyes,,Business Admin-Undergrad,100,004,A,Letter Grade,A,Business Comm
5,19903,,19903,,19903,Arturo Perez-Reyes,,Business Admin-Undergrad,100,004,A,Letter Grade,A-,Business Comm
7,19903,,19903,,19903,Arturo Perez-Reyes,,Business Admin-Undergrad,100,004,B,Letter Grade,B+,Business Comm
8,19903,,19903,,19903,Arturo Perez-Reyes,,Business Admin-Undergrad,100,004,B,Letter Grade,B,Business Comm
2,19903,,19903,,19903,Arturo Perez-Reyes,,Business Admin-Undergrad,100,004,B,Letter Grade,B-,Business Comm
1,19903,,19903,,19903,Arturo Perez-Reyes,,Business Admin-Undergrad,100,004,F,Letter Grade,F,Business Comm
3,19876,,19876,,19876,Arturo Perez-Reyes,,Business Admin-Undergrad,100,005,A,Letter Grade,A,Business Comm
7,19876,,19876,,19876,Arturo Perez-Reyes,,Business Admin-Undergrad,100,005,A,Letter Grade,A-,Business Comm
11,19876,,19876,,19876,Arturo Perez-Reyes,,Business Admin-Undergrad,100,005,B,Letter Grade,B+,Business Comm
4,19876,,19876,,19876,Arturo Perez-Reyes,,Business Admin-Undergrad,100,005,B,Letter Grade,B,Business Comm
1,19876,,19876,,19876,Arturo Perez-Reyes,,Business Admin-Undergrad,100,005,B,Letter Grade,B-,Business Comm
1,19876,,19876,,19876,Arturo Perez-Reyes,,Business Admin-Undergrad,100,005,C,Letter Grade,C,Business Comm
4,19879,,19879,,19879,Krystal Thomas,,Business Admin-Undergrad,100,006,A,Letter Grade,A,Business Comm
11,19879,,19879,,19879,Krystal Thomas,,Business Admin-Undergrad,100,006,A,Letter Grade,A-,Business Comm
12,19879,,19879,,19879,Krystal Thomas,,Business Admin-Undergrad,100,006,B,Letter Grade,B+,Business Comm
3,19879,,19879,,19879,Krystal Thomas,,Business Admin-Undergrad,100,006,B,Letter Grade,B,Business Comm
1,19879,,19879,,19879,Krystal Thomas,,Business Admin-Undergrad,100,006,B,Letter Grade,B-,Business Comm
2,20022,,20022,,20022,Janet Brady,,Business Admin-Undergrad,100,007,A,Letter Grade,A+,Business Comm
5,20022,,20022,,20022,Janet Brady,,Business Admin-Undergrad,100,007,A,Letter Grade,A,Business Comm
15,20022,,20022,,20022,Janet Brady,,Business Admin-Undergrad,100,007,A,Letter Grade,A-,Business Comm
8,20022,,20022,,20022,Janet Brady,,Business Admin-Undergrad,100,007,B,Letter Grade,B+,Business Comm
1,20022,,20022,,20022,Janet Brady,,Business Admin-Undergrad,100,007,B,Letter Grade,B-,Business Comm
1,19843,,19843,,19843,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,001,A,Letter Grade,A+,Microeconomic Analy
9,19843,,19843,,19843,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,001,A,Letter Grade,A,Microeconomic Analy
23,19843,,19843,,19843,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,001,A,Letter Grade,A-,Microeconomic Analy
23,19843,,19843,,19843,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,001,B,Letter Grade,B+,Microeconomic Analy
14,19843,,19843,,19843,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,001,B,Letter Grade,B,Microeconomic Analy
7,19843,,19843,,19843,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,001,B,Letter Grade,B-,Microeconomic Analy
5,19843,,19843,,19843,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,001,C,Letter Grade,C+,Microeconomic Analy
4,19843,,19843,,19843,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,001,C,Letter Grade,C,Microeconomic Analy
4,19843,,19843,,19843,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,001,C,Letter Grade,C-,Microeconomic Analy
10,19843,,19843,,19843,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,001,Credit,Non-Letter Grade,Pass,Microeconomic Analy
3,19844,,19844,,19844,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,002,A,Letter Grade,A+,Microeconomic Analy
18,19844,,19844,,19844,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,002,A,Letter Grade,A,Microeconomic Analy
25,19844,,19844,,19844,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,002,A,Letter Grade,A-,Microeconomic Analy
25,19844,,19844,,19844,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,002,B,Letter Grade,B+,Microeconomic Analy
22,19844,,19844,,19844,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,002,B,Letter Grade,B,Microeconomic Analy
12,19844,,19844,,19844,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,002,B,Letter Grade,B-,Microeconomic Analy
8,19844,,19844,,19844,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,002,C,Letter Grade,C+,Microeconomic Analy
7,19844,,19844,,19844,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,002,C,Letter Grade,C,Microeconomic Analy
2,19844,,19844,,19844,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,002,F,Letter Grade,F,Microeconomic Analy
4,19844,,19844,,19844,Nicolas Depetris Chauvin,,Business Admin-Undergrad,101A,002,Credit,Non-Letter Grade,Pass,Microeconomic Analy
7,19910,,19910,,19910,Donald Hanna,,Business Admin-Undergrad,101B,001,A,Letter Grade,A+,Macroeconomics
11,19910,,19910,,19910,Donald Hanna,,Business Admin-Undergrad,101B,001,A,Letter Grade,A,Macroeconomics
9,19910,,19910,,19910,Donald Hanna,,Business Admin-Undergrad,101B,001,A,Letter Grade,A-,Macroeconomics
51,19910,,19910,,19910,Donald Hanna,,Business Admin-Undergrad,101B,001,B,Letter Grade,B+,Macroeconomics
12,19910,,19910,,19910,Donald Hanna,,Business Admin-Undergrad,101B,001,B,Letter Grade,B,Macroeconomics
1,19910,,19910,,19910,Donald Hanna,,Business Admin-Undergrad,101B,001,B,Letter Grade,B-,Macroeconomics
1,19910,,19910,,19910,Donald Hanna,,Business Admin-Undergrad,101B,001,C,Letter Grade,C+,Macroeconomics
1,19910,,19910,,19910,Donald Hanna,,Business Admin-Undergrad,101B,001,C,Letter Grade,C,Macroeconomics
1,19910,,19910,,19910,Donald Hanna,,Business Admin-Undergrad,101B,001,F,Letter Grade,F,Macroeconomics
7,19910,,19910,,19910,Donald Hanna,,Business Admin-Undergrad,101B,001,Credit,Non-Letter Grade,Pass,Macroeconomics
7,32702,,32702,,32702,Todd Fitch,,Business Admin-Undergrad,101B,002,A,Letter Grade,A,Macroeconomics
11,32702,,32702,,32702,Todd Fitch,,Business Admin-Undergrad,101B,002,A,Letter Grade,A-,Macroeconomics
14,32702,,32702,,32702,Todd Fitch,,Business Admin-Undergrad,101B,002,B,Letter Grade,B+,Macroeconomics
17,32702,,32702,,32702,Todd Fitch,,Business Admin-Undergrad,101B,002,B,Letter Grade,B,Macroeconomics
11,32702,,32702,,32702,Todd Fitch,,Business Admin-Undergrad,101B,002,B,Letter Grade,B-,Macroeconomics
7,32702,,32702,,32702,Todd Fitch,,Business Admin-Undergrad,101B,002,C,Letter Grade,C+,Macroeconomics
18,19880,,19880,,19880,Biwen Zhang,,Business Admin-Undergrad,102A,001,A,Letter Grade,A+,Fin Accounting
21,19880,,19880,,19880,Biwen Zhang,,Business Admin-Undergrad,102A,001,A,Letter Grade,A,Fin Accounting
13,19880,,19880,,19880,Biwen Zhang,,Business Admin-Undergrad,102A,001,A,Letter Grade,A-,Fin Accounting
27,19880,,19880,,19880,Biwen Zhang,,Business Admin-Undergrad,102A,001,B,Letter Grade,B+,Fin Accounting
19,19880,,19880,,19880,Biwen Zhang,,Business Admin-Undergrad,102A,001,B,Letter Grade,B,Fin Accounting
9,19880,,19880,,19880,Biwen Zhang,,Business Admin-Undergrad,102A,001,B,Letter Grade,B-,Fin Accounting
6,19880,,19880,,19880,Biwen Zhang,,Business Admin-Undergrad,102A,001,C,Letter Grade,C+,Fin Accounting
1,19880,,19880,,19880,Biwen Zhang,,Business Admin-Undergrad,102A,001,D,Letter Grade,D+,Fin Accounting
4,19880,,19880,,19880,Biwen Zhang,,Business Admin-Undergrad,102A,001,Credit,Non-Letter Grade,Pass,Fin Accounting
23,19881,,19881,,19881,Biwen Zhang,,Business Admin-Undergrad,102A,002,A,Letter Grade,A+,Fin Accounting
27,19881,,19881,,19881,Biwen Zhang,,Business Admin-Undergrad,102A,002,A,Letter Grade,A,Fin Accounting
33,19881,,19881,,19881,Biwen Zhang,,Business Admin-Undergrad,102A,002,A,Letter Grade,A-,Fin Accounting
17,19881,,19881,,19881,Biwen Zhang,,Business Admin-Undergrad,102A,002,B,Letter Grade,B+,Fin Accounting
13,19881,,19881,,19881,Biwen Zhang,,Business Admin-Undergrad,102A,002,B,Letter Grade,B,Fin Accounting
5,19881,,19881,,19881,Biwen Zhang,,Business Admin-Undergrad,102A,002,B,Letter Grade,B-,Fin Accounting
5,19881,,19881,,19881,Biwen Zhang,,Business Admin-Undergrad,102A,002,C,Letter Grade,C+,Fin Accounting
