Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,00755,Michael Cohen,,African American Studies,298,001,A,Letter Grade,A+,Master'S Exam Prep
1,9,,,01653,Jeffrey Perloff; Sofia Villas-Boas,,Ag & Resource Econ & Pol,202,001,A,Letter Grade,A+,Issues In Agri Econ
1,4,,,01659,Maximilian Auffhammer,,Ag & Resource Econ & Pol,212,001,A,Letter Grade,A+,Econometrics 2
1,5,,,03101,Laurie Wilkie; Rosemary Joyce,,Anthropology,229B,001,A,Letter Grade,A+,Arch Rsch Strat
1,7,,,03103,Rosemary Joyce,,Anthropology,230,001,A,Letter Grade,A+,Spec Top Arch
1,1,,,03109,Seth Holmes,,Anthropology,250J,001,A,Letter Grade,A+,Ethnography Methods
1,3,,,03110,Nelson Graburn,,Anthropology,250V,001,A,Letter Grade,A+,Tourism
1,3,,,03122,Stefania Pandolfo,,Anthropology,250X,004,A,Letter Grade,A+,Special Topics
1,1,,,03125,Paul Rabinow,,Anthropology,250X,005,A,Letter Grade,A+,Special Topics
1,2,,,03130,Daniel Fisher,,Anthropology,250X,007,A,Letter Grade,A+,Special Topics
1,1,,,03176,Sabrina Agarwal,,Anthropology,298,001,A,Letter Grade,A+,Dir Read
1,1,,,03245,Laurie Wilkie,,Anthropology,298,024,A,Letter Grade,A+,Dir Read
1,1,,,03266,Lisa Maher,,Anthropology,298,034,A,Letter Grade,A+,Dir Read
1,2,,,03272,Sabrina Agarwal,,Anthropology,299,001,A,Letter Grade,A+,Directed Research
1,2,,,03278,Charles Briggs,,Anthropology,299,003,A,Letter Grade,A+,Directed Research
1,2,,,03311,Patrick Kirch,,Anthropology,299,014,A,Letter Grade,A+,Directed Research
1,4,,,03332,Stefania Pandolfo,,Anthropology,299,021,A,Letter Grade,A+,Directed Research
1,1,,,03338,Nancy Scheper-Hughes,,Anthropology,299,023,A,Letter Grade,A+,Directed Research
1,2,,,03341,Laurie Wilkie,,Anthropology,299,024,A,Letter Grade,A+,Directed Research
1,1,,,03362,Lisa Maher,,Anthropology,299,031,A,Letter Grade,A+,Directed Research
1,1,,,03989,William Atwood,,Architecture,204B,002,A,Letter Grade,A+,Thesis Studio
1,2,,,03994,Maria Paz Gutierrez,,Architecture,204B,004,A,Letter Grade,A+,Thesis Studio
1,5,,,03995,Kyle Steinfeld,,Architecture,205B,001,A,Letter Grade,A+,"Studio One, Spring"
1,4,,,04012,Rene' Davids,,Architecture,209,003,A,Letter Grade,A+,Spec Top Arch Des
1,2,,,04018,Kyle Steinfeld,,Architecture,229,001,A,Letter Grade,A+,Digit Des Thry Meth
1,3,,,04019,Jonathan Bachrach,,Architecture,229,002,A,Letter Grade,A+,Digit Des Thry Meth
1,1,,,04028,Dora Epstein,,Architecture,230,001,A,Letter Grade,A+,Adv Arch Des Th/Cr
1,2,,,04039,Luisa Caldas,,Architecture,240,001,A,Letter Grade,A+,Adv Std: Energ
1,8,,,04053,Simon Schleicher,,Architecture,259,002,A,Letter Grade,A+,Spec Top Bldg Struc
1,2,,,04055,Maria Paz Gutierrez,,Architecture,269,002,A,Letter Grade,A+,Spec Top Const/Mat
1,1,,,04100,Edward Arens,,Architecture,299,003,A,Letter Grade,A+,Individual Study
1,1,,,04139,Rene' Davids,,Architecture,299,016,A,Letter Grade,A+,Individual Study
1,1,,,04772,Greg Niemeyer,,Art Practice,290,002,A,Letter Grade,A+,Indep Stud Grad
1,2,,,05181,Gregory Levine,,History of Art,234,001,A,Letter Grade,A+,Sem: Japanese Art
1,2,,,05196,Beate Fricke; Diliana Angelova,,History of Art,291,001,A,Letter Grade,A+,Stronach Travel Sem
1,1,,,06058,Paul Kalas,,Astronomy,250,002,A,Letter Grade,A+,Spec Top Astrophys
1,1,,,06143,Imke De Pater,,Astronomy,299,009,A,Letter Grade,A+,"Adv Study, Research"
1,1,,,06935,Mohammad Mofrad,,Bioengineering,C215,001,A,Letter Grade,A+,Molec Bio Cell
1,1,,,06941,Niren Murthy,,Bioengineering,C216,001,A,Letter Grade,A+,Macro Sci Biotech
1,1,,,06947,Irina Conboy,,Bioengineering,C218,001,A,Letter Grade,A+,Stem Cell & Dir Org
1,1,,,07004,Junqiao Wu; Seung-Wuk Lee,,Bioengineering,C280,001,A,Letter Grade,A+,Intro Nano-Sci&Eng
1,1,,,07006,Hayley Lam,,Bioengineering,290,001,A,Letter Grade,A+,Adv Topics In Bioe
1,1,,,07187,Dorian Liepmann,,Bioengineering,290,003,A,Letter Grade,A+,Adv Topics In Bioe
1,1,,,07698,Alexander Von Rospatt,,Buddhist Studies,C215,001,A,Letter Grade,A+,Indian Buddhst Text
1,4,,,07710,Christie Bopearachchi,,Buddhist Studies,250,001,A,Letter Grade,A+,Art And Archaeology
1,2,,,08486,Terry Taylor,,Business Admin-MBA,204,03A,A,Letter Grade,A+,Operations
1,1,,,08489,Terry Taylor,,Business Admin-MBA,204,04A,A,Letter Grade,A+,Operations
1,3,,,08516,Ernesto Dal Bo,,Business Admin-MBA,207,01B,A,Letter Grade,A+,Ethics
1,2,,,08519,Ernesto Dal Bo,,Business Admin-MBA,207,02B,A,Letter Grade,A+,Ethics
1,2,,,08528,David Robinson; Frank Schultz; Samuel Olesky,,Business Admin-MBA,209F,001,A,Letter Grade,A+,Bus Fundamentals
1,4,,,08537,Severin Borenstein,,Business Admin-MBA,212,001,A,Letter Grade,A+,Energy Env Mkts
1,2,,,08543,Allan Marks,,Business Admin-MBA,217,011,A,Letter Grade,A+,Topics In Eap
1,1,,,08548,Michael Melvin,,Business Admin-MBA,218A,001,A,Letter Grade,A+,Internatl Finance
1,2,,,08549,Alastair Lawrence,,Business Admin-MBA,223,001,A,Letter Grade,A+,Corp Fin Reporting
1,4,,,08552,Alastair Lawrence,,Business Admin-MBA,223,002,A,Letter Grade,A+,Corp Fin Reporting
1,3,,,08558,Alexander Nezlobin,,Business Admin-MBA,224A,002,A,Letter Grade,A+,Managerial Account
1,4,,,08564,Gustavo Manso,,Business Admin-MBA,231,001,A,Letter Grade,A+,Corporate Finance
1,5,,,08567,Gustavo Manso,,Business Admin-MBA,231,002,A,Letter Grade,A+,Corporate Finance
1,1,,,08578,David Sraer,,Business Admin-MBA,236F,001,A,Letter Grade,A+,Behavioral Finance
1,1,,,08586,Sarah Tasker,,Business Admin-MBA,236H,01A,A,Letter Grade,A+,Fin Statement Model
1,1,,,08609,Thomas Lee,,Business Admin-MBA,247,001,A,Letter Grade,A+,Topics In Oitm
1,2,,,08615,Holly Schroth,,Business Admin-MBA,252,001,A,Letter Grade,A+,"Negot, Conflict Res"
1,9,,,08621,Sameer Srivastava,,Business Admin-MBA,254,01A,A,Letter Grade,A+,Power & Politics
1,7,,,08624,Sameer Srivastava,,Business Admin-MBA,254,02A,A,Letter Grade,A+,Power & Politics
1,1,,,08633,Leif Nelson,,Business Admin-MBA,261,001,A,Letter Grade,A+,Marketing Research
1,1,,,08636,Leif Nelson,,Business Admin-MBA,261,002,A,Letter Grade,A+,Marketing Research
1,11,,,08642,Minjung Park,,Business Admin-MBA,263,001,A,Letter Grade,A+,Marketing Analytics
1,1,,,08645,Clayton Critcher,,Business Admin-MBA,265,001,A,Letter Grade,A+,Influencing Cnsmrs
1,1,,,08653,Wasim Azhar,,Business Admin-MBA,268B,001,A,Letter Grade,A+,Intl Mktng
1,1,,,08654,Teck Ho,,Business Admin-MBA,269,001,A,Letter Grade,A+,Pricing
1,1,,,08675,Jiro Yoshida,,Business Admin-MBA,284,001,A,Letter Grade,A+,Re Invest Strategy
1,1,,,08684,Randy Haykin,,Business Admin-MBA,290T,001,A,Letter Grade,A+,Spec Top Inn/Desgn
1,1,,,08685,Arina Isaacson,,Business Admin-MBA,291S,01B,A,Letter Grade,A+,Storytelling Ldrshp
1,1,,,08686,Arina Isaacson,,Business Admin-MBA,291S,011,A,Letter Grade,A+,Storytelling Ldrshp
1,5,,,08717,Nadja Guenster,,Business Admin-MBA,292T,002,A,Letter Grade,A+,Topics In Srb
1,1,,,08729,Cameron Anderson,,Business Admin-MBA,293,002,A,Letter Grade,A+,Individual Study
1,1,,,08741,Henry Chesbrough,,Business Admin-MBA,293,006,A,Letter Grade,A+,Individual Study
1,1,,,08789,Gustavo Manso,,Business Admin-MBA,293,022,A,Letter Grade,A+,Individual Study
1,2,,,08846,Nora Silver,,Business Admin-MBA,293,041,A,Letter Grade,A+,Individual Study
1,3,,,08975,Robin Chandra; Toby Stuart,,Business Admin-MBA,295A,001,A,Letter Grade,A+,Entrepreneurship
1,1,,,08978,Carl Nichols,,Business Admin-MBA,295A,002,A,Letter Grade,A+,Entrepreneurship
1,2,,,08986,Steven Blank,,Business Admin-MBA,295F,001,A,Letter Grade,A+,The Lean Launch Pad
1,1,,,08987,John Danner; Mark Coopersmith,,Business Admin-MBA,295I,001,A,Letter Grade,A+,Ent Wkshp Startups
1,1,,,09005,Alastair Iles; Christine Rosen,,Business Admin-MBA,296,003,A,Letter Grade,A+,Spec Tops Bus Admin
1,2,,,09011,Fred Selinger,,Business Admin-MBA,296,005,A,Letter Grade,A+,Spec Tops Bus Admin
1,1,,,09013,Fred Selinger,,Business Admin-MBA,296,006,A,Letter Grade,A+,Spec Tops Bus Admin
1,2,,,09020,Jeffrey Ford,,Business Admin-MBA,297B,001,A,Letter Grade,A+,Health Care Finance
1,1,,,09111,Pierre-Olivier Gourinchas,,Evening & Weekend MBA,201B,01A,A,Letter Grade,A+,Macroeconomics
1,10,,,09132,Marcus Opp,,Evening & Weekend MBA,203,31B,A,Letter Grade,A+,Intro To Finance
1,7,,,09135,Marcus Opp,,Evening & Weekend MBA,203,32B,A,Letter Grade,A+,Intro To Finance
1,1,,,09148,David Vogel,,Evening & Weekend MBA,207,01B,A,Letter Grade,A+,Ethics
1,1,,,09151,David Vogel,,Evening & Weekend MBA,207,02B,A,Letter Grade,A+,Ethics
1,2,,,09154,Ernesto Dal Bo,,Evening & Weekend MBA,207,31B,A,Letter Grade,A+,Ethics
1,3,,,09157,Ernesto Dal Bo,,Evening & Weekend MBA,207,32B,A,Letter Grade,A+,Ethics
1,3,,,09187,Alastair Lawrence,,Evening & Weekend MBA,223,001,A,Letter Grade,A+,Corp Fin Reporting
1,4,,,09190,Alexander Nezlobin,,Evening & Weekend MBA,224A,001,A,Letter Grade,A+,Managerial Acctg
1,2,,,09196,Ulrike Malmendier,,Evening & Weekend MBA,231,001,A,Letter Grade,A+,Corp Finance
1,2,,,09220,Samuel Olesky,,Evening & Weekend MBA,237,003,A,Letter Grade,A+,Topics In Finance
1,8,,,09241,Sameer Srivastava,,Evening & Weekend MBA,254,001,A,Letter Grade,A+,"Power, Politics Org"
1,1,,,09280,Teck Ho,,Evening & Weekend MBA,269,011,A,Letter Grade,A+,Pricing
1,1,,,09310,Randy Haykin,,Evening & Weekend MBA,290T,001,A,Letter Grade,A+,Spec Top Inn/Desgn
1,1,,,09361,David Vogel,,Evening & Weekend MBA,293,002,A,Letter Grade,A+,Individual Study
1,1,,,09376,Sarah Tasker,,Evening & Weekend MBA,293,007,A,Letter Grade,A+,Individual Study
1,1,,,09382,Sarah Tasker,,Evening & Weekend MBA,293,009,A,Letter Grade,A+,Individual Study
1,1,,,09385,Zsolt Katona,,Evening & Weekend MBA,293,010,A,Letter Grade,A+,Individual Study
1,2,,,09529,David Charron,,Evening & Weekend MBA,295A,011,A,Letter Grade,A+,Entrepreneurship
1,2,,,09543,Steven Blank,,Evening & Weekend MBA,295F,001,A,Letter Grade,A+,The Lean Launch Pad
1,2,,,09556,David Teece,,Evening & Weekend MBA,296,002,A,Letter Grade,A+,Special Topics
1,1,,,09634,Johan Walden,,Evening & Weekend MBA,203,01B,A,Letter Grade,A+,Intro To Finance
1,2,,,09653,Andrew Rose,,Executive MBA,201B,002,A,Letter Grade,A+,Macro/Global Econ
1,8,,,09656,Joseph Hall,,Executive MBA,204,002,A,Letter Grade,A+,Operations Mgt
1,3,,,09674,Jennifer Caleshu; Rajiv Ball,,Executive MBA,296,001,A,Letter Grade,A+,Topics In Bus Adm
