Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,2,,,11470,Gregory La Blanc,,Evening & Weekend MBA,296,002,A,Letter Grade,A+,Special Topics
1,2,,,11881,Robert Strand,,Executive MBA,296,005,A,Letter Grade,A+,Topics In Bus Adm
1,1,,,11909,John Guerra Gomez,,Data Science,W209,002,A,Letter Grade,A+,Data Viz/Comm
1,1,,,11910,John Guerra Gomez,,Data Science,W209,003,A,Letter Grade,A+,Data Viz/Comm
1,1,,,12022,Beth Piatote,,Ethnic Studies,299,001,A,Letter Grade,A+,Directed Reading
1,19,,,12051,Anke Hemmerling; Karen Sokal-Gutierrez,,Public Health,292,001,A,Letter Grade,A+,M.P.H. Seminar
1,9,,,12885,Shachar Kariv,,Evening & Weekend MBA,211,001,A,Letter Grade,A+,Game Theory
1,2,,,12888,Peter Goodson,,Evening & Weekend MBA,237,001,A,Letter Grade,A+,Topics In Finance
1,3,,,12891,Holly Schroth,,Evening & Weekend MBA,252,001,A,Letter Grade,A+,"Negot, Conflict Res"
1,1,,,12901,Flavio Feferman,,Evening & Weekend MBA,298S,001,A,Letter Grade,A+,Seminar Intl Bus
1,3,,,12906,-,,Financial Engineering,230D,001,A,Letter Grade,A+,Deriv: Quant Meth
1,3,,,12907,Richard Stanton,,Financial Engineering,230I,001,A,Letter Grade,A+,Fixed Income Markts
1,3,,,12989,Catherine Wolfram,,Executive MBA,201A,001,A,Letter Grade,A+,Managerial Econ
1,12,,,12990,Xiao-Jun Zhang,,Executive MBA,202A,001,A,Letter Grade,A+,Financial Acct
1,3,,,12993,Maura O'Neill,,Executive MBA,236V,001,A,Letter Grade,A+,New Venture Finance
1,2,,,13038,Peter Goodson,,Executive MBA,236M,1,A,Letter Grade,A+,Turnarounds
1,5,,,13041,-,,Financial Engineering,230P,001,A,Letter Grade,A+,Financial Data Sci
1,2,,,14724,Soraya Sablo-Sutton,,Education,460C,001,A,Letter Grade,A+,Admin Research Prac
1,2,,,14747,Daniel Acland,,Public Affairs,215,001,A,Letter Grade,A+,Econ For Pol Makers
1,4,,,14748,Rucker Johnson,,Public Affairs,245,001,A,Letter Grade,A+,Inferential Stats
1,2,,,14749,Brent Copen,,Public Affairs,265,001,A,Letter Grade,A+,Fin Mgmt & Budget
1,1,,,14751,Jane Mauldon,,Public Affairs,285,001,A,Letter Grade,A+,Ethical Issues
1,2,,,14752,Lawrence Magid,,Public Affairs,287,001,A,Letter Grade,A+,Strategic Planning
1,2,,,14760,Sarah Anzia,,Public Affairs,235,001,A,Letter Grade,A+,Research Methods
