Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,27768,,27768,,27768,Amy Pickering; Jean Roberts; Scarlet Bliss,,Development Engineering,C200,001,B,Letter Grade,B+,Dev Tech Design
1,27768,,27768,,27768,Amy Pickering; Jean Roberts; Scarlet Bliss,,Development Engineering,C200,001,B,Letter Grade,B-,Dev Tech Design
28,31059,,31059,,31059,Kristopher Kohler,,Development Engineering,205,001,A,Letter Grade,A,Deveng Applications
9,31059,,31059,,31059,Kristopher Kohler,,Development Engineering,205,001,A,Letter Grade,A-,Deveng Applications
1,31059,,31059,,31059,Kristopher Kohler,,Development Engineering,205,001,B,Letter Grade,B+,Deveng Applications
4,31059,,31059,,31059,Kristopher Kohler,,Development Engineering,205,001,B,Letter Grade,B,Deveng Applications
2,31059,,31059,,31059,Kristopher Kohler,,Development Engineering,205,001,B,Letter Grade,B-,Deveng Applications
16,31060,,31060,,31060,Yanin Kramsky; Yulia Grinkrug,,Development Engineering,206,001,A,Letter Grade,A+,Eth Refl Portfolio
1,31060,,31060,,31060,Yanin Kramsky; Yulia Grinkrug,,Development Engineering,206,001,A,Letter Grade,A,Eth Refl Portfolio
3,31060,,31060,,31060,Yanin Kramsky; Yulia Grinkrug,,Development Engineering,206,001,A,Letter Grade,A-,Eth Refl Portfolio
1,31060,,31060,,31060,Yanin Kramsky; Yulia Grinkrug,,Development Engineering,206,001,B,Letter Grade,B,Eth Refl Portfolio
3,31060,,31060,,31060,Yanin Kramsky; Yulia Grinkrug,,Development Engineering,206,001,B,Letter Grade,B-,Eth Refl Portfolio
1,31060,,31060,,31060,Yanin Kramsky; Yulia Grinkrug,,Development Engineering,206,001,Credit,Non-Letter Grade,Satisfactory,Eth Refl Portfolio
9,33606,,33606,,33606,Yanin Kramsky; Yulia Grinkrug,,Development Engineering,206,002,A,Letter Grade,A+,Eth Refl Portfolio
8,33606,,33606,,33606,Yanin Kramsky; Yulia Grinkrug,,Development Engineering,206,002,A,Letter Grade,A,Eth Refl Portfolio
2,33606,,33606,,33606,Yanin Kramsky; Yulia Grinkrug,,Development Engineering,206,002,A,Letter Grade,A-,Eth Refl Portfolio
16,31063,,31063,,31063,Alice Agogino,,Development Engineering,290,001,A,Letter Grade,A+,Adv Sp Topics Desgn
10,31063,,31063,,31063,Alice Agogino,,Development Engineering,290,001,A,Letter Grade,A,Adv Sp Topics Desgn
19,31063,,31063,,31063,Alice Agogino,,Development Engineering,290,001,A,Letter Grade,A-,Adv Sp Topics Desgn
5,34191,,34191,,34191,Sosale Sastry,,Development Engineering,290,002,A,Letter Grade,A,Adv Sp Topics Desgn
1,34191,,34191,,34191,Sosale Sastry,,Development Engineering,290,002,Credit,Non-Letter Grade,Satisfactory,Adv Sp Topics Desgn
1,34287,,34287,,34287,Alice Agogino,,Development Engineering,290,003,Credit,Non-Letter Grade,Satisfactory,Adv Sp Topics Desgn
19,27404,,27404,,27404,Fredrich Kahrl; Michele de Nevers,,Development Practice,221,001,A,Letter Grade,A,Climatechangeenergy
2,27404,,27404,,27404,Fredrich Kahrl; Michele de Nevers,,Development Practice,221,001,A,Letter Grade,A-,Climatechangeenergy
1,27404,,27404,,27404,Fredrich Kahrl; Michele de Nevers,,Development Practice,221,001,B,Letter Grade,B,Climatechangeenergy
1,27404,,27404,,27404,Fredrich Kahrl; Michele de Nevers,,Development Practice,221,001,F,Letter Grade,F,Climatechangeenergy
3,26819,,26819,,26819,David Zilberman; David Roland Holst,,Development Practice,222,001,A,Letter Grade,A+,Econsustainresdev
14,26819,,26819,,26819,David Zilberman; David Roland Holst,,Development Practice,222,001,A,Letter Grade,A,Econsustainresdev
8,26819,,26819,,26819,David Zilberman; David Roland Holst,,Development Practice,222,001,A,Letter Grade,A-,Econsustainresdev
1,26819,,26819,,26819,David Zilberman; David Roland Holst,,Development Practice,222,001,B,Letter Grade,B+,Econsustainresdev
19,26820,,26820,,26820,Whitney Hischier; Omar Romero-Hernandez,,Development Practice,228,001,A,Letter Grade,A,Stratplanprojmgmt
10,26820,,26820,,26820,Whitney Hischier; Omar Romero-Hernandez,,Development Practice,228,001,A,Letter Grade,A-,Stratplanprojmgmt
4,26820,,26820,,26820,Whitney Hischier; Omar Romero-Hernandez,,Development Practice,228,001,B,Letter Grade,B+,Stratplanprojmgmt
2,26820,,26820,,26820,Whitney Hischier; Omar Romero-Hernandez,,Development Practice,228,001,B,Letter Grade,B,Stratplanprojmgmt
10,27489,,27489,,27489,Paul Gertler,,Development Practice,229,001,A,Letter Grade,A,Quantmethodseval
6,27489,,27489,,27489,Paul Gertler,,Development Practice,229,001,A,Letter Grade,A-,Quantmethodseval
10,27489,,27489,,27489,Paul Gertler,,Development Practice,229,001,B,Letter Grade,B+,Quantmethodseval
9,27489,,27489,,27489,Paul Gertler,,Development Practice,229,001,B,Letter Grade,B,Quantmethodseval
6,27489,,27489,,27489,Paul Gertler,,Development Practice,229,001,B,Letter Grade,B-,Quantmethodseval
4,27489,,27489,,27489,Paul Gertler,,Development Practice,229,001,Credit,Non-Letter Grade,Satisfactory,Quantmethodseval
3,27403,,27403,,27403,Arthur Reingold; Hildy Baker,,Development Practice,232,001,A,Letter Grade,A+,Foundations Of Ph
10,27403,,27403,,27403,Arthur Reingold; Hildy Baker,,Development Practice,232,001,A,Letter Grade,A,Foundations Of Ph
4,27403,,27403,,27403,Arthur Reingold; Hildy Baker,,Development Practice,232,001,A,Letter Grade,A-,Foundations Of Ph
1,27403,,27403,,27403,Arthur Reingold; Hildy Baker,,Development Practice,232,001,B,Letter Grade,B+,Foundations Of Ph
2,27403,,27403,,27403,Arthur Reingold; Hildy Baker,,Development Practice,232,001,B,Letter Grade,B,Foundations Of Ph
4,17567,,17567,,17567,Michelle Hewlett,,Development Practice,239,001,A,Letter Grade,A+,Multdisciplinarysem
12,17567,,17567,,17567,Michelle Hewlett,,Development Practice,239,001,A,Letter Grade,A,Multdisciplinarysem
6,17567,,17567,,17567,Michelle Hewlett,,Development Practice,239,001,A,Letter Grade,A-,Multdisciplinarysem
1,17567,,17567,,17567,Michelle Hewlett,,Development Practice,239,001,B,Letter Grade,B+,Multdisciplinarysem
7,17568,,17568,,17568,Michelle Hewlett,,Development Practice,239,002,A,Letter Grade,A+,Multdisciplinarysem
8,17568,,17568,,17568,Michelle Hewlett,,Development Practice,239,002,A,Letter Grade,A,Multdisciplinarysem
7,17568,,17568,,17568,Michelle Hewlett,,Development Practice,239,002,A,Letter Grade,A-,Multdisciplinarysem
6,17568,,17568,,17568,Michelle Hewlett,,Development Practice,239,002,B,Letter Grade,B+,Multdisciplinarysem
5,17568,,17568,,17568,Michelle Hewlett,,Development Practice,239,002,B,Letter Grade,B,Multdisciplinarysem
3,17568,,17568,,17568,Michelle Hewlett,,Development Practice,239,002,B,Letter Grade,B-,Multdisciplinarysem
1,27435,,27435,,27435,Mark Coopersmith,,Development Practice,290,001,A,Letter Grade,A-,Special Topics
2,27435,,27435,,27435,Mark Coopersmith,,Development Practice,290,001,B,Letter Grade,B+,Special Topics
5,19081,,19081,,19081,Mattia Prayer Galletti,,Development Practice,295,001,A,Letter Grade,A+,Assess Intl Proj
4,19081,,19081,,19081,Mattia Prayer Galletti,,Development Practice,295,001,A,Letter Grade,A,Assess Intl Proj
9,19081,,19081,,19081,Mattia Prayer Galletti,,Development Practice,295,001,A,Letter Grade,A-,Assess Intl Proj
4,19081,,19081,,19081,Mattia Prayer Galletti,,Development Practice,295,001,B,Letter Grade,B+,Assess Intl Proj
7,19082,,19082,,19082,Glenn Yago,,Development Practice,296,001,A,Letter Grade,A+,Devp Finance
11,19082,,19082,,19082,Glenn Yago,,Development Practice,296,001,A,Letter Grade,A,Devp Finance
8,19082,,19082,,19082,Glenn Yago,,Development Practice,296,001,A,Letter Grade,A-,Devp Finance
2,19082,,19082,,19082,Glenn Yago,,Development Practice,296,001,B,Letter Grade,B+,Devp Finance
5,19082,,19082,,19082,Glenn Yago,,Development Practice,296,001,Credit,Non-Letter Grade,Satisfactory,Devp Finance
1,18224,,18224,,18224,David Zilberman,,Development Practice,299,001,Credit,Non-Letter Grade,Satisfactory,Superv Indep Study
1,34208,,34208,,34208,Michelle Hewlett,,Development Practice,299,002,A,Letter Grade,A+,Superv Indep Study
1,34208,,34208,,34208,Michelle Hewlett,,Development Practice,299,002,A,Letter Grade,A,Superv Indep Study
1,34208,,34208,,34208,Michelle Hewlett,,Development Practice,299,002,A,Letter Grade,A-,Superv Indep Study
1,34208,,34208,,34208,Michelle Hewlett,,Development Practice,299,002,B,Letter Grade,B+,Superv Indep Study
2,34208,,34208,,34208,Michelle Hewlett,,Development Practice,299,002,Credit,Non-Letter Grade,Satisfactory,Superv Indep Study
1,33619,,33619,,33619,Inez Fung,,Earth & Planetary Science,229,001,A,Letter Grade,A+,Climate Modeling
4,33619,,33619,,33619,Inez Fung,,Earth & Planetary Science,229,001,A,Letter Grade,A-,Climate Modeling
1,33619,,33619,,33619,Inez Fung,,Earth & Planetary Science,229,001,B,Letter Grade,B+,Climate Modeling
1,33619,,33619,,33619,Inez Fung,,Earth & Planetary Science,229,001,B,Letter Grade,B,Climate Modeling
1,33619,,33619,,33619,Inez Fung,,Earth & Planetary Science,229,001,Credit,Non-Letter Grade,Satisfactory,Climate Modeling
3,21313,,21313,,21313,Bruce Buffett,,Earth & Planetary Science,236,001,A,Letter Grade,A,Geol Fluid Mech
11,21315,,21315,,21315,Roland Burgmann,,Earth & Planetary Science,254,001,A,Letter Grade,A,Adv Topics Seism
1,21315,,21315,,21315,Roland Burgmann,,Earth & Planetary Science,254,001,Credit,Non-Letter Grade,Pass,Adv Topics Seism
1,21315,,21315,,21315,Roland Burgmann,,Earth & Planetary Science,254,001,Credit,Non-Letter Grade,Satisfactory,Adv Topics Seism
31,21319,,21319,,21319,Michael Manga,,Earth & Planetary Science,255,001,Credit,Non-Letter Grade,Satisfactory,Adv Topics In Eps
9,24108,,24108,,24108,Richard Allen,,Earth & Planetary Science,256,001,A,Letter Grade,A,Earthquake Of Week
12,19111,,19111,,19111,James Bishop,,Earth & Planetary Science,260,001,Credit,Non-Letter Grade,Pass,Res In Earth Sci
9,19111,,19111,,19111,James Bishop,,Earth & Planetary Science,260,001,Credit,Non-Letter Grade,Satisfactory,Res In Earth Sci
1,26665,,26665,,26665,Nicholas Swanson-hysell,,Earth & Planetary Science,271,001,A,Letter Grade,A-,Field Geology
1,18311,,18311,,18311,Kristie Boering,,Earth & Planetary Science,280,003,A,Letter Grade,A,Research
3,18312,,18312,,18312,Roland Burgmann,,Earth & Planetary Science,280,006,A,Letter Grade,A,Research
1,18314,,18314,,18314,William Dietrich,,Earth & Planetary Science,280,009,A,Letter Grade,A+,Research
3,18314,,18314,,18314,William Dietrich,,Earth & Planetary Science,280,009,A,Letter Grade,A,Research
3,18296,,18296,,18296,Paul Renne,,Earth & Planetary Science,280,019,A,Letter Grade,A,Research
5,18301,,18301,,18301,Michael Manga,,Earth & Planetary Science,280,025,A,Letter Grade,A,Research
1,18301,,18301,,18301,Michael Manga,,Earth & Planetary Science,280,025,B,Letter Grade,B,Research
2,18303,,18303,,18303,Ronald Cohen,,Earth & Planetary Science,280,027,A,Letter Grade,A,Research
4,18304,,18304,,18304,Imke de Pater,,Earth & Planetary Science,280,028,A,Letter Grade,A,Research
5,18307,,18307,,18307,Richard Allen,,Earth & Planetary Science,280,031,A,Letter Grade,A,Research
1,18308,,18308,,18308,William Collins,,Earth & Planetary Science,280,032,A,Letter Grade,A,Research
2,18309,,18309,,18309,Bruce Buffett,,Earth & Planetary Science,280,033,A,Letter Grade,A,Research
3,18310,,18310,,18310,Burkhard Militzer,,Earth & Planetary Science,280,034,A,Letter Grade,A,Research
1,18287,,18287,,18287,David Romps,,Earth & Planetary Science,280,035,A,Letter Grade,A+,Research
2,18287,,18287,,18287,David Romps,,Earth & Planetary Science,280,035,Credit,Non-Letter Grade,Satisfactory,Research
1,18288,,18288,,18288,David Shuster,,Earth & Planetary Science,280,036,A,Letter Grade,A,Research
2,18315,,18315,,18315,Nicholas Swanson-hysell,,Earth & Planetary Science,280,040,A,Letter Grade,A,Research
2,18316,,18316,,18316,Daniel Stolper,,Earth & Planetary Science,280,041,A,Letter Grade,A,Research
1,18319,,18319,,18319,William Boos,,Earth & Planetary Science,280,049,A,Letter Grade,A,Research
1,34046,,34046,,34046,Benjamin Gilbert,,Earth & Planetary Science,280,052,A,Letter Grade,A,Research
1,34046,,34046,,34046,Benjamin Gilbert,,Earth & Planetary Science,280,052,Credit,Non-Letter Grade,Satisfactory,Research
3,15575,,15575,,15575,Roland Burgmann,,Earth & Planetary Science,290,001,A,Letter Grade,A,Seminar
1,15584,,15584,,15584,Michael Manga,,Earth & Planetary Science,290,012,A,Letter Grade,A,Seminar
1,15585,,15585,,15585,James Bishop,,Earth & Planetary Science,290,013,A,Letter Grade,A+,Seminar
1,15585,,15585,,15585,James Bishop,,Earth & Planetary Science,290,013,A,Letter Grade,A,Seminar
3,15586,,15586,,15586,David Romps,,Earth & Planetary Science,290,014,Credit,Non-Letter Grade,Satisfactory,Seminar
3,15591,,15591,,15591,Burkhard Militzer,,Earth & Planetary Science,290,020,A,Letter Grade,A,Seminar
1,15597,,15597,,15597,William Boos,,Earth & Planetary Science,290,051,Credit,Non-Letter Grade,Satisfactory,Seminar
8,21320,,21320,,21320,Burkhard Militzer,,Earth & Planetary Science,C292,001,Credit,Non-Letter Grade,Satisfactory,Planetary Sci Sem
3,16531,,16531,,16531,Inez Fung; Robert Rhew,,Earth & Planetary Science,298,011,A,Letter Grade,A,Dir Grp Study Grad
1,16531,,16531,,16531,Inez Fung; Robert Rhew,,Earth & Planetary Science,298,011,Credit,Non-Letter Grade,Satisfactory,Dir Grp Study Grad
1,25052,,25052,,25052,Kevin Michael Smith,,East Asian Languages,200,001,A,Letter Grade,A+,Proseminar
5,25052,,25052,,25052,Kevin Michael Smith,,East Asian Languages,200,001,A,Letter Grade,A,Proseminar
1,21264,,21264,,21264,Christina Shannon; Haluk Ergin,,Economics,201A,001,A,Letter Grade,A+,Economic Theory
9,21264,,21264,,21264,Christina Shannon; Haluk Ergin,,Economics,201A,001,A,Letter Grade,A,Economic Theory
19,21264,,21264,,21264,Christina Shannon; Haluk Ergin,,Economics,201A,001,A,Letter Grade,A-,Economic Theory
10,21264,,21264,,21264,Christina Shannon; Haluk Ergin,,Economics,201A,001,B,Letter Grade,B+,Economic Theory
10,21264,,21264,,21264,Christina Shannon; Haluk Ergin,,Economics,201A,001,B,Letter Grade,B,Economic Theory
2,21264,,21264,,21264,Christina Shannon; Haluk Ergin,,Economics,201A,001,B,Letter Grade,B-,Economic Theory
5,21247,,21247,,21247,Jon Steinsson,,Economics,202A,001,A,Letter Grade,A+,Macro
10,21247,,21247,,21247,Jon Steinsson,,Economics,202A,001,A,Letter Grade,A,Macro
11,21247,,21247,,21247,Jon Steinsson,,Economics,202A,001,A,Letter Grade,A-,Macro
7,21247,,21247,,21247,Jon Steinsson,,Economics,202A,001,B,Letter Grade,B+,Macro
6,21247,,21247,,21247,Jon Steinsson,,Economics,202A,001,B,Letter Grade,B,Macro
6,21247,,21247,,21247,Jon Steinsson,,Economics,202A,001,B,Letter Grade,B-,Macro
1,21247,,21247,,21247,Jon Steinsson,,Economics,202A,001,Credit,Non-Letter Grade,Satisfactory,Macro
1,21231,,21231,,21231,Christina Shannon,,Economics,204,001,A,Letter Grade,A,Math Tools For Econ
1,21231,,21231,,21231,Christina Shannon,,Economics,204,001,A,Letter Grade,A-,Math Tools For Econ
4,21231,,21231,,21231,Christina Shannon,,Economics,204,001,B,Letter Grade,B+,Math Tools For Econ
1,21231,,21231,,21231,Christina Shannon,,Economics,204,001,B,Letter Grade,B,Math Tools For Econ
1,21231,,21231,,21231,Christina Shannon,,Economics,204,001,B,Letter Grade,B-,Math Tools For Econ
1,33734,,33734,,33734,Haluk Ergin,,Economics,207A,001,A,Letter Grade,A+,Mathematical Econ
1,33734,,33734,,33734,Haluk Ergin,,Economics,207A,001,A,Letter Grade,A,Mathematical Econ
1,33734,,33734,,33734,Haluk Ergin,,Economics,207A,001,A,Letter Grade,A-,Mathematical Econ
6,21228,,21228,,21228,Quitze Valenzuela-Stookey,,Economics,208,001,A,Letter Grade,A,Micro Econ Seminar
1,21228,,21228,,21228,Quitze Valenzuela-Stookey,,Economics,208,001,Credit,Non-Letter Grade,Satisfactory,Micro Econ Seminar
8,21236,,21236,,21236,Barry Eichengreen; Guo Xu,,Economics,211,001,A,Letter Grade,A,Econ Hist Sem
2,21236,,21236,,21236,Barry Eichengreen; Guo Xu,,Economics,211,001,Credit,Non-Letter Grade,Satisfactory,Econ Hist Sem
9,24343,,24343,,24343,Frederico Finan,,Economics,C215A,001,A,Letter Grade,A,Political Economics
1,24343,,24343,,24343,Frederico Finan,,Economics,C215A,001,Credit,Non-Letter Grade,Satisfactory,Political Economics
6,21250,,21250,,21250,Frederico Finan,,Economics,216,001,A,Letter Grade,A,Polit Econ Sem
1,21250,,21250,,21250,Frederico Finan,,Economics,216,001,Credit,Non-Letter Grade,Satisfactory,Polit Econ Sem
1,25253,,25253,,25253,Lisa Goldberg,,Economics,217,001,Credit,Non-Letter Grade,Pass,Risk Seminar
22,21239,,21239,,21239,Stefano Dellavigna,,Economics,218,001,A,Letter Grade,A,Sem In Psych & Econ
3,21239,,21239,,21239,Stefano Dellavigna,,Economics,218,001,Credit,Non-Letter Grade,Satisfactory,Sem In Psych & Econ
5,25930,,25930,,25930,Dmitry Taubinsky,,Economics,219A,001,A,Letter Grade,A,Foundation Psy/Econ
1,25930,,25930,,25930,Dmitry Taubinsky,,Economics,219A,001,Credit,Non-Letter Grade,Satisfactory,Foundation Psy/Econ
5,31287,,31287,,31287,Hernan Barahona,,Economics,220A,001,A,Letter Grade,A+,Industrial Org
5,31287,,31287,,31287,Hernan Barahona,,Economics,220A,001,A,Letter Grade,A,Industrial Org
3,31287,,31287,,31287,Hernan Barahona,,Economics,220A,001,A,Letter Grade,A-,Industrial Org
3,31287,,31287,,31287,Hernan Barahona,,Economics,220A,001,Credit,Non-Letter Grade,Satisfactory,Industrial Org
14,21266,,21266,,21266,Hernan Barahona,,Economics,221,001,A,Letter Grade,A,Indust Org Sem
1,21266,,21266,,21266,Hernan Barahona,,Economics,221,001,Credit,Non-Letter Grade,Satisfactory,Indust Org Sem
2,21238,,21238,,21238,Alan Auerbach,,Economics,230A,001,A,Letter Grade,A+,Public Economics
4,21238,,21238,,21238,Alan Auerbach,,Economics,230A,001,A,Letter Grade,A,Public Economics
1,21238,,21238,,21238,Alan Auerbach,,Economics,230A,001,A,Letter Grade,A-,Public Economics
3,21238,,21238,,21238,Alan Auerbach,,Economics,230A,001,B,Letter Grade,B+,Public Economics
2,21238,,21238,,21238,Alan Auerbach,,Economics,230A,001,B,Letter Grade,B,Public Economics
31,21268,,21268,,21268,Gabriel Zucman,,Economics,231,001,A,Letter Grade,A,Pub Sector Econ Sem
3,21267,,21267,,21267,Ulrike Malmendier,,Economics,235,001,A,Letter Grade,A+,Financial Econ Sem
2,21267,,21267,,21267,Ulrike Malmendier,,Economics,235,001,A,Letter Grade,A,Financial Econ Sem
7,21267,,21267,,21267,Ulrike Malmendier,,Economics,235,001,Credit,Non-Letter Grade,Satisfactory,Financial Econ Sem
1,23759,,23759,,23759,Emi Nakamura,,Economics,236A,001,A,Letter Grade,A,Adv Macro I
1,23759,,23759,,23759,Emi Nakamura,,Economics,236A,001,A,Letter Grade,A-,Adv Macro I
18,21230,,21230,,21230,Emi Nakamura,,Economics,237,001,A,Letter Grade,A,Macro/Money Seminar
4,21230,,21230,,21230,Emi Nakamura,,Economics,237,001,Credit,Non-Letter Grade,Satisfactory,Macro/Money Seminar
3,21232,,21232,,21232,Michael Jansson; Demian Pouzo,,Economics,240A,001,A,Letter Grade,A+,Econometrics
9,21232,,21232,,21232,Michael Jansson; Demian Pouzo,,Economics,240A,001,A,Letter Grade,A,Econometrics
12,21232,,21232,,21232,Michael Jansson; Demian Pouzo,,Economics,240A,001,A,Letter Grade,A-,Econometrics
8,21232,,21232,,21232,Michael Jansson; Demian Pouzo,,Economics,240A,001,B,Letter Grade,B+,Econometrics
4,21232,,21232,,21232,Michael Jansson; Demian Pouzo,,Economics,240A,001,B,Letter Grade,B,Econometrics
2,21232,,21232,,21232,Michael Jansson; Demian Pouzo,,Economics,240A,001,Credit,Non-Letter Grade,Satisfactory,Econometrics
3,21241,,21241,,21241,Michael Jansson,,Economics,241B,001,A,Letter Grade,A,Econometrics
7,21242,,21242,,21242,Vira Semenova,,Economics,242,001,A,Letter Grade,A,Econometrics Sem
1,21242,,21242,,21242,Vira Semenova,,Economics,242,001,C,Letter Grade,C-,Econometrics Sem
3,21242,,21242,,21242,Vira Semenova,,Economics,242,001,Credit,Non-Letter Grade,Satisfactory,Econometrics Sem
9,30809,,30809,,30809,Sydnee Caldwell,,Economics,250B,001,A,Letter Grade,A,Labor Economics
2,30809,,30809,,30809,Sydnee Caldwell,,Economics,250B,001,Credit,Non-Letter Grade,Satisfactory,Labor Economics
43,21237,,21237,,21237,Patrick Kline; Sydnee Caldwell,,Economics,251,001,A,Letter Grade,A,Labor Econ Sem
2,21237,,21237,,21237,Patrick Kline; Sydnee Caldwell,,Economics,251,001,Credit,Non-Letter Grade,Satisfactory,Labor Econ Sem
1,21240,,21240,,21240,Jeremy Magruder; Marco Gonzalez-Navarro,,Economics,C270A,001,A,Letter Grade,A+,Econ Development
2,21240,,21240,,21240,Jeremy Magruder; Marco Gonzalez-Navarro,,Economics,C270A,001,A,Letter Grade,A,Econ Development
2,21240,,21240,,21240,Jeremy Magruder; Marco Gonzalez-Navarro,,Economics,C270A,001,A,Letter Grade,A-,Econ Development
1,21240,,21240,,21240,Jeremy Magruder; Marco Gonzalez-Navarro,,Economics,C270A,001,B,Letter Grade,B+,Econ Development
3,21240,,21240,,21240,Jeremy Magruder; Marco Gonzalez-Navarro,,Economics,C270A,001,B,Letter Grade,B,Econ Development
32,21235,,21235,,21235,Edward Miguel,,Economics,271,001,A,Letter Grade,A,Dev Econ Seminar
5,21235,,21235,,21235,Edward Miguel,,Economics,271,001,Credit,Non-Letter Grade,Satisfactory,Dev Econ Seminar
1,31214,,31214,,31214,Andres Rodriguez-clare; Benjamin Faber,,Economics,280A,001,A,Letter Grade,A+,International Econ
4,31214,,31214,,31214,Andres Rodriguez-clare; Benjamin Faber,,Economics,280A,001,A,Letter Grade,A,International Econ
3,31214,,31214,,31214,Andres Rodriguez-clare; Benjamin Faber,,Economics,280A,001,A,Letter Grade,A-,International Econ
1,31214,,31214,,31214,Andres Rodriguez-clare; Benjamin Faber,,Economics,280A,001,B,Letter Grade,B,International Econ
15,21229,,21229,,21229,Andres Rodriguez-clare,,Economics,281,001,A,Letter Grade,A,Internatl Sem
1,21229,,21229,,21229,Andres Rodriguez-clare,,Economics,281,001,Credit,Non-Letter Grade,Satisfactory,Internatl Sem
11,19086,,19086,,19086,Enrico Moretti,,Economics,291,001,Credit,Non-Letter Grade,Satisfactory,Departmental Sem
23,19087,,19087,,19087,Andres Rodriguez-clare,,Economics,295,001,Credit,Non-Letter Grade,Satisfactory,Research Survey
1,13676,,13676,,13676,Emi Nakamura,,Economics,299,001,Credit,Non-Letter Grade,Satisfactory,Independent Study
4,13680,,13680,,13680,David Card,,Economics,299,005,Credit,Non-Letter Grade,Satisfactory,Independent Study
2,13681,,13681,,13681,Danny Yagan,,Economics,299,006,Credit,Non-Letter Grade,Satisfactory,Independent Study
3,13682,,13682,,13682,Patrick Kline,,Economics,299,007,Credit,Non-Letter Grade,Satisfactory,Independent Study
3,13652,,13652,,13652,Edward Miguel,,Economics,299,012,Credit,Non-Letter Grade,Satisfactory,Independent Study
2,13656,,13656,,13656,Jesse Rothstein,,Economics,299,016,Credit,Non-Letter Grade,Satisfactory,Independent Study
5,13658,,13658,,13658,Benjamin Handel,,Economics,299,018,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,13659,,13659,,13659,Andres Rodriguez-clare,,Economics,299,019,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,13660,,13660,,13660,Hilary Hoynes,,Economics,299,020,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,13662,,13662,,13662,Christina Romer,,Economics,299,022,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,13663,,13663,,13663,David Romer,,Economics,299,023,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,13664,,13664,,13664,Enrico Moretti,,Economics,299,024,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,13665,,13665,,13665,Haluk Ergin,,Economics,299,025,Credit,Non-Letter Grade,Satisfactory,Independent Study
2,13666,,13666,,13666,Emmanuel Saez,,Economics,299,026,Credit,Non-Letter Grade,Satisfactory,Independent Study
3,13673,,13673,,13673,Stefano Dellavigna,,Economics,299,033,Credit,Non-Letter Grade,Satisfactory,Independent Study
3,13675,,13675,,13675,Bryan Graham,,Economics,299,035,Credit,Non-Letter Grade,Satisfactory,Independent Study
5,13646,,13646,,13646,Yuriy Gorodnichenko,,Economics,299,038,Credit,Non-Letter Grade,Satisfactory,Independent Study
2,13683,,13683,,13683,Christopher Walters,,Economics,299,040,Credit,Non-Letter Grade,Satisfactory,Independent Study
2,13686,,13686,,13686,Jon Steinsson,,Economics,299,043,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,13688,,13688,,13688,Dmitry Taubinsky,,Economics,299,045,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,13691,,13691,,13691,Gabriel Zucman,,Economics,299,048,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,33901,,33901,,33901,Cecile Gaubert,,Economics,299,050,Credit,Non-Letter Grade,Satisfactory,Independent Study
2,33972,,33972,,33972,Benjamin Handel,,Economics,299,051,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,19088,,19088,,19088,James Campbell,,Economics,301,001,Credit,Non-Letter Grade,Pass,Gsi Practicum
22,19088,,19088,,19088,James Campbell,,Economics,301,001,Credit,Non-Letter Grade,Satisfactory,Gsi Practicum
9,21269,,21269,,21269,James Campbell,,Economics,375,001,Credit,Non-Letter Grade,Pass,Gsi Pedagogy Wkshp
26,21269,,21269,,21269,James Campbell,,Economics,375,001,Credit,Non-Letter Grade,Satisfactory,Gsi Pedagogy Wkshp
2,18226,,18226,,18226,Emi Nakamura,,Economics,602,005,Credit,Non-Letter Grade,Satisfactory,Individual Study
2,18229,,18229,,18229,Enrico Moretti,,Economics,602,008,Credit,Non-Letter Grade,Satisfactory,Individual Study
1,18230,,18230,,18230,Jesse Rothstein,,Economics,602,009,Credit,Non-Letter Grade,Satisfactory,Individual Study
2,18231,,18231,,18231,James Delong,,Economics,602,010,Credit,Non-Letter Grade,Satisfactory,Individual Study
1,18233,,18233,,18233,Patrick Kline,,Economics,602,012,Credit,Non-Letter Grade,Satisfactory,Individual Study
3,18234,,18234,,18234,Edward Miguel,,Economics,602,013,Credit,Non-Letter Grade,Satisfactory,Individual Study
2,18237,,18237,,18237,Demian Pouzo,,Economics,602,016,Credit,Non-Letter Grade,Satisfactory,Individual Study
1,18244,,18244,,18244,Benjamin Handel,,Economics,602,023,Credit,Non-Letter Grade,Satisfactory,Individual Study
3,18249,,18249,,18249,Gabriel Zucman,,Economics,602,025,Credit,Non-Letter Grade,Satisfactory,Individual Study
1,18257,,18257,,18257,Christopher Walters,,Economics,602,032,Credit,Non-Letter Grade,Satisfactory,Individual Study
