Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,9,,,01653,Jeffrey Perloff; Sofia Villas-Boas,,Ag & Resource Econ & Pol,202,001,A,Letter Grade,A+,Issues In Agri Econ
1,1,,,01659,Maximilian Auffhammer,,Ag & Resource Econ & Pol,212,001,A,Letter Grade,A+,Econometrics 2
1,1,,,01665,Elisabeth Sadoulet; Maximilian Auffhammer,,Ag & Resource Econ & Pol,219B,001,A,Letter Grade,A+,Econometric Proj
1,1,,,01740,David Zilberman,,Ag & Resource Econ & Pol,298,019,A,Letter Grade,A+,Special Study
1,1,,,02202,Andrew Stewart; Christopher Hallett,,Anc Hist & Medit Archae,210,001,A,Letter Grade,A+,Ahma Seminar
1,3,,,03076,Aihwa Ong,,Anthropology,250C,001,A,Letter Grade,A+,Globalization
1,2,,,03077,Nancy Scheper-Hughes,,Anthropology,250R,001,A,Letter Grade,A+,Dissertation Writng
1,2,,,03101,Stefania Pandolfo,,Anthropology,250X,007,A,Letter Grade,A+,Special Topics
1,2,,,03104,Paul Rabinow,,Anthropology,250X,008,A,Letter Grade,A+,Special Topics
1,1,,,03161,Sabrina Agarwal,,Anthropology,298,001,A,Letter Grade,A+,Dir Read
1,1,,,03170,Lawrence Cohen,,Anthropology,298,004,A,Letter Grade,A+,Dir Read
1,2,,,03200,Patrick Kirch,,Anthropology,298,014,A,Letter Grade,A+,Dir Read
1,1,,,03221,Stefania Pandolfo,,Anthropology,298,021,A,Letter Grade,A+,Dir Read
1,1,,,03227,Nancy Scheper-Hughes,,Anthropology,298,023,A,Letter Grade,A+,Dir Read
1,4,,,03257,Sabrina Agarwal,,Anthropology,299,001,A,Letter Grade,A+,Directed Research
1,1,,,03266,Lawrence Cohen,,Anthropology,299,004,A,Letter Grade,A+,Directed Research
1,1,,,03278,William Hanks,,Anthropology,299,008,A,Letter Grade,A+,Directed Research
1,2,,,03296,Patrick Kirch,,Anthropology,299,014,A,Letter Grade,A+,Directed Research
1,1,,,03302,Xin Liu,,Anthropology,299,016,A,Letter Grade,A+,Directed Research
1,1,,,03323,Nancy Scheper-Hughes,,Anthropology,299,023,A,Letter Grade,A+,Directed Research
1,1,,,03326,Laurie Wilkie,,Anthropology,299,024,A,Letter Grade,A+,Directed Research
1,1,,,03335,Margaret Conkey,,Anthropology,299,027,A,Letter Grade,A+,Directed Research
1,1,,,03614,Raveevarn Choksombatchai,,Architecture,239,003,A,Letter Grade,A+,Spec Top Thr/Crit
1,2,,,03897,Kyle Steinfeld,,Architecture,202,003,A,Letter Grade,A+,Grad Option Std
1,3,,,03899,Elena Manferdini; Ryan Martinez; Tom Buresh,,Architecture,202,004,A,Letter Grade,A+,Grad Option Std
1,1,,,03900,Renee Chow,,Architecture,204B,001,A,Letter Grade,A+,Thesis Studio
1,1,,,03912,Maria Paz Gutierrez,,Architecture,205B,001,A,Letter Grade,A+,"Studio One, Spring"
1,3,,,03921,Steven Sharafian,,Architecture,208,001,A,Letter Grade,A+,Construction Law
1,1,,,03936,Rene' Davids,,Architecture,215,001,A,Letter Grade,A+,Landsc/Arch/Infrast
1,2,,,03945,Kyle Steinfeld,,Architecture,229,002,A,Letter Grade,A+,Digit Des Thry Meth
1,2,,,03950,Maria Paz Gutierrez,,Architecture,229,004,A,Letter Grade,A+,Digit Des Thry Meth
1,1,,,03956,Hesham Issa,,Architecture,239,001,A,Letter Grade,A+,Spec Top Thr/Crit
1,2,,,03957,Gail Brager,,Architecture,249,001,A,Letter Grade,A+,Phy Envir In Bldgs
1,3,,,03963,Stefano Schiavon,,Architecture,249,003,A,Letter Grade,A+,Phy Envir In Bldgs
1,2,,,03969,Kelly Wilson; R.Gary Black,,Architecture,259,001,A,Letter Grade,A+,Spec Top Bldg Struc
1,2,,,03980,Paul Groth,,Architecture,276,001,A,Letter Grade,A+,Recreat And Leisure
1,5,,,04008,Dana Buntrock,,Architecture,298,006,A,Letter Grade,A+,Special Group Study
1,1,,,04020,Nezar Alsayyad,,Architecture,299,001,A,Letter Grade,A+,Individual Study
1,1,,,04029,Stefano Schiavon,,Architecture,299,004,A,Letter Grade,A+,Individual Study
1,1,,,05143,Beate Fricke,,History of Art,263,001,A,Letter Grade,A+,Sem:Eur Art Mimesis
1,2,,,05144,Lisa Trever,,History of Art,290,001,A,Letter Grade,A+,Spec Topic Art Hist
1,2,,,05147,Andrew Stewart; Christopher Hallett,,History of Art,291,001,A,Letter Grade,A+,Stronach Travel Sem
1,1,,,07055,Niren Murthy,,Bioengineering,C216,001,A,Letter Grade,A+,Macro Sci Biotech
1,1,,,07064,Irina Conboy,,Bioengineering,C218,001,A,Letter Grade,A+,Stem Cell & Dir Org
1,1,,,07069,Luke Lee,,Bioengineering,221,001,A,Letter Grade,A+,Adv Biomems & Biona
1,4,,,07079,Ian Holmes,,Bioengineering,241,001,A,Letter Grade,A+,Prod Mod In Comp Bi
1,1,,,07948,Evan Thompson,,Buddhist Studies,220,001,A,Letter Grade,A+,Sem Buddhist Texts
1,3,,,08703,Maria Carkovic,,Business Admin-MBA,201B,01A,A,Letter Grade,A+,Macroeconomics
1,1,,,08706,Maria Carkovic,,Business Admin-MBA,201B,02A,A,Letter Grade,A+,Macroeconomics
1,1,,,08736,Terry Taylor,,Business Admin-MBA,204,03A,A,Letter Grade,A+,Operations
1,3,,,08766,Neil Walshe,,Business Admin-MBA,207,01B,A,Letter Grade,A+,Ethics
1,4,,,08769,Neil Walshe,,Business Admin-MBA,207,02B,A,Letter Grade,A+,Ethics
1,4,,,08772,David Vogel,,Business Admin-MBA,207,03B,A,Letter Grade,A+,Ethics
1,1,,,08775,David Vogel,,Business Admin-MBA,207,04B,A,Letter Grade,A+,Ethics
1,4,,,08784,David Robinson; Frank Schultz; Samuel Olesky,,Business Admin-MBA,209F,001,A,Letter Grade,A+,Bus Fundamentals
1,2,,,08789,Gregory La Blanc,,Business Admin-MBA,W211,001,A,Letter Grade,A+,Game Theory Online
1,2,,,08790,Severin Borenstein,,Business Admin-MBA,212,001,A,Letter Grade,A+,Energy Env Mkts
1,1,,,08796,Allan Marks,,Business Admin-MBA,217,011,A,Letter Grade,A+,Topics In Eap
1,3,,,08805,Alastair Lawrence,,Business Admin-MBA,223,002,A,Letter Grade,A+,Corp Fin Reporting
1,6,,,08814,Gustavo Manso,,Business Admin-MBA,231,001,A,Letter Grade,A+,Corporate Finance
1,12,,,08817,Gustavo Manso,,Business Admin-MBA,231,002,A,Letter Grade,A+,Corporate Finance
