Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
12,27610,,27610,,27610,Mark Hansen; Mengying Ju,,Civil & Environmental Eng,252,001,A,Letter Grade,A,Systems Anal Trans
9,27610,,27610,,27610,Mark Hansen; Mengying Ju,,Civil & Environmental Eng,252,001,A,Letter Grade,A-,Systems Anal Trans
9,27610,,27610,,27610,Mark Hansen; Mengying Ju,,Civil & Environmental Eng,252,001,B,Letter Grade,B+,Systems Anal Trans
1,27610,,27610,,27610,Mark Hansen; Mengying Ju,,Civil & Environmental Eng,252,001,Credit,Non-Letter Grade,Satisfactory,Systems Anal Trans
11,33374,,33374,,33374,Maria Laura Delle Monache; Dawson Do,,Civil & Environmental Eng,255,001,A,Letter Grade,A,Highwy Traf Operatn
5,33374,,33374,,33374,Maria Laura Delle Monache; Dawson Do,,Civil & Environmental Eng,255,001,A,Letter Grade,A-,Highwy Traf Operatn
12,28252,,28252,,28252,Joan Walker,,Civil & Environmental Eng,262,001,A,Letter Grade,A+,Anal Trans Data
12,28252,,28252,,28252,Joan Walker,,Civil & Environmental Eng,262,001,A,Letter Grade,A,Anal Trans Data
7,28252,,28252,,28252,Joan Walker,,Civil & Environmental Eng,262,001,A,Letter Grade,A-,Anal Trans Data
3,28252,,28252,,28252,Joan Walker,,Civil & Environmental Eng,262,001,B,Letter Grade,B+,Anal Trans Data
1,28252,,28252,,28252,Joan Walker,,Civil & Environmental Eng,262,001,B,Letter Grade,B,Anal Trans Data
33,28659,,28659,,28659,Marta Gonzalez,,Civil & Environmental Eng,263N,001,A,Letter Grade,A+,Scal Spatial Analy
16,28659,,28659,,28659,Marta Gonzalez,,Civil & Environmental Eng,263N,001,A,Letter Grade,A,Scal Spatial Analy
2,28659,,28659,,28659,Marta Gonzalez,,Civil & Environmental Eng,263N,001,A,Letter Grade,A-,Scal Spatial Analy
2,28659,,28659,,28659,Marta Gonzalez,,Civil & Environmental Eng,263N,001,Credit,Non-Letter Grade,Satisfactory,Scal Spatial Analy
61,27594,,27594,,27594,Arpad Horvath; Ahmad Bin Thaneya,,Civil & Environmental Eng,268E,001,A,Letter Grade,A,Life Cycle Assessmt
6,27594,,27594,,27594,Arpad Horvath; Ahmad Bin Thaneya,,Civil & Environmental Eng,268E,001,A,Letter Grade,A-,Life Cycle Assessmt
1,27594,,27594,,27594,Arpad Horvath; Ahmad Bin Thaneya,,Civil & Environmental Eng,268E,001,Credit,Non-Letter Grade,Satisfactory,Life Cycle Assessmt
14,27586,,27586,,27586,Richard Disney; Guillermo Antonio Prado Lujan,,Civil & Environmental Eng,268H,001,A,Letter Grade,A,Planning & Control
9,27586,,27586,,27586,Richard Disney; Guillermo Antonio Prado Lujan,,Civil & Environmental Eng,268H,001,A,Letter Grade,A-,Planning & Control
1,27586,,27586,,27586,Richard Disney; Guillermo Antonio Prado Lujan,,Civil & Environmental Eng,268H,001,B,Letter Grade,B+,Planning & Control
1,27586,,27586,,27586,Richard Disney; Guillermo Antonio Prado Lujan,,Civil & Environmental Eng,268H,001,Credit,Non-Letter Grade,Satisfactory,Planning & Control
1,18998,,18998,,18998,Dimitrios Zekkos,,Civil & Environmental Eng,270,001,A,Letter Grade,A+,Advan Geomechanics
11,18998,,18998,,18998,Dimitrios Zekkos,,Civil & Environmental Eng,270,001,A,Letter Grade,A,Advan Geomechanics
6,18998,,18998,,18998,Dimitrios Zekkos,,Civil & Environmental Eng,270,001,A,Letter Grade,A-,Advan Geomechanics
6,18998,,18998,,18998,Dimitrios Zekkos,,Civil & Environmental Eng,270,001,B,Letter Grade,B+,Advan Geomechanics
3,18998,,18998,,18998,Dimitrios Zekkos,,Civil & Environmental Eng,270,001,B,Letter Grade,B,Advan Geomechanics
4,18998,,18998,,18998,Dimitrios Zekkos,,Civil & Environmental Eng,270,001,B,Letter Grade,B-,Advan Geomechanics
1,27604,,27604,,27604,Drew Gomberg; Adda Athanasopoulos Zekkos,,Civil & Environmental Eng,275,001,A,Letter Grade,A+,Geot Earthq Engng
14,27604,,27604,,27604,Drew Gomberg; Adda Athanasopoulos Zekkos,,Civil & Environmental Eng,275,001,A,Letter Grade,A,Geot Earthq Engng
10,27604,,27604,,27604,Drew Gomberg; Adda Athanasopoulos Zekkos,,Civil & Environmental Eng,275,001,A,Letter Grade,A-,Geot Earthq Engng
3,27604,,27604,,27604,Drew Gomberg; Adda Athanasopoulos Zekkos,,Civil & Environmental Eng,275,001,B,Letter Grade,B+,Geot Earthq Engng
6,27604,,27604,,27604,Drew Gomberg; Adda Athanasopoulos Zekkos,,Civil & Environmental Eng,275,001,B,Letter Grade,B,Geot Earthq Engng
2,27592,,27592,,27592,Robert Kayen,,Civil & Environmental Eng,281,001,A,Letter Grade,A+,Engineering Geology
7,27592,,27592,,27592,Robert Kayen,,Civil & Environmental Eng,281,001,A,Letter Grade,A,Engineering Geology
6,27592,,27592,,27592,Robert Kayen,,Civil & Environmental Eng,281,001,A,Letter Grade,A-,Engineering Geology
4,27592,,27592,,27592,Robert Kayen,,Civil & Environmental Eng,281,001,B,Letter Grade,B+,Engineering Geology
5,27592,,27592,,27592,Robert Kayen,,Civil & Environmental Eng,281,001,B,Letter Grade,B,Engineering Geology
5,27592,,27592,,27592,Robert Kayen,,Civil & Environmental Eng,281,001,B,Letter Grade,B-,Engineering Geology
3,18999,,18999,,18999,Maya Carrasquillo,,Civil & Environmental Eng,290,001,A,Letter Grade,A+,Adv Topics In Cee
5,18999,,18999,,18999,Maya Carrasquillo,,Civil & Environmental Eng,290,001,A,Letter Grade,A,Adv Topics In Cee
1,18999,,18999,,18999,Maya Carrasquillo,,Civil & Environmental Eng,290,001,Credit,Non-Letter Grade,Satisfactory,Adv Topics In Cee
3,32205,,32205,,32205,Cynthia Gerlein-Safdi,,Civil & Environmental Eng,290,002,A,Letter Grade,A+,Adv Topics In Cee
7,32205,,32205,,32205,Cynthia Gerlein-Safdi,,Civil & Environmental Eng,290,002,A,Letter Grade,A,Adv Topics In Cee
3,32205,,32205,,32205,Cynthia Gerlein-Safdi,,Civil & Environmental Eng,290,002,A,Letter Grade,A-,Adv Topics In Cee
3,32205,,32205,,32205,Cynthia Gerlein-Safdi,,Civil & Environmental Eng,290,002,B,Letter Grade,B+,Adv Topics In Cee
2,32205,,32205,,32205,Cynthia Gerlein-Safdi,,Civil & Environmental Eng,290,002,B,Letter Grade,B,Adv Topics In Cee
4,32205,,32205,,32205,Cynthia Gerlein-Safdi,,Civil & Environmental Eng,290,002,B,Letter Grade,B-,Adv Topics In Cee
3,32206,,32206,,32206,Mark Stacey,,Civil & Environmental Eng,290,003,A,Letter Grade,A+,Adv Topics In Cee
8,32206,,32206,,32206,Mark Stacey,,Civil & Environmental Eng,290,003,A,Letter Grade,A,Adv Topics In Cee
2,32206,,32206,,32206,Mark Stacey,,Civil & Environmental Eng,290,003,A,Letter Grade,A-,Adv Topics In Cee
1,28644,,28644,,28644,Raja Sengupta,,Civil & Environmental Eng,290I,001,A,Letter Grade,A+,Civil Sys Cim
10,28644,,28644,,28644,Raja Sengupta,,Civil & Environmental Eng,290I,001,A,Letter Grade,A,Civil Sys Cim
6,28644,,28644,,28644,Raja Sengupta,,Civil & Environmental Eng,290I,001,A,Letter Grade,A-,Civil Sys Cim
2,28654,,28654,,28654,Daniel Chatman; Ashleigh McEvoy,,Civil & Environmental Eng,C290U,001,A,Letter Grade,A,Transp Land Plng
1,28654,,28654,,28654,Daniel Chatman; Ashleigh McEvoy,,Civil & Environmental Eng,C290U,001,B,Letter Grade,B+,Transp Land Plng
1,28654,,28654,,28654,Daniel Chatman; Ashleigh McEvoy,,Civil & Environmental Eng,C290U,001,Credit,Non-Letter Grade,Satisfactory,Transp Land Plng
1,17085,,17085,,17085,Shaofan Li,,Civil & Environmental Eng,297,001,Credit,Non-Letter Grade,Satisfactory,Fld Studies In Cee
1,17086,,17086,,17086,Kenichi Soga,,Civil & Environmental Eng,297,002,Credit,Non-Letter Grade,Satisfactory,Fld Studies In Cee
1,17087,,17087,,17087,Joan Walker,,Civil & Environmental Eng,297,003,Credit,Non-Letter Grade,Satisfactory,Fld Studies In Cee
1,17088,,17088,,17088,Iris Tommelein,,Civil & Environmental Eng,297,004,Credit,Non-Letter Grade,Satisfactory,Fld Studies In Cee
1,17089,,17089,,17089,Mark Hansen,,Civil & Environmental Eng,297,005,Credit,Non-Letter Grade,Satisfactory,Fld Studies In Cee
1,17090,,17090,,17090,Michael Cassidy,,Civil & Environmental Eng,297,006,Credit,Non-Letter Grade,Satisfactory,Fld Studies In Cee
44,17079,,17079,,17079,Sanjay Govindjee,,Civil & Environmental Eng,298,001,Credit,Non-Letter Grade,Satisfactory,Directed Group Study
30,17080,,17080,,17080,Fotini Chow,,Civil & Environmental Eng,298,002,Credit,Non-Letter Grade,Satisfactory,Directed Group Study
50,17082,,17082,,17082,Dimitrios Zekkos,,Civil & Environmental Eng,298,004,Credit,Non-Letter Grade,Satisfactory,Directed Group Study
4,12748,,12748,,12748,Lisa Alvarez-Cohen,,Civil & Environmental Eng,299,002,Credit,Non-Letter Grade,Satisfactory,Individual Research
5,12750,,12750,,12750,Joshua Apte,,Civil & Environmental Eng,299,004,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,12751,,12751,,12751,Alexandre Bayen,,Civil & Environmental Eng,299,007,Credit,Non-Letter Grade,Satisfactory,Individual Research
5,12752,,12752,,12752,Tracy Becker,,Civil & Environmental Eng,299,008,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,12753,,12753,,12753,Jonathan Bray,,Civil & Environmental Eng,299,009,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,12801,,12801,,12801,Michael Cassidy,,Civil & Environmental Eng,299,010,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,12754,,12754,,12754,Fotini Chow,,Civil & Environmental Eng,299,011,Credit,Non-Letter Grade,Satisfactory,Individual Research
5,12756,,12756,,12756,Matthew De Jong,,Civil & Environmental Eng,299,013,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,12757,,12757,,12757,Filippos Filippou,,Civil & Environmental Eng,299,014,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,12758,,12758,,12758,Ashok Gadgil,,Civil & Environmental Eng,299,015,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,12760,,12760,,12760,Allen Goldstein,,Civil & Environmental Eng,299,022,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,12761,,12761,,12761,Marta Gonzalez,,Civil & Environmental Eng,299,023,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,12762,,12762,,12762,Sanjay Govindjee,,Civil & Environmental Eng,299,025,Credit,Non-Letter Grade,Satisfactory,Individual Research
7,12763,,12763,,12763,Mark Hansen,,Civil & Environmental Eng,299,027,Credit,Non-Letter Grade,Satisfactory,Individual Research
6,12764,,12764,,12764,Robert Harley,,Civil & Environmental Eng,299,028,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,12765,,12765,,12765,Cesunica Ivey,,Civil & Environmental Eng,299,029,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,12773,,12773,,12773,Arpad Horvath,,Civil & Environmental Eng,299,030,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,12775,,12775,,12775,Robert Kayen,,Civil & Environmental Eng,299,032,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,12776,,12776,,12776,Thomas Kirchstetter,,Civil & Environmental Eng,299,033,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,12777,,12777,,12777,Dimitrios Konstantinidis,,Civil & Environmental Eng,299,034,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,12778,,12778,,12778,Laurel Larsen,,Civil & Environmental Eng,299,035,Credit,Non-Letter Grade,Satisfactory,Individual Research
6,12779,,12779,,12779,Shaofan Li,,Civil & Environmental Eng,299,036,Credit,Non-Letter Grade,Satisfactory,Individual Research
8,12780,,12780,,12780,Baoxia Mi,,Civil & Environmental Eng,299,038,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,12781,,12781,,12781,Jack Moehle,,Civil & Environmental Eng,299,039,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,12782,,12782,,12782,Paulo Monteiro,,Civil & Environmental Eng,299,040,Credit,Non-Letter Grade,Satisfactory,Individual Research
8,12783,,12783,,12783,Khalid Mosalam,,Civil & Environmental Eng,299,041,Credit,Non-Letter Grade,Satisfactory,Individual Research
14,12784,,12784,,12784,Scott Moura,,Civil & Environmental Eng,299,042,Credit,Non-Letter Grade,Satisfactory,Individual Research
7,12785,,12785,,12785,Kara Nelson,,Civil & Environmental Eng,299,043,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,12787,,12787,,12787,Jasenka Rakas,,Civil & Environmental Eng,299,045,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,12788,,12788,,12788,James Rector III,,Civil & Environmental Eng,299,047,Credit,Non-Letter Grade,Satisfactory,Individual Research
7,12791,,12791,,12791,David Sedlak,,Civil & Environmental Eng,299,050,Credit,Non-Letter Grade,Satisfactory,Individual Research
6,12792,,12792,,12792,Raja Sengupta,,Civil & Environmental Eng,299,051,Credit,Non-Letter Grade,Satisfactory,Individual Research
8,12793,,12793,,12793,Susan Shaheen,,Civil & Environmental Eng,299,052,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,12794,,12794,,12794,Zuo-Jun Shen,,Civil & Environmental Eng,299,053,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,12766,,12766,,12766,Nicholas Sitar,,Civil & Environmental Eng,299,056,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,12767,,12767,,12767,Alexander Skabardonis,,Civil & Environmental Eng,299,057,Credit,Non-Letter Grade,Satisfactory,Individual Research
14,12768,,12768,,12768,Kenichi Soga,,Civil & Environmental Eng,299,058,Credit,Non-Letter Grade,Satisfactory,Individual Research
5,12769,,12769,,12769,Mark Stacey,,Civil & Environmental Eng,299,059,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,12770,,12770,,12770,Iris Tommelein,,Civil & Environmental Eng,299,060,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,12771,,12771,,12771,Evan Variano,,Civil & Environmental Eng,299,061,Credit,Non-Letter Grade,Satisfactory,Individual Research
9,12772,,12772,,12772,Joan Walker,,Civil & Environmental Eng,299,062,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,12796,,12796,,12796,Adda Athanasopoulos Zekkos,,Civil & Environmental Eng,299,064,Credit,Non-Letter Grade,Satisfactory,Individual Research
6,12797,,12797,,12797,Dimitrios Zekkos,,Civil & Environmental Eng,299,065,Credit,Non-Letter Grade,Satisfactory,Individual Research
5,12798,,12798,,12798,Amy Pickering,,Civil & Environmental Eng,299,066,Credit,Non-Letter Grade,Satisfactory,Individual Research
7,12799,,12799,,12799,Maria Laura Delle Monache,,Civil & Environmental Eng,299,067,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,12800,,12800,,12800,Maya Carrasquillo,,Civil & Environmental Eng,299,068,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,33084,,33084,,33084,Ziqi Wang,,Civil & Environmental Eng,299,081,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,33072,,33072,,33072,Cynthia Gerlein-Safdi,,Civil & Environmental Eng,299,80,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,30252,,30252,,30252,Kara Nelson,,Civil & Environmental Eng,375,001,Credit,Non-Letter Grade,Pass,Workshop Ce Teacher
37,30252,,30252,,30252,Kara Nelson,,Civil & Environmental Eng,375,001,Credit,Non-Letter Grade,Satisfactory,Workshop Ce Teacher
2,19004,,19004,,19004,Mark Stacey,,Civil & Environmental Eng,601,001,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
1,19005,,19005,,19005,Kara Nelson,,Civil & Environmental Eng,601,002,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
1,19006,,19006,,19006,Fotini Chow,,Civil & Environmental Eng,601,003,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
1,19007,,19007,,19007,Joshua Apte,,Civil & Environmental Eng,601,004,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
1,19008,,19008,,19008,Joan Walker,,Civil & Environmental Eng,601,005,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
2,19009,,19009,,19009,Matthew De Jong,,Civil & Environmental Eng,601,006,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
1,19010,,19010,,19010,Claudia Ostertag,,Civil & Environmental Eng,601,007,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
1,19011,,19011,,19011,Dimitrios Konstantinidis,,Civil & Environmental Eng,601,008,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
1,19012,,19012,,19012,Baoxia Mi,,Civil & Environmental Eng,601,009,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
1,19021,,19021,,19021,Marta Gonzalez,,Civil & Environmental Eng,602,002,Credit,Non-Letter Grade,Satisfactory,Ind Study Doc Stdts
2,30261,,30261,,30261,Dylan Sailor,,Classics,202A,01,A,Letter Grade,A,Survey Latin Lit
3,30261,,30261,,30261,Dylan Sailor,,Classics,202A,01,A,Letter Grade,A-,Survey Latin Lit
8,30262,,30262,,30262,Kathleen Mccarthy,,Classics,230,001,A,Letter Grade,A,Latin Poetry
1,30262,,30262,,30262,Kathleen Mccarthy,,Classics,230,001,A,Letter Grade,A-,Latin Poetry
4,24168,,24168,,24168,Dylan Sailor; Gregory Woolf,,Classics,239,001,A,Letter Grade,A+,Classics Topics
5,24168,,24168,,24168,Dylan Sailor; Gregory Woolf,,Classics,239,001,A,Letter Grade,A,Classics Topics
1,30287,,30287,,30287,Leslie Kurke,,Classics,298,002,Credit,Non-Letter Grade,Satisfactory,Special Study
1,30289,,30289,,30289,Kathleen Mccarthy,,Classics,298,004,Credit,Non-Letter Grade,Satisfactory,Special Study
1,30292,,30292,,30292,J Pena,,Classics,298,007,Credit,Non-Letter Grade,Satisfactory,Special Study
3,30294,,30294,,30294,Kim Shelton,,Classics,298,009,Credit,Non-Letter Grade,Satisfactory,Special Study
1,30295,,30295,,30295,Mario Telo,,Classics,298,010,Credit,Non-Letter Grade,Satisfactory,Special Study
1,30428,,30428,,30428,Leslie Kurke,,Classics,299,002,Credit,Non-Letter Grade,Satisfactory,Special Study
1,30430,,30430,,30430,Kathleen Mccarthy,,Classics,299,004,A,Letter Grade,A,Special Study
2,30430,,30430,,30430,Kathleen Mccarthy,,Classics,299,004,Credit,Non-Letter Grade,Satisfactory,Special Study
1,30433,,30433,,30433,J Pena,,Classics,299,007,A,Letter Grade,A,Special Study
2,30434,,30434,,30434,Dylan Sailor,,Classics,299,008,A,Letter Grade,A,Special Study
1,30434,,30434,,30434,Dylan Sailor,,Classics,299,008,A,Letter Grade,A-,Special Study
1,33727,,33727,,33727,Emily Mackil,,Classics,299,011,A,Letter Grade,A,Special Study
12,26739,,26739,,26739,Kathleen Mccarthy,,Classics,302,001,Credit,Non-Letter Grade,Satisfactory,Teaching Practicum
3,33885,,33885,,33885,Emily Mackil,,Classics,302,002,Credit,Non-Letter Grade,Satisfactory,Teaching Practicum
7,21063,,21063,,21063,Kathleen Mccarthy,,Classics,375,001,Credit,Non-Letter Grade,Satisfactory,Teaching Methods
1,33725,,33725,,33725,Leslie Kurke,,Classics,602,001,Credit,Non-Letter Grade,Satisfactory,Indiv St Ph.D.
1,33726,,33726,,33726,J Pena,,Classics,602,002,Credit,Non-Letter Grade,Satisfactory,Indiv St Ph.D.
97,32344,,32344,,32344,Adam Croom,,Cognitive Science,1B,001,A,Letter Grade,A+,Intro To Cog Sci
5,32344,,32344,,32344,Adam Croom,,Cognitive Science,1B,001,A,Letter Grade,A,Intro To Cog Sci
1,32344,,32344,,32344,Adam Croom,,Cognitive Science,1B,001,A,Letter Grade,A-,Intro To Cog Sci
1,32344,,32344,,32344,Adam Croom,,Cognitive Science,1B,001,B,Letter Grade,B+,Intro To Cog Sci
5,32344,,32344,,32344,Adam Croom,,Cognitive Science,1B,001,B,Letter Grade,B,Intro To Cog Sci
1,32344,,32344,,32344,Adam Croom,,Cognitive Science,1B,001,C,Letter Grade,C+,Intro To Cog Sci
4,32344,,32344,,32344,Adam Croom,,Cognitive Science,1B,001,C,Letter Grade,C,Intro To Cog Sci
1,32344,,32344,,32344,Adam Croom,,Cognitive Science,1B,001,C,Letter Grade,C-,Intro To Cog Sci
4,32344,,32344,,32344,Adam Croom,,Cognitive Science,1B,001,F,Letter Grade,F,Intro To Cog Sci
4,32344,,32344,,32344,Adam Croom,,Cognitive Science,1B,001,Credit,Non-Letter Grade,Pass,Intro To Cog Sci
2,32344,,32344,,32344,Adam Croom,,Cognitive Science,1B,001,No Credit,Non-Letter Grade,Not Pass,Intro To Cog Sci
86,32345,,32345,,32345,Adam Croom,,Cognitive Science,1B,002,A,Letter Grade,A+,Intro To Cog Sci
8,32345,,32345,,32345,Adam Croom,,Cognitive Science,1B,002,A,Letter Grade,A,Intro To Cog Sci
10,32345,,32345,,32345,Adam Croom,,Cognitive Science,1B,002,A,Letter Grade,A-,Intro To Cog Sci
2,32345,,32345,,32345,Adam Croom,,Cognitive Science,1B,002,B,Letter Grade,B+,Intro To Cog Sci
3,32345,,32345,,32345,Adam Croom,,Cognitive Science,1B,002,B,Letter Grade,B,Intro To Cog Sci
1,32345,,32345,,32345,Adam Croom,,Cognitive Science,1B,002,B,Letter Grade,B-,Intro To Cog Sci
1,32345,,32345,,32345,Adam Croom,,Cognitive Science,1B,002,C,Letter Grade,C+,Intro To Cog Sci
3,32345,,32345,,32345,Adam Croom,,Cognitive Science,1B,002,C,Letter Grade,C,Intro To Cog Sci
1,32345,,32345,,32345,Adam Croom,,Cognitive Science,1B,002,C,Letter Grade,C-,Intro To Cog Sci
1,32345,,32345,,32345,Adam Croom,,Cognitive Science,1B,002,F,Letter Grade,F,Intro To Cog Sci
3,32345,,32345,,32345,Adam Croom,,Cognitive Science,1B,002,Credit,Non-Letter Grade,Pass,Intro To Cog Sci
2,32345,,32345,,32345,Adam Croom,,Cognitive Science,1B,002,No Credit,Non-Letter Grade,Not Pass,Intro To Cog Sci
3,21088,,21088,,21088,Richard Ivry,,Cognitive Science,C127,001,A,Letter Grade,A+,Cognitive Neurosci
7,21088,,21088,,21088,Richard Ivry,,Cognitive Science,C127,001,A,Letter Grade,A,Cognitive Neurosci
10,21088,,21088,,21088,Richard Ivry,,Cognitive Science,C127,001,A,Letter Grade,A-,Cognitive Neurosci
13,21088,,21088,,21088,Richard Ivry,,Cognitive Science,C127,001,B,Letter Grade,B+,Cognitive Neurosci
20,21088,,21088,,21088,Richard Ivry,,Cognitive Science,C127,001,B,Letter Grade,B,Cognitive Neurosci
16,21088,,21088,,21088,Richard Ivry,,Cognitive Science,C127,001,B,Letter Grade,B-,Cognitive Neurosci
5,21088,,21088,,21088,Richard Ivry,,Cognitive Science,C127,001,C,Letter Grade,C+,Cognitive Neurosci
1,21088,,21088,,21088,Richard Ivry,,Cognitive Science,C127,001,C,Letter Grade,C,Cognitive Neurosci
1,21088,,21088,,21088,Richard Ivry,,Cognitive Science,C127,001,C,Letter Grade,C-,Cognitive Neurosci
1,21088,,21088,,21088,Richard Ivry,,Cognitive Science,C127,001,D,Letter Grade,D+,Cognitive Neurosci
2,21088,,21088,,21088,Richard Ivry,,Cognitive Science,C127,001,F,Letter Grade,F,Cognitive Neurosci
23,21088,,21088,,21088,Richard Ivry,,Cognitive Science,C127,001,Credit,Non-Letter Grade,Pass,Cognitive Neurosci
3,21088,,21088,,21088,Richard Ivry,,Cognitive Science,C127,001,No Credit,Non-Letter Grade,Not Pass,Cognitive Neurosci
49,25298,,25298,,25298,Jose Ramirez,,Cognitive Science,131,001,A,Letter Grade,A+,Comp Models Of Cog
21,25298,,25298,,25298,Jose Ramirez,,Cognitive Science,131,001,A,Letter Grade,A,Comp Models Of Cog
5,25298,,25298,,25298,Jose Ramirez,,Cognitive Science,131,001,A,Letter Grade,A-,Comp Models Of Cog
2,25298,,25298,,25298,Jose Ramirez,,Cognitive Science,131,001,B,Letter Grade,B+,Comp Models Of Cog
3,25298,,25298,,25298,Jose Ramirez,,Cognitive Science,131,001,B,Letter Grade,B,Comp Models Of Cog
1,25298,,25298,,25298,Jose Ramirez,,Cognitive Science,131,001,C,Letter Grade,C+,Comp Models Of Cog
1,25298,,25298,,25298,Jose Ramirez,,Cognitive Science,131,001,C,Letter Grade,C,Comp Models Of Cog
1,25298,,25298,,25298,Jose Ramirez,,Cognitive Science,131,001,F,Letter Grade,F,Comp Models Of Cog
8,25298,,25298,,25298,Jose Ramirez,,Cognitive Science,131,001,Credit,Non-Letter Grade,Pass,Comp Models Of Cog
1,25298,,25298,,25298,Jose Ramirez,,Cognitive Science,131,001,Credit,Non-Letter Grade,Satisfactory,Comp Models Of Cog
1,25298,,25298,,25298,Jose Ramirez,,Cognitive Science,131,001,No Credit,Non-Letter Grade,Not Pass,Comp Models Of Cog
38,26788,,26788,,26788,Jose Ramirez,,Cognitive Science,131,002,A,Letter Grade,A+,Comp Models Of Cog
17,26788,,26788,,26788,Jose Ramirez,,Cognitive Science,131,002,A,Letter Grade,A,Comp Models Of Cog
6,26788,,26788,,26788,Jose Ramirez,,Cognitive Science,131,002,A,Letter Grade,A-,Comp Models Of Cog
2,26788,,26788,,26788,Jose Ramirez,,Cognitive Science,131,002,B,Letter Grade,B+,Comp Models Of Cog
2,26788,,26788,,26788,Jose Ramirez,,Cognitive Science,131,002,B,Letter Grade,B,Comp Models Of Cog
9,26788,,26788,,26788,Jose Ramirez,,Cognitive Science,131,002,Credit,Non-Letter Grade,Pass,Comp Models Of Cog
2,26788,,26788,,26788,Jose Ramirez,,Cognitive Science,131,002,No Credit,Non-Letter Grade,Not Pass,Comp Models Of Cog
20,31094,,31094,,31094,Jose Ramirez,,Cognitive Science,132,001,A,Letter Grade,A+,Rhythms Brain Compu
6,31094,,31094,,31094,Jose Ramirez,,Cognitive Science,132,001,A,Letter Grade,A,Rhythms Brain Compu
1,31094,,31094,,31094,Jose Ramirez,,Cognitive Science,132,001,A,Letter Grade,A-,Rhythms Brain Compu
2,31094,,31094,,31094,Jose Ramirez,,Cognitive Science,132,001,B,Letter Grade,B+,Rhythms Brain Compu
4,31094,,31094,,31094,Jose Ramirez,,Cognitive Science,132,001,B,Letter Grade,B,Rhythms Brain Compu
1,31094,,31094,,31094,Jose Ramirez,,Cognitive Science,132,001,C,Letter Grade,C,Rhythms Brain Compu
1,31094,,31094,,31094,Jose Ramirez,,Cognitive Science,132,001,F,Letter Grade,F,Rhythms Brain Compu
6,31094,,31094,,31094,Jose Ramirez,,Cognitive Science,132,001,Credit,Non-Letter Grade,Pass,Rhythms Brain Compu
4,31094,,31094,,31094,Jose Ramirez,,Cognitive Science,132,001,No Credit,Non-Letter Grade,Not Pass,Rhythms Brain Compu
4,25632,,25632,,25632,Susanne Gahl,,Cognitive Science,C140,001,A,Letter Grade,A,Quantitative Method
3,25632,,25632,,25632,Susanne Gahl,,Cognitive Science,C140,001,B,Letter Grade,B+,Quantitative Method
1,25632,,25632,,25632,Susanne Gahl,,Cognitive Science,C140,001,B,Letter Grade,B,Quantitative Method
1,25632,,25632,,25632,Susanne Gahl,,Cognitive Science,C140,001,Credit,Non-Letter Grade,Pass,Quantitative Method
15,32535,,32535,,32535,Davina Chan,,Cognitive Science,180,001,A,Letter Grade,A+,Mind Brain & Identi
