Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,15643,,15643,,15643,Jennifer Zhu,,Data Science,266,001,B,Letter Grade,B,Nlp Deep Learning
1,15643,,15643,,15643,Jennifer Zhu,,Data Science,266,001,C,Letter Grade,C+,Nlp Deep Learning
6,15644,,15644,,15644,Peter Grabowski,,Data Science,266,002,A,Letter Grade,A,Nlp Deep Learning
6,15644,,15644,,15644,Peter Grabowski,,Data Science,266,002,A,Letter Grade,A-,Nlp Deep Learning
4,15644,,15644,,15644,Peter Grabowski,,Data Science,266,002,B,Letter Grade,B+,Nlp Deep Learning
4,15645,,15645,,15645,Jennifer Zhu,,Data Science,266,003,A,Letter Grade,A,Nlp Deep Learning
5,15645,,15645,,15645,Jennifer Zhu,,Data Science,266,003,A,Letter Grade,A-,Nlp Deep Learning
3,15645,,15645,,15645,Jennifer Zhu,,Data Science,266,003,B,Letter Grade,B+,Nlp Deep Learning
3,15645,,15645,,15645,Jennifer Zhu,,Data Science,266,003,B,Letter Grade,B,Nlp Deep Learning
1,15645,,15645,,15645,Jennifer Zhu,,Data Science,266,003,B,Letter Grade,B-,Nlp Deep Learning
1,15645,,15645,,15645,Jennifer Zhu,,Data Science,266,003,C,Letter Grade,C-,Nlp Deep Learning
8,15646,,15646,,15646,Natalie Ahn,,Data Science,266,004,A,Letter Grade,A,Nlp Deep Learning
5,15646,,15646,,15646,Natalie Ahn,,Data Science,266,004,A,Letter Grade,A-,Nlp Deep Learning
3,15646,,15646,,15646,Natalie Ahn,,Data Science,266,004,B,Letter Grade,B+,Nlp Deep Learning
1,15646,,15646,,15646,Natalie Ahn,,Data Science,266,004,B,Letter Grade,B,Nlp Deep Learning
4,15647,,15647,,15647,Michael Tamir; Paul Spiegelhalter,,Data Science,266,005,A,Letter Grade,A,Nlp Deep Learning
7,15647,,15647,,15647,Michael Tamir; Paul Spiegelhalter,,Data Science,266,005,A,Letter Grade,A-,Nlp Deep Learning
1,15647,,15647,,15647,Michael Tamir; Paul Spiegelhalter,,Data Science,266,005,B,Letter Grade,B+,Nlp Deep Learning
1,15647,,15647,,15647,Michael Tamir; Paul Spiegelhalter,,Data Science,266,005,B,Letter Grade,B,Nlp Deep Learning
3,15647,,15647,,15647,Michael Tamir; Paul Spiegelhalter,,Data Science,266,005,B,Letter Grade,B-,Nlp Deep Learning
7,15648,,15648,,15648,Mark Butler,,Data Science,266,006,A,Letter Grade,A,Nlp Deep Learning
3,15648,,15648,,15648,Mark Butler,,Data Science,266,006,A,Letter Grade,A-,Nlp Deep Learning
3,15648,,15648,,15648,Mark Butler,,Data Science,266,006,B,Letter Grade,B+,Nlp Deep Learning
1,15648,,15648,,15648,Mark Butler,,Data Science,266,006,C,Letter Grade,C+,Nlp Deep Learning
2,15640,,15640,,15640,Majid Makinayeri,,Data Science,271,001,A,Letter Grade,A,Adv Data Sci Stats
2,15640,,15640,,15640,Majid Makinayeri,,Data Science,271,001,A,Letter Grade,A-,Adv Data Sci Stats
1,15640,,15640,,15640,Majid Makinayeri,,Data Science,271,001,B,Letter Grade,B+,Adv Data Sci Stats
1,15640,,15640,,15640,Majid Makinayeri,,Data Science,271,001,C,Letter Grade,C,Adv Data Sci Stats
1,15640,,15640,,15640,Majid Makinayeri,,Data Science,271,001,C,Letter Grade,C-,Adv Data Sci Stats
9,15641,,15641,,15641,Vinod Bakthavachalam,,Data Science,271,002,A,Letter Grade,A,Adv Data Sci Stats
4,15641,,15641,,15641,Vinod Bakthavachalam,,Data Science,271,002,B,Letter Grade,B+,Adv Data Sci Stats
1,15641,,15641,,15641,Vinod Bakthavachalam,,Data Science,271,002,B,Letter Grade,B,Adv Data Sci Stats
1,15641,,15641,,15641,Vinod Bakthavachalam,,Data Science,271,002,B,Letter Grade,B-,Adv Data Sci Stats
1,15641,,15641,,15641,Vinod Bakthavachalam,,Data Science,271,002,C,Letter Grade,C,Adv Data Sci Stats
4,15871,,15871,,15871,Majid Makinayeri,,Data Science,271,003,A,Letter Grade,A,Adv Data Sci Stats
2,15871,,15871,,15871,Majid Makinayeri,,Data Science,271,003,A,Letter Grade,A-,Adv Data Sci Stats
1,15871,,15871,,15871,Majid Makinayeri,,Data Science,271,003,B,Letter Grade,B+,Adv Data Sci Stats
1,14959,,14959,,14959,Rachel Brown,,Data Science,281,001,A,Letter Grade,A+,Computer Vision
7,14959,,14959,,14959,Rachel Brown,,Data Science,281,001,A,Letter Grade,A,Computer Vision
3,14959,,14959,,14959,Rachel Brown,,Data Science,281,001,A,Letter Grade,A-,Computer Vision
1,14959,,14959,,14959,Rachel Brown,,Data Science,281,001,B,Letter Grade,B+,Computer Vision
3,14959,,14959,,14959,Rachel Brown,,Data Science,281,001,B,Letter Grade,B,Computer Vision
1,14959,,14959,,14959,Rachel Brown,,Data Science,281,001,C,Letter Grade,C-,Computer Vision
2,14960,,14960,,14960,Rachel Brown,,Data Science,281,002,A,Letter Grade,A+,Computer Vision
8,14960,,14960,,14960,Rachel Brown,,Data Science,281,002,A,Letter Grade,A,Computer Vision
1,14960,,14960,,14960,Rachel Brown,,Data Science,281,002,A,Letter Grade,A-,Computer Vision
4,14960,,14960,,14960,Rachel Brown,,Data Science,281,002,B,Letter Grade,B,Computer Vision
2,15639,,15639,,15639,Rachel Brown,,Data Science,281,003,A,Letter Grade,A+,Computer Vision
7,15639,,15639,,15639,Rachel Brown,,Data Science,281,003,A,Letter Grade,A,Computer Vision
1,15639,,15639,,15639,Rachel Brown,,Data Science,281,003,A,Letter Grade,A-,Computer Vision
1,15639,,15639,,15639,Rachel Brown,,Data Science,281,003,B,Letter Grade,B+,Computer Vision
4,15639,,15639,,15639,Rachel Brown,,Data Science,281,003,B,Letter Grade,B,Computer Vision
10,15638,,15638,,15638,Joyce Shen,,Data Science,290,001,A,Letter Grade,A+,Special Topics
10,15638,,15638,,15638,Joyce Shen,,Data Science,290,001,A,Letter Grade,A,Special Topics
12,15815,,15815,,15815,Elena Petrov,,Data Science,293,001,Credit,Non-Letter Grade,Satisfactory,Datasci Practicum
14,15923,,15923,,15923,Elena Petrov,,Data Science,293,002,Credit,Non-Letter Grade,Satisfactory,Datasci Practicum
1,13674,,13674,,13674,Dennis Feehan,,Demography,N298,001,Credit,Non-Letter Grade,Satisfactory,Directed Reading
1,12352,,12352,,12352,Michael Manga,,Earth & Planetary Science,280,005,A,Letter Grade,A,Research
1,12346,,12346,,12346,Bruce Buffett,,Earth & Planetary Science,280,015,A,Letter Grade,A,Research
1,12345,,12345,,12345,Burkhard Militzer,,Earth & Planetary Science,280,029,A,Letter Grade,A,Research
6,14542,,14542,,14542,Chris Shannon,,Economics,204,001,A,Letter Grade,A,Math Tools For Econ
4,14542,,14542,,14542,Chris Shannon,,Economics,204,001,A,Letter Grade,A-,Math Tools For Econ
2,14542,,14542,,14542,Chris Shannon,,Economics,204,001,B,Letter Grade,B+,Math Tools For Econ
2,14542,,14542,,14542,Chris Shannon,,Economics,204,001,B,Letter Grade,B,Math Tools For Econ
1,14542,,14542,,14542,Chris Shannon,,Economics,204,001,B,Letter Grade,B-,Math Tools For Econ
3,14542,,14542,,14542,Chris Shannon,,Economics,204,001,C,Letter Grade,C,Math Tools For Econ
1,14542,,14542,,14542,Chris Shannon,,Economics,204,001,F,Letter Grade,F,Math Tools For Econ
2,14542,,14542,,14542,Chris Shannon,,Economics,204,001,Credit,Non-Letter Grade,Satisfactory,Math Tools For Econ
4,11062,,11062,,11062,Edward Miguel,,Economics,299,004,Credit,Non-Letter Grade,Satisfactory,Independent Study
2,11071,,11071,,11071,Emi Nakamura,,Economics,299,013,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,11072,,11072,,11072,Christopher Walters,,Economics,299,014,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,12338,,12338,,12338,Edward Miguel,,Economics,602,001,Credit,Non-Letter Grade,Satisfactory,Individual Study
18,14844,,14844,,14844,Reynaldo Dulaney,,Education,227,001,A,Letter Grade,A,Ethnic Studies K-12
20,15663,,15663,,15663,Fatimah Salahuddin,,Education,227,002,A,Letter Grade,A,Ethnic Studies K-12
18,14843,,14843,,14843,Sonal Patel,,Education,228,001,A,Letter Grade,A,Design For Learning
20,15930,,15930,,15930,Nives Wetzel De Cediel,,Education,228,002,A,Letter Grade,A,Design For Learning
3,14850,,14850,,14850,Thomas Philip; Brendan Henrique,,Education,228B,001,A,Letter Grade,A+,Intro To Python
2,14850,,14850,,14850,Thomas Philip; Brendan Henrique,,Education,228B,001,A,Letter Grade,A,Intro To Python
2,14850,,14850,,14850,Thomas Philip; Brendan Henrique,,Education,228B,001,C,Letter Grade,C,Intro To Python
3,14851,,14851,,14851,Thomas Philip; Brendan Henrique,,Education,229A,001,A,Letter Grade,A+,Cs Active Methods
2,14851,,14851,,14851,Thomas Philip; Brendan Henrique,,Education,229A,001,A,Letter Grade,A,Cs Active Methods
2,14851,,14851,,14851,Thomas Philip; Brendan Henrique,,Education,229A,001,C,Letter Grade,C,Cs Active Methods
10,14839,,14839,,14839,Kyle Beckham; Hua Luo,,Education,231A,001,A,Letter Grade,A+,"Teaching, Learning"
23,14839,,14839,,14839,Kyle Beckham; Hua Luo,,Education,231A,001,A,Letter Grade,A,"Teaching, Learning"
3,14839,,14839,,14839,Kyle Beckham; Hua Luo,,Education,231A,001,A,Letter Grade,A-,"Teaching, Learning"
1,14839,,14839,,14839,Kyle Beckham; Hua Luo,,Education,231A,001,B,Letter Grade,B,"Teaching, Learning"
4,14845,,14845,,14845,Paul Lai,,Education,234,001,A,Letter Grade,A+,Reading And Writing
20,14845,,14845,,14845,Paul Lai,,Education,234,001,A,Letter Grade,A,Reading And Writing
13,14840,,14840,,14840,Sonal Patel; Manny Herrera,,Education,237,001,A,Letter Grade,A,Teach Lang Arts
17,14860,,14860,,14860,Soraya Sablo-Sutton; Sonal Patel,,Education,262H,001,A,Letter Grade,A,Urbschldship/Mgt 2
9,14864,,14864,,14864,Luz Cazares,,Education,266C,001,A,Letter Grade,A+,School Site Finance
4,14864,,14864,,14864,Luz Cazares,,Education,266C,001,A,Letter Grade,A,School Site Finance
1,14864,,14864,,14864,Luz Cazares,,Education,266C,001,A,Letter Grade,A-,School Site Finance
18,14861,,14861,,14861,Soraya Sablo-Sutton,,Education,271E,001,A,Letter Grade,A,Teach/Lrn Ed Lead 1
18,14862,,14862,,14862,Jabari Mahiri; Rebecca Cheung,,Education,271F,001,A,Letter Grade,A,Teach/Lrn Ed Lead 2
16,14863,,14863,,14863,Jessica Evans,,Education,272B,001,A,Letter Grade,A,School Data Analys
2,14863,,14863,,14863,Jessica Evans,,Education,272B,001,A,Letter Grade,A-,School Data Analys
9,15368,,15368,,15368,Lihi Rosenthal,,Education,273C,001,A,Letter Grade,A,Decision Making 1
9,15372,,15372,,15372,Lihi Rosenthal,,Education,277A,001,A,Letter Grade,A,System Transform I
9,15371,,15371,,15371,Jabari Mahiri,,Education,278A,001,A,Letter Grade,A,Educational Equity1
12,15370,,15370,,15370,Lihi Rosenthal,,Education,278B,001,A,Letter Grade,A,Excel And Equity 2
1,12667,,12667,,12667,Jabari Mahiri,,Education,N299,001,Credit,Non-Letter Grade,Satisfactory,Special Study
1,12668,,12668,,12668,Tesha Sengupta-Irving,,Education,N299,002,Credit,Non-Letter Grade,Satisfactory,Special Study
1,12669,,12669,,12669,Bruce Fuller,,Education,N299,003,Credit,Non-Letter Grade,Satisfactory,Special Study
3,12670,,12670,,12670,Derek Van Rheenen,,Education,N299,004,Credit,Non-Letter Grade,Satisfactory,Special Study
1,12671,,12671,,12671,Thomas Philip,,Education,N299,005,Credit,Non-Letter Grade,Satisfactory,Special Study
1,12671,,12671,,12671,Thomas Philip,,Education,N299,005,No Credit,Non-Letter Grade,Unsatisfactory,Special Study
1,12672,,12672,,12672,Kris Gutierrez,,Education,N299,006,Credit,Non-Letter Grade,Satisfactory,Special Study
1,12673,,12673,,12673,Sophia Rabe-Hesketh,,Education,N299,007,Credit,Non-Letter Grade,Satisfactory,Special Study
1,12674,,12674,,12674,Marcia Linn,,Education,N299,008,Credit,Non-Letter Grade,Satisfactory,Special Study
38,14838,,14838,,14838,Nives Wetzel De Cediel; Alefiyah Lokhandwala,,Education,392C,001,A,Letter Grade,A,Art Integration
14,14867,,14867,,14867,Rebecca Cheung; Nives Wetzel De Cediel,,Education,460A,001,A,Letter Grade,A,School Site Mgt. I
1,12906,,12906,,12906,Steven Conolly,,Electrical Engineering,297,012,Credit,Non-Letter Grade,Satisfactory,Field Study In Ee
1,12907,,12907,,12907,Thomas Courtade,,Electrical Engineering,297,013,Credit,Non-Letter Grade,Satisfactory,Field Study In Ee
2,12916,,12916,,12916,Miki Lustig,,Electrical Engineering,297,022,Credit,Non-Letter Grade,Satisfactory,Field Study In Ee
1,12918,,12918,,12918,Rikky Muller,,Electrical Engineering,297,024,Credit,Non-Letter Grade,Satisfactory,Field Study In Ee
1,12919,,12919,,12919,Clark Nguyen,,Electrical Engineering,297,025,Credit,Non-Letter Grade,Satisfactory,Field Study In Ee
1,12924,,12924,,12924,Somayeh Sojoudi,,Electrical Engineering,297,030,Credit,Non-Letter Grade,Satisfactory,Field Study In Ee
2,12936,,12936,,12936,Alberto Sangiovanni-Vincentelli,,Electrical Engineering,297,042,Credit,Non-Letter Grade,Satisfactory,Field Study In Ee
2,12938,,12938,,12938,Sanjit Seshia,,Electrical Engineering,297,044,Credit,Non-Letter Grade,Satisfactory,Field Study In Ee
3,12940,,12940,,12940,Vladimir Stojanovic,,Electrical Engineering,297,046,Credit,Non-Letter Grade,Satisfactory,Field Study In Ee
1,12945,,12945,,12945,Laura Waller,,Electrical Engineering,297,051,Credit,Non-Letter Grade,Satisfactory,Field Study In Ee
1,12959,,12959,,12959,Grigory Tikhomirov,,Electrical Engineering,297,063,Credit,Non-Letter Grade,Satisfactory,Field Study In Ee
1,12962,,12962,,12962,Gopala Anumanchipalli,,Electrical Engineering,297,066,Credit,Non-Letter Grade,Satisfactory,Field Study In Ee
1,10169,,10169,,10169,Claire Tomlin,,Electrical Engineering,299,047,Credit,Non-Letter Grade,Satisfactory,Indiv Research
1,10185,,10185,,10185,Sanjit Seshia,,Electrical Engineering,299,063,Credit,Non-Letter Grade,Satisfactory,Indiv Research
1,10190,,10190,,10190,Miki Lustig,,Electrical Engineering,299,068,Credit,Non-Letter Grade,Satisfactory,Indiv Research
1,10200,,10200,,10200,Rikky Muller,,Electrical Engineering,299,080,Credit,Non-Letter Grade,Satisfactory,Indiv Research
1,15986,,15986,,15986,Thomas Courtade,,Electrical Engineering,299,091,Credit,Non-Letter Grade,Satisfactory,Indiv Research
1,12181,,12181,,12181,Duncan Callaway,,Energy and Resources,299,002,Credit,Non-Letter Grade,Satisfactory,Indiv Research
1,12186,,12186,,12186,Daniel Kammen,,Energy and Resources,299,007,Credit,Non-Letter Grade,Satisfactory,Indiv Research
1,12190,,12190,,12190,Megan Mills-Novoa,,Energy and Resources,299,011,Credit,Non-Letter Grade,Satisfactory,Indiv Research
3,12343,,12343,,12343,Kent Puckett,,English,299,001,Credit,Non-Letter Grade,Satisfactory,Special Study
1,10314,,10314,,10314,Trevor Keenan,,"Env Sci, Policy, & Mgmt",299,008,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,16049,,16049,,16049,Arthur Middleton,,"Env Sci, Policy, & Mgmt",299,009,Credit,Non-Letter Grade,Satisfactory,Individual Research
6,16043,,16043,,16043,Scott Elder,,Environmental Design,201,002,A,Letter Grade,A,Urban Design Fundam
4,16043,,16043,,16043,Scott Elder,,Environmental Design,201,002,A,Letter Grade,A-,Urban Design Fundam
2,16043,,16043,,16043,Scott Elder,,Environmental Design,201,002,B,Letter Grade,B+,Urban Design Fundam
1,16043,,16043,,16043,Scott Elder,,Environmental Design,201,002,D,Letter Grade,D,Urban Design Fundam
8,15129,,15129,,15129,Christopher Calott,,Environmental Design,251,001,A,Letter Grade,A,Discourses Urban De
2,15129,,15129,,15129,Christopher Calott,,Environmental Design,251,001,A,Letter Grade,A-,Discourses Urban De
2,15129,,15129,,15129,Christopher Calott,,Environmental Design,251,001,B,Letter Grade,B,Discourses Urban De
1,15129,,15129,,15129,Christopher Calott,,Environmental Design,251,001,B,Letter Grade,B-,Discourses Urban De
3,15961,,15961,,15961,Paul Peninger,,Environmental Design,N298,001,A,Letter Grade,A+,Directed Group Stud
11,15961,,15961,,15961,Paul Peninger,,Environmental Design,N298,001,A,Letter Grade,A,Directed Group Stud
1,12038,,12038,,12038,Catherine Choy,,Ethnic Studies,299,002,Credit,Non-Letter Grade,Satisfactory,Directed Reading
6,13279,,13279,,13279,Jenny Herbert Creek,,Evening & Weekend MBA,236G,011F,A,Letter Grade,A,Dsg Fin Mdls Th Wrk
13,13279,,13279,,13279,Jenny Herbert Creek,,Evening & Weekend MBA,236G,011F,A,Letter Grade,A-,Dsg Fin Mdls Th Wrk
15,13279,,13279,,13279,Jenny Herbert Creek,,Evening & Weekend MBA,236G,011F,B,Letter Grade,B+,Dsg Fin Mdls Th Wrk
2,13279,,13279,,13279,Jenny Herbert Creek,,Evening & Weekend MBA,236G,011F,B,Letter Grade,B,Dsg Fin Mdls Th Wrk
5,13317,,13317,,13317,Jenny Herbert Creek,,Evening & Weekend MBA,236H,011F,A,Letter Grade,A,Fin Statement Model
11,13317,,13317,,13317,Jenny Herbert Creek,,Evening & Weekend MBA,236H,011F,A,Letter Grade,A-,Fin Statement Model
5,13317,,13317,,13317,Jenny Herbert Creek,,Evening & Weekend MBA,236H,011F,B,Letter Grade,B+,Fin Statement Model
3,13317,,13317,,13317,Jenny Herbert Creek,,Evening & Weekend MBA,236H,011F,B,Letter Grade,B,Fin Statement Model
1,13318,,13318,,13318,Peter Goodson,,Evening & Weekend MBA,236M,001F,A,Letter Grade,A+,Turnarounds
4,13318,,13318,,13318,Peter Goodson,,Evening & Weekend MBA,236M,001F,A,Letter Grade,A,Turnarounds
10,13318,,13318,,13318,Peter Goodson,,Evening & Weekend MBA,236M,001F,A,Letter Grade,A-,Turnarounds
7,13318,,13318,,13318,Peter Goodson,,Evening & Weekend MBA,236M,001F,B,Letter Grade,B+,Turnarounds
4,13318,,13318,,13318,Peter Goodson,,Evening & Weekend MBA,236M,001F,B,Letter Grade,B,Turnarounds
5,15872,,15872,,15872,Peter Goodson,,Evening & Weekend MBA,236M,002,A,Letter Grade,A+,Turnarounds
6,15872,,15872,,15872,Peter Goodson,,Evening & Weekend MBA,236M,002,A,Letter Grade,A,Turnarounds
12,15872,,15872,,15872,Peter Goodson,,Evening & Weekend MBA,236M,002,A,Letter Grade,A-,Turnarounds
13,15872,,15872,,15872,Peter Goodson,,Evening & Weekend MBA,236M,002,B,Letter Grade,B+,Turnarounds
7,15872,,15872,,15872,Peter Goodson,,Evening & Weekend MBA,236M,002,B,Letter Grade,B,Turnarounds
8,13266,,13266,,13266,Holly Schroth,,Evening & Weekend MBA,252,001,A,Letter Grade,A+,"Negot, Conflict Res"
23,13266,,13266,,13266,Holly Schroth,,Evening & Weekend MBA,252,001,A,Letter Grade,A,"Negot, Conflict Res"
7,13266,,13266,,13266,Holly Schroth,,Evening & Weekend MBA,252,001,A,Letter Grade,A-,"Negot, Conflict Res"
4,13266,,13266,,13266,Holly Schroth,,Evening & Weekend MBA,252,001,B,Letter Grade,B+,"Negot, Conflict Res"
5,13266,,13266,,13266,Holly Schroth,,Evening & Weekend MBA,252,001,B,Letter Grade,B,"Negot, Conflict Res"
5,13266,,13266,,13266,Holly Schroth,,Evening & Weekend MBA,252,001,B,Letter Grade,B-,"Negot, Conflict Res"
2,13266,,13266,,13266,Holly Schroth,,Evening & Weekend MBA,252,001,C,Letter Grade,C+,"Negot, Conflict Res"
2,13266,,13266,,13266,Holly Schroth,,Evening & Weekend MBA,252,001,C,Letter Grade,C,"Negot, Conflict Res"
2,13266,,13266,,13266,Holly Schroth,,Evening & Weekend MBA,252,001,C,Letter Grade,C-,"Negot, Conflict Res"
6,15873,,15873,,15873,Holly Schroth,,Evening & Weekend MBA,252,001F,A,Letter Grade,A+,"Negot, Conflict Res"
6,15873,,15873,,15873,Holly Schroth,,Evening & Weekend MBA,252,001F,A,Letter Grade,A,"Negot, Conflict Res"
6,15873,,15873,,15873,Holly Schroth,,Evening & Weekend MBA,252,001F,A,Letter Grade,A-,"Negot, Conflict Res"
10,15873,,15873,,15873,Holly Schroth,,Evening & Weekend MBA,252,001F,B,Letter Grade,B+,"Negot, Conflict Res"
4,15873,,15873,,15873,Holly Schroth,,Evening & Weekend MBA,252,001F,B,Letter Grade,B,"Negot, Conflict Res"
2,15873,,15873,,15873,Holly Schroth,,Evening & Weekend MBA,252,001F,B,Letter Grade,B-,"Negot, Conflict Res"
1,15873,,15873,,15873,Holly Schroth,,Evening & Weekend MBA,252,001F,C,Letter Grade,C,"Negot, Conflict Res"
2,13268,,13268,,13268,Wasim Azhar,,Evening & Weekend MBA,269,001,A,Letter Grade,A,Pricing
10,13268,,13268,,13268,Wasim Azhar,,Evening & Weekend MBA,269,001,A,Letter Grade,A-,Pricing
6,13268,,13268,,13268,Wasim Azhar,,Evening & Weekend MBA,269,001,B,Letter Grade,B+,Pricing
1,13268,,13268,,13268,Wasim Azhar,,Evening & Weekend MBA,269,001,B,Letter Grade,B,Pricing
4,13264,,13264,,13264,David Harris; Whitney Hischier; Aditya Oruganti,,Evening & Weekend MBA,277,001F,A,Letter Grade,A,Spec Topics In Bpp
12,13264,,13264,,13264,David Harris; Whitney Hischier; Aditya Oruganti,,Evening & Weekend MBA,277,001F,A,Letter Grade,A-,Spec Topics In Bpp
1,13264,,13264,,13264,David Harris; Whitney Hischier; Aditya Oruganti,,Evening & Weekend MBA,277,001F,B,Letter Grade,B+,Spec Topics In Bpp
8,10947,,10947,,10947,Jamie Breen,,Evening & Weekend MBA,293,002,Credit,Non-Letter Grade,Satisfactory,Individual Study
1,10948,,10948,,10948,Anastassia Fedyk,,Evening & Weekend MBA,293,003,A,Letter Grade,A,Individual Study
15,11566,,11566,,11566,Jamie Breen,,Evening & Weekend MBA,296,001,Credit,Non-Letter Grade,Satisfactory,Special Topics
14,11567,,11567,,11567,Whitney Hischier,,Evening & Weekend MBA,296,002,A,Letter Grade,A-,Special Topics
5,11567,,11567,,11567,Whitney Hischier,,Evening & Weekend MBA,296,002,B,Letter Grade,B+,Special Topics
2,11567,,11567,,11567,Whitney Hischier,,Evening & Weekend MBA,296,002,B,Letter Grade,B,Special Topics
1,11570,,11570,,11570,Alison Meyer,,Evening & Weekend MBA,296,011,A,Letter Grade,A+,Special Topics
4,11570,,11570,,11570,Alison Meyer,,Evening & Weekend MBA,296,011,A,Letter Grade,A,Special Topics
8,11570,,11570,,11570,Alison Meyer,,Evening & Weekend MBA,296,011,A,Letter Grade,A-,Special Topics
6,11570,,11570,,11570,Alison Meyer,,Evening & Weekend MBA,296,011,B,Letter Grade,B+,Special Topics
3,11570,,11570,,11570,Alison Meyer,,Evening & Weekend MBA,296,011,B,Letter Grade,B,Special Topics
2,11570,,11570,,11570,Alison Meyer,,Evening & Weekend MBA,296,011,B,Letter Grade,B-,Special Topics
47,11569,,11569,,11569,Jamie Breen,,Evening & Weekend MBA,296,051,Credit,Non-Letter Grade,Satisfactory,Special Topics
3,13205,,13205,,13205,Don Hanna,,Executive MBA,201B,001,A,Letter Grade,A+,Macro/Global Econ
26,13205,,13205,,13205,Don Hanna,,Executive MBA,201B,001,A,Letter Grade,A,Macro/Global Econ
11,13205,,13205,,13205,Don Hanna,,Executive MBA,201B,001,A,Letter Grade,A-,Macro/Global Econ
19,13205,,13205,,13205,Don Hanna,,Executive MBA,201B,001,B,Letter Grade,B+,Macro/Global Econ
7,13205,,13205,,13205,Don Hanna,,Executive MBA,201B,001,B,Letter Grade,B,Macro/Global Econ
4,13205,,13205,,13205,Don Hanna,,Executive MBA,201B,001,B,Letter Grade,B-,Macro/Global Econ
1,13205,,13205,,13205,Don Hanna,,Executive MBA,201B,001,C,Letter Grade,C+,Macro/Global Econ
2,13205,,13205,,13205,Don Hanna,,Executive MBA,201B,001,C,Letter Grade,C,Macro/Global Econ
20,13206,,13206,,13206,Sudheer Gupta; Lokesh Mandava,,Executive MBA,204,001,A,Letter Grade,A,Operations Mgt
18,13206,,13206,,13206,Sudheer Gupta; Lokesh Mandava,,Executive MBA,204,001,A,Letter Grade,A-,Operations Mgt
35,13206,,13206,,13206,Sudheer Gupta; Lokesh Mandava,,Executive MBA,204,001,B,Letter Grade,B+,Operations Mgt
1,13207,,13207,,13207,Gregory La Blanc; Kursat Hosel,,Executive MBA,209,001,A,Letter Grade,A+,Corporate Strategy
27,13207,,13207,,13207,Gregory La Blanc; Kursat Hosel,,Executive MBA,209,001,A,Letter Grade,A,Corporate Strategy
17,13207,,13207,,13207,Gregory La Blanc; Kursat Hosel,,Executive MBA,209,001,A,Letter Grade,A-,Corporate Strategy
21,13207,,13207,,13207,Gregory La Blanc; Kursat Hosel,,Executive MBA,209,001,B,Letter Grade,B+,Corporate Strategy
7,13207,,13207,,13207,Gregory La Blanc; Kursat Hosel,,Executive MBA,209,001,B,Letter Grade,B,Corporate Strategy
31,13208,,13208,,13208,Sara Beckman; David Charron; Vivek Rao; David Riemer; Jennifer Loh,,Executive MBA,290T,001,A,Letter Grade,A,Topics In Inno/Des
22,13208,,13208,,13208,Sara Beckman; David Charron; Vivek Rao; David Riemer; Jennifer Loh,,Executive MBA,290T,001,A,Letter Grade,A-,Topics In Inno/Des
5,13208,,13208,,13208,Sara Beckman; David Charron; Vivek Rao; David Riemer; Jennifer Loh,,Executive MBA,290T,001,B,Letter Grade,B+,Topics In Inno/Des
8,13208,,13208,,13208,Sara Beckman; David Charron; Vivek Rao; David Riemer; Jennifer Loh,,Executive MBA,290T,001,B,Letter Grade,B,Topics In Inno/Des
36,13035,,13035,,13035,Jamie Breen,,Executive MBA,293,003,Credit,Non-Letter Grade,Satisfactory,Individual Study
2,11915,,11915,,11915,Laura Kray,,Executive MBA,296,002,Credit,Non-Letter Grade,Satisfactory,Topics In Bus Adm
3,13251,,13251,,13251,Dmitry Livdan; Vinicio De Sola; Corentin Laugier,,Financial Engineering,230D,001,A,Letter Grade,A+,Deriv: Quant Meth
19,13251,,13251,,13251,Dmitry Livdan; Vinicio De Sola; Corentin Laugier,,Financial Engineering,230D,001,A,Letter Grade,A,Deriv: Quant Meth
5,13251,,13251,,13251,Dmitry Livdan; Vinicio De Sola; Corentin Laugier,,Financial Engineering,230D,001,A,Letter Grade,A-,Deriv: Quant Meth
9,13251,,13251,,13251,Dmitry Livdan; Vinicio De Sola; Corentin Laugier,,Financial Engineering,230D,001,B,Letter Grade,B+,Deriv: Quant Meth
11,13251,,13251,,13251,Dmitry Livdan; Vinicio De Sola; Corentin Laugier,,Financial Engineering,230D,001,B,Letter Grade,B,Deriv: Quant Meth
2,13251,,13251,,13251,Dmitry Livdan; Vinicio De Sola; Corentin Laugier,,Financial Engineering,230D,001,B,Letter Grade,B-,Deriv: Quant Meth
1,13273,,13273,,13273,Richard Stanton,,Financial Engineering,230I,001,A,Letter Grade,A+,Fixed Income Markts
24,13273,,13273,,13273,Richard Stanton,,Financial Engineering,230I,001,A,Letter Grade,A,Fixed Income Markts
22,13273,,13273,,13273,Richard Stanton,,Financial Engineering,230I,001,A,Letter Grade,A-,Fixed Income Markts
28,13273,,13273,,13273,Richard Stanton,,Financial Engineering,230I,001,B,Letter Grade,B+,Fixed Income Markts
