Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,9,,,10004,Kent Lightfoot,,Anthropology,122F,001,A,Letter Grade,A+,Calif Archaeology
1,3,,,10052,Vikki Yu,,Optometry,10,001,A,Letter Grade,A+,Vision/Eye Health
1,30,,,10235,Brita Bookser; Lorretta Morales; Susan Stone; Tina Sacks,,Social Welfare,112,001,A,Letter Grade,A+,Soc Welfare Policy
1,2,,,10290,Jennifer Skeem,,Social Welfare,C181,001,A,Letter Grade,A+,Social Sci & Crime
1,1,,,10306,Kurt Organista,,Social Welfare,H195,020,A,Letter Grade,A+,Senior Honors Cours
1,15,,,10510,Darlene Francis,,Public Health,196,001,A,Letter Grade,A+,Spec Topics Pb Hlth
1,117,,,10566,Aidan McLoughlin; Asem Berkalieva; Dorothy Chen; Hao Wang; Mi-Suk Kang Dufour; Nolan Pokpongkiat; Sophia Fuller; Yi Li,,Public Health,142,001,A,Letter Grade,A+,Intro Prob Stat
1,187,,,10584,Beatriz Guerrero Auna; Donna Leong; Jason Corburn; Jennifer Jarin; Jessie Wesley; Joseph Griffin; Rafael Velazquez,,Public Health,150E,001,A,Letter Grade,A+,Intro Com Health
1,2,,,10589,Brent Fulton; Jacqueline Wilson; Jenna Traurig,,Public Health,126,001,A,Letter Grade,A+,Health Economics
1,13,,,10593,Alexa Zimbalist; Emily Liu; Isabel Thompson; Lisa Barcellos; Mahasin Mujahid; Mariah Wood; Moon Choi; Olivia Solomon,,Public Health,150A,001,A,Letter Grade,A+,Intr Epidem Hum Dis
1,3,,,10627,Alexander Posner; Emily Place; Gene Ho; Jessica Alway; Maureen Lahiff; Montserrat Ayala-Ramirez,,Public Health,W142,001,A,Letter Grade,A+,Intro Prob Stat
1,92,,,10650,Amia Nash; Daryl Mangosing; Lauren O'Neal; Marlon Maus; Monique Patil,,Public Health,101,001,A,Letter Grade,A+,Sustainable World
1,4,,,10654,Scott Lee,,Public Health,147,001,A,Letter Grade,A+,Global Pers Vision
1,7,,,10727,Darlene Francis,,Public Health,196,002,A,Letter Grade,A+,Spec Topics Pb Hlth
1,5,,,10734,Kristine Madsen,,Public Health,H195B,001,A,Letter Grade,A+,Special Stdy Honors
1,11,,,10791,Darlene Francis,,Public Health,196,003,A,Letter Grade,A+,Spec Topics Pb Hlth
1,17,,,10801,Anke Hemmerling; Deborah Mindry,,Public Health,W108,101,A,Letter Grade,A+,Wmn Hlth Gend Empwt
1,3,,,10804,Anke Hemmerling; Deborah Mindry,,Public Health,W108,UC10,A,Letter Grade,A+,Wmn Hlth Gend Empwt
1,54,,,11259,Fiona McBride; William Rosenzweig,,Business Admin-Undergrad,192T,002,A,Letter Grade,A+,Topics In Csr
1,64,,,11520,Daniel Mulhern; John Briginshaw; Jonathan Heyne; Judith Hopelain; Omar Romero-Hernandez; Torsor Kotee,,Business Admin-Undergrad,10,001,A,Letter Grade,A+,Principles Of Bus
1,2,,,11541,Krystal Thomas,,Business Admin-Undergrad,100,003,A,Letter Grade,A+,Business Comm
1,1,,,11542,Krystal Thomas,,Business Admin-Undergrad,100,004,A,Letter Grade,A+,Business Comm
1,10,,,11553,James Webb,,Business Admin-Undergrad,102A,001,A,Letter Grade,A+,Fin Accounting
1,8,,,11557,James Webb,,Business Admin-Undergrad,102B,002,A,Letter Grade,A+,Managerial Acct
1,5,,,11558,John Briginshaw,,Business Admin-Undergrad,102B,003,A,Letter Grade,A+,Managerial Acct
1,17,,,11565,Dmitry Livdan,,Business Admin-Undergrad,103,001,A,Letter Grade,A+,Intro To Finance
1,20,,,11566,Dmitry Livdan,,Business Admin-Undergrad,103,002,A,Letter Grade,A+,Intro To Finance
1,2,,,11573,Richard Huntsinger; Yiangos Papanastasiou,,Business Admin-Undergrad,104,001,A,Letter Grade,A+,Business Analytics
1,4,,,11576,Wasim Azhar,,Business Admin-Undergrad,106,001,A,Letter Grade,A+,Marketing
1,7,,,11577,Abigail Mackey; Alan Ross; Korinna Anderson; Sora Park,,Business Admin-Undergrad,107,001,A,Letter Grade,A+,Soc & Pol Eth Env
1,4,,,11591,Francis Stanton,,Business Admin-Undergrad,120AB,001,A,Letter Grade,A+,Int Fin Accnting 2
1,1,,,11594,Francis Stanton,,Business Admin-Undergrad,120B,001,A,Letter Grade,A+,Adv Fin Accounting
1,10,,,11598,Francis Stanton,,Business Admin-Undergrad,122,001,A,Letter Grade,A+,Fin Info Analysis
1,1,,,11604,Stephen Etter,,Business Admin-Undergrad,131,001,A,Letter Grade,A+,Corp Fin Analysis
1,3,,,11611,Christine Parlour,,Business Admin-Undergrad,137,001,A,Letter Grade,A+,Spec Topics In Fin
1,1,,,11618,Edward Kass,,Business Admin-Undergrad,155,001,A,Letter Grade,A+,Leadership
1,15,,,11623,Giovanni Compiani; Paolo Casumbal,,Business Admin-Undergrad,167,001,A,Letter Grade,A+,Spec Topics In Mkt
1,41,,,11682,Yaniv Konchitchki,,Business Admin-Undergrad,127,001,A,Letter Grade,A+,Spec Topics In Acct
1,12,,,11683,Ming Hsu,,Business Admin-Undergrad,161,001,A,Letter Grade,A+,Marketing Research
1,3,,,11715,Wasim Azhar,,Business Admin-Undergrad,106,002,A,Letter Grade,A+,Marketing
1,7,,,11719,Richard Huntsinger,,Business Admin-Undergrad,147,001,A,Letter Grade,A+,Spec Topics In Oitm
1,1,,,11766,Brian Lam; Sumon Mazumdar,,Business Admin-Undergrad,131A,1,A,Letter Grade,A+,Corporate Strategy
1,5,,,11770,David Harris,,Business Admin-Undergrad,192AC,1,A,Letter Grade,A+,Social Mvmnts Media
1,1,,,11773,Kellie McElhaney,,Business Admin-Undergrad,192T,004,A,Letter Grade,A+,Topics In Csr
1,2,,,11866,John Arnold; Korshid Tarin,,Chemistry,196,003,A,Letter Grade,A+,Special Lab Study
1,1,,,11867,Anne Baranger,,Chemistry,196,004,A,Letter Grade,A+,Special Lab Study
1,1,,,11873,Carlos Bustamante,,Chemistry,196,010,A,Letter Grade,A+,Special Lab Study
1,2,,,11891,Jay Keasling,,Chemistry,196,031,A,Letter Grade,A+,Special Lab Study
1,1,,,11906,Daniel Nomura,,Chemistry,196,046,A,Letter Grade,A+,Special Lab Study
1,1,,,12007,John Arnold; Korshid Tarin,,Chemistry,H194,002,A,Letter Grade,A+,Honors Research
1,1,,,12019,Felix Fischer,,Chemistry,H194,014,A,Letter Grade,A+,Honors Research
1,1,,,12032,John Kuriyan,,Chemistry,H194,027,A,Letter Grade,A+,Honors Research
1,1,,,12043,Daniel Nomura,,Chemistry,H194,038,A,Letter Grade,A+,Honors Research
1,1,,,12101,John Kuriyan,,Chemistry,H193,026,A,Letter Grade,A+,Honors Thesis
1,2,,,12298,Jay Keasling,,Chemical Engineering,H194,010,A,Letter Grade,A+,Resrch Adv Undergrd
1,1,,,12307,Alexander Pines,,Chemical Engineering,H194,019,A,Letter Grade,A+,Resrch Adv Undergrd
1,6,,,12346,Jay Keasling,,Chemical Engineering,196,012,A,Letter Grade,A+,Special Lab Study
1,3,,,12387,Jeffrey Reimer,,Chemical Engineering,195,007,A,Letter Grade,A+,Special Topics
1,15,,,12504,Alexis Shusterman; Kerry Jones,,Chemistry,1A,001,A,Letter Grade,A+,General Chemistry
1,7,,,12505,Alexis Shusterman; Kerry Jones,,Chemistry,1A,002,A,Letter Grade,A+,General Chemistry
1,29,,,12518,Kayli Martinez; Michelle Douskey,,Chemistry,1AL,001,A,Letter Grade,A+,General Chem Lab
1,14,,,12519,Kayli Martinez; Michelle Douskey,,Chemistry,1AL,002,A,Letter Grade,A+,General Chem Lab
1,14,,,12538,Michelle Douskey,,Chemistry,1B,001,A,Letter Grade,A+,General Chemistry
1,3,,,12543,Justin Jurczyk; Kurt Vollhardt; Natalie Johnson,,Chemistry,3A,001,A,Letter Grade,A+,Chem Struct React
1,4,,,12544,Justin Jurczyk; Kurt Vollhardt; Natalie Johnson,,Chemistry,3A,002,A,Letter Grade,A+,Chem Struct React
1,19,,,12565,Maryann Robak; Michael Baird,,Chemistry,3B,001,A,Letter Grade,A+,Chem Struct React
1,21,,,12566,Maryann Robak; Michael Baird,,Chemistry,3B,002,A,Letter Grade,A+,Chem Struct React
1,1,,,12601,Eunyong Park; Isabelle Le Blanc; Joseph DeGrandchamp; Julia Borden; Marco Paliza-Carre; Max Sosa; Rachel Baum; Yeong Rim Lee,,Chemistry,C110L,001,A,Letter Grade,A+,Biochem & Molbi
1,2,,,12608,Abdulrahman Aldossary; Constance Robinson; Eric Neuscamman; Rachel Clune; Rebecca Hanscam,,Chemistry,120A,001,A,Letter Grade,A+,Physical Chemistry
1,7,,,12609,Michael Werner Zuerch,,Chemistry,125,001,A,Letter Grade,A+,Phys Chem Lab
1,2,,,12645,Alexis Bell,,Chemical Engineering,90,001,A,Letter Grade,A+,Sci Eng Sust Energy
1,4,,,12648,Rui Wang,,Chemical Engineering,141,001,A,Letter Grade,A+,Chem Eng Thermo
1,1,,,12655,Kranthi Kiran Mandadapu,,Chemical Engineering,150A,001,A,Letter Grade,A+,"Trans: Fluids, Heat"
1,12,,,12667,Jay Keasling,,Chemical Engineering,162,001,A,Letter Grade,A+,Dyn Contr Chem Proc
1,2,,,12682,Eran Rabani,,Chemistry,122,001,A,Letter Grade,A+,Quantum Mechanics
1,3,,,12692,Felix Fischer; Ian Bakanas; Peter Marsden,,Chemistry,12B,001,A,Letter Grade,A+,Organic Chemistry
1,1,,,12695,Antonio Del Rio Flores; Wenjun Zhang,,Chemical Engineering,C170L,101,A,Letter Grade,A+,Biochem Eng Lab
1,1,,,12699,Clay Batton; Susan Muller,,Chemical Engineering,C178,001,A,Letter Grade,A+,Polymer Sci & Tech
1,1,,,12808,Bryan Mccloskey,,Chemical Engineering,140,001,A,Letter Grade,A+,Chem Proc Analysis
1,3,,,12813,Ali Mesbah; David Graves; Karthik Shekhar,,Chemical Engineering,143,001,A,Letter Grade,A+,Comp Methods
1,1,,,12815,Wenjun Zhang,,Chemical Engineering,170B,001,A,Letter Grade,A+,Biochemical Engin
1,2,,,12819,K Whaley; Yulong Dong,,Chemistry,C191,001,A,Letter Grade,A+,Quant Inf Sci Techn
1,1,,,12916,R Gary Black,,Architecture,159,001,A,Letter Grade,A+,Spec Top Bldg Stru
1,2,,,12956,Charles Sullivan,,Environmental Design,195B,001,A,Letter Grade,A+,Env Des Thesis
1,1,,,12960,Margaret Crawford,,Environmental Design,195B,005,A,Letter Grade,A+,Env Des Thesis
1,3,,,13086,Kyle Steinfeld,,Architecture,100D,003,A,Letter Grade,A+,Arch Design Iv
1,3,,,13092,Gail Brager; Stet Sanborn,,Architecture,140,001,A,Letter Grade,A+,Energy & Enviro
1,26,,,13105,Margaret Crawford,,Architecture,170B,001,A,Letter Grade,A+,"Hist, Arch&Urbanism"
1,1,,,13136,Kimberly Smith,,City & Regional Planning,116,001,A,Letter Grade,A+,Urban Plng Process
1,30,,,13137,Archimedes Faulkner; Colleen Monahan; Jason Luger,,City & Regional Planning,118AC,001,A,Letter Grade,A+,The Urban Comm
1,43,,,13159,Eric Eidlin; Gwendolyn Fuertes; Kristina Hill; Rebecca Mcelvain,,Environmental Design,4C,001,A,Letter Grade,A+,Future Ecologies
1,14,,,13163,Margaret Heisler; Michael Larice; Noel Simpkin,,Environmental Design,100,001,A,Letter Grade,A+,The City
1,1,,,13170,Raymond Lifchez,,Environmental Design,101A,001,A,Letter Grade,A+,Short Compositions
1,15,,,13179,Charles Sullivan,,Landscape Arch & Env Plan,1,001,A,Letter Grade,A+,Draw Green Future
1,2,,,13183,Daphne Edwards,,Landscape Arch & Env Plan,112,001,A,Letter Grade,A+,Landscape Plants
