Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,28942,,28942,,28942,Francisco Armero; Eduardo Montalto,,Civil & Environmental Eng,132,001,B,Letter Grade,B-,Applstruct Mech
1,28942,,28942,,28942,Francisco Armero; Eduardo Montalto,,Civil & Environmental Eng,132,001,C,Letter Grade,C+,Applstruct Mech
2,28942,,28942,,28942,Francisco Armero; Eduardo Montalto,,Civil & Environmental Eng,132,001,C,Letter Grade,C,Applstruct Mech
1,28942,,28942,,28942,Francisco Armero; Eduardo Montalto,,Civil & Environmental Eng,132,001,D,Letter Grade,D,Applstruct Mech
3,28942,,28942,,28942,Francisco Armero; Eduardo Montalto,,Civil & Environmental Eng,132,001,F,Letter Grade,F,Applstruct Mech
1,29177,,29177,,29177,Jerome Solberg,,Civil & Environmental Eng,C133,001,A,Letter Grade,A,Eng Analyfinite Mth
1,29177,,29177,,29177,Jerome Solberg,,Civil & Environmental Eng,C133,001,A,Letter Grade,A-,Eng Analyfinite Mth
1,29177,,29177,,29177,Jerome Solberg,,Civil & Environmental Eng,C133,001,B,Letter Grade,B,Eng Analyfinite Mth
1,29177,,29177,,29177,Jerome Solberg,,Civil & Environmental Eng,C133,001,Credit,Non-Letter Grade,Pass,Eng Analyfinite Mth
1,32562,,32562,,32562,Mark Hansen; Raja Sengupta; Ke Liu; Banavar Sridhar,,Civil & Environmental Eng,160D,001,A,Letter Grade,A+,Aviation Data Sci
4,32562,,32562,,32562,Mark Hansen; Raja Sengupta; Ke Liu; Banavar Sridhar,,Civil & Environmental Eng,160D,001,A,Letter Grade,A-,Aviation Data Sci
1,32562,,32562,,32562,Mark Hansen; Raja Sengupta; Ke Liu; Banavar Sridhar,,Civil & Environmental Eng,160D,001,B,Letter Grade,B+,Aviation Data Sci
2,32562,,32562,,32562,Mark Hansen; Raja Sengupta; Ke Liu; Banavar Sridhar,,Civil & Environmental Eng,160D,001,B,Letter Grade,B,Aviation Data Sci
14,30522,,30522,,30522,Paulo Monteiro; Marzieh Mirmobini,,Civil & Environmental Eng,165,001,A,Letter Grade,A,Concrete Mat/Cons
6,30522,,30522,,30522,Paulo Monteiro; Marzieh Mirmobini,,Civil & Environmental Eng,165,001,A,Letter Grade,A-,Concrete Mat/Cons
3,30522,,30522,,30522,Paulo Monteiro; Marzieh Mirmobini,,Civil & Environmental Eng,165,001,B,Letter Grade,B+,Concrete Mat/Cons
1,30522,,30522,,30522,Paulo Monteiro; Marzieh Mirmobini,,Civil & Environmental Eng,165,001,B,Letter Grade,B,Concrete Mat/Cons
1,30522,,30522,,30522,Paulo Monteiro; Marzieh Mirmobini,,Civil & Environmental Eng,165,001,Credit,Non-Letter Grade,Pass,Concrete Mat/Cons
8,30523,,30523,,30523,Manar Shami; Derek Kersey,,Civil & Environmental Eng,166,001,A,Letter Grade,A+,Construction Engrg
32,30523,,30523,,30523,Manar Shami; Derek Kersey,,Civil & Environmental Eng,166,001,A,Letter Grade,A,Construction Engrg
23,30523,,30523,,30523,Manar Shami; Derek Kersey,,Civil & Environmental Eng,166,001,A,Letter Grade,A-,Construction Engrg
4,30523,,30523,,30523,Manar Shami; Derek Kersey,,Civil & Environmental Eng,166,001,B,Letter Grade,B+,Construction Engrg
7,30523,,30523,,30523,Manar Shami; Derek Kersey,,Civil & Environmental Eng,166,001,B,Letter Grade,B,Construction Engrg
3,30523,,30523,,30523,Manar Shami; Derek Kersey,,Civil & Environmental Eng,166,001,B,Letter Grade,B-,Construction Engrg
2,30523,,30523,,30523,Manar Shami; Derek Kersey,,Civil & Environmental Eng,166,001,C,Letter Grade,C+,Construction Engrg
1,30523,,30523,,30523,Manar Shami; Derek Kersey,,Civil & Environmental Eng,166,001,Credit,Non-Letter Grade,Pass,Construction Engrg
1,30523,,30523,,30523,Manar Shami; Derek Kersey,,Civil & Environmental Eng,166,001,No Credit,Non-Letter Grade,Not Pass,Construction Engrg
2,29196,,29196,,29196,Jonathan Bray; William Zakka; Eli Trast,,Civil & Environmental Eng,175,001,A,Letter Grade,A+,Geot Geoenv Engrg
12,29196,,29196,,29196,Jonathan Bray; William Zakka; Eli Trast,,Civil & Environmental Eng,175,001,A,Letter Grade,A,Geot Geoenv Engrg
8,29196,,29196,,29196,Jonathan Bray; William Zakka; Eli Trast,,Civil & Environmental Eng,175,001,A,Letter Grade,A-,Geot Geoenv Engrg
15,29196,,29196,,29196,Jonathan Bray; William Zakka; Eli Trast,,Civil & Environmental Eng,175,001,B,Letter Grade,B+,Geot Geoenv Engrg
19,29196,,29196,,29196,Jonathan Bray; William Zakka; Eli Trast,,Civil & Environmental Eng,175,001,B,Letter Grade,B,Geot Geoenv Engrg
4,29196,,29196,,29196,Jonathan Bray; William Zakka; Eli Trast,,Civil & Environmental Eng,175,001,B,Letter Grade,B-,Geot Geoenv Engrg
8,29196,,29196,,29196,Jonathan Bray; William Zakka; Eli Trast,,Civil & Environmental Eng,175,001,C,Letter Grade,C+,Geot Geoenv Engrg
4,29196,,29196,,29196,Jonathan Bray; William Zakka; Eli Trast,,Civil & Environmental Eng,175,001,C,Letter Grade,C,Geot Geoenv Engrg
2,29196,,29196,,29196,Jonathan Bray; William Zakka; Eli Trast,,Civil & Environmental Eng,175,001,C,Letter Grade,C-,Geot Geoenv Engrg
6,28623,,28623,,28623,Hung Nguyen; Stanislaus Tuholski; Jiwon Shin,,Civil & Environmental Eng,180,001,A,Letter Grade,A+,Cee Systems Design
15,28623,,28623,,28623,Hung Nguyen; Stanislaus Tuholski; Jiwon Shin,,Civil & Environmental Eng,180,001,A,Letter Grade,A,Cee Systems Design
7,28623,,28623,,28623,Hung Nguyen; Stanislaus Tuholski; Jiwon Shin,,Civil & Environmental Eng,180,001,A,Letter Grade,A-,Cee Systems Design
2,28623,,28623,,28623,Hung Nguyen; Stanislaus Tuholski; Jiwon Shin,,Civil & Environmental Eng,180,001,B,Letter Grade,B+,Cee Systems Design
1,28623,,28623,,28623,Hung Nguyen; Stanislaus Tuholski; Jiwon Shin,,Civil & Environmental Eng,180,001,B,Letter Grade,B,Cee Systems Design
2,28623,,28623,,28623,Hung Nguyen; Stanislaus Tuholski; Jiwon Shin,,Civil & Environmental Eng,180,001,B,Letter Grade,B-,Cee Systems Design
2,28623,,28623,,28623,Hung Nguyen; Stanislaus Tuholski; Jiwon Shin,,Civil & Environmental Eng,180,001,C,Letter Grade,C+,Cee Systems Design
1,28623,,28623,,28623,Hung Nguyen; Stanislaus Tuholski; Jiwon Shin,,Civil & Environmental Eng,180,001,C,Letter Grade,C,Cee Systems Design
1,28623,,28623,,28623,Hung Nguyen; Stanislaus Tuholski; Jiwon Shin,,Civil & Environmental Eng,180,001,Credit,Non-Letter Grade,Pass,Cee Systems Design
37,29266,,29266,,29266,Scott Moura,,Civil & Environmental Eng,186,001,A,Letter Grade,A+,Iot Smart Cities
26,29266,,29266,,29266,Scott Moura,,Civil & Environmental Eng,186,001,A,Letter Grade,A,Iot Smart Cities
1,29266,,29266,,29266,Scott Moura,,Civil & Environmental Eng,186,001,B,Letter Grade,B+,Iot Smart Cities
1,29266,,29266,,29266,Scott Moura,,Civil & Environmental Eng,186,001,B,Letter Grade,B,Iot Smart Cities
1,29266,,29266,,29266,Scott Moura,,Civil & Environmental Eng,186,001,B,Letter Grade,B-,Iot Smart Cities
1,29266,,29266,,29266,Scott Moura,,Civil & Environmental Eng,186,001,C,Letter Grade,C+,Iot Smart Cities
1,29266,,29266,,29266,Scott Moura,,Civil & Environmental Eng,186,001,C,Letter Grade,C,Iot Smart Cities
2,29266,,29266,,29266,Scott Moura,,Civil & Environmental Eng,186,001,No Credit,Non-Letter Grade,Not Pass,Iot Smart Cities
26,29267,,29267,,29267,Maya Carrasquillo; Jennifer Han,,Civil & Environmental Eng,190,001,A,Letter Grade,A+,Special Topics Cee
6,29267,,29267,,29267,Maya Carrasquillo; Jennifer Han,,Civil & Environmental Eng,190,001,A,Letter Grade,A,Special Topics Cee
9,29267,,29267,,29267,Maya Carrasquillo; Jennifer Han,,Civil & Environmental Eng,190,001,A,Letter Grade,A-,Special Topics Cee
1,29267,,29267,,29267,Maya Carrasquillo; Jennifer Han,,Civil & Environmental Eng,190,001,B,Letter Grade,B+,Special Topics Cee
2,29267,,29267,,29267,Maya Carrasquillo; Jennifer Han,,Civil & Environmental Eng,190,001,B,Letter Grade,B,Special Topics Cee
1,29267,,29267,,29267,Maya Carrasquillo; Jennifer Han,,Civil & Environmental Eng,190,001,B,Letter Grade,B-,Special Topics Cee
1,19359,,19359,,19359,Raja Sengupta; Jackson Herron,,Civil & Environmental Eng,191,001,A,Letter Grade,A+,Cee System Analysis
7,19359,,19359,,19359,Raja Sengupta; Jackson Herron,,Civil & Environmental Eng,191,001,A,Letter Grade,A,Cee System Analysis
4,19359,,19359,,19359,Raja Sengupta; Jackson Herron,,Civil & Environmental Eng,191,001,A,Letter Grade,A-,Cee System Analysis
4,19359,,19359,,19359,Raja Sengupta; Jackson Herron,,Civil & Environmental Eng,191,001,B,Letter Grade,B+,Cee System Analysis
5,19359,,19359,,19359,Raja Sengupta; Jackson Herron,,Civil & Environmental Eng,191,001,B,Letter Grade,B,Cee System Analysis
1,19359,,19359,,19359,Raja Sengupta; Jackson Herron,,Civil & Environmental Eng,191,001,C,Letter Grade,C,Cee System Analysis
1,19359,,19359,,19359,Raja Sengupta; Jackson Herron,,Civil & Environmental Eng,191,001,Credit,Non-Letter Grade,Pass,Cee System Analysis
3,31868,,31868,,31868,Ziqi Wang,,Civil & Environmental Eng,193,001,A,Letter Grade,A+,Eng Risk Analysis
2,31868,,31868,,31868,Ziqi Wang,,Civil & Environmental Eng,193,001,A,Letter Grade,A,Eng Risk Analysis
3,31868,,31868,,31868,Ziqi Wang,,Civil & Environmental Eng,193,001,B,Letter Grade,B+,Eng Risk Analysis
4,31868,,31868,,31868,Ziqi Wang,,Civil & Environmental Eng,193,001,B,Letter Grade,B,Eng Risk Analysis
1,31868,,31868,,31868,Ziqi Wang,,Civil & Environmental Eng,193,001,B,Letter Grade,B-,Eng Risk Analysis
2,31868,,31868,,31868,Ziqi Wang,,Civil & Environmental Eng,193,001,Credit,Non-Letter Grade,Pass,Eng Risk Analysis
1,16774,,16774,,16774,Mark Stacey,,Civil & Environmental Eng,H194,001,A,Letter Grade,A+,Honors Ugrad Res
1,16775,,16775,,16775,Dimitrios Konstantinidis,,Civil & Environmental Eng,H194,002,A,Letter Grade,A,Honors Ugrad Res
1,16776,,16776,,16776,Mark Hansen,,Civil & Environmental Eng,H194,003,A,Letter Grade,A,Honors Ugrad Res
1,16777,,16777,,16777,Michael Cassidy,,Civil & Environmental Eng,H194,004,A,Letter Grade,A-,Honors Ugrad Res
1,19363,,19363,,19363,Fotini Chow,,Civil & Environmental Eng,197,001,Credit,Non-Letter Grade,Pass,Field Studies In Ce
1,19364,,19364,,19364,Baoxia Mi,,Civil & Environmental Eng,197,002,Credit,Non-Letter Grade,Pass,Field Studies In Ce
1,19366,,19366,,19366,Cesunica Ivey,,Civil & Environmental Eng,197,004,Credit,Non-Letter Grade,Pass,Field Studies In Ce
20,28181,,28181,,28181,Paulo Monteiro; Julian Falagan,,Civil & Environmental Eng,198,001,Credit,Non-Letter Grade,Pass,Directed Group Stdy
44,28182,,28182,,28182,Iris Tommelein; Andrew Hom,,Civil & Environmental Eng,198,002,Credit,Non-Letter Grade,Pass,Directed Group Stdy
6,28182,,28182,,28182,Iris Tommelein; Andrew Hom,,Civil & Environmental Eng,198,002,Credit,Non-Letter Grade,Satisfactory,Directed Group Stdy
15,28183,,28183,,28183,Evan Variano; Ivan Yan,,Civil & Environmental Eng,198,003,Credit,Non-Letter Grade,Pass,Directed Group Stdy
7,28184,,28184,,28184,Michael Riemer,,Civil & Environmental Eng,198,004,Credit,Non-Letter Grade,Pass,Directed Group Stdy
23,28185,,28185,,28185,Dimitrios Konstantinidis; Sunny Ou; Clara Rong,,Civil & Environmental Eng,198,005,Credit,Non-Letter Grade,Pass,Directed Group Stdy
34,28186,,28186,,28186,Tracy Becker; Jacob Lion,,Civil & Environmental Eng,198,006,Credit,Non-Letter Grade,Pass,Directed Group Stdy
2,28187,,28187,,28187,Baoxia Mi; Cady Byrd-Cabelka; Patrick Hannifin,,Civil & Environmental Eng,198,007,Credit,Non-Letter Grade,Pass,Directed Group Stdy
21,28677,,28677,,28677,Michael Cassidy; Aboli Datey; Bryan Kao,,Civil & Environmental Eng,198,008,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,16890,,16890,,16890,Matthew De Jong,,Civil & Environmental Eng,199,003,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,16893,,16893,,16893,Alexandre Bayen,,Civil & Environmental Eng,199,006,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,16897,,16897,,16897,Fotini Chow,,Civil & Environmental Eng,199,010,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,16910,,16910,,16910,Robert Kayen,,Civil & Environmental Eng,199,023,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,16914,,16914,,16914,SHAOFAN LI,,Civil & Environmental Eng,199,027,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,16915,,16915,,16915,Baoxia Mi,,Civil & Environmental Eng,199,028,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,16920,,16920,,16920,Kara Nelson,,Civil & Environmental Eng,199,033,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,16921,,16921,,16921,Claudia Ostertag,,Civil & Environmental Eng,199,034,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,16926,,16926,,16926,David Sedlak,,Civil & Environmental Eng,199,039,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,16928,,16928,,16928,Susan Shaheen,,Civil & Environmental Eng,199,041,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,16934,,16934,,16934,Iris Tommelein,,Civil & Environmental Eng,199,047,Credit,Non-Letter Grade,Satisfactory,Superv Indep Study
1,33596,,33596,,33596,Maria Laura Delle Monache,,Civil & Environmental Eng,199,051,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,33912,,33912,,33912,Maya Carrasquillo,,Civil & Environmental Eng,199,052,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,33926,,33926,,33926,Joshua Apte,,Civil & Environmental Eng,199,053,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,34052,,34052,,34052,Cynthia Gerlein-Safdi,,Civil & Environmental Eng,199,054,Credit,Non-Letter Grade,Pass,Superv Indep Study
98,25784,,25784,,25784,Adam Croom,,Cognitive Science,1B,001,A,Letter Grade,A+,Intro To Cog Sci
24,25784,,25784,,25784,Adam Croom,,Cognitive Science,1B,001,A,Letter Grade,A,Intro To Cog Sci
8,25784,,25784,,25784,Adam Croom,,Cognitive Science,1B,001,A,Letter Grade,A-,Intro To Cog Sci
5,25784,,25784,,25784,Adam Croom,,Cognitive Science,1B,001,B,Letter Grade,B+,Intro To Cog Sci
2,25784,,25784,,25784,Adam Croom,,Cognitive Science,1B,001,B,Letter Grade,B,Intro To Cog Sci
2,25784,,25784,,25784,Adam Croom,,Cognitive Science,1B,001,C,Letter Grade,C+,Intro To Cog Sci
1,25784,,25784,,25784,Adam Croom,,Cognitive Science,1B,001,C,Letter Grade,C,Intro To Cog Sci
1,25784,,25784,,25784,Adam Croom,,Cognitive Science,1B,001,F,Letter Grade,F,Intro To Cog Sci
1,25784,,25784,,25784,Adam Croom,,Cognitive Science,1B,001,No Credit,Non-Letter Grade,Not Pass,Intro To Cog Sci
86,31578,,31578,,31578,Adam Croom,,Cognitive Science,1B,002,A,Letter Grade,A+,Intro To Cog Sci
29,31578,,31578,,31578,Adam Croom,,Cognitive Science,1B,002,A,Letter Grade,A,Intro To Cog Sci
2,31578,,31578,,31578,Adam Croom,,Cognitive Science,1B,002,A,Letter Grade,A-,Intro To Cog Sci
5,31578,,31578,,31578,Adam Croom,,Cognitive Science,1B,002,B,Letter Grade,B+,Intro To Cog Sci
3,31578,,31578,,31578,Adam Croom,,Cognitive Science,1B,002,B,Letter Grade,B,Intro To Cog Sci
2,31578,,31578,,31578,Adam Croom,,Cognitive Science,1B,002,B,Letter Grade,B-,Intro To Cog Sci
2,31578,,31578,,31578,Adam Croom,,Cognitive Science,1B,002,C,Letter Grade,C+,Intro To Cog Sci
1,31578,,31578,,31578,Adam Croom,,Cognitive Science,1B,002,D,Letter Grade,D+,Intro To Cog Sci
3,31578,,31578,,31578,Adam Croom,,Cognitive Science,1B,002,F,Letter Grade,F,Intro To Cog Sci
24,34120,,34120,,34120,Zachary Pardos,,Cognitive Science,98,002,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,34120,,34120,,34120,Zachary Pardos,,Cognitive Science,98,002,No Credit,Non-Letter Grade,Not Pass,Directed Group Stdy
11,33032,,33032,,33032,Davina Chan,,Cognitive Science,115,001,A,Letter Grade,A+,Neuropsych Happines
67,33032,,33032,,33032,Davina Chan,,Cognitive Science,115,001,A,Letter Grade,A,Neuropsych Happines
8,33032,,33032,,33032,Davina Chan,,Cognitive Science,115,001,A,Letter Grade,A-,Neuropsych Happines
4,33032,,33032,,33032,Davina Chan,,Cognitive Science,115,001,B,Letter Grade,B+,Neuropsych Happines
13,33032,,33032,,33032,Davina Chan,,Cognitive Science,115,001,B,Letter Grade,B,Neuropsych Happines
3,33032,,33032,,33032,Davina Chan,,Cognitive Science,115,001,B,Letter Grade,B-,Neuropsych Happines
4,33032,,33032,,33032,Davina Chan,,Cognitive Science,115,001,C,Letter Grade,C+,Neuropsych Happines
10,33032,,33032,,33032,Davina Chan,,Cognitive Science,115,001,C,Letter Grade,C,Neuropsych Happines
1,33032,,33032,,33032,Davina Chan,,Cognitive Science,115,001,C,Letter Grade,C-,Neuropsych Happines
2,33032,,33032,,33032,Davina Chan,,Cognitive Science,115,001,D,Letter Grade,D+,Neuropsych Happines
1,33032,,33032,,33032,Davina Chan,,Cognitive Science,115,001,D,Letter Grade,D-,Neuropsych Happines
17,33032,,33032,,33032,Davina Chan,,Cognitive Science,115,001,Credit,Non-Letter Grade,Pass,Neuropsych Happines
1,33032,,33032,,33032,Davina Chan,,Cognitive Science,115,001,No Credit,Non-Letter Grade,Not Pass,Neuropsych Happines
1,21273,,21273,,21273,David Whitney,,Cognitive Science,C126,001,A,Letter Grade,A+,Perception
40,21273,,21273,,21273,David Whitney,,Cognitive Science,C126,001,A,Letter Grade,A,Perception
18,21273,,21273,,21273,David Whitney,,Cognitive Science,C126,001,A,Letter Grade,A-,Perception
17,21273,,21273,,21273,David Whitney,,Cognitive Science,C126,001,B,Letter Grade,B+,Perception
26,21273,,21273,,21273,David Whitney,,Cognitive Science,C126,001,B,Letter Grade,B,Perception
18,21273,,21273,,21273,David Whitney,,Cognitive Science,C126,001,B,Letter Grade,B-,Perception
3,21273,,21273,,21273,David Whitney,,Cognitive Science,C126,001,C,Letter Grade,C+,Perception
3,21273,,21273,,21273,David Whitney,,Cognitive Science,C126,001,C,Letter Grade,C,Perception
4,21273,,21273,,21273,David Whitney,,Cognitive Science,C126,001,C,Letter Grade,C-,Perception
1,21273,,21273,,21273,David Whitney,,Cognitive Science,C126,001,D,Letter Grade,D+,Perception
2,21273,,21273,,21273,David Whitney,,Cognitive Science,C126,001,D,Letter Grade,D,Perception
2,21273,,21273,,21273,David Whitney,,Cognitive Science,C126,001,F,Letter Grade,F,Perception
12,21273,,21273,,21273,David Whitney,,Cognitive Science,C126,001,Credit,Non-Letter Grade,Pass,Perception
39,23871,,23871,,23871,Jose Ramirez,,Cognitive Science,131,001,A,Letter Grade,A+,Comp Models Of Cog
13,23871,,23871,,23871,Jose Ramirez,,Cognitive Science,131,001,A,Letter Grade,A,Comp Models Of Cog
12,23871,,23871,,23871,Jose Ramirez,,Cognitive Science,131,001,A,Letter Grade,A-,Comp Models Of Cog
5,23871,,23871,,23871,Jose Ramirez,,Cognitive Science,131,001,B,Letter Grade,B+,Comp Models Of Cog
3,23871,,23871,,23871,Jose Ramirez,,Cognitive Science,131,001,B,Letter Grade,B,Comp Models Of Cog
1,23871,,23871,,23871,Jose Ramirez,,Cognitive Science,131,001,C,Letter Grade,C+,Comp Models Of Cog
1,23871,,23871,,23871,Jose Ramirez,,Cognitive Science,131,001,C,Letter Grade,C-,Comp Models Of Cog
1,23871,,23871,,23871,Jose Ramirez,,Cognitive Science,131,001,F,Letter Grade,F,Comp Models Of Cog
1,23871,,23871,,23871,Jose Ramirez,,Cognitive Science,131,001,No Credit,Non-Letter Grade,Not Pass,Comp Models Of Cog
37,31579,,31579,,31579,Jose Ramirez,,Cognitive Science,131,002,A,Letter Grade,A+,Comp Models Of Cog
23,31579,,31579,,31579,Jose Ramirez,,Cognitive Science,131,002,A,Letter Grade,A,Comp Models Of Cog
5,31579,,31579,,31579,Jose Ramirez,,Cognitive Science,131,002,A,Letter Grade,A-,Comp Models Of Cog
1,31579,,31579,,31579,Jose Ramirez,,Cognitive Science,131,002,B,Letter Grade,B+,Comp Models Of Cog
2,31579,,31579,,31579,Jose Ramirez,,Cognitive Science,131,002,B,Letter Grade,B,Comp Models Of Cog
1,31579,,31579,,31579,Jose Ramirez,,Cognitive Science,131,002,B,Letter Grade,B-,Comp Models Of Cog
1,31579,,31579,,31579,Jose Ramirez,,Cognitive Science,131,002,F,Letter Grade,F,Comp Models Of Cog
2,31579,,31579,,31579,Jose Ramirez,,Cognitive Science,131,002,Credit,Non-Letter Grade,Pass,Comp Models Of Cog
20,31000,,31000,,31000,Jose Ramirez,,Cognitive Science,132,001,A,Letter Grade,A+,Rhythms Brain Compu
6,31000,,31000,,31000,Jose Ramirez,,Cognitive Science,132,001,A,Letter Grade,A,Rhythms Brain Compu
8,31000,,31000,,31000,Jose Ramirez,,Cognitive Science,132,001,A,Letter Grade,A-,Rhythms Brain Compu
1,31000,,31000,,31000,Jose Ramirez,,Cognitive Science,132,001,B,Letter Grade,B+,Rhythms Brain Compu
3,31000,,31000,,31000,Jose Ramirez,,Cognitive Science,132,001,B,Letter Grade,B,Rhythms Brain Compu
3,31000,,31000,,31000,Jose Ramirez,,Cognitive Science,132,001,B,Letter Grade,B-,Rhythms Brain Compu
1,31000,,31000,,31000,Jose Ramirez,,Cognitive Science,132,001,C,Letter Grade,C+,Rhythms Brain Compu
1,31000,,31000,,31000,Jose Ramirez,,Cognitive Science,132,001,C,Letter Grade,C,Rhythms Brain Compu
1,31000,,31000,,31000,Jose Ramirez,,Cognitive Science,132,001,C,Letter Grade,C-,Rhythms Brain Compu
1,31000,,31000,,31000,Jose Ramirez,,Cognitive Science,132,001,Credit,Non-Letter Grade,Pass,Rhythms Brain Compu
119,30812,,30812,,30812,Adam Croom,,Cognitive Science,144,001,A,Letter Grade,A+,Cogsci Of Language
30,30812,,30812,,30812,Adam Croom,,Cognitive Science,144,001,A,Letter Grade,A,Cogsci Of Language
2,30812,,30812,,30812,Adam Croom,,Cognitive Science,144,001,A,Letter Grade,A-,Cogsci Of Language
2,30812,,30812,,30812,Adam Croom,,Cognitive Science,144,001,B,Letter Grade,B,Cogsci Of Language
2,30812,,30812,,30812,Adam Croom,,Cognitive Science,144,001,C,Letter Grade,C,Cogsci Of Language
1,30812,,30812,,30812,Adam Croom,,Cognitive Science,144,001,F,Letter Grade,F,Cogsci Of Language
2,30812,,30812,,30812,Adam Croom,,Cognitive Science,144,001,Credit,Non-Letter Grade,Pass,Cogsci Of Language
9,24657,,24657,,24657,Robert Glushko,,Cognitive Science,150,001,A,Letter Grade,A,Sensemaking And Org
10,24657,,24657,,24657,Robert Glushko,,Cognitive Science,150,001,A,Letter Grade,A-,Sensemaking And Org
3,24657,,24657,,24657,Robert Glushko,,Cognitive Science,150,001,B,Letter Grade,B+,Sensemaking And Org
1,24657,,24657,,24657,Robert Glushko,,Cognitive Science,150,001,B,Letter Grade,B,Sensemaking And Org
1,24657,,24657,,24657,Robert Glushko,,Cognitive Science,150,001,C,Letter Grade,C,Sensemaking And Org
2,24657,,24657,,24657,Robert Glushko,,Cognitive Science,150,001,Credit,Non-Letter Grade,Pass,Sensemaking And Org
14,30999,,30999,,30999,Davina Chan,,Cognitive Science,180,001,A,Letter Grade,A+,Mind Brain & Identi
62,30999,,30999,,30999,Davina Chan,,Cognitive Science,180,001,A,Letter Grade,A,Mind Brain & Identi
10,30999,,30999,,30999,Davina Chan,,Cognitive Science,180,001,A,Letter Grade,A-,Mind Brain & Identi
8,30999,,30999,,30999,Davina Chan,,Cognitive Science,180,001,B,Letter Grade,B+,Mind Brain & Identi
18,30999,,30999,,30999,Davina Chan,,Cognitive Science,180,001,B,Letter Grade,B,Mind Brain & Identi
5,30999,,30999,,30999,Davina Chan,,Cognitive Science,180,001,B,Letter Grade,B-,Mind Brain & Identi
8,30999,,30999,,30999,Davina Chan,,Cognitive Science,180,001,C,Letter Grade,C+,Mind Brain & Identi
7,30999,,30999,,30999,Davina Chan,,Cognitive Science,180,001,C,Letter Grade,C,Mind Brain & Identi
1,30999,,30999,,30999,Davina Chan,,Cognitive Science,180,001,C,Letter Grade,C-,Mind Brain & Identi
1,30999,,30999,,30999,Davina Chan,,Cognitive Science,180,001,D,Letter Grade,D+,Mind Brain & Identi
1,30999,,30999,,30999,Davina Chan,,Cognitive Science,180,001,D,Letter Grade,D-,Mind Brain & Identi
5,30999,,30999,,30999,Davina Chan,,Cognitive Science,180,001,F,Letter Grade,F,Mind Brain & Identi
9,30999,,30999,,30999,Davina Chan,,Cognitive Science,180,001,Credit,Non-Letter Grade,Pass,Mind Brain & Identi
2,30999,,30999,,30999,Davina Chan,,Cognitive Science,180,001,No Credit,Non-Letter Grade,Not Pass,Mind Brain & Identi
16,31058,,31058,,31058,David Presti; Patricia Kubala,,Cognitive Science,190,003,A,Letter Grade,A,Spec Topics Cog Sci
2,31058,,31058,,31058,David Presti; Patricia Kubala,,Cognitive Science,190,003,A,Letter Grade,A-,Spec Topics Cog Sci
1,31058,,31058,,31058,David Presti; Patricia Kubala,,Cognitive Science,190,003,B,Letter Grade,B,Spec Topics Cog Sci
1,31058,,31058,,31058,David Presti; Patricia Kubala,,Cognitive Science,190,003,Credit,Non-Letter Grade,Pass,Spec Topics Cog Sci
1,34010,,34010,,34010,Richard Ivry,,Cognitive Science,H195,002,A,Letter Grade,A,Spec Stdy Honors
1,34011,,34011,,34011,Mark D'Esposito,,Cognitive Science,H195,003,A,Letter Grade,A+,Spec Stdy Honors
1,34012,,34012,,34012,Donald Moore,,Cognitive Science,H195,004,A,Letter Grade,A+,Spec Stdy Honors
1,34013,,34013,,34013,David Presti,,Cognitive Science,H195,005,A,Letter Grade,A,Spec Stdy Honors
1,15485,,15485,,15485,Kevin Weiner,,Cognitive Science,199,004,Credit,Non-Letter Grade,Pass,Superv Indep Study
4,15487,,15487,,15487,David Whitney,,Cognitive Science,199,006,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,15488,,15488,,15488,Robert Glushko,,Cognitive Science,199,007,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,21290,,21290,,21290,Nancy Hunt,,College Writing Programs,1,001,Credit,Non-Letter Grade,Pass,Grammar/Vocabulary
1,21290,,21290,,21290,Nancy Hunt,,College Writing Programs,1,001,Credit,Non-Letter Grade,Satisfactory,Grammar/Vocabulary
5,25112,,25112,,25112,Nancy Hunt,,College Writing Programs,1,002,Credit,Non-Letter Grade,Pass,Grammar/Vocabulary
5,21291,,21291,,21291,Becky Hsu,,College Writing Programs,R1A,001,A,Letter Grade,A,College Writing 1a
