Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
6,18219,,18219,,18219,Jon Metzler,,Business Admin-MBA,299,02B,B,Letter Grade,B+,Strat Leadership
16,18219,,18219,,18219,Jon Metzler,,Business Admin-MBA,299,02B,B,Letter Grade,B,Strat Leadership
6,18219,,18219,,18219,Jon Metzler,,Business Admin-MBA,299,02B,B,Letter Grade,B-,Strat Leadership
5,18220,,18220,,18220,Gregory La Blanc,,Business Admin-MBA,299,03B,A,Letter Grade,A+,Strat Leadership
13,18220,,18220,,18220,Gregory La Blanc,,Business Admin-MBA,299,03B,A,Letter Grade,A,Strat Leadership
13,18220,,18220,,18220,Gregory La Blanc,,Business Admin-MBA,299,03B,A,Letter Grade,A-,Strat Leadership
17,18220,,18220,,18220,Gregory La Blanc,,Business Admin-MBA,299,03B,B,Letter Grade,B+,Strat Leadership
5,18220,,18220,,18220,Gregory La Blanc,,Business Admin-MBA,299,03B,B,Letter Grade,B,Strat Leadership
4,18220,,18220,,18220,Gregory La Blanc,,Business Admin-MBA,299,03B,B,Letter Grade,B-,Strat Leadership
9,18221,,18221,,18221,Gregory La Blanc,,Business Admin-MBA,299,04B,A,Letter Grade,A,Strat Leadership
21,18221,,18221,,18221,Gregory La Blanc,,Business Admin-MBA,299,04B,A,Letter Grade,A-,Strat Leadership
15,18221,,18221,,18221,Gregory La Blanc,,Business Admin-MBA,299,04B,B,Letter Grade,B+,Strat Leadership
15,18221,,18221,,18221,Gregory La Blanc,,Business Admin-MBA,299,04B,B,Letter Grade,B,Strat Leadership
3,18221,,18221,,18221,Gregory La Blanc,,Business Admin-MBA,299,04B,B,Letter Grade,B-,Strat Leadership
2,18221,,18221,,18221,Gregory La Blanc,,Business Admin-MBA,299,04B,C,Letter Grade,C+,Strat Leadership
1,18221,,18221,,18221,Gregory La Blanc,,Business Admin-MBA,299,04B,C,Letter Grade,C,Strat Leadership
44,20222,,20222,,20222,Todd Fitch,,Business Admin-MBA,375,001,Credit,Non-Letter Grade,Satisfactory,Teaching Business
3,20521,,20521,,20521,Omri Even Tov,,Business Admin-PhD,229A,001,A,Letter Grade,A,Doctor Sem Acctg I
4,20240,,20240,,20240,Xi Wu,,Business Admin-PhD,229S,001,Credit,Non-Letter Grade,Satisfactory,Research Sem-Acctng
1,20598,,20598,,20598,Richard Stanton; Robert Hodrick,,Business Admin-PhD,239FC,001,A,Letter Grade,A,Empircl Asst Price
1,20598,,20598,,20598,Richard Stanton; Robert Hodrick,,Business Admin-PhD,239FC,001,A,Letter Grade,A-,Empircl Asst Price
1,20598,,20598,,20598,Richard Stanton; Robert Hodrick,,Business Admin-PhD,239FC,001,F,Letter Grade,F,Empircl Asst Price
4,20599,,20599,,20599,Ulrike Malmendier,,Business Admin-PhD,239FD,001,A,Letter Grade,A,Empirical Corp Fin
1,20599,,20599,,20599,Ulrike Malmendier,,Business Admin-PhD,239FD,001,A,Letter Grade,A-,Empirical Corp Fin
1,20599,,20599,,20599,Ulrike Malmendier,,Business Admin-PhD,239FD,001,B,Letter Grade,B+,Empirical Corp Fin
1,20599,,20599,,20599,Ulrike Malmendier,,Business Admin-PhD,239FD,001,F,Letter Grade,F,Empirical Corp Fin
18,20241,,20241,,20241,Peter Maxted,,Business Admin-PhD,239S,001,Credit,Non-Letter Grade,Satisfactory,Res Sem-Finance
14,20243,,20243,,20243,Aruna Ranganathan; Sa-kiera Hudson,,Business Admin-PhD,259S,001,Credit,Non-Letter Grade,Satisfactory,Res Sem-Mors
3,20525,,20525,,20525,Przemyslaw Jeziorski,,Business Admin-PhD,269B,001,A,Letter Grade,A,Sem Choice Models
12,20244,,20244,,20244,Olivia Natan; Celia Gaertig,,Business Admin-PhD,269S,001,Credit,Non-Letter Grade,Satisfactory,Res Sem-Marketing
12,20245,,20245,,20245,Guo Xu,,Business Admin-PhD,C270,001,Credit,Non-Letter Grade,Satisfactory,Instit Analysis Sem
2,31165,,31165,,31165,Guo Xu; Francesco Trebbi,,Business Admin-PhD,279PC,001,A,Letter Grade,A+,Poli Econ: Empirics
5,31165,,31165,,31165,Guo Xu; Francesco Trebbi,,Business Admin-PhD,279PC,001,A,Letter Grade,A,Poli Econ: Empirics
4,33122,,33122,,33122,Ernesto Dal Bo,,Business Admin-PhD,279PD,001,A,Letter Grade,A+,Econ Of Instits
4,33122,,33122,,33122,Ernesto Dal Bo,,Business Admin-PhD,279PD,001,A,Letter Grade,A,Econ Of Instits
14,20246,,20246,,20246,Matilde Bombardini,,Business Admin-PhD,279S,001,Credit,Non-Letter Grade,Satisfactory,Res Sem-Bpp
2,20247,,20247,,20247,Nancy Wallace; Nick Tsivanidis,,Business Admin-PhD,289A,001,A,Letter Grade,A,Real Estate Phd Sem
3,20247,,20247,,20247,Nancy Wallace; Nick Tsivanidis,,Business Admin-PhD,289A,001,A,Letter Grade,A-,Real Estate Phd Sem
1,20247,,20247,,20247,Nancy Wallace; Nick Tsivanidis,,Business Admin-PhD,289A,001,F,Letter Grade,F,Real Estate Phd Sem
3,20247,,20247,,20247,Nancy Wallace; Nick Tsivanidis,,Business Admin-PhD,289A,001,Credit,Non-Letter Grade,Satisfactory,Real Estate Phd Sem
18,20248,,20248,,20248,Timothy McQuade,,Business Admin-PhD,289S,001,Credit,Non-Letter Grade,Satisfactory,Res Sem-Re
4,33123,,33123,,33123,Juliana Schroeder,,Business Admin-PhD,297B,001,A,Letter Grade,A,Res Behavioral Sci
1,33123,,33123,,33123,Juliana Schroeder,,Business Admin-PhD,297B,001,B,Letter Grade,B+,Res Behavioral Sci
1,33123,,33123,,33123,Juliana Schroeder,,Business Admin-PhD,297B,001,B,Letter Grade,B,Res Behavioral Sci
4,17203,,17203,,17203,Aruna Ranganathan,,Business Admin-PhD,297T,002,A,Letter Grade,A+,Special Topics
1,17203,,17203,,17203,Aruna Ranganathan,,Business Admin-PhD,297T,002,Credit,Non-Letter Grade,Satisfactory,Special Topics
1,17205,,17205,,17205,Panagiotis Patatoukas,,Business Admin-PhD,297T,003,A,Letter Grade,A+,Special Topics
4,17205,,17205,,17205,Panagiotis Patatoukas,,Business Admin-PhD,297T,003,A,Letter Grade,A,Special Topics
4,19055,,19055,,19055,J Villas-Boas,,Business Admin-PhD,299A,001,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,19056,,19056,,19056,Abhishek Nagaraj,,Business Admin-PhD,299A,002,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,19057,,19057,,19057,Laura Kray,,Business Admin-PhD,299A,003,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,19059,,19059,,19059,Clayton Critcher,,Business Admin-PhD,299A,005,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,19060,,19060,,19060,Panagiotis Patatoukas,,Business Admin-PhD,299A,006,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,19061,,19061,,19061,Christine Parlour,,Business Admin-PhD,299A,007,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,19062,,19062,,19062,Drew Jacoby-Senghor,,Business Admin-PhD,299A,008,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,19063,,19063,,19063,Anastassia Fedyk,,Business Admin-PhD,299A,009,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,19065,,19065,,19065,Guo Xu,,Business Admin-PhD,299A,011,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,19067,,19067,,19067,Xiao-Jun Zhang,,Business Admin-PhD,299A,013,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,19068,,19068,,19068,Paul Gertler,,Business Admin-PhD,299A,014,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,19069,,19069,,19069,William Reed Walker,,Business Admin-PhD,299A,015,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,19070,,19070,,19070,Cameron Anderson,,Business Admin-PhD,299A,016,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,19071,,19071,,19071,Don Moore,,Business Admin-PhD,299A,017,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,19072,,19072,,19072,Ernesto Dal Bo,,Business Admin-PhD,299A,018,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,19074,,19074,,19074,Gregory La Blanc,,Business Admin-PhD,299A,020,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,19075,,19075,,19075,Ganesh Iyer,,Business Admin-PhD,299A,021,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,19076,,19076,,19076,Juliana Schroeder,,Business Admin-PhD,299A,022,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,19077,,19077,,19077,Panagiotis Patatoukas,,Business Admin-PhD,299A,023,Credit,Non-Letter Grade,Satisfactory,Individual Research
13,20249,,20249,,20249,Todd Fitch,,Business Admin-PhD,375,001,Credit,Non-Letter Grade,Satisfactory,Teaching Business
1,19033,,19033,,19033,Jonathan Weigel,,Business Admin-PhD,602,001,Credit,Non-Letter Grade,Satisfactory,Doctoral Indiv Stdy
1,19035,,19035,,19035,William Reed Walker,,Business Admin-PhD,602,003,Credit,Non-Letter Grade,Satisfactory,Doctoral Indiv Stdy
1,19036,,19036,,19036,Ming Hsu,,Business Admin-PhD,602,004,Credit,Non-Letter Grade,Satisfactory,Doctoral Indiv Stdy
1,19037,,19037,,19037,Leif Nelson,,Business Admin-PhD,602,005,Credit,Non-Letter Grade,Satisfactory,Doctoral Indiv Stdy
2,19038,,19038,,19038,Yaniv Konchitchki,,Business Admin-PhD,602,006,Credit,Non-Letter Grade,Satisfactory,Doctoral Indiv Stdy
1,19039,,19039,,19039,Sa-kiera Hudson,,Business Admin-PhD,602,007,Credit,Non-Letter Grade,Satisfactory,Doctoral Indiv Stdy
4,25888,,25888,,25888,Elisa Stone; Allison Bradford; Diane Lang,,CalTeach,303,001,A,Letter Grade,A,Apprentice Teaching
3,25888,,25888,,25888,Elisa Stone; Allison Bradford; Diane Lang,,CalTeach,303,001,B,Letter Grade,B,Apprentice Teaching
1,25890,,25890,,25890,Elisa Stone,,CalTeach,304,001,A,Letter Grade,A,Sup Teach Cal Teach
5,20826,,20826,,20826,Carlo Carraro,,Chemical Engineering,230,001,A,Letter Grade,A,Math Methods Chm E
1,30736,,30736,,30736,Clayton Radke,,Chemical Engineering,248,001,A,Letter Grade,A+,Appl Surf Coll Chem
5,30736,,30736,,30736,Clayton Radke,,Chemical Engineering,248,001,A,Letter Grade,A,Appl Surf Coll Chem
16,20726,,20726,,20726,Jay Keasling,,Chemical Engineering,274,001,A,Letter Grade,A+,Biomolecular Eng
3,20726,,20726,,20726,Jay Keasling,,Chemical Engineering,274,001,A,Letter Grade,A,Biomolecular Eng
16,20803,,20803,,20803,Jason Ryder,,Chemical Engineering,275,001,A,Letter Grade,A+,Adv Bioprocess Eng
1,20803,,20803,,20803,Jason Ryder,,Chemical Engineering,275,001,A,Letter Grade,A-,Adv Bioprocess Eng
6,20798,,20798,,20798,Jason Ryder,,Chemical Engineering,275L,101,A,Letter Grade,A+,Adv Bioproc Eng Lab
7,20798,,20798,,20798,Jason Ryder,,Chemical Engineering,275L,101,A,Letter Grade,A,Adv Bioproc Eng Lab
2,20798,,20798,,20798,Jason Ryder,,Chemical Engineering,275L,101,A,Letter Grade,A-,Adv Bioproc Eng Lab
28,20713,,20713,,20713,Keith Alexander,,Chemical Engineering,295Q,001,A,Letter Grade,A,Adv New Prod Devel
10,15552,,15552,,15552,Nitash Balsara,,Chemical Engineering,298,001,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
9,15553,,15553,,15553,Alexis Bell,,Chemical Engineering,298,002,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
1,15554,,15554,,15554,Douglas Clark,,Chemical Engineering,298,003,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
6,15555,,15555,,15555,Joelle Frechette,,Chemical Engineering,298,004,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
1,15558,,15558,,15558,Alexander Katz,,Chemical Engineering,298,007,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
2,15559,,15559,,15559,Jay Keasling,,Chemical Engineering,298,008,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
4,15560,,15560,,15560,Sanjay Kumar,,Chemical Engineering,298,009,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
5,15561,,15561,,15561,Markita Landry,,Chemical Engineering,298,010,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
4,15562,,15562,,15562,Jeffrey Long,,Chemical Engineering,298,011,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
1,15563,,15563,,15563,Roya Maboudian,,Chemical Engineering,298,012,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
8,15564,,15564,,15564,Kranthi Kiran Mandadapu,,Chemical Engineering,298,013,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
12,15565,,15565,,15565,Bryan Mccloskey,,Chemical Engineering,298,014,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
8,15566,,15566,,15566,Ali Mesbah,,Chemical Engineering,298,015,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
4,15568,,15568,,15568,Clayton Radke,,Chemical Engineering,298,017,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
3,15569,,15569,,15569,Jeffrey Reimer,,Chemical Engineering,298,018,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
3,15570,,15570,,15570,David Schaffer,,Chemical Engineering,298,019,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
4,15572,,15572,,15572,Wenjun Zhang,,Chemical Engineering,298,021,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
4,15573,,15573,,15573,Rui Wang,,Chemical Engineering,298,022,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
6,15574,,15574,,15574,Karthik Shekhar,,Chemical Engineering,298,023,Credit,Non-Letter Grade,Satisfactory,Seminar Chem Engin
1,20796,,20796,,20796,Jason Ryder,,Chemical Engineering,298B,001,Credit,Non-Letter Grade,Pass,Bioprocess Eng Sem
19,20796,,20796,,20796,Jason Ryder,,Chemical Engineering,298B,001,Credit,Non-Letter Grade,Satisfactory,Bioprocess Eng Sem
66,15476,,15476,,15476,Ali Mesbah,,Chemical Engineering,298C,001,Credit,Non-Letter Grade,Satisfactory,Directed Group Stud
14,15477,,15477,,15477,Ali Mesbah,,Chemical Engineering,298C,002,Credit,Non-Letter Grade,Satisfactory,Directed Group Stud
8,15478,,15478,,15478,Ali Mesbah,,Chemical Engineering,298C,003,Credit,Non-Letter Grade,Satisfactory,Directed Group Stud
3,13208,,13208,,13208,Nitash Balsara,,Chemical Engineering,299,002,A,Letter Grade,A+,Research Chem Engin
8,13208,,13208,,13208,Nitash Balsara,,Chemical Engineering,299,002,A,Letter Grade,A,Research Chem Engin
8,13209,,13209,,13209,Alexis Bell,,Chemical Engineering,299,003,A,Letter Grade,A,Research Chem Engin
1,13210,,13210,,13210,Douglas Clark,,Chemical Engineering,299,004,A,Letter Grade,A,Research Chem Engin
4,13211,,13211,,13211,Joelle Frechette,,Chemical Engineering,299,005,A,Letter Grade,A,Research Chem Engin
1,13211,,13211,,13211,Joelle Frechette,,Chemical Engineering,299,005,A,Letter Grade,A-,Research Chem Engin
1,13214,,13214,,13214,Alexander Katz,,Chemical Engineering,299,008,A,Letter Grade,A,Research Chem Engin
3,13215,,13215,,13215,Jay Keasling,,Chemical Engineering,299,009,A,Letter Grade,A,Research Chem Engin
1,13215,,13215,,13215,Jay Keasling,,Chemical Engineering,299,009,Credit,Non-Letter Grade,Satisfactory,Research Chem Engin
4,13216,,13216,,13216,Sanjay Kumar,,Chemical Engineering,299,010,A,Letter Grade,A,Research Chem Engin
7,13217,,13217,,13217,Markita Landry,,Chemical Engineering,299,011,A,Letter Grade,A,Research Chem Engin
5,13218,,13218,,13218,Jeffrey Long,,Chemical Engineering,299,012,A,Letter Grade,A,Research Chem Engin
1,13219,,13219,,13219,Roya Maboudian,,Chemical Engineering,299,013,A,Letter Grade,A,Research Chem Engin
3,13220,,13220,,13220,Kranthi Kiran Mandadapu,,Chemical Engineering,299,014,A,Letter Grade,A+,Research Chem Engin
5,13220,,13220,,13220,Kranthi Kiran Mandadapu,,Chemical Engineering,299,014,A,Letter Grade,A,Research Chem Engin
11,13221,,13221,,13221,Bryan Mccloskey,,Chemical Engineering,299,015,A,Letter Grade,A,Research Chem Engin
1,13222,,13222,,13222,Ali Mesbah,,Chemical Engineering,299,016,A,Letter Grade,A+,Research Chem Engin
5,13222,,13222,,13222,Ali Mesbah,,Chemical Engineering,299,016,A,Letter Grade,A,Research Chem Engin
2,13222,,13222,,13222,Ali Mesbah,,Chemical Engineering,299,016,B,Letter Grade,B,Research Chem Engin
3,13224,,13224,,13224,Clayton Radke,,Chemical Engineering,299,018,A,Letter Grade,A,Research Chem Engin
1,13224,,13224,,13224,Clayton Radke,,Chemical Engineering,299,018,A,Letter Grade,A-,Research Chem Engin
3,13225,,13225,,13225,Jeffrey Reimer,,Chemical Engineering,299,019,A,Letter Grade,A,Research Chem Engin
3,13226,,13226,,13226,David Schaffer,,Chemical Engineering,299,020,A,Letter Grade,A,Research Chem Engin
1,13232,,13232,,13232,Karthik Shekhar,,Chemical Engineering,299,023,A,Letter Grade,A+,Research Chem Engin
5,13232,,13232,,13232,Karthik Shekhar,,Chemical Engineering,299,023,A,Letter Grade,A,Research Chem Engin
1,13233,,13233,,13233,Joelle Frechette,,Chemical Engineering,299,024,A,Letter Grade,A,Research Chem Engin
3,13229,,13229,,13229,Wenjun Zhang,,Chemical Engineering,299,027,A,Letter Grade,A,Research Chem Engin
3,13230,,13230,,13230,Rui Wang,,Chemical Engineering,299,028,A,Letter Grade,A+,Research Chem Engin
1,13230,,13230,,13230,Rui Wang,,Chemical Engineering,299,028,A,Letter Grade,A,Research Chem Engin
28,13228,,13228,,13228,Keith Alexander,,Chemical Engineering,299,042,A,Letter Grade,A,Research Chem Engin
1,18469,,18469,,18469,Nitash Balsara,,Chemical Engineering,300,001,Credit,Non-Letter Grade,Satisfactory,Supervised Teaching
1,18470,,18470,,18470,Alexis Bell,,Chemical Engineering,300,002,Credit,Non-Letter Grade,Satisfactory,Supervised Teaching
2,18473,,18473,,18473,Joelle Frechette,,Chemical Engineering,300,005,Credit,Non-Letter Grade,Satisfactory,Supervised Teaching
2,18474,,18474,,18474,Aditi Krishnapriyan,,Chemical Engineering,300,006,Credit,Non-Letter Grade,Satisfactory,Supervised Teaching
2,18476,,18476,,18476,Jay Keasling,,Chemical Engineering,300,008,Credit,Non-Letter Grade,Satisfactory,Supervised Teaching
1,18478,,18478,,18478,Roya Maboudian,,Chemical Engineering,300,010,Credit,Non-Letter Grade,Satisfactory,Supervised Teaching
1,18481,,18481,,18481,Ali Mesbah,,Chemical Engineering,300,013,Credit,Non-Letter Grade,Satisfactory,Supervised Teaching
2,18482,,18482,,18482,Negar Beheshti Pour,,Chemical Engineering,300,014,Credit,Non-Letter Grade,Satisfactory,Supervised Teaching
1,34251,,34251,,34251,Kenny Higa,,Chemical Engineering,300,016,Credit,Non-Letter Grade,Satisfactory,Supervised Teaching
3,18487,,18487,,18487,Wenjun Zhang,,Chemical Engineering,300,019,Credit,Non-Letter Grade,Satisfactory,Supervised Teaching
4,18493,,18493,,18493,Rui Wang,,Chemical Engineering,300,028,Credit,Non-Letter Grade,Satisfactory,Supervised Teaching
7,20811,,20811,,20811,Jonathan Rittle,,Chemistry,208,001,A,Letter Grade,A,X-Ray Diffraction
9,20811,,20811,,20811,Jonathan Rittle,,Chemistry,208,001,A,Letter Grade,A-,X-Ray Diffraction
2,20811,,20811,,20811,Jonathan Rittle,,Chemistry,208,001,Credit,Non-Letter Grade,Satisfactory,X-Ray Diffraction
14,33590,,33590,,33590,Aditya Singh; Gavin Crooks,,Chemistry,220B,001,A,Letter Grade,A,Stat Mechanics
1,33590,,33590,,33590,Aditya Singh; Gavin Crooks,,Chemistry,220B,001,B,Letter Grade,B,Stat Mechanics
1,33590,,33590,,33590,Aditya Singh; Gavin Crooks,,Chemistry,220B,001,Credit,Non-Letter Grade,Satisfactory,Stat Mechanics
5,20680,,20680,,20680,Martin Head-Gordon; Zhenling Wang,,Chemistry,221B,001,A,Letter Grade,A+,Quantum Mechanics
7,20680,,20680,,20680,Martin Head-Gordon; Zhenling Wang,,Chemistry,221B,001,A,Letter Grade,A,Quantum Mechanics
3,20680,,20680,,20680,Martin Head-Gordon; Zhenling Wang,,Chemistry,221B,001,A,Letter Grade,A-,Quantum Mechanics
1,20680,,20680,,20680,Martin Head-Gordon; Zhenling Wang,,Chemistry,221B,001,B,Letter Grade,B+,Quantum Mechanics
1,20680,,20680,,20680,Martin Head-Gordon; Zhenling Wang,,Chemistry,221B,001,B,Letter Grade,B,Quantum Mechanics
5,31769,,31769,,31769,Teresa Head-Gordon; Oufan Zhang,,Chemistry,C242,001,A,Letter Grade,A+,Machine Lrning Opti
1,31769,,31769,,31769,Teresa Head-Gordon; Oufan Zhang,,Chemistry,C242,001,A,Letter Grade,A-,Machine Lrning Opti
1,31769,,31769,,31769,Teresa Head-Gordon; Oufan Zhang,,Chemistry,C242,001,B,Letter Grade,B,Machine Lrning Opti
12,20813,,20813,,20813,Peidong Yang; Omar Yaghi; Yuxin Jiang,,Chemistry,253A,001,A,Letter Grade,A,Materials Chem I
2,20813,,20813,,20813,Peidong Yang; Omar Yaghi; Yuxin Jiang,,Chemistry,253A,001,A,Letter Grade,A-,Materials Chem I
1,20813,,20813,,20813,Peidong Yang; Omar Yaghi; Yuxin Jiang,,Chemistry,253A,001,Credit,Non-Letter Grade,Satisfactory,Materials Chem I
1,20814,,20814,,20814,Peidong Yang; Omar Yaghi; Yuxin Jiang,,Chemistry,253B,001,A,Letter Grade,A+,Materials Chem Ii
6,20814,,20814,,20814,Peidong Yang; Omar Yaghi; Yuxin Jiang,,Chemistry,253B,001,A,Letter Grade,A,Materials Chem Ii
6,20814,,20814,,20814,Peidong Yang; Omar Yaghi; Yuxin Jiang,,Chemistry,253B,001,A,Letter Grade,A-,Materials Chem Ii
13,20815,,20815,,20815,Peidong Yang; Omar Yaghi; Yuxin Jiang,,Chemistry,253C,001,A,Letter Grade,A,Materials Chem Iii
2,20682,,20682,,20682,John Hartwig; John Brunn,,Chemistry,262,001,A,Letter Grade,A+,Metals In Org Syn
4,20682,,20682,,20682,John Hartwig; John Brunn,,Chemistry,262,001,A,Letter Grade,A,Metals In Org Syn
6,20682,,20682,,20682,John Hartwig; John Brunn,,Chemistry,262,001,A,Letter Grade,A-,Metals In Org Syn
2,20682,,20682,,20682,John Hartwig; John Brunn,,Chemistry,262,001,B,Letter Grade,B+,Metals In Org Syn
1,20682,,20682,,20682,John Hartwig; John Brunn,,Chemistry,262,001,B,Letter Grade,B,Metals In Org Syn
1,20682,,20682,,20682,John Hartwig; John Brunn,,Chemistry,262,001,B,Letter Grade,B-,Metals In Org Syn
1,20682,,20682,,20682,John Hartwig; John Brunn,,Chemistry,262,001,Credit,Non-Letter Grade,Pass,Metals In Org Syn
1,20682,,20682,,20682,John Hartwig; John Brunn,,Chemistry,262,001,Credit,Non-Letter Grade,Satisfactory,Metals In Org Syn
2,20683,,20683,,20683,John Hartwig,,Chemistry,263A,001,A,Letter Grade,A+,Synthetic Design I
2,20683,,20683,,20683,John Hartwig,,Chemistry,263A,001,A,Letter Grade,A,Synthetic Design I
5,20683,,20683,,20683,John Hartwig,,Chemistry,263A,001,A,Letter Grade,A-,Synthetic Design I
2,20683,,20683,,20683,John Hartwig,,Chemistry,263A,001,B,Letter Grade,B+,Synthetic Design I
3,20683,,20683,,20683,John Hartwig,,Chemistry,263A,001,B,Letter Grade,B,Synthetic Design I
1,20683,,20683,,20683,John Hartwig,,Chemistry,263A,001,B,Letter Grade,B-,Synthetic Design I
1,20683,,20683,,20683,John Hartwig,,Chemistry,263A,001,Credit,Non-Letter Grade,Pass,Synthetic Design I
1,20683,,20683,,20683,John Hartwig,,Chemistry,263A,001,Credit,Non-Letter Grade,Satisfactory,Synthetic Design I
1,20684,,20684,,20684,John Hartwig,,Chemistry,263B,001,A,Letter Grade,A+,Synthetic Design Ii
5,20684,,20684,,20684,John Hartwig,,Chemistry,263B,001,A,Letter Grade,A,Synthetic Design Ii
1,20684,,20684,,20684,John Hartwig,,Chemistry,263B,001,A,Letter Grade,A-,Synthetic Design Ii
4,20684,,20684,,20684,John Hartwig,,Chemistry,263B,001,B,Letter Grade,B+,Synthetic Design Ii
1,20684,,20684,,20684,John Hartwig,,Chemistry,263B,001,B,Letter Grade,B,Synthetic Design Ii
1,20684,,20684,,20684,John Hartwig,,Chemistry,263B,001,B,Letter Grade,B-,Synthetic Design Ii
1,20684,,20684,,20684,John Hartwig,,Chemistry,263B,001,Credit,Non-Letter Grade,Pass,Synthetic Design Ii
2,20816,,20816,,20816,John Hartwig; Suh Hyun Kang,,Chemistry,265,001,A,Letter Grade,A+,Nmr Theory & Apps
5,20816,,20816,,20816,John Hartwig; Suh Hyun Kang,,Chemistry,265,001,A,Letter Grade,A,Nmr Theory & Apps
6,20816,,20816,,20816,John Hartwig; Suh Hyun Kang,,Chemistry,265,001,A,Letter Grade,A-,Nmr Theory & Apps
4,20816,,20816,,20816,John Hartwig; Suh Hyun Kang,,Chemistry,265,001,B,Letter Grade,B+,Nmr Theory & Apps
5,20816,,20816,,20816,John Hartwig; Suh Hyun Kang,,Chemistry,265,001,B,Letter Grade,B,Nmr Theory & Apps
1,20816,,20816,,20816,John Hartwig; Suh Hyun Kang,,Chemistry,265,001,Credit,Non-Letter Grade,Pass,Nmr Theory & Apps
3,20828,,20828,,20828,Evan Williams; Casey Chen,,Chemistry,268,001,A,Letter Grade,A+,Mass Spectrometry
2,20828,,20828,,20828,Evan Williams; Casey Chen,,Chemistry,268,001,A,Letter Grade,A,Mass Spectrometry
1,20828,,20828,,20828,Evan Williams; Casey Chen,,Chemistry,268,001,A,Letter Grade,A-,Mass Spectrometry
1,20828,,20828,,20828,Evan Williams; Casey Chen,,Chemistry,268,001,B,Letter Grade,B+,Mass Spectrometry
1,20828,,20828,,20828,Evan Williams; Casey Chen,,Chemistry,268,001,B,Letter Grade,B,Mass Spectrometry
1,20828,,20828,,20828,Evan Williams; Casey Chen,,Chemistry,268,001,Credit,Non-Letter Grade,Satisfactory,Mass Spectrometry
1,20784,,20784,,20784,John Groves,,Chemistry,270A,001,A,Letter Grade,A,Adv Biophys Chem I
4,20784,,20784,,20784,John Groves,,Chemistry,270A,001,A,Letter Grade,A-,Adv Biophys Chem I
3,20784,,20784,,20784,John Groves,,Chemistry,270A,001,B,Letter Grade,B,Adv Biophys Chem I
8,20785,,20785,,20785,John Groves,,Chemistry,270B,001,A,Letter Grade,A,Adv Biophys Chem Ii
9,20819,,20819,,20819,Michael Marletta; Owen Tuck; Izzi Piper,,Chemistry,C271A,001,A,Letter Grade,A+,Chemical Biology I
11,20819,,20819,,20819,Michael Marletta; Owen Tuck; Izzi Piper,,Chemistry,C271A,001,A,Letter Grade,A,Chemical Biology I
6,20819,,20819,,20819,Michael Marletta; Owen Tuck; Izzi Piper,,Chemistry,C271A,001,A,Letter Grade,A-,Chemical Biology I
3,20819,,20819,,20819,Michael Marletta; Owen Tuck; Izzi Piper,,Chemistry,C271A,001,B,Letter Grade,B+,Chemical Biology I
4,20819,,20819,,20819,Michael Marletta; Owen Tuck; Izzi Piper,,Chemistry,C271A,001,B,Letter Grade,B-,Chemical Biology I
