Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,10966,Omar Romero-Hernandez,,Business Admin-MBA,293,007,A,Letter Grade,A+,Individual Study
1,1,,,10969,Omri Even Tov,,Business Admin-MBA,293,010,A,Letter Grade,A+,Individual Study
1,2,,,11432,Graham Fleming,,Chemistry,299,016,A,Letter Grade,A+,Research
1,7,,,11441,Teresa Head-Gordon,,Chemistry,299,025,A,Letter Grade,A+,Research
1,2,,,11446,David Limmer,,Chemistry,299,030,A,Letter Grade,A+,Research
1,5,,,11448,Thomas Maimone,,Chemistry,299,032,A,Letter Grade,A+,Research
1,3,,,11449,Michael Marletta,,Chemistry,299,033,A,Letter Grade,A+,Research
1,1,,,11450,Richard Mathies,,Chemistry,299,034,A,Letter Grade,A+,Research
1,3,,,11471,Ting Xu,,Chemistry,299,058,A,Letter Grade,A+,Research
1,6,,,11472,Omar Yaghi,,Chemistry,299,059,A,Letter Grade,A+,Research
1,9,,,11477,Daniel Nomura,,Chemistry,299,071,A,Letter Grade,A+,Research
1,1,,,11478,Joseph Orenstein,,Chemistry,299,072,A,Letter Grade,A+,Research
1,1,,,11482,Michael Crommie,,Chemistry,299,077,A,Letter Grade,A+,Research
1,10,,,11486,Alanna Schepartz,,Chemistry,299,081,A,Letter Grade,A+,Research
1,2,,,11489,Ahmet Yildiz,,Chemistry,299,060,A,Letter Grade,A+,Research
1,1,,,11497,Jay Keasling,,Chemistry,299,085,A,Letter Grade,A+,Research
1,5,,,11498,Brooks Abel,,Chemistry,299,086,A,Letter Grade,A+,Research
1,1,,,11922,Nina Holland,,Public Health,299,008,A,Letter Grade,A+,Independnt Research
1,1,,,11937,John Marshall,,Public Health,299,023,A,Letter Grade,A+,Independnt Research
1,1,,,11939,Barbara Laraia,,Public Health,299,025,A,Letter Grade,A+,Independnt Research
1,2,,,11956,Emily Ozer,,Public Health,299,043,A,Letter Grade,A+,Independnt Research
1,4,,,11963,Hector Rodriguez,,Public Health,299,050,A,Letter Grade,A+,Independnt Research
1,6,,,11971,Ndola Prata,,Public Health,299,058,A,Letter Grade,A+,Independnt Research
1,1,,,11983,Veronica Miller,,Public Health,299,070,A,Letter Grade,A+,Independnt Research
1,1,,,11988,Charlotte Smith,,Public Health,299,075,A,Letter Grade,A+,Independnt Research
1,2,,,11990,Lori Dorfman,,Public Health,299,077,A,Letter Grade,A+,Independnt Research
1,3,,,11997,Jingshen Wang,,Public Health,299,084,A,Letter Grade,A+,Independnt Research
