Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,10291,Sona Kang,,Nutritional Science & Tox,299,012,A,Letter Grade,A+,Nst Research
1,7,,,10378,Fereshteh Amini,,Data Science,W209,002,A,Letter Grade,A+,Data Viz/Comm
1,2,,,10380,Bum Chul Kwon,,Data Science,W209,004,A,Letter Grade,A+,Data Viz/Comm
1,3,,,10566,Eric Reiner,,Financial Engineering,230D,001,A,Letter Grade,A+,Deriv: Quant Meth
1,4,,,10692,Felipe Campos,,Data Science,W201,005,A,Letter Grade,A+,Res Dsgn Data Analy
1,1,,,10693,Conor Healy,,Data Science,W201,006,A,Letter Grade,A+,Res Dsgn Data Analy
1,3,,,10694,Conor Healy,,Data Science,W201,007,A,Letter Grade,A+,Res Dsgn Data Analy
1,3,,,10697,Daniel Cer,,Data Science,W266,003,A,Letter Grade,A+,Nlp Deep Learning
1,1,,,10698,Michael Tamir; Paul Spiegelhalter,,Data Science,W266,004,A,Letter Grade,A+,Nlp Deep Learning
1,3,,,10700,Luis Villarreal; James Shanahan,,Data Science,W261,001,A,Letter Grade,A+,Mach Lrn At Scale
1,10,,,10701,Luis Villarreal; James Shanahan,,Data Science,W261,002,A,Letter Grade,A+,Mach Lrn At Scale
1,2,,,10702,Vinicio De Sola,,Data Science,W261,003,A,Letter Grade,A+,Mach Lrn At Scale
1,2,,,10703,Vinicio De Sola,,Data Science,W261,004,A,Letter Grade,A+,Mach Lrn At Scale
1,1,,,10704,Ramakrishna Gummadi,,Data Science,W261,005,A,Letter Grade,A+,Mach Lrn At Scale
1,1,,,10706,Scott Guenther,,Data Science,W241,002,A,Letter Grade,A+,Exp & Causal Infer
1,2,,,10707,Scott Guenther,,Data Science,W241,003,A,Letter Grade,A+,Exp & Causal Infer
1,1,,,10710,Paul Laskowski,,Data Science,W203,001,A,Letter Grade,A+,Stat For Data Sci
1,8,,,10717,Darragh Hanley; Robert DesAulniers,,Data Science,W251,002,A,Letter Grade,A+,Deep Learning Cloud
1,14,,,10718,Prabhakar Attaluri; Ryan DeJana,,Data Science,W251,003,A,Letter Grade,A+,Deep Learning Cloud
1,2,,,10721,Gunnar Kleemann,,Data Science,W200,001,A,Letter Grade,A+,Datasci Programming
1,2,,,10722,Gunnar Kleemann,,Data Science,W200,002,A,Letter Grade,A+,Datasci Programming
1,11,,,10723,Wei Huang,,Data Science,W200,003,A,Letter Grade,A+,Datasci Programming
1,4,,,10727,Doris Schioberg,,Data Science,W205,004,A,Letter Grade,A+,Fund. Data Eng
1,2,,,10728,Doris Schioberg,,Data Science,W205,005,A,Letter Grade,A+,Fund. Data Eng
1,14,,,10729,Kevin Crook,,Data Science,W205,006,A,Letter Grade,A+,Fund. Data Eng
1,1,,,10731,Amit Bhattacharyya,,Data Science,W207,002,A,Letter Grade,A+,Applied Mach Learn
1,4,,,10733,Doris Schioberg,,Data Science,W207,004,A,Letter Grade,A+,Applied Mach Learn
1,8,,,10734,Doris Schioberg,,Data Science,W207,005,A,Letter Grade,A+,Applied Mach Learn
1,9,,,10735,Cornelia Ilin,,Data Science,W207,006,A,Letter Grade,A+,Applied Mach Learn
1,6,,,10736,Alberto Todeschini; Puya Vahabi,,Data Science,W210,001,A,Letter Grade,A+,Capstone
1,6,,,10737,Alberto Todeschini; Puya Vahabi,,Data Science,W210,002,A,Letter Grade,A+,Capstone
1,4,,,10738,David Steier; Juanjie Joyce Shen,,Data Science,W210,003,A,Letter Grade,A+,Capstone
1,2,,,10743,Nathaniel Good; Morgan Ames; Jared Maslin; Emanuel Moss; Kim Darnell,,Data Science,W231,001,A,Letter Grade,A+,Behind The Data
1,7,,,10747,Tiffany Rad,,Information and Cybersecurity,W200,001,A,Letter Grade,A+,Cybersec In Context
1,5,,,10749,Jennia Hizver,,Information and Cybersecurity,W204,001,A,Letter Grade,A+,Software Security
1,7,,,10750,Sajad Khorsandroo,,Information and Cybersecurity,W210,001,A,Letter Grade,A+,Network Security
1,7,,,10751,Matthew Garrett,,Information and Cybersecurity,W211,001,A,Letter Grade,A+,Os Security
1,9,,,10752,Alissa Abdullah,,Information and Cybersecurity,W220,001,A,Letter Grade,A+,Managing Cyber Risk
1,2,,,10753,Jason Kichen,,Information and Cybersecurity,W242,001,A,Letter Grade,A+,Gov'T & Nat'L Sec
1,2,,,10754,Ryan Liu; Sekhar Sarukkai,,Information and Cybersecurity,W295,001,A,Letter Grade,A+,Capstone
1,4,,,10755,Cristian Bravo-Lillo; Saranga Komanduri,,Information and Cybersecurity,W215,001,A,Letter Grade,A+,Usable Security
1,1,,,10756,Daniel Aranki,,Information and Cybersecurity,W233,001,A,Letter Grade,A+,Privacy Engineering
1,2,,,10757,Glen Ozawa,,Optometry,432,001,A,Letter Grade,A+,Clinical Topics
1,1,,,11567,Ali Mesbah,,Chemical Engineering,299,003,A,Letter Grade,A+,Research Chem Engin
1,1,,,11722,Dacher Keltner,,Psychology,299,108,A,Letter Grade,A+,Research
1,20,,,12416,Karen Sokal-Gutierrez; Anke Hemmerling,,Public Health,292,001,A,Letter Grade,A+,M.P.H. Seminar
1,1,,,13099,Gregory La Blanc,,Evening & Weekend MBA,290T,002,A,Letter Grade,A+,Spec Top Inn/Desgn
1,1,,,13249,Holly Schroth,,Evening & Weekend MBA,252,001,A,Letter Grade,A+,"Negot, Conflict Res"
1,10,,,13339,Laurent El Ghaoui,,Financial Engineering,230P,001,A,Letter Grade,A+,Financial Data Sci
1,6,,,13341,Peter Goodson,,Evening & Weekend MBA,236M,001,A,Letter Grade,A+,Turnarounds
1,3,,,14828,Kyle Beckham,,Education,231A,001,A,Letter Grade,A+,"Teaching, Learning"
1,3,,,14841,Allegra Guarino,,Education,231A,002,A,Letter Grade,A+,"Teaching, Learning"
1,6,,,14846,Aimee Riechel,,Education,227,001,A,Letter Grade,A+,Ethnic Studies K-12
1,10,,,14848,Artnelson Concordia,,Education,227,002,A,Letter Grade,A+,Ethnic Studies K-12
1,2,,,14854,Daniel Acland,,Public Affairs,215,001,A,Letter Grade,A+,Econ For Pol Makers
1,3,,,14855,Brent Copen,,Public Affairs,265,001,A,Letter Grade,A+,Fin Mgmt & Budget
