Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,10150,Marla Feller,,Molecular & Cell Biology,H196B,139,A,Letter Grade,A+,Honors Research
1,1,,,10177,Craig Miller,,Molecular & Cell Biology,H196B,300,A,Letter Grade,A+,Honors Research
1,1,,,10230,Richard Harland,,Molecular & Cell Biology,H196B,205,A,Letter Grade,A+,Honors Research
1,1,,,10234,Fyodor Urnov,,Molecular & Cell Biology,H196B,457,A,Letter Grade,A+,Honors Research
1,1,,,10237,Daniel Nomura,,Molecular & Cell Biology,H196B,327,A,Letter Grade,A+,Honors Research
1,1,,,11159,Omar Yaghi,,Chemistry,196,069,A,Letter Grade,A+,Special Lab Study
1,1,,,11160,Anne Baranger,,Chemistry,196,070,A,Letter Grade,A+,Special Lab Study
1,1,,,11203,Jay Keasling,,Chemistry,196,073,A,Letter Grade,A+,Special Lab Study
1,1,,,11204,John Arnold; Shamaya Pellum; Maritsi Perez,,Chemistry,196,002,A,Letter Grade,A+,Special Lab Study
1,2,,,11333,Kipling Will,,"Env Sci, Policy, & Mgmt",H196,010,A,Letter Grade,A+,Honors Research
1,1,,,11339,Iryna Dronova,,"Env Sci, Policy, & Mgmt",H196,016,A,Letter Grade,A+,Honors Research
1,1,,,11343,Christopher Schell,,"Env Sci, Policy, & Mgmt",H196,020,A,Letter Grade,A+,Honors Research
1,1,,,11352,George Roderick,,"Env Sci, Policy, & Mgmt",H196,31,A,Letter Grade,A+,Honors Research
1,1,,,11447,Thomas Maimone,,Chemistry,H194,039,A,Letter Grade,A+,Honors Research
1,5,,,11461,Maura Daly; John Arnold; Shamaya Pellum; Maritsi Perez,,Chemistry,H194,003,A,Letter Grade,A+,Honors Research
1,2,,,11474,John Hartwig,,Chemistry,H194,017,A,Letter Grade,A+,Honors Research
1,1,,,11481,Teresa Head-Gordon,,Chemistry,H194,027,A,Letter Grade,A+,Honors Research
1,1,,,11483,Judith Klinman,,Chemistry,H194,031,A,Letter Grade,A+,Honors Research
1,1,,,11499,Omar Yaghi,,Chemistry,H194,064,A,Letter Grade,A+,Honors Research
1,2,,,11506,Daniel Bediako,,Chemistry,H194,071,A,Letter Grade,A+,Honors Research
1,2,,,11512,Alanna Schepartz,,Chemistry,H194,021,A,Letter Grade,A+,Honors Research
1,1,,,11872,Michael Boots,,Integrative Biology,H196B,060,A,Letter Grade,A+,Thesis Course
1,2,,,13081,Jay Keasling,,Chemical Engineering,H194,008,A,Letter Grade,A+,Resrch Adv Undergrd
1,1,,,13086,Ali Mesbah,,Chemical Engineering,H194,013,A,Letter Grade,A+,Resrch Adv Undergrd
1,1,,,13088,Clayton Radke,,Chemical Engineering,H194,015,A,Letter Grade,A+,Resrch Adv Undergrd
1,3,,,13089,Jeffrey Reimer,,Chemical Engineering,H194,016,A,Letter Grade,A+,Resrch Adv Undergrd
1,1,,,13132,Ali Mesbah,,Chemical Engineering,H193,013,A,Letter Grade,A+,Senior Honors Thesi
1,1,,,13149,Jay Keasling,,Chemical Engineering,H193,008,A,Letter Grade,A+,Senior Honors Thesi
1,1,,,13270,Simo Makiharju,,Mechanical Engineering,H194,019,A,Letter Grade,A+,Hons Undergrad Res
1,4,,,13294,Koushil Sreenath,,Mechanical Engineering,H194,033,A,Letter Grade,A+,Hons Undergrad Res
1,1,,,13298,Hayden Taylor,,Mechanical Engineering,H194,037,A,Letter Grade,A+,Hons Undergrad Res
1,1,,,13361,Annaliese Beery,,Integrative Biology,H196A,060,A,Letter Grade,A+,Thesis Course
1,1,,,13366,Todd Dawson,,Integrative Biology,H196A,110,A,Letter Grade,A+,Thesis Course
1,1,,,13372,Robert Dudley,,Integrative Biology,H196A,130,A,Letter Grade,A+,Thesis Course
1,1,,,13403,Charles Marshall,,Integrative Biology,H196A,290,A,Letter Grade,A+,Thesis Course
1,1,,,13424,Rebecca Tarvin,,Integrative Biology,H196A,525,A,Letter Grade,A+,Thesis Course
1,1,,,13607,Kathleen Ryan,,Plant & Microbial Biology,H196,030,A,Letter Grade,A+,Honors Research
1,1,,,13621,Steven Lindow,,Plant & Microbial Biology,H196,021,A,Letter Grade,A+,Honors Research
1,1,,,13634,Benjamin Williams,,Plant & Microbial Biology,H196,015,A,Letter Grade,A+,Honors Research
1,1,,,13648,Devin Coleman Derr,,Plant & Microbial Biology,H196,047,A,Letter Grade,A+,Honors Research
1,2,,,14120,John Dueber,,Bioengineering,196,023,A,Letter Grade,A+, Underg Des Res
1,2,,,14133,Jay Keasling,,Bioengineering,196,011,A,Letter Grade,A+, Underg Des Res
1,1,,,14135,Lisa Pruitt,,Bioengineering,196,013,A,Letter Grade,A+, Underg Des Res
1,2,,,14136,Seung-Wuk Lee,,Bioengineering,196,014,A,Letter Grade,A+, Underg Des Res
1,1,,,14138,Dorian Liepmann,,Bioengineering,196,016,A,Letter Grade,A+, Underg Des Res
1,3,,,14253,Seung-Wuk Lee,,Bioengineering,H194,014,A,Letter Grade,A+,Hon Undergrad Res
1,6,,,14255,Dorian Liepmann,,Bioengineering,H194,016,A,Letter Grade,A+,Hon Undergrad Res
1,1,,,14257,Mohammad Kaazem Pur Mofrad,,Bioengineering,H194,018,A,Letter Grade,A+,Hon Undergrad Res
1,2,,,14258,Moriel Vandsburger,,Bioengineering,H194,019,A,Letter Grade,A+,Hon Undergrad Res
1,1,,,14884,Nitash Balsara,,Chemical Engineering,196,001,A,Letter Grade,A+,Special Lab Study
1,2,,,14894,Jay Keasling,,Chemical Engineering,196,008,A,Letter Grade,A+,Special Lab Study
1,1,,,14937,Kevin Weiner,,Cognitive Science,H195A,001,A,Letter Grade,A+,Spec Stdy Honors
1,1,,,14941,Mark D'Esposito,,Cognitive Science,H195A,005,A,Letter Grade,A+,Spec Stdy Honors
1,1,,,15083,Alexander Craghead,,American Studies,191,001,A,Letter Grade,A+,Senior Thesis
1,6,,,15119,Xiaodong Song; Jaiden Fairoze,,Computer Science,194,177,A,Letter Grade,A+,Special Topics
1,1,,,15169,Ana Arias,,Engineering,194,002,A,Letter Grade,A+,Ugrd Rsrch
1,2,,,15506,Bryan Mccloskey,,Chemical Engineering,195,007,A,Letter Grade,A+,Special Topics
1,1,,,15799,Marc Hellerstein,,Nutritional Science & Tox,H196,013,A,Letter Grade,A+,Honors Research
1,1,,,15806,Mary Lesser,,Nutritional Science & Tox,H196,18,A,Letter Grade,A+,Honors Research
1,1,,,16018,Maya Sidhu,,French,H195B,001,A,Letter Grade,A+,Honors Sequence
1,1,,,16194,Oskar Hallatschek,,Physics,49,002,A,Letter Grade,A+,Low Div Suppl Work
1,1,,,16282,Steven Goldsmith,,English,190,001,A,Letter Grade,A+,Research Seminar
1,1,,,16409,Cesunica Ivey,,Civil & Environmental Eng,H194,004,A,Letter Grade,A+,Honors Ugrad Res
1,13,,,16604,Alan Pomerantz,,Legal Studies,190,001,A,Letter Grade,A+,Topics In Law/Soc
1,2,,,16608,Martin Shapiro; Jonathan Marshall,,Legal Studies,190,006,A,Letter Grade,A+,Topics In Law/Soc
1,15,,,16673,Maria Barrios-Leblanc; Cynthia Agnes Aban,,South & SE Asian Studies,39,001,A,Letter Grade,A+,Freshman/Sophomore
1,7,,,16674,Karen Llagas; Maria Barrios-Leblanc,,South & SE Asian Studies,39,002,A,Letter Grade,A+,Freshman/Sophomore
1,11,,,16677,Mathieu Aguesse,,Business Admin-Undergrad,190T,003,A,Letter Grade,A+,Topics Innov/Design
1,16,,,16686,Saikat Chaudhuri,,Business Admin-Undergrad,196,002,A,Letter Grade,A+,Spec Topics Bus Adm
1,6,,,16687,Saikat Chaudhuri,,Business Admin-Undergrad,196,001,A,Letter Grade,A+,Spec Topics Bus Adm
1,3,,,16688,Suzanne Houlihan; William Collins; Ingrid Gavshon; Douglas Leeds,,Business Admin-Undergrad,96,001,A,Letter Grade,A+,Ld Spec Top Bus Adm
1,1,,,16813,Fang Xu,,Interdisciplinary Studies,190,004,A,Letter Grade,A+,Senior Thesis
1,3,,,16843,Darlene Francis,,Public Health,196,003,A,Letter Grade,A+,Spec Topics Pb Hlth
1,2,,,16844,Darlene Francis,,Public Health,196,004,A,Letter Grade,A+,Spec Topics Pb Hlth
1,3,,,16845,Darlene Francis,,Public Health,196,005,A,Letter Grade,A+,Spec Topics Pb Hlth
1,4,,,16942,Laura Enriquez; Ghaleb Attrache,,Sociology,190,001,A,Letter Grade,A+,Sem & Res In So
1,1,,,16943,ELIZA BROWN,,Sociology,190,002,A,Letter Grade,A+,Sem & Res In So
1,5,,,16944,Marina Romani,,Sociology,190,003,A,Letter Grade,A+,Sem & Res In So
1,1,,,16945,Samuel Lucas,,Sociology,190,004,A,Letter Grade,A+,Sem & Res In So
1,3,,,16946,Kim Voss; Tyler Leeds,,Sociology,190,005,A,Letter Grade,A+,Sem & Res In So
1,1,,,17064,Jon Kosek,,Geography,H195A,009,A,Letter Grade,A+,Honors Course
1,2,,,17073,Jovan Lewis,,Geography,H195A,011,A,Letter Grade,A+,Honors Course
1,2,,,17193,Scott Straus,,Political Science,191,002,A,Letter Grade,A+,Junior Seminar
1,2,,,17208,Karl Van Bibber,,Nuclear Engineering,H194,005,A,Letter Grade,A+,Honors Ug Research
1,2,,,17483,Federico Pasqualotto,,Mathematics,196,002,A,Letter Grade,A+,Honors Thesis
1,1,,,17486,Ruixiang Zhang,,Mathematics,196,005,A,Letter Grade,A+,Honors Thesis
1,1,,,17496,Margaret Crawford,,Environmental Design,195B,001,A,Letter Grade,A+,Env Des Thesis
1,1,,,18900,Shari Huhndorf,,Ethnic Studies,190,002,A,Letter Grade,A+,Adv Sem In Eth Std
1,1,,,18947,Elaine Tennant,,German,H196,001,A,Letter Grade,A+,Honors Studies
1,4,,,18955,Alan Pomerantz,,Legal Studies,39D,001,A,Letter Grade,A+,Fresh/Soph Seminar
1,9,,,19009,John Kaiser,,Sociology,169C,001,A,Letter Grade,A+, Cultural Communica
1,3,,,19010,Marina Romani,,Sociology,169C,002,A,Letter Grade,A+, Cultural Communica
1,2,,,19014,Sanchita Saxena,,Business Admin-Undergrad,192T,001,A,Letter Grade,A+,Responsible Bus
