Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,00509,Aparajita Nanda,,African American Studies,R1B,001,A,Letter Grade,A+,Freshmn Composition
1,1,,,00521,G. Ugo Nwokeji,,African American Studies,4A,001,A,Letter Grade,A+,Africa:  Hist & Cul
1,2,,,00551,Sam Mchombo,,African American Studies,10A,001,A,Letter Grade,A+,Intermed Swahili
1,2,,,00557,Edwin Okongo,,African American Studies,11A,002,A,Letter Grade,A+,Elementary Swahili
1,5,,,00559,Edwin Okongo,,African American Studies,11A,003,A,Letter Grade,A+,Elementary Swahili
1,4,,,00581,Frederick Vincent,,African American Studies,28AC,001,A,Letter Grade,A+,Glob & Min Am Comm
1,1,,,00626,Hardy Frye,,African American Studies,101,001,A,Letter Grade,A+,Research Methods
1,2,,,00638,Sam Mchombo,,African American Studies,115,001,A,Letter Grade,A+,Lang Soc Iss Africa
1,2,,,00653,Nailah Suad-Bakari,,African American Studies,C133A,001,A,Letter Grade,A+,Race Urban Sch
1,1,,,01203,Matthew Van Dusen,,Environ Econ & Policy,C1,001,A,Letter Grade,A+,Intro To Env Econ
1,11,,,01221,Ethan Ligon,,Environ Econ & Policy,100,001,A,Letter Grade,A+,Microecon Theory
1,1,,,01236,Larry Karp,,Environ Econ & Policy,C102,001,A,Letter Grade,A+,Nat Res Econ
1,2,,,01251,Wayne Getz,,Environ Econ & Policy,C115,001,A,Letter Grade,A+,Bioresource Models
1,4,,,01260,Elisabeth Sadoulet,,Environ Econ & Policy,C118,001,A,Letter Grade,A+,Intro Econometrics
1,2,,,01275,Steven Buck,,Environ Econ & Policy,145,001,A,Letter Grade,A+,Hlth & Env Econ Pol
1,2,,,01278,Alain Dejanvry,,Environ Econ & Policy,C151,001,A,Letter Grade,A+,Economic Develop
1,2,,,01293,Jeremy Magruder,,Environ Econ & Policy,152,001,A,Letter Grade,A+,Adv Topics Dev/Trad
1,3,,,01311,Christian Traeger,,Environ Econ & Policy,C175,001,A,Letter Grade,A+,Econ Climate Chg
1,3,,,01323,Asrat Tesfayesus,,Environ Econ & Policy,C181,001,A,Letter Grade,A+,International Trade
