Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,10481,Daniel Nomura,,Chemistry,H194,061,A,Letter Grade,A+,Honors Research
1,1,,,10484,Jay Keasling,,Chemistry,H194,001,A,Letter Grade,A+,Honors Research
1,1,,,10934,Jay Keasling,,Chemical Engineering,H194,008,A,Letter Grade,A+,Resrch Adv Undergrd
1,1,,,11536,Alexis Bell,,Chemical Engineering,196,001,A,Letter Grade,A+,Special Lab Study
1,1,,,11541,Jay Keasling,,Chemical Engineering,196,007,A,Letter Grade,A+,Special Lab Study
1,1,,,12009,Laura Enriquez; William Welsh,,Sociology,190,001,A,Letter Grade,A+,Sem & Res In So
1,1,,,12094,Fraydoun Rezakhanlou; Richard Borcherds; Galen Liang,,Mathematics,49,002,A,Letter Grade,A+,Supp Lower Div Math
1,1,,,12096,David Nadler,,Mathematics,49,004,A,Letter Grade,A+,Supp Lower Div Math
1,100,,,13043,Kenneth Worthy,,"Env Sci, Policy, & Mgmt",50AC,001,A,Letter Grade,A+,Intro Cult/Res Mgt
1,5,,,13064,Jennifer Stokes-Draut,,Energy and Resources,171,001,A,Letter Grade,A+,California Water
1,1,,,13065,Janani Hariharan,,Plant & Microbial Biology,C112,001,A,Letter Grade,A+,Gen Microbiology
1,2,,,13070,Scott Stephens,,"Env Sci, Policy, & Mgmt",105A,001,A,Letter Grade,A+,Sierra Nevada Ecol
1,3,,,13072,Scott Stephens,,"Env Sci, Policy, & Mgmt",105B,001,A,Letter Grade,A+,For Measurements
1,4,,,13074,Robert York,,"Env Sci, Policy, & Mgmt",105C,001,A,Letter Grade,A+,Silviculture & Util
1,1,,,13077,Kristen Rasmussen,,Nutritional Science & Tox,105,001,A,Letter Grade,A+,Mediterranean Nutri
1,5,,,13084,Amber Kerr,,Energy and Resources,101,001,A,Letter Grade,A+,Ecology And Society
1,3,,,13089,Anaya Hall,,Energy and Resources,C176,001,A,Letter Grade,A+,Climate Change Economics
1,3,,,13090,Jeremy Magruder; Leila Njee Bugha,,Environ Econ & Policy,C151,001,A,Letter Grade,A+,Dev Econ
1,5,,,13093,Anaya Hall,,Environ Econ & Policy,C176,001,A,Letter Grade,A+,Climate Change Economics
1,1,,,13095,Daniel Kammen,,Energy and Resources,W100,001,A,Letter Grade,A+,"Energy, Society"
1,18,,,13097,Yoshika Crider,,Energy and Resources,W174,001,A,Letter Grade,A+,Water & Sanitation
1,1,,,13120,Kristen Rasmussen,,Nutritional Science & Tox,W104,001,A,Letter Grade,A+,Food Culture Env
1,3,,,13136,Ashley Reaver,,Nutritional Science & Tox,10,002,A,Letter Grade,A+,Intro Human Nutr
1,3,,,13138,Christine Gehrig-Downie,,"Env Sci, Policy, & Mgmt",72,001,A,Letter Grade,A+,Gis
1,23,,,13149,Kenneth Worthy,,"Env Sci, Policy, & Mgmt",161,001,A,Letter Grade,A+,Env Phil Ethics
1,57,,,13180,Kenneth Worthy,,"Env Sci, Policy, & Mgmt",50AC,002,A,Letter Grade,A+,Intro Cult/Res Mgt
1,51,,,13190,Kate ONeill,,"Env Sci, Policy, & Mgmt",W169,001,A,Letter Grade,A+,Intnatl Env Politic
1,13,,,13198,Xiangyi Meng,,Environ Econ & Policy,105,001,A,Letter Grade,A+,Envir. Data Tools
1,1,,,13229,Arash Namvar; Abhay Srivastava,,Business Admin-Undergrad,133,001A,A,Letter Grade,A+,Investments
1,1,,,13232,Daniel Mulhern; Ashton Fandel,,Business Admin-Undergrad,155,001A,A,Letter Grade,A+,Leadership
1,4,,,13235,Francis Stanton; Dingmi Gong,,Business Admin-Undergrad,120AB,01AP,A,Letter Grade,A+,Int Fin Accnting 2
1,2,,,13240,Francis Stanton,,Business Admin-Undergrad,122,1A,A,Letter Grade,A+,Fin Info Analysis
1,3,,,13246,Andrew Isaacs,,Business Admin-Undergrad,196SA,01A,A,Letter Grade,A+,Bus Models Sustain
1,8,,,13247,Darcelle Lahr,,Business Admin-Undergrad,196SB,01A,A,Letter Grade,A+,Innov Entre Sustain
1,3,,,13263,Daniel Mulhern,,Business Admin-Undergrad,C155,01B,A,Letter Grade,A+,Leadership
1,2,,,13281,John Briginshaw,,Business Admin-Undergrad,102A,03DS,A,Letter Grade,A+,Fin Accounting
1,1,,,13287,Avinash Verma,,Business Admin-Undergrad,103,002D,A,Letter Grade,A+,Intro To Finance
1,1,,,13292,Wasim Azhar,,Business Admin-Undergrad,106,03DS,A,Letter Grade,A+,Marketing
1,2,,,13297,Gary Pieroni,,Business Admin-Undergrad,120B,01DP,A,Letter Grade,A+,Adv Fin Accounting
1,3,,,13302,Avinash Verma,,Business Admin-Undergrad,131,001D,A,Letter Grade,A+,Corp Fin Analysis
1,1,,,13309,Daniel Himelstein,,Business Admin-Undergrad,178,002D,A,Letter Grade,A+,Intro Internatl Bus
1,3,,,13311,Eric Ryan; Kousha Modanlou,,Business Admin-Undergrad,121,01DP,A,Letter Grade,A+,Fed Inc Tax Acctg
1,2,,,13313,Edward Kass,,Business Admin-Undergrad,154,1D,A,Letter Grade,A+,Power & Politic
1,1,,,13322,Christyna Serrano,,Business Admin-Undergrad,C12,01D,A,Letter Grade,A+,Changemaker
1,3,,,13323,Anne Simpson,,Business Admin-Undergrad,196SC,01D,A,Letter Grade,A+,Invest Sustain
1,7,,,13325,Christyna Serrano,,Business Admin-Undergrad,C196C,01D,A,Letter Grade,A+,Changemaker
1,1,,,13326,Stephen Bianchi,,Business Admin-Undergrad,101A,001D,A,Letter Grade,A+,Microeconomic Analy
1,20,,,13341,Seamus Li,,Economics,1,001,A,Letter Grade,A+,Intro To Economics
1,11,,,13349,Noha Farghal,,Earth & Planetary Science,20,001,A,Letter Grade,A+,Earthquakes
1,6,,,13353,Desiree Fields; Maria Pettis,,Geography,N130,001,A,Letter Grade,A+,Food Environment
1,2,,,13362,Charles McLaughlin,,Integrative Biology,128,001,A,Letter Grade,A+,Sports Medicine
1,1,,,13369,David Presti,,Molecular & Cell Biology,W61,001,A,Letter Grade,A+,Brain Mind Behavior
1,2,,,13374,Erica Klempner,,Philosophy,12A,001,A,Letter Grade,A+,Intro To Logic
1,5,,,13383,Oliver John,,Psychology,N150,001,A,Letter Grade,A+,Personality Psych
1,10,,,13386,John Kaiser,,Sociology,150,001,A,Letter Grade,A+,Social Psych
1,1,,,13387,Alessandro De Giorgi; Mahwish Moazzam,,Legal Studies,160,001,A,Letter Grade,A+,Punishment Cult Soc
1,9,,,13392,Michael Goldberg,,Music,46,001,A,Letter Grade,A+,Guitar Performance
1,5,,,13405,David Marno,,English,117S,001,A,Letter Grade,A+,Shakespeare
1,2,,,13406,Jacob Wolbert,,Music,139,001,A,Letter Grade,A+,World Topics
1,6,,,13416,Ry Beville,,East Asian Languages,R1B,001,A,Letter Grade,A+,Reading And Comp
1,3,,,13421,Arielle Rebek,,Art Practice,21,001,A,Letter Grade,A+,Digital Photo: Fdns
1,1,,,13422,Benjamin Spanbock,,College Writing Programs,R4B,001,A,Letter Grade,A+,"Read,Comp,Research"
1,4,,,13423,Isabelle Le Blanc,,Molecular & Cell Biology,170L,001,A,Letter Grade,A+,Mcellbi Lab
1,63,,,13437,Adam Croom,,Cognitive Science,N1,001,A,Letter Grade,A+,Intro To Cog Sci
1,1,,,13438,Daniel Fisher,,Anthropology,138A,001,A,Letter Grade,A+,Ethnog Film History
1,2,,,13459,Aparajita Nanda,,College Writing Programs,R4B,002,A,Letter Grade,A+,"Read,Comp,Research"
1,5,,,13461,Robert Ovetz,,Sociology,140,001,A,Letter Grade,A+,Polit & Soc Cha
1,3,,,13484,Szonja Ivester,,Sociology,N100,001,A,Letter Grade,A+,Summer Specialtopic
1,7,,,13489,Mark Sandberg; Caleb Murray-Bozeman,,Film,155,001,A,Letter Grade,A+,Media Technologies
