Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,10187,Stephan Lammel,,Molecular & Cell Biology,H196B,260,A,Letter Grade,A+,Honors Research
1,1,,,10226,Andrea Gomez,,Molecular & Cell Biology,H196B,180,A,Letter Grade,A+,Honors Research
1,1,,,11133,Ting Xu,,Chemistry,196,060,A,Letter Grade,A+,Special Lab Study
1,2,,,11143,Daniel Bediako,,Chemistry,196,013,A,Letter Grade,A+,Special Lab Study
1,1,,,11185,John Arnold; Maritsi Perez,,Chemistry,196,002,A,Letter Grade,A+,Special Lab Study
1,2,,,11483,Thomas Maimone,,Chemistry,H194,039,A,Letter Grade,A+,Honors Research
1,6,,,11497,Maura Daly; John Arnold; Maritsi Perez,,Chemistry,H194,003,A,Letter Grade,A+,Honors Research
1,3,,,11519,Judith Klinman,,Chemistry,H194,031,A,Letter Grade,A+,Honors Research
1,2,,,11537,Ting Xu,,Chemistry,H194,066,A,Letter Grade,A+,Honors Research
1,2,,,11547,Michael Werner Zuerch,,Chemistry,H194,073,A,Letter Grade,A+,Honors Research
1,1,,,11885,Jimmy Mcguire,,Integrative Biology,H196B,300,A,Letter Grade,A+,Thesis Course
1,1,,,13084,Alexis Bell,,Chemical Engineering,H194,002,A,Letter Grade,A+,Resrch Adv Undergrd
1,4,,,13090,Jay Keasling,,Chemical Engineering,H194,008,A,Letter Grade,A+,Resrch Adv Undergrd
1,1,,,13094,Bryan Mccloskey,,Chemical Engineering,H194,012,A,Letter Grade,A+,Resrch Adv Undergrd
1,1,,,13098,Jeffrey Reimer,,Chemical Engineering,H194,016,A,Letter Grade,A+,Resrch Adv Undergrd
1,3,,,13101,Wenjun Zhang,,Chemical Engineering,H194,019,A,Letter Grade,A+,Resrch Adv Undergrd
1,1,,,13112,George Tyson,,Chemical Engineering,H194,030,A,Letter Grade,A+,Resrch Adv Undergrd
1,1,,,13255,Boris Rubinsky,,Mechanical Engineering,196,046,A,Letter Grade,A+,Undergrad Research
1,1,,,13282,Koushil Sreenath,,Mechanical Engineering,H194,040,A,Letter Grade,A+,Hons Undergrad Res
1,1,,,13312,Hannah Stuart,,Mechanical Engineering,H194,050,A,Letter Grade,A+,Hons Undergrad Res
1,1,,,13366,Todd Dawson,,Integrative Biology,H196A,110,A,Letter Grade,A+,Thesis Course
