Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,10124,Helen Bateup,,Molecular & Cell Biology,H196B,033,A,Letter Grade,A+,Honors Research
1,1,,,10128,Michael Botchan,,Molecular & Cell Biology,H196B,060,A,Letter Grade,A+,Honors Research
1,1,,,10131,Stephen Brohawn,,Molecular & Cell Biology,H196B,070,A,Letter Grade,A+,Honors Research
1,1,,,10139,Jeffery Cox,,Molecular & Cell Biology,H196B,105,A,Letter Grade,A+,Honors Research
1,1,,,10144,Andrew Dillin,,Molecular & Cell Biology,H196B,114,A,Letter Grade,A+,Honors Research
1,1,,,10149,Michael Eisen,,Molecular & Cell Biology,H196B,135,A,Letter Grade,A+,Honors Research
1,1,,,10152,Gary Firestone,,Molecular & Cell Biology,H196B,140,A,Letter Grade,A+,Honors Research
1,1,,,10153,John Flannery,,Molecular & Cell Biology,H196B,145,A,Letter Grade,A+,Honors Research
1,1,,,10161,Iswar Hariharan,,Molecular & Cell Biology,H196B,202,A,Letter Grade,A+,Honors Research
1,1,,,10178,John Kuriyan,,Molecular & Cell Biology,H196B,253,A,Letter Grade,A+,Honors Research
1,1,,,10179,Stephan Lammel,,Molecular & Cell Biology,H196B,260,A,Letter Grade,A+,Honors Research
1,3,,,10181,Polina Lishko,,Molecular & Cell Biology,H196B,270,A,Letter Grade,A+,Honors Research
1,1,,,10182,Kunxin Luo,,Molecular & Cell Biology,H196B,275,A,Letter Grade,A+,Honors Research
1,1,,,10185,Susan Marqusee,,Molecular & Cell Biology,H196B,285,A,Letter Grade,A+,Honors Research
1,1,,,10186,Andreas Martin,,Molecular & Cell Biology,H196B,288,A,Letter Grade,A+,Honors Research
1,2,,,10188,Craig Miller,,Molecular & Cell Biology,H196B,300,A,Letter Grade,A+,Honors Research
1,1,,,10191,Evangelina Nogales De La Morena,,Molecular & Cell Biology,H196B,325,A,Letter Grade,A+,Honors Research
1,2,,,10198,Michael Rape,,Molecular & Cell Biology,H196B,357,A,Letter Grade,A+,Honors Research
1,1,,,10205,Kaoru Saijo,,Molecular & Cell Biology,H196B,379,A,Letter Grade,A+,Honors Research
1,1,,,10214,Jeremy Thorner,,Molecular & Cell Biology,H196B,445,A,Letter Grade,A+,Honors Research
1,1,,,10215,Robert Tjian,,Molecular & Cell Biology,H196B,455,A,Letter Grade,A+,Honors Research
1,1,,,10216,Elcin Unal,,Molecular & Cell Biology,H196B,456,A,Letter Grade,A+,Honors Research
