Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,10360,Omar Yaghi,,Chemistry,196,059,A,Letter Grade,A+,Special Lab Study
1,1,,,10411,John Arnold; Korshid Tarin,,Chemistry,H194,003,A,Letter Grade,A+,Honors Research
1,1,,,11516,David Card,,Economics,H195B,004,A,Letter Grade,A+,Sr Honors Thesis
1,1,,,11969,Laura Enriquez; Joohyun Park,,Sociology,190,001,A,Letter Grade,A+,Sem & Res In So
1,1,,,12048,David Nadler,,Mathematics,49,004,A,Letter Grade,A+,Supp Lower Div Math
1,8,,,12910,Pamela Induni,,Industrial Eng & Ops Rsch,192,001,A,Letter Grade,A+,Bme Bootcamp
1,1,,,12971,Ashley Reaver,,Nutritional Science & Tox,10,001,A,Letter Grade,A+,Intro Human Nutr
1,1,,,12985,Geoffrey Vrla,,Plant & Microbial Biology,C112,001,A,Letter Grade,A+,Gen Microbiology
1,4,,,12994,Amber Kerr,,Energy and Resources,101,001,A,Letter Grade,A+,Ecology And Society
1,7,,,12996,Jeffrey Perloff; Danial Shariat,,Environ Econ & Policy,C101,001,A,Letter Grade,A+,Environmental Econ
1,4,,,12997,Jeffrey Perloff; Arthur Wardle,,Environ Econ & Policy,C118,001,A,Letter Grade,A+,Intro Econometrics
1,7,,,13001,Jeffrey Perloff; Abdoulaye Cisse,,Environ Econ & Policy,C151,001,A,Letter Grade,A+,Dev Econ
1,2,,,13006,Daniel Kammen,,Energy and Resources,W100,001,A,Letter Grade,A+,"Energy, Society"
1,1,,,13007,Jennifer Stokes-Draut,,Energy and Resources,171,001,A,Letter Grade,A+,California Water
1,5,,,13010,Scott Stephens,,"Env Sci, Policy, & Mgmt",105A,001,A,Letter Grade,A+,Sierra Nevada Ecol
1,7,,,13012,Scott Stephens,,"Env Sci, Policy, & Mgmt",105B,001,A,Letter Grade,A+,For Measurements
1,3,,,13014,Robert York,,"Env Sci, Policy, & Mgmt",105C,001,A,Letter Grade,A+,Silviculture & Util
1,1,,,13026,Les Guliasi,,Energy and Resources,170,001,A,Letter Grade,A+,Env Classics
1,2,,,13055,Marta Vuckovic,,Nutritional Science & Tox,10,002,A,Letter Grade,A+,Intro Human Nutr
