Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,10130,G. Ugo Nwokeji,,African American Studies,4A,001,A,Letter Grade,A+,Africa:  Hist & Cul
1,1,,,10140,Arif Gamal,,African American Studies,4B,001,A,Letter Grade,A+,Africa:  Hist & Cul
1,1,,,10190,Frederick Vincent,,African American Studies,159,001,A,Letter Grade,A+,Spec Top Afam Lit
1,3,,,11505,Justin Gomer,,American Studies,102,001,A,Letter Grade,A+,Us Cultures/Place
1,8,,,12105,Melanie Miller; Sabrina Agarwal,,Anthropology,1,001,A,Letter Grade,A+,Intro To Bio Anthro
1,1,,,12125,Mather George,,Anthropology,3AC,001,A,Letter Grade,A+,Intro Soc/Cult Ac
1,2,,,12150,Annelise Morris; Corinne Hayden,,Anthropology,R5B,002,A,Letter Grade,A+,Reading & Comp
1,4,,,12155,Corinne Hayden; Krystal Strong,,Anthropology,R5B,003,A,Letter Grade,A+,Reading & Comp
1,1,,,12160,Corinne Hayden; Michael D'Arcy,,Anthropology,R5B,004,A,Letter Grade,A+,Reading & Comp
1,1,,,12165,Corinne Hayden; Mareike Winchell,,Anthropology,R5B,005,A,Letter Grade,A+,Reading & Comp
1,3,,,12175,Patrick Beauchesne,,Anthropology,112,001,A,Letter Grade,A+,Sp Topics: Bio Anth
1,6,,,12180,Laurie Wilkie,,Anthropology,121AC,001,A,Letter Grade,A+,Amercn Materl Cultr
1,1,,,12185,Julie Wesp,,Anthropology,122C,001,A,Letter Grade,A+,Arch Centrl America
1,3,,,12195,Anna Harkey,,Anthropology,128,002,A,Letter Grade,A+,Spec Topics In Arch
1,6,,,12210,Gaymon Bennett,,Anthropology,158,001,A,Letter Grade,A+,Religion & Anthro
1,3,,,12215,Yuko Okubo,,Anthropology,171,001,A,Letter Grade,A+,Japan
1,3,,,13375,Brendon Levitt,,Architecture,149,001,A,Letter Grade,A+,Spec Top Erg Envir
1,5,,,14005,Vreni Michelini-Castillo,,Art Practice,8,001,A,Letter Grade,A+,Intro Vis Thinking
1,2,,,14030,Aida Gamez,,Art Practice,12,002,A,Letter Grade,A+,Lang Of Draw
1,2,,,14035,Noritaka Minami,,Art Practice,21,001,A,Letter Grade,A+,Digital Photography
1,9,,,14050,Alicia Mccarthy,,Art Practice,102,101,A,Letter Grade,A+,Approaches To Ptng
1,1,,,14060,Jenifer Wofford,,Art Practice,119,001,A,Letter Grade,A+,Gpca
1,1,,,14605,Jordan Rose,,History of Art,R1B,001,A,Letter Grade,A+,Visual Experience
1,1,,,14635,Andrew Stewart; William Ma,,History of Art,108,002,A,Letter Grade,A+,Cities And The Arts
1,7,,,15250,Maria Barrios-Leblanc,,Asian American Studies,124,001,A,Letter Grade,A+,Filipino Amer Hist
1,2,,,15255,Hannah Michell,,Asian American Studies,138,001,A,Letter Grade,A+,Topics Asn Pop Cult
1,4,,,15280,Fae Ng,,Asian American Studies,172,001,A,Letter Grade,A+,Asian Amer Lit
1,2,,,17100,Seung-Wuk Lee,,Bioengineering,H194,014,A,Letter Grade,A+,Hon Undergrad Res
1,2,,,18005,James Baxter; John Tarpey; Michael Meighan,,Biology,1A,001,A,Letter Grade,A+,General Biology Lec
1,1,,,18025,James Baxter; John Tarpey; Michael Meighan,,Biology,1AL,001,A,Letter Grade,A+,General Biology Lab
1,4,,,18060,Alan Shabel,,Biology,1B,001,A,Letter Grade,A+,General Biology
1,1,,,18915,Jann Ronis,,Buddhist Studies,114,001,A,Letter Grade,A+,Tibetan Buddhism
1,1,,,19105,Thomas Mccullough,,Business Admin-Undergrad,101A,001,A,Letter Grade,A+,Microeconomic Analy
1,3,,,19130,Rada Brooks,,Business Admin-Undergrad,102A,001,A,Letter Grade,A+,Intro Fin Account
1,3,,,19140,Rada Brooks,,Business Admin-Undergrad,102A,002,A,Letter Grade,A+,Intro Fin Account
1,2,,,19150,Gary Pieroni,,Business Admin-Undergrad,102A,003,A,Letter Grade,A+,Intro Fin Account
1,1,,,19160,Dennis Geyer,,Business Admin-Undergrad,102A,004,A,Letter Grade,A+,Intro Fin Account
1,4,,,19170,John Briginshaw,,Business Admin-Undergrad,102A,005,A,Letter Grade,A+,Intro Fin Account
1,3,,,19180,Baris Korcan Ak,,Business Admin-Undergrad,102B,001,A,Letter Grade,A+,Intro Manager Acct
1,6,,,19210,Avinash Verma,,Business Admin-Undergrad,103,002,A,Letter Grade,A+,Intro To Finance
1,2,,,19218,Donatella Taurasi,,Business Admin-Undergrad,103,003,A,Letter Grade,A+,Intro To Finance
1,2,,,19220,Janet Brady,,Business Admin-Undergrad,105,001,A,Letter Grade,A+,Leading People
1,3,,,19225,Holly Schroth,,Business Admin-Undergrad,105,002,A,Letter Grade,A+,Leading People
1,4,,,19235,Meir Karlinsky,,Business Admin-Undergrad,106,001,A,Letter Grade,A+,Marketing
1,1,,,19240,Meir Karlinsky,,Business Admin-Undergrad,106,002,A,Letter Grade,A+,Marketing
1,2,,,19250,David Robinson,,Business Admin-Undergrad,106,004,A,Letter Grade,A+,Marketing
1,1,,,19255,Wasim Azhar,,Business Admin-Undergrad,106,005,A,Letter Grade,A+,Marketing
1,1,,,19275,Steven Wood,,Business Admin-Undergrad,118,002,A,Letter Grade,A+,International Trade
1,6,,,19285,Francis Stanton,,Business Admin-Undergrad,120AA,001,A,Letter Grade,A+,Int Fin Acct 1
1,1,,,19295,Gary Pieroni,,Business Admin-Undergrad,120AA,002,A,Letter Grade,A+,Int Fin Acct 1
1,6,,,19325,Francis Stanton,,Business Admin-Undergrad,122,001,A,Letter Grade,A+,Fin Info Analysis
1,1,,,19340,Satyaraj Berde,,Business Admin-Undergrad,127,001,A,Letter Grade,A+,Spec Topics In Acct
1,1,,,19345,John Briginshaw,,Business Admin-Undergrad,127,002,A,Letter Grade,A+,Spec Topics In Acct
1,6,,,19350,Avinash Verma,,Business Admin-Undergrad,131,001,A,Letter Grade,A+,Corp Fin Analysis
1,1,,,19360,Samuel Olesky,,Business Admin-Undergrad,132,001,A,Letter Grade,A+,Fin Instit & Mrkts
1,2,,,19370,Samuel Olesky,,Business Admin-Undergrad,133,001,A,Letter Grade,A+,Investments
1,3,,,19380,Arash Namvar,,Business Admin-Undergrad,133,002,A,Letter Grade,A+,Investments
1,1,,,19400,Brenda Fellows,,Business Admin-Undergrad,151,001,A,Letter Grade,A+,Mgmt Human Resourcs
1,2,,,19425,Alan Ross,,Business Admin-Undergrad,175,001,A,Letter Grade,A+,Legal Aspects
1,1,,,19460,Omar Romero-Hernandez,,Business Admin-Undergrad,192T,001,A,Letter Grade,A+,Topics In Csr
1,2,,,19475,Todd Fitch,,Business Admin-Undergrad,196,002,A,Letter Grade,A+,Spec Topics Bus Adm
1,3,,,22105,Anne Baranger; Clancy Slack,,Chemistry,1A,001,A,Letter Grade,A+,General Chemistry
1,5,,,22115,Mahin Hemmati,,Chemistry,1AL,001,A,Letter Grade,A+,General Chem Lab
1,2,,,22160,Max Helix,,Chemistry,1B,001,A,Letter Grade,A+,General Chemistry
1,5,,,22195,Steven Pedersen,,Chemistry,3A,001,A,Letter Grade,A+,Chem Struct React
1,4,,,22200,Steven Pedersen,,Chemistry,N3AL,001,A,Letter Grade,A+,Organic Chem Lab
1,5,,,22275,Peter Marsden,,Chemistry,3B,001,A,Letter Grade,A+,Chem Struct React
