Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,10008,John Danner,,Evening & Weekend MBA,295T,13,A,Letter Grade,A+,Topics In Entrpnr
1,5,,,10022,Ming Leung,,Evening & Weekend MBA,205,31A,A,Letter Grade,A+,Leading People
1,1,,,10023,Jennifer Chatman,,Evening & Weekend MBA,255,001,A,Letter Grade,A+,Leadership
1,2,,,10032,Ming Leung,,Evening & Weekend MBA,205,32A,A,Letter Grade,A+,Leading People
1,1,,,10045,Lynne Heinrich,,Evening & Weekend MBA,292B,011,A,Letter Grade,A+,Nonprofit Boards
1,3,,,10049,Jonathan Leonard,,Evening & Weekend MBA,299,01B,A,Letter Grade,A+,Strat Leadership
1,3,,,10050,Jonathan Leonard,,Evening & Weekend MBA,299,02B,A,Letter Grade,A+,Strat Leadership
1,1,,,10051,Gregory La Blanc,,Evening & Weekend MBA,299,31B,A,Letter Grade,A+,Strat Leadership
1,4,,,10052,Gregory La Blanc,,Evening & Weekend MBA,299,32B,A,Letter Grade,A+,Strat Leadership
1,3,,,10058,Shachar Kariv,,Evening & Weekend MBA,201A,01A,A,Letter Grade,A+,Microeconomics
1,4,,,10059,Shachar Kariv,,Evening & Weekend MBA,201A,02A,A,Letter Grade,A+,Microeconomics
1,2,,,10060,Maximilian Auffhammer,,Evening & Weekend MBA,201A,31A,A,Letter Grade,A+,Microeconomics
1,2,,,10061,Maximilian Auffhammer,,Evening & Weekend MBA,201A,32A,A,Letter Grade,A+,Microeconomics
1,1,,,10065,Shachar Kariv,,Evening & Weekend MBA,293,007,A,Letter Grade,A+,Individual Study
1,4,,,10070,Yuichiro Kamada,,Evening & Weekend MBA,269,011,A,Letter Grade,A+,Pricing
1,3,,,10081,David Harris,,Evening & Weekend MBA,277,011,A,Letter Grade,A+,Spec Topics In Bpp
1,3,,,10094,Zsolt Katona,,Evening & Weekend MBA,206,31B,A,Letter Grade,A+,Marketing Mgmt
1,3,,,10095,Zsolt Katona,,Evening & Weekend MBA,206,32B,A,Letter Grade,A+,Marketing Mgmt
1,2,,,10110,David Charron,,Evening & Weekend MBA,290T,01A,A,Letter Grade,A+,Spec Top Inn/Desgn
1,2,,,10111,David Charron,,Evening & Weekend MBA,290T,02A,A,Letter Grade,A+,Spec Top Inn/Desgn
1,1,,,10135,Eric Tecza; Jose Guajardo; Mitchell Plueger,,Evening & Weekend MBA,204,01A,A,Letter Grade,A+,Operations
1,1,,,10136,Eric Tecza; Jose Guajardo; Mitchell Plueger,,Evening & Weekend MBA,204,02A,A,Letter Grade,A+,Operations
1,3,,,10145,Eric Tecza; Jose Guajardo; Mitchell Plueger,,Evening & Weekend MBA,204,32A,A,Letter Grade,A+,Operations
1,1,,,10146,Holly Schroth,,Evening & Weekend MBA,252,001,A,Letter Grade,A+,"Negot, Conflict Res"
1,1,,,10152,Mark Rittenberg,,Evening & Weekend MBA,291T,011,A,Letter Grade,A+,Topics In Man Comm
1,1,,,10158,Christine Parlour,,Business Admin-MBA,293,002,A,Letter Grade,A+,Individual Study
1,1,,,10159,Christine Parlour,,Business Admin-MBA,293,003,A,Letter Grade,A+,Individual Study
1,2,,,10160,Drew Jacoby-Senghor,,Business Admin-MBA,293,004,A,Letter Grade,A+,Individual Study
1,7,,,10174,Sameer Srivastava,,Business Admin-MBA,254,01A,A,Letter Grade,A+,Power & Politics
1,6,,,10175,Sameer Srivastava,,Business Admin-MBA,254,02A,A,Letter Grade,A+,Power & Politics
1,1,,,10181,Anne Leschin; Kurt Beyer,,Business Admin-MBA,295A,001,A,Letter Grade,A+,Entrepreneurship
1,5,,,10187,Jorge Calderon,,Business Admin-MBA,295T,12,A,Letter Grade,A+,Spec Topic Entrepre
1,1,,,10192,Peter Goodson,,Business Admin-MBA,293,027,A,Letter Grade,A+,Individual Study
1,7,,,10216,David Robinson; Frank Schultz; Randolph Wedding,,Business Admin-MBA,209F,001,A,Letter Grade,A+,Bus Fundamentals
1,3,,,10220,Peter Johnson,,Business Admin-MBA,236B,001,A,Letter Grade,A+,Invest Strat & Styl
