Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,10581,Mark van der Laan,,Public Health,299,007,A,Letter Grade,A+,Independnt Research
1,1,,,11340,Peng Ding,,Statistics,299,009,A,Letter Grade,A+,Research
1,1,,,11349,Martin Wainwright,,Statistics,299,018,A,Letter Grade,A+,Research
1,2,,,11533,Gregory La Blanc,,Evening & Weekend MBA,296,006,A,Letter Grade,A+,Special Topics
1,1,,,11945,Jennifer Cohen; Mary Breen,,Executive MBA,296,002,A,Letter Grade,A+,Topics In Bus Adm
1,1,,,11947,Alison Meyer,,Executive MBA,296,004,A,Letter Grade,A+,Topics In Bus Adm
1,1,,,11948,Bryce Hoffman; Steven Rotkoff; Whitney Hischier,,Executive MBA,296,005,A,Letter Grade,A+,Topics In Bus Adm
1,2,,,11949,Sara Beckman,,Executive MBA,296,006,A,Letter Grade,A+,Topics In Bus Adm
1,5,,,11974,Bum Chul Kwon,,Data Science,W209,002,A,Letter Grade,A+,Data Viz/Comm
1,3,,,11975,Bum Chul Kwon,,Data Science,W209,003,A,Letter Grade,A+,Data Viz/Comm
1,13,,,12123,Anke Hemmerling; Karen Sokal-Gutierrez,,Public Health,292,001,A,Letter Grade,A+,M.P.H. Seminar
1,1,,,12621,Evan Miller,,Chemistry,N299,038,A,Letter Grade,A+,Research
1,9,,,13146,Shachar Kariv; Steven Tadelis,,Evening & Weekend MBA,211,001,A,Letter Grade,A+,Game Theory
1,3,,,13152,Holly Schroth,,Evening & Weekend MBA,252,001,A,Letter Grade,A+,"Negot, Conflict Res"
1,2,,,13160,Eric Reiner; Eric Reiner; Manik Varma,,Financial Engineering,230D,001,A,Letter Grade,A+,Deriv: Quant Meth
1,2,,,13161,Richard Stanton,,Financial Engineering,230I,001,A,Letter Grade,A+,Fixed Income Markts
1,2,,,13239,Lucas Davis,,Executive MBA,200S,001,A,Letter Grade,A+,Data And Decisions
1,6,,,13240,Shachar Kariv,,Executive MBA,201A,001,A,Letter Grade,A+,Managerial Econ
1,11,,,13241,Xiao-Jun Zhang,,Executive MBA,202A,001,A,Letter Grade,A+,Financial Acct
1,8,,,13267,Laurent El Ghaoui,,Financial Engineering,230P,001,A,Letter Grade,A+,Financial Data Sci
1,6,,,13365,Eileen Marrinan; Paige Mueller,,Real Estate Development,210,001,A,Letter Grade,A+,Intro To Rdev Econ
1,4,,,13366,Allison Arieff; Amy Leedham,,Real Estate Development,200,1,A,Letter Grade,A+,Sustainable Rdev
1,1,,,13591,Christina Shannon,,Economics,204,001,A,Letter Grade,A+,Math Tools For Econ
1,5,,,14783,Carrie Strohl,,Education,236A,001,A,Letter Grade,A+,Science Educ Elem
1,7,,,14815,Candice Benge; Caroline Grunewald; Daniel Acland,,Public Affairs,215,001,A,Letter Grade,A+,Econ For Pol Makers
1,2,,,14816,Larry Rosenthal,,Public Affairs,245,001,A,Letter Grade,A+,Inferential Stats
1,1,,,14817,Anne Campbell Washington; Brent Copen,,Public Affairs,265,001,A,Letter Grade,A+,Fin Mgmt & Budget
1,1,,,14818,Daniel Mulhern; Laura Andersen,,Public Affairs,283,001,A,Letter Grade,A+,Leading People
1,3,,,14819,Jane Mauldon; Kira Sargatzke,,Public Affairs,285,001,A,Letter Grade,A+,Ethical Issues
1,25,,,14820,Theodore Achilles,,Public Affairs,287,001,A,Letter Grade,A+,Strategic Planning
1,2,,,14821,Anne Campbell Washington; Randall Rentschler,,Public Affairs,225,001,A,Letter Grade,A+,Policy Comm
1,2,,,14822,Candice Benge; Sarah Anzia,,Public Affairs,235,001,A,Letter Grade,A+,Research Methods
1,9,,,14824,Candice Benge; Rucker Johnson,,Public Affairs,245,002,A,Letter Grade,A+,Inferential Stats
1,1,,,14833,Erika Weissinger; Jane Mauldon,,Public Affairs,280,001,A,Letter Grade,A+,The Eightfold Path
1,1,,,14834,Anne Campbell Washington; Edward Helme,,Public Affairs,290,1,A,Letter Grade,A+,Spec Topics Pub Aff
1,2,,,14837,Erika Weissinger; Jane Mauldon,,Public Affairs,280,002,A,Letter Grade,A+,The Eightfold Path
1,3,,,14842,Michael Rivera,,Data Science,W201,001,A,Letter Grade,A+,Res Dsgn Data Analy
1,3,,,14843,Michael Rivera,,Data Science,W201,002,A,Letter Grade,A+,Res Dsgn Data Analy
1,1,,,14845,Corey Jackson,,Data Science,W201,004,A,Letter Grade,A+,Res Dsgn Data Analy
1,1,,,14852,Gunnar Kleemann,,Data Science,W203,005,A,Letter Grade,A+,Stat For Data Sci
1,14,,,14853,Doris Schioberg,,Data Science,W205,001,A,Letter Grade,A+,Fund. Data Eng
1,14,,,14854,Doris Schioberg,,Data Science,W205,002,A,Letter Grade,A+,Fund. Data Eng
1,15,,,14855,Kevin Crook,,Data Science,W205,003,A,Letter Grade,A+,Fund. Data Eng
1,15,,,14856,Kevin Crook,,Data Science,W205,004,A,Letter Grade,A+,Fund. Data Eng
1,4,,,14857,Yacov Salomon,,Data Science,W207,001,A,Letter Grade,A+,Applied Mach Learn
1,2,,,14858,Amit Bhattacharyya,,Data Science,W207,002,A,Letter Grade,A+,Applied Mach Learn
