Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,2,,,00727,G. Ugo Nwokeji,,African American Studies,201B,001,A,Letter Grade,A+,Qual Research Met
1,1,,,00734,Hardy Frye,,African American Studies,241,002,A,Letter Grade,A+,Spec Topics
1,2,,,01653,Ethan Ligon; Larry Karp,,Ag & Resource Econ & Pol,201,001,A,Letter Grade,A+,Industrial Organz'N
1,1,,,01662,Leo Simon,,Ag & Resource Econ & Pol,211,001,A,Letter Grade,A+,Mathematical Method
1,2,,,01677,David Sunding; David Zilberman,,Ag & Resource Econ & Pol,241,001,A,Letter Grade,A+,"Production,Tec&Risk"
1,1,,,01683,Elisabeth Sadoulet; Jeremy Magruder,,Ag & Resource Econ & Pol,C251,001,A,Letter Grade,A+,Econ Development
1,3,,,01686,Alain Dejanvry,,Ag & Resource Econ & Pol,C253,001,A,Letter Grade,A+,Int Ec Dev Policy
1,1,,,01692,Christian Traeger; Larry Karp,,Ag & Resource Econ & Pol,261,001,A,Letter Grade,A+,Environ & Res Econ
1,3,,,03002,Lisa Maher; Rosemary Joyce,,Anthropology,229A,001,A,Letter Grade,A+,Archaeol Rsch Strat
1,5,,,03012,Rosemary Joyce,,Anthropology,230,004,A,Letter Grade,A+,Spec Top Arch
1,5,,,03013,Sabrina Agarwal,,Anthropology,232,001,A,Letter Grade,A+,Adv Topic In Biol
1,1,,,03035,Stefania Pandolfo,,Anthropology,250X,006,A,Letter Grade,A+,Special Topics
1,1,,,03041,Alexei Yurchak,,Anthropology,250X,008,A,Letter Grade,A+,Special Topics
1,2,,,03086,Sabrina Agarwal,,Anthropology,298,001,A,Letter Grade,A+,Dir Read
1,3,,,03191,Sabrina Agarwal,,Anthropology,299,001,A,Letter Grade,A+,Directed Research
1,4,,,03227,Rosemary Joyce,,Anthropology,299,013,A,Letter Grade,A+,Directed Research
1,2,,,03230,Patrick Kirch,,Anthropology,299,014,A,Letter Grade,A+,Directed Research
1,1,,,03236,Xin Liu,,Anthropology,299,016,A,Letter Grade,A+,Directed Research
1,1,,,03263,Laurie Wilkie,,Anthropology,299,025,A,Letter Grade,A+,Directed Research
1,1,,,03275,M Shackley,,Anthropology,299,029,A,Letter Grade,A+,Directed Research
1,1,,,03281,Lisa Maher,,Anthropology,299,031,A,Letter Grade,A+,Directed Research
1,1,,,03473,Laurie Wilkie,,Anthropology,230,006,A,Letter Grade,A+,Spec Top Arch
1,4,,,03858,Kyle Steinfeld,,Architecture,200C,001,A,Letter Grade,A+,Rep Prctic Arch Des
1,1,,,03879,Renee Chow,,Architecture,204A,001,A,Letter Grade,A+,Final Thesis Sem
1,1,,,03882,Raveevarn Choksombatchai,,Architecture,204A,002,A,Letter Grade,A+,Final Thesis Sem
1,1,,,03888,Maria Paz Gutierrez,,Architecture,205A,001,A,Letter Grade,A+,"Studio One, Fall"
1,1,,,03908,M Ubbelohde,,Architecture,238,001,A,Letter Grade,A+,Dialect Poet/Tech
1,4,,,03911,Stefano Schiavon,,Architecture,241,001,A,Letter Grade,A+,Res Meth Bldg Sci
1,11,,,03924,Dana Buntrock,,Architecture,260,001,A,Letter Grade,A+,Intro Constrctn Grd
1,4,,,03926,Rene' Davids,,Architecture,262,001,A,Letter Grade,A+,Arch In Detail
1,2,,,03927,Dana Buntrock,,Architecture,269,001,A,Letter Grade,A+,Spec Top Const/Mat
1,1,,,03930,Greg Castillo,,Architecture,270,001,A,Letter Grade,A+,Hist Of Modern Arch
1,1,,,03942,Heba Mostafa,,Architecture,279,003,A,Letter Grade,A+,Spec Top His Arch
1,5,,,03948,Margaret Crawford,,Architecture,281,001,A,Letter Grade,A+,Arch Research Methd
1,2,,,04186,Anthony Dubovsky,,Visual Studies,280,001,A,Letter Grade,A+,Adv Visual Studies
1,3,,,05162,Beate Fricke,,History of Art,200,001,A,Letter Grade,A+,Graduate Proseminar
1,3,,,06079,Uros Seljak,,Astronomy,C228,001,A,Letter Grade,A+,Extra Astro & Cosmo
1,3,,,06080,Joshua Bloom,,Astronomy,250,001,A,Letter Grade,A+,Spec Top Astrophys
1,1,,,06191,Geoffrey Bower,,Astronomy,299,005,A,Letter Grade,A+,"Adv Study, Research"
